X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,cattle
14297,13,SB0832,cattle,cattle,64420015_14,64420015_9,64420015,64420015,within,24,25,27,abattage,95,87,cattle->cattle,2009,3,b2012,59,59
14298,13,SB0832,cattle,cattle,64420015_16,64420015_0,64420015,64420015,within,25,-1,27,abattage,104,87,cattle->cattle,2009,2,b2012,59,59
14299,13,SB0832,cattle,cattle,64420015_18,64420015_12,64420015,64420015,within,26,-1,27,abattage,115,87,cattle->cattle,2009,1,b2012,59,59
14300,13,SB0832,cattle,cattle,40089001_0,64420015_14,64420015,64420015,within,26,26,89,abattage,116,87,cattle->cattle,2009,63,b2012,59,59
14301,13,SB0832,cattle,cattle,64420015_17,64420015_4,64420015,64420015,within,26,27,27,abattage,117,87,cattle->cattle,2009,1,b2012,59,59
14302,13,SB0832,cattle,cattle,64420015_19,64420015_9,64420015,64420015,within,26,-1,27,abattage,118,87,cattle->cattle,2009,1,b2012,59,59
14303,13,SB0832,cattle,cattle,40089001_1,40089001_0,40089001,40089001,within,53,55,70,demographie,354,87,cattle->cattle,2011,17,b2012,59,59
14304,13,SB0832,cattle,cattle,40089001_2,40089001_0,40089001,40089001,within,61,63,89,abattage,397,87,cattle->cattle,2012,28,b2016,59,59
14305,13,SB0832,cattle,cattle,40089001_3,40089001_0,40089001,40089001,within,62,63,89,abattage,413,87,cattle->cattle,2012,27,b2016,59,59
14306,13,SB0832,cattle,cattle,40089001_4,40089001_0,40089001,40089001,within,65,66,89,abattage,435,87,cattle->cattle,2012,24,b2016,59,59
14307,13,SB0832,cattle,cattle,40089001_5,40089001_4,40089001,40089001,within,66,69,89,abattage,449,87,cattle->cattle,2012,23,b2016,59,59
14308,13,SB0832,cattle,cattle,40089001_6,40089001_4,40089001,40089001,within,69,78,89,abattage,477,87,cattle->cattle,2012,20,b2016,59,59
14309,13,SB0832,cattle,cattle,40089001_7,40089001_0,40089001,40089001,within,70,71,89,abattage,489,87,cattle->cattle,2012,19,b2016,59,59
14310,13,SB0832,cattle,cattle,40089001_8,40089001_0,40089001,40089001,within,72,72,88,demographie,522,87,cattle->cattle,2013,16,b2016,59,59
14311,13,SB0832,cattle,cattle,40089001_9,40089001_2,40089001,40089001,within,72,74,89,abattage,523,87,cattle->cattle,2013,17,b2016,59,59
14312,13,SB0832,cattle,cattle,40089001_10,40089001_4,40089001,40089001,within,72,76,89,abattage,524,87,cattle->cattle,2013,17,b2016,59,59
14313,13,SB0832,cattle,cattle,40089001_11,40089001_5,40089001,40089001,within,72,75,89,abattage,525,87,cattle->cattle,2013,17,b2016,59,59
14314,13,SB0832,cattle,cattle,40089001_12,40089001_0,40089001,40089001,within,73,73,89,abattage,546,87,cattle->cattle,2013,16,b2016,59,59
14315,13,SB0832,cattle,cattle,40089001_13,40089001_7,40089001,40089001,within,73,74,89,abattage,547,87,cattle->cattle,2013,16,b2016,59,59
14316,13,SB0832,cattle,cattle,40089001_15,40089001_0,40089001,40089001,within,74,80,89,abattage,564,87,cattle->cattle,2013,15,b2016,59,59
14317,13,SB0832,cattle,cattle,40089001_16,40089001_0,40089001,40089001,within,74,76,89,abattage,565,87,cattle->cattle,2013,15,b2016,59,59
14318,13,SB0832,cattle,cattle,40089001_14,40089001_4,40089001,40089001,within,74,79,88,demographie,566,87,cattle->cattle,2013,14,b2016,59,59
14319,13,SB0832,cattle,cattle,40089001_17,40089001_8,40089001,40089001,within,75,77,89,abattage,584,87,cattle->cattle,2013,14,b2016,59,59
14320,13,SB0832,cattle,cattle,40089001_19,40089001_11,40089001,40089001,within,76,78,89,abattage,589,87,cattle->cattle,2013,13,b2016,59,59
14321,13,SB0832,cattle,cattle,40089001_18,40089001_13,40089001,40089001,within,76,77,89,abattage,590,87,cattle->cattle,2013,13,b2016,59,59
14322,13,SB0832,cattle,cattle,40089001_21,40089001_0,40089001,40089001,within,78,83,89,abattage,601,87,cattle->cattle,2013,11,b2016,59,59
14323,13,SB0832,cattle,cattle,40089001_20,40089001_6,40089001,40089001,within,78,82,89,abattage,602,87,cattle->cattle,2013,11,b2016,59,59
14324,13,SB0832,cattle,cattle,40089001_23,40089001_2,40089001,40089001,within,80,-1,81,demographie,612,87,cattle->cattle,2013,1,b2016,59,59
14325,13,SB0832,cattle,cattle,40089001_22,40089001_7,40089001,40089001,within,80,80,89,abattage,613,87,cattle->cattle,2013,9,b2016,59,59
14326,13,SB0832,cattle,cattle,40089001_24,40089001_16,40089001,40089001,within,81,89,89,abattage,617,87,cattle->cattle,2013,8,b2016,59,59
14327,13,SB0832,cattle,cattle,40089001_25,40089001_16,40089001,40089001,within,81,84,89,abattage,618,87,cattle->cattle,2013,8,b2016,59,59
14328,13,SB0832,cattle,cattle,40089001_26,40089001_3,40089001,40089001,within,81,82,89,abattage,619,87,cattle->cattle,2013,8,b2016,59,59
14329,13,SB0832,cattle,cattle,40089001_29,40089001_14,40089001,40089001,within,83,84,89,abattage,627,87,cattle->cattle,2013,6,b2016,59,59
14330,13,SB0832,cattle,cattle,40089001_30,40089001_16,40089001,40089001,within,83,86,89,abattage,628,87,cattle->cattle,2013,6,b2016,59,59
14331,13,SB0832,cattle,cattle,40089001_27,40089001_22,40089001,40089001,within,83,84,88,demographie,629,87,cattle->cattle,2013,5,b2016,59,59
14332,13,SB0832,cattle,cattle,40089001_28,40089001_22,40089001,40089001,within,83,83,89,abattage,630,87,cattle->cattle,2013,6,b2016,59,59
14333,13,SB0832,cattle,cattle,40089001_31,40089001_8,40089001,40089001,within,83,84,89,abattage,631,87,cattle->cattle,2013,6,b2016,59,59
14334,13,SB0832,cattle,cattle,40089001_32,40089001_6,40089001,40089001,within,84,85,89,abattage,637,87,cattle->cattle,2014,5,b2016,59,59
14335,13,SB0832,cattle,cattle,40089001_34,40089001_12,40089001,40089001,within,85,88,89,abattage,646,87,cattle->cattle,2014,4,b2016,59,59
14336,13,SB0832,cattle,cattle,40089001_35,40089001_27,40089001,40089001,within,85,86,89,abattage,647,87,cattle->cattle,2014,4,b2016,59,59
14337,13,SB0832,cattle,cattle,40089001_36,40089001_27,40089001,40089001,within,85,86,89,abattage,648,87,cattle->cattle,2014,4,b2016,59,59
14338,13,SB0832,cattle,cattle,40089001_33,40089001_28,40089001,40089001,within,85,-1,89,abattage,649,87,cattle->cattle,2014,4,b2016,59,59
14339,13,SB0832,cattle,cattle,40089001_37,40089001_7,40089001,40089001,within,86,89,89,abattage,653,87,cattle->cattle,2014,3,b2016,59,59
14340,13,SB0832,cattle,cattle,40089001_38,40089001_29,40089001,40089001,within,89,-1,89,abattage,664,87,cattle->cattle,2014,0,b2016,59,59
