X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,cattle
29936,13,SB0832,cattle,cattle,64420015_32,64420015_9,64420015,64420015,within,24,25,26,abattage,100,145,cattle->cattle,2009,2,b2012,238,238
29937,13,SB0832,cattle,cattle,64420044_1,64420044_0,64420044,64420044,within,24,26,42,abattage,101,145,cattle->cattle,2009,18,b2012,238,238
29938,13,SB0832,cattle,cattle,64420044_2,64420044_0,64420044,64420044,within,24,26,42,abattage,102,145,cattle->cattle,2009,18,b2012,238,238
29939,13,SB0832,cattle,cattle,40089001_1,40089001_0,40089001,40089001,within,25,32,41,abattage,103,145,cattle->cattle,2009,16,b2012,238,238
29940,13,SB0832,cattle,cattle,64420015_43,64420015_0,64420015,64420015,within,25,-1,26,demographie,114,145,cattle->cattle,2009,1,b2012,238,238
29941,13,SB0832,cattle,cattle,64420015_38,64420015_13,64420015,64420015,within,25,-1,26,abattage,115,145,cattle->cattle,2009,1,b2012,238,238
29942,13,SB0832,cattle,cattle,64420015_40,64420015_13,64420015,64420015,within,25,-1,26,abattage,116,145,cattle->cattle,2009,1,b2012,238,238
29943,13,SB0832,cattle,cattle,64420015_39,64420015_17,64420015,64420015,within,25,-1,26,abattage,117,145,cattle->cattle,2009,1,b2012,238,238
29944,13,SB0832,cattle,cattle,64420015_42,64420015_18,64420015,64420015,within,25,-1,26,abattage,118,145,cattle->cattle,2009,1,b2012,238,238
29945,13,SB0832,cattle,cattle,64420015_37,64420015_22,64420015,64420015,within,25,26,26,abattage,119,145,cattle->cattle,2009,1,b2012,238,238
29946,13,SB0832,cattle,cattle,64420015_44,64420015_22,64420015,64420015,within,25,-1,26,abattage,120,145,cattle->cattle,2009,1,b2012,238,238
29947,13,SB0832,cattle,cattle,64420015_36,64420015_6,64420015,64420015,within,25,26,26,abattage,121,145,cattle->cattle,2009,1,b2012,238,238
29948,13,SB0832,cattle,cattle,64420015_41,64420015_8,64420015,64420015,within,25,-1,26,abattage,122,145,cattle->cattle,2009,1,b2012,238,238
29949,13,SB0832,cattle,cattle,64420015_50,64420015_16,64420015,64420015,within,26,-1,26,abattage,127,145,cattle->cattle,2009,0,b2012,238,238
29950,13,SB0832,cattle,cattle,64420015_53,64420015_17,64420015,64420015,within,26,-1,26,abattage,128,145,cattle->cattle,2009,0,b2012,238,238
29951,13,SB0832,cattle,cattle,64420015_48,64420015_22,64420015,64420015,within,26,26,26,abattage,129,145,cattle->cattle,2009,0,b2012,238,238
29952,13,SB0832,cattle,cattle,64420015_51,64420015_22,64420015,64420015,within,26,-1,26,abattage,130,145,cattle->cattle,2009,0,b2012,238,238
29953,13,SB0832,cattle,cattle,64420015_52,64420015_24,64420015,64420015,within,26,-1,26,abattage,131,145,cattle->cattle,2009,0,b2012,238,238
29954,13,SB0832,cattle,cattle,64420015_47,64420015_34,64420015,64420015,within,26,-1,26,abattage,132,145,cattle->cattle,2009,0,b2012,238,238
29955,13,SB0832,cattle,cattle,64420015_54,64420015_37,64420015,64420015,within,26,-1,26,abattage,133,145,cattle->cattle,2009,0,b2012,238,238
29956,13,SB0832,cattle,cattle,64420015_55,64420015_48,64420015,64420015,within,26,-1,26,abattage,134,145,cattle->cattle,2009,0,b2012,238,238
29957,13,SB0832,cattle,cattle,64420015_45,64420015_6,64420015,64420015,within,26,-1,26,abattage,135,145,cattle->cattle,2009,0,b2012,238,238
29958,13,SB0832,cattle,cattle,64420015_46,64420015_6,64420015,64420015,within,26,-1,26,abattage,136,145,cattle->cattle,2009,0,b2012,238,238
29959,13,SB0832,cattle,cattle,40089001_2,64420015_8,64420015,64420015,within,26,31,41,abattage,137,145,cattle->cattle,2009,15,b2012,238,238
29960,13,SB0832,cattle,cattle,64420015_49,64420015_8,64420015,64420015,within,26,-1,26,abattage,138,145,cattle->cattle,2009,0,b2012,238,238
29961,13,SB0832,cattle,cattle,64420047_0,64420044_0,64420047,64420044,pasture,30,37,52,abattage,145,145,cattle->cattle,2009,22,b2012,238,238
29962,13,SB0832,cattle,cattle,64420015_56,64420044_0,64420015,64420044,pasture,34,35,51,abattage,149,145,cattle->cattle,2009,17,b2012,238,238
29963,13,SB0832,cattle,cattle,64420044_3,64420044_0,64420044,64420044,within,35,38,42,abattage,154,145,cattle->cattle,2009,7,b2012,238,238
29964,13,SB0832,cattle,cattle,64420044_4,64420044_2,64420044,64420044,within,35,36,42,abattage,155,145,cattle->cattle,2009,7,b2012,238,238
29965,13,SB0832,cattle,cattle,40089001_3,40089001_2,40089001,40089001,within,36,-1,37,demographie,156,145,cattle->cattle,2010,1,b2012,238,238
29966,13,SB0832,cattle,cattle,40089001_4,40089001_0,40089001,40089001,within,37,39,41,abattage,165,145,cattle->cattle,2010,4,b2012,238,238
29967,13,SB0832,cattle,cattle,40089001_5,40089001_0,40089001,40089001,within,37,-1,41,abattage,166,145,cattle->cattle,2010,4,b2012,238,238
29968,13,SB0832,cattle,cattle,40089001_6,40089001_0,40089001,40089001,within,37,41,41,abattage,167,145,cattle->cattle,2010,4,b2012,238,238
29969,13,SB0832,cattle,cattle,40089001_7,40089001_0,40089001,40089001,within,37,39,41,abattage,168,145,cattle->cattle,2010,4,b2012,238,238
29970,13,SB0832,cattle,cattle,64420015_57,64420015_56,64420015,64420015,within,37,39,41,demographie,172,145,cattle->cattle,2010,4,b2012,238,238
29971,13,SB0832,cattle,cattle,64420044_6,64420044_0,64420044,64420044,within,37,39,42,abattage,173,145,cattle->cattle,2010,5,b2012,238,238
29972,13,SB0832,cattle,cattle,64420044_5,64420044_2,64420044,64420044,within,37,-1,38,demographie,174,145,cattle->cattle,2010,1,b2012,238,238
29973,13,SB0832,cattle,cattle,40089001_9,40089001_0,40089001,40089001,within,38,38,41,abattage,175,145,cattle->cattle,2010,3,b2012,238,238
29974,13,SB0832,cattle,cattle,40089001_8,40089001_2,40089001,40089001,within,38,41,41,abattage,176,145,cattle->cattle,2010,3,b2012,238,238
29975,13,SB0832,cattle,cattle,40089001_10,40089001_2,40089001,40089001,within,38,39,41,abattage,177,145,cattle->cattle,2010,3,b2012,238,238
29976,13,SB0832,cattle,cattle,40089001_11,40089001_9,40089001,40089001,within,38,-1,41,abattage,178,145,cattle->cattle,2010,3,b2012,238,238
29977,13,SB0832,cattle,cattle,64420015_58,64420015_56,64420015,64420015,within,38,-1,39,demographie,185,145,cattle->cattle,2010,1,b2012,238,238
29978,13,SB0832,cattle,cattle,64420015_59,64420015_56,64420015,64420015,within,38,40,51,abattage,186,145,cattle->cattle,2010,13,b2012,238,238
29979,13,SB0832,cattle,cattle,64420044_7,64420044_3,64420044,64420044,within,38,41,42,abattage,187,145,cattle->cattle,2010,4,b2012,238,238
29980,13,SB0832,cattle,cattle,64420044_9,64420044_3,64420044,64420044,within,38,39,42,abattage,188,145,cattle->cattle,2010,4,b2012,238,238
29981,13,SB0832,cattle,cattle,64420044_8,64420044_4,64420044,64420044,within,38,39,42,abattage,189,145,cattle->cattle,2010,4,b2012,238,238
29982,13,SB0832,cattle,cattle,64420047_1,64420047_0,64420047,64420047,within,38,43,52,abattage,190,145,cattle->cattle,2010,14,b2012,238,238
29983,13,SB0832,cattle,cattle,40089001_12,40089001_10,40089001,40089001,within,40,-1,41,abattage,192,145,cattle->cattle,2010,1,b2012,238,238
29984,13,SB0832,cattle,cattle,64420012_0,64420047_0,64420012,64420047,pasture,40,48,67,abattage,193,145,cattle->cattle,2010,27,b2012,238,238
29985,13,SB0832,cattle,cattle,64420012_1,64420047_0,64420012,64420047,pasture,41,44,67,abattage,194,145,cattle->cattle,2010,26,b2012,238,238
29986,13,SB0832,cattle,cattle,64420035_0,64420047_0,64420035,64420047,pasture,41,49,59,abattage,195,145,cattle->cattle,2010,18,b2012,238,238
29987,13,SB0832,cattle,cattle,64420047_2,64420047_0,64420047,64420047,within,41,-1,50,demographie,196,145,cattle->cattle,2010,9,b2012,238,238
29988,13,SB0832,cattle,cattle,64420047_3,64420047_0,64420047,64420047,within,41,-1,52,abattage,197,145,cattle->cattle,2010,11,b2012,238,238
29989,13,SB0832,cattle,cattle,64420015_60,64420015_59,64420015,64420015,within,43,47,50,demographie,200,145,cattle->cattle,2010,7,b2012,238,238
29990,13,SB0832,cattle,cattle,64420047_4,64420047_0,64420047,64420047,within,43,45,51,demographie,201,145,cattle->cattle,2010,8,b2012,238,238
29991,13,SB0832,cattle,cattle,64281001_0,64420047_0,64281001,64420047,pasture,44,45,76,abattage,204,145,cattle->cattle,2010,32,b2012,238,238
29992,13,SB0832,cattle,cattle,64420012_2,64420047_0,64420012,64420047,pasture,44,52,67,abattage,205,145,cattle->cattle,2010,23,b2012,238,238
29993,13,SB0832,cattle,cattle,64420047_5,64420047_0,64420047,64420047,within,44,45,50,demographie,206,145,cattle->cattle,2010,6,b2012,238,238
29994,13,SB0832,cattle,cattle,64420047_6,64420047_1,64420047,64420047,within,44,-1,52,demographie,207,145,cattle->cattle,2010,8,b2012,238,238
29995,13,SB0832,cattle,cattle,64420047_7,64420047_0,64420047,64420047,within,45,47,52,abattage,209,145,cattle->cattle,2010,7,b2012,238,238
29996,13,SB0832,cattle,cattle,64281001_1,64420047_5,64281001,64420047,pasture,45,49,74,abattage,210,145,cattle->cattle,2010,29,b2012,238,238
29997,13,SB0832,cattle,cattle,64420047_8,64420012_1,64420047,64420012,pasture,46,-1,52,abattage,213,145,cattle->cattle,2010,6,b2012,238,238
29998,13,SB0832,cattle,cattle,64420015_61,64420015_59,64420015,64420015,within,46,49,51,abattage,214,145,cattle->cattle,2010,5,b2012,238,238
29999,13,SB0832,cattle,cattle,64420047_10,64420047_0,64420047,64420047,within,46,47,52,abattage,215,145,cattle->cattle,2010,6,b2012,238,238
30000,13,SB0832,cattle,cattle,64420047_9,64420047_5,64420047,64420047,within,46,49,52,abattage,216,145,cattle->cattle,2010,6,b2012,238,238
30001,13,SB0832,cattle,cattle,64420012_3,64420012_1,64420012,64420012,within,47,51,67,abattage,220,145,cattle->cattle,2010,20,b2012,238,238
30002,13,SB0832,cattle,cattle,64420015_62,64420015_56,64420015,64420015,within,47,-1,51,abattage,221,145,cattle->cattle,2010,4,b2012,238,238
30003,13,SB0832,cattle,cattle,64420047_11,64420047_4,64420047,64420047,within,47,48,52,abattage,222,145,cattle->cattle,2010,5,b2012,238,238
30004,13,SB0832,cattle,cattle,64420047_12,64420047_7,64420047,64420047,within,47,51,52,abattage,223,145,cattle->cattle,2010,5,b2012,238,238
30005,13,SB0832,cattle,cattle,64281001_2,64281001_0,64281001,64281001,within,48,50,74,abattage,226,145,cattle->cattle,2011,26,b2012,238,238
30006,13,SB0832,cattle,cattle,64420015_63,64420015_56,64420015,64420015,within,48,-1,51,abattage,233,145,cattle->cattle,2011,3,b2012,238,238
30007,13,SB0832,cattle,cattle,64420015_64,64420015_56,64420015,64420015,within,48,50,51,abattage,234,145,cattle->cattle,2011,3,b2012,238,238
30008,13,SB0832,cattle,cattle,64420047_17,64420047_0,64420047,64420047,within,48,50,52,abattage,235,145,cattle->cattle,2011,4,b2012,238,238
30009,13,SB0832,cattle,cattle,64420047_13,64420047_1,64420047,64420047,within,48,52,52,abattage,236,145,cattle->cattle,2011,4,b2012,238,238
30010,13,SB0832,cattle,cattle,64420047_15,64420047_10,64420047,64420047,within,48,49,52,abattage,237,145,cattle->cattle,2011,4,b2012,238,238
30011,13,SB0832,cattle,cattle,64420047_14,64420047_11,64420047,64420047,within,48,-1,52,demographie,238,145,cattle->cattle,2011,4,b2012,238,238
30012,13,SB0832,cattle,cattle,64420047_16,64420047_11,64420047,64420047,within,48,49,52,abattage,239,145,cattle->cattle,2011,4,b2012,238,238
30013,13,SB0832,cattle,cattle,64420012_4,64420012_0,64420012,64420012,within,49,51,67,abattage,248,145,cattle->cattle,2011,18,b2012,238,238
30014,13,SB0832,cattle,cattle,64420015_65,64420015_56,64420015,64420015,within,49,-1,51,abattage,249,145,cattle->cattle,2011,2,b2012,238,238
30015,13,SB0832,cattle,cattle,64420047_21,64420047_0,64420047,64420047,within,49,-1,52,abattage,250,145,cattle->cattle,2011,3,b2012,238,238
30016,13,SB0832,cattle,cattle,64420047_18,64420047_10,64420047,64420047,within,49,-1,52,abattage,251,145,cattle->cattle,2011,3,b2012,238,238
30017,13,SB0832,cattle,cattle,64420047_19,64420047_15,64420047,64420047,within,49,51,52,abattage,252,145,cattle->cattle,2011,3,b2012,238,238
30018,13,SB0832,cattle,cattle,64420047_20,64420047_5,64420047,64420047,within,49,50,52,abattage,253,145,cattle->cattle,2011,3,b2012,238,238
30019,13,SB0832,cattle,cattle,64281001_3,64281001_2,64281001,64281001,within,50,52,63,demographie,261,145,cattle->cattle,2011,13,b2012,238,238
30020,13,SB0832,cattle,cattle,64420012_5,64420012_0,64420012,64420012,within,50,52,53,demographie,263,145,cattle->cattle,2011,3,b2012,238,238
30021,13,SB0832,cattle,cattle,64420012_6,64420012_1,64420012,64420012,within,50,52,67,abattage,264,145,cattle->cattle,2011,17,b2012,238,238
30022,13,SB0832,cattle,cattle,64420015_66,64420015_56,64420015,64420015,within,50,-1,51,abattage,265,145,cattle->cattle,2011,1,b2012,238,238
30023,13,SB0832,cattle,cattle,64420047_23,64420047_20,64420047,64420047,within,50,-1,52,abattage,266,145,cattle->cattle,2011,2,b2012,238,238
30024,13,SB0832,cattle,cattle,64420047_22,64420047_9,64420047,64420047,within,50,-1,52,abattage,267,145,cattle->cattle,2011,2,b2012,238,238
30025,13,SB0832,cattle,cattle,64420012_7,64420012_0,64420012,64420012,within,51,53,67,abattage,277,145,cattle->cattle,2011,16,b2012,238,238
30026,13,SB0832,cattle,cattle,64420047_26,64420047_10,64420047,64420047,within,51,-1,52,abattage,278,145,cattle->cattle,2011,1,b2012,238,238
30027,13,SB0832,cattle,cattle,64420047_25,64420047_12,64420047,64420047,within,51,52,52,abattage,279,145,cattle->cattle,2011,1,b2012,238,238
30028,13,SB0832,cattle,cattle,64420047_27,64420047_12,64420047,64420047,within,51,-1,52,abattage,280,145,cattle->cattle,2011,1,b2012,238,238
30029,13,SB0832,cattle,cattle,64420047_28,64420047_16,64420047,64420047,within,51,-1,52,abattage,281,145,cattle->cattle,2011,1,b2012,238,238
30030,13,SB0832,cattle,cattle,64420047_24,64420047_17,64420047,64420047,within,51,-1,52,abattage,282,145,cattle->cattle,2011,1,b2012,238,238
30031,13,SB0832,cattle,cattle,64281001_4,64420047_17,64281001,64420047,pasture,52,53,74,abattage,291,145,cattle->cattle,2011,22,b2012,238,238
30032,13,SB0832,cattle,cattle,64420012_8,64420047_17,64420012,64420047,pasture,52,55,67,abattage,292,145,cattle->cattle,2011,15,b2012,238,238
30033,13,SB0832,cattle,cattle,64420012_9,64420012_6,64420012,64420012,within,53,60,67,abattage,295,145,cattle->cattle,2011,14,b2012,238,238
30034,13,SB0832,cattle,cattle,64420035_1,64420047_15,64420035,64420047,pasture,53,55,58,demographie,296,145,cattle->cattle,2011,5,b2012,238,238
30035,13,SB0832,cattle,cattle,64281001_5,64420047_25,64281001,64420047,pasture,53,57,59,demographie,297,145,cattle->cattle,2011,6,b2012,238,238
30036,13,SB0832,cattle,cattle,64420039_0,64420047_7,64420039,64420047,pasture,53,60,69,abattage,298,145,cattle->cattle,2011,16,b2012,238,238
30037,13,SB0832,cattle,cattle,64281001_6,64281001_0,64281001,64281001,within,54,62,74,abattage,305,145,cattle->cattle,2011,20,b2012,238,238
30038,13,SB0832,cattle,cattle,64420012_10,64420012_6,64420012,64420012,within,54,54,67,abattage,306,145,cattle->cattle,2011,13,b2012,238,238
30039,13,SB0832,cattle,cattle,64420012_11,64420012_6,64420012,64420012,within,55,56,67,abattage,313,145,cattle->cattle,2011,12,b2012,238,238
30040,13,SB0832,cattle,cattle,64420012_12,64420012_6,64420012,64420012,within,55,59,66,demographie,314,145,cattle->cattle,2011,11,b2012,238,238
30041,13,SB0832,cattle,cattle,64420039_1,64420035_0,64420039,64420035,pasture,55,-1,62,demographie,315,145,cattle->cattle,2011,7,b2012,238,238
30042,13,SB0832,cattle,cattle,64281001_7,64281001_1,64281001,64281001,within,56,61,76,abattage,317,145,cattle->cattle,2011,20,b2012,238,238
30043,13,SB0832,cattle,cattle,64420012_13,64420012_1,64420012,64420012,within,56,57,67,abattage,323,145,cattle->cattle,2011,11,b2012,238,238
30044,13,SB0832,cattle,cattle,64420012_14,64420012_1,64420012,64420012,within,56,60,67,abattage,324,145,cattle->cattle,2011,11,b2012,238,238
30045,13,SB0832,cattle,cattle,64420012_15,64420012_6,64420012,64420012,within,57,62,67,abattage,330,145,cattle->cattle,2011,10,b2012,238,238
30046,13,SB0832,cattle,cattle,64420012_17,64420012_7,64420012,64420012,within,57,58,67,abattage,331,145,cattle->cattle,2011,10,b2012,238,238
30047,13,SB0832,cattle,cattle,64420012_16,64420012_8,64420012,64420012,within,57,65,67,abattage,332,145,cattle->cattle,2011,10,b2012,238,238
30048,13,SB0832,cattle,cattle,64420012_18,64420012_1,64420012,64420012,within,58,59,67,abattage,344,145,cattle->cattle,2011,9,b2012,238,238
30049,13,SB0832,cattle,cattle,64420012_19,64420012_10,64420012,64420012,within,58,60,67,abattage,345,145,cattle->cattle,2011,9,b2012,238,238
30050,13,SB0832,cattle,cattle,64281001_8,64281001_0,64281001,64281001,within,59,62,76,abattage,346,145,cattle->cattle,2011,17,b2012,238,238
30051,13,SB0832,cattle,cattle,64281001_9,64281001_0,64281001,64281001,within,59,66,74,abattage,347,145,cattle->cattle,2011,15,b2012,238,238
30052,13,SB0832,cattle,cattle,64420012_21,64420012_11,64420012,64420012,within,59,60,67,abattage,352,145,cattle->cattle,2011,8,b2012,238,238
30053,13,SB0832,cattle,cattle,64420012_20,64420012_8,64420012,64420012,within,59,62,67,abattage,353,145,cattle->cattle,2011,8,b2012,238,238
30054,13,SB0832,cattle,cattle,64420012_22,64420012_1,64420012,64420012,within,60,60,67,abattage,362,145,cattle->cattle,2012,7,b2016,238,238
30055,13,SB0832,cattle,cattle,64420012_23,64420012_10,64420012,64420012,within,60,-1,67,abattage,363,145,cattle->cattle,2012,7,b2016,238,238
30056,13,SB0832,cattle,cattle,64281001_10,64281001_0,64281001,64281001,within,61,68,74,abattage,367,145,cattle->cattle,2012,13,b2016,238,238
30057,13,SB0832,cattle,cattle,64281001_11,64281001_0,64281001,64281001,within,61,63,76,abattage,368,145,cattle->cattle,2012,15,b2016,238,238
30058,13,SB0832,cattle,cattle,64420012_28,64420012_10,64420012,64420012,within,61,-1,67,abattage,373,145,cattle->cattle,2012,6,b2016,238,238
30059,13,SB0832,cattle,cattle,64420012_30,64420012_12,64420012,64420012,within,61,66,67,abattage,374,145,cattle->cattle,2012,6,b2016,238,238
30060,13,SB0832,cattle,cattle,64420012_31,64420012_18,64420012,64420012,within,61,-1,67,abattage,375,145,cattle->cattle,2012,6,b2016,238,238
30061,13,SB0832,cattle,cattle,64420012_26,64420012_19,64420012,64420012,within,61,67,67,abattage,376,145,cattle->cattle,2012,6,b2016,238,238
30062,13,SB0832,cattle,cattle,64420012_27,64420012_19,64420012,64420012,within,61,61,67,abattage,377,145,cattle->cattle,2012,6,b2016,238,238
30063,13,SB0832,cattle,cattle,64420012_25,64420012_2,64420012,64420012,within,61,63,67,abattage,378,145,cattle->cattle,2012,6,b2016,238,238
30064,13,SB0832,cattle,cattle,64420012_24,64420012_7,64420012,64420012,within,61,-1,67,abattage,379,145,cattle->cattle,2012,6,b2016,238,238
30065,13,SB0832,cattle,cattle,64420012_29,64420012_9,64420012,64420012,within,61,64,67,abattage,380,145,cattle->cattle,2012,6,b2016,238,238
30066,13,SB0832,cattle,cattle,64281001_13,64281001_1,64281001,64281001,within,62,64,66,demographie,383,145,cattle->cattle,2012,4,b2016,238,238
30067,13,SB0832,cattle,cattle,64281001_12,64281001_2,64281001,64281001,within,62,69,76,abattage,384,145,cattle->cattle,2012,14,b2016,238,238
30068,13,SB0832,cattle,cattle,64420012_32,64420012_6,64420012,64420012,within,62,63,66,demographie,386,145,cattle->cattle,2012,4,b2016,238,238
30069,13,SB0832,cattle,cattle,64420012_33,64420012_7,64420012,64420012,within,62,64,67,abattage,387,145,cattle->cattle,2012,5,b2016,238,238
30070,13,SB0832,cattle,cattle,64420012_36,64420012_10,64420012,64420012,within,63,-1,67,abattage,396,145,cattle->cattle,2012,4,b2016,238,238
30071,13,SB0832,cattle,cattle,64420012_35,64420012_19,64420012,64420012,within,63,65,67,abattage,397,145,cattle->cattle,2012,4,b2016,238,238
30072,13,SB0832,cattle,cattle,64420012_34,64420012_4,64420012,64420012,within,63,65,67,abattage,398,145,cattle->cattle,2012,4,b2016,238,238
30073,13,SB0832,cattle,cattle,64420039_2,64420039_0,64420039,64420039,within,63,67,68,demographie,399,145,cattle->cattle,2012,5,b2016,238,238
30074,13,SB0832,cattle,cattle,64420039_3,64420039_0,64420039,64420039,within,63,65,69,abattage,400,145,cattle->cattle,2012,6,b2016,238,238
30075,13,SB0832,cattle,cattle,64420039_4,64420039_0,64420039,64420039,within,63,66,69,abattage,401,145,cattle->cattle,2012,6,b2016,238,238
30076,13,SB0832,cattle,cattle,64420012_41,64420012_14,64420012,64420012,within,64,66,67,abattage,410,145,cattle->cattle,2012,3,b2016,238,238
30077,13,SB0832,cattle,cattle,64420012_38,64420012_15,64420012,64420012,within,64,64,67,abattage,411,145,cattle->cattle,2012,3,b2016,238,238
30078,13,SB0832,cattle,cattle,64420047_29,64420012_19,64420047,64420012,pasture,64,-1,71,abattage,412,145,cattle->cattle,2012,7,b2016,238,238
30079,13,SB0832,cattle,cattle,64420012_40,64420012_4,64420012,64420012,within,64,-1,67,abattage,413,145,cattle->cattle,2012,3,b2016,238,238
30080,13,SB0832,cattle,cattle,64420012_37,64420012_9,64420012,64420012,within,64,-1,67,abattage,414,145,cattle->cattle,2012,3,b2016,238,238
