X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,cattle
13943,13,SB0832,cattle,cattle,64420015_13,64420015_6,64420015,64420015,within,31,33,39,abattage,87,224,cattle->cattle,2009,8,b2012,67,67
13944,13,SB0832,cattle,cattle,64420015_14,64420015_3,64420015,64420015,within,32,-1,38,demographie,89,224,cattle->cattle,2009,6,b2012,67,67
13945,13,SB0832,cattle,cattle,64420044_0,64420015_10,64420044,64420015,pasture,34,35,47,abattage,90,224,cattle->cattle,2009,13,b2012,67,67
13946,13,SB0832,cattle,cattle,64420015_15,64420015_3,64420015,64420015,within,34,36,39,abattage,91,224,cattle->cattle,2009,5,b2012,67,67
13947,13,SB0832,cattle,cattle,64420015_16,64420015_9,64420015,64420015,within,35,-1,39,abattage,92,224,cattle->cattle,2009,4,b2012,67,67
13948,13,SB0832,cattle,cattle,64420015_17,64420015_10,64420015,64420015,within,36,-1,39,abattage,93,224,cattle->cattle,2010,3,b2012,67,67
13949,13,SB0832,cattle,cattle,64042019_0,64420015_13,64420015,64420015,within,36,37,49,demographie,94,224,cattle->cattle,2010,13,b2012,67,67
13950,13,SB0832,cattle,cattle,64420015_19,64420015_6,64420015,64420015,within,36,-1,39,abattage,95,224,cattle->cattle,2010,3,b2012,67,67
13951,13,SB0832,cattle,cattle,64420015_18,64420015_7,64420015,64420015,within,36,37,38,demographie,96,224,cattle->cattle,2010,2,b2012,67,67
13952,13,SB0832,cattle,cattle,64420015_20,64420015_9,64420015,64420015,within,36,39,39,abattage,97,224,cattle->cattle,2010,3,b2012,67,67
13953,13,SB0832,cattle,cattle,64420015_23,64420015_0,64420015,64420015,within,37,39,39,abattage,99,224,cattle->cattle,2010,2,b2012,67,67
13954,13,SB0832,cattle,cattle,64420015_24,64420015_0,64420015,64420015,within,37,39,39,abattage,100,224,cattle->cattle,2010,2,b2012,67,67
13955,13,SB0832,cattle,cattle,64420015_21,64420015_12,64420015,64420015,within,37,-1,39,abattage,101,224,cattle->cattle,2010,2,b2012,67,67
13956,13,SB0832,cattle,cattle,64420015_22,64420015_18,64420015,64420015,within,37,-1,39,abattage,102,224,cattle->cattle,2010,2,b2012,67,67
13957,13,SB0832,cattle,cattle,40054015_0,64420015_3,64420015,64420015,within,37,50,74,abattage,103,224,cattle->cattle,2010,37,b2012,67,67
13958,13,SB0832,cattle,cattle,64042019_1,64042019_0,64042019,64042019,within,38,45,50,abattage,104,224,cattle->cattle,2010,12,b2012,67,67
13959,13,SB0832,cattle,cattle,64420015_25,64420015_0,64420015,64420015,within,38,-1,39,abattage,105,224,cattle->cattle,2010,1,b2012,67,67
13960,13,SB0832,cattle,cattle,64420015_26,64420015_20,64420015,64420015,within,39,-1,39,abattage,106,224,cattle->cattle,2010,0,b2012,67,67
13961,13,SB0832,cattle,cattle,64420044_1,64420015_9,64420044,64420015,pasture,40,46,47,abattage,107,224,cattle->cattle,2010,7,b2012,67,67
13962,13,SB0832,cattle,cattle,64420044_2,64420015_9,64420044,64420015,pasture,40,43,46,demographie,108,224,cattle->cattle,2010,6,b2012,67,67
13963,13,SB0832,cattle,cattle,64420044_3,64420044_0,64420044,64420044,within,41,41,47,abattage,109,224,cattle->cattle,2010,6,b2012,67,67
13964,13,SB0832,cattle,cattle,64420044_4,64420044_0,64420044,64420044,within,46,-1,47,abattage,113,224,cattle->cattle,2010,1,b2012,67,67
13965,13,SB0832,cattle,cattle,64042019_2,64042019_0,64042019,64042019,within,48,-1,50,abattage,117,224,cattle->cattle,2011,2,b2012,67,67
13966,13,SB0832,cattle,cattle,64042019_3,64042019_1,64042019,64042019,within,48,-1,50,abattage,118,224,cattle->cattle,2011,2,b2012,67,67
13967,13,SB0832,cattle,cattle,40054015_1,40054015_0,40054015,40054015,within,51,54,74,abattage,124,224,cattle->cattle,2011,23,b2012,67,67
13968,13,SB0832,cattle,cattle,40054015_2,40054015_0,40054015,40054015,within,52,54,74,abattage,127,224,cattle->cattle,2011,22,b2012,67,67
13969,13,SB0832,cattle,cattle,40054015_3,40054015_0,40054015,40054015,within,59,60,74,abattage,152,224,cattle->cattle,2011,15,b2012,67,67
13970,13,SB0832,cattle,cattle,40054015_4,40054015_3,40054015,40054015,within,60,61,74,demographie,157,224,cattle->cattle,2012,14,b2016,67,67
13971,13,SB0832,cattle,cattle,40054015_5,40054015_3,40054015,40054015,within,60,67,74,abattage,158,224,cattle->cattle,2012,14,b2016,67,67
13972,13,SB0832,cattle,cattle,40054015_6,40054015_3,40054015,40054015,within,61,66,73,demographie,164,224,cattle->cattle,2012,12,b2016,67,67
13973,13,SB0832,cattle,cattle,40054015_8,40054015_0,40054015,40054015,within,62,63,74,abattage,176,224,cattle->cattle,2012,12,b2016,67,67
13974,13,SB0832,cattle,cattle,40054015_7,40054015_1,40054015,40054015,within,62,69,74,abattage,177,224,cattle->cattle,2012,12,b2016,67,67
13975,13,SB0832,cattle,cattle,40054015_9,40054015_8,40054015,40054015,within,63,65,74,abattage,184,224,cattle->cattle,2012,11,b2016,67,67
13976,13,SB0832,cattle,cattle,40054015_10,40054015_0,40054015,40054015,within,64,66,74,abattage,186,224,cattle->cattle,2012,10,b2016,67,67
13977,13,SB0832,cattle,cattle,40054015_11,40054015_4,40054015,40054015,within,66,67,74,abattage,194,224,cattle->cattle,2012,8,b2016,67,67
13978,13,SB0832,cattle,cattle,40054015_12,40054015_1,40054015,40054015,within,68,69,73,demographie,214,224,cattle->cattle,2012,5,b2016,67,67
13979,13,SB0832,cattle,cattle,40054015_13,40054015_2,40054015,40054015,within,69,74,74,abattage,226,224,cattle->cattle,2012,5,b2016,67,67
13980,13,SB0832,cattle,cattle,40054015_14,40054015_10,40054015,40054015,within,70,-1,74,abattage,233,224,cattle->cattle,2012,4,b2016,67,67
13981,13,SB0832,cattle,cattle,40054015_16,40054015_0,40054015,40054015,within,71,72,74,abattage,245,224,cattle->cattle,2012,3,b2016,67,67
13982,13,SB0832,cattle,cattle,40054015_17,40054015_2,40054015,40054015,within,71,73,74,abattage,246,224,cattle->cattle,2012,3,b2016,67,67
13983,13,SB0832,cattle,cattle,40054015_15,40054015_4,40054015,40054015,within,71,73,74,abattage,247,224,cattle->cattle,2012,3,b2016,67,67
13984,13,SB0832,cattle,cattle,40054015_18,40054015_5,40054015,40054015,within,71,-1,74,abattage,248,224,cattle->cattle,2012,3,b2016,67,67
13985,13,SB0832,cattle,cattle,40054015_21,40054015_12,40054015,40054015,within,72,74,74,abattage,270,224,cattle->cattle,2013,2,b2016,67,67
13986,13,SB0832,cattle,cattle,40054015_19,40054015_3,40054015,40054015,within,72,-1,74,abattage,271,224,cattle->cattle,2013,2,b2016,67,67
13987,13,SB0832,cattle,cattle,40054015_22,40054015_4,40054015,40054015,within,72,-1,74,abattage,272,224,cattle->cattle,2013,2,b2016,67,67
13988,13,SB0832,cattle,cattle,40054015_20,40054015_8,40054015,40054015,within,72,-1,74,abattage,273,224,cattle->cattle,2013,2,b2016,67,67
13989,13,SB0832,cattle,cattle,40054015_26,40054015_1,40054015,40054015,within,73,-1,74,abattage,296,224,cattle->cattle,2013,1,b2016,67,67
13990,13,SB0832,cattle,cattle,40054015_24,40054015_17,40054015,40054015,within,73,74,74,abattage,297,224,cattle->cattle,2013,1,b2016,67,67
13991,13,SB0832,cattle,cattle,40054015_25,40054015_5,40054015,40054015,within,73,-1,74,abattage,298,224,cattle->cattle,2013,1,b2016,67,67
13992,13,SB0832,cattle,cattle,40054015_23,40054015_7,40054015,40054015,within,73,-1,74,abattage,299,224,cattle->cattle,2013,1,b2016,67,67
13993,13,SB0832,cattle,cattle,40054015_27,40054015_10,40054015,40054015,within,74,-1,74,abattage,316,224,cattle->cattle,2013,0,b2016,67,67
13994,13,SB0832,cattle,cattle,40054015_28,40054015_5,40054015,40054015,within,74,-1,74,abattage,317,224,cattle->cattle,2013,0,b2016,67,67
13995,13,SB0832,cattle,cattle,40054015_30,40054015_5,40054015,40054015,within,74,74,74,abattage,318,224,cattle->cattle,2013,0,b2016,67,67
13996,13,SB0832,cattle,cattle,40054015_29,40054015_8,40054015,40054015,within,74,-1,74,abattage,319,224,cattle->cattle,2013,0,b2016,67,67
