X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,cattle
31771,13,SB0832,cattle,cattle,64420015_21,64420015_1,64420015,64420015,within,24,26,26,abattage,126,450,cattle->cattle,2009,2,b2012,49,49
31772,13,SB0832,cattle,cattle,64420015_19,64420015_12,64420015,64420015,within,24,25,26,abattage,127,450,cattle->cattle,2009,2,b2012,49,49
31773,13,SB0832,cattle,cattle,64420015_22,64420015_12,64420015,64420015,within,24,27,28,abattage,128,450,cattle->cattle,2009,4,b2012,49,49
31774,13,SB0832,cattle,cattle,64420015_23,64420015_5,64420015,64420015,within,24,25,26,abattage,129,450,cattle->cattle,2009,2,b2012,49,49
31775,13,SB0832,cattle,cattle,64420015_20,64420015_7,64420015,64420015,within,24,26,28,abattage,130,450,cattle->cattle,2009,4,b2012,49,49
31776,13,SB0832,cattle,cattle,64420015_18,64420015_9,64420015,64420015,within,24,25,26,abattage,131,450,cattle->cattle,2009,2,b2012,49,49
31777,13,SB0832,cattle,cattle,64420015_26,64420015_0,64420015,64420015,within,25,-1,28,abattage,142,450,cattle->cattle,2009,3,b2012,49,49
31778,13,SB0832,cattle,cattle,64420015_25,64420015_1,64420015,64420015,within,25,25,26,abattage,143,450,cattle->cattle,2009,1,b2012,49,49
31779,13,SB0832,cattle,cattle,64420015_27,64420015_1,64420015,64420015,within,25,26,26,abattage,144,450,cattle->cattle,2009,1,b2012,49,49
31780,13,SB0832,cattle,cattle,64420015_29,64420015_1,64420015,64420015,within,25,-1,26,abattage,145,450,cattle->cattle,2009,1,b2012,49,49
31781,13,SB0832,cattle,cattle,64420015_28,64420015_2,64420015,64420015,within,25,-1,26,abattage,146,450,cattle->cattle,2009,1,b2012,49,49
31782,13,SB0832,cattle,cattle,64420015_24,64420015_4,64420015,64420015,within,25,26,28,abattage,147,450,cattle->cattle,2009,3,b2012,49,49
31783,13,SB0832,cattle,cattle,64420015_30,64420015_9,64420015,64420015,within,25,-1,28,abattage,148,450,cattle->cattle,2009,3,b2012,49,49
31784,13,SB0832,cattle,cattle,40270058_1,40270058_0,40270058,40270058,within,26,27,44,abattage,151,450,cattle->cattle,2009,18,b2012,49,49
31785,13,SB0832,cattle,cattle,64420015_31,64420015_18,64420015,64420015,within,26,27,28,abattage,162,450,cattle->cattle,2009,2,b2012,49,49
31786,13,SB0832,cattle,cattle,64420015_36,64420015_18,64420015,64420015,within,26,-1,26,abattage,163,450,cattle->cattle,2009,0,b2012,49,49
31787,13,SB0832,cattle,cattle,64420015_32,64420015_24,64420015,64420015,within,26,26,26,abattage,164,450,cattle->cattle,2009,0,b2012,49,49
31788,13,SB0832,cattle,cattle,64420015_34,64420015_24,64420015,64420015,within,26,-1,28,abattage,165,450,cattle->cattle,2009,2,b2012,49,49
31789,13,SB0832,cattle,cattle,64420015_35,64420015_25,64420015,64420015,within,26,27,28,abattage,166,450,cattle->cattle,2009,2,b2012,49,49
31790,13,SB0832,cattle,cattle,64420015_33,64420015_6,64420015,64420015,within,26,28,28,abattage,167,450,cattle->cattle,2009,2,b2012,49,49
31791,13,SB0832,cattle,cattle,64420015_37,64420015_4,64420015,64420015,within,27,-1,28,abattage,174,450,cattle->cattle,2009,1,b2012,49,49
31792,13,SB0832,cattle,cattle,40270058_2,40270058_1,40270058,40270058,within,30,32,44,abattage,179,450,cattle->cattle,2009,14,b2012,49,49
31793,13,SB0832,cattle,cattle,40270058_3,40270058_2,40270058,40270058,within,35,36,44,abattage,189,450,cattle->cattle,2009,9,b2012,49,49
31794,13,SB0832,cattle,cattle,40270058_4,40270058_0,40270058,40270058,within,36,39,44,abattage,196,450,cattle->cattle,2010,8,b2012,49,49
31795,13,SB0832,cattle,cattle,40270058_5,40270058_2,40270058,40270058,within,37,38,43,demographie,204,450,cattle->cattle,2010,6,b2012,49,49
31796,13,SB0832,cattle,cattle,40270058_6,40270058_4,40270058,40270058,within,40,41,44,demographie,213,450,cattle->cattle,2010,4,b2012,49,49
31797,13,SB0832,cattle,cattle,40270058_7,40270058_0,40270058,40270058,within,41,42,44,abattage,215,450,cattle->cattle,2010,3,b2012,49,49
31798,13,SB0832,cattle,cattle,40270058_8,40270058_0,40270058,40270058,within,41,44,44,abattage,216,450,cattle->cattle,2010,3,b2012,49,49
31799,13,SB0832,cattle,cattle,40270058_9,40270058_6,40270058,40270058,within,43,-1,44,abattage,218,450,cattle->cattle,2010,1,b2012,49,49
31800,13,SB0832,cattle,cattle,40270058_10,40270058_3,40270058,40270058,within,44,-1,44,abattage,219,450,cattle->cattle,2010,0,b2012,49,49
