X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6
8500,13,SB0832,cattle,cattle,64420015_9,64420015_5,64420015,64420015,within,18,27,27,abattage,104,119,cattle->cattle,2008,9,b2012,93,93,64420015_5->64420015_9,64420015_5->64420015_9,64420015_5->64420015_9,64420015_5->64420015_9,64420015_5->64420015_9,64420015_5->64420015_9
8501,13,SB0832,cattle,cattle,64420015_10,64420015_4,64420015,64420015,within,19,21,27,abattage,107,119,cattle->cattle,2008,8,b2012,93,93,64420015_4->64420015_10,64420015_4->64420015_10,64420015_4->64420015_10,64420015_4->64420015_10,64420015_4->64420015_10,64420015_4->64420015_10
8502,13,SB0832,cattle,cattle,64420015_11,64420015_5,64420015,64420015,within,19,22,27,abattage,108,119,cattle->cattle,2008,8,b2012,93,93,64420015_5->64420015_11,64420015_5->64420015_11,64420015_5->64420015_11,64420015_5->64420015_11,64420015_5->64420015_11,64420015_5->64420015_11
8503,13,SB0832,cattle,cattle,64420015_12,64420015_2,64420015,64420015,within,20,20,27,abattage,118,119,cattle->cattle,2008,7,b2012,93,93,64420015_2->64420015_12,64420015_2->64420015_12,64420015_2->64420015_12,64420015_2->64420015_12,64420015_2->64420015_12,64420015_2->64420015_12
8504,13,SB0832,cattle,cattle,64420015_13,64420015_5,64420015,64420015,within,20,24,27,abattage,119,119,cattle->cattle,2008,7,b2012,93,93,64420015_5->64420015_13,64420015_5->64420015_13,64420015_5->64420015_13,64420015_5->64420015_13,64420015_5->64420015_13,64420015_5->64420015_13
8505,13,SB0832,cattle,cattle,64420015_14,64420015_12,64420015,64420015,within,21,22,27,abattage,124,119,cattle->cattle,2008,6,b2012,93,93,64420015_12->64420015_14,64420015_12->64420015_14,64420015_12->64420015_14,64420015_12->64420015_14,64420015_12->64420015_14,64420015_12->64420015_14
8506,13,SB0832,cattle,cattle,64420015_15,64420015_10,64420015,64420015,within,22,25,27,abattage,136,119,cattle->cattle,2008,5,b2012,93,93,64420015_10->64420015_15,64420015_10->64420015_15,64420015_10->64420015_15,64420015_10->64420015_15,64420015_10->64420015_15,64420015_10->64420015_15
8507,13,SB0832,cattle,cattle,64420015_19,64420015_1,64420015,64420015,within,23,-1,27,abattage,138,119,cattle->cattle,2008,4,b2012,93,93,64420015_1->64420015_19,64420015_1->64420015_19,64420015_1->64420015_19,64420015_1->64420015_19,64420015_1->64420015_19,64420015_1->64420015_19
8508,13,SB0832,cattle,cattle,64420015_17,64420015_11,64420015,64420015,within,23,27,27,abattage,139,119,cattle->cattle,2008,4,b2012,93,93,64420015_11->64420015_17,64420015_11->64420015_17,64420015_11->64420015_17,64420015_11->64420015_17,64420015_11->64420015_17,64420015_11->64420015_17
8509,13,SB0832,cattle,cattle,64420015_16,64420015_14,64420015,64420015,within,23,24,27,abattage,140,119,cattle->cattle,2008,4,b2012,93,93,64420015_14->64420015_16,64420015_14->64420015_16,64420015_14->64420015_16,64420015_14->64420015_16,64420015_14->64420015_16,64420015_14->64420015_16
8510,13,SB0832,cattle,cattle,64420015_18,64420015_14,64420015,64420015,within,23,24,27,abattage,141,119,cattle->cattle,2008,4,b2012,93,93,64420015_14->64420015_18,64420015_14->64420015_18,64420015_14->64420015_18,64420015_14->64420015_18,64420015_14->64420015_18,64420015_14->64420015_18
8511,13,SB0832,cattle,cattle,64420015_20,64420015_14,64420015,64420015,within,23,24,27,abattage,142,119,cattle->cattle,2008,4,b2012,93,93,64420015_14->64420015_20,64420015_14->64420015_20,64420015_14->64420015_20,64420015_14->64420015_20,64420015_14->64420015_20,64420015_14->64420015_20
8512,13,SB0832,cattle,cattle,64420015_21,64420015_7,64420015,64420015,within,23,24,27,abattage,143,119,cattle->cattle,2008,4,b2012,93,93,64420015_7->64420015_21,64420015_7->64420015_21,64420015_7->64420015_21,64420015_7->64420015_21,64420015_7->64420015_21,64420015_7->64420015_21
8513,13,SB0832,cattle,cattle,64420015_22,64420015_8,64420015,64420015,within,23,-1,27,abattage,144,119,cattle->cattle,2008,4,b2012,93,93,64420015_8->64420015_22,64420015_8->64420015_22,64420015_8->64420015_22,64420015_8->64420015_22,64420015_8->64420015_22,64420015_8->64420015_22
8514,13,SB0832,cattle,cattle,64420015_23,64420015_0,64420015,64420015,within,24,-1,27,abattage,146,119,cattle->cattle,2009,3,b2012,93,93,64420015_0->64420015_23,64420015_0->64420015_23,64420015_0->64420015_23,64420015_0->64420015_23,64420015_0->64420015_23,64420015_0->64420015_23
8515,13,SB0832,cattle,cattle,64420015_24,64420015_11,64420015,64420015,within,24,25,26,demographie,147,119,cattle->cattle,2009,2,b2012,93,93,64420015_11->64420015_24,64420015_11->64420015_24,64420015_11->64420015_24,64420015_11->64420015_24,64420015_11->64420015_24,64420015_11->64420015_24
8516,13,SB0832,cattle,cattle,64420015_25,64420015_18,64420015,64420015,within,24,-1,27,abattage,148,119,cattle->cattle,2009,3,b2012,93,93,64420015_18->64420015_25,64420015_18->64420015_25,64420015_18->64420015_25,64420015_18->64420015_25,64420015_18->64420015_25,64420015_18->64420015_25
8517,13,SB0832,cattle,cattle,64420015_29,64420015_0,64420015,64420015,within,25,-1,26,demographie,158,119,cattle->cattle,2009,1,b2012,93,93,64420015_0->64420015_29,64420015_0->64420015_29,64420015_0->64420015_29,64420015_0->64420015_29,64420015_0->64420015_29,64420015_0->64420015_29
8518,13,SB0832,cattle,cattle,64420015_31,64420015_0,64420015,64420015,within,25,-1,27,abattage,159,119,cattle->cattle,2009,2,b2012,93,93,64420015_0->64420015_31,64420015_0->64420015_31,64420015_0->64420015_31,64420015_0->64420015_31,64420015_0->64420015_31,64420015_0->64420015_31
8519,13,SB0832,cattle,cattle,64420015_30,64420015_11,64420015,64420015,within,25,-1,27,abattage,160,119,cattle->cattle,2009,2,b2012,93,93,64420015_11->64420015_30,64420015_11->64420015_30,64420015_11->64420015_30,64420015_11->64420015_30,64420015_11->64420015_30,64420015_11->64420015_30
8520,13,SB0832,cattle,cattle,64420015_27,64420015_2,64420015,64420015,within,25,-1,27,demographie,161,119,cattle->cattle,2009,2,b2012,93,93,64420015_2->64420015_27,64420015_2->64420015_27,64420015_2->64420015_27,64420015_2->64420015_27,64420015_2->64420015_27,64420015_2->64420015_27
8521,13,SB0832,cattle,cattle,64420015_26,64420015_21,64420015,64420015,within,25,27,27,abattage,162,119,cattle->cattle,2009,2,b2012,93,93,64420015_21->64420015_26,64420015_21->64420015_26,64420015_21->64420015_26,64420015_21->64420015_26,64420015_21->64420015_26,64420015_21->64420015_26
8522,13,SB0832,cattle,cattle,64420015_28,64420015_7,64420015,64420015,within,25,-1,27,abattage,163,119,cattle->cattle,2009,2,b2012,93,93,64420015_7->64420015_28,64420015_7->64420015_28,64420015_7->64420015_28,64420015_7->64420015_28,64420015_7->64420015_28,64420015_7->64420015_28
8523,13,SB0832,cattle,cattle,64420015_33,64420015_13,64420015,64420015,within,26,27,27,abattage,169,119,cattle->cattle,2009,1,b2012,93,93,64420015_13->64420015_33,64420015_13->64420015_33,64420015_13->64420015_33,64420015_13->64420015_33,64420015_13->64420015_33,64420015_13->64420015_33
8524,13,SB0832,cattle,cattle,64420015_35,64420015_15,64420015,64420015,within,26,-1,27,abattage,170,119,cattle->cattle,2009,1,b2012,93,93,64420015_15->64420015_35,64420015_15->64420015_35,64420015_15->64420015_35,64420015_15->64420015_35,64420015_15->64420015_35,64420015_15->64420015_35
8525,13,SB0832,cattle,cattle,64420015_32,64420015_16,64420015,64420015,within,26,27,27,abattage,171,119,cattle->cattle,2009,1,b2012,93,93,64420015_16->64420015_32,64420015_16->64420015_32,64420015_16->64420015_32,64420015_16->64420015_32,64420015_16->64420015_32,64420015_16->64420015_32
8526,13,SB0832,cattle,cattle,64420015_34,64420015_18,64420015,64420015,within,26,27,27,abattage,172,119,cattle->cattle,2009,1,b2012,93,93,64420015_18->64420015_34,64420015_18->64420015_34,64420015_18->64420015_34,64420015_18->64420015_34,64420015_18->64420015_34,64420015_18->64420015_34
8527,13,SB0832,cattle,cattle,40089001_0,64420015_3,64420015,64420015,within,26,30,62,abattage,173,119,cattle->cattle,2009,36,b2012,93,93,64420015_3->40089001_0,64420015_3->40089001_0,64420015_3->40089001_0,64420015_3->40089001_0,64420015_3->40089001_0,64420015_3->40089001_0
8528,13,SB0832,cattle,cattle,64420015_37,64420015_7,64420015,64420015,within,26,-1,27,abattage,174,119,cattle->cattle,2009,1,b2012,93,93,64420015_7->64420015_37,64420015_7->64420015_37,64420015_7->64420015_37,64420015_7->64420015_37,64420015_7->64420015_37,64420015_7->64420015_37
8529,13,SB0832,cattle,cattle,64420015_36,64420015_8,64420015,64420015,within,26,-1,27,abattage,175,119,cattle->cattle,2009,1,b2012,93,93,64420015_8->64420015_36,64420015_8->64420015_36,64420015_8->64420015_36,64420015_8->64420015_36,64420015_8->64420015_36,64420015_8->64420015_36
8530,13,SB0832,cattle,cattle,64420044_1,64420044_0,64420044,64420044,within,26,32,38,abattage,176,119,cattle->cattle,2009,12,b2012,93,93,64420044_0->64420044_1,64420044_0->64420044_1,64420044_0->64420044_1,64420044_0->64420044_1,64420044_0->64420044_1,64420044_0->64420044_1
8531,13,SB0832,cattle,cattle,64420044_2,64420044_0,64420044,64420044,within,26,31,38,abattage,177,119,cattle->cattle,2009,12,b2012,93,93,64420044_0->64420044_2,64420044_0->64420044_2,64420044_0->64420044_2,64420044_0->64420044_2,64420044_0->64420044_2,64420044_0->64420044_2
8532,13,SB0832,cattle,cattle,64420015_39,64420015_33,64420015,64420015,within,27,-1,27,abattage,183,119,cattle->cattle,2009,0,b2012,93,93,64420015_33->64420015_39,64420015_33->64420015_39,64420015_33->64420015_39,64420015_33->64420015_39,64420015_33->64420015_39,64420015_33->64420015_39
8533,13,SB0832,cattle,cattle,64420015_38,64420015_5,64420015,64420015,within,27,-1,27,abattage,184,119,cattle->cattle,2009,0,b2012,93,93,64420015_5->64420015_38,64420015_5->64420015_38,64420015_5->64420015_38,64420015_5->64420015_38,64420015_5->64420015_38,64420015_5->64420015_38
8534,13,SB0832,cattle,cattle,64420044_3,64420044_0,64420044,64420044,within,27,32,38,abattage,185,119,cattle->cattle,2009,11,b2012,93,93,64420044_0->64420044_3,64420044_0->64420044_3,64420044_0->64420044_3,64420044_0->64420044_3,64420044_0->64420044_3,64420044_0->64420044_3
8535,13,SB0832,cattle,cattle,40089001_1,40089001_0,40089001,40089001,within,32,46,62,abattage,203,119,cattle->cattle,2009,30,b2012,93,93,40089001_0->40089001_1,40089001_0->40089001_1,40089001_0->40089001_1,40089001_0->40089001_1,40089001_0->40089001_1,40089001_0->40089001_1
8536,13,SB0832,cattle,cattle,64420044_4,64420044_1,64420044,64420044,within,33,36,37,demographie,211,119,cattle->cattle,2009,4,b2012,93,93,64420044_1->64420044_4,64420044_1->64420044_4,64420044_1->64420044_4,64420044_1->64420044_4,64420044_1->64420044_4,64420044_1->64420044_4
8537,13,SB0832,cattle,cattle,64420044_5,64420044_1,64420044,64420044,within,34,37,38,abattage,218,119,cattle->cattle,2009,4,b2012,93,93,64420044_1->64420044_5,64420044_1->64420044_5,64420044_1->64420044_5,64420044_1->64420044_5,64420044_1->64420044_5,64420044_1->64420044_5
8538,13,SB0832,cattle,cattle,64420044_6,64420044_2,64420044,64420044,within,34,-1,38,abattage,219,119,cattle->cattle,2009,4,b2012,93,93,64420044_2->64420044_6,64420044_2->64420044_6,64420044_2->64420044_6,64420044_2->64420044_6,64420044_2->64420044_6,64420044_2->64420044_6
8539,13,SB0832,cattle,cattle,40089001_2,40089001_0,40089001,40089001,within,36,42,62,abattage,227,119,cattle->cattle,2010,26,b2012,93,93,40089001_0->40089001_2,40089001_0->40089001_2,40089001_0->40089001_2,40089001_0->40089001_2,40089001_0->40089001_2,40089001_0->40089001_2
8540,13,SB0832,cattle,cattle,40089001_3,40089001_0,40089001,40089001,within,36,45,62,abattage,228,119,cattle->cattle,2010,26,b2012,93,93,40089001_0->40089001_3,40089001_0->40089001_3,40089001_0->40089001_3,40089001_0->40089001_3,40089001_0->40089001_3,40089001_0->40089001_3
8541,13,SB0832,cattle,cattle,40089001_4,40089001_0,40089001,40089001,within,36,38,62,abattage,229,119,cattle->cattle,2010,26,b2012,93,93,40089001_0->40089001_4,40089001_0->40089001_4,40089001_0->40089001_4,40089001_0->40089001_4,40089001_0->40089001_4,40089001_0->40089001_4
8542,13,SB0832,cattle,cattle,64420044_7,64420044_0,64420044,64420044,within,36,38,38,abattage,239,119,cattle->cattle,2010,2,b2012,93,93,64420044_0->64420044_7,64420044_0->64420044_7,64420044_0->64420044_7,64420044_0->64420044_7,64420044_0->64420044_7,64420044_0->64420044_7
8543,13,SB0832,cattle,cattle,40089001_5,40089001_0,40089001,40089001,within,37,42,62,abattage,242,119,cattle->cattle,2010,25,b2012,93,93,40089001_0->40089001_5,40089001_0->40089001_5,40089001_0->40089001_5,40089001_0->40089001_5,40089001_0->40089001_5,40089001_0->40089001_5
8544,13,SB0832,cattle,cattle,40089001_6,40089001_4,40089001,40089001,within,38,39,62,abattage,250,119,cattle->cattle,2010,24,b2012,93,93,40089001_4->40089001_6,40089001_4->40089001_6,40089001_4->40089001_6,40089001_4->40089001_6,40089001_4->40089001_6,40089001_4->40089001_6
8545,13,SB0832,cattle,cattle,40089001_7,40089001_4,40089001,40089001,within,39,45,62,abattage,263,119,cattle->cattle,2010,23,b2012,93,93,40089001_4->40089001_7,40089001_4->40089001_7,40089001_4->40089001_7,40089001_4->40089001_7,40089001_4->40089001_7,40089001_4->40089001_7
8546,13,SB0832,cattle,cattle,40089001_8,40089001_1,40089001,40089001,within,46,-1,62,abattage,297,119,cattle->cattle,2010,16,b2012,93,93,40089001_1->40089001_8,40089001_1->40089001_8,40089001_1->40089001_8,40089001_1->40089001_8,40089001_1->40089001_8,40089001_1->40089001_8
8547,13,SB0832,cattle,cattle,40089001_9,40089001_6,40089001,40089001,within,46,47,62,abattage,298,119,cattle->cattle,2010,16,b2012,93,93,40089001_6->40089001_9,40089001_6->40089001_9,40089001_6->40089001_9,40089001_6->40089001_9,40089001_6->40089001_9,40089001_6->40089001_9
8548,13,SB0832,cattle,cattle,40089001_11,40089001_1,40089001,40089001,within,47,48,52,demographie,305,119,cattle->cattle,2010,5,b2012,93,93,40089001_1->40089001_11,40089001_1->40089001_11,40089001_1->40089001_11,40089001_1->40089001_11,40089001_1->40089001_11,40089001_1->40089001_11
8549,13,SB0832,cattle,cattle,40089001_10,40089001_5,40089001,40089001,within,47,51,62,abattage,306,119,cattle->cattle,2010,15,b2012,93,93,40089001_5->40089001_10,40089001_5->40089001_10,40089001_5->40089001_10,40089001_5->40089001_10,40089001_5->40089001_10,40089001_5->40089001_10
8550,13,SB0832,cattle,cattle,40089001_12,40089001_6,40089001,40089001,within,47,58,62,abattage,307,119,cattle->cattle,2010,15,b2012,93,93,40089001_6->40089001_12,40089001_6->40089001_12,40089001_6->40089001_12,40089001_6->40089001_12,40089001_6->40089001_12,40089001_6->40089001_12
8551,13,SB0832,cattle,cattle,40089001_13,40089001_9,40089001,40089001,within,47,49,62,abattage,308,119,cattle->cattle,2010,15,b2012,93,93,40089001_9->40089001_13,40089001_9->40089001_13,40089001_9->40089001_13,40089001_9->40089001_13,40089001_9->40089001_13,40089001_9->40089001_13
8552,13,SB0832,cattle,cattle,40089001_20,40089001_1,40089001,40089001,within,48,53,62,abattage,328,119,cattle->cattle,2011,14,b2012,93,93,40089001_1->40089001_20,40089001_1->40089001_20,40089001_1->40089001_20,40089001_1->40089001_20,40089001_1->40089001_20,40089001_1->40089001_20
8553,13,SB0832,cattle,cattle,40089001_14,40089001_11,40089001,40089001,within,48,48,61,demographie,329,119,cattle->cattle,2011,13,b2012,93,93,40089001_11->40089001_14,40089001_11->40089001_14,40089001_11->40089001_14,40089001_11->40089001_14,40089001_11->40089001_14,40089001_11->40089001_14
8554,13,SB0832,cattle,cattle,40089001_15,40089001_11,40089001,40089001,within,48,51,62,abattage,330,119,cattle->cattle,2011,14,b2012,93,93,40089001_11->40089001_15,40089001_11->40089001_15,40089001_11->40089001_15,40089001_11->40089001_15,40089001_11->40089001_15,40089001_11->40089001_15
8555,13,SB0832,cattle,cattle,40089001_18,40089001_14,40089001,40089001,within,48,-1,62,abattage,331,119,cattle->cattle,2011,14,b2012,93,93,40089001_14->40089001_18,40089001_14->40089001_18,40089001_14->40089001_18,40089001_14->40089001_18,40089001_14->40089001_18,40089001_14->40089001_18
8556,13,SB0832,cattle,cattle,40089001_17,40089001_4,40089001,40089001,within,48,-1,62,abattage,332,119,cattle->cattle,2011,14,b2012,93,93,40089001_4->40089001_17,40089001_4->40089001_17,40089001_4->40089001_17,40089001_4->40089001_17,40089001_4->40089001_17,40089001_4->40089001_17
8557,13,SB0832,cattle,cattle,40089001_16,40089001_7,40089001,40089001,within,48,53,62,abattage,333,119,cattle->cattle,2011,14,b2012,93,93,40089001_7->40089001_16,40089001_7->40089001_16,40089001_7->40089001_16,40089001_7->40089001_16,40089001_7->40089001_16,40089001_7->40089001_16
8558,13,SB0832,cattle,cattle,40089001_19,40089001_9,40089001,40089001,within,48,50,62,abattage,334,119,cattle->cattle,2011,14,b2012,93,93,40089001_9->40089001_19,40089001_9->40089001_19,40089001_9->40089001_19,40089001_9->40089001_19,40089001_9->40089001_19,40089001_9->40089001_19
8559,13,SB0832,cattle,cattle,40089001_21,40089001_0,40089001,40089001,within,49,-1,62,abattage,357,119,cattle->cattle,2011,13,b2012,93,93,40089001_0->40089001_21,40089001_0->40089001_21,40089001_0->40089001_21,40089001_0->40089001_21,40089001_0->40089001_21,40089001_0->40089001_21
8560,13,SB0832,cattle,cattle,40089001_23,40089001_1,40089001,40089001,within,49,58,62,abattage,358,119,cattle->cattle,2011,13,b2012,93,93,40089001_1->40089001_23,40089001_1->40089001_23,40089001_1->40089001_23,40089001_1->40089001_23,40089001_1->40089001_23,40089001_1->40089001_23
8561,13,SB0832,cattle,cattle,40089001_22,40089001_7,40089001,40089001,within,49,51,62,abattage,359,119,cattle->cattle,2011,13,b2012,93,93,40089001_7->40089001_22,40089001_7->40089001_22,40089001_7->40089001_22,40089001_7->40089001_22,40089001_7->40089001_22,40089001_7->40089001_22
8562,13,SB0832,cattle,cattle,40089001_24,40089001_7,40089001,40089001,within,49,50,60,demographie,360,119,cattle->cattle,2011,11,b2012,93,93,40089001_7->40089001_24,40089001_7->40089001_24,40089001_7->40089001_24,40089001_7->40089001_24,40089001_7->40089001_24,40089001_7->40089001_24
8563,13,SB0832,cattle,cattle,40089001_28,40089001_0,40089001,40089001,within,50,54,62,abattage,381,119,cattle->cattle,2011,12,b2012,93,93,40089001_0->40089001_28,40089001_0->40089001_28,40089001_0->40089001_28,40089001_0->40089001_28,40089001_0->40089001_28,40089001_0->40089001_28
8564,13,SB0832,cattle,cattle,40089001_30,40089001_11,40089001,40089001,within,50,-1,62,abattage,382,119,cattle->cattle,2011,12,b2012,93,93,40089001_11->40089001_30,40089001_11->40089001_30,40089001_11->40089001_30,40089001_11->40089001_30,40089001_11->40089001_30,40089001_11->40089001_30
8565,13,SB0832,cattle,cattle,40089001_29,40089001_24,40089001,40089001,within,50,-1,51,demographie,383,119,cattle->cattle,2011,1,b2012,93,93,40089001_24->40089001_29,40089001_24->40089001_29,40089001_24->40089001_29,40089001_24->40089001_29,40089001_24->40089001_29,40089001_24->40089001_29
8566,13,SB0832,cattle,cattle,40089001_27,40089001_3,40089001,40089001,within,50,54,62,abattage,384,119,cattle->cattle,2011,12,b2012,93,93,40089001_3->40089001_27,40089001_3->40089001_27,40089001_3->40089001_27,40089001_3->40089001_27,40089001_3->40089001_27,40089001_3->40089001_27
8567,13,SB0832,cattle,cattle,40089001_26,40089001_5,40089001,40089001,within,50,-1,62,abattage,385,119,cattle->cattle,2011,12,b2012,93,93,40089001_5->40089001_26,40089001_5->40089001_26,40089001_5->40089001_26,40089001_5->40089001_26,40089001_5->40089001_26,40089001_5->40089001_26
8568,13,SB0832,cattle,cattle,40089001_25,40089001_9,40089001,40089001,within,50,51,62,abattage,386,119,cattle->cattle,2011,12,b2012,93,93,40089001_9->40089001_25,40089001_9->40089001_25,40089001_9->40089001_25,40089001_9->40089001_25,40089001_9->40089001_25,40089001_9->40089001_25
8569,13,SB0832,cattle,cattle,40089001_31,40089001_14,40089001,40089001,within,51,54,62,abattage,407,119,cattle->cattle,2011,11,b2012,93,93,40089001_14->40089001_31,40089001_14->40089001_31,40089001_14->40089001_31,40089001_14->40089001_31,40089001_14->40089001_31,40089001_14->40089001_31
8570,13,SB0832,cattle,cattle,40089001_32,40089001_4,40089001,40089001,within,52,-1,62,abattage,422,119,cattle->cattle,2011,10,b2012,93,93,40089001_4->40089001_32,40089001_4->40089001_32,40089001_4->40089001_32,40089001_4->40089001_32,40089001_4->40089001_32,40089001_4->40089001_32
8571,13,SB0832,cattle,cattle,40089001_33,40089001_6,40089001,40089001,within,53,59,62,abattage,435,119,cattle->cattle,2011,9,b2012,93,93,40089001_6->40089001_33,40089001_6->40089001_33,40089001_6->40089001_33,40089001_6->40089001_33,40089001_6->40089001_33,40089001_6->40089001_33
8572,13,SB0832,cattle,cattle,40089001_35,40089001_15,40089001,40089001,within,55,55,62,abattage,463,119,cattle->cattle,2011,7,b2012,93,93,40089001_15->40089001_35,40089001_15->40089001_35,40089001_15->40089001_35,40089001_15->40089001_35,40089001_15->40089001_35,40089001_15->40089001_35
8573,13,SB0832,cattle,cattle,40089001_34,40089001_9,40089001,40089001,within,55,58,62,abattage,464,119,cattle->cattle,2011,7,b2012,93,93,40089001_9->40089001_34,40089001_9->40089001_34,40089001_9->40089001_34,40089001_9->40089001_34,40089001_9->40089001_34,40089001_9->40089001_34
8574,13,SB0832,cattle,cattle,40089001_36,40089001_25,40089001,40089001,within,56,-1,62,abattage,475,119,cattle->cattle,2011,6,b2012,93,93,40089001_25->40089001_36,40089001_25->40089001_36,40089001_25->40089001_36,40089001_25->40089001_36,40089001_25->40089001_36,40089001_25->40089001_36
8575,13,SB0832,cattle,cattle,40089001_37,40089001_3,40089001,40089001,within,56,-1,61,demographie,476,119,cattle->cattle,2011,5,b2012,93,93,40089001_3->40089001_37,40089001_3->40089001_37,40089001_3->40089001_37,40089001_3->40089001_37,40089001_3->40089001_37,40089001_3->40089001_37
8576,13,SB0832,cattle,cattle,40089001_38,40089001_14,40089001,40089001,within,59,60,62,abattage,508,119,cattle->cattle,2011,3,b2012,93,93,40089001_14->40089001_38,40089001_14->40089001_38,40089001_14->40089001_38,40089001_14->40089001_38,40089001_14->40089001_38,40089001_14->40089001_38
8577,13,SB0832,cattle,cattle,40089001_41,40089001_27,40089001,40089001,within,59,-1,62,abattage,509,119,cattle->cattle,2011,3,b2012,93,93,40089001_27->40089001_41,40089001_27->40089001_41,40089001_27->40089001_41,40089001_27->40089001_41,40089001_27->40089001_41,40089001_27->40089001_41
8578,13,SB0832,cattle,cattle,40089001_40,40089001_4,40089001,40089001,within,59,-1,62,abattage,510,119,cattle->cattle,2011,3,b2012,93,93,40089001_4->40089001_40,40089001_4->40089001_40,40089001_4->40089001_40,40089001_4->40089001_40,40089001_4->40089001_40,40089001_4->40089001_40
8579,13,SB0832,cattle,cattle,40089001_39,40089001_7,40089001,40089001,within,59,59,62,abattage,511,119,cattle->cattle,2011,3,b2012,93,93,40089001_7->40089001_39,40089001_7->40089001_39,40089001_7->40089001_39,40089001_7->40089001_39,40089001_7->40089001_39,40089001_7->40089001_39
8580,13,SB0832,cattle,cattle,40089001_42,40089001_28,40089001,40089001,within,60,-1,62,abattage,533,119,cattle->cattle,2012,2,b2016,93,93,40089001_28->40089001_42,40089001_28->40089001_42,40089001_28->40089001_42,40089001_28->40089001_42,40089001_28->40089001_42,40089001_28->40089001_42
8581,13,SB0832,cattle,cattle,40089001_44,40089001_16,40089001,40089001,within,61,-1,62,abattage,552,119,cattle->cattle,2012,1,b2016,93,93,40089001_16->40089001_44,40089001_16->40089001_44,40089001_16->40089001_44,40089001_16->40089001_44,40089001_16->40089001_44,40089001_16->40089001_44
8582,13,SB0832,cattle,cattle,40089001_43,40089001_2,40089001,40089001,within,61,-1,62,abattage,553,119,cattle->cattle,2012,1,b2016,93,93,40089001_2->40089001_43,40089001_2->40089001_43,40089001_2->40089001_43,40089001_2->40089001_43,40089001_2->40089001_43,40089001_2->40089001_43
