X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6
1137,13,SB0832,cattle,cattle,64420012_1,64420047_0,64420012,64420047,pasture,22,29,42,abattage,92,402,cattle->cattle,2008,20,b2012,483,483,64420047_0->64420012_1,64420047_0->64420012_1,64420047_0->64420012_1,64420047_0->64420012_1,64420047_0->64420012_1,64420047_0->64420012_1
1138,13,SB0832,cattle,cattle,64420047_2,64420047_1,64420047,64420047,within,26,27,36,abattage,137,402,cattle->cattle,2009,10,b2012,483,483,64420047_1->64420047_2,64420047_1->64420047_2,64420047_1->64420047_2,64420047_1->64420047_2,64420047_1->64420047_2,64420047_1->64420047_2
1139,13,SB0832,cattle,cattle,64420047_3,64420047_1,64420047,64420047,within,28,-1,30,demographie,148,402,cattle->cattle,2009,2,b2012,483,483,64420047_1->64420047_3,64420047_1->64420047_3,64420047_1->64420047_3,64420047_1->64420047_3,64420047_1->64420047_3,64420047_1->64420047_3
1140,13,SB0832,cattle,cattle,64420047_4,64420047_1,64420047,64420047,within,28,31,36,abattage,149,402,cattle->cattle,2009,8,b2012,483,483,64420047_1->64420047_4,64420047_1->64420047_4,64420047_1->64420047_4,64420047_1->64420047_4,64420047_1->64420047_4,64420047_1->64420047_4
1141,13,SB0832,cattle,cattle,64420047_6,64420047_0,64420047,64420047,within,29,30,36,abattage,158,402,cattle->cattle,2009,7,b2012,483,483,64420047_0->64420047_6,64420047_0->64420047_6,64420047_0->64420047_6,64420047_0->64420047_6,64420047_0->64420047_6,64420047_0->64420047_6
1142,13,SB0832,cattle,cattle,64420047_7,64420047_0,64420047,64420047,within,29,36,36,abattage,159,402,cattle->cattle,2009,7,b2012,483,483,64420047_0->64420047_7,64420047_0->64420047_7,64420047_0->64420047_7,64420047_0->64420047_7,64420047_0->64420047_7,64420047_0->64420047_7
1143,13,SB0832,cattle,cattle,64420047_5,64420047_2,64420047,64420047,within,29,30,36,demographie,160,402,cattle->cattle,2009,7,b2012,483,483,64420047_2->64420047_5,64420047_2->64420047_5,64420047_2->64420047_5,64420047_2->64420047_5,64420047_2->64420047_5,64420047_2->64420047_5
1144,13,SB0832,cattle,cattle,64420047_8,64420047_0,64420047,64420047,within,30,31,35,demographie,165,402,cattle->cattle,2009,5,b2012,483,483,64420047_0->64420047_8,64420047_0->64420047_8,64420047_0->64420047_8,64420047_0->64420047_8,64420047_0->64420047_8,64420047_0->64420047_8
1145,13,SB0832,cattle,cattle,64420047_10,64420047_0,64420047,64420047,within,30,-1,36,abattage,166,402,cattle->cattle,2009,6,b2012,483,483,64420047_0->64420047_10,64420047_0->64420047_10,64420047_0->64420047_10,64420047_0->64420047_10,64420047_0->64420047_10,64420047_0->64420047_10
1146,13,SB0832,cattle,cattle,64420047_9,64420047_1,64420047,64420047,within,30,34,36,abattage,167,402,cattle->cattle,2009,6,b2012,483,483,64420047_1->64420047_9,64420047_1->64420047_9,64420047_1->64420047_9,64420047_1->64420047_9,64420047_1->64420047_9,64420047_1->64420047_9
1147,13,SB0832,cattle,cattle,64420035_0,64420047_6,64420035,64420047,pasture,30,31,42,abattage,168,402,cattle->cattle,2009,12,b2012,483,483,64420047_6->64420035_0,64420047_6->64420035_0,64420047_6->64420035_0,64420047_6->64420035_0,64420047_6->64420035_0,64420047_6->64420035_0
1148,13,SB0832,cattle,cattle,64420012_2,64420012_0,64420012,64420012,within,31,35,42,abattage,177,402,cattle->cattle,2009,11,b2012,483,483,64420012_0->64420012_2,64420012_0->64420012_2,64420012_0->64420012_2,64420012_0->64420012_2,64420012_0->64420012_2,64420012_0->64420012_2
1149,13,SB0832,cattle,cattle,64420047_13,64420047_1,64420047,64420047,within,31,34,36,abattage,178,402,cattle->cattle,2009,5,b2012,483,483,64420047_1->64420047_13,64420047_1->64420047_13,64420047_1->64420047_13,64420047_1->64420047_13,64420047_1->64420047_13,64420047_1->64420047_13
1150,13,SB0832,cattle,cattle,64420047_12,64420047_4,64420047,64420047,within,31,-1,36,abattage,179,402,cattle->cattle,2009,5,b2012,483,483,64420047_4->64420047_12,64420047_4->64420047_12,64420047_4->64420047_12,64420047_4->64420047_12,64420047_4->64420047_12,64420047_4->64420047_12
1151,13,SB0832,cattle,cattle,64420047_11,64420047_8,64420047,64420047,within,31,32,36,abattage,180,402,cattle->cattle,2009,5,b2012,483,483,64420047_8->64420047_11,64420047_8->64420047_11,64420047_8->64420047_11,64420047_8->64420047_11,64420047_8->64420047_11,64420047_8->64420047_11
1152,13,SB0832,cattle,cattle,64420047_15,64420047_2,64420047,64420047,within,32,-1,36,abattage,184,402,cattle->cattle,2009,4,b2012,483,483,64420047_2->64420047_15,64420047_2->64420047_15,64420047_2->64420047_15,64420047_2->64420047_15,64420047_2->64420047_15,64420047_2->64420047_15
1153,13,SB0832,cattle,cattle,64420047_16,64420047_2,64420047,64420047,within,32,34,36,abattage,185,402,cattle->cattle,2009,4,b2012,483,483,64420047_2->64420047_16,64420047_2->64420047_16,64420047_2->64420047_16,64420047_2->64420047_16,64420047_2->64420047_16,64420047_2->64420047_16
1154,13,SB0832,cattle,cattle,64420047_14,64420047_4,64420047,64420047,within,32,-1,36,abattage,186,402,cattle->cattle,2009,4,b2012,483,483,64420047_4->64420047_14,64420047_4->64420047_14,64420047_4->64420047_14,64420047_4->64420047_14,64420047_4->64420047_14,64420047_4->64420047_14
1155,13,SB0832,cattle,cattle,64420047_17,64420047_5,64420047,64420047,within,32,36,36,abattage,187,402,cattle->cattle,2009,4,b2012,483,483,64420047_5->64420047_17,64420047_5->64420047_17,64420047_5->64420047_17,64420047_5->64420047_17,64420047_5->64420047_17,64420047_5->64420047_17
1156,13,SB0832,cattle,cattle,64420047_18,64420012_0,64420047,64420012,pasture,33,36,36,abattage,190,402,cattle->cattle,2009,3,b2012,483,483,64420012_0->64420047_18,64420012_0->64420047_18,64420012_0->64420047_18,64420012_0->64420047_18,64420012_0->64420047_18,64420012_0->64420047_18
1157,13,SB0832,cattle,cattle,64420035_1,64420047_1,64420035,64420047,pasture,33,37,41,demographie,191,402,cattle->cattle,2009,8,b2012,483,483,64420047_1->64420035_1,64420047_1->64420035_1,64420047_1->64420035_1,64420047_1->64420035_1,64420047_1->64420035_1,64420047_1->64420035_1
1158,13,SB0832,cattle,cattle,64420047_19,64420047_11,64420047,64420047,within,33,-1,36,abattage,192,402,cattle->cattle,2009,3,b2012,483,483,64420047_11->64420047_19,64420047_11->64420047_19,64420047_11->64420047_19,64420047_11->64420047_19,64420047_11->64420047_19,64420047_11->64420047_19
1159,13,SB0832,cattle,cattle,64420044_3,64420047_4,64420044,64420047,pasture,33,39,63,abattage,193,402,cattle->cattle,2009,30,b2012,483,483,64420047_4->64420044_3,64420047_4->64420044_3,64420047_4->64420044_3,64420047_4->64420044_3,64420047_4->64420044_3,64420047_4->64420044_3
1160,13,SB0832,cattle,cattle,64420028_0,64420047_0,64420028,64420047,pasture,34,37,69,abattage,199,402,cattle->cattle,2009,35,b2012,483,483,64420047_0->64420028_0,64420047_0->64420028_0,64420047_0->64420028_0,64420047_0->64420028_0,64420047_0->64420028_0,64420047_0->64420028_0
1161,13,SB0832,cattle,cattle,64420047_21,64420047_11,64420047,64420047,within,34,36,36,abattage,200,402,cattle->cattle,2009,2,b2012,483,483,64420047_11->64420047_21,64420047_11->64420047_21,64420047_11->64420047_21,64420047_11->64420047_21,64420047_11->64420047_21,64420047_11->64420047_21
1162,13,SB0832,cattle,cattle,64420035_2,64420047_2,64420035,64420047,pasture,34,35,42,abattage,201,402,cattle->cattle,2009,8,b2012,483,483,64420047_2->64420035_2,64420047_2->64420035_2,64420047_2->64420035_2,64420047_2->64420035_2,64420047_2->64420035_2,64420047_2->64420035_2
1163,13,SB0832,cattle,cattle,64420012_3,64420047_5,64420012,64420047,pasture,34,35,41,demographie,202,402,cattle->cattle,2009,7,b2012,483,483,64420047_5->64420012_3,64420047_5->64420012_3,64420047_5->64420012_3,64420047_5->64420012_3,64420047_5->64420012_3,64420047_5->64420012_3
1164,13,SB0832,cattle,cattle,64420047_20,64420047_8,64420047,64420047,within,34,35,36,abattage,203,402,cattle->cattle,2009,2,b2012,483,483,64420047_8->64420047_20,64420047_8->64420047_20,64420047_8->64420047_20,64420047_8->64420047_20,64420047_8->64420047_20,64420047_8->64420047_20
1165,13,SB0832,cattle,cattle,64420012_4,64420012_0,64420012,64420012,within,35,36,42,abattage,206,402,cattle->cattle,2009,7,b2012,483,483,64420012_0->64420012_4,64420012_0->64420012_4,64420012_0->64420012_4,64420012_0->64420012_4,64420012_0->64420012_4,64420012_0->64420012_4
1166,13,SB0832,cattle,cattle,64420012_6,64420012_2,64420012,64420012,within,35,-1,42,abattage,207,402,cattle->cattle,2009,7,b2012,483,483,64420012_2->64420012_6,64420012_2->64420012_6,64420012_2->64420012_6,64420012_2->64420012_6,64420012_2->64420012_6,64420012_2->64420012_6
1167,13,SB0832,cattle,cattle,64420012_5,64420012_3,64420012,64420012,within,35,-1,42,abattage,208,402,cattle->cattle,2009,7,b2012,483,483,64420012_3->64420012_5,64420012_3->64420012_5,64420012_3->64420012_5,64420012_3->64420012_5,64420012_3->64420012_5,64420012_3->64420012_5
1168,13,SB0832,cattle,cattle,64420047_24,64420047_0,64420047,64420047,within,35,-1,36,abattage,209,402,cattle->cattle,2009,1,b2012,483,483,64420047_0->64420047_24,64420047_0->64420047_24,64420047_0->64420047_24,64420047_0->64420047_24,64420047_0->64420047_24,64420047_0->64420047_24
1169,13,SB0832,cattle,cattle,64420047_23,64420047_16,64420047,64420047,within,35,-1,36,abattage,210,402,cattle->cattle,2009,1,b2012,483,483,64420047_16->64420047_23,64420047_16->64420047_23,64420047_16->64420047_23,64420047_16->64420047_23,64420047_16->64420047_23,64420047_16->64420047_23
1170,13,SB0832,cattle,cattle,64420047_22,64420047_6,64420047,64420047,within,35,36,36,abattage,211,402,cattle->cattle,2009,1,b2012,483,483,64420047_6->64420047_22,64420047_6->64420047_22,64420047_6->64420047_22,64420047_6->64420047_22,64420047_6->64420047_22,64420047_6->64420047_22
1171,13,SB0832,cattle,cattle,64420035_3,64420035_0,64420035,64420035,within,36,38,42,abattage,218,402,cattle->cattle,2010,6,b2012,483,483,64420035_0->64420035_3,64420035_0->64420035_3,64420035_0->64420035_3,64420035_0->64420035_3,64420035_0->64420035_3,64420035_0->64420035_3
1172,13,SB0832,cattle,cattle,64420047_26,64420047_17,64420047,64420047,within,36,-1,36,abattage,219,402,cattle->cattle,2010,0,b2012,483,483,64420047_17->64420047_26,64420047_17->64420047_26,64420047_17->64420047_26,64420047_17->64420047_26,64420047_17->64420047_26,64420047_17->64420047_26
1173,13,SB0832,cattle,cattle,64420047_28,64420047_18,64420047,64420047,within,36,-1,36,abattage,220,402,cattle->cattle,2010,0,b2012,483,483,64420047_18->64420047_28,64420047_18->64420047_28,64420047_18->64420047_28,64420047_18->64420047_28,64420047_18->64420047_28,64420047_18->64420047_28
1174,13,SB0832,cattle,cattle,64420047_25,64420047_20,64420047,64420047,within,36,-1,36,abattage,221,402,cattle->cattle,2010,0,b2012,483,483,64420047_20->64420047_25,64420047_20->64420047_25,64420047_20->64420047_25,64420047_20->64420047_25,64420047_20->64420047_25,64420047_20->64420047_25
1175,13,SB0832,cattle,cattle,64420047_27,64420047_9,64420047,64420047,within,36,-1,36,abattage,222,402,cattle->cattle,2010,0,b2012,483,483,64420047_9->64420047_27,64420047_9->64420047_27,64420047_9->64420047_27,64420047_9->64420047_27,64420047_9->64420047_27,64420047_9->64420047_27
1176,13,SB0832,cattle,cattle,64420012_7,64420012_0,64420012,64420012,within,37,-1,42,abattage,236,402,cattle->cattle,2010,5,b2012,483,483,64420012_0->64420012_7,64420012_0->64420012_7,64420012_0->64420012_7,64420012_0->64420012_7,64420012_0->64420012_7,64420012_0->64420012_7
1177,13,SB0832,cattle,cattle,64420012_9,64420012_0,64420012,64420012,within,37,40,42,abattage,237,402,cattle->cattle,2010,5,b2012,483,483,64420012_0->64420012_9,64420012_0->64420012_9,64420012_0->64420012_9,64420012_0->64420012_9,64420012_0->64420012_9,64420012_0->64420012_9
1178,13,SB0832,cattle,cattle,64420012_8,64420012_1,64420012,64420012,within,37,-1,42,abattage,238,402,cattle->cattle,2010,5,b2012,483,483,64420012_1->64420012_8,64420012_1->64420012_8,64420012_1->64420012_8,64420012_1->64420012_8,64420012_1->64420012_8,64420012_1->64420012_8
1179,13,SB0832,cattle,cattle,64420012_10,64420012_4,64420012,64420012,within,37,40,42,abattage,239,402,cattle->cattle,2010,5,b2012,483,483,64420012_4->64420012_10,64420012_4->64420012_10,64420012_4->64420012_10,64420012_4->64420012_10,64420012_4->64420012_10,64420012_4->64420012_10
1180,13,SB0832,cattle,cattle,64420012_11,64420012_1,64420012,64420012,within,38,-1,42,abattage,247,402,cattle->cattle,2010,4,b2012,483,483,64420012_1->64420012_11,64420012_1->64420012_11,64420012_1->64420012_11,64420012_1->64420012_11,64420012_1->64420012_11,64420012_1->64420012_11
1181,13,SB0832,cattle,cattle,64420035_4,64420035_2,64420035,64420035,within,38,-1,41,demographie,248,402,cattle->cattle,2010,3,b2012,483,483,64420035_2->64420035_4,64420035_2->64420035_4,64420035_2->64420035_4,64420035_2->64420035_4,64420035_2->64420035_4,64420035_2->64420035_4
1182,13,SB0832,cattle,cattle,64420035_5,64420035_2,64420035,64420035,within,38,41,42,abattage,249,402,cattle->cattle,2010,4,b2012,483,483,64420035_2->64420035_5,64420035_2->64420035_5,64420035_2->64420035_5,64420035_2->64420035_5,64420035_2->64420035_5,64420035_2->64420035_5
1183,13,SB0832,cattle,cattle,64420012_12,64420012_4,64420012,64420012,within,39,40,42,abattage,255,402,cattle->cattle,2010,3,b2012,483,483,64420012_4->64420012_12,64420012_4->64420012_12,64420012_4->64420012_12,64420012_4->64420012_12,64420012_4->64420012_12,64420012_4->64420012_12
1184,13,SB0832,cattle,cattle,64420012_13,64420012_4,64420012,64420012,within,39,41,42,abattage,256,402,cattle->cattle,2010,3,b2012,483,483,64420012_4->64420012_13,64420012_4->64420012_13,64420012_4->64420012_13,64420012_4->64420012_13,64420012_4->64420012_13,64420012_4->64420012_13
1185,13,SB0832,cattle,cattle,64420012_14,64420012_0,64420012,64420012,within,40,-1,42,abattage,264,402,cattle->cattle,2010,2,b2012,483,483,64420012_0->64420012_14,64420012_0->64420012_14,64420012_0->64420012_14,64420012_0->64420012_14,64420012_0->64420012_14,64420012_0->64420012_14
1186,13,SB0832,cattle,cattle,64420012_15,64420012_10,64420012,64420012,within,41,-1,42,abattage,270,402,cattle->cattle,2010,1,b2012,483,483,64420012_10->64420012_15,64420012_10->64420012_15,64420012_10->64420012_15,64420012_10->64420012_15,64420012_10->64420012_15,64420012_10->64420012_15
1187,13,SB0832,cattle,cattle,64420042_0,64420035_3,64420042,64420035,pasture,41,43,67,abattage,271,402,cattle->cattle,2010,26,b2012,483,483,64420035_3->64420042_0,64420035_3->64420042_0,64420035_3->64420042_0,64420035_3->64420042_0,64420035_3->64420042_0,64420035_3->64420042_0
1188,13,SB0832,cattle,cattle,64420009_0,64420028_0,64420009,64420028,pasture,42,43,65,abattage,281,402,cattle->cattle,2010,23,b2012,483,483,64420028_0->64420009_0,64420028_0->64420009_0,64420028_0->64420009_0,64420028_0->64420009_0,64420028_0->64420009_0,64420028_0->64420009_0
1189,13,SB0832,cattle,cattle,64420028_1,64420028_0,64420028,64420028,within,42,44,69,abattage,282,402,cattle->cattle,2010,27,b2012,483,483,64420028_0->64420028_1,64420028_0->64420028_1,64420028_0->64420028_1,64420028_0->64420028_1,64420028_0->64420028_1,64420028_0->64420028_1
1190,13,SB0832,cattle,cattle,64420047_29,64420035_0,64420047,64420035,pasture,42,43,68,abattage,283,402,cattle->cattle,2010,26,b2012,483,483,64420035_0->64420047_29,64420035_0->64420047_29,64420035_0->64420047_29,64420035_0->64420047_29,64420035_0->64420047_29,64420035_0->64420047_29
1191,13,SB0832,cattle,cattle,64420044_4,64420044_3,64420044,64420044,within,42,49,63,abattage,284,402,cattle->cattle,2010,21,b2012,483,483,64420044_3->64420044_4,64420044_3->64420044_4,64420044_3->64420044_4,64420044_3->64420044_4,64420044_3->64420044_4,64420044_3->64420044_4
1192,13,SB0832,cattle,cattle,64420044_5,64420044_3,64420044,64420044,within,42,-1,45,demographie,285,402,cattle->cattle,2010,3,b2012,483,483,64420044_3->64420044_5,64420044_3->64420044_5,64420044_3->64420044_5,64420044_3->64420044_5,64420044_3->64420044_5,64420044_3->64420044_5
1193,13,SB0832,cattle,cattle,64420044_6,64420044_3,64420044,64420044,within,42,49,61,abattage,286,402,cattle->cattle,2010,19,b2012,483,483,64420044_3->64420044_6,64420044_3->64420044_6,64420044_3->64420044_6,64420044_3->64420044_6,64420044_3->64420044_6,64420044_3->64420044_6
1194,13,SB0832,cattle,cattle,64420009_1,64420028_0,64420009,64420028,pasture,43,46,65,abattage,299,402,cattle->cattle,2010,22,b2012,483,483,64420028_0->64420009_1,64420028_0->64420009_1,64420028_0->64420009_1,64420028_0->64420009_1,64420028_0->64420009_1,64420028_0->64420009_1
1195,13,SB0832,cattle,cattle,64420039_0,64420035_0,64420039,64420035,pasture,43,44,45,demographie,300,402,cattle->cattle,2010,2,b2012,483,483,64420035_0->64420039_0,64420035_0->64420039_0,64420035_0->64420039_0,64420035_0->64420039_0,64420035_0->64420039_0,64420035_0->64420039_0
1196,13,SB0832,cattle,cattle,64420044_7,64420044_3,64420044,64420044,within,44,54,63,abattage,306,402,cattle->cattle,2010,19,b2012,483,483,64420044_3->64420044_7,64420044_3->64420044_7,64420044_3->64420044_7,64420044_3->64420044_7,64420044_3->64420044_7,64420044_3->64420044_7
1197,13,SB0832,cattle,cattle,64420044_8,64420044_3,64420044,64420044,within,44,51,61,abattage,307,402,cattle->cattle,2010,17,b2012,483,483,64420044_3->64420044_8,64420044_3->64420044_8,64420044_3->64420044_8,64420044_3->64420044_8,64420044_3->64420044_8,64420044_3->64420044_8
1198,13,SB0832,cattle,cattle,64420028_2,64420028_0,64420028,64420028,within,45,46,69,abattage,312,402,cattle->cattle,2010,24,b2012,483,483,64420028_0->64420028_2,64420028_0->64420028_2,64420028_0->64420028_2,64420028_0->64420028_2,64420028_0->64420028_2,64420028_0->64420028_2
1199,13,SB0832,cattle,cattle,64420009_2,64420028_0,64420009,64420028,pasture,46,50,65,abattage,317,402,cattle->cattle,2010,19,b2012,483,483,64420028_0->64420009_2,64420028_0->64420009_2,64420028_0->64420009_2,64420028_0->64420009_2,64420028_0->64420009_2,64420028_0->64420009_2
1200,13,SB0832,cattle,cattle,64420047_30,64420047_29,64420047,64420047,within,46,49,68,abattage,318,402,cattle->cattle,2010,22,b2012,483,483,64420047_29->64420047_30,64420047_29->64420047_30,64420047_29->64420047_30,64420047_29->64420047_30,64420047_29->64420047_30,64420047_29->64420047_30
1201,13,SB0832,cattle,cattle,64420028_3,64420028_0,64420028,64420028,within,48,50,69,abattage,326,402,cattle->cattle,2011,21,b2012,483,483,64420028_0->64420028_3,64420028_0->64420028_3,64420028_0->64420028_3,64420028_0->64420028_3,64420028_0->64420028_3,64420028_0->64420028_3
1202,13,SB0832,cattle,cattle,64420047_31,64420047_29,64420047,64420047,within,48,51,68,abattage,327,402,cattle->cattle,2011,20,b2012,483,483,64420047_29->64420047_31,64420047_29->64420047_31,64420047_29->64420047_31,64420047_29->64420047_31,64420047_29->64420047_31,64420047_29->64420047_31
1203,13,SB0832,cattle,cattle,64420009_3,64420009_1,64420009,64420009,within,49,54,65,abattage,332,402,cattle->cattle,2011,16,b2012,483,483,64420009_1->64420009_3,64420009_1->64420009_3,64420009_1->64420009_3,64420009_1->64420009_3,64420009_1->64420009_3,64420009_1->64420009_3
1204,13,SB0832,cattle,cattle,64420009_4,64420009_1,64420009,64420009,within,49,51,65,abattage,333,402,cattle->cattle,2011,16,b2012,483,483,64420009_1->64420009_4,64420009_1->64420009_4,64420009_1->64420009_4,64420009_1->64420009_4,64420009_1->64420009_4,64420009_1->64420009_4
1205,13,SB0832,cattle,cattle,64420042_1,64420042_0,64420042,64420042,within,49,52,67,abattage,334,402,cattle->cattle,2011,18,b2012,483,483,64420042_0->64420042_1,64420042_0->64420042_1,64420042_0->64420042_1,64420042_0->64420042_1,64420042_0->64420042_1,64420042_0->64420042_1
1206,13,SB0832,cattle,cattle,64420044_9,64420044_6,64420044,64420044,within,49,-1,63,abattage,335,402,cattle->cattle,2011,14,b2012,483,483,64420044_6->64420044_9,64420044_6->64420044_9,64420044_6->64420044_9,64420044_6->64420044_9,64420044_6->64420044_9,64420044_6->64420044_9
1207,13,SB0832,cattle,cattle,64420044_10,64420044_6,64420044,64420044,within,49,56,63,abattage,336,402,cattle->cattle,2011,14,b2012,483,483,64420044_6->64420044_10,64420044_6->64420044_10,64420044_6->64420044_10,64420044_6->64420044_10,64420044_6->64420044_10,64420044_6->64420044_10
1208,13,SB0832,cattle,cattle,64420047_32,64420047_29,64420047,64420047,within,49,51,68,abattage,337,402,cattle->cattle,2011,19,b2012,483,483,64420047_29->64420047_32,64420047_29->64420047_32,64420047_29->64420047_32,64420047_29->64420047_32,64420047_29->64420047_32,64420047_29->64420047_32
1209,13,SB0832,cattle,cattle,64420028_4,64420028_1,64420028,64420028,within,50,51,68,demographie,341,402,cattle->cattle,2011,18,b2012,483,483,64420028_1->64420028_4,64420028_1->64420028_4,64420028_1->64420028_4,64420028_1->64420028_4,64420028_1->64420028_4,64420028_1->64420028_4
1210,13,SB0832,cattle,cattle,64420042_2,64420042_0,64420042,64420042,within,50,56,66,demographie,342,402,cattle->cattle,2011,16,b2012,483,483,64420042_0->64420042_2,64420042_0->64420042_2,64420042_0->64420042_2,64420042_0->64420042_2,64420042_0->64420042_2,64420042_0->64420042_2
1211,13,SB0832,cattle,cattle,64420044_11,64420044_3,64420044,64420044,within,50,53,63,abattage,343,402,cattle->cattle,2011,13,b2012,483,483,64420044_3->64420044_11,64420044_3->64420044_11,64420044_3->64420044_11,64420044_3->64420044_11,64420044_3->64420044_11,64420044_3->64420044_11
1212,13,SB0832,cattle,cattle,64420044_12,64420044_6,64420044,64420044,within,51,56,63,abattage,350,402,cattle->cattle,2011,12,b2012,483,483,64420044_6->64420044_12,64420044_6->64420044_12,64420044_6->64420044_12,64420044_6->64420044_12,64420044_6->64420044_12,64420044_6->64420044_12
1213,13,SB0832,cattle,cattle,64420028_5,64420028_2,64420028,64420028,within,52,56,69,abattage,361,402,cattle->cattle,2011,17,b2012,483,483,64420028_2->64420028_5,64420028_2->64420028_5,64420028_2->64420028_5,64420028_2->64420028_5,64420028_2->64420028_5,64420028_2->64420028_5
1214,13,SB0832,cattle,cattle,64420044_13,64420044_6,64420044,64420044,within,52,-1,53,demographie,362,402,cattle->cattle,2011,1,b2012,483,483,64420044_6->64420044_13,64420044_6->64420044_13,64420044_6->64420044_13,64420044_6->64420044_13,64420044_6->64420044_13,64420044_6->64420044_13
1215,13,SB0832,cattle,cattle,64420047_36,64420044_8,64420047,64420044,pasture,52,53,68,abattage,363,402,cattle->cattle,2011,16,b2012,483,483,64420044_8->64420047_36,64420044_8->64420047_36,64420044_8->64420047_36,64420044_8->64420047_36,64420044_8->64420047_36,64420044_8->64420047_36
1216,13,SB0832,cattle,cattle,64420047_34,64420047_29,64420047,64420047,within,52,55,68,abattage,364,402,cattle->cattle,2011,16,b2012,483,483,64420047_29->64420047_34,64420047_29->64420047_34,64420047_29->64420047_34,64420047_29->64420047_34,64420047_29->64420047_34,64420047_29->64420047_34
1217,13,SB0832,cattle,cattle,64420038_0,64420047_30,64420038,64420047,pasture,52,59,74,abattage,365,402,cattle->cattle,2011,22,b2012,483,483,64420047_30->64420038_0,64420047_30->64420038_0,64420047_30->64420038_0,64420047_30->64420038_0,64420047_30->64420038_0,64420047_30->64420038_0
1218,13,SB0832,cattle,cattle,64420047_33,64420047_30,64420047,64420047,within,52,53,68,abattage,366,402,cattle->cattle,2011,16,b2012,483,483,64420047_30->64420047_33,64420047_30->64420047_33,64420047_30->64420047_33,64420047_30->64420047_33,64420047_30->64420047_33,64420047_30->64420047_33
1219,13,SB0832,cattle,cattle,64420012_16,64420047_31,64420012,64420047,pasture,52,-1,57,demographie,367,402,cattle->cattle,2011,5,b2012,483,483,64420047_31->64420012_16,64420047_31->64420012_16,64420047_31->64420012_16,64420047_31->64420012_16,64420047_31->64420012_16,64420047_31->64420012_16
