sp_infector,R,nb,R_sim,nb_sim,tree,scenario
cattle,1.4745762711864407,59,0.9152542372881356,59,B1_18,3
badger,1.1,10,NA,0,B1_18,4
boar,1.3888888888888888,18,1.6666666666666667,18,B1_18,4
cattle,0.847457627118644,59,0.7627118644067796,59,B1_18,4
badger,0.2127659574468085,47,1.0425531914893618,47,B1_18,5
boar,2.1818181818181817,11,NA,0,B1_18,5
cattle,1.3898305084745763,59,0.9322033898305084,59,B1_18,5
badger,1.1,10,NA,0,B1_18,6
boar,1.3888888888888888,18,1.6666666666666667,18,B1_18,6
cattle,0.847457627118644,59,0.7627118644067796,59,B1_18,6
badger,0.8541666666666666,48,2.3333333333333335,48,B1_19,1
boar,0.3541666666666667,48,1.0208333333333333,48,B1_19,1
cattle,1.1541666666666666,240,0.725,240,B1_19,1
badger,0.8541666666666666,48,1.5,44,B1_19,2
boar,0.3541666666666667,48,1.1458333333333333,48,B1_19,2
cattle,1.1541666666666666,240,0.825,240,B1_19,2
badger,0.7083333333333334,48,2.4791666666666665,48,B1_19,3
boar,1.1666666666666667,12,NA,0,B1_19,3
cattle,1.0458333333333334,240,0.7,240,B1_19,3
badger,1.4761904761904763,21,NA,0,B1_19,4
boar,0.3125,48,1.5416666666666667,48,B1_19,4
cattle,1.0916666666666666,240,0.8375,240,B1_19,4
badger,0.7083333333333334,48,1.4545454545454546,44,B1_19,5
boar,1.1666666666666667,12,NA,0,B1_19,5
cattle,1.0458333333333334,240,0.8625,240,B1_19,5
badger,1.4761904761904763,21,NA,0,B1_19,6
boar,0.3125,48,1.5416666666666667,48,B1_19,6
cattle,1.0916666666666666,240,0.8375,240,B1_19,6
badger,0.36065573770491804,61,1.1147540983606556,61,B1_20,1
boar,1.4838709677419355,31,1,31,B1_20,1
cattle,1.1825396825396826,126,0.9365079365079365,126,B1_20,1
badger,0.3684210526315789,57,1.1071428571428572,56,B1_20,2
boar,1.4838709677419355,31,0.8709677419354839,31,B1_20,2
cattle,1.1587301587301588,126,0.9761904761904762,126,B1_20,2
badger,0.32786885245901637,61,1.3442622950819672,61,B1_20,3
boar,2.3157894736842106,19,NA,0,B1_20,3
cattle,1.119047619047619,126,0.8253968253968254,126,B1_20,3
badger,1.0666666666666667,15,NA,0,B1_20,4
boar,1.4516129032258065,31,1.1612903225806452,31,B1_20,4
cattle,0.873015873015873,126,0.9523809523809523,126,B1_20,4
badger,0.3333333333333333,57,1.2321428571428572,56,B1_20,5
boar,2.3157894736842106,19,NA,0,B1_20,5
cattle,1.0952380952380953,126,0.8888888888888888,126,B1_20,5
badger,1.0666666666666667,15,NA,0,B1_20,6
boar,1.4516129032258065,31,1.1612903225806452,31,B1_20,6
cattle,0.873015873015873,126,0.9523809523809523,126,B1_20,6
badger,0.6666666666666666,30,1.6333333333333333,30,B1_21,1
boar,0.6111111111111112,18,0.3888888888888889,18,B1_21,1
cattle,1.1355932203389831,118,0.923728813559322,118,B1_21,1
badger,0.7037037037037037,27,1.68,25,B1_21,2
boar,0.6111111111111112,18,0.2777777777777778,18,B1_21,2
cattle,1.11864406779661,118,0.9576271186440678,118,B1_21,2
badger,0.6333333333333333,30,1.9,30,B1_21,3
boar,2.75,4,NA,0,B1_21,3
cattle,1.0254237288135593,118,0.7542372881355932,118,B1_21,3
badger,1.3076923076923077,13,NA,0,B1_21,4
boar,0.6111111111111112,18,0.5,18,B1_21,4
cattle,1.0169491525423728,118,1.0677966101694916,118,B1_21,4
badger,0.6666666666666666,27,1.56,25,B1_21,5
boar,2.75,4,NA,0,B1_21,5
cattle,1.0084745762711864,118,0.8728813559322034,118,B1_21,5
badger,1.3076923076923077,13,NA,0,B1_21,6
boar,0.6111111111111112,18,0.5,18,B1_21,6
cattle,1.0169491525423728,118,1.0677966101694916,118,B1_21,6
badger,1.3846153846153846,26,1.4230769230769231,26,B1_22,1
boar,0.47619047619047616,63,1.0158730158730158,63,B1_22,1
cattle,1.1067961165048543,206,0.9368932038834952,206,B1_22,1
badger,1.5,24,0.9166666666666666,24,B1_22,2
boar,0.4838709677419355,62,0.967741935483871,62,B1_22,2
cattle,1.0922330097087378,206,1.0145631067961165,206,B1_22,2
badger,1.0769230769230769,26,1.1538461538461537,26,B1_22,3
boar,1.3,20,NA,0,B1_22,3
cattle,0.9563106796116505,206,0.9757281553398058,206,B1_22,3
badger,2,16,NA,0,B1_22,4
boar,0.4444444444444444,63,1.1111111111111112,63,B1_22,4
cattle,1.087378640776699,206,0.9611650485436893,206,B1_22,4
badger,1.1666666666666667,24,0.9583333333333334,24,B1_22,5
boar,1.3,20,NA,0,B1_22,5
cattle,0.9466019417475728,206,1,206,B1_22,5
badger,2,16,NA,0,B1_22,6
boar,0.45161290322580644,62,1.2419354838709677,62,B1_22,6
cattle,1.0825242718446602,206,0.9223300970873787,206,B1_22,6
