sp_infector,R,nb,R_sim,nb_sim,tree,scenario
boar,2.272727272727273,22,NA,0,B1_13,5
cattle,0.8928571428571429,196,1.1479591836734695,196,B1_13,5
badger,1.2941176470588236,17,NA,0,B1_13,6
boar,1.962962962962963,27,0.5185185185185185,27,B1_13,6
cattle,0.8367346938775511,196,1.0561224489795917,196,B1_13,6
badger,0.5161290322580645,93,0.010752688172043012,93,B1_14,1
boar,1.7826086956521738,69,0.08695652173913043,69,B1_14,1
cattle,0.9565217391304348,230,1.6652173913043478,230,B1_14,1
badger,0.5108695652173914,92,0.01098901098901099,91,B1_14,2
boar,1.7826086956521738,69,0.08695652173913043,69,B1_14,2
cattle,0.9565217391304348,230,1.6565217391304348,230,B1_14,2
badger,0.3978494623655914,93,0.053763440860215055,93,B1_14,3
boar,3.3055555555555554,36,NA,0,B1_14,3
cattle,0.8782608695652174,230,1.373913043478261,230,B1_14,3
badger,1.4210526315789473,19,NA,0,B1_14,4
boar,1.5797101449275361,69,0.057971014492753624,69,B1_14,4
cattle,0.7869565217391304,230,1.2739130434782608,230,B1_14,4
badger,0.391304347826087,92,0.054945054945054944,91,B1_14,5
boar,3.3055555555555554,36,NA,0,B1_14,5
cattle,0.8782608695652174,230,1.3652173913043477,230,B1_14,5
badger,1.4210526315789473,19,NA,0,B1_14,6
boar,1.5797101449275361,69,0.057971014492753624,69,B1_14,6
cattle,0.7869565217391304,230,1.2739130434782608,230,B1_14,6
badger,0.4807692307692308,52,2.6346153846153846,52,B1_15,1
boar,0.38181818181818183,55,0.9272727272727272,55,B1_15,1
cattle,1.262008733624454,229,0.6419213973799127,229,B1_15,1
badger,0.5,50,0.14,50,B1_15,2
boar,0.38181818181818183,55,0.9272727272727272,55,B1_15,2
cattle,1.2532751091703056,229,1.2008733624454149,229,B1_15,2
badger,0.19230769230769232,52,2.4615384615384617,52,B1_15,3
boar,2.142857142857143,7,NA,0,B1_15,3
cattle,1.1441048034934498,229,0.6637554585152838,229,B1_15,3
badger,1.2352941176470589,17,NA,0,B1_15,4
boar,0.34545454545454546,55,0.8,55,B1_15,4
cattle,1.1353711790393013,229,1.0436681222707425,229,B1_15,4
badger,0.2,50,0.04,50,B1_15,5
boar,2.142857142857143,7,NA,0,B1_15,5
cattle,1.1353711790393013,229,1.205240174672489,229,B1_15,5
badger,1.2352941176470589,17,NA,0,B1_15,6
boar,0.34545454545454546,55,0.8,55,B1_15,6
cattle,1.1353711790393013,229,1.0436681222707425,229,B1_15,6
badger,0.3548387096774194,62,4.016129032258065,62,B1_16,1
boar,0.8064516129032258,31,0.5483870967741935,31,B1_16,1
cattle,1.1724137931034482,261,0.3333333333333333,261,B1_16,1
badger,0.4230769230769231,52,0.019230769230769232,52,B1_16,2
boar,0.8064516129032258,31,0.5483870967741935,31,B1_16,2
cattle,1.1340996168582376,261,1.2452107279693487,261,B1_16,2
badger,0.25806451612903225,62,3.9193548387096775,62,B1_16,3
boar,1.75,12,NA,0,B1_16,3
cattle,1.1379310344827587,261,0.30268199233716475,261,B1_16,3
badger,1.6363636363636365,11,NA,0,B1_16,4
boar,0.7741935483870968,31,0.45161290322580644,31,B1_16,4
cattle,0.9961685823754789,261,1.0613026819923372,261,B1_16,4
badger,0.3076923076923077,52,0.09615384615384616,52,B1_16,5
boar,1.75,12,NA,0,B1_16,5
cattle,1.0996168582375478,261,1.1762452107279693,261,B1_16,5
badger,1.6363636363636365,11,NA,0,B1_16,6
boar,0.7741935483870968,31,0.45161290322580644,31,B1_16,6
cattle,0.9961685823754789,261,1.0613026819923372,261,B1_16,6
badger,1.1153846153846154,26,3.1538461538461537,26,B1_17,1
boar,0.3235294117647059,34,0.17647058823529413,34,B1_17,1
cattle,1.1310344827586207,145,0.8,145,B1_17,1
badger,1.16,25,0.04,25,B1_17,2
boar,0.3235294117647059,34,0.17647058823529413,34,B1_17,2
cattle,1.1241379310344828,145,1.3517241379310345,145,B1_17,2
badger,1.0384615384615385,26,3.076923076923077,26,B1_17,3
boar,1.4285714285714286,7,NA,0,B1_17,3
cattle,0.9655172413793104,145,0.6206896551724138,145,B1_17,3
badger,2,13,NA,0,B1_17,4
boar,0.2647058823529412,34,0.14705882352941177,34,B1_17,4
cattle,1.0758620689655172,145,1.193103448275862,145,B1_17,4
badger,1.08,25,0.04,25,B1_17,5
boar,1.4285714285714286,7,NA,0,B1_17,5
cattle,0.9586206896551724,145,1.1586206896551725,145,B1_17,5
badger,2,13,NA,0,B1_17,6
boar,0.2647058823529412,34,0.14705882352941177,34,B1_17,6
cattle,1.0758620689655172,145,1.193103448275862,145,B1_17,6
badger,0.2830188679245283,53,0.9811320754716981,53,B1_18,1
boar,1.3888888888888888,18,3.0555555555555554,18,B1_18,1
cattle,1.5084745762711864,59,0.3728813559322034,59,B1_18,1
badger,0.2978723404255319,47,0.0851063829787234,47,B1_18,2
boar,1.3888888888888888,18,3.0555555555555554,18,B1_18,2
cattle,1.423728813559322,59,1.0677966101694916,59,B1_18,2
badger,0.20754716981132076,53,1.0566037735849056,53,B1_18,3
boar,2.1818181818181817,11,NA,0,B1_18,3
cattle,1.4745762711864407,59,0.9322033898305084,59,B1_18,3
badger,1.1,10,NA,0,B1_18,4
boar,1.3888888888888888,18,2.388888888888889,18,B1_18,4
cattle,0.847457627118644,59,0.5423728813559322,59,B1_18,4
