sp_infector,R,nb,R_sim,nb_sim,tree,scenario
boar,0.5882352941176471,34,1.2352941176470589,34,B1_29,1
cattle,1.337837837837838,148,0.8108108108108109,148,B1_29,1
badger,0.45614035087719296,57,0.9824561403508771,57,B1_29,2
boar,0.5882352941176471,34,0.47058823529411764,34,B1_29,2
cattle,1.2972972972972974,148,1.027027027027027,148,B1_29,2
badger,0.36507936507936506,63,0.9047619047619048,63,B1_29,3
boar,1.5454545454545454,11,NA,0,B1_29,3
cattle,1.222972972972973,148,0.9256756756756757,148,B1_29,3
badger,1.263157894736842,19,NA,0,B1_29,4
boar,0.5294117647058824,34,0.8235294117647058,34,B1_29,4
cattle,1.0675675675675675,148,0.9459459459459459,148,B1_29,4
badger,0.40350877192982454,57,0.9298245614035088,57,B1_29,5
boar,1.5454545454545454,11,NA,0,B1_29,5
cattle,1.1824324324324325,148,0.8918918918918919,148,B1_29,5
badger,1.263157894736842,19,NA,0,B1_29,6
boar,0.5294117647058824,34,1.411764705882353,34,B1_29,6
cattle,1.0675675675675675,148,0.8040540540540541,148,B1_29,6
badger,0.6875,32,0.6875,32,B1_30,1
boar,0.6557377049180327,61,0.7868852459016393,61,B1_30,1
cattle,1.1282051282051282,234,0.8333333333333334,234,B1_30,1
badger,0.7586206896551724,29,0.75,28,B1_30,2
boar,0.6557377049180327,61,0.5737704918032787,61,B1_30,2
cattle,1.1153846153846154,234,0.9188034188034188,234,B1_30,2
badger,0.65625,32,0.78125,32,B1_30,3
boar,1.5714285714285714,21,NA,0,B1_30,3
cattle,0.9914529914529915,234,0.9829059829059829,234,B1_30,3
badger,1.75,12,NA,0,B1_30,4
boar,0.6557377049180327,61,0.7868852459016393,61,B1_30,4
cattle,1.047008547008547,234,0.9145299145299145,234,B1_30,4
badger,0.7241379310344828,29,0.8928571428571429,28,B1_30,5
boar,1.5714285714285714,21,NA,0,B1_30,5
cattle,0.9786324786324786,234,0.9743589743589743,234,B1_30,5
badger,1.75,12,NA,0,B1_30,6
boar,0.6557377049180327,61,0.8852459016393442,61,B1_30,6
cattle,1.047008547008547,234,0.9743589743589743,234,B1_30,6
