sp_infector,R,nb,R_sim,nb_sim,tree,scenario
cattle,1.5348837209302326,43,0.9302325581395349,43,A1_7,3
boar,0,19,0,0,A1_7,3
badger,0.8809523809523809,42,0,0,A1_7,4
cattle,1.5348837209302326,43,1.069767441860465,43,A1_7,4
boar,0,19,0.7894736842105263,19,A1_7,4
badger,0.8809523809523809,42,1.1142857142857143,35,A1_7,5
cattle,1.5348837209302326,43,0.8837209302325582,43,A1_7,5
boar,0,19,0,0,A1_7,5
badger,0.8809523809523809,42,0,0,A1_7,6
cattle,1.5348837209302326,43,1.0465116279069768,43,A1_7,6
boar,0,19,0.8333333333333334,18,A1_7,6
badger,0.8813559322033898,118,1.2033898305084745,118,A1_8,1
cattle,1.32,275,0.7781818181818182,275,A1_8,1
boar,0,75,1.48,75,A1_8,1
badger,0.8813559322033898,118,1.1018518518518519,108,A1_8,2
cattle,1.32,275,0.8981818181818182,275,A1_8,2
boar,0,75,1.2191780821917808,73,A1_8,2
badger,0.8813559322033898,118,1.2966101694915255,118,A1_8,3
cattle,1.32,275,0.8690909090909091,275,A1_8,3
boar,0,75,0,0,A1_8,3
badger,0.8813559322033898,118,0,0,A1_8,4
cattle,1.32,275,0.850909090909091,275,A1_8,4
boar,0,75,1.5333333333333334,75,A1_8,4
badger,0.8813559322033898,118,1.0462962962962963,108,A1_8,5
cattle,1.32,275,0.9781818181818182,275,A1_8,5
boar,0,75,0,0,A1_8,5
badger,0.8813559322033898,118,0,0,A1_8,6
cattle,1.32,275,0.8363636363636363,275,A1_8,6
boar,0,75,1.6027397260273972,73,A1_8,6
badger,0.616,125,1.168,125,A1_9,1
cattle,1.5091575091575091,273,0.7619047619047619,273,A1_9,1
boar,0,92,1.4782608695652173,92,A1_9,1
badger,0.616,125,1.1214953271028036,107,A1_9,2
cattle,1.5091575091575091,273,0.9230769230769231,273,A1_9,2
boar,0,92,1.0963855421686748,83,A1_9,2
badger,0.616,125,1.264,125,A1_9,3
cattle,1.5091575091575091,273,0.8791208791208791,273,A1_9,3
boar,0,92,0,0,A1_9,3
badger,0.616,125,0,0,A1_9,4
cattle,1.5091575091575091,273,0.8681318681318682,273,A1_9,4
boar,0,92,1.391304347826087,92,A1_9,4
badger,0.616,125,1.233644859813084,107,A1_9,5
cattle,1.5091575091575091,273,0.9047619047619048,273,A1_9,5
boar,0,92,0,0,A1_9,5
badger,0.616,125,0,0,A1_9,6
cattle,1.5091575091575091,273,0.9926739926739927,273,A1_9,6
boar,0,92,1.0240963855421688,83,A1_9,6
badger,0.7948717948717948,39,1.3846153846153846,39,A1_10,1
cattle,1.449612403100775,129,0.7364341085271318,129,A1_10,1
boar,0,51,1.2745098039215685,51,A1_10,1
badger,0.7948717948717948,39,0.9230769230769231,26,A1_10,2
cattle,1.449612403100775,129,0.8217054263565892,129,A1_10,2
boar,0,51,1.5,40,A1_10,2
badger,0.7948717948717948,39,1.9230769230769231,39,A1_10,3
cattle,1.449612403100775,129,0.6976744186046512,129,A1_10,3
boar,0,51,0,0,A1_10,3
badger,0.7948717948717948,39,0,0,A1_10,4
cattle,1.449612403100775,129,0.627906976744186,129,A1_10,4
boar,0,51,1.8431372549019607,51,A1_10,4
badger,0.7948717948717948,39,1.0384615384615385,26,A1_10,5
cattle,1.449612403100775,129,0.9767441860465116,129,A1_10,5
boar,0,51,0,0,A1_10,5
badger,0.7948717948717948,39,0,0,A1_10,6
cattle,1.449612403100775,129,0.9069767441860465,129,A1_10,6
boar,0,51,1.225,40,A1_10,6
badger,0.62,100,1.41,100,A1_11,1
cattle,1.3438735177865613,253,0.9011857707509882,253,A1_11,1
boar,0,50,0.66,50,A1_11,1
badger,0.62,100,1.1157894736842104,95,A1_11,2
cattle,1.3438735177865613,253,1.0118577075098814,253,A1_11,2
boar,0,50,0.7,50,A1_11,2
badger,0.62,100,1.5,100,A1_11,3
cattle,1.3438735177865613,253,0.7984189723320159,253,A1_11,3
boar,0,50,0,0,A1_11,3
badger,0.62,100,0,0,A1_11,4
cattle,1.3438735177865613,253,1.0355731225296443,253,A1_11,4
boar,0,50,0.8,50,A1_11,4
badger,0.62,100,1.1263157894736842,95,A1_11,5
cattle,1.3438735177865613,253,0.9486166007905138,253,A1_11,5
boar,0,50,0,0,A1_11,5
badger,0.62,100,0,0,A1_11,6
cattle,1.3438735177865613,253,1.0355731225296443,253,A1_11,6
boar,0,50,0.8,50,A1_11,6
badger,0.9380530973451328,113,1.0176991150442478,113,A1_12,1
cattle,1.5571428571428572,70,0.8285714285714286,70,A1_12,1
boar,0,33,1.2121212121212122,33,A1_12,1
badger,0.9380530973451328,113,1.06,100,A1_12,2
cattle,1.5571428571428572,70,0.8428571428571429,70,A1_12,2
boar,0,33,1,33,A1_12,2
badger,0.9380530973451328,113,1.168141592920354,113,A1_12,3
cattle,1.5571428571428572,70,0.6714285714285714,70,A1_12,3
boar,0,33,0,0,A1_12,3
badger,0.9380530973451328,113,0,0,A1_12,4
cattle,1.5571428571428572,70,0.9428571428571428,70,A1_12,4
boar,0,33,0.9696969696969697,33,A1_12,4
badger,0.9380530973451328,113,0.99,100,A1_12,5
cattle,1.5571428571428572,70,0.9142857142857143,70,A1_12,5
boar,0,33,0,0,A1_12,5
badger,0.9380530973451328,113,0,0,A1_12,6
cattle,1.5571428571428572,70,0.9428571428571428,70,A1_12,6
boar,0,33,0.9696969696969697,33,A1_12,6
badger,1.1494252873563218,87,1.6896551724137931,87,A1_13,1
cattle,1.2065217391304348,92,0.40217391304347827,92,A1_13,1
boar,0,33,0.8181818181818182,33,A1_13,1
badger,1.1494252873563218,87,1.4736842105263157,76,A1_13,2
cattle,1.2065217391304348,92,0.6521739130434783,92,A1_13,2
boar,0,33,0.8275862068965517,29,A1_13,2
badger,1.1494252873563218,87,1.6436781609195403,87,A1_13,3
cattle,1.2065217391304348,92,0.33695652173913043,92,A1_13,3
boar,0,33,0,0,A1_13,3
badger,1.1494252873563218,87,0,0,A1_13,4
cattle,1.2065217391304348,92,1.0217391304347827,92,A1_13,4
boar,0,33,0.9090909090909091,33,A1_13,4
badger,1.1494252873563218,87,1.368421052631579,76,A1_13,5
cattle,1.2065217391304348,92,0.6847826086956522,92,A1_13,5
boar,0,33,0,0,A1_13,5
badger,1.1494252873563218,87,0,0,A1_13,6
cattle,1.2065217391304348,92,1.0217391304347827,92,A1_13,6
boar,0,33,0.896551724137931,29,A1_13,6
badger,0.7037037037037037,54,0.9444444444444444,54,A1_14,1
cattle,1.2871287128712872,303,1,303,A1_14,1
boar,0,72,1.0416666666666667,72,A1_14,1
badger,0.7037037037037037,54,0.9615384615384616,52,A1_14,2
cattle,1.2871287128712872,303,0.9636963696369637,303,A1_14,2
boar,0,72,1.1830985915492958,71,A1_14,2
badger,0.7037037037037037,54,0.9629629629629629,54,A1_14,3
cattle,1.2871287128712872,303,1.0066006600660067,303,A1_14,3
boar,0,72,0,0,A1_14,3
badger,0.7037037037037037,54,0,0,A1_14,4
cattle,1.2871287128712872,303,0.9504950495049505,303,A1_14,4
boar,0,72,1.1944444444444444,72,A1_14,4
badger,0.7037037037037037,54,0.9423076923076923,52,A1_14,5
cattle,1.2871287128712872,303,1.0066006600660067,303,A1_14,5
boar,0,72,0,0,A1_14,5
badger,0.7037037037037037,54,0,0,A1_14,6
cattle,1.2871287128712872,303,0.9801980198019802,303,A1_14,6
boar,0,72,1.0845070422535212,71,A1_14,6
badger,0.512396694214876,121,0.9421487603305785,121,A1_15,1
cattle,1.3524904214559388,261,0.9923371647509579,261,A1_15,1
boar,0,34,1.2352941176470589,34,A1_15,1
badger,0.512396694214876,121,0.8604651162790697,86,A1_15,2
cattle,1.3524904214559388,261,1.0229885057471264,261,A1_15,2
boar,0,34,1.15625,32,A1_15,2
badger,0.512396694214876,121,0.9173553719008265,121,A1_15,3
cattle,1.3524904214559388,261,1.0344827586206897,261,A1_15,3
boar,0,34,0,0,A1_15,3
badger,0.512396694214876,121,0,0,A1_15,4
cattle,1.3524904214559388,261,0.9693486590038314,261,A1_15,4
boar,0,34,1.2058823529411764,34,A1_15,4
badger,0.512396694214876,121,0.7558139534883721,86,A1_15,5
cattle,1.3524904214559388,261,1.0766283524904214,261,A1_15,5
boar,0,34,0,0,A1_15,5
badger,0.512396694214876,121,0,0,A1_15,6
cattle,1.3524904214559388,261,1.0114942528735633,261,A1_15,6
boar,0,34,0.875,32,A1_15,6
badger,0.8823529411764706,34,0.9117647058823529,34,A1_16,1
cattle,1.2919708029197081,137,0.9197080291970803,137,A1_16,1
boar,0,37,1.3243243243243243,37,A1_16,1
badger,0.8823529411764706,34,0.71875,32,A1_16,2
cattle,1.2919708029197081,137,0.9854014598540146,137,A1_16,2
boar,0,37,1.2702702702702702,37,A1_16,2
badger,0.8823529411764706,34,0.8823529411764706,34,A1_16,3
cattle,1.2919708029197081,137,1.0145985401459854,137,A1_16,3
boar,0,37,0,0,A1_16,3
badger,0.8823529411764706,34,0,0,A1_16,4
cattle,1.2919708029197081,137,0.8978102189781022,137,A1_16,4
boar,0,37,1.3513513513513513,37,A1_16,4
badger,0.8823529411764706,34,0.78125,32,A1_16,5
cattle,1.2919708029197081,137,1.0437956204379562,137,A1_16,5
boar,0,37,0,0,A1_16,5
badger,0.8823529411764706,34,0,0,A1_16,6
cattle,1.2919708029197081,137,0.8978102189781022,137,A1_16,6
boar,0,37,1.3513513513513513,37,A1_16,6
badger,0.27586206896551724,29,1.0344827586206897,29,A1_17,1
cattle,1.9777777777777779,45,1,45,A1_17,1
boar,0,24,0.9166666666666666,24,A1_17,1
badger,0.27586206896551724,29,1.1923076923076923,26,A1_17,2
cattle,1.9777777777777779,45,0.8,45,A1_17,2
boar,0,24,1.125,24,A1_17,2
badger,0.27586206896551724,29,1.1724137931034482,29,A1_17,3
cattle,1.9777777777777779,45,0.8444444444444444,45,A1_17,3
boar,0,24,0,0,A1_17,3
NA,NA,0,0,0,A1_17,3
badger,0.27586206896551724,29,0,0,A1_17,4
cattle,1.9777777777777779,45,0.9333333333333333,45,A1_17,4
boar,0,24,1.0833333333333333,24,A1_17,4
badger,0.27586206896551724,29,1.2692307692307692,26,A1_17,5
cattle,1.9777777777777779,45,0.8222222222222222,45,A1_17,5
boar,0,24,0,0,A1_17,5
badger,0.27586206896551724,29,0,0,A1_17,6
cattle,1.9777777777777779,45,0.9333333333333333,45,A1_17,6
boar,0,24,1.0833333333333333,24,A1_17,6
badger,0.54,50,1.2,50,A1_18,1
cattle,1.1842105263157894,342,0.9678362573099415,342,A1_18,1
boar,0,41,1,41,A1_18,1
badger,0.54,50,1.3043478260869565,46,A1_18,2
cattle,1.1842105263157894,342,0.9619883040935673,342,A1_18,2
boar,0,41,0.9487179487179487,39,A1_18,2
badger,0.54,50,1.26,50,A1_18,3
cattle,1.1842105263157894,342,0.9590643274853801,342,A1_18,3
boar,0,41,0,0,A1_18,3
badger,0.54,50,0,0,A1_18,4
cattle,1.1842105263157894,342,1.0175438596491229,342,A1_18,4
boar,0,41,0.8292682926829268,41,A1_18,4
badger,0.54,50,1.0434782608695652,46,A1_18,5
cattle,1.1842105263157894,342,0.9912280701754386,342,A1_18,5
boar,0,41,0,0,A1_18,5
badger,0.54,50,0,0,A1_18,6
cattle,1.1842105263157894,342,1.0058479532163742,342,A1_18,6
boar,0,41,0.9230769230769231,39,A1_18,6
badger,0.5555555555555556,27,0.9629629629629629,27,A1_19,1
cattle,1.1428571428571428,203,1.0147783251231528,203,A1_19,1
boar,0,18,0.8333333333333334,18,A1_19,1
badger,0.5555555555555556,27,0.9629629629629629,27,A1_19,2
cattle,1.1428571428571428,203,1.0147783251231528,203,A1_19,2
boar,0,18,0.8333333333333334,18,A1_19,2
badger,0.5555555555555556,27,1,27,A1_19,3
cattle,1.1428571428571428,203,0.9950738916256158,203,A1_19,3
boar,0,18,0,0,A1_19,3
badger,0.5555555555555556,27,0,0,A1_19,4
cattle,1.1428571428571428,203,1.0147783251231528,203,A1_19,4
boar,0,18,0.7777777777777778,18,A1_19,4
badger,0.5555555555555556,27,1,27,A1_19,5
cattle,1.1428571428571428,203,0.9950738916256158,203,A1_19,5
boar,0,18,0,0,A1_19,5
badger,0.5555555555555556,27,0,0,A1_19,6
cattle,1.1428571428571428,203,1.0147783251231528,203,A1_19,6
boar,0,18,0.7777777777777778,18,A1_19,6
badger,0.42105263157894735,19,0.3157894736842105,19,A1_20,1
cattle,1.188976377952756,254,0.9606299212598425,254,A1_20,1
boar,0,38,1.5789473684210527,38,A1_20,1
badger,0.42105263157894735,19,0.3157894736842105,19,A1_20,2
cattle,1.188976377952756,254,0.9606299212598425,254,A1_20,2
boar,0,38,1.5789473684210527,38,A1_20,2
badger,0.42105263157894735,19,0.5789473684210527,19,A1_20,3
cattle,1.188976377952756,254,1.0275590551181102,254,A1_20,3
boar,0,38,0,0,A1_20,3
badger,0.42105263157894735,19,0,0,A1_20,4
cattle,1.188976377952756,254,0.9330708661417323,254,A1_20,4
boar,0,38,1.4210526315789473,38,A1_20,4
badger,0.42105263157894735,19,0.5789473684210527,19,A1_20,5
cattle,1.188976377952756,254,1.0275590551181102,254,A1_20,5
boar,0,38,0,0,A1_20,5
badger,0.42105263157894735,19,0,0,A1_20,6
cattle,1.188976377952756,254,0.9330708661417323,254,A1_20,6
boar,0,38,1.4210526315789473,38,A1_20,6
badger,0.9473684210526315,19,1.8421052631578947,19,A1_21,1
cattle,1.1008064516129032,248,0.8104838709677419,248,A1_21,1
boar,0,25,2.24,25,A1_21,1
badger,0.9473684210526315,19,1.9444444444444444,18,A1_21,2
cattle,1.1008064516129032,248,0.8709677419354839,248,A1_21,2
boar,0,25,1.6521739130434783,23,A1_21,2
badger,0.9473684210526315,19,1.736842105263158,19,A1_21,3
cattle,1.1008064516129032,248,0.9435483870967742,248,A1_21,3
boar,0,25,0,0,A1_21,3
badger,0.9473684210526315,19,0,0,A1_21,4
cattle,1.1008064516129032,248,0.8790322580645161,248,A1_21,4
boar,0,25,2.2,25,A1_21,4
badger,0.9473684210526315,19,1.6666666666666667,18,A1_21,5
cattle,1.1008064516129032,248,0.9516129032258065,248,A1_21,5
boar,0,25,0,0,A1_21,5
badger,0.9473684210526315,19,0,0,A1_21,6
cattle,1.1008064516129032,248,0.9032258064516129,248,A1_21,6
boar,0,25,2,23,A1_21,6
badger,1.2692307692307692,26,1,26,A1_22,1
cattle,1.1238938053097345,113,0.9203539823008849,113,A1_22,1
boar,0,22,1.3636363636363635,22,A1_22,1
badger,1.2692307692307692,26,0.7727272727272727,22,A1_22,2
cattle,1.1238938053097345,113,0.911504424778761,113,A1_22,2
boar,0,22,1.6363636363636365,22,A1_22,2
badger,1.2692307692307692,26,1.1153846153846154,26,A1_22,3
cattle,1.1238938053097345,113,0.9646017699115044,113,A1_22,3
boar,0,22,0,0,A1_22,3
badger,1.2692307692307692,26,0,0,A1_22,4
cattle,1.1238938053097345,113,0.9026548672566371,113,A1_22,4
boar,0,22,1.4545454545454546,22,A1_22,4
badger,1.2692307692307692,26,1.2727272727272727,22,A1_22,5
cattle,1.1238938053097345,113,0.9380530973451328,113,A1_22,5
boar,0,22,0,0,A1_22,5
badger,1.2692307692307692,26,0,0,A1_22,6
cattle,1.1238938053097345,113,0.9026548672566371,113,A1_22,6
boar,0,22,1.4545454545454546,22,A1_22,6
badger,1.1157894736842104,95,1.0947368421052632,95,A1_23,1
cattle,1.6296296296296295,27,0.7407407407407407,27,A1_23,1
boar,0,29,0.896551724137931,29,A1_23,1
badger,1.1157894736842104,95,0.8795180722891566,83,A1_23,2
cattle,1.6296296296296295,27,0.8888888888888888,27,A1_23,2
boar,0,29,0.8620689655172413,29,A1_23,2
badger,1.1157894736842104,95,1,95,A1_23,3
cattle,1.6296296296296295,27,0.9629629629629629,27,A1_23,3
boar,0,29,0,0,A1_23,3
badger,1.1157894736842104,95,0,0,A1_23,4
cattle,1.6296296296296295,27,0.5185185185185185,27,A1_23,4
boar,0,29,0.896551724137931,29,A1_23,4
badger,1.1157894736842104,95,0.7951807228915663,83,A1_23,5
cattle,1.6296296296296295,27,1.037037037037037,27,A1_23,5
boar,0,29,0,0,A1_23,5
badger,1.1157894736842104,95,0,0,A1_23,6
cattle,1.6296296296296295,27,0.5185185185185185,27,A1_23,6
boar,0,29,0.896551724137931,29,A1_23,6
badger,0.35294117647058826,17,1.2941176470588236,17,A1_24,1
cattle,1.6419753086419753,81,0.9629629629629629,81,A1_24,1
boar,0,42,0.9285714285714286,42,A1_24,1
badger,0.35294117647058826,17,1.3125,16,A1_24,2
cattle,1.6419753086419753,81,0.9753086419753086,81,A1_24,2
boar,0,42,0.9047619047619048,42,A1_24,2
badger,0.35294117647058826,17,1.5294117647058822,17,A1_24,3
cattle,1.6419753086419753,81,0.8765432098765432,81,A1_24,3
boar,0,42,0,0,A1_24,3
badger,0.35294117647058826,17,0,0,A1_24,4
cattle,1.6419753086419753,81,1.037037037037037,81,A1_24,4
boar,0,42,0.9047619047619048,42,A1_24,4
badger,0.35294117647058826,17,1.5625,16,A1_24,5
cattle,1.6419753086419753,81,0.8765432098765432,81,A1_24,5
boar,0,42,0,0,A1_24,5
badger,0.35294117647058826,17,0,0,A1_24,6
cattle,1.6419753086419753,81,1.037037037037037,81,A1_24,6
boar,0,42,0.9047619047619048,42,A1_24,6
badger,0.6101694915254238,59,1.2033898305084745,59,A1_25,1
cattle,1.3252032520325203,123,0.8943089430894309,123,A1_25,1
boar,0,18,1.0555555555555556,18,A1_25,1
badger,0.6101694915254238,59,0.8703703703703703,54,A1_25,2
cattle,1.3252032520325203,123,1.056910569105691,123,A1_25,2
boar,0,18,1,17,A1_25,2
badger,0.6101694915254238,59,1.152542372881356,59,A1_25,3
cattle,1.3252032520325203,123,0.926829268292683,123,A1_25,3
boar,0,18,0,0,A1_25,3
badger,0.6101694915254238,59,0,0,A1_25,4
cattle,1.3252032520325203,123,1.024390243902439,123,A1_25,4
boar,0,18,0.7777777777777778,18,A1_25,4
badger,0.6101694915254238,59,1,54,A1_25,5
cattle,1.3252032520325203,123,1,123,A1_25,5
boar,0,18,0,0,A1_25,5
badger,0.6101694915254238,59,0,0,A1_25,6
cattle,1.3252032520325203,123,1.016260162601626,123,A1_25,6
boar,0,18,0.8823529411764706,17,A1_25,6
badger,0.6,35,1.8285714285714285,35,A1_26,1
cattle,1.1466666666666667,225,0.6844444444444444,225,A1_26,1
boar,0,20,1.75,20,A1_26,1
badger,0.6,35,1.7272727272727273,33,A1_26,2
cattle,1.1466666666666667,225,0.6844444444444444,225,A1_26,2
boar,0,20,1.85,20,A1_26,2
badger,0.6,35,2.2285714285714286,35,A1_26,3
cattle,1.1466666666666667,225,0.68,225,A1_26,3
boar,0,20,0,0,A1_26,3
badger,0.6,35,0,0,A1_26,4
cattle,1.1466666666666667,225,0.68,225,A1_26,4
boar,0,20,3.15,20,A1_26,4
badger,0.6,35,2.0303030303030303,33,A1_26,5
cattle,1.1466666666666667,225,0.7377777777777778,225,A1_26,5
boar,0,20,0,0,A1_26,5
badger,0.6,35,0,0,A1_26,6
cattle,1.1466666666666667,225,0.68,225,A1_26,6
boar,0,20,3.15,20,A1_26,6
badger,0.7619047619047619,42,1.4047619047619047,42,A1_27,1
cattle,1.5714285714285714,70,0.7142857142857143,70,A1_27,1
boar,0,31,1.096774193548387,31,A1_27,1
badger,0.7619047619047619,42,1.088235294117647,34,A1_27,2
cattle,1.5714285714285714,70,0.9571428571428572,70,A1_27,2
boar,0,31,1,31,A1_27,2
badger,0.7619047619047619,42,1.3571428571428572,42,A1_27,3
cattle,1.5714285714285714,70,0.7714285714285715,70,A1_27,3
boar,0,31,0,0,A1_27,3
badger,0.7619047619047619,42,0,0,A1_27,4
cattle,1.5714285714285714,70,1,70,A1_27,4
boar,0,31,0.9354838709677419,31,A1_27,4
badger,0.7619047619047619,42,1,34,A1_27,5
cattle,1.5714285714285714,70,0.9857142857142858,70,A1_27,5
boar,0,31,0,0,A1_27,5
badger,0.7619047619047619,42,0,0,A1_27,6
cattle,1.5714285714285714,70,1,70,A1_27,6
boar,0,31,0.9354838709677419,31,A1_27,6
badger,1.135135135135135,37,2.324324324324324,37,A1_28,1
cattle,1.1225296442687747,253,0.8300395256916996,253,A1_28,1
boar,0,37,0.8108108108108109,37,A1_28,1
badger,1.135135135135135,37,1.9696969696969697,33,A1_28,2
cattle,1.1225296442687747,253,0.8853754940711462,253,A1_28,2
boar,0,37,0.8918918918918919,37,A1_28,2
badger,1.135135135135135,37,2.3513513513513513,37,A1_28,3
cattle,1.1225296442687747,253,0.7984189723320159,253,A1_28,3
boar,0,37,0,0,A1_28,3
badger,1.135135135135135,37,0,0,A1_28,4
cattle,1.1225296442687747,253,1.0118577075098814,253,A1_28,4
boar,0,37,0.8918918918918919,37,A1_28,4
badger,1.135135135135135,37,1.9090909090909092,33,A1_28,5
cattle,1.1225296442687747,253,0.8774703557312253,253,A1_28,5
boar,0,37,0,0,A1_28,5
badger,1.135135135135135,37,0,0,A1_28,6
cattle,1.1225296442687747,253,1.0118577075098814,253,A1_28,6
boar,0,37,0.8918918918918919,37,A1_28,6
badger,0.958904109589041,73,1.3150684931506849,73,A1_29,1
cattle,1.098901098901099,182,0.8846153846153846,182,A1_29,1
boar,0,16,0.8125,16,A1_29,1
badger,0.958904109589041,73,1.2816901408450705,71,A1_29,2
