sp_infector,R,nb,R_sim,nb_sim,tree,scenario
badger,0.7619047619047619,42,0,0,A1_27,4
cattle,1.5714285714285714,70,0.8,70,A1_27,4
boar,0,31,0.8387096774193549,31,A1_27,4
badger,0.7619047619047619,42,1.0588235294117647,34,A1_27,5
cattle,1.5714285714285714,70,0.9142857142857143,70,A1_27,5
boar,0,31,0,0,A1_27,5
badger,0.7619047619047619,42,0,0,A1_27,6
cattle,1.5714285714285714,70,0.7142857142857143,70,A1_27,6
boar,0,31,0.9354838709677419,31,A1_27,6
badger,1.135135135135135,37,0.7297297297297297,37,A1_28,1
cattle,1.1225296442687747,253,0.9011857707509882,253,A1_28,1
boar,0,37,0.8918918918918919,37,A1_28,1
badger,1.135135135135135,37,0.6363636363636364,33,A1_28,2
cattle,1.1225296442687747,253,0.8972332015810277,253,A1_28,2
boar,0,37,0.6216216216216216,37,A1_28,2
badger,1.135135135135135,37,0.9459459459459459,37,A1_28,3
cattle,1.1225296442687747,253,0.8893280632411067,253,A1_28,3
boar,0,37,0,0,A1_28,3
badger,1.135135135135135,37,0,0,A1_28,4
cattle,1.1225296442687747,253,0.8735177865612648,253,A1_28,4
boar,0,37,0.7027027027027027,37,A1_28,4
badger,1.135135135135135,37,0.9090909090909091,33,A1_28,5
cattle,1.1225296442687747,253,0.9683794466403162,253,A1_28,5
boar,0,37,0,0,A1_28,5
badger,1.135135135135135,37,0,0,A1_28,6
cattle,1.1225296442687747,253,0.9130434782608695,253,A1_28,6
boar,0,37,1.4324324324324325,37,A1_28,6
badger,0.958904109589041,73,0.3698630136986301,73,A1_29,1
cattle,1.098901098901099,182,0.521978021978022,182,A1_29,1
boar,0,16,0.8125,16,A1_29,1
badger,0.958904109589041,73,0.9154929577464789,71,A1_29,2
cattle,1.098901098901099,182,0.5439560439560439,182,A1_29,2
boar,0,16,0.5625,16,A1_29,2
badger,0.958904109589041,73,0.6301369863013698,73,A1_29,3
cattle,1.098901098901099,182,0.6593406593406593,182,A1_29,3
boar,0,16,0,0,A1_29,3
badger,0.958904109589041,73,0,0,A1_29,4
cattle,1.098901098901099,182,0.8626373626373627,182,A1_29,4
boar,0,16,1.0625,16,A1_29,4
badger,0.958904109589041,73,0.5774647887323944,71,A1_29,5
cattle,1.098901098901099,182,0.6483516483516484,182,A1_29,5
boar,0,16,0,0,A1_29,5
badger,0.958904109589041,73,0,0,A1_29,6
cattle,1.098901098901099,182,0.8076923076923077,182,A1_29,6
boar,0,16,0.625,16,A1_29,6
