sp_infector,R,nb,R_sim,nb_sim,tree,scenario
boar,0.8064516129032258,31,1.096774193548387,31,S4_16,1
cattle,1.1724137931034482,261,1.1455938697318007,261,S4_16,1
badger,1.1153846153846154,26,2.1538461538461537,26,S4_17,1
boar,0.3235294117647059,34,0.5882352941176471,34,S4_17,1
cattle,1.1310344827586207,145,0.8827586206896552,145,S4_17,1
badger,0.2830188679245283,53,1.1320754716981132,53,S4_18,1
boar,1.3888888888888888,18,0.6111111111111112,18,S4_18,1
cattle,1.5084745762711864,59,0.9830508474576272,59,S4_18,1
badger,0.8541666666666666,48,2,48,S4_19,1
boar,0.3541666666666667,48,1,48,S4_19,1
cattle,1.1541666666666666,240,0.7958333333333333,240,S4_19,1
badger,0.36065573770491804,61,0.8360655737704918,61,S4_20,1
boar,1.4838709677419355,31,0.41935483870967744,31,S4_20,1
cattle,1.1825396825396826,126,1.2142857142857142,126,S4_20,1
badger,0.6666666666666666,30,1.3,30,S4_21,1
boar,0.6111111111111112,18,2.3333333333333335,18,S4_21,1
cattle,1.1355932203389831,118,0.7033898305084746,118,S4_21,1
badger,1.3846153846153846,26,0.5384615384615384,26,S4_22,1
boar,0.47619047619047616,63,1.9523809523809523,63,S4_22,1
cattle,1.1067961165048543,206,0.7621359223300971,206,S4_22,1
badger,1.6296296296296295,27,2.259259259259259,27,S4_23,1
boar,1.8275862068965518,29,0.4482758620689655,29,S4_23,1
cattle,0.8064516129032258,217,0.9124423963133641,217,S4_23,1
badger,1,30,0.7,30,S4_24,1
boar,1.4444444444444444,36,1.5277777777777777,36,S4_24,1
cattle,0.9267241379310345,232,0.9267241379310345,232,S4_24,1
badger,0.45,40,1.825,40,S4_25,1
boar,1.872340425531915,47,0.851063829787234,47,S4_25,1
cattle,0.9264705882352942,272,0.8970588235294118,272,S4_25,1
badger,0.2631578947368421,38,0.9736842105263158,38,S4_26,1
boar,0.8571428571428571,21,2.142857142857143,21,S4_26,1
cattle,1.2127659574468086,141,0.8297872340425532,141,S4_26,1
badger,0.4222222222222222,45,0.8666666666666667,45,S4_27,1
boar,0.7857142857142857,28,0.39285714285714285,28,S4_27,1
cattle,1.191358024691358,162,1.1358024691358024,162,S4_27,1
badger,0.6470588235294118,34,1.1470588235294117,34,S4_28,1
boar,0.9148936170212766,47,1.6808510638297873,47,S4_28,1
cattle,1.088235294117647,170,0.7764705882352941,170,S4_28,1
badger,0.4126984126984127,63,1.0476190476190477,63,S4_29,1
boar,0.5882352941176471,34,0.6176470588235294,34,S4_29,1
cattle,1.337837837837838,148,1.0608108108108107,148,S4_29,1
badger,0.6875,32,0.65625,32,S4_30,1
boar,0.6557377049180327,61,1.2131147540983607,61,S4_30,1
cattle,1.1282051282051282,234,0.9871794871794872,234,S4_30,1
