sp_infector,R,nb,R_sim,nb_sim,tree,scenario
cattle,1.1820580474934037,379,1.007915567282322,379,A1_4,1
boar,0,33,1,33,A1_4,1
badger,0.5394736842105263,76,0.8266666666666667,75,A1_4,2
cattle,1.1741424802110818,379,1.029023746701847,379,A1_4,2
boar,0,32,0.96875,32,A1_4,2
badger,0.47435897435897434,78,0.7435897435897436,78,A1_4,3
cattle,1.1055408970976253,379,1.0448548812664908,379,A1_4,3
badger,1.2222222222222223,18,NA,0,A1_4,4
cattle,1.0738786279683377,379,1.0158311345646438,379,A1_4,4
boar,0,33,0.7575757575757576,33,A1_4,4
badger,0.4868421052631579,76,0.8,75,A1_4,5
cattle,1.1002638522427441,379,1.0343007915567282,379,A1_4,5
badger,1.2222222222222223,18,NA,0,A1_4,6
cattle,1.071240105540897,379,1.0052770448548813,379,A1_4,6
boar,0,32,0.875,32,A1_4,6
badger,0.40350877192982454,114,1.0614035087719298,114,A1_5,1
cattle,1.4848484848484849,231,0.974025974025974,231,A1_5,1
boar,0,45,0.9333333333333333,45,A1_5,1
badger,0.425531914893617,94,0.75,92,A1_5,2
cattle,1.4155844155844155,231,1.1515151515151516,231,A1_5,2
boar,0,43,0.6976744186046512,43,A1_5,2
badger,0.21052631578947367,114,0.9824561403508771,114,A1_5,3
cattle,1.3852813852813852,231,1.0043290043290043,231,A1_5,3
badger,1.588235294117647,17,NA,0,A1_5,4
cattle,1.147186147186147,231,1.025974025974026,231,A1_5,4
boar,0,45,0.8444444444444444,45,A1_5,4
badger,0.2127659574468085,94,0.75,92,A1_5,5
cattle,1.316017316017316,231,1.0952380952380953,231,A1_5,5
badger,1.5625,16,NA,0,A1_5,6
cattle,1.1428571428571428,231,1.0649350649350648,231,A1_5,6
boar,0,43,0.627906976744186,43,A1_5,6
badger,0.611764705882353,85,1.3058823529411765,85,A1_6,1
cattle,1.3232323232323233,198,0.9343434343434344,198,A1_6,1
boar,0,32,0.5625,32,A1_6,1
badger,0.6582278481012658,79,1.3461538461538463,78,A1_6,2
cattle,1.292929292929293,198,0.9040404040404041,198,A1_6,2
boar,0,32,0.71875,32,A1_6,2
badger,0.47058823529411764,85,1.3411764705882352,85,A1_6,3
cattle,1.2222222222222223,198,0.8484848484848485,198,A1_6,3
badger,1.4838709677419355,31,NA,0,A1_6,4
cattle,1.0808080808080809,198,0.9545454545454546,198,A1_6,4
boar,0,32,1.25,32,A1_6,4
badger,0.5063291139240507,79,1.1923076923076923,78,A1_6,5
cattle,1.1919191919191918,198,0.9191919191919192,198,A1_6,5
badger,1.4838709677419355,31,NA,0,A1_6,6
cattle,1.0808080808080809,198,0.9545454545454546,198,A1_6,6
boar,0,32,1.25,32,A1_6,6
badger,0.8809523809523809,42,1.0476190476190477,42,A1_7,1
cattle,1.5348837209302326,43,1.069767441860465,43,A1_7,1
boar,0,19,0.6842105263157895,19,A1_7,1
badger,0.8947368421052632,38,1.0571428571428572,35,A1_7,2
cattle,1.4883720930232558,43,1.069767441860465,43,A1_7,2
boar,0,18,0.6666666666666666,18,A1_7,2
badger,0.5952380952380952,42,1.0476190476190477,42,A1_7,3
cattle,1.372093023255814,43,0.9302325581395349,43,A1_7,3
badger,1.7142857142857142,14,NA,0,A1_7,4
cattle,1.186046511627907,43,1.069767441860465,43,A1_7,4
boar,0,19,0.7894736842105263,19,A1_7,4
badger,0.6052631578947368,38,1.1142857142857143,35,A1_7,5
cattle,1.3255813953488371,43,0.8837209302325582,43,A1_7,5
badger,1.6428571428571428,14,NA,0,A1_7,6
cattle,1.186046511627907,43,1.0465116279069768,43,A1_7,6
boar,0,18,0.8333333333333334,18,A1_7,6
badger,0.8813559322033898,118,1.2033898305084745,118,A1_8,1
cattle,1.32,275,0.7781818181818182,275,A1_8,1
boar,0,75,1.48,75,A1_8,1
badger,0.9454545454545454,110,1.1018518518518519,108,A1_8,2
cattle,1.2836363636363637,275,0.8981818181818182,275,A1_8,2
boar,0,73,1.2191780821917808,73,A1_8,2
badger,0.576271186440678,118,1.2966101694915255,118,A1_8,3
cattle,1.1781818181818182,275,0.8690909090909091,275,A1_8,3
badger,1.7678571428571428,56,NA,0,A1_8,4
cattle,1.1127272727272728,275,0.850909090909091,275,A1_8,4
boar,0,75,1.5333333333333334,75,A1_8,4
badger,0.6238532110091743,109,1.0462962962962963,108,A1_8,5
cattle,1.1454545454545455,275,0.9781818181818182,275,A1_8,5
badger,1.7678571428571428,56,NA,0,A1_8,6
cattle,1.1054545454545455,275,0.8363636363636363,275,A1_8,6
boar,0,73,1.6027397260273972,73,A1_8,6
badger,0.616,125,1.168,125,A1_9,1
cattle,1.5091575091575091,273,0.7619047619047619,273,A1_9,1
boar,0,92,1.4782608695652173,92,A1_9,1
badger,0.6517857142857143,112,1.1214953271028036,107,A1_9,2
cattle,1.4432234432234432,273,0.9230769230769231,273,A1_9,2
boar,0,83,1.0963855421686748,83,A1_9,2
badger,0.408,125,1.264,125,A1_9,3
cattle,1.2673992673992673,273,0.8791208791208791,273,A1_9,3
badger,1.5625,48,NA,0,A1_9,4
cattle,1.2344322344322345,273,0.8681318681318682,273,A1_9,4
boar,0,92,1.391304347826087,92,A1_9,4
badger,0.4594594594594595,111,1.233644859813084,107,A1_9,5
cattle,1.216117216117216,273,0.9047619047619048,273,A1_9,5
badger,1.5434782608695652,46,NA,0,A1_9,6
cattle,1.2087912087912087,273,0.9926739926739927,273,A1_9,6
boar,0,83,1.0240963855421688,83,A1_9,6
badger,0.7948717948717948,39,1.3846153846153846,39,A1_10,1
cattle,1.449612403100775,129,0.7364341085271318,129,A1_10,1
boar,0,51,1.2745098039215685,51,A1_10,1
badger,0.9,30,0.9230769230769231,26,A1_10,2
cattle,1.3255813953488371,129,0.8217054263565892,129,A1_10,2
boar,0,40,1.5,40,A1_10,2
badger,0.41025641025641024,39,1.9230769230769231,39,A1_10,3
cattle,1.1705426356589148,129,0.6976744186046512,129,A1_10,3
badger,1.5333333333333334,15,NA,0,A1_10,4
cattle,1.3255813953488371,129,0.627906976744186,129,A1_10,4
boar,0,51,1.8431372549019607,51,A1_10,4
badger,0.5,28,1.0384615384615385,26,A1_10,5
cattle,1.1007751937984496,129,0.9767441860465116,129,A1_10,5
badger,1.4,15,NA,0,A1_10,6
cattle,1.255813953488372,129,0.9069767441860465,129,A1_10,6
boar,0,40,1.225,40,A1_10,6
badger,0.62,100,1.41,100,A1_11,1
cattle,1.3438735177865613,253,0.9011857707509882,253,A1_11,1
boar,0,50,0.66,50,A1_11,1
badger,0.6185567010309279,97,1.1157894736842104,95,A1_11,2
cattle,1.3399209486166008,253,1.0118577075098814,253,A1_11,2
boar,0,50,0.7,50,A1_11,2
badger,0.53,100,1.5,100,A1_11,3
cattle,1.1818181818181819,253,0.7984189723320159,253,A1_11,3
badger,1.3823529411764706,34,NA,0,A1_11,4
cattle,1.1422924901185771,253,1.0355731225296443,253,A1_11,4
boar,0,50,0.8,50,A1_11,4
badger,0.5257731958762887,97,1.1263157894736842,95,A1_11,5
cattle,1.1778656126482214,253,0.9486166007905138,253,A1_11,5
badger,1.3823529411764706,34,NA,0,A1_11,6
cattle,1.1422924901185771,253,1.0355731225296443,253,A1_11,6
boar,0,50,0.8,50,A1_11,6
badger,0.9380530973451328,113,1.0176991150442478,113,A1_12,1
cattle,1.5571428571428572,70,0.8285714285714286,70,A1_12,1
boar,0,33,1.2121212121212122,33,A1_12,1
badger,0.9607843137254902,102,1.06,100,A1_12,2
cattle,1.5142857142857142,70,0.8428571428571429,70,A1_12,2
boar,0,33,1,33,A1_12,2
badger,0.7168141592920354,113,1.168141592920354,113,A1_12,3
cattle,1.4428571428571428,70,0.6714285714285714,70,A1_12,3
badger,1.4838709677419355,31,NA,0,A1_12,4
cattle,1.2428571428571429,70,0.9428571428571428,70,A1_12,4
boar,0,33,0.9696969696969697,33,A1_12,4
badger,0.7156862745098039,102,0.99,100,A1_12,5
cattle,1.4,70,0.9142857142857143,70,A1_12,5
badger,1.4838709677419355,31,NA,0,A1_12,6
cattle,1.2428571428571429,70,0.9428571428571428,70,A1_12,6
boar,0,33,0.9696969696969697,33,A1_12,6
badger,1.1494252873563218,87,1.6896551724137931,87,A1_13,1
cattle,1.2065217391304348,92,0.40217391304347827,92,A1_13,1
boar,0,33,0.8181818181818182,33,A1_13,1
badger,1.175,80,1.4736842105263157,76,A1_13,2
cattle,1.1521739130434783,92,0.6521739130434783,92,A1_13,2
boar,0,29,0.8275862068965517,29,A1_13,2
badger,0.9655172413793104,87,1.6436781609195403,87,A1_13,3
cattle,1.0217391304347827,92,0.33695652173913043,92,A1_13,3
badger,1.5128205128205128,39,NA,0,A1_13,4
cattle,1.1304347826086956,92,1.0217391304347827,92,A1_13,4
boar,0,33,0.9090909090909091,33,A1_13,4
badger,0.9875,80,1.368421052631579,76,A1_13,5
cattle,1,92,0.6847826086956522,92,A1_13,5
badger,1.4871794871794872,39,NA,0,A1_13,6
cattle,1.0978260869565217,92,1.0217391304347827,92,A1_13,6
boar,0,29,0.896551724137931,29,A1_13,6
badger,0.7037037037037037,54,0.9444444444444444,54,A1_14,1
cattle,1.2871287128712872,303,1,303,A1_14,1
boar,0,72,1.0416666666666667,72,A1_14,1
badger,0.71698113207547165,53,0.9615384615384616,52,A1_14,2
cattle,1.2805280528052805,303,0.9636963696369637,303,A1_14,2
boar,0,71,1.1830985915492958,71,A1_14,2
badger,0.42592592592592593,54,0.9629629629629629,54,A1_14,3
cattle,1.099009900990099,303,1.0066006600660067,303,A1_14,3
badger,1.7333333333333334,15,NA,0,A1_14,4
cattle,1.198019801980198,303,0.9504950495049505,303,A1_14,4
boar,0,72,1.1944444444444444,72,A1_14,4
badger,0.4339622641509434,53,0.9423076923076923,52,A1_14,5
cattle,1.0957095709570956,303,1.0066006600660067,303,A1_14,5
badger,1.7333333333333334,15,NA,0,A1_14,6
cattle,1.1947194719471947,303,0.9801980198019802,303,A1_14,6
boar,0,71,1.0845070422535212,71,A1_14,6
badger,0.512396694214876,121,0.9421487603305785,121,A1_15,1
cattle,1.3524904214559388,261,0.9923371647509579,261,A1_15,1
boar,0,34,1.2352941176470589,34,A1_15,1
badger,0.6477272727272727,88,0.8604651162790697,86,A1_15,2
cattle,1.2375478927203065,261,1.0229885057471264,261,A1_15,2
boar,0,32,1.15625,32,A1_15,2
badger,0.2975206611570248,121,0.9173553719008265,121,A1_15,3
cattle,1.3218390804597702,261,1.0344827586206897,261,A1_15,3
badger,1.5483870967741935,31,NA,0,A1_15,4
cattle,1.0613026819923372,261,0.9693486590038314,261,A1_15,4
boar,0,34,1.2058823529411764,34,A1_15,4
badger,0.375,88,0.7558139534883721,86,A1_15,5
cattle,1.206896551724138,261,1.0766283524904214,261,A1_15,5
badger,1.5333333333333334,30,NA,0,A1_15,6
cattle,1.0574712643678161,261,1.0114942528735633,261,A1_15,6
boar,0,32,0.875,32,A1_15,6
badger,0.8823529411764706,34,0.9117647058823529,34,A1_16,1
cattle,1.2919708029197081,137,0.9197080291970803,137,A1_16,1
boar,0,37,1.3243243243243243,37,A1_16,1
badger,0.9090909090909091,33,0.71875,32,A1_16,2
cattle,1.2846715328467153,137,0.9854014598540146,137,A1_16,2
boar,0,37,1.2702702702702702,37,A1_16,2
badger,0.7058823529411765,34,0.8823529411764706,34,A1_16,3
cattle,1.0656934306569343,137,1.0145985401459854,137,A1_16,3
badger,1.5,20,NA,0,A1_16,4
cattle,1.1897810218978102,137,0.8978102189781022,137,A1_16,4
boar,0,37,1.3513513513513513,37,A1_16,4
badger,0.7272727272727273,33,0.78125,32,A1_16,5
cattle,1.0583941605839415,137,1.0437956204379562,137,A1_16,5
badger,1.5,20,NA,0,A1_16,6
cattle,1.1897810218978102,137,0.8978102189781022,137,A1_16,6
boar,0,37,1.3513513513513513,37,A1_16,6
badger,0.27586206896551724,29,1.0344827586206897,29,A1_17,1
cattle,1.9777777777777779,45,1,45,A1_17,1
boar,0,24,0.9166666666666666,24,A1_17,1
badger,0.3076923076923077,26,1.1923076923076923,26,A1_17,2
cattle,1.9111111111111112,45,0.8,45,A1_17,2
boar,0,24,1.125,24,A1_17,2
badger,0.10344827586206896,29,1.206896551724138,29,A1_17,3
cattle,1.5555555555555556,45,0.8444444444444444,45,A1_17,3
badger,1.3333333333333333,6,NA,0,A1_17,4
cattle,1.4666666666666666,45,0.9333333333333333,45,A1_17,4
boar,0,24,1.0833333333333333,24,A1_17,4
badger,0.11538461538461539,26,1.2692307692307692,26,A1_17,5
cattle,1.488888888888889,45,0.8222222222222222,45,A1_17,5
badger,1.3333333333333333,6,NA,0,A1_17,6
cattle,1.4666666666666666,45,0.9333333333333333,45,A1_17,6
boar,0,24,1.0833333333333333,24,A1_17,6
badger,0.54,50,1.2,50,A1_18,1
cattle,1.1842105263157894,342,0.9678362573099415,342,A1_18,1
boar,0,41,1,41,A1_18,1
badger,0.5434782608695652,46,1.3043478260869565,46,A1_18,2
cattle,1.172514619883041,342,0.9619883040935673,342,A1_18,2
boar,0,39,0.9487179487179487,39,A1_18,2
badger,0.24,50,1.26,50,A1_18,3
cattle,1.108187134502924,342,0.9590643274853801,342,A1_18,3
badger,1.588235294117647,17,NA,0,A1_18,4
cattle,1.087719298245614,342,1.0175438596491229,342,A1_18,4
boar,0,41,0.8292682926829268,41,A1_18,4
badger,0.2608695652173913,46,1.0434782608695652,46,A1_18,5
cattle,1.0964912280701755,342,0.9912280701754386,342,A1_18,5
badger,1.4705882352941178,17,NA,0,A1_18,6
cattle,1.087719298245614,342,1.0058479532163742,342,A1_18,6
boar,0,39,0.9230769230769231,39,A1_18,6
badger,0.5555555555555556,27,0.9629629629629629,27,A1_19,1
cattle,1.1428571428571428,203,1.0147783251231528,203,A1_19,1
boar,0,18,0.8333333333333334,18,A1_19,1
badger,0.5555555555555556,27,0.9629629629629629,27,A1_19,2
cattle,1.1428571428571428,203,1.0147783251231528,203,A1_19,2
boar,0,18,0.8333333333333334,18,A1_19,2
badger,0.4074074074074074,27,1,27,A1_19,3
cattle,1.0738916256157636,203,0.9950738916256158,203,A1_19,3
badger,1.1818181818181819,11,NA,0,A1_19,4
cattle,1.0738916256157636,203,1.0147783251231528,203,A1_19,4
boar,0,18,0.7777777777777778,18,A1_19,4
badger,0.4074074074074074,27,1,27,A1_19,5
cattle,1.0738916256157636,203,0.9950738916256158,203,A1_19,5
badger,1.1818181818181819,11,NA,0,A1_19,6
cattle,1.0738916256157636,203,1.0147783251231528,203,A1_19,6
boar,0,18,0.7777777777777778,18,A1_19,6
badger,0.42105263157894735,19,0.3157894736842105,19,A1_20,1
cattle,1.188976377952756,254,0.9606299212598425,254,A1_20,1
boar,0,38,1.5789473684210527,38,A1_20,1
badger,0.42105263157894735,19,0.3157894736842105,19,A1_20,2
cattle,1.188976377952756,254,0.9606299212598425,254,A1_20,2
boar,0,38,1.5789473684210527,38,A1_20,2
badger,0.21052631578947367,19,0.5789473684210527,19,A1_20,3
cattle,1.0551181102362204,254,1.0275590551181102,254,A1_20,3
badger,1.3333333333333333,6,NA,0,A1_20,4
cattle,1.1377952755905512,254,0.9330708661417323,254,A1_20,4
boar,0,38,1.4210526315789473,38,A1_20,4
badger,0.21052631578947367,19,0.5789473684210527,19,A1_20,5
cattle,1.0551181102362204,254,1.0275590551181102,254,A1_20,5
badger,1.3333333333333333,6,NA,0,A1_20,6
cattle,1.1377952755905512,254,0.9330708661417323,254,A1_20,6
boar,0,38,1.4210526315789473,38,A1_20,6
badger,0.9473684210526315,19,1.8421052631578947,19,A1_21,1
cattle,1.1008064516129032,248,0.8104838709677419,248,A1_21,1
boar,0,25,2.24,25,A1_21,1
badger,1,18,1.9444444444444444,18,A1_21,2
cattle,1.0887096774193548,248,0.8709677419354839,248,A1_21,2
boar,0,23,1.6521739130434783,23,A1_21,2
badger,0.8421052631578947,19,1.736842105263158,19,A1_21,3
cattle,1.0080645161290323,248,0.9435483870967742,248,A1_21,3
badger,1.7,10,NA,0,A1_21,4
cattle,1.0685483870967742,248,0.8790322580645161,248,A1_21,4
boar,0,25,2.2,25,A1_21,4
badger,0.8888888888888888,18,1.6666666666666667,18,A1_21,5
cattle,1.0040322580645162,248,0.9516129032258065,248,A1_21,5
badger,1.7,10,NA,0,A1_21,6
cattle,1.060483870967742,248,0.9032258064516129,248,A1_21,6
boar,0,23,2,23,A1_21,6
badger,1.2692307692307692,26,1,26,A1_22,1
cattle,1.1238938053097345,113,0.9203539823008849,113,A1_22,1
boar,0,22,1.3636363636363635,22,A1_22,1
badger,1.375,24,0.7727272727272727,22,A1_22,2
cattle,1.1061946902654867,113,0.911504424778761,113,A1_22,2
boar,0,22,1.6363636363636365,22,A1_22,2
badger,1.1153846153846154,26,1.1153846153846154,26,A1_22,3
cattle,0.9646017699115044,113,0.9646017699115044,113,A1_22,3
badger,2.1333333333333333,15,NA,0,A1_22,4
cattle,1.0353982300884956,113,0.9026548672566371,113,A1_22,4
boar,0,22,1.4545454545454546,22,A1_22,4
badger,1.2083333333333333,24,1.2727272727272727,22,A1_22,5
cattle,0.9469026548672567,113,0.9380530973451328,113,A1_22,5
badger,2.1333333333333333,15,NA,0,A1_22,6
cattle,1.0353982300884956,113,0.9026548672566371,113,A1_22,6
boar,0,22,1.4545454545454546,22,A1_22,6
badger,1.1157894736842104,95,1.0947368421052632,95,A1_23,1
cattle,1.6296296296296295,27,0.7407407407407407,27,A1_23,1
boar,0,29,0.896551724137931,29,A1_23,1
badger,1.1379310344827587,87,0.8795180722891566,83,A1_23,2
cattle,1.5925925925925926,27,0.8888888888888888,27,A1_23,2
boar,0,29,0.8620689655172413,29,A1_23,2
badger,0.8631578947368421,95,1,95,A1_23,3
cattle,1.4444444444444444,27,0.9629629629629629,27,A1_23,3
badger,1.5555555555555556,36,NA,0,A1_23,4
cattle,1.2962962962962963,27,0.5185185185185185,27,A1_23,4
boar,0,29,0.896551724137931,29,A1_23,4
badger,0.8620689655172413,87,0.7951807228915663,83,A1_23,5
cattle,1.4074074074074074,27,1.037037037037037,27,A1_23,5
badger,1.5555555555555556,36,NA,0,A1_23,6
cattle,1.2962962962962963,27,0.5185185185185185,27,A1_23,6
boar,0,29,0.896551724137931,29,A1_23,6
badger,0.35294117647058826,17,1.2941176470588236,17,A1_24,1
cattle,1.6419753086419753,81,0.9629629629629629,81,A1_24,1
boar,0,42,0.9285714285714286,42,A1_24,1
badger,0.375,16,1.3125,16,A1_24,2
cattle,1.6296296296296295,81,0.9753086419753086,81,A1_24,2
boar,0,42,0.9047619047619048,42,A1_24,2
badger,0.11764705882352941,17,1.5294117647058822,17,A1_24,3
cattle,1.1728395061728396,81,0.8765432098765432,81,A1_24,3
badger,1.2,5,NA,0,A1_24,4
cattle,1.4938271604938271,81,1.037037037037037,81,A1_24,4
boar,0,42,0.9047619047619048,42,A1_24,4
badger,0.125,16,1.5625,16,A1_24,5
cattle,1.1604938271604939,81,0.8765432098765432,81,A1_24,5
badger,1.2,5,NA,0,A1_24,6
cattle,1.4938271604938271,81,1.037037037037037,81,A1_24,6
boar,0,42,0.9047619047619048,42,A1_24,6
badger,0.6101694915254238,59,1.2033898305084745,59,A1_25,1
cattle,1.3252032520325203,123,0.8943089430894309,123,A1_25,1
boar,0,18,1.0555555555555556,18,A1_25,1
badger,0.6363636363636364,55,0.8703703703703703,54,A1_25,2
cattle,1.2926829268292683,123,1.056910569105691,123,A1_25,2
boar,0,17,1,17,A1_25,2
badger,0.3728813559322034,59,1.152542372881356,59,A1_25,3
cattle,1.2926829268292683,123,0.926829268292683,123,A1_25,3
badger,1.6111111111111112,18,NA,0,A1_25,4
cattle,1.048780487804878,123,1.024390243902439,123,A1_25,4
boar,0,18,0.7777777777777778,18,A1_25,4
badger,0.4074074074074074,54,1,54,A1_25,5
cattle,1.2520325203252032,123,1,123,A1_25,5
badger,1.5555555555555556,18,NA,0,A1_25,6
cattle,1.048780487804878,123,1.016260162601626,123,A1_25,6
boar,0,17,0.8823529411764706,17,A1_25,6
badger,0.6,35,1.8285714285714285,35,A1_26,1
cattle,1.1466666666666667,225,0.6844444444444444,225,A1_26,1
boar,0,20,1.75,20,A1_26,1
badger,0.6060606060606061,33,1.7272727272727273,33,A1_26,2
cattle,1.1422222222222222,225,0.6844444444444444,225,A1_26,2
boar,0,20,1.85,20,A1_26,2
badger,0.5142857142857142,35,2.2285714285714286,35,A1_26,3
cattle,1.0711111111111111,225,0.68,225,A1_26,3
badger,1.6363636363636365,11,NA,0,A1_26,4
cattle,1.0533333333333332,225,0.68,225,A1_26,4
boar,0,20,3.15,20,A1_26,4
badger,0.5151515151515151,33,2.0303030303030303,33,A1_26,5
cattle,1.0666666666666667,225,0.7377777777777778,225,A1_26,5
badger,1.6363636363636365,11,NA,0,A1_26,6
cattle,1.0533333333333332,225,0.68,225,A1_26,6
boar,0,20,3.15,20,A1_26,6
badger,0.7619047619047619,42,1.4047619047619047,42,A1_27,1
cattle,1.5714285714285714,70,0.7142857142857143,70,A1_27,1
boar,0,31,1.096774193548387,31,A1_27,1
badger,0.7777777777777778,36,1.088235294117647,34,A1_27,2
cattle,1.542857142857143,70,0.9571428571428572,70,A1_27,2
boar,0,31,1,31,A1_27,2
badger,0.6666666666666666,42,1.3571428571428572,42,A1_27,3
cattle,1.1857142857142857,70,0.7714285714285715,70,A1_27,3
badger,1.9,10,NA,0,A1_27,4
cattle,1.3,70,1,70,A1_27,4
boar,0,31,0.9354838709677419,31,A1_27,4
badger,0.6666666666666666,36,1,34,A1_27,5
cattle,1.1571428571428573,70,0.9857142857142858,70,A1_27,5
badger,1.9,10,NA,0,A1_27,6
cattle,1.3,70,1,70,A1_27,6
boar,0,31,0.9354838709677419,31,A1_27,6
badger,1.135135135135135,37,2.324324324324324,37,A1_28,1
cattle,1.1225296442687747,253,0.8300395256916996,253,A1_28,1
boar,0,37,0.8108108108108109,37,A1_28,1
badger,1.2352941176470589,34,1.9696969696969697,33,A1_28,2
cattle,1.1106719367588933,253,0.8853754940711462,253,A1_28,2
boar,0,37,0.8918918918918919,37,A1_28,2
badger,1.135135135135135,37,2.3513513513513513,37,A1_28,3
cattle,0.9762845849802372,253,0.7984189723320159,253,A1_28,3
badger,2.1578947368421053,19,NA,0,A1_28,4
cattle,1.0553359683794465,253,1.0118577075098814,253,A1_28,4
boar,0,37,0.8918918918918919,37,A1_28,4
badger,1.2352941176470589,34,1.9090909090909092,33,A1_28,5
cattle,0.9644268774703557,253,0.8774703557312253,253,A1_28,5
badger,2.1578947368421053,19,NA,0,A1_28,6
cattle,1.0553359683794465,253,1.0118577075098814,253,A1_28,6
boar,0,37,0.8918918918918919,37,A1_28,6
badger,0.958904109589041,73,1.3150684931506849,73,A1_29,1
cattle,1.098901098901099,182,0.8846153846153846,182,A1_29,1
boar,0,16,0.8125,16,A1_29,1
badger,0.971830985915493,71,1.2816901408450705,71,A1_29,2
cattle,1.0934065934065933,182,0.9340659340659341,182,A1_29,2
boar,0,16,0.4375,16,A1_29,2
badger,0.9041095890410958,73,1.3287671232876712,73,A1_29,3
cattle,1.032967032967033,182,0.8626373626373627,182,A1_29,3
badger,1.1666666666666667,24,NA,0,A1_29,4
cattle,1.0604395604395604,182,1.0274725274725274,182,A1_29,4
boar,0,16,0.625,16,A1_29,4
badger,0.9154929577464789,71,1.2535211267605635,71,A1_29,5
cattle,1.0274725274725274,182,0.8956043956043956,182,A1_29,5
badger,1.1666666666666667,24,NA,0,A1_29,6
cattle,1.0604395604395604,182,1.0274725274725274,182,A1_29,6
boar,0,16,0.625,16,A1_29,6
badger,1.0923076923076922,65,0.9846153846153847,65,A1_30,1
cattle,1.278538812785388,219,0.8995433789954338,219,A1_30,1
boar,0,68,1.3235294117647058,68,A1_30,1
badger,1.1290322580645162,62,0.9508196721311475,61,A1_30,2
cattle,1.2511415525114156,219,0.9771689497716894,219,A1_30,2
boar,0,64,1.109375,64,A1_30,2
badger,0.9692307692307692,65,1.353846153846154,65,A1_30,3
cattle,1.004566210045662,219,0.8904109589041096,219,A1_30,3
badger,2.0434782608695654,23,NA,0,A1_30,4
cattle,1.1963470319634704,219,0.817351598173516,219,A1_30,4
boar,0,68,1.5735294117647058,68,A1_30,4
badger,1,62,0.9836065573770492,61,A1_30,5
cattle,0.9954337899543378,219,1,219,A1_30,5
badger,2.0434782608695654,23,NA,0,A1_30,6
cattle,1.178082191780822,219,0.8493150684931506,219,A1_30,6
boar,0,64,1.5,64,A1_30,6
