dist_gen,nb,prop_unique,tree,scenario,mean_div
0,83.37662337662337,5.194805194805195,A1_3,1,0.17922077922077922
1,15.324675324675324,5.194805194805195,A1_3,1,0.17922077922077922
2,1.2987012987012987,5.194805194805195,A1_3,1,0.17922077922077922
0,83.55437665782493,5.305039787798409,A1_3,2,0.17771883289124668
1,15.119363395225463,5.305039787798409,A1_3,2,0.17771883289124668
2,1.3262599469496021,5.305039787798409,A1_3,2,0.17771883289124668
0,83.73983739837398,4.878048780487805,A1_3,3,0.17344173441734417
1,15.176151761517614,4.878048780487805,A1_3,3,0.17344173441734417
2,1.084010840108401,4.878048780487805,A1_3,3,0.17344173441734417
0,85.6687898089172,2.8662420382165608,A1_3,4,0.15286624203821655
1,13.375796178343949,2.8662420382165608,A1_3,4,0.15286624203821655
2,0.9554140127388535,2.8662420382165608,A1_3,4,0.15286624203821655
0,83.97790055248619,4.972375690607735,A1_3,5,0.1712707182320442
1,14.917127071823206,4.972375690607735,A1_3,5,0.1712707182320442
2,1.1049723756906076,4.972375690607735,A1_3,5,0.1712707182320442
0,85.94249201277955,2.8753993610223643,A1_3,6,0.1501597444089457
1,13.099041533546327,2.8753993610223643,A1_3,6,0.1501597444089457
2,0.9584664536741214,2.8753993610223643,A1_3,6,0.1501597444089457
0,86.50306748466258,5.930470347648262,A1_4,1,0.14314928425357873
1,12.678936605316974,5.930470347648262,A1_4,1,0.14314928425357873
2,0.81799591002045,5.930470347648262,A1_4,1,0.14314928425357873
0,86.3917525773196,5.979381443298969,A1_4,2,0.14432989690721648
1,12.783505154639174,5.979381443298969,A1_4,2,0.14432989690721648
2,0.8247422680412372,5.979381443298969,A1_4,2,0.14432989690721648
0,87.06140350877193,5.482456140350877,A1_4,3,0.13815789473684212
1,12.06140350877193,5.482456140350877,A1_4,3,0.13815789473684212
2,0.8771929824561403,5.482456140350877,A1_4,3,0.13815789473684212
0,88.32116788321169,4.37956204379562,A1_4,4,0.12165450121654502
1,11.19221411192214,4.37956204379562,A1_4,4,0.12165450121654502
2,0.48661800486618007,4.37956204379562,A1_4,4,0.12165450121654502
0,86.9757174392936,5.518763796909492,A1_4,5,0.1390728476821192
1,12.141280353200882,5.518763796909492,A1_4,5,0.1390728476821192
2,0.8830022075055187,5.518763796909492,A1_4,5,0.1390728476821192
0,88.29268292682927,4.390243902439024,A1_4,6,0.12195121951219512
1,11.219512195121952,4.390243902439024,A1_4,6,0.12195121951219512
2,0.4878048780487805,4.390243902439024,A1_4,6,0.12195121951219512
0,83.29048843187661,9.254498714652955,A1_5,1,0.16966580976863754
1,16.452442159383033,9.254498714652955,A1_5,1,0.16966580976863754
2,0.2570694087403599,9.254498714652955,A1_5,1,0.16966580976863754
0,83.28767123287672,9.58904109589041,A1_5,2,0.1726027397260274
1,16.164383561643834,9.58904109589041,A1_5,2,0.1726027397260274
2,0.547945205479452,9.58904109589041,A1_5,2,0.1726027397260274
0,83.72093023255815,9.30232558139535,A1_5,3,0.16569767441860464
1,15.988372093023257,9.30232558139535,A1_5,3,0.16569767441860464
2,0.29069767441860467,9.30232558139535,A1_5,3,0.16569767441860464
0,88,5.818181818181818,A1_5,4,0.13454545454545455
1,10.545454545454545,5.818181818181818,A1_5,4,0.13454545454545455
2,1.4545454545454546,5.818181818181818,A1_5,4,0.13454545454545455
0,83.54037267080744,9.937888198757763,A1_5,5,0.17080745341614906
1,15.838509316770185,9.937888198757763,A1_5,5,0.17080745341614906
2,0.6211180124223602,9.937888198757763,A1_5,5,0.17080745341614906
0,88.27838827838828,5.4945054945054945,A1_5,6,0.13186813186813187
1,10.256410256410255,5.4945054945054945,A1_5,6,0.13186813186813187
2,1.465201465201465,5.4945054945054945,A1_5,6,0.13186813186813187
0,83.7579617834395,7.961783439490445,A1_6,1,0.16878980891719744
1,15.605095541401273,7.961783439490445,A1_6,1,0.16878980891719744
2,0.6369426751592357,7.961783439490445,A1_6,1,0.16878980891719744
0,83.38762214983714,8.143322475570033,A1_6,2,0.17263843648208468
1,15.960912052117262,8.143322475570033,A1_6,2,0.17263843648208468
2,0.6514657980456027,8.143322475570033,A1_6,2,0.17263843648208468
0,84.39716312056737,6.382978723404255,A1_6,3,0.15602836879432624
1,15.602836879432624,6.382978723404255,A1_6,3,0.15602836879432624
0,81.6593886462882,7.860262008733625,A1_6,4,0.18777292576419213
1,17.903930131004365,7.860262008733625,A1_6,4,0.18777292576419213
2,0.43668122270742354,7.860262008733625,A1_6,4,0.18777292576419213
0,84,6.545454545454546,A1_6,5,0.16
1,16,6.545454545454546,A1_6,5,0.16
0,81.6593886462882,7.860262008733625,A1_6,6,0.18777292576419213
1,17.903930131004365,7.860262008733625,A1_6,6,0.18777292576419213
2,0.43668122270742354,7.860262008733625,A1_6,6,0.18777292576419213
0,70.87378640776699,11.650485436893204,A1_7,1,0.32038834951456313
1,26.21359223300971,11.650485436893204,A1_7,1,0.32038834951456313
2,2.912621359223301,11.650485436893204,A1_7,1,0.32038834951456313
0,74.73684210526315,9.473684210526317,A1_7,2,0.2631578947368421
1,24.210526315789473,9.473684210526317,A1_7,2,0.2631578947368421
2,1.0526315789473684,9.473684210526317,A1_7,2,0.2631578947368421
0,67.85714285714286,11.904761904761903,A1_7,3,0.34523809523809523
1,29.761904761904763,11.904761904761903,A1_7,3,0.34523809523809523
2,2.380952380952381,11.904761904761903,A1_7,3,0.34523809523809523
0,68.85245901639344,6.557377049180328,A1_7,4,0.3770491803278688
1,24.59016393442623,6.557377049180328,A1_7,4,0.3770491803278688
2,6.557377049180328,6.557377049180328,A1_7,4,0.3770491803278688
0,72.72727272727273,9.090909090909092,A1_7,5,0.2727272727272727
1,27.27272727272727,9.090909090909092,A1_7,5,0.2727272727272727
0,70,6.666666666666667,A1_7,6,0.36666666666666664
1,23.333333333333332,6.666666666666667,A1_7,6,0.36666666666666664
2,6.666666666666667,6.666666666666667,A1_7,6,0.36666666666666664
0,78.15845824411134,8.35117773019272,A1_8,1,0.2291220556745182
1,20.770877944325484,8.35117773019272,A1_8,1,0.2291220556745182
2,1.070663811563169,8.35117773019272,A1_8,1,0.2291220556745182
0,78.68131868131869,7.9120879120879115,A1_8,2,0.22417582417582418
1,20.21978021978022,7.9120879120879115,A1_8,2,0.22417582417582418
2,1.098901098901099,7.9120879120879115,A1_8,2,0.22417582417582418
0,78.06122448979592,8.16326530612245,A1_8,3,0.22704081632653061
1,21.1734693877551,8.16326530612245,A1_8,3,0.22704081632653061
2,0.7653061224489796,8.16326530612245,A1_8,3,0.22704081632653061
0,79.08309455587393,6.876790830945559,A1_8,4,0.22922636103151864
1,18.911174785100286,6.876790830945559,A1_8,4,0.22922636103151864
2,2.005730659025788,6.876790830945559,A1_8,4,0.22922636103151864
0,78.79581151832461,7.591623036649215,A1_8,5,0.2198952879581152
1,20.418848167539267,7.591623036649215,A1_8,5,0.2198952879581152
2,0.7853403141361256,7.591623036649215,A1_8,5,0.2198952879581152
0,78.96253602305475,6.9164265129683,A1_8,6,0.23054755043227665
1,19.020172910662826,6.9164265129683,A1_8,6,0.23054755043227665
2,2.0172910662824206,6.9164265129683,A1_8,6,0.23054755043227665
0,82.61758691206545,6.339468302658487,A1_9,1,0.18404907975460122
1,16.359918200409,6.339468302658487,A1_9,1,0.18404907975460122
2,1.0224948875255624,6.339468302658487,A1_9,1,0.18404907975460122
0,83.11688311688312,6.2770562770562766,A1_9,2,0.17965367965367965
1,15.800865800865802,6.2770562770562766,A1_9,2,0.17965367965367965
2,1.0822510822510822,6.2770562770562766,A1_9,2,0.17965367965367965
0,82.87153652392946,5.793450881612091,A1_9,3,0.18387909319899245
1,15.869017632241814,5.793450881612091,A1_9,3,0.18387909319899245
2,1.2594458438287155,5.793450881612091,A1_9,3,0.18387909319899245
0,88.73626373626374,3.571428571428571,A1_9,4,0.12637362637362637
1,9.89010989010989,3.571428571428571,A1_9,4,0.12637362637362637
2,1.3736263736263736,3.571428571428571,A1_9,4,0.12637362637362637
0,83.37730870712402,5.540897097625329,A1_9,5,0.17941952506596306
1,15.303430079155673,5.540897097625329,A1_9,5,0.17941952506596306
2,1.3192612137203166,5.540897097625329,A1_9,5,0.17941952506596306
0,89.01408450704226,3.6619718309859155,A1_9,6,0.12394366197183099
1,9.577464788732394,3.6619718309859155,A1_9,6,0.12394366197183099
2,1.4084507042253522,3.6619718309859155,A1_9,6,0.12394366197183099
0,82.56880733944955,7.339449541284404,A1_10,1,0.17889908256880735
1,16.972477064220186,7.339449541284404,A1_10,1,0.17889908256880735
2,0.45871559633027525,7.339449541284404,A1_10,1,0.17889908256880735
0,81.95876288659794,7.216494845360824,A1_10,2,0.19072164948453607
1,17.010309278350515,7.216494845360824,A1_10,2,0.19072164948453607
2,1.0309278350515463,7.216494845360824,A1_10,2,0.19072164948453607
0,84.4311377245509,4.790419161676647,A1_10,3,0.15568862275449102
1,15.568862275449103,4.790419161676647,A1_10,3,0.15568862275449102
0,82.68156424581005,7.262569832402235,A1_10,4,0.18435754189944134
1,16.201117318435752,7.262569832402235,A1_10,4,0.18435754189944134
2,1.1173184357541899,7.262569832402235,A1_10,4,0.18435754189944134
0,83.76623376623377,4.545454545454546,A1_10,5,0.16883116883116883
1,15.584415584415584,4.545454545454546,A1_10,5,0.16883116883116883
2,0.6493506493506493,4.545454545454546,A1_10,5,0.16883116883116883
0,82.14285714285714,7.142857142857142,A1_10,6,0.19047619047619047
1,16.666666666666664,7.142857142857142,A1_10,6,0.19047619047619047
2,1.1904761904761905,7.142857142857142,A1_10,6,0.19047619047619047
0,82.08955223880598,7.462686567164178,A1_11,1,0.1791044776119403
1,17.91044776119403,7.462686567164178,A1_11,1,0.1791044776119403
0,81.86397984886649,7.5566750629722925,A1_11,2,0.181360201511335
1,18.1360201511335,7.5566750629722925,A1_11,2,0.181360201511335
0,80.68181818181817,7.954545454545454,A1_11,3,0.19318181818181818
1,19.318181818181817,7.954545454545454,A1_11,3,0.19318181818181818
0,84.76821192052981,5.298013245033113,A1_11,4,0.152317880794702
1,15.2317880794702,5.298013245033113,A1_11,4,0.152317880794702
0,80.403458213256485,8.069164265129682,A1_11,5,0.19596541786743515
1,19.596541786743515,8.069164265129682,A1_11,5,0.19596541786743515
0,84.76821192052981,5.298013245033113,A1_11,6,0.152317880794702
1,15.2317880794702,5.298013245033113,A1_11,6,0.152317880794702
0,68.83720930232559,13.488372093023257,A1_12,1,0.3395348837209302
1,28.37209302325581,13.488372093023257,A1_12,1,0.3395348837209302
2,2.7906976744186047,13.488372093023257,A1_12,1,0.3395348837209302
0,67.82178217821783,14.85148514851485,A1_12,2,0.35148514851485146
1,29.207920792079207,14.85148514851485,A1_12,2,0.35148514851485146
2,2.9702970297029703,14.85148514851485,A1_12,2,0.35148514851485146
0,68.13186813186813,13.736263736263737,A1_12,3,0.34615384615384615
1,29.120879120879124,13.736263736263737,A1_12,3,0.34615384615384615
2,2.7472527472527473,13.736263736263737,A1_12,3,0.34615384615384615
0,78.43137254901961,14.705882352941178,A1_12,4,0.2549019607843137
1,17.647058823529413,14.705882352941178,A1_12,4,0.2549019607843137
2,3.9215686274509802,14.705882352941178,A1_12,4,0.2549019607843137
0,66.86390532544378,15.384615384615385,A1_12,5,0.3609467455621302
1,30.17751479289941,15.384615384615385,A1_12,5,0.3609467455621302
2,2.9585798816568047,15.384615384615385,A1_12,5,0.3609467455621302
0,78.43137254901961,14.705882352941178,A1_12,6,0.2549019607843137
1,17.647058823529413,14.705882352941178,A1_12,6,0.2549019607843137
2,3.9215686274509802,14.705882352941178,A1_12,6,0.2549019607843137
0,68.24644549763033,13.744075829383887,A1_13,1,0.3791469194312796
1,25.59241706161137,13.744075829383887,A1_13,1,0.3791469194312796
2,6.161137440758294,13.744075829383887,A1_13,1,0.3791469194312796
0,68.36734693877551,14.285714285714285,A1_13,2,0.37755102040816324
1,25.510204081632654,14.285714285714285,A1_13,2,0.37755102040816324
2,6.122448979591836,14.285714285714285,A1_13,2,0.37755102040816324
0,70.2247191011236,14.04494382022472,A1_13,3,0.34831460674157305
1,24.719101123595504,14.04494382022472,A1_13,3,0.34831460674157305
2,5.056179775280898,14.04494382022472,A1_13,3,0.34831460674157305
0,79.03225806451613,16.93548387096774,A1_13,4,0.25
1,17.741935483870968,16.93548387096774,A1_13,4,0.25
2,2.4193548387096775,16.93548387096774,A1_13,4,0.25
3,0.8064516129032258,16.93548387096774,A1_13,4,0.25
0,70.65868263473054,14.37125748502994,A1_13,5,0.3413173652694611
1,24.550898203592812,14.37125748502994,A1_13,5,0.3413173652694611
2,4.790419161676647,14.37125748502994,A1_13,5,0.3413173652694611
0,78.33333333333333,17.5,A1_13,6,0.25833333333333336
1,18.333333333333332,17.5,A1_13,6,0.25833333333333336
2,2.5,17.5,A1_13,6,0.25833333333333336
3,0.8333333333333334,17.5,A1_13,6,0.25833333333333336
0,78.03738317757009,9.11214953271028,A1_14,1,0.2336448598130841
1,20.5607476635514,9.11214953271028,A1_14,1,0.2336448598130841
2,1.4018691588785046,9.11214953271028,A1_14,1,0.2336448598130841
0,78.3529411764706,8.941176470588236,A1_14,2,0.22823529411764706
1,20.47058823529412,8.941176470588236,A1_14,2,0.22823529411764706
2,1.1764705882352942,8.941176470588236,A1_14,2,0.22823529411764706
0,79.7752808988764,7.865168539325842,A1_14,3,0.21910112359550563
1,18.53932584269663,7.865168539325842,A1_14,3,0.21910112359550563
2,1.6853932584269662,7.865168539325842,A1_14,3,0.21910112359550563
0,81.28342245989305,7.754010695187167,A1_14,4,0.20053475935828877
1,17.379679144385026,7.754010695187167,A1_14,4,0.20053475935828877
2,1.3368983957219251,7.754010695187167,A1_14,4,0.20053475935828877
0,80.22598870056498,7.627118644067797,A1_14,5,0.211864406779661
1,18.361581920903955,7.627118644067797,A1_14,5,0.211864406779661
2,1.4124293785310735,7.627118644067797,A1_14,5,0.211864406779661
0,81.23324396782841,7.774798927613941,A1_14,6,0.20107238605898123
1,17.426273458445042,7.774798927613941,A1_14,6,0.20107238605898123
2,1.3404825737265416,7.774798927613941,A1_14,6,0.20107238605898123
0,80.24096385542168,9.397590361445783,A1_15,1,0.20481927710843373
1,19.03614457831325,9.397590361445783,A1_15,1,0.20481927710843373
2,0.7228915662650602,9.397590361445783,A1_15,1,0.20481927710843373
0,80.42328042328042,8.994708994708994,A1_15,2,0.2037037037037037
1,18.78306878306878,8.994708994708994,A1_15,2,0.2037037037037037
2,0.7936507936507936,8.994708994708994,A1_15,2,0.2037037037037037
0,80.83989501312337,9.973753280839896,A1_15,3,0.1968503937007874
1,18.635170603674542,9.973753280839896,A1_15,3,0.1968503937007874
2,0.5249343832020997,9.973753280839896,A1_15,3,0.1968503937007874
0,83.33333333333334,6.462585034013606,A1_15,4,0.17346938775510204
1,15.98639455782313,6.462585034013606,A1_15,4,0.17346938775510204
2,0.6802721088435374,6.462585034013606,A1_15,4,0.17346938775510204
0,80.92485549132948,9.53757225433526,A1_15,5,0.19653179190751446
1,18.497109826589593,9.53757225433526,A1_15,5,0.19653179190751446
2,0.5780346820809248,9.53757225433526,A1_15,5,0.19653179190751446
0,83.21917808219177,6.506849315068493,A1_15,6,0.17465753424657535
1,16.095890410958905,6.506849315068493,A1_15,6,0.17465753424657535
2,0.684931506849315,6.506849315068493,A1_15,6,0.17465753424657535
0,70.53140096618358,8.212560386473431,A1_16,1,0.3333333333333333
1,25.60386473429952,8.212560386473431,A1_16,1,0.3333333333333333
2,3.864734299516908,8.212560386473431,A1_16,1,0.3333333333333333
0,70.24390243902438,8.780487804878048,A1_16,2,0.33658536585365856
1,25.853658536585368,8.780487804878048,A1_16,2,0.33658536585365856
2,3.902439024390244,8.780487804878048,A1_16,2,0.33658536585365856
0,70.58823529411765,9.411764705882353,A1_16,3,0.3352941176470588
1,25.294117647058822,9.411764705882353,A1_16,3,0.3352941176470588
2,4.117647058823529,9.411764705882353,A1_16,3,0.3352941176470588
0,68.20809248554913,6.358381502890173,A1_16,4,0.35260115606936415
1,28.32369942196532,6.358381502890173,A1_16,4,0.35260115606936415
2,3.4682080924855487,6.358381502890173,A1_16,4,0.35260115606936415
0,70.23809523809523,10.119047619047619,A1_16,5,0.3392857142857143
1,25.595238095238095,10.119047619047619,A1_16,5,0.3392857142857143
2,4.166666666666666,10.119047619047619,A1_16,5,0.3392857142857143
0,68.20809248554913,6.358381502890173,A1_16,6,0.35260115606936415
1,28.32369942196532,6.358381502890173,A1_16,6,0.35260115606936415
2,3.4682080924855487,6.358381502890173,A1_16,6,0.35260115606936415
0,85.56701030927834,9.278350515463918,A1_17,1,0.14432989690721648
1,14.432989690721648,9.278350515463918,A1_17,1,0.14432989690721648
0,85.1063829787234,9.574468085106384,A1_17,2,0.14893617021276595
1,14.893617021276595,9.574468085106384,A1_17,2,0.14893617021276595
0,86.3013698630137,9.58904109589041,A1_17,3,0.136986301369863
1,13.698630136986301,9.58904109589041,A1_17,3,0.136986301369863
0,95.58823529411765,2.941176470588235,A1_17,4,0.04411764705882353
1,4.411764705882353,2.941176470588235,A1_17,4,0.04411764705882353
0,85.71428571428571,10,A1_17,5,0.14285714285714285
1,14.285714285714285,10,A1_17,5,0.14285714285714285
0,95.58823529411765,2.941176470588235,A1_17,6,0.04411764705882353
1,4.411764705882353,2.941176470588235,A1_17,6,0.04411764705882353
0,83.56481481481481,6.25,A1_18,1,0.1736111111111111
1,15.50925925925926,6.25,A1_18,1,0.1736111111111111
2,0.9259259259259258,6.25,A1_18,1,0.1736111111111111
0,83.80281690140845,5.868544600938967,A1_18,2,0.17136150234741784
1,15.258215962441316,5.868544600938967,A1_18,2,0.17136150234741784
2,0.9389671361502347,5.868544600938967,A1_18,2,0.17136150234741784
0,84.14322250639387,5.626598465473146,A1_18,3,0.16624040920716113
1,15.089514066496163,5.626598465473146,A1_18,3,0.16624040920716113
2,0.7672634271099744,5.626598465473146,A1_18,3,0.16624040920716113
0,82.4607329842932,5.2356020942408374,A1_18,4,0.18324607329842932
1,17.015706806282722,5.2356020942408374,A1_18,4,0.18324607329842932
2,0.2617801047120419,5.2356020942408374,A1_18,4,0.18324607329842932
3,0.2617801047120419,5.2356020942408374,A1_18,4,0.18324607329842932
0,84.49612403100775,5.167958656330749,A1_18,5,0.16279069767441862
1,14.728682170542637,5.167958656330749,A1_18,5,0.16279069767441862
2,0.7751937984496124,5.167958656330749,A1_18,5,0.16279069767441862
0,82.63157894736842,5.526315789473684,A1_18,6,0.18157894736842106
1,16.842105263157894,5.526315789473684,A1_18,6,0.18157894736842106
2,0.2631578947368421,5.526315789473684,A1_18,6,0.18157894736842106
3,0.2631578947368421,5.526315789473684,A1_18,6,0.18157894736842106
0,83.80566801619433,6.0728744939271255,A1_19,1,0.1700404858299595
1,15.384615384615385,6.0728744939271255,A1_19,1,0.1700404858299595
2,0.8097165991902834,6.0728744939271255,A1_19,1,0.1700404858299595
0,83.80566801619433,6.0728744939271255,A1_19,2,0.1700404858299595
1,15.384615384615385,6.0728744939271255,A1_19,2,0.1700404858299595
2,0.8097165991902834,6.0728744939271255,A1_19,2,0.1700404858299595
0,84.27947598253274,6.550218340611353,A1_19,3,0.1615720524017467
1,15.283842794759824,6.550218340611353,A1_19,3,0.1615720524017467
2,0.43668122270742354,6.550218340611353,A1_19,3,0.1615720524017467
0,85.9090909090909,5.454545454545454,A1_19,4,0.1409090909090909
1,14.09090909090909,5.454545454545454,A1_19,4,0.1409090909090909
0,84.27947598253274,6.550218340611353,A1_19,5,0.1615720524017467
1,15.283842794759824,6.550218340611353,A1_19,5,0.1615720524017467
2,0.43668122270742354,6.550218340611353,A1_19,5,0.1615720524017467
0,85.9090909090909,5.454545454545454,A1_19,6,0.1409090909090909
1,14.09090909090909,5.454545454545454,A1_19,6,0.1409090909090909
0,83.54838709677419,7.419354838709677,A1_20,1,0.17096774193548386
1,15.806451612903224,7.419354838709677,A1_20,1,0.17096774193548386
2,0.6451612903225806,7.419354838709677,A1_20,1,0.17096774193548386
0,83.54838709677419,7.419354838709677,A1_20,2,0.17096774193548386
1,15.806451612903224,7.419354838709677,A1_20,2,0.17096774193548386
2,0.6451612903225806,7.419354838709677,A1_20,2,0.17096774193548386
0,85.29411764705883,6.985294117647059,A1_20,3,0.15441176470588236
1,13.970588235294118,6.985294117647059,A1_20,3,0.15441176470588236
2,0.7352941176470588,6.985294117647059,A1_20,3,0.15441176470588236
0,85.56701030927834,5.841924398625429,A1_20,4,0.14776632302405499
1,14.0893470790378,5.841924398625429,A1_20,4,0.14776632302405499
2,0.3436426116838488,5.841924398625429,A1_20,4,0.14776632302405499
0,85.29411764705883,6.985294117647059,A1_20,5,0.15441176470588236
1,13.970588235294118,6.985294117647059,A1_20,5,0.15441176470588236
2,0.7352941176470588,6.985294117647059,A1_20,5,0.15441176470588236
0,85.56701030927834,5.841924398625429,A1_20,6,0.14776632302405499
1,14.0893470790378,5.841924398625429,A1_20,6,0.14776632302405499
2,0.3436426116838488,5.841924398625429,A1_20,6,0.14776632302405499
0,83.16151202749141,3.7800687285223367,A1_21,1,0.17525773195876287
1,16.151202749140893,3.7800687285223367,A1_21,1,0.17525773195876287
2,0.6872852233676976,3.7800687285223367,A1_21,1,0.17525773195876287
0,82.98611111111111,3.8194444444444446,A1_21,2,0.17708333333333334
1,16.319444444444446,3.8194444444444446,A1_21,2,0.17708333333333334
2,0.6944444444444444,3.8194444444444446,A1_21,2,0.17708333333333334
0,83.0827067669173,3.7593984962406015,A1_21,3,0.17293233082706766
1,16.541353383458645,3.7593984962406015,A1_21,3,0.17293233082706766
2,0.37593984962406013,3.7593984962406015,A1_21,3,0.17293233082706766
0,83.45588235294117,3.6764705882352944,A1_21,4,0.1801470588235294
1,15.073529411764705,3.6764705882352944,A1_21,4,0.1801470588235294
2,1.4705882352941175,3.6764705882352944,A1_21,4,0.1801470588235294
0,83.01886792452831,3.7735849056603774,A1_21,5,0.17358490566037735
1,16.60377358490566,3.7735849056603774,A1_21,5,0.17358490566037735
2,0.37735849056603776,3.7735849056603774,A1_21,5,0.17358490566037735
0,83.33333333333334,3.7037037037037033,A1_21,6,0.1814814814814815
1,15.185185185185185,3.7037037037037033,A1_21,6,0.1814814814814815
2,1.4814814814814816,3.7037037037037033,A1_21,6,0.1814814814814815
0,86.25,6.25,A1_22,1,0.1375
1,13.750000000000002,6.25,A1_22,1,0.1375
0,86.53846153846155,6.41025641025641,A1_22,2,0.1346153846153846
1,13.461538461538462,6.41025641025641,A1_22,2,0.1346153846153846
0,86.95652173913044,4.3478260869565215,A1_22,3,0.13043478260869565
1,13.043478260869565,4.3478260869565215,A1_22,3,0.13043478260869565
0,85.82089552238806,5.970149253731343,A1_22,4,0.14925373134328357
1,13.432835820895523,5.970149253731343,A1_22,4,0.14925373134328357
2,0.7462686567164178,5.970149253731343,A1_22,4,0.14925373134328357
0,87.31343283582089,4.477611940298507,A1_22,5,0.12686567164179105
1,12.686567164179104,4.477611940298507,A1_22,5,0.12686567164179105
0,85.82089552238806,5.970149253731343,A1_22,6,0.14925373134328357
1,13.432835820895523,5.970149253731343,A1_22,6,0.14925373134328357
2,0.7462686567164178,5.970149253731343,A1_22,6,0.14925373134328357
0,62.66666666666667,16.666666666666664,A1_23,1,0.4266666666666667
1,32,16.666666666666664,A1_23,1,0.4266666666666667
2,5.333333333333334,16.666666666666664,A1_23,1,0.4266666666666667
0,61.59420289855072,17.391304347826086,A1_23,2,0.4420289855072464
1,32.608695652173914,17.391304347826086,A1_23,2,0.4420289855072464
2,5.797101449275362,17.391304347826086,A1_23,2,0.4420289855072464
0,60.33057851239669,19.834710743801654,A1_23,3,0.45454545454545453
1,33.88429752066116,19.834710743801654,A1_23,3,0.45454545454545453
2,5.785123966942149,19.834710743801654,A1_23,3,0.45454545454545453
0,65.45454545454545,16.363636363636363,A1_23,4,0.41818181818181815
1,27.27272727272727,16.363636363636363,A1_23,4,0.41818181818181815
2,7.2727272727272725,16.363636363636363,A1_23,4,0.41818181818181815
0,58.71559633027523,21.100917431192663,A1_23,5,0.47706422018348627
1,34.862385321100916,21.100917431192663,A1_23,5,0.47706422018348627
2,6.422018348623854,21.100917431192663,A1_23,5,0.47706422018348627
0,65.45454545454545,16.363636363636363,A1_23,6,0.41818181818181815
1,27.27272727272727,16.363636363636363,A1_23,6,0.41818181818181815
2,7.2727272727272725,16.363636363636363,A1_23,6,0.41818181818181815
0,74.82014388489209,12.23021582733813,A1_24,1,0.2589928057553957
1,24.46043165467626,12.23021582733813,A1_24,1,0.2589928057553957
2,0.7194244604316548,12.23021582733813,A1_24,1,0.2589928057553957
0,74.63768115942028,12.318840579710146,A1_24,2,0.2608695652173913
1,24.637681159420293,12.318840579710146,A1_24,2,0.2608695652173913
2,0.7246376811594203,12.318840579710146,A1_24,2,0.2608695652173913
0,79.38144329896907,10.309278350515463,A1_24,3,0.21649484536082475
1,19.587628865979383,10.309278350515463,A1_24,3,0.21649484536082475
2,1.0309278350515463,10.309278350515463,A1_24,3,0.21649484536082475
0,75.40983606557377,10.655737704918032,A1_24,4,0.2540983606557377
1,23.770491803278688,10.655737704918032,A1_24,4,0.2540983606557377
2,0.819672131147541,10.655737704918032,A1_24,4,0.2540983606557377
0,79.16666666666666,10.416666666666668,A1_24,5,0.21875
1,19.791666666666664,10.416666666666668,A1_24,5,0.21875
2,1.0416666666666665,10.416666666666668,A1_24,5,0.21875
0,75.40983606557377,10.655737704918032,A1_24,6,0.2540983606557377
1,23.770491803278688,10.655737704918032,A1_24,6,0.2540983606557377
2,0.819672131147541,10.655737704918032,A1_24,6,0.2540983606557377
