dist_gen,nb,prop_unique,tree,scenario,mean_div
1,42.492917847025495,30.59490084985836,S4_16,1,0.6628895184135978
2,11.89801699716714,30.59490084985836,S4_16,1,0.6628895184135978
0,39.705882352941174,38.72549019607843,S4_17,1,0.7205882352941176
1,48.529411764705884,38.72549019607843,S4_17,1,0.7205882352941176
2,11.76470588235294,38.72549019607843,S4_17,1,0.7205882352941176
0,25.581395348837212,48.06201550387597,S4_18,1,0.9767441860465116
1,51.162790697674424,48.06201550387597,S4_18,1,0.9767441860465116
2,23.25581395348837,48.06201550387597,S4_18,1,0.9767441860465116
0,37.91044776119403,35.82089552238806,S4_19,1,0.7820895522388059
1,45.97014925373134,35.82089552238806,S4_19,1,0.7820895522388059
2,16.119402985074625,35.82089552238806,S4_19,1,0.7820895522388059
0,36.405529953917046,35.02304147465438,S4_20,1,0.7972350230414746
1,47.465437788018434,35.02304147465438,S4_20,1,0.7972350230414746
2,16.129032258064516,35.02304147465438,S4_20,1,0.7972350230414746
0,37.57575757575757,38.18181818181819,S4_21,1,0.7454545454545455
1,50.303030303030305,38.18181818181819,S4_21,1,0.7454545454545455
2,12.121212121212121,38.18181818181819,S4_21,1,0.7454545454545455
0,42.517006802721085,36.054421768707485,S4_22,1,0.6768707482993197
1,47.27891156462585,36.054421768707485,S4_22,1,0.6768707482993197
2,10.204081632653061,36.054421768707485,S4_22,1,0.6768707482993197
0,43.75,29.77941176470588,S4_23,1,0.6580882352941176
1,46.69117647058824,29.77941176470588,S4_23,1,0.6580882352941176
2,9.558823529411764,29.77941176470588,S4_23,1,0.6580882352941176
0,43.77104377104377,27.946127946127948,S4_24,1,0.6531986531986532
1,47.13804713804714,27.946127946127948,S4_24,1,0.6531986531986532
2,9.090909090909092,27.946127946127948,S4_24,1,0.6531986531986532
0,46.089385474860336,29.608938547486037,S4_25,1,0.61731843575419
1,46.089385474860336,29.608938547486037,S4_25,1,0.61731843575419
2,7.82122905027933,29.608938547486037,S4_25,1,0.61731843575419
0,45.7286432160804,31.65829145728643,S4_26,1,0.6432160804020101
1,44.221105527638194,31.65829145728643,S4_26,1,0.6432160804020101
2,10.050251256281408,31.65829145728643,S4_26,1,0.6432160804020101
0,45.72649572649573,34.61538461538461,S4_27,1,0.6965811965811965
1,38.88888888888889,34.61538461538461,S4_27,1,0.6965811965811965
2,15.384615384615385,34.61538461538461,S4_27,1,0.6965811965811965
0,42.8,27.6,S4_28,1,0.744
1,40,27.6,S4_28,1,0.744
2,17.2,27.6,S4_28,1,0.744
0,35.24590163934426,40.98360655737705,S4_29,1,0.7622950819672131
1,53.278688524590166,40.98360655737705,S4_29,1,0.7622950819672131
2,11.475409836065573,40.98360655737705,S4_29,1,0.7622950819672131
0,40.49079754601227,32.20858895705521,S4_30,1,0.7177914110429447
1,47.239263803680984,32.20858895705521,S4_30,1,0.7177914110429447
2,12.269938650306749,32.20858895705521,S4_30,1,0.7177914110429447
