3_d500_24_0_badger_2018-06-01,3_d500_24_1_badger_2018-08-01,3_d500_280_0_badger_2020-02-01,3_d500_280_1_badger_2020-02-01,3_d500_281_0_badger_2020-02-01,3_d500_281_1_badger_2020-02-01,3_d500_281_2_badger_2019-06-01,3_d500_281_3_badger_2020-02-01,3_d500_283_0_badger_2018-08-01,3_d500_284_0_badger_2016-07-01,3_d500_285_0_badger_2013-06-01,3_d500_285_1_badger_2018-01-01,3_d500_285_2_badger_2013-02-01,3_d500_285_3_badger_2020-02-01,3_d500_285_4_badger_2020-02-01,3_d500_285_5_badger_2019-07-01,3_d500_285_6_badger_2018-06-01,3_d500_89_2_badger_2019-07-01,45_d500_124_0_badger_2013-09-01,45_d500_152_0_badger_2013-05-01,5_d500_4_0_badger_2020-02-01,64146020_0_cattle_2020-02-01,64146027_0_cattle_2018-02-01,64146027_10_cattle_2018-04-01,64146027_11_cattle_2018-04-01,64146027_12_cattle_2018-04-01,64146027_13_cattle_2018-04-01,64146027_14_cattle_2018-02-01,64146027_15_cattle_2018-02-01,64146027_16_cattle_2018-02-01,64146027_17_cattle_2018-04-01,64146027_18_cattle_2018-04-01,64146027_19_cattle_2018-02-01,64146027_1_cattle_2018-04-01,64146027_20_cattle_2018-02-01,64146027_21_cattle_2018-02-01,64146027_22_cattle_2018-04-01,64146027_23_cattle_2018-04-01,64146027_24_cattle_2018-02-01,64146027_25_cattle_2018-04-01,64146027_26_cattle_2018-04-01,64146027_27_cattle_2018-04-01,64146027_28_cattle_2018-04-01,64146027_29_cattle_2018-04-01,64146027_2_cattle_2018-02-01,64146027_30_cattle_2018-04-01,64146027_3_cattle_2018-04-01,64146027_4_cattle_2018-04-01,64146027_5_cattle_2018-04-01,64146027_6_cattle_2018-02-01,64146027_7_cattle_2018-02-01,64146027_8_cattle_2018-02-01,64146027_9_cattle_2018-02-01,64146_0_boar_2020-02-01,64146_1_boar_2019-07-01,64146_2_boar_2020-02-01,64146_3_boar_2020-02-01,64171011_0_cattle_2019-04-01,64194036_0_cattle_2020-02-01,64194036_1_cattle_2018-03-01,64194036_2_cattle_2020-02-01,64194036_3_cattle_2020-02-01,64194036_4_cattle_2020-02-01,64194036_5_cattle_2020-02-01,64194_0_boar_2020-02-01,64194_1_boar_2020-02-01,64194_2_boar_2019-04-01,64194_3_boar_2019-04-01,64194_4_boar_2020-02-01,64194_5_boar_2019-12-01,64194_6_boar_2020-02-01,64194_7_boar_2020-02-01,64301063_0_cattle_2016-01-01,64301063_1_cattle_2016-01-01,64332009_0_cattle_2018-12-01,64332009_1_cattle_2018-12-01,64361002_0_cattle_2020-02-01,64361002_1_cattle_2020-02-01,64420038_0_cattle_2011-08-01,64420038_1_cattle_2011-09-01,64420038_2_cattle_2011-09-01,64420038_3_cattle_2011-09-01,64420038_4_cattle_2011-09-01,64420038_5_cattle_2011-09-01,64420038_6_cattle_2011-09-01,64470005_0_cattle_2019-10-01,64470005_1_cattle_2020-02-01,64470_0_boar_2020-02-01,64470_1_boar_2020-02-01,64470_2_boar_2020-02-01,64470_3_boar_2020-02-01,64521001_0_cattle_2011-08-01,64521001_10_cattle_2014-03-01,64521001_11_cattle_2014-03-01,64521001_12_cattle_2014-03-01,64521001_13_cattle_2014-03-01,64521001_14_cattle_2014-03-01,64521001_15_cattle_2014-03-01,64521001_16_cattle_2014-03-01,64521001_1_cattle_2014-03-01,64521001_2_cattle_2014-03-01,64521001_3_cattle_2014-03-01,64521001_4_cattle_2014-03-01,64521001_5_cattle_2014-03-01,64521001_6_cattle_2014-03-01,64521001_7_cattle_2014-02-01,64521001_8_cattle_2014-03-01,64521001_9_cattle_2014-03-01,64521010_0_cattle_2015-03-01,64521010_10_cattle_2019-03-01,64521010_11_cattle_2019-03-01,64521010_12_cattle_2019-07-01,64521010_13_cattle_2019-03-01,64521010_1_cattle_2015-03-01,64521010_2_cattle_2015-03-01,64521010_3_cattle_2015-03-01,64521010_4_cattle_2015-05-01,64521010_5_cattle_2015-03-01,64521010_6_cattle_2015-03-01,64521010_7_cattle_2015-03-01,64521010_8_cattle_2019-03-01,64521010_9_cattle_2019-03-01,64521015_0_cattle_2010-11-01,64521015_10_cattle_2010-11-01,64521015_1_cattle_2010-11-01,64521015_2_cattle_2010-11-01,64521015_3_cattle_2010-04-01,64521015_4_cattle_2010-11-01,64521015_5_cattle_2010-11-01,64521015_6_cattle_2010-11-01,64521015_7_cattle_2010-11-01,64521015_8_cattle_2010-10-01,64521015_9_cattle_2010-11-01,64521018_0_cattle_2017-12-01,64521018_1_cattle_2017-11-01,64521018_2_cattle_2017-12-01,64521018_3_cattle_2017-12-01,64521018_4_cattle_2017-12-01,64521018_5_cattle_2017-12-01,64521018_6_cattle_2017-12-01,64521018_7_cattle_2017-12-01,64521018_8_cattle_2017-12-01,64521_0_boar_2010-07-01,64521_10_boar_2020-02-01,64521_1_boar_2011-02-01,64521_2_boar_2010-07-01,64521_3_boar_2020-02-01,64521_4_boar_2014-03-01,64521_5_boar_2015-11-01,64521_6_boar_2014-12-01,64521_9_boar_2018-01-01,64554022_11_cattle_2017-09-01,64554022_12_cattle_2019-03-01,64554022_13_cattle_2018-12-01,64554022_1_cattle_2017-02-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022995400919815986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0.04919016196760633,0.1147770445910832,0.007598480303939215,0.006198760247950412,0.04199160167966395,0.022395520895820788,0.0035992801439712063,0.009998000399920012,0.0067986402719456135,0.023995200959807984,0.009598080383923213,0.020195960807838392,0.0019996000799840027,7.998400319936012e-4,0.05318936212757432,0.037392521495700756,0.0023995200959808036,0.32033593281343536,0,0.002999400119976005,0.002599480103979204,0.01099780043991201,0.09758048390322024,0.014997000599880001,0.0067986402719456135,0.008998200359928014,0.017396520695860798,0.007398520295940815,0.03159368126374717,0.016996600679864,0,0,0,0,0,0,0.005798840231953611,0,0,0,0,0,0,0.0015996800639872023,0.0011997600479904018,0,0,0,0,0,0,0.0161967606478704,0.0067986402719456135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0.011797640471905608,0.023395320935812786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028994201159767974,0,0,0,0
0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.047790441911617534,0,0.009598080383923213,7.998400319936012e-4,0,0.011997600479904008,0.008998200359928014,0.0019996000799840027,0.003399320135972806,0.0035992801439712063,0.008598280343931215,0.0031993601279744054,0.009198160367926414,0.004199160167966408,0,0.3829234153169279,0.006598680263947213,0,0.02639472105578878,0.001399720055988802,5.998800239952009e-4,0.0035992801439712063,0.0017996400719856025,0.005598880223955211,0.008598280343931215,5.998800239952009e-4,9.998000399920016e-4,0.004199160167966408,0.009998000399920012,0.009998000399920012,0.00539892021595681,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,7.998400319936012e-4,0.002999400119976005,0,9.998000399920016e-4,0,0,0,0,0.013397320535892805,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,3.999200159968006e-4,0.001399720055988802,0,0,0,0,0,0,0,0,0.008598280343931215,0.009598080383923213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011797640471905608,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029794041191761572,0.0011997600479904018,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,7.998400319936012e-4,0.0023995200959808036,0.0011997600479904018,0,0.06398720255948795,0,0,0,0,0.4649070185962632,0,0,5.998800239952009e-4,0.0019996000799840027,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.0031993601279744054,0,0,0,0.001399720055988802,0.002999400119976005,9.998000399920016e-4,0.06918616276744652,3.999200159968006e-4,0,0,0.0027994401119776045,0.03139372125574877,0.18636272745451274,0.002999400119976005,0.08438312337532541,0.002999400119976005,0.002999400119976005,0.2221555688862275,0.03019396120775837,0.06918616276744652,0.0019996000799840027,0,0,0,0,1.999600079984003e-4,0,1.999600079984003e-4,1.999600079984003e-4,0,0,0,0,0,0,0.027994401119775976,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,3.999200159968006e-4,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0.11957608478304496,0,0,0,0,0,0,0.268946210757852,0,0,0,0,0,0,0,0,0,0.13857228554289358,0,0,0,0,0.052789442111577524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.006598680263947213,0,0,0,0,0,0,0,0,0,0,0,0,0.020195960807838392,0.024595080983803183,5.998800239952009e-4,0.008598280343931215,5.998800239952009e-4,0,0.40331933613276255,0.008398320335932815,0.0037992401519696068,0.00539892021595681,0.0171965606878624,0.002599480103979204,0.014997000599880001,0,0.003999200159968007,0.0153969206158768,0.015196960607878401,9.998000399920016e-4,0.011797640471905608,0.004399120175964808,0.004399120175964808,0.0045990801839632086,0.006598680263947213,0.001399720055988802,0.004799040191961609,0.002999400119976005,0.005798840231953611,0.008598280343931215,0.0023995200959808036,0.02659468106378718,0.007198560287942414,0,0,0,0,0,0,0.003999200159968007,0,0,0,0,0,0,5.998800239952009e-4,5.998800239952009e-4,0,0,0,0,0,0,0.003999200159968007,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02139572085582879,0,0,0,0
0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0.01099780043991201,0.018196360727854397,0.0045990801839632086,0.020395920815836792,0.0045990801839632086,0.34793041391721163,0,0.012997400519896006,0.015996800639872,0.007998400319936016,0.0167966406718656,0.023195360927814386,0.013797240551889604,0.006198760247950412,0.0031993601279744054,0.029794041191761572,0.024395120975804784,0,0.019196160767846394,0.005998800239952012,0.009198160367926414,0.0049990001999600095,0.006598680263947213,0.006398720255948813,0.013997200559888004,0.006398720255948813,0.006398720255948813,0.03039392121575677,0.011997600479904008,0.03579284143171356,0.0165966806638672,0,0,0,0,0,0,0.009598080383923213,0,0,0,0,0,0,0.0015996800639872023,0,0,3.999200159968006e-4,0,0,0,0,0.014797040591881602,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0.014797040591881602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03639272145570876,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0.0067986402719456135,7.998400319936012e-4,7.998400319936012e-4,0,0.0067986402719456135,7.998400319936012e-4,0,0,7.998400319936012e-4,0,0.28934213157368666,0.043391321735652744,0,0,0.0015996800639872023,0.0015996800639872023,0,0,3.999200159968006e-4,0.003399320135972806,3.999200159968006e-4,0,0,0.028994201159767974,0.0015996800639872023,0.029994001199759972,0.002199560087982403,0,0.04359128174365114,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0
0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.002599480103979204,5.998800239952009e-4,0.06278744251149751,0,3.999200159968006e-4,0.0031993601279744054,0.0019996000799840027,0,0,0.002599480103979204,0,0.001399720055988802,0.022195560887822388,0.022395520895820788,9.998000399920016e-4,0.05798840231953591,0,0.0019996000799840027,0.03019396120775837,0.012997400519896006,0.34593081383722785,0,0,0,9.998000399920016e-4,0,1.999600079984003e-4,0,0,3.999200159968006e-4,0,0,0,0,0,0,0.022395520895820788,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0.0045990801839632086,0,0,0.002599480103979204,0,0.0011997600479904018,0.003399320135972806,3.999200159968006e-4,0.0015996800639872023,0,0,9.998000399920016e-4,0.0031993601279744054,0,0,0.002999400119976005,3.999200159968006e-4,0,3.999200159968006e-4,0,0,0,0.02559488102379518,0,0,0.29974005198960235,0,0.0017996400719856025,0.020395920815836792,9.998000399920016e-4,0.052589482103579124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056588682263547116,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.0015996800639872023,0,0,0.2571485702859477,0.002999400119976005,0.0015996800639872023,0.002199560087982403,0.0011997600479904018,0,0,1.999600079984003e-4,0.0015996800639872023,5.998800239952009e-4,1.999600079984003e-4,0.0011997600479904018,0.001399720055988802,0.2617476504699104,0.0035992801439712063,1.999600079984003e-4,0,3.999200159968006e-4,1.999600079984003e-4,0,1.999600079984003e-4,5.998800239952009e-4,5.998800239952009e-4,0.3961207758448209,0,9.998000399920016e-4,0,0,0.008798240351929614,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0.00519896020795841,0.0019996000799840027,9.998000399920016e-4,0,0.005798840231953611,0.0015996800639872023,0.33573285342931053,1.999600079984003e-4,0,0,0,0.04039192161567675,0,0,5.998800239952009e-4,0.003399320135972806,0,0,3.999200159968006e-4,0.0027994401119776045,1.999600079984003e-4,0,0.0019996000799840027,0.020195960807838392,0,0.029394121175764773,0.0037992401519696068,0,0.04899020195960793,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006598680263947213,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0.009798040391921612,0.017596480703859198,0.004399120175964808,0.005998800239952012,1.999600079984003e-4,0.022395520895820788,0.009198160367926414,0.10997800439912145,0,0.0017996400719856025,0.0031993601279744054,0.08798240351929673,0,0.007998400319936016,0,0.005998800239952012,0.00519896020795841,5.998800239952009e-4,0.007998400319936016,0.0019996000799840027,0.0027994401119776045,9.998000399920016e-4,0,0.002999400119976005,0.17076584683063703,3.999200159968006e-4,0.23935212957409047,0.007598480303939215,0.008398320335932815,0.11917616476704815,0.0027994401119776045,0,0,0,0,0,0,0.004799040191961609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005598880223955211,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,5.998800239952009e-4,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007398520295940815,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009998000399920012,0,0,0.0011997600479904018,0,0.023195360927814386,0,0,0,0.0011997600479904018,0,0.02099580083983199,0,0.06998600279944014,0,0,0.005798840231953611,0.1425714857028617,0.027594481103779177,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22595480903819723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12837432513497485,0,0,0,0,0.03399320135972796,0,0,0,0,0.01079784043191361,0,0,0.02619476104779038,0,0,0.2703459308138407,0.009798040391921612,0.015196960607878401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011397720455908809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03519296140771836,0.29774045190961856,7.998400319936012e-4,0.002599480103979204,1.999600079984003e-4,0.015196960607878401,0.0157968406318736,0.005798840231953611,0,0.006398720255948813,0.0035992801439712063,0.005798840231953611,0.012797440511897606,0.0067986402719456135,0.001399720055988802,0,0.012397520495900807,0.0011997600479904018,0.020195960807838392,0.006198760247950412,3.999200159968006e-4,0.003399320135972806,0.002599480103979204,0.0019996000799840027,0.0015996800639872023,0.005598880223955211,0.0019996000799840027,0.012797440511897606,0.007598480303939215,0.0155968806238752,0.007398520295940815,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,1.999600079984003e-4,9.998000399920016e-4,0,0,0,0,0,0,0.003399320135972806,0.004799040191961609,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0.013997200559888004,0.007198560287942414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018396320735852796,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0.002599480103979204,0.001399720055988802,0.15036992601479957,0.002999400119976005,0.002599480103979204,0.01119776044791041,0.0031993601279744054,0.11657668466306886,0.002199560087982403,0.005998800239952012,1.999600079984003e-4,0.008798240351929614,0.1177764447110593,0.09698060387922502,0.0017996400719856025,0,0,0.0015996800639872023,0.10697860427914535,0.08558288342331585,0.1575684863027422,0.0045990801839632086,0,0.0027994401119776045,0.004199160167966408,5.998800239952009e-4,0.002999400119976005,0.002999400119976005,0.0031993601279744054,0.003999200159968007,0,0,0,0,0,0,0.06378724255148954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03059388122375517,0,0,0,0,0.2067586482703502,0,0,0,0,0,0.04539092181563674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06078784243151351,0,0,0,0,0.41191761647669284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.006398720255948813,0,0,0,0,0,0,0,0,0,0,0,0,0.24575084983003948,0.024795040991801583,0.176164767046594,7.998400319936012e-4,0.0015996800639872023,0.014397120575884803,0.011397720455908809,0.0031993601279744054,0.003999200159968007,0.0045990801839632086,0.008798240351929614,0.0035992801439712063,0.008798240351929614,0.007198560287942414,9.998000399920016e-4,0.029394121175764773,0.005598880223955211,0,0,3.999200159968006e-4,0.001399720055988802,0,0.002599480103979204,0.24255148970206497,0.0027994401119776045,0.005598880223955211,0.006398720255948813,0.0037992401519696068,0.002599480103979204,0.019996000799839993,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0.006598680263947213,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0.006398720255948813,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17776444711058126,0,0,0,0,0.032793441311737566,0,0,0,0,0.018596280743851196,0.35532893421315165,0,0.04619076184763034,0,0,0,0.006198760247950412,0.04619076184763034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011797640471905608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010397920415916811,0,0,0.002999400119976005,0,0.019796040791841593,0,0,0.001399720055988802,7.998400319936012e-4,0.1881623675264984,0.004399120175964808,0.0011997600479904018,0.02599480103979198,0,0,0.008798240351929614,0,0.003399320135972806,0.0011997600479904018,0,0,0,0,3.999200159968006e-4,7.998400319936012e-4,0,0,0,0,0,0,0,0,0.28734253149370287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0
