45_d500_124_0_badger_2013-08-01,45_d500_124_1_badger_2010-11-01,45_d500_124_2_badger_2012-04-01,45_d500_151_0_badger_2014-07-01,45_d500_151_1_badger_2020-02-01,45_d500_151_2_badger_2013-06-01,45_d500_157_858_0_badger_2015-08-01,45_d500_159_855_0_badger_2020-02-01,45_d500_159_855_1_badger_2013-05-01,45_d500_159_855_2_badger_2012-08-01,45_d500_160_0_badger_2012-05-01,45_d500_160_2_badger_2015-02-01,45_d500_160_3_badger_2019-08-01,45_d500_179_0_badger_2018-05-01,45_d500_182_0_badger_2013-05-01,45_d500_182_1_badger_2013-09-01,45_d500_182_2_badger_2019-11-01,45_d500_182_3_badger_2015-11-01,45_d500_190_1526_0_badger_2016-06-01,45_d500_192_0_badger_2014-07-01,45_d500_192_1_badger_2015-09-01,45_d500_99_766_0_badger_2014-08-01,45_d500_99_766_1_badger_2013-04-01,45_d500_99_766_2_badger_2015-06-01,45_d500_99_866_0_badger_2013-06-01,45_d500_99_866_1_badger_2015-08-01,45_d500_99_866_2_badger_2020-02-01,64075_1_boar_2018-08-01,64349001_0_cattle_2014-05-01,64349001_1_cattle_2014-05-01,64349001_2_cattle_2014-07-01,64349001_3_cattle_2019-01-01,64349013_0_cattle_2016-03-01,64349013_1_cattle_2016-05-01,64349014_0_cattle_2018-02-01,64349014_1_cattle_2018-02-01,64349021_0_cattle_2015-02-01,64349021_1_cattle_2014-12-01,64349021_2_cattle_2016-12-01,64349021_3_cattle_2016-12-01,64349021_4_cattle_2018-02-01,64349021_5_cattle_2019-12-01,64349028_0_cattle_2020-02-01,64349038_0_cattle_2020-02-01,64349048_0_cattle_2018-03-01,64349048_1_cattle_2018-05-01,64349048_2_cattle_2018-03-01,64349048_3_cattle_2018-03-01,64349053_0_cattle_2020-02-01,64349053_1_cattle_2020-02-01,64349068_0_cattle_2014-04-01,64349068_10_cattle_2014-06-01,64349068_11_cattle_2014-04-01,64349068_12_cattle_2014-06-01,64349068_13_cattle_2014-04-01,64349068_14_cattle_2014-06-01,64349068_15_cattle_2014-04-01,64349068_16_cattle_2014-06-01,64349068_17_cattle_2014-06-01,64349068_18_cattle_2014-04-01,64349068_19_cattle_2014-04-01,64349068_1_cattle_2014-04-01,64349068_20_cattle_2014-04-01,64349068_21_cattle_2014-04-01,64349068_22_cattle_2014-06-01,64349068_23_cattle_2014-04-01,64349068_24_cattle_2019-03-01,64349068_25_cattle_2019-05-01,64349068_26_cattle_2019-03-01,64349068_2_cattle_2014-04-01,64349068_3_cattle_2014-04-01,64349068_4_cattle_2014-06-01,64349068_5_cattle_2014-06-01,64349068_6_cattle_2014-04-01,64349068_7_cattle_2014-06-01,64349068_8_cattle_2014-06-01,64349068_9_cattle_2014-04-01,64349070_0_cattle_2016-12-01,64349070_1_cattle_2017-02-01,64349086_0_cattle_2018-03-01,64349086_1_cattle_2018-03-01,64349086_2_cattle_2019-12-01,64349_0_boar_2014-04-01,64349_10_boar_2014-07-01,64349_11_boar_2015-05-01,64349_12_boar_2020-02-01,64349_13_boar_2014-02-01,64349_14_boar_2014-03-01,64349_16_boar_2014-03-01,64349_17_boar_2015-02-01,64349_18_boar_2014-04-01,64349_19_boar_2014-11-01,64349_1_boar_2012-08-01,64349_20_boar_2015-07-01,64349_21_boar_2014-07-01,64349_22_boar_2015-06-01,64349_23_boar_2016-11-01,64349_25_boar_2016-01-01,64349_26_boar_2017-02-01,64349_27_boar_2017-08-01,64349_28_boar_2018-02-01,64349_29_boar_2016-04-01,64349_2_boar_2014-03-01,64349_32_boar_2016-07-01,64349_33_boar_2019-09-01,64349_34_boar_2016-11-01,64349_36_boar_2017-04-01,64349_37_boar_2017-11-01,64349_38_boar_2018-06-01,64349_3_boar_2013-05-01,64349_40_boar_2017-01-01,64349_41_boar_2017-02-01,64349_42_boar_2018-01-01,64349_43_boar_2017-10-01,64349_44_boar_2018-12-01,64349_46_boar_2018-02-01,64349_47_boar_2017-10-01,64349_48_boar_2019-02-01,64349_49_boar_2020-02-01,64349_4_boar_2014-04-01,64349_50_boar_2018-12-01,64349_51_boar_2020-02-01,64349_52_boar_2018-04-01,64349_53_boar_2019-02-01,64349_54_boar_2018-05-01,64349_55_boar_2020-02-01,64349_56_boar_2018-10-01,64349_57_boar_2019-06-01,64349_58_boar_2019-01-01,64349_59_boar_2019-02-01,64349_5_boar_2020-02-01,64349_60_boar_2020-02-01,64349_61_boar_2019-07-01,64349_62_boar_2019-10-01,64349_63_boar_2020-02-01,64349_64_boar_2019-02-01,64349_65_boar_2020-02-01,64349_68_boar_2020-02-01,64349_69_boar_2019-10-01,64349_6_boar_2018-11-01,64349_70_boar_2020-02-01,64349_71_boar_2020-02-01,64349_72_boar_2020-02-01,64349_73_boar_2020-02-01,64349_74_boar_2020-02-01,64349_7_boar_2013-06-01,64349_8_boar_2014-04-01,64416031_10_cattle_2020-02-01,64416_0_boar_2020-02-01,64416_9_boar_2020-02-01,64420035_0_cattle_2011-04-01,64420035_1_cattle_2011-04-01,64420035_2_cattle_2015-04-01,64420035_3_cattle_2015-02-01,64420035_4_cattle_2014-12-01,64420035_5_cattle_2015-02-01,64420035_6_cattle_2015-02-01,64420035_7_cattle_2015-04-01,64420035_8_cattle_2015-02-01,64420039_0_cattle_2015-02-01,64420039_1_cattle_2015-04-01,64420042_0_cattle_2011-10-01,64420042_1_cattle_2011-09-01,64420042_2_cattle_2011-10-01,64420042_3_cattle_2011-10-01,64420047_0_cattle_2012-08-01,64420047_2_cattle_2020-02-01,64420047_3_cattle_2020-02-01,64434004_0_cattle_2020-02-01,64434004_1_cattle_2020-02-01,64556019_0_cattle_2018-02-01,64556023_4_cattle_2018-02-01,64556034_14_cattle_2018-05-01,64556039_8_cattle_2018-03-01,64556_14_boar_2018-05-01
0.02659468106378718,0,0.24115176964607613,0,0,0.003999200159968007,0,0,0.05438912217556472,0.1239752049590099,0,0,0,0,0.01099780043991201,0.028594281143771175,0,0,0,0,0,0,0.08958208358328398,0,0.025194961007798382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,3.999200159968006e-4,0,0,0,0,0.24555088982204107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008598280343931215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008198360327934416,0,0,0,0,0.0017996400719856025,0.0067986402719456135,0,0,0,0,0,0,0,0,0,0.012597480503899207,0.017796440711857597,0.04599080183963194,0.005798840231953611,0.14097180563887446,0,0,0,0,0,0,0,0,0
0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,0,0,0,0,0,0.018596280743851196,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0.027994401119775976,0,0,0,0,0,0,0,0,0,0,0.006198760247950412,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3263347330533867,0,0,0.1357728454309159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013397320535892805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015996800639872,0,0,0,0,0,0,0,0,0,0,0.01079784043191361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0.03559288142371516,0,0,0,0,0,0,0,0,0,0.03119376124775037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019796040791841593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0.008998200359928014,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0.052989402119575923,0,1.999600079984003e-4,0,0,0.005998800239952012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03219356128774237,0,0.0019996000799840027,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0,0,0,0,0,0,0,0
0.009398120375924813,0,0,0,0,0.05138972205558873,0,0,0.008198360327934416,0.0023995200959808036,0.004199160167966408,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0.018596280743851196,0,0.07718456308738278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,9.998000399920016e-4,0,0,0,0,0.0067986402719456135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41271745650868635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05958808238352311,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006198760247950412,0,0,0,0,0,0,0,0,0
0.2637472505498942,0,5.998800239952009e-4,7.998400319936012e-4,0,0.0161967606478704,3.999200159968006e-4,0,0.21515696860628328,0.00539892021595681,0.002199560087982403,0,0,0,0.02179564087182559,0,0,0,0,0.0067986402719456135,0,0.006398720255948813,0.08598280343931267,0,0.019396120775844794,0,0,0,0.009798040391921612,0.002599480103979204,0.002599480103979204,0,0,0,0,0,0.0011997600479904018,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0,0,0.007598480303939215,0,0.0035992801439712063,0.004399120175964808,0.008598280343931215,0.002599480103979204,0.02159568086382719,1.999600079984003e-4,0.017796440711857597,0.03939212157568475,0.014597080583883202,0.02139572085582879,0.007998400319936016,5.998800239952009e-4,0.0049990001999600095,0.011597680463907209,0,0,0,0.02559488102379518,0.0171965606878624,0.018396320735852796,0,0.007798440311937616,0,0.019196160767846394,0.001399720055988802,0,0,0,0,0,0.009198160367926414,0.006998600279944014,0,0,0.038592281543691154,0.042391521695660746,0.014197160567886403,0,0.007598480303939215,0.006998600279944014,0.006998600279944014,0.0049990001999600095,0.0153969206158768,0,0,0,0,0,0,0,0.01079784043191361,0,0,0,0,0,0,0.0161967606478704,0,0,0,0,0,0,0,0,0,0.011997600479904008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033193361327734365,0.07318536292741465,0,0,0,0,0,7.998400319936012e-4,0.0017996400719856025,5.998800239952009e-4,9.998000399920016e-4,0,0.003999200159968007,1.999600079984003e-4,0,3.999200159968006e-4,0,0,0,0,0.009398120375924813,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007998400319936016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0.011397720455908809,0,0,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0.010397920415916811,0,0,0,0,0.010197960407918412,0,0,0,0.002199560087982403,0.02079584083183359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0,0,0,0,0,0.0011997600479904018,0,0.0011997600479904018,0,0.0011997600479904018,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0.0011997600479904018,7.998400319936012e-4,0,0,0,0,0,0,0.0031993601279744054,0,0.0011997600479904018,0,0,0.27714457108578555,0,0,0,0,0,0.006598680263947213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019596080783843194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0.09038192361527761,0,0,0,0,0.042191561687662346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17516496700660197,0.046790641871625537,0,0,0,0,0,0.02099580083983199,0,0,0,0,0,0,0,0,0,0,0.012997400519896006,0.08358328334333179,0,0,0,0,0,0,0,0,0.0839832033593286,0,0,0.004799040191961609,0,0.05438912217556472,0,0,0.033393321335732765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012797440511897606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002199560087982403,0,0,0,0,0,0.006598680263947213,0,0,0,0,0,0,0,0,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0,0,0.010397920415916811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07018596280743855,0,0,0.004199160167966408,5.998800239952009e-4,0,0.01119776044791041,0,0,7.998400319936012e-4,0.06818636272745449,0,0.006198760247950412,0,0.022395520895820788,0.003999200159968007,0,0,0,0.03199360127974397,0.0011997600479904018,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0.001399720055988802,0,0,0.008798240351929614,0.07618476304739075,0.014997000599880001,0,0.0015996800639872023,0,0,0.007998400319936016,0,0,0,0.002199560087982403,0,0,0,0,0.31773645270945644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007398520295940815,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0.012797440511897606,0.16216756648670555,0,0,0,0,0,0,0.1855628874225191,0,0,0,0.0035992801439712063,0.02679464107178558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0,0,0,0,1.999600079984003e-4,0,0,0,5.998800239952009e-4,0,0,0,0,3.999200159968006e-4,0,0,1.999600079984003e-4,0,0,0,0.12297540491901787,0.018996200759847995,0,0,0,0,0,0.057388522295540714,0,1.999600079984003e-4,0,0,0.018396320735852796,0,0,0,0,0,0.06098780243951191,0.037992401519695955,0,0,0,0,0,0,0,0,0.019596080783843194,0,0,0.0045990801839632086,0,0.023995200959807984,0,0,0.008998200359928014,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04859028194361113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.998800239952009e-4,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0.3623275344930949,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,9.998000399920016e-4,0.032993401319735965,0.0049990001999600095,0,1.999600079984003e-4,0,0,0.006598680263947213,0.001399720055988802,5.998800239952009e-4,9.998000399920016e-4,0,0.0017996400719856025,0,0,0,0,0.0023995200959808036,1.999600079984003e-4,0.046990601879623936,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0.007598480303939215,0.02539492101579678,0,0,7.998400319936012e-4,0.0023995200959808036,0.0031993601279744054,0,7.998400319936012e-4,0,0,0,0.00539892021595681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02199560087982399,0,0,0,0,0,7.998400319936012e-4,0.006398720255948813,0.8204359128173807,0,0.003399320135972806,0.0017996400719856025,0,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10057988402319634,0,0.004199160167966408,0,0,0.05078984203159353,0,0,0.1607678464307167,0.042391521695660746,0.0157968406318736,0,0,0,0.09898020395920909,0.09898020395920909,0,0,0,0.002199560087982403,0,5.998800239952009e-4,0,0,0.13757248550290155,0,0,0,0.001399720055988802,0,0.0015996800639872023,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.0015996800639872023,0,0.008598280343931215,0,0.004199160167966408,0,0.0067986402719456135,0.0015996800639872023,0.002199560087982403,0,0,1.999600079984003e-4,0,0,0,0.0027994401119776045,0.006198760247950412,1.999600079984003e-4,0,0.001399720055988802,0,1.999600079984003e-4,0,0,0,0,0,0,5.998800239952009e-4,1.999600079984003e-4,0,0,0.019196160767846394,0.011997600479904008,3.999200159968006e-4,3.999200159968006e-4,0,0.001399720055988802,0.05498900219955992,0,0.0049990001999600095,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0.09538092381523777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08198360327934454,0.03079384123175357,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,1.999600079984003e-4,0,0,9.998000399920016e-4,0.001399720055988802,0.001399720055988802,3.999200159968006e-4,0.028194361127774376,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01119776044791041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961807638472314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0161967606478704,0,0,0,0,0.23475304939012712,0,0,0.02199560087982399,0.001399720055988802,0.001399720055988802,0,0,0,0.1147770445910832,0.0161967606478704,0,0,0,0,0,5.998800239952009e-4,0.06938612277544493,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.0023995200959808036,0,1.999600079984003e-4,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0.0035992801439712063,0.009598080383923213,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12197560487902584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2497500499900076,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,5.998800239952009e-4,0,0,0,0.0171965606878624,0.11857628474305293,0,0.1787642471505733,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.032993401319735965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0,0,0,0,0,7.998400319936012e-4,0,0,0,0.0019996000799840027,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0.0019996000799840027,0.0687862427514497,0.007398520295940815,0,0,0,0,0,0.07998400319936047,0,0.0019996000799840027,0,0,0.0155968806238752,0,5.998800239952009e-4,0,0,0,0.08498300339932063,0.0161967606478704,0,0,0,0,0,0,0,0,0.020395920815836792,0,0,0,0,0.008598280343931215,0,0,0.001399720055988802,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0.04419116176764634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1147770445910832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007798440311937616,0.05118976204759033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018196360727854397,0,0.09218156368726327,0,0,0.19696060787842828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0017996400719856025,0,0,3.999200159968006e-4,0,0,0.008398320335932815,0,0.0011997600479904018,0,0,0,0,0,0,0.002599480103979204,0,0,0,0.007998400319936016,0,0.002199560087982403,0,0,0,0,0,0,0,9.998000399920016e-4,5.998800239952009e-4,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,3.999200159968006e-4,0.003999200159968007,0.004799040191961609,0.00519896020795841,0,0.10977804439112304,0,3.999200159968006e-4,0.0019996000799840027,0.014797040591881602,5.998800239952009e-4,0.4237152569485972,7.998400319936012e-4,0.012597480503899207,0,0,0,0,0.007798440311937616,0.001399720055988802,0,0,9.998000399920016e-4,0,1.999600079984003e-4,0,0,0,0,0,0,0.0027994401119776045,5.998800239952009e-4,0,0,0.0017996400719856025,0.02559488102379518,0.10737852429514216,0,0.003999200159968007,0,0,0.002199560087982403,0.0027994401119776045,0,0,0,0,0,0,0,0.01059788042391521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01099780043991201,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,9.998000399920016e-4,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008598280343931215,0.003399320135972806,0,0.0161967606478704,0,0,0,0,0.006198760247950412,0,0,0,0,0.05358928214357112,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,9.998000399920016e-4,0,0,0.4377124575084837,0,0,0.0015996800639872023,0,0,0,0,0,0,0.04979004199160153,0,0,0,0,0.03939212157568475,0,0,7.998400319936012e-4,0,5.998800239952009e-4,0,1.999600079984003e-4,0,0,0,0,0,0,0.012797440511897606,0,0.004799040191961609,0,0,0.018996200759847995,0.0015996800639872023,5.998800239952009e-4,0,0,0,0.006198760247950412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06018796240751831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027794441111777576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,3.999200159968006e-4,0,0.11817636472705612,0.028394321135772775,0,0.08458308338332382,1.999600079984003e-4,0,0,0,0.08298340331933657,0,0,0,0.051789642071585526,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0,0,0.056388722255548716,0,0,7.998400319936012e-4,0,1.999600079984003e-4,0.0017996400719856025,0,0.002199560087982403,0.0011997600479904018,0.05598880223955192,0,0,0,1.999600079984003e-4,0.03639272145570876,0,0,0.00519896020795841,0,0,0.001399720055988802,0.022195560887822388,0,0,0,0,0,0,0.05478904219156152,0,0.009998000399920012,0,0,0.12557488502299716,0.0031993601279744054,0.0067986402719456135,0,0.002199560087982403,0,0.0779844031193764,9.998000399920016e-4,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,9.998000399920016e-4,0,0,3.999200159968006e-4,0,0,0,0,0,0.06298740251949592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,9.998000399920016e-4,0,0.19536092781444103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
