45_d500_101_0_badger_2019-06-01,45_d500_102_0_badger_2020-02-01,45_d500_102_1_badger_2020-02-01,45_d500_102_2_badger_2019-08-01,45_d500_103_0_badger_2018-11-01,45_d500_109_844_0_badger_2020-02-01,45_d500_109_844_1_badger_2019-07-01,45_d500_124_0_badger_2018-10-01,45_d500_129_807_0_badger_2020-02-01,45_d500_132_808_0_badger_2019-06-01,45_d500_154_1_badger_2020-02-01,45_d500_154_3_badger_2020-02-01,45_d500_154_4_badger_2020-02-01,45_d500_159_855_0_badger_2020-02-01,45_d500_168_0_badger_2016-08-01,45_d500_169_0_badger_2016-11-01,45_d500_169_1_badger_2017-08-01,45_d500_169_2_badger_2011-03-01,45_d500_171_0_badger_2013-05-01,45_d500_171_1_badger_2014-06-01,45_d500_171_2_badger_2015-05-01,45_d500_171_3_badger_2014-01-01,45_d500_171_4_badger_2016-04-01,45_d500_171_5_badger_2017-06-01,45_d500_173_0_badger_2020-02-01,45_d500_173_1_badger_2020-02-01,45_d500_88_0_badger_2020-02-01,45_d500_88_1_badger_2020-02-01,64201014_0_cattle_2015-05-01,64281001_0_cattle_2012-04-01,64281001_1_cattle_2013-12-01,64281001_2_cattle_2013-12-01,64281001_3_cattle_2013-12-01,64281001_4_cattle_2013-11-01,64281001_5_cattle_2015-03-01,64281001_6_cattle_2015-03-01,64281003_0_cattle_2015-03-01,64281008_0_cattle_2015-01-01,64281008_10_cattle_2015-01-01,64281008_11_cattle_2015-01-01,64281008_12_cattle_2015-01-01,64281008_13_cattle_2015-01-01,64281008_14_cattle_2015-01-01,64281008_1_cattle_2015-01-01,64281008_2_cattle_2015-01-01,64281008_3_cattle_2015-01-01,64281008_4_cattle_2015-01-01,64281008_5_cattle_2015-01-01,64281008_6_cattle_2015-03-01,64281008_7_cattle_2015-01-01,64281008_8_cattle_2015-01-01,64281008_9_cattle_2015-01-01,64281_0_boar_2012-07-01,64281_1_boar_2014-06-01,64281_3_boar_2020-02-01,64416_1_boar_2017-12-01,64420012_0_cattle_2018-02-01,64556001_0_cattle_2019-12-01,64556002_0_cattle_2020-02-01,64556002_1_cattle_2020-02-01,64556002_2_cattle_2020-02-01,64556005_0_cattle_2019-02-01,64556005_1_cattle_2019-04-01,64556023_0_cattle_2018-09-01,64556023_1_cattle_2018-08-01,64556023_2_cattle_2018-09-01,64556023_3_cattle_2018-09-01,64556023_4_cattle_2020-02-01,64556023_5_cattle_2020-02-01,64556023_6_cattle_2020-02-01,64556033_0_cattle_2020-02-01,64556033_1_cattle_2020-02-01,64556034_0_cattle_2019-05-01,64556034_10_cattle_2020-02-01,64556034_11_cattle_2020-02-01,64556034_1_cattle_2019-01-01,64556034_2_cattle_2019-01-01,64556034_3_cattle_2019-05-01,64556034_4_cattle_2019-01-01,64556034_5_cattle_2019-05-01,64556034_6_cattle_2019-08-01,64556034_7_cattle_2019-08-01,64556034_8_cattle_2019-11-01,64556034_9_cattle_2019-08-01,64556039_0_cattle_2019-02-01,64556039_1_cattle_2019-02-01,64556039_2_cattle_2019-02-01,64556039_3_cattle_2019-02-01,64556039_4_cattle_2019-02-01,64556039_5_cattle_2019-02-01,64556039_6_cattle_2019-02-01,64556039_7_cattle_2019-02-01,64556044_0_cattle_2019-01-01,64556044_1_cattle_2019-01-01,64556048_0_cattle_2018-11-01,64556048_1_cattle_2018-11-01,64556048_2_cattle_2018-11-01,64556048_3_cattle_2018-08-01,64556048_4_cattle_2019-05-01,64556048_5_cattle_2018-11-01,64556048_6_cattle_2018-11-01,64556048_7_cattle_2019-05-01,64556048_8_cattle_2018-11-01,64556048_9_cattle_2019-05-01,64556051_0_cattle_2018-12-01,64556051_1_cattle_2017-11-01,64556051_2_cattle_2018-09-01,64556051_3_cattle_2018-12-01,64556_10_boar_2020-02-01,64556_11_boar_2019-11-01,64556_12_boar_2020-02-01,64556_13_boar_2020-02-01,64556_14_boar_2020-02-01,64556_2_boar_2020-02-01,64556_3_boar_2018-06-01,64556_4_boar_2018-12-01,64556_5_boar_2019-08-01,64556_6_boar_2019-01-01,64556_7_boar_2020-02-01,64556_8_boar_2020-02-01,64556_9_boar_2019-10-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09998000399920112,0,0,0,0,0,0,0,0.11057788442311667,0,0,0,0,0,0,0,0,0.09958008398320431,0,0,0.015196960607878401,5.998800239952009e-4,0,0.02659468106378718,0,0,0.029194161167766373,1.999600079984003e-4,0.01099780043991201,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009198160367926414,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0.0015996800639872023,3.999200159968006e-4,0.026994601079783978,0.003399320135972806,0,0,0.09858028394321228,0.033793241351729564,0.0037992401519696068,0.0027994401119776045,0,0,0,0.11297740451909755,0,1.999600079984003e-4,0,0,0.03059388122375517,0.038392321535692754,0,0.007798440311937616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08598280343931267,0,0,0,0,0,0,0,0.06098780243951191,0,0,0,0,0,0,0.1393721255748872,0,0,0,0,0.02579484103179358,0.042791441711657545,0,0.05038992201559673,0,3.999200159968006e-4,0.07358528294341146,0.014197160567886403,0.011597680463907209,0.012397520495900807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809838032393525,0,0,0.0035992801439712063,0,0,0,0,0,0.22555488902220042,0,0,0,0,0,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014797040591881602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,1.999600079984003e-4,0.011797640471905608,0,0.047390521895620735,0.0011997600479904018,0.03439312137572476,0,0.005598880223955211,0.0011997600479904018,0,0,0,0.04399120175964794,0,0,0,0,0.15976804639072467,0.15956808638272627,0,0.006398720255948813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0.0155968806238752,0,0,0,0,0,0,0,0.0049990001999600095,0,0,0,0.0045990801839632086,0.005598880223955211,0.0067986402719456135,0.02139572085582879,0.010397920415916811,0.03399320135972796,0,5.998800239952009e-4,0,0.029994001199759972,0,0.014197160567886403,0,0,0.03039392121575677,0.2543491301739704,0.019196160767846394,0.14617076584683303,1.999600079984003e-4,3.999200159968006e-4,0,0.006998600279944014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0,0.0023995200959808036,0,0,7.998400319936012e-4,0,0,7.998400319936012e-4,0,0,0.004399120175964808,3.999200159968006e-4,0.28934213157368666,0.003399320135972806,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017396520695860798,0,0,0,0,0,0,0,0,0,0,0,0,0.44211157768444803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,7.998400319936012e-4,0,7.998400319936012e-4,0,0,0.006198760247950412,0,0,0,0,0,0.1941611677664506,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167966406718656,0,0,0,0,0,0,0,0,0,0,0.47870425914815135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0.07498500299940031,0,0.2683463307338569,0.0167966406718656,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0.006198760247950412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,0,5.998800239952009e-4,0.011597680463907209,0,0.02119576084783039,0,0,0.009798040391921612,0.0011997600479904018,0,0.27794441111777907,0,0,0,0.001399720055988802,0.0035992801439712063,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0.03239352129574077,0,0,0,0,0,0,0,7.998400319936012e-4,0.24775044991002354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,9.998000399920016e-4,1.999600079984003e-4,0,0.007598480303939215,0,0.001399720055988802,0.008998200359928014,0.20595880823835658,0,0.0031993601279744054,0,0,0.003399320135972806,0.002199560087982403,0,0.002599480103979204,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0,0,0,0,0.04539092181563674,0.006398720255948813,0,0,0,0,0,0.218956208758253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0.0031993601279744054,0,0.0015996800639872023,0.06378724255148954,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0.2607478504299185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004799040191961609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,3.999200159968006e-4,0.06658668266346723,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0.2589482103579331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0.011597680463907209,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0.006598680263947213,0.014397120575884803,0.009398120375924813,0.10377924415117085,0,0,3.999200159968006e-4,0,0,0,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0.04139172165566875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028594281143771175,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0.0027994401119776045,0,0.038192361527694355,0,0.04399120175964794,0.033793241351729564,0.047590481903619135,0.023195360927814386,0.042991401719655944,0.06658668266346723,0.008998200359928014,0.05598880223955192,0.037392521495700756,0.0161967606478704,0,0,0,0.009998000399920012,0.009198160367926414,7.998400319936012e-4,0.0155968806238752,0.007798440311937616,0.01059788042391521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.007598480303939215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.002599480103979204,0.001399720055988802,3.999200159968006e-4,0.012197560487902407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,1.999600079984003e-4,0,0,0,0.006198760247950412,9.998000399920016e-4,0.002199560087982403,0,0,0,0,0.004399120175964808,0,0.005998800239952012,0,0,0,5.998800239952009e-4,0.011997600479904008,0,0,0,0,0.017596480703859198,0.02139572085582879,0,0,0,0,0,0,0,0.007598480303939215,0.0019996000799840027,0,0.0045990801839632086,0,0,0.001399720055988802
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03599280143971196,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013797240551889604,0,0,0,0,0.02099580083983199,0,0,0,0,0.022395520895820788,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018796240751849595,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020395920815836792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013797240551889604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0.007198560287942414,0,0,0,0,0,0,0,0,0,0,0,0.008798240351929614,0,0,0,0,0,0.0015996800639872023,0.0017996400719856025,0,0,1.999600079984003e-4,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0.010397920415916811,0,0.002999400119976005,0,0,3.999200159968006e-4,0.004399120175964808,0,0,0,5.998800239952009e-4,0,0,0,0,0.0035992801439712063,0,0,0,0,0,0
0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,7.998400319936012e-4,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04179164167166555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0.004799040191961609,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027794441111777576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015996800639872,0,0,0,0,0,0,0,0,0,0,0,0.011397720455908809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005998800239952012,0,0,0,0,0,0,0,0,0,0,0.017996400719855997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012997400519896006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0.009798040391921612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0
