40110022_0_cattle_2018-05-01,40110022_1_cattle_2018-05-01,40110022_2_cattle_2018-07-01,40110022_3_cattle_2018-05-01,40110022_4_cattle_2020-02-01,40110022_5_cattle_2020-02-01,40110022_6_cattle_2020-02-01,40110022_7_cattle_2020-02-01,40110022_8_cattle_2020-02-01,40110022_9_cattle_2020-02-01,40110_3_boar_2019-06-01,40110_4_boar_2019-04-01,40110_5_boar_2020-02-01,40110_6_boar_2020-02-01,40110_7_boar_2020-02-01,40220019_0_cattle_2019-12-01,40220019_1_cattle_2019-12-01,40220019_2_cattle_2019-12-01,40220019_3_cattle_2020-02-01,40286016_0_cattle_2018-10-01,40286016_1_cattle_2018-12-01,40286016_2_cattle_2018-12-01,40286018_1_cattle_2020-02-01,40286018_2_cattle_2020-02-01,40286_5_boar_2019-05-01,40286_6_boar_2020-02-01,40286_7_boar_2020-02-01,40286_8_boar_2020-02-01,40286_9_boar_2020-02-01,45_d500_119_798_0_badger_2020-02-01,45_d500_119_826_0_badger_2020-02-01,45_d500_123_762_0_badger_2017-05-01,45_d500_123_762_1_badger_2019-05-01,45_d500_123_762_2_badger_2020-02-01,45_d500_142_0_badger_2020-02-01,45_d500_144_0_badger_2020-02-01,45_d500_145_0_badger_2020-02-01,45_d500_146_0_badger_2020-02-01,45_d500_151_0_badger_2019-08-01,45_d500_151_1_badger_2017-07-01,45_d500_155_880_0_badger_2019-09-01,45_d500_155_880_1_badger_2020-02-01,45_d500_159_855_0_badger_2016-07-01,45_d500_160_1_badger_2020-02-01,45_d500_163_0_badger_2011-10-01,45_d500_163_1_badger_2012-09-01,45_d500_170_0_badger_2014-10-01,45_d500_170_1_badger_2013-07-01,45_d500_239_0_badger_2020-02-01,45_d500_45_0_badger_2020-02-01,45_d500_63_0_badger_2020-02-01,45_d500_81_659_0_badger_2019-09-01,45_d500_84_0_badger_2020-02-01,45_d500_88_0_badger_2020-02-01,45_d500_93_0_badger_2020-02-01,45_d500_99_720_0_badger_2017-05-01,45_d500_99_720_1_badger_2017-06-01,45_d500_99_839_0_badger_2013-06-01,45_d500_99_866_0_badger_2013-07-01,49_d500_4_0_badger_2020-02-01,56_d500_33_0_badger_2017-06-01,56_d500_33_1_badger_2020-02-01,56_d500_33_2_badger_2020-02-01,56_d500_33_3_badger_2020-02-01,64281003_0_cattle_2013-03-01,64281_0_boar_2014-03-01,64281_1_boar_2014-10-01,64328051_0_cattle_2019-09-01,64349_0_boar_2020-02-01,64359005_0_cattle_2019-04-01,64359005_10_cattle_2019-02-01,64359005_11_cattle_2019-02-01,64359005_12_cattle_2019-04-01,64359005_13_cattle_2019-04-01,64359005_14_cattle_2019-04-01,64359005_15_cattle_2019-02-01,64359005_16_cattle_2019-02-01,64359005_17_cattle_2019-04-01,64359005_18_cattle_2019-04-01,64359005_19_cattle_2019-04-01,64359005_1_cattle_2019-02-01,64359005_20_cattle_2019-04-01,64359005_21_cattle_2019-04-01,64359005_22_cattle_2019-02-01,64359005_23_cattle_2019-04-01,64359005_24_cattle_2019-04-01,64359005_25_cattle_2019-04-01,64359005_26_cattle_2019-04-01,64359005_2_cattle_2019-04-01,64359005_3_cattle_2019-02-01,64359005_4_cattle_2019-04-01,64359005_5_cattle_2019-02-01,64359005_6_cattle_2019-02-01,64359005_7_cattle_2019-04-01,64359005_8_cattle_2019-02-01,64359005_9_cattle_2019-02-01,64359040_0_cattle_2019-04-01,64359040_1_cattle_2019-04-01,64359040_2_cattle_2019-06-01,64359056_0_cattle_2020-02-01,64359056_1_cattle_2020-02-01,64359056_2_cattle_2020-02-01,64359056_3_cattle_2020-02-01,64359056_4_cattle_2020-02-01,64359061_0_cattle_2019-12-01,64359061_1_cattle_2019-12-01,64359061_2_cattle_2019-12-01,64359142_0_cattle_2020-02-01,64359142_1_cattle_2020-02-01,64359169_0_cattle_2020-02-01,64359187_0_cattle_2019-12-01,64359189_0_cattle_2019-02-01,64359_0_boar_2013-12-01,64359_10_boar_2019-12-01,64359_11_boar_2020-02-01,64359_12_boar_2020-02-01,64359_13_boar_2020-02-01,64359_14_boar_2020-02-01,64359_15_boar_2020-02-01,64359_1_boar_2020-02-01,64359_2_boar_2017-11-01,64359_3_boar_2017-09-01,64359_4_boar_2019-01-01,64359_5_boar_2020-02-01,64359_6_boar_2019-01-01,64359_7_boar_2019-08-01,64359_8_boar_2020-02-01,64359_9_boar_2019-09-01,64420002_0_cattle_2013-02-01,64420002_1_cattle_2013-04-01,64420002_2_cattle_2013-02-01,64420002_3_cattle_2013-02-01,64420002_4_cattle_2013-02-01,64420002_5_cattle_2013-02-01,64420002_6_cattle_2013-02-01,64420009_0_cattle_2020-02-01,64420035_0_cattle_2012-05-01,64420035_1_cattle_2012-06-01,64420035_2_cattle_2012-06-01,64420035_3_cattle_2012-06-01,64420035_4_cattle_2012-06-01,64420035_5_cattle_2012-06-01,64420035_6_cattle_2012-06-01,64420035_7_cattle_2012-06-01,64420038_0_cattle_2012-12-01,64420038_1_cattle_2012-11-01,64420038_2_cattle_2012-12-01,64420038_3_cattle_2012-12-01,64420038_4_cattle_2012-12-01,64420039_0_cattle_2011-12-01,64420039_10_cattle_2019-12-01,64420039_11_cattle_2019-12-01,64420039_1_cattle_2012-02-01,64420039_2_cattle_2012-02-01,64420039_3_cattle_2012-02-01,64420039_4_cattle_2012-02-01,64420039_5_cattle_2012-02-01,64420039_6_cattle_2012-02-01,64420039_7_cattle_2012-02-01,64420039_8_cattle_2013-02-01,64420039_9_cattle_2019-12-01,64426004_0_cattle_2020-02-01,64512024_0_cattle_2020-02-01,64512024_10_cattle_2020-02-01,64512024_11_cattle_2020-02-01,64512024_1_cattle_2020-02-01,64512024_2_cattle_2020-02-01,64512024_3_cattle_2020-02-01,64512024_4_cattle_2020-02-01,64512024_5_cattle_2020-02-01,64512024_6_cattle_2020-02-01,64512024_7_cattle_2020-02-01,64512024_8_cattle_2020-02-01,64512024_9_cattle_2020-02-01,64512026_0_cattle_2020-02-01,64512053_0_cattle_2020-02-01,64512053_1_cattle_2020-02-01,64556034_0_cattle_2019-02-01,64556034_1_cattle_2019-02-01,64556039_0_cattle_2020-02-01,64556044_0_cattle_2020-02-01,64556044_1_cattle_2020-02-01,64556044_2_cattle_2020-02-01,64556044_3_cattle_2020-02-01,64556051_0_cattle_2020-02-01,64556051_10_cattle_2020-02-01,64556051_11_cattle_2020-02-01,64556051_12_cattle_2020-02-01,64556051_1_cattle_2019-01-01,64556051_2_cattle_2020-02-01,64556051_3_cattle_2020-02-01,64556051_4_cattle_2020-02-01,64556051_5_cattle_2020-02-01,64556051_6_cattle_2020-02-01,64556051_7_cattle_2020-02-01,64556051_8_cattle_2020-02-01,64556051_9_cattle_2020-02-01,64556_1_boar_2018-02-01,64556_2_boar_2020-02-01,64556_3_boar_2019-12-01
0,0,0,0,0.00539892021595681,0.024395120975804784,0.017396520695860798,0.02599480103979198,0.011797640471905608,0.022795440911817587,0,0.11937612477504655,0.013397320535892805,0.02059588082383519,0.03019396120775837,0.08118376324735091,0.052789442111577524,0.057588482303539114,0.011397720455908809,0,0,0,0.004399120175964808,0.019196160767846394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.006198760247950412,0.014197160567886403,0.008798240351929614,0.008398320335932815,0.0015996800639872023,0.004799040191961609,0.002999400119976005,0.08278344331133816,0,0.02119576084783039,0.005998800239952012,0.005598880223955211,0.024795040991801583,0.018996200759847995,0.02139572085582879,0.02179564087182559,0,0,0,0.0023995200959808036,0.007398520295940815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.999600079984003e-4,0.0023995200959808036,0,0.15696860627874698,0,0.027594481103779177,0.004799040191961609,0.0023995200959808036,0,0.002599480103979204,3.999200159968006e-4,0.005598880223955211,5.998800239952009e-4,0.02659468106378718,0.03199360127974397,0,0,0,7.998400319936012e-4,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.1543691261747677,0.004399120175964808,0.03059388122375517,0,0.043391321735652744,0.001399720055988802,0.005798840231953611,0.005798840231953611,0,0,0.0049990001999600095,0.005798840231953611,0.0015996800639872023,7.998400319936012e-4,0,0,0,0,0.0019996000799840027,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0155968806238752,0.06378724255148954,0.003399320135972806,0,0.022795440911817587,0.006998600279944014,0,0,0.003399320135972806,0.004399120175964808,0,5.998800239952009e-4,0.0045990801839632086,0.010397920415916811,0,0,0,0,0.03199360127974397,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.010397920415916811,0.009198160367926414,0.0049990001999600095,0.014197160567886403,0.019196160767846394,0.006598680263947213,0.05338932213557272,0.04999000199959993,0.008798240351929614,0.024195160967806384,0.005598880223955211,0,0.013597280543891204,0.022595480903819187,0.008198360327934416,0,0,0,0.005998800239952012,0.018196360727854397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0037992401519696068,0.0023995200959808036,0,9.998000399920016e-4,0.0011997600479904018,0.0049990001999600095,0.009998000399920012,0.0067986402719456135,0.0027994401119776045,0,0,0.0049990001999600095,0,0.008198360327934416,0.0049990001999600095,0,0,0,0.0027994401119776045,0.1941611677664506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.01099780043991201,0.024595080983803183,0,0.04099180163967195,0.018396320735852796,0.04959008198360313,0.04939012197560473,0.03559288142371516,0.029594081183763173,0.02659468106378718,0.013397320535892805,0.025194961007798382,0.037392521495700756,0,0.051589682063587126,0,0,0,0.01099780043991201,0.014197160567886403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.002199560087982403,0.002199560087982403,0.0011997600479904018,0.02139572085582879,0.0067986402719456135,0.10317936412717563,0.022995400919815986,0.010197960407918412,0.04059188162367515,0.0011997600479904018,0.0023995200959808036,0.012197560487902407,0.0045990801839632086,0.05078984203159353,0,0,0,0,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41071785642870257,0.15896820635873105,0,0,0.06798640271945608,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0.018796240751849595,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02059588082383519,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18696260747850796,0,0.052189562087582325,0,0,0.020395920815836792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014597080583883202,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013197360527894405,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1297740451909637,0.05498900219955992,0,0,0,0.22255548890222432,1.999600079984003e-4,0.0045990801839632086,0.02539492101579678,0.007398520295940815,0,0,0,0,0,0,0,0,0,0.13117376524695254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020395920815836792,0,0
0,0,0,0,0.001399720055988802,0.07098580283943218,0.0037992401519696068,0,9.998000399920016e-4,5.998800239952009e-4,5.998800239952009e-4,5.998800239952009e-4,0,0.001399720055988802,0.028394321135772775,5.998800239952009e-4,5.998800239952009e-4,5.998800239952009e-4,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11357728454309277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008398320335932815,0.015996800639872,0.0809838032393525,0,0,0,0.056788642271545516,0.04059188162367515,0.04419116176764634,0.027994401119775976,0,0,0,0,0,0,0,0,0,0.26134773045391363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010397920415916811,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07738452309538119,0.07298540291941624,0.07598480303939234,0,0,0,0,0,0,0,0,0,0.014597080583883202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13197360527894617,0,0.07938412317536525,0.21335732853429762,0,0,0,0,0,0,0,0,0,0.0163967206558688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0.0037992401519696068,0.06638672265546883,0.08418316336732701,0,0.08478304339132223,0,0,0,0,0,0,0,0,0,0.02059588082383519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809838032393525,0.27734453109378393,0.056788642271545516,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06998600279944014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
