45_d500_150_0_badger_2015-09-01,45_d500_168_0_badger_2012-09-01,45_d500_169_0_badger_2012-09-01,45_d500_169_1_badger_2010-11-01,45_d500_169_2_badger_2011-08-01,45_d500_169_3_badger_2015-06-01,45_d500_170_0_badger_2011-04-01,45_d500_170_1_badger_2015-07-01,45_d500_181_0_badger_2014-08-01,45_d500_237_0_badger_2019-12-01,45_d500_237_1_badger_2020-02-01,45_d500_26_0_badger_2019-06-01,45_d500_26_1_badger_2020-02-01,45_d500_26_2_badger_2019-06-01,45_d500_99_766_0_badger_2016-03-01,45_d500_99_766_1_badger_2014-01-01,45_d500_99_766_2_badger_2016-08-01,64149009_0_cattle_2015-01-01,64149009_1_cattle_2015-01-01,64149019_0_cattle_2014-02-01,64149019_1_cattle_2014-02-01,64149019_2_cattle_2014-04-01,64149019_3_cattle_2014-02-01,64149019_4_cattle_2014-04-01,64201021_0_cattle_2013-05-01,64201021_10_cattle_2013-05-01,64201021_1_cattle_2012-10-01,64201021_2_cattle_2013-05-01,64201021_3_cattle_2013-04-01,64201021_4_cattle_2013-02-01,64201021_5_cattle_2013-05-01,64201021_6_cattle_2012-11-01,64201021_7_cattle_2013-04-01,64201021_8_cattle_2013-05-01,64201021_9_cattle_2013-05-01,64219006_0_cattle_2014-06-01,64219006_1_cattle_2017-05-01,64219006_2_cattle_2017-05-01,64219006_3_cattle_2017-05-01,64219006_4_cattle_2017-03-01,64219006_5_cattle_2017-05-01,64219006_6_cattle_2017-05-01,64219006_7_cattle_2017-09-01,64219006_8_cattle_2017-09-01,64219006_9_cattle_2018-06-01,64219_0_boar_2015-04-01,64219_1_boar_2016-06-01,64219_2_boar_2015-08-01,64219_3_boar_2019-04-01,64219_4_boar_2018-07-01,64219_5_boar_2020-02-01,64219_6_boar_2018-09-01,64219_7_boar_2018-09-01,64245_1_boar_2017-09-01,64281001_0_cattle_2011-06-01,64281001_1_cattle_2011-07-01,64281001_2_cattle_2011-07-01,64281001_3_cattle_2011-07-01,64281001_4_cattle_2011-07-01,64281001_5_cattle_2011-07-01,64281001_6_cattle_2011-07-01,64281001_7_cattle_2011-07-01,64281003_0_cattle_2012-05-01,64281003_1_cattle_2012-05-01,64281003_2_cattle_2012-03-01,64281003_3_cattle_2012-05-01,64281003_4_cattle_2012-05-01,64281003_5_cattle_2012-05-01,64281003_6_cattle_2012-05-01,64281_0_boar_2009-07-01,64281_1_boar_2012-06-01,64281_2_boar_2012-05-01,64281_3_boar_2012-02-01,64281_4_boar_2014-05-01,64328043_0_cattle_2019-04-01,64328043_10_cattle_2019-04-01,64328043_11_cattle_2019-04-01,64328043_12_cattle_2019-04-01,64328043_13_cattle_2019-06-01,64328043_14_cattle_2019-06-01,64328043_15_cattle_2019-04-01,64328043_16_cattle_2019-06-01,64328043_17_cattle_2019-04-01,64328043_18_cattle_2019-04-01,64328043_19_cattle_2019-04-01,64328043_1_cattle_2019-04-01,64328043_20_cattle_2019-04-01,64328043_21_cattle_2019-04-01,64328043_22_cattle_2019-06-01,64328043_23_cattle_2019-06-01,64328043_24_cattle_2019-04-01,64328043_25_cattle_2019-06-01,64328043_26_cattle_2019-06-01,64328043_2_cattle_2019-04-01,64328043_3_cattle_2019-04-01,64328043_4_cattle_2019-04-01,64328043_5_cattle_2019-06-01,64328043_6_cattle_2019-04-01,64328043_7_cattle_2019-06-01,64328043_8_cattle_2019-04-01,64328043_9_cattle_2019-06-01,64328_0_boar_2020-02-01,64328_1_boar_2020-02-01,64328_2_boar_2019-10-01,64393241_0_cattle_2020-02-01,64393344_0_cattle_2019-04-01,64393_0_boar_2020-02-01,64393_1_boar_2019-12-01,64393_2_boar_2019-06-01,64393_3_boar_2019-05-01,64393_4_boar_2020-02-01,64393_5_boar_2020-02-01,64393_6_boar_2019-11-01,64416031_0_cattle_2013-08-01,64416031_1_cattle_2013-08-01,64416031_2_cattle_2013-08-01,64416031_3_cattle_2013-08-01,64416031_4_cattle_2012-12-01,64416031_5_cattle_2013-07-01,64416031_6_cattle_2013-08-01,64416031_7_cattle_2013-08-01,64416_0_boar_2012-09-01,64416_1_boar_2012-10-01,64420035_0_cattle_2014-04-01,64420039_0_cattle_2011-06-01,64420039_1_cattle_2011-07-01
3.999200159968006e-4,0,0.002599480103979204,0,0,0.15156968606279,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,7.998400319936012e-4,0.07618476304739075,0,0.032593481303739166,0.03539292141571676,0.024195160967806384,0.0155968806238752,0.002599480103979204,0.002599480103979204,5.998800239952009e-4,0.0015996800639872023,0.002599480103979204,7.998400319936012e-4,0.002599480103979204,0.0027994401119776045,0,0.0165966806638672,0.40231953609277066,0.0023995200959808036,0.0017996400719856025,0,0.001399720055988802,0.0011997600479904018,0,1.999600079984003e-4,0,0,0.2033593281343773,0.017596480703859198,0.08578284343131426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014197160567886403,0,0,0,0,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0,0.03019396120775837,0.05058988202359513,0.13837232553489517,0.019196160767846394,0,0.13837232553489517,0.11317736452709595,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.013797240551889604,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.320135972805437,0,0,0,0,0.004799040191961609,0,0,0,0,0,0,0,0,0,0,0,0.3361327734453073,0.3785242951409636,0.1911617676464745,0.024195160967806384,0.18296340731853983,0,0.17976404719056532,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.010197960407918412,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.028394321135772775,0,0,0,0,0.006398720255948813,0,0,0,0,0,0,0,0,0,0,0,0.07598480303939234,0.057588482303539114,0.20795840831834064,0.04439112177564474,0.2063587282543534,0.2063587282543534,0,0.0015996800639872023,0,0,0,0,0,0,0,5.998800239952009e-4,0,0.0015996800639872023,0.02159568086382719,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.028794241151769574,0,0,0.008598280343931215,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0.05978804239152151,0.10777844431113898,0.014197160567886403,0.0167966406718656,0.03659268146370716,0,0.028394321135772775,0.028794241151769574,0.02099580083983199,0.020195960807838392,0.028794241151769574,0.019796040791841593,0.028794241151769574,0.047590481903619135,0.0167966406718656,0.374525094980996,0.057588482303539114,0,0,0,0,0,0,0,0,0,0.032993401319735965,0.001399720055988802,0.008798240351929614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.02679464107178558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0.004799040191961609,0.009198160367926414,0.004399120175964808,0.004199160167966408,0.0011997600479904018,0.014997000599880001,0,0.02679464107178558,0.0163967206558688,0.024595080983803183,0.02679464107178558,0.022995400919815986,0.02679464107178558,0.024995000999799982,0.014597080583883202,0.0153969206158768,0.006398720255948813,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.17136572685463225,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.03499300139971996,0.051589682063587126,0.019396120775844794,0.0153969206158768,0.022795440911817587,0.10697860427914535,0.16816636672665775,0,0.12197560487902584,0.15636872625475176,0.17136572685463225,0.14717056588682506,0.17116576684663384,0.16116776644671352,0.11517696460708002,0.102379524095182,0.03439312137572476,0,0,0,0,0,0,0,0,0,0.012597480503899207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.06358728254349114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013797240551889604,0.020195960807838392,0.006198760247950412,0.007198560287942414,0.0037992401519696068,0.03719256148770236,0.06358728254349114,0.06358728254349114,0,0.11237752449510233,0.06358728254349114,0.14017196560688083,0.06358728254349114,0.06098780243951191,0.2431513697260602,0.033193361327734365,0.008998200359928014,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.999200159968006e-4,0,0.06038792241551671,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.012397520495900807,0.02119576084783039,0.007398520295940815,0.0031993601279744054,0.01099780043991201,0.03499300139971996,0.06038792241551671,0.06038792241551671,0.08898220355928876,0,0.06038792241551671,0.09718056388722343,0.06038792241551671,0.056588682263547116,0.08798240351929673,0.033393321335732765,0.005998800239952012,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.04959008198360313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01099780043991201,0.018396320735852796,0.0019996000799840027,0.005598880223955211,0.0031993601279744054,0.022995400919815986,0.04919016196760633,0.04959008198360313,0.03039392121575677,0.03959208158368315,0,0.03619276144771036,0.04919016196760633,0.046790641871625537,0.028194361127774376,0.02559488102379518,0.00539892021595681,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0687862427514497,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011997600479904008,0.02539492101579678,0.003399320135972806,0.007798440311937616,0.006198760247950412,0.03519296140771836,0.06818636272745449,0.0687862427514497,0.14477104579084418,0.13077384523095573,0.0685862827434513,0,0.0687862427514497,0.06478704259148158,0.14617076584683303,0.037792441511697555,0.008598280343931215,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.11317736452709595,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0.027594481103779177,0.04159168166366715,0.004199160167966408,0.012797440511897606,0.011397720455908809,0.0685862827434513,0.11297740451909755,0.11317736452709595,0.08918216356728717,0.08618276344731107,0.11317736452709595,0.08178364327134613,0,0.10497900419916129,0.07558488302339553,0.05778844231153751,0.024195160967806384,0,0,0,0,0,0,0,0,0,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.047990401919615934,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0.017396520695860798,0.03539292141571676,0.003999200159968007,0.008798240351929614,0.017396520695860798,0.05398920215956792,0.047990401919615934,0.047990401919615934,0.023795240951809585,0.038392321535692754,0.047990401919615934,0.03919216156768635,0.047990401919615934,0,0.03159368126374717,0.05498900219955992,0.022195560887822388,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.07418516296740668,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027594481103779177,0.02579484103179358,0.007198560287942414,0.0035992801439712063,0.006598680263947213,0.033393321335732765,0.0715856828634274,0.07418516296740668,0.21735652869426575,0.10257948410318041,0.07418516296740668,0.12937412517496688,0.07418516296740668,0.07418516296740668,0,0.051989602079583926,0.013797240551889604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.029594081183763173,0,0,0.008998200359928014,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.048190361927614334,0.077784443111378,0.013397320535892805,0.022395520895820788,0.024795040991801583,0.3593281343731192,0.028994201159767974,0.029594081183763173,0.012797440511897606,0.023795240951809585,0.029594081183763173,0.02079584083183359,0.029594081183763173,0.04559088182363514,0.013397320535892805,0,0.043391321735652744,0,0,0,0,0,0,0,0,0,0.018796240751849595,7.998400319936012e-4,0.005998800239952012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9.998000399920016e-4,0,0,0.2543491301739704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03459308138372316,0.23335332933413827,0.004199160167966408,0.013597280543891204,0.008198360327934416,0.011997600479904008,9.998000399920016e-4,9.998000399920016e-4,9.998000399920016e-4,9.998000399920016e-4,9.998000399920016e-4,9.998000399920016e-4,9.998000399920016e-4,0.0031993601279744054,9.998000399920016e-4,0.011997600479904008,0,0.003999200159968007,0.01119776044791041,0.0015996800639872023,0.002599480103979204,0.0019996000799840027,0.0011997600479904018,0,3.999200159968006e-4,0.0011997600479904018,0.29334133173365423,0.05578884223155352,0.1699660067986434,0,0,0,0,0.0015996800639872023,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.001399720055988802,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17736452709458445,1.999600079984003e-4,0.28374325134973205,0.0015996800639872023,0.00519896020795841,1.999600079984003e-4,0.002599480103979204,0.001399720055988802,0,0.017596480703859198,0.001399720055988802,0,0.0011997600479904018,0,0.002199560087982403,0.002999400119976005,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.008398320335932815,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18096380723855576,0,0.005798840231953611,0.194361127774449,0.005998800239952012,0.018996200759847995,0.00539892021595681,0.006998600279944014,0.006398720255948813,0,0.05938812237552471,0.006398720255948813,0,0.005798840231953611,0,0.006398720255948813,0.004799040191961609,0.009398120375924813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,5.998800239952009e-4,0.0017996400719856025,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,3.999200159968006e-4,0,0.001399720055988802,0,5.998800239952009e-4,9.998000399920016e-4,0,0,7.998400319936012e-4,0.0017996400719856025,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,7.998400319936012e-4,0,9.998000399920016e-4,0.33353329334132836,0.004199160167966408,0.0015996800639872023,0.0017996400719856025,0.0011997600479904018,0,0.002199560087982403,0,0,0.0019996000799840027,0,0.002999400119976005,1.999600079984003e-4,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,1.999600079984003e-4,0,0,0,1.999600079984003e-4,0,0,3.999200159968006e-4,0,0,3.999200159968006e-4,1.999600079984003e-4,0,3.999200159968006e-4,0,5.998800239952009e-4,3.999200159968006e-4,3.999200159968006e-4,0,1.999600079984003e-4,3.999200159968006e-4,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4115176964606961,0.2341531693661319,0.0031993601279744054,0,0.0031993601279744054,0.011997600479904008,0.002199560087982403,0.0035992801439712063,0.0023995200959808036,0,0.038592281543691154,7.998400319936012e-4,0,0.005598880223955211,0,0.002199560087982403,0.003399320135972806,0.00539892021595681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.006198760247950412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,9.998000399920016e-4,0.46630673865225186,0.009398120375924813,0,0.003999200159968007,0.0015996800639872023,0.007198560287942414,0.002599480103979204,0,0.009798040391921612,0,0,9.998000399920016e-4,0,0.0017996400719856025,0.0019996000799840027,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,3.999200159968006e-4,0,0,0,3.999200159968006e-4,0,0,0,0,0,5.998800239952009e-4,5.998800239952009e-4,0,5.998800239952009e-4,1.999600079984003e-4,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009198160367926414,0.009998000399920012,0.0037992401519696068,0.01079784043191361,0.006198760247950412,0,0.001399720055988802,0.21675664867027053,0.003399320135972806,0,0.02539492101579678,0,0.0011997600479904018,0.003399320135972806,0,0.00519896020795841,9.998000399920016e-4,0.20455908818236773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,3.999200159968006e-4,0,3.999200159968006e-4,7.998400319936012e-4,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0.0045990801839632086,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0.007198560287942414,0.015196960607878401,0.008998200359928014,0.025194961007798382,0.0155968806238752,0,0.005798840231953611,0.024995000999799982,0,0.009398120375924813,0,1.999600079984003e-4,0.028994201159767974,0,0.022795440911817587,0.023195360927814386,0.007398520295940815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0.004799040191961609,0.0031993601279744054,3.999200159968006e-4,0.0019996000799840027,7.998400319936012e-4,0.0035992801439712063,0.0019996000799840027,1.999600079984003e-4,0.0019996000799840027,7.998400319936012e-4,0,3.999200159968006e-4,0.006398720255948813,0.0023995200959808036,0.001399720055988802,7.998400319936012e-4,0.001399720055988802,7.998400319936012e-4,0.004399120175964808,0.004199160167966408,0.007798440311937616,0.0015996800639872023,0.008598280343931215,0.001399720055988802,7.998400319936012e-4,0.003399320135972806,0,0,0,0,5.998800239952009e-4,0,3.999200159968006e-4,1.999600079984003e-4,5.998800239952009e-4,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0.002199560087982403,1.999600079984003e-4,0.005798840231953611,0.0035992801439712063,0.14897020595881072,0,0,3.999200159968006e-4,3.999200159968006e-4,0.009398120375924813,3.999200159968006e-4,0,0.002599480103979204,0,1.999600079984003e-4,0,0.25154969006199307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0.004199160167966408,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,0.007998400319936016,0.027194561087782378,0.014197160567886403,0.028794241151769574,0.018796240751849595,0.05118976204759033,0.010197960407918412,0,0,0.022395520895820788,0,0.0017996400719856025,0.04139172165566875,0,0.052189562087582325,0.042391521695660746,0.0167966406718656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,0.006398720255948813,0.009398120375924813,0.007798440311937616,0.004399120175964808,9.998000399920016e-4,0.017596480703859198,0.0023995200959808036,0.004399120175964808,0.0027994401119776045,0.005798840231953611,0.0045990801839632086,0.005798840231953611,0.004399120175964808,0.003999200159968007,0.004399120175964808,0.00539892021595681,0.0015996800639872023,0.009198160367926414,0.007798440311937616,0.00519896020795841,0.007198560287942414,0.0011997600479904018,0.01099780043991201,0.0031993601279744054,0.0049990001999600095,0.007598480303939215,7.998400319936012e-4,5.998800239952009e-4,0,0,0.008598280343931215,0.004199160167966408,0,0.0019996000799840027,0.0037992401519696068,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.14297140571885852,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.04059188162367515,0,0.002999400119976005,0.001399720055988802,7.998400319936012e-4,0,0,0,0,0,0,0,1.999600079984003e-4,0,7.998400319936012e-4,0.09658068386322821,1.999600079984003e-4,0.010197960407918412,1.999600079984003e-4,0.009198160367926414,0.001399720055988802,0.0049990001999600095,0.0015996800639872023,0.003399320135972806,0.0031993601279744054,0,0.03179364127174557,0.1479704059188187,0,0.002599480103979204,0,0.0027994401119776045,5.998800239952009e-4,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.05918816236752631,0,0,0,5.998800239952009e-4,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07318536292741465,0.09798040391921706,0.023595280943811185,0.08618276344731107,0.02559488102379518,0.048190361927614334,0.018596280743851196,0.024995000999799982,0.018396320735852796,0.00519896020795841,0,0.046790641871625537,0,0.02139572085582879,0,0.018996200759847995,0.023795240951809585,0.03959208158368315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,5.998800239952009e-4,7.998400319936012e-4,0.002599480103979204,3.999200159968006e-4,0,7.998400319936012e-4,0,0,5.998800239952009e-4,0,0,0,1.999600079984003e-4,0,0,0,5.998800239952009e-4,7.998400319936012e-4,3.999200159968006e-4,5.998800239952009e-4,0,5.998800239952009e-4,5.998800239952009e-4,0.003399320135972806,5.998800239952009e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
