X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6
117402,15,SB0832,cattle,badger,64349068_0,45_d500_124_1,64349068,45_d500_124,badger,54,68,101,abattage,596,86,badger->cattle,2011,47,b2012,209,18,53,138,45_d500_124_1->64349068_0,45_d500_124_1->64349068_0,45_d500_124_1->64349068_0,64420039_0->64349068_0,45_d500_124_1->64349068_0,64420039_0->64349068_0
117403,15,SB0832,badger,cattle,45_d500_123_762_0,64420039_0,45_d500_123_762,64420039,cattle,56,56,61,demographie,628,86,cattle->badger,2011,5,b2012,209,18,53,138,64420039_0->45_d500_123_762_0,64420039_0->45_d500_123_762_0,64420039_0->45_d500_123_762_0,NA,64420039_0->45_d500_123_762_0,NA
117404,15,SB0832,cattle,badger,64420012_3,45_d500_152_0,64420012,45_d500_152,badger,57,61,74,abattage,645,86,badger->cattle,2011,17,b2012,209,18,53,138,45_d500_152_0->64420012_3,45_d500_152_0->64420012_3,45_d500_152_0->64420012_3,NA,45_d500_152_0->64420012_3,NA
117405,15,SB0832,cattle,cattle,64420039_3,64420039_0,64420039,64420039,within,57,58,59,abattage,647,86,cattle->cattle,2011,2,b2012,209,18,53,138,64420039_0->64420039_3,64420039_0->64420039_3,64420039_0->64420039_3,64420039_0->64420039_3,64420039_0->64420039_3,64420039_0->64420039_3
117406,15,SB0832,cattle,cattle,64420039_4,64420039_0,64420039,64420039,within,59,-1,61,abattage,687,86,cattle->cattle,2011,2,b2012,209,18,53,138,64420039_0->64420039_4,64420039_0->64420039_4,64420039_0->64420039_4,64420039_0->64420039_4,64420039_0->64420039_4,64420039_0->64420039_4
117407,15,SB0832,cattle,badger,64420038_0,45_d500_124_0,64420038,45_d500_124,badger,63,68,75,abattage,770,86,badger->cattle,2012,12,b2016,209,18,53,138,45_d500_124_0->64420038_0,45_d500_124_0->64420038_0,45_d500_124_0->64420038_0,64420039_0->64420038_0,45_d500_124_0->64420038_0,64420039_0->64420038_0
117408,15,SB0832,cattle,cattle,64420012_4,64420012_3,64420012,64420012,within,63,67,74,abattage,771,86,cattle->cattle,2012,11,b2016,209,18,53,138,64420012_3->64420012_4,64420012_3->64420012_4,64420012_3->64420012_4,64420012_3->64420012_4,64420012_3->64420012_4,64420012_3->64420012_4
117409,15,SB0832,badger,cattle,45_d500_99_766_0,64420012_4,45_d500_99_766,64420012,cattle,68,68,78,trapping,894,86,cattle->badger,2012,10,b2016,209,18,53,138,64420012_4->45_d500_99_766_0,64420012_4->45_d500_99_766_0,64420012_4->45_d500_99_766_0,NA,64420012_4->45_d500_99_766_0,NA
117410,15,SB0832,cattle,cattle,64420012_5,64420012_4,64420012,64420012,within,69,-1,74,abattage,931,86,cattle->cattle,2012,5,b2016,209,18,53,138,64420012_4->64420012_5,64420012_4->64420012_5,64420012_4->64420012_5,64420012_4->64420012_5,64420012_4->64420012_5,64420012_4->64420012_5
117411,15,SB0832,badger,cattle,45_d500_136_0,64349068_0,45_d500_136,64349068,cattle,70,70,116,trapping,955,86,cattle->badger,2012,46,b2016,209,18,53,138,64349068_0->45_d500_136_0,64349068_0->45_d500_136_0,64349068_0->45_d500_136_0,NA,64349068_0->45_d500_136_0,NA
117412,15,SB0832,cattle,cattle,64420012_6,64420012_3,64420012,64420012,within,71,74,76,abattage,994,86,cattle->cattle,2012,5,b2016,209,18,53,138,64420012_3->64420012_6,64420012_3->64420012_6,64420012_3->64420012_6,64420012_3->64420012_6,64420012_3->64420012_6,64420012_3->64420012_6
117413,15,SB0832,cattle,cattle,64420012_7,64420012_4,64420012,64420012,within,71,73,74,abattage,995,86,cattle->cattle,2012,3,b2016,209,18,53,138,64420012_4->64420012_7,64420012_4->64420012_7,64420012_4->64420012_7,64420012_4->64420012_7,64420012_4->64420012_7,64420012_4->64420012_7
117414,15,SB0832,cattle,cattle,64420038_1,64420038_0,64420038,64420038,within,71,75,77,abattage,996,86,cattle->cattle,2012,6,b2016,209,18,53,138,64420038_0->64420038_1,64420038_0->64420038_1,64420038_0->64420038_1,64420038_0->64420038_1,64420038_0->64420038_1,64420038_0->64420038_1
117415,15,SB0832,cattle,cattle,64349068_1,64349068_0,64349068,64349068,within,72,77,101,abattage,1028,86,cattle->cattle,2013,29,b2016,209,18,53,138,64349068_0->64349068_1,64349068_0->64349068_1,64349068_0->64349068_1,64349068_0->64349068_1,64349068_0->64349068_1,64349068_0->64349068_1
117416,15,SB0832,boar,cattle,64349_0,64349068_0,64349,64349068,cattle,72,72,124,demographie,1029,86,cattle->boar,2013,52,b2016,209,18,53,138,64349068_0->64349_0,64349068_0->64349_0,NA,64349068_0->64349_0,NA,64349068_0->64349_0
117417,15,SB0832,cattle,cattle,64420038_2,64420038_0,64420038,64420038,within,72,-1,73,abattage,1030,86,cattle->cattle,2013,1,b2016,209,18,53,138,64420038_0->64420038_2,64420038_0->64420038_2,64420038_0->64420038_2,64420038_0->64420038_2,64420038_0->64420038_2,64420038_0->64420038_2
117418,15,SB0832,cattle,cattle,64349068_2,64349068_0,64349068,64349068,within,74,81,101,abattage,1100,86,cattle->cattle,2013,27,b2016,209,18,53,138,64349068_0->64349068_2,64349068_0->64349068_2,64349068_0->64349068_2,64349068_0->64349068_2,64349068_0->64349068_2,64349068_0->64349068_2
117419,15,SB0832,cattle,cattle,64420012_9,64420012_4,64420012,64420012,within,74,-1,74,abattage,1101,86,cattle->cattle,2013,0,b2016,209,18,53,138,64420012_4->64420012_9,64420012_4->64420012_9,64420012_4->64420012_9,64420012_4->64420012_9,64420012_4->64420012_9,64420012_4->64420012_9
117420,15,SB0832,cattle,cattle,64420012_8,64420012_6,64420012,64420012,within,74,-1,74,abattage,1102,86,cattle->cattle,2013,0,b2016,209,18,53,138,64420012_6->64420012_8,64420012_6->64420012_8,64420012_6->64420012_8,64420012_6->64420012_8,64420012_6->64420012_8,64420012_6->64420012_8
117421,15,SB0832,cattle,cattle,64420038_3,64420038_0,64420038,64420038,within,74,75,77,abattage,1103,86,cattle->cattle,2013,3,b2016,209,18,53,138,64420038_0->64420038_3,64420038_0->64420038_3,64420038_0->64420038_3,64420038_0->64420038_3,64420038_0->64420038_3,64420038_0->64420038_3
117422,15,SB0832,cattle,cattle,64420038_4,64420038_0,64420038,64420038,within,74,-1,75,abattage,1104,86,cattle->cattle,2013,1,b2016,209,18,53,138,64420038_0->64420038_4,64420038_0->64420038_4,64420038_0->64420038_4,64420038_0->64420038_4,64420038_0->64420038_4,64420038_0->64420038_4
117423,15,SB0832,cattle,cattle,64420038_5,64420038_0,64420038,64420038,within,74,-1,75,abattage,1105,86,cattle->cattle,2013,1,b2016,209,18,53,138,64420038_0->64420038_5,64420038_0->64420038_5,64420038_0->64420038_5,64420038_0->64420038_5,64420038_0->64420038_5,64420038_0->64420038_5
117424,15,SB0832,cattle,cattle,64420038_6,64420038_0,64420038,64420038,within,74,-1,75,abattage,1106,86,cattle->cattle,2013,1,b2016,209,18,53,138,64420038_0->64420038_6,64420038_0->64420038_6,64420038_0->64420038_6,64420038_0->64420038_6,64420038_0->64420038_6,64420038_0->64420038_6
117425,15,SB0832,cattle,cattle,64420012_10,64420012_6,64420012,64420012,within,75,-1,76,abattage,1129,86,cattle->cattle,2013,1,b2016,209,18,53,138,64420012_6->64420012_10,64420012_6->64420012_10,64420012_6->64420012_10,64420012_6->64420012_10,64420012_6->64420012_10,64420012_6->64420012_10
117426,15,SB0832,badger,cattle,45_d500_170_0,64420038_1,45_d500_170,64420038,cattle,75,75,82,demographie,1130,86,cattle->badger,2013,7,b2016,209,18,53,138,64420038_1->45_d500_170_0,64420038_1->45_d500_170_0,64420038_1->45_d500_170_0,NA,64420038_1->45_d500_170_0,NA
117427,15,SB0832,badger,badger,45_d500_99_766_1,45_d500_124_1,45_d500_99_766,45_d500_124,neighborhood,76,76,77,trapping,1160,86,badger->badger,2013,1,b2016,209,18,53,138,45_d500_124_1->45_d500_99_766_1,45_d500_124_1->45_d500_99_766_1,45_d500_124_1->45_d500_99_766_1,NA,45_d500_124_1->45_d500_99_766_1,NA
117428,15,SB0832,boar,cattle,64349_1,64349068_0,64349,64349068,cattle,76,76,81,demographie,1169,86,cattle->boar,2013,5,b2016,209,18,53,138,64349068_0->64349_1,64349068_0->64349_1,NA,64349068_0->64349_1,NA,64349068_0->64349_1
117429,15,SB0832,cattle,cattle,64420012_11,64420012_6,64420012,64420012,within,76,-1,76,abattage,1170,86,cattle->cattle,2013,0,b2016,209,18,53,138,64420012_6->64420012_11,64420012_6->64420012_11,64420012_6->64420012_11,64420012_6->64420012_11,64420012_6->64420012_11,64420012_6->64420012_11
117430,15,SB0832,cattle,cattle,64420038_7,64420038_3,64420038,64420038,within,76,77,77,abattage,1171,86,cattle->cattle,2013,1,b2016,209,18,53,138,64420038_3->64420038_7,64420038_3->64420038_7,64420038_3->64420038_7,64420038_3->64420038_7,64420038_3->64420038_7,64420038_3->64420038_7
117431,15,SB0832,badger,cattle,45_d500_99_766_2,64349068_1,45_d500_99_766,64349068,cattle,77,77,152,trapping,1194,86,cattle->badger,2013,75,b2016,209,18,53,138,64349068_1->45_d500_99_766_2,64349068_1->45_d500_99_766_2,64349068_1->45_d500_99_766_2,NA,64349068_1->45_d500_99_766_2,NA
117432,15,SB0832,badger,cattle,45_d500_99_866_0,64420012_3,45_d500_99_866,64420012,cattle,77,77,101,demographie,1195,86,cattle->badger,2013,24,b2016,209,18,53,138,64420012_3->45_d500_99_866_0,64420012_3->45_d500_99_866_0,64420012_3->45_d500_99_866_0,NA,64420012_3->45_d500_99_866_0,NA
117433,15,SB0832,badger,cattle,45_d500_99_766_3,64420012_7,45_d500_99_766,64420012,cattle,77,77,100,demographie,1196,86,cattle->badger,2013,23,b2016,209,18,53,138,64420012_7->45_d500_99_766_3,64420012_7->45_d500_99_766_3,64420012_7->45_d500_99_766_3,NA,64420012_7->45_d500_99_766_3,NA
117434,15,SB0832,cattle,boar,64349068_3,64349_0,64349068,64349,boar,78,79,91,demographie,1221,86,boar->cattle,2013,13,b2016,209,18,53,138,64349_0->64349068_3,64349_0->64349068_3,64349068_0->64349068_3,64349_0->64349068_3,64349068_0->64349068_3,64349_0->64349068_3
117435,15,SB0832,boar,badger,64367_0,45_d500_136_0,64367,45_d500_136,badger,79,79,100,demographie,1243,86,badger->boar,2013,21,b2016,209,18,53,138,45_d500_136_0->64367_0,45_d500_136_0->64367_0,NA,64349068_0->64367_0,NA,64349068_0->64367_0
117436,15,SB0832,boar,cattle,64349_3,64349068_0,64349,64349068,cattle,79,79,96,demographie,1250,86,cattle->boar,2013,17,b2016,209,18,53,138,64349068_0->64349_3,64349068_0->64349_3,NA,64349068_0->64349_3,NA,64349068_0->64349_3
117437,15,SB0832,boar,cattle,64349_2,64349068_3,64349,64349068,cattle,79,79,80,demographie,1251,86,cattle->boar,2013,1,b2016,209,18,53,138,64349068_3->64349_2,64349068_3->64349_2,NA,64349068_3->64349_2,NA,64349068_3->64349_2
117438,15,SB0832,boar,cattle,64349_4,64349068_3,64349,64349068,cattle,81,81,83,demographie,1308,86,cattle->boar,2013,2,b2016,209,18,53,138,64349068_3->64349_4,64349068_3->64349_4,NA,64349068_3->64349_4,NA,64349068_3->64349_4
117439,15,SB0832,cattle,badger,64420035_0,45_d500_99_766_3,64420035,45_d500_99_766,badger,82,83,97,abattage,1327,86,badger->cattle,2013,15,b2016,209,18,53,138,45_d500_99_766_3->64420035_0,45_d500_99_766_3->64420035_0,45_d500_99_766_3->64420035_0,64420012_7->64420035_0,45_d500_99_766_3->64420035_0,64420012_7->64420035_0
117440,15,SB0832,cattle,cattle,64349068_6,64349068_1,64349068,64349068,within,83,-1,101,abattage,1368,86,cattle->cattle,2013,18,b2016,209,18,53,138,64349068_1->64349068_6,64349068_1->64349068_6,64349068_1->64349068_6,64349068_1->64349068_6,64349068_1->64349068_6,64349068_1->64349068_6
117441,15,SB0832,cattle,cattle,64349068_7,64349068_1,64349068,64349068,within,83,84,101,abattage,1369,86,cattle->cattle,2013,18,b2016,209,18,53,138,64349068_1->64349068_7,64349068_1->64349068_7,64349068_1->64349068_7,64349068_1->64349068_7,64349068_1->64349068_7,64349068_1->64349068_7
117442,15,SB0832,boar,cattle,64349_5,64349068_1,64349,64349068,cattle,83,83,88,demographie,1370,86,cattle->boar,2013,5,b2016,209,18,53,138,64349068_1->64349_5,64349068_1->64349_5,NA,64349068_1->64349_5,NA,64349068_1->64349_5
117443,15,SB0832,cattle,cattle,64349068_5,64349068_2,64349068,64349068,within,83,84,101,abattage,1371,86,cattle->cattle,2013,18,b2016,209,18,53,138,64349068_2->64349068_5,64349068_2->64349068_5,64349068_2->64349068_5,64349068_2->64349068_5,64349068_2->64349068_5,64349068_2->64349068_5
117444,15,SB0832,cattle,cattle,64349068_4,64349068_3,64349068,64349068,within,83,91,101,abattage,1372,86,cattle->cattle,2013,18,b2016,209,18,53,138,64349068_3->64349068_4,64349068_3->64349068_4,64349068_3->64349068_4,64349068_3->64349068_4,64349068_3->64349068_4,64349068_3->64349068_4
117445,15,SB0832,cattle,cattle,64349068_8,64349068_1,64349068,64349068,within,84,-1,87,demographie,1411,86,cattle->cattle,2014,3,b2016,209,18,53,138,64349068_1->64349068_8,64349068_1->64349068_8,64349068_1->64349068_8,64349068_1->64349068_8,64349068_1->64349068_8,64349068_1->64349068_8
117446,15,SB0832,cattle,cattle,64349068_12,64349068_1,64349068,64349068,within,85,87,101,abattage,1453,86,cattle->cattle,2014,16,b2016,209,18,53,138,64349068_1->64349068_12,64349068_1->64349068_12,64349068_1->64349068_12,64349068_1->64349068_12,64349068_1->64349068_12,64349068_1->64349068_12
117447,15,SB0832,cattle,cattle,64349068_10,64349068_2,64349068,64349068,within,85,97,101,abattage,1454,86,cattle->cattle,2014,16,b2016,209,18,53,138,64349068_2->64349068_10,64349068_2->64349068_10,64349068_2->64349068_10,64349068_2->64349068_10,64349068_2->64349068_10,64349068_2->64349068_10
117448,15,SB0832,cattle,cattle,64349068_11,64349068_2,64349068,64349068,within,85,-1,91,demographie,1455,86,cattle->cattle,2014,6,b2016,209,18,53,138,64349068_2->64349068_11,64349068_2->64349068_11,64349068_2->64349068_11,64349068_2->64349068_11,64349068_2->64349068_11,64349068_2->64349068_11
117449,15,SB0832,cattle,cattle,64349068_9,64349068_3,64349068,64349068,within,85,-1,88,demographie,1456,86,cattle->cattle,2014,3,b2016,209,18,53,138,64349068_3->64349068_9,64349068_3->64349068_9,64349068_3->64349068_9,64349068_3->64349068_9,64349068_3->64349068_9,64349068_3->64349068_9
117450,15,SB0832,cattle,cattle,64349068_13,64349068_3,64349068,64349068,within,85,101,101,abattage,1457,86,cattle->cattle,2014,16,b2016,209,18,53,138,64349068_3->64349068_13,64349068_3->64349068_13,64349068_3->64349068_13,64349068_3->64349068_13,64349068_3->64349068_13,64349068_3->64349068_13
117451,15,SB0832,cattle,cattle,64349068_14,64349068_0,64349068,64349068,within,86,89,101,abattage,1488,86,cattle->cattle,2014,15,b2016,209,18,53,138,64349068_0->64349068_14,64349068_0->64349068_14,64349068_0->64349068_14,64349068_0->64349068_14,64349068_0->64349068_14,64349068_0->64349068_14
117452,15,SB0832,cattle,cattle,64349068_15,64349068_3,64349068,64349068,within,86,87,101,abattage,1489,86,cattle->cattle,2014,15,b2016,209,18,53,138,64349068_3->64349068_15,64349068_3->64349068_15,64349068_3->64349068_15,64349068_3->64349068_15,64349068_3->64349068_15,64349068_3->64349068_15
117453,15,SB0832,cattle,cattle,64349068_16,64349068_3,64349068,64349068,within,86,95,101,abattage,1490,86,cattle->cattle,2014,15,b2016,209,18,53,138,64349068_3->64349068_16,64349068_3->64349068_16,64349068_3->64349068_16,64349068_3->64349068_16,64349068_3->64349068_16,64349068_3->64349068_16
117454,15,SB0832,boar,cattle,64349_6,64349068_5,64349,64349068,cattle,87,87,97,demographie,1517,86,cattle->boar,2014,10,b2016,209,18,53,138,64349068_5->64349_6,64349068_5->64349_6,NA,64349068_5->64349_6,NA,64349068_5->64349_6
117455,15,SB0832,boar,cattle,64349_7,64349068_7,64349,64349068,cattle,87,87,130,demographie,1518,86,cattle->boar,2014,43,b2016,209,18,53,138,64349068_7->64349_7,64349068_7->64349_7,NA,64349068_7->64349_7,NA,64349068_7->64349_7
117456,15,SB0832,boar,cattle,64349_8,64349068_0,64349,64349068,cattle,89,89,110,demographie,1581,86,cattle->boar,2014,21,b2016,209,18,53,138,64349068_0->64349_8,64349068_0->64349_8,NA,64349068_0->64349_8,NA,64349068_0->64349_8
117457,15,SB0832,badger,cattle,45_d500_190_1526_0,64349068_12,45_d500_190_1526,64349068,cattle,89,89,96,demographie,1582,86,cattle->badger,2014,7,b2016,209,18,53,138,64349068_12->45_d500_190_1526_0,64349068_12->45_d500_190_1526_0,64349068_12->45_d500_190_1526_0,NA,64349068_12->45_d500_190_1526_0,NA
117458,15,SB0832,badger,cattle,45_d500_99_839_0,64420035_0,45_d500_99_839,64420035,cattle,89,89,102,trapping,1583,86,cattle->badger,2014,13,b2016,209,18,53,138,64420035_0->45_d500_99_839_0,64420035_0->45_d500_99_839_0,64420035_0->45_d500_99_839_0,NA,64420035_0->45_d500_99_839_0,NA
117459,15,SB0832,cattle,badger,64420012_12,45_d500_152_0,64420012,45_d500_152,badger,90,-1,95,abattage,1610,86,badger->cattle,2014,5,b2016,209,18,53,138,45_d500_152_0->64420012_12,45_d500_152_0->64420012_12,45_d500_152_0->64420012_12,NA,45_d500_152_0->64420012_12,NA
117460,15,SB0832,cattle,cattle,64349068_17,64349068_14,64349068,64349068,within,91,93,101,abattage,1638,86,cattle->cattle,2014,10,b2016,209,18,53,138,64349068_14->64349068_17,64349068_14->64349068_17,64349068_14->64349068_17,64349068_14->64349068_17,64349068_14->64349068_17,64349068_14->64349068_17
117461,15,SB0832,boar,cattle,64349_11,64349068_12,64349,64349068,cattle,92,92,100,demographie,1661,86,cattle->boar,2014,8,b2016,209,18,53,138,64349068_12->64349_11,64349068_12->64349_11,NA,64349068_12->64349_11,NA,64349068_12->64349_11
117462,15,SB0832,boar,cattle,64349_10,64349068_14,64349,64349068,cattle,92,92,149,demographie,1662,86,cattle->boar,2014,57,b2016,209,18,53,138,64349068_14->64349_10,64349068_14->64349_10,NA,64349068_14->64349_10,NA,64349068_14->64349_10
117463,15,SB0832,cattle,badger,64420039_5,45_d500_99_866_0,64420039,45_d500_99_866,badger,94,95,98,abattage,1710,86,badger->cattle,2014,4,b2016,209,18,53,138,45_d500_99_866_0->64420039_5,45_d500_99_866_0->64420039_5,45_d500_99_866_0->64420039_5,64420012_3->64420039_5,45_d500_99_866_0->64420039_5,64420012_3->64420039_5
117464,15,SB0832,cattle,cattle,64349068_20,64349068_17,64349068,64349068,within,95,-1,101,abattage,1736,86,cattle->cattle,2014,6,b2016,209,18,53,138,64349068_17->64349068_20,64349068_17->64349068_20,64349068_17->64349068_20,64349068_17->64349068_20,64349068_17->64349068_20,64349068_17->64349068_20
117465,15,SB0832,cattle,cattle,64349068_18,64349068_2,64349068,64349068,within,95,100,101,abattage,1737,86,cattle->cattle,2014,6,b2016,209,18,53,138,64349068_2->64349068_18,64349068_2->64349068_18,64349068_2->64349068_18,64349068_2->64349068_18,64349068_2->64349068_18,64349068_2->64349068_18
117466,15,SB0832,cattle,cattle,64349068_22,64349068_4,64349068,64349068,within,95,-1,97,demographie,1738,86,cattle->cattle,2014,2,b2016,209,18,53,138,64349068_4->64349068_22,64349068_4->64349068_22,64349068_4->64349068_22,64349068_4->64349068_22,64349068_4->64349068_22,64349068_4->64349068_22
117467,15,SB0832,cattle,cattle,64349068_21,64349068_5,64349068,64349068,within,95,-1,101,abattage,1739,86,cattle->cattle,2014,6,b2016,209,18,53,138,64349068_5->64349068_21,64349068_5->64349068_21,64349068_5->64349068_21,64349068_5->64349068_21,64349068_5->64349068_21,64349068_5->64349068_21
117468,15,SB0832,boar,cattle,64349_12,64349068_5,64349,64349068,cattle,95,95,103,demographie,1740,86,cattle->boar,2014,8,b2016,209,18,53,138,64349068_5->64349_12,64349068_5->64349_12,NA,64349068_5->64349_12,NA,64349068_5->64349_12
117469,15,SB0832,cattle,cattle,64349068_19,64349068_7,64349068,64349068,within,95,96,101,abattage,1741,86,cattle->cattle,2014,6,b2016,209,18,53,138,64349068_7->64349068_19,64349068_7->64349068_19,64349068_7->64349068_19,64349068_7->64349068_19,64349068_7->64349068_19,64349068_7->64349068_19
117470,15,SB0832,cattle,cattle,64349068_26,64349068_14,64349068,64349068,within,96,99,101,abattage,1760,86,cattle->cattle,2015,5,b2016,209,18,53,138,64349068_14->64349068_26,64349068_14->64349068_26,64349068_14->64349068_26,64349068_14->64349068_26,64349068_14->64349068_26,64349068_14->64349068_26
117471,15,SB0832,cattle,cattle,64349068_27,64349068_14,64349068,64349068,within,96,97,101,abattage,1761,86,cattle->cattle,2015,5,b2016,209,18,53,138,64349068_14->64349068_27,64349068_14->64349068_27,64349068_14->64349068_27,64349068_14->64349068_27,64349068_14->64349068_27,64349068_14->64349068_27
117472,15,SB0832,cattle,cattle,64349068_23,64349068_15,64349068,64349068,within,96,96,101,abattage,1762,86,cattle->cattle,2015,5,b2016,209,18,53,138,64349068_15->64349068_23,64349068_15->64349068_23,64349068_15->64349068_23,64349068_15->64349068_23,64349068_15->64349068_23,64349068_15->64349068_23
117473,15,SB0832,cattle,cattle,64349068_24,64349068_15,64349068,64349068,within,96,-1,101,abattage,1763,86,cattle->cattle,2015,5,b2016,209,18,53,138,64349068_15->64349068_24,64349068_15->64349068_24,64349068_15->64349068_24,64349068_15->64349068_24,64349068_15->64349068_24,64349068_15->64349068_24
117474,15,SB0832,cattle,cattle,64349068_25,64349068_15,64349068,64349068,within,96,-1,101,abattage,1764,86,cattle->cattle,2015,5,b2016,209,18,53,138,64349068_15->64349068_25,64349068_15->64349068_25,64349068_15->64349068_25,64349068_15->64349068_25,64349068_15->64349068_25,64349068_15->64349068_25
117475,15,SB0832,cattle,cattle,64349068_29,64349068_17,64349068,64349068,within,96,97,101,abattage,1765,86,cattle->cattle,2015,5,b2016,209,18,53,138,64349068_17->64349068_29,64349068_17->64349068_29,64349068_17->64349068_29,64349068_17->64349068_29,64349068_17->64349068_29,64349068_17->64349068_29
117476,15,SB0832,cattle,cattle,64349068_31,64349068_2,64349068,64349068,within,96,98,101,abattage,1766,86,cattle->cattle,2015,5,b2016,209,18,53,138,64349068_2->64349068_31,64349068_2->64349068_31,64349068_2->64349068_31,64349068_2->64349068_31,64349068_2->64349068_31,64349068_2->64349068_31
117477,15,SB0832,cattle,cattle,64349068_30,64349068_23,64349068,64349068,within,96,-1,101,demographie,1767,86,cattle->cattle,2015,5,b2016,209,18,53,138,64349068_23->64349068_30,64349068_23->64349068_30,64349068_23->64349068_30,64349068_23->64349068_30,64349068_23->64349068_30,64349068_23->64349068_30
117478,15,SB0832,cattle,cattle,64349068_28,64349068_5,64349068,64349068,within,96,-1,101,abattage,1768,86,cattle->cattle,2015,5,b2016,209,18,53,138,64349068_5->64349068_28,64349068_5->64349068_28,64349068_5->64349068_28,64349068_5->64349068_28,64349068_5->64349068_28,64349068_5->64349068_28
117479,15,SB0832,cattle,cattle,64349068_32,64349068_5,64349068,64349068,within,96,-1,97,demographie,1769,86,cattle->cattle,2015,1,b2016,209,18,53,138,64349068_5->64349068_32,64349068_5->64349068_32,64349068_5->64349068_32,64349068_5->64349068_32,64349068_5->64349068_32,64349068_5->64349068_32
117480,15,SB0832,cattle,cattle,64349068_33,64349068_12,64349068,64349068,within,97,-1,101,abattage,1793,86,cattle->cattle,2015,4,b2016,209,18,53,138,64349068_12->64349068_33,64349068_12->64349068_33,64349068_12->64349068_33,64349068_12->64349068_33,64349068_12->64349068_33,64349068_12->64349068_33
117481,15,SB0832,cattle,cattle,64349068_37,64349068_12,64349068,64349068,within,97,-1,101,abattage,1794,86,cattle->cattle,2015,4,b2016,209,18,53,138,64349068_12->64349068_37,64349068_12->64349068_37,64349068_12->64349068_37,64349068_12->64349068_37,64349068_12->64349068_37,64349068_12->64349068_37
117482,15,SB0832,cattle,cattle,64349068_35,64349068_14,64349068,64349068,within,97,-1,101,abattage,1795,86,cattle->cattle,2015,4,b2016,209,18,53,138,64349068_14->64349068_35,64349068_14->64349068_35,64349068_14->64349068_35,64349068_14->64349068_35,64349068_14->64349068_35,64349068_14->64349068_35
