X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6
86459,15,SB0832,badger,cattle,45_d500_99_766_1,64420012_4,45_d500_99_766,64420012,cattle,28,28,39,demographie,169,273,cattle->badger,2009,11,b2012,281,58,21,202,64420012_4->45_d500_99_766_1,NA,64420012_4->45_d500_99_766_1,NA,NA,NA
86460,15,SB0832,cattle,cattle,64420012_8,64420012_2,64420012,64420012,within,29,32,36,abattage,173,273,cattle->cattle,2009,7,b2012,281,58,21,202,64420012_2->64420012_8,64420012_2->64420012_8,64420012_2->64420012_8,64420012_2->64420012_8,64420012_2->64420012_8,64420012_2->64420012_8
86461,15,SB0832,cattle,cattle,64420012_9,64420012_3,64420012,64420012,within,32,-1,36,abattage,188,273,cattle->cattle,2009,4,b2012,281,58,21,202,64420012_3->64420012_9,64420012_3->64420012_9,64420012_3->64420012_9,64420012_3->64420012_9,64420012_3->64420012_9,64420012_3->64420012_9
86462,15,SB0832,cattle,cattle,64420012_11,64420012_3,64420012,64420012,within,34,-1,36,abattage,196,273,cattle->cattle,2009,2,b2012,281,58,21,202,64420012_3->64420012_11,64420012_3->64420012_11,64420012_3->64420012_11,64420012_3->64420012_11,64420012_3->64420012_11,64420012_3->64420012_11
86463,15,SB0832,cattle,cattle,64420012_10,64420012_7,64420012,64420012,within,34,34,36,abattage,197,273,cattle->cattle,2009,2,b2012,281,58,21,202,64420012_7->64420012_10,64420012_7->64420012_10,64420012_7->64420012_10,64420012_7->64420012_10,64420012_7->64420012_10,64420012_7->64420012_10
86464,15,SB0832,cattle,cattle,64420012_14,64420012_2,64420012,64420012,within,35,-1,36,abattage,199,273,cattle->cattle,2009,1,b2012,281,58,21,202,64420012_2->64420012_14,64420012_2->64420012_14,64420012_2->64420012_14,64420012_2->64420012_14,64420012_2->64420012_14,64420012_2->64420012_14
86465,15,SB0832,cattle,cattle,64420012_13,64420012_4,64420012,64420012,within,35,36,36,abattage,200,273,cattle->cattle,2009,1,b2012,281,58,21,202,64420012_4->64420012_13,64420012_4->64420012_13,64420012_4->64420012_13,64420012_4->64420012_13,64420012_4->64420012_13,64420012_4->64420012_13
86466,15,SB0832,cattle,cattle,64420012_12,64420012_5,64420012,64420012,within,35,-1,36,abattage,201,273,cattle->cattle,2009,1,b2012,281,58,21,202,64420012_5->64420012_12,64420012_5->64420012_12,64420012_5->64420012_12,64420012_5->64420012_12,64420012_5->64420012_12,64420012_5->64420012_12
86467,15,SB0832,cattle,cattle,64420012_15,64420012_7,64420012,64420012,within,36,-1,36,abattage,203,273,cattle->cattle,2010,0,b2012,281,58,21,202,64420012_7->64420012_15,64420012_7->64420012_15,64420012_7->64420012_15,64420012_7->64420012_15,64420012_7->64420012_15,64420012_7->64420012_15
86468,15,SB0832,cattle,badger,64420044_0,45_d500_152_0,64420044,45_d500_152,badger,54,56,91,abattage,266,273,badger->cattle,2011,37,b2012,281,58,21,202,45_d500_152_0->64420044_0,45_d500_152_0->64420044_0,45_d500_152_0->64420044_0,64420012_0->64420044_0,45_d500_152_0->64420044_0,64420012_0->64420044_0
86469,15,SB0832,cattle,cattle,64420044_1,64420044_0,64420044,64420044,within,57,59,91,abattage,280,273,cattle->cattle,2011,34,b2012,281,58,21,202,64420044_0->64420044_1,64420044_0->64420044_1,64420044_0->64420044_1,64420044_0->64420044_1,64420044_0->64420044_1,64420044_0->64420044_1
86470,15,SB0832,badger,cattle,45_d500_163_0,64420044_0,45_d500_163,64420044,cattle,57,57,157,NA,281,273,cattle->badger,2011,100,b2012,281,58,21,202,64420044_0->45_d500_163_0,64420044_0->45_d500_163_0,64420044_0->45_d500_163_0,NA,64420044_0->45_d500_163_0,NA
86471,15,SB0832,badger,cattle,45_d500_99_766_2,64420044_0,45_d500_99_766,64420044,cattle,57,57,114,demographie,282,273,cattle->badger,2011,57,b2012,281,58,21,202,64420044_0->45_d500_99_766_2,64420044_0->45_d500_99_766_2,64420044_0->45_d500_99_766_2,NA,64420044_0->45_d500_99_766_2,NA
86472,15,SB0832,cattle,cattle,64420044_2,64420044_1,64420044,64420044,within,61,69,91,abattage,298,273,cattle->cattle,2012,30,b2016,281,58,21,202,64420044_1->64420044_2,64420044_1->64420044_2,64420044_1->64420044_2,64420044_1->64420044_2,64420044_1->64420044_2,64420044_1->64420044_2
86473,15,SB0832,cattle,cattle,64420044_3,64420044_1,64420044,64420044,within,62,72,91,abattage,304,273,cattle->cattle,2012,29,b2016,281,58,21,202,64420044_1->64420044_3,64420044_1->64420044_3,64420044_1->64420044_3,64420044_1->64420044_3,64420044_1->64420044_3,64420044_1->64420044_3
86474,15,SB0832,cattle,cattle,64420044_4,64420044_1,64420044,64420044,within,62,66,91,abattage,305,273,cattle->cattle,2012,29,b2016,281,58,21,202,64420044_1->64420044_4,64420044_1->64420044_4,64420044_1->64420044_4,64420044_1->64420044_4,64420044_1->64420044_4,64420044_1->64420044_4
86475,15,SB0832,badger,cattle,45_d500_156_1,64420044_0,45_d500_156,64420044,cattle,64,64,77,trapping,314,273,cattle->badger,2012,13,b2016,281,58,21,202,64420044_0->45_d500_156_1,64420044_0->45_d500_156_1,64420044_0->45_d500_156_1,NA,64420044_0->45_d500_156_1,NA
86476,15,SB0832,badger,cattle,45_d500_157_858_0,64420044_0,45_d500_157_858,64420044,cattle,64,64,106,demographie,315,273,cattle->badger,2012,42,b2016,281,58,21,202,64420044_0->45_d500_157_858_0,64420044_0->45_d500_157_858_0,64420044_0->45_d500_157_858_0,NA,64420044_0->45_d500_157_858_0,NA
86477,15,SB0832,badger,cattle,45_d500_156_2,64420044_1,45_d500_156,64420044,cattle,64,64,65,demographie,316,273,cattle->badger,2012,1,b2016,281,58,21,202,64420044_1->45_d500_156_2,64420044_1->45_d500_156_2,64420044_1->45_d500_156_2,NA,64420044_1->45_d500_156_2,NA
86478,15,SB0832,badger,cattle,45_d500_160_1,64420044_1,45_d500_160,64420044,cattle,66,66,78,trapping,322,273,cattle->badger,2012,12,b2016,281,58,21,202,64420044_1->45_d500_160_1,64420044_1->45_d500_160_1,64420044_1->45_d500_160_1,NA,64420044_1->45_d500_160_1,NA
86479,15,SB0832,cattle,cattle,64420044_5,64420044_4,64420044,64420044,within,66,73,91,abattage,323,273,cattle->cattle,2012,25,b2016,281,58,21,202,64420044_4->64420044_5,64420044_4->64420044_5,64420044_4->64420044_5,64420044_4->64420044_5,64420044_4->64420044_5,64420044_4->64420044_5
86480,15,SB0832,cattle,badger,64420035_0,45_d500_160_1,64420035,45_d500_160,badger,68,71,83,demographie,331,273,badger->cattle,2012,15,b2016,281,58,21,202,45_d500_160_1->64420035_0,45_d500_160_1->64420035_0,45_d500_160_1->64420035_0,64420044_1->64420035_0,45_d500_160_1->64420035_0,64420044_1->64420035_0
86481,15,SB0832,cattle,cattle,64420044_6,64420044_4,64420044,64420044,within,68,71,91,abattage,336,273,cattle->cattle,2012,23,b2016,281,58,21,202,64420044_4->64420044_6,64420044_4->64420044_6,64420044_4->64420044_6,64420044_4->64420044_6,64420044_4->64420044_6,64420044_4->64420044_6
86482,15,SB0832,cattle,badger,64420035_1,45_d500_157_858_0,64420035,45_d500_157_858,badger,69,70,84,abattage,338,273,badger->cattle,2012,15,b2016,281,58,21,202,45_d500_157_858_0->64420035_1,45_d500_157_858_0->64420035_1,45_d500_157_858_0->64420035_1,64420044_0->64420035_1,45_d500_157_858_0->64420035_1,64420044_0->64420035_1
86483,15,SB0832,cattle,badger,64459003_0,45_d500_157_858_0,64459003,45_d500_157_858,badger,70,77,91,abattage,340,273,badger->cattle,2012,21,b2016,281,58,21,202,45_d500_157_858_0->64459003_0,45_d500_157_858_0->64459003_0,45_d500_157_858_0->64459003_0,64420044_0->64459003_0,45_d500_157_858_0->64459003_0,64420044_0->64459003_0
86484,15,SB0832,cattle,cattle,64420044_8,64420044_0,64420044,64420044,within,71,77,91,abattage,347,273,cattle->cattle,2012,20,b2016,281,58,21,202,64420044_0->64420044_8,64420044_0->64420044_8,64420044_0->64420044_8,64420044_0->64420044_8,64420044_0->64420044_8,64420044_0->64420044_8
86485,15,SB0832,cattle,cattle,64420044_9,64420044_4,64420044,64420044,within,71,77,91,abattage,348,273,cattle->cattle,2012,20,b2016,281,58,21,202,64420044_4->64420044_9,64420044_4->64420044_9,64420044_4->64420044_9,64420044_4->64420044_9,64420044_4->64420044_9,64420044_4->64420044_9
86486,15,SB0832,cattle,cattle,64420044_7,64420044_6,64420044,64420044,within,71,74,91,abattage,349,273,cattle->cattle,2012,20,b2016,281,58,21,202,64420044_6->64420044_7,64420044_6->64420044_7,64420044_6->64420044_7,64420044_6->64420044_7,64420044_6->64420044_7,64420044_6->64420044_7
86487,15,SB0832,cattle,cattle,64420035_2,64420035_1,64420035,64420035,within,73,74,84,abattage,360,273,cattle->cattle,2013,11,b2016,281,58,21,202,64420035_1->64420035_2,64420035_1->64420035_2,64420035_1->64420035_2,64420035_1->64420035_2,64420035_1->64420035_2,64420035_1->64420035_2
86488,15,SB0832,cattle,cattle,64420044_10,64420044_4,64420044,64420044,within,73,77,91,abattage,361,273,cattle->cattle,2013,18,b2016,281,58,21,202,64420044_4->64420044_10,64420044_4->64420044_10,64420044_4->64420044_10,64420044_4->64420044_10,64420044_4->64420044_10,64420044_4->64420044_10
86489,15,SB0832,cattle,cattle,64420044_11,64420044_2,64420044,64420044,within,74,78,91,abattage,367,273,cattle->cattle,2013,17,b2016,281,58,21,202,64420044_2->64420044_11,64420044_2->64420044_11,64420044_2->64420044_11,64420044_2->64420044_11,64420044_2->64420044_11,64420044_2->64420044_11
86490,15,SB0832,cattle,cattle,64420044_12,64420044_0,64420044,64420044,within,75,78,91,abattage,371,273,cattle->cattle,2013,16,b2016,281,58,21,202,64420044_0->64420044_12,64420044_0->64420044_12,64420044_0->64420044_12,64420044_0->64420044_12,64420044_0->64420044_12,64420044_0->64420044_12
86491,15,SB0832,cattle,cattle,64420035_3,64420035_2,64420035,64420035,within,76,82,84,abattage,376,273,cattle->cattle,2013,8,b2016,281,58,21,202,64420035_2->64420035_3,64420035_2->64420035_3,64420035_2->64420035_3,64420035_2->64420035_3,64420035_2->64420035_3,64420035_2->64420035_3
86492,15,SB0832,cattle,badger,64420042_0,45_d500_160_1,64420042,45_d500_160,badger,77,80,83,abattage,380,273,badger->cattle,2013,6,b2016,281,58,21,202,45_d500_160_1->64420042_0,45_d500_160_1->64420042_0,45_d500_160_1->64420042_0,64420044_1->64420042_0,45_d500_160_1->64420042_0,64420044_1->64420042_0
86493,15,SB0832,cattle,cattle,64420044_13,64420044_4,64420044,64420044,within,77,78,91,abattage,382,273,cattle->cattle,2013,14,b2016,281,58,21,202,64420044_4->64420044_13,64420044_4->64420044_13,64420044_4->64420044_13,64420044_4->64420044_13,64420044_4->64420044_13,64420044_4->64420044_13
86494,15,SB0832,badger,cattle,45_d500_124_0,64420035_1,45_d500_124,64420035,cattle,78,78,113,trapping,386,273,cattle->badger,2013,35,b2016,281,58,21,202,64420035_1->45_d500_124_0,64420035_1->45_d500_124_0,64420035_1->45_d500_124_0,NA,64420035_1->45_d500_124_0,NA
86495,15,SB0832,badger,cattle,45_d500_78_668_0,64420035_2,45_d500_78_668,64420035,cattle,78,78,157,NA,387,273,cattle->badger,2013,79,b2016,281,58,21,202,64420035_2->45_d500_78_668_0,64420035_2->45_d500_78_668_0,64420035_2->45_d500_78_668_0,NA,64420035_2->45_d500_78_668_0,NA
86496,15,SB0832,badger,cattle,45_d500_78_668_1,64420035_2,45_d500_78_668,64420035,cattle,78,78,88,demographie,388,273,cattle->badger,2013,10,b2016,281,58,21,202,64420035_2->45_d500_78_668_1,64420035_2->45_d500_78_668_1,64420035_2->45_d500_78_668_1,NA,64420035_2->45_d500_78_668_1,NA
86497,15,SB0832,badger,cattle,45_d500_78_668_2,64420035_2,45_d500_78_668,64420035,cattle,78,78,80,trapping,389,273,cattle->badger,2013,2,b2016,281,58,21,202,64420035_2->45_d500_78_668_2,64420035_2->45_d500_78_668_2,64420035_2->45_d500_78_668_2,NA,64420035_2->45_d500_78_668_2,NA
86498,15,SB0832,badger,cattle,45_d500_164_0,64459003_0,45_d500_164,64459003,cattle,78,78,157,NA,390,273,cattle->badger,2013,79,b2016,281,58,21,202,64459003_0->45_d500_164_0,64459003_0->45_d500_164_0,64459003_0->45_d500_164_0,NA,64459003_0->45_d500_164_0,NA
86499,15,SB0832,cattle,cattle,64420044_14,64420044_10,64420044,64420044,within,79,81,91,abattage,395,273,cattle->cattle,2013,12,b2016,281,58,21,202,64420044_10->64420044_14,64420044_10->64420044_14,64420044_10->64420044_14,64420044_10->64420044_14,64420044_10->64420044_14,64420044_10->64420044_14
86500,15,SB0832,badger,cattle,45_d500_158_0,64459003_0,45_d500_158,64459003,cattle,79,79,152,trapping,396,273,cattle->badger,2013,73,b2016,281,58,21,202,64459003_0->45_d500_158_0,64459003_0->45_d500_158_0,64459003_0->45_d500_158_0,NA,64459003_0->45_d500_158_0,NA
86501,15,SB0832,cattle,badger,64420044_17,45_d500_157_858_0,64420044,45_d500_157_858,badger,80,82,91,abattage,400,273,badger->cattle,2013,11,b2016,281,58,21,202,45_d500_157_858_0->64420044_17,45_d500_157_858_0->64420044_17,45_d500_157_858_0->64420044_17,64420044_0->64420044_17,45_d500_157_858_0->64420044_17,64420044_0->64420044_17
86502,15,SB0832,cattle,cattle,64420044_16,64420044_10,64420044,64420044,within,80,81,91,abattage,405,273,cattle->cattle,2013,11,b2016,281,58,21,202,64420044_10->64420044_16,64420044_10->64420044_16,64420044_10->64420044_16,64420044_10->64420044_16,64420044_10->64420044_16,64420044_10->64420044_16
86503,15,SB0832,cattle,cattle,64420044_15,64420044_11,64420044,64420044,within,80,-1,91,abattage,406,273,cattle->cattle,2013,11,b2016,281,58,21,202,64420044_11->64420044_15,64420044_11->64420044_15,64420044_11->64420044_15,64420044_11->64420044_15,64420044_11->64420044_15,64420044_11->64420044_15
86504,15,SB0832,cattle,cattle,64420044_18,64420044_5,64420044,64420044,within,80,81,91,abattage,407,273,cattle->cattle,2013,11,b2016,281,58,21,202,64420044_5->64420044_18,64420044_5->64420044_18,64420044_5->64420044_18,64420044_5->64420044_18,64420044_5->64420044_18,64420044_5->64420044_18
86505,15,SB0832,badger,cattle,45_d500_163_1,64420044_7,45_d500_163,64420044,cattle,80,80,140,trapping,408,273,cattle->badger,2013,60,b2016,281,58,21,202,64420044_7->45_d500_163_1,64420044_7->45_d500_163_1,64420044_7->45_d500_163_1,NA,64420044_7->45_d500_163_1,NA
86506,15,SB0832,cattle,cattle,64459003_1,64459003_0,64459003,64459003,within,80,86,90,demographie,409,273,cattle->cattle,2013,10,b2016,281,58,21,202,64459003_0->64459003_1,64459003_0->64459003_1,64459003_0->64459003_1,64459003_0->64459003_1,64459003_0->64459003_1,64459003_0->64459003_1
86507,15,SB0832,cattle,cattle,64420035_4,64420035_1,64420035,64420035,within,81,84,84,abattage,417,273,cattle->cattle,2013,3,b2016,281,58,21,202,64420035_1->64420035_4,64420035_1->64420035_4,64420035_1->64420035_4,64420035_1->64420035_4,64420035_1->64420035_4,64420035_1->64420035_4
86508,15,SB0832,badger,cattle,56_d500_6_0,64420042_0,56_d500_6,64420042,cattle,81,81,85,demographie,418,273,cattle->badger,2013,4,b2016,281,58,21,202,64420042_0->56_d500_6_0,64420042_0->56_d500_6_0,64420042_0->56_d500_6_0,NA,64420042_0->56_d500_6_0,NA
86509,15,SB0832,cattle,cattle,64420044_20,64420044_10,64420044,64420044,within,81,84,91,abattage,419,273,cattle->cattle,2013,10,b2016,281,58,21,202,64420044_10->64420044_20,64420044_10->64420044_20,64420044_10->64420044_20,64420044_10->64420044_20,64420044_10->64420044_20,64420044_10->64420044_20
86510,15,SB0832,cattle,cattle,64420044_19,64420044_12,64420044,64420044,within,81,89,91,abattage,420,273,cattle->cattle,2013,10,b2016,281,58,21,202,64420044_12->64420044_19,64420044_12->64420044_19,64420044_12->64420044_19,64420044_12->64420044_19,64420044_12->64420044_19,64420044_12->64420044_19
86511,15,SB0832,cattle,cattle,64459003_2,64459003_0,64459003,64459003,within,81,83,91,abattage,421,273,cattle->cattle,2013,10,b2016,281,58,21,202,64459003_0->64459003_2,64459003_0->64459003_2,64459003_0->64459003_2,64459003_0->64459003_2,64459003_0->64459003_2,64459003_0->64459003_2
86512,15,SB0832,badger,cattle,45_d500_159_855_0,64420035_0,45_d500_159_855,64420035,cattle,82,82,142,demographie,425,273,cattle->badger,2013,60,b2016,281,58,21,202,64420035_0->45_d500_159_855_0,64420035_0->45_d500_159_855_0,64420035_0->45_d500_159_855_0,NA,64420035_0->45_d500_159_855_0,NA
86513,15,SB0832,badger,cattle,45_d500_156_3,64420042_0,45_d500_156,64420042,cattle,82,82,100,trapping,426,273,cattle->badger,2013,18,b2016,281,58,21,202,64420042_0->45_d500_156_3,64420042_0->45_d500_156_3,64420042_0->45_d500_156_3,NA,64420042_0->45_d500_156_3,NA
86514,15,SB0832,badger,cattle,45_d500_167_0,64459003_0,45_d500_167,64459003,cattle,82,82,84,demographie,427,273,cattle->badger,2013,2,b2016,281,58,21,202,64459003_0->45_d500_167_0,64459003_0->45_d500_167_0,64459003_0->45_d500_167_0,NA,64459003_0->45_d500_167_0,NA
86515,15,SB0832,cattle,cattle,64420035_5,64420035_2,64420035,64420035,within,83,-1,84,abattage,436,273,cattle->cattle,2013,1,b2016,281,58,21,202,64420035_2->64420035_5,64420035_2->64420035_5,64420035_2->64420035_5,64420035_2->64420035_5,64420035_2->64420035_5,64420035_2->64420035_5
86516,15,SB0832,cattle,cattle,64420035_6,64420035_3,64420035,64420035,within,83,84,84,abattage,437,273,cattle->cattle,2013,1,b2016,281,58,21,202,64420035_3->64420035_6,64420035_3->64420035_6,64420035_3->64420035_6,64420035_3->64420035_6,64420035_3->64420035_6,64420035_3->64420035_6
86517,15,SB0832,cattle,cattle,64420044_24,64420044_0,64420044,64420044,within,83,88,91,abattage,438,273,cattle->cattle,2013,8,b2016,281,58,21,202,64420044_0->64420044_24,64420044_0->64420044_24,64420044_0->64420044_24,64420044_0->64420044_24,64420044_0->64420044_24,64420044_0->64420044_24
86518,15,SB0832,cattle,cattle,64420044_25,64420044_5,64420044,64420044,within,83,-1,91,abattage,439,273,cattle->cattle,2013,8,b2016,281,58,21,202,64420044_5->64420044_25,64420044_5->64420044_25,64420044_5->64420044_25,64420044_5->64420044_25,64420044_5->64420044_25,64420044_5->64420044_25
86519,15,SB0832,cattle,cattle,64420044_22,64420044_8,64420044,64420044,within,83,88,91,abattage,440,273,cattle->cattle,2013,8,b2016,281,58,21,202,64420044_8->64420044_22,64420044_8->64420044_22,64420044_8->64420044_22,64420044_8->64420044_22,64420044_8->64420044_22,64420044_8->64420044_22
86520,15,SB0832,cattle,cattle,64420044_21,64420044_9,64420044,64420044,within,83,84,91,abattage,441,273,cattle->cattle,2013,8,b2016,281,58,21,202,64420044_9->64420044_21,64420044_9->64420044_21,64420044_9->64420044_21,64420044_9->64420044_21,64420044_9->64420044_21,64420044_9->64420044_21
86521,15,SB0832,cattle,cattle,64420044_23,64420044_9,64420044,64420044,within,83,87,91,abattage,442,273,cattle->cattle,2013,8,b2016,281,58,21,202,64420044_9->64420044_23,64420044_9->64420044_23,64420044_9->64420044_23,64420044_9->64420044_23,64420044_9->64420044_23,64420044_9->64420044_23
86522,15,SB0832,cattle,cattle,64420035_7,64420035_2,64420035,64420035,within,84,-1,84,abattage,453,273,cattle->cattle,2014,0,b2016,281,58,21,202,64420035_2->64420035_7,64420035_2->64420035_7,64420035_2->64420035_7,64420035_2->64420035_7,64420035_2->64420035_7,64420035_2->64420035_7
86523,15,SB0832,cattle,cattle,64420044_26,64420044_18,64420044,64420044,within,84,89,90,demographie,454,273,cattle->cattle,2014,6,b2016,281,58,21,202,64420044_18->64420044_26,64420044_18->64420044_26,64420044_18->64420044_26,64420044_18->64420044_26,64420044_18->64420044_26,64420044_18->64420044_26
86524,15,SB0832,cattle,cattle,64459003_3,64459003_2,64459003,64459003,within,84,87,91,abattage,455,273,cattle->cattle,2014,7,b2016,281,58,21,202,64459003_2->64459003_3,64459003_2->64459003_3,64459003_2->64459003_3,64459003_2->64459003_3,64459003_2->64459003_3,64459003_2->64459003_3
86525,15,SB0832,cattle,cattle,64420044_28,64420044_0,64420044,64420044,within,85,87,91,abattage,464,273,cattle->cattle,2014,6,b2016,281,58,21,202,64420044_0->64420044_28,64420044_0->64420044_28,64420044_0->64420044_28,64420044_0->64420044_28,64420044_0->64420044_28,64420044_0->64420044_28
86526,15,SB0832,cattle,cattle,64420044_31,64420044_5,64420044,64420044,within,85,89,91,abattage,465,273,cattle->cattle,2014,6,b2016,281,58,21,202,64420044_5->64420044_31,64420044_5->64420044_31,64420044_5->64420044_31,64420044_5->64420044_31,64420044_5->64420044_31,64420044_5->64420044_31
86527,15,SB0832,cattle,cattle,64420044_27,64420044_7,64420044,64420044,within,85,85,91,abattage,466,273,cattle->cattle,2014,6,b2016,281,58,21,202,64420044_7->64420044_27,64420044_7->64420044_27,64420044_7->64420044_27,64420044_7->64420044_27,64420044_7->64420044_27,64420044_7->64420044_27
86528,15,SB0832,cattle,cattle,64420044_29,64420044_8,64420044,64420044,within,85,88,91,abattage,467,273,cattle->cattle,2014,6,b2016,281,58,21,202,64420044_8->64420044_29,64420044_8->64420044_29,64420044_8->64420044_29,64420044_8->64420044_29,64420044_8->64420044_29,64420044_8->64420044_29
86529,15,SB0832,cattle,cattle,64420044_30,64420044_9,64420044,64420044,within,85,90,91,abattage,468,273,cattle->cattle,2014,6,b2016,281,58,21,202,64420044_9->64420044_30,64420044_9->64420044_30,64420044_9->64420044_30,64420044_9->64420044_30,64420044_9->64420044_30,64420044_9->64420044_30
86530,15,SB0832,cattle,cattle,64420044_32,64420044_0,64420044,64420044,within,86,90,91,abattage,473,273,cattle->cattle,2014,5,b2016,281,58,21,202,64420044_0->64420044_32,64420044_0->64420044_32,64420044_0->64420044_32,64420044_0->64420044_32,64420044_0->64420044_32,64420044_0->64420044_32
86531,15,SB0832,cattle,cattle,64420044_33,64420044_16,64420044,64420044,within,86,90,91,abattage,474,273,cattle->cattle,2014,5,b2016,281,58,21,202,64420044_16->64420044_33,64420044_16->64420044_33,64420044_16->64420044_33,64420044_16->64420044_33,64420044_16->64420044_33,64420044_16->64420044_33
86532,15,SB0832,cattle,badger,64459010_0,45_d500_164_0,64459010,45_d500_164,badger,87,89,98,abattage,475,273,badger->cattle,2014,11,b2016,281,58,21,202,45_d500_164_0->64459010_0,45_d500_164_0->64459010_0,45_d500_164_0->64459010_0,64459003_0->64459010_0,45_d500_164_0->64459010_0,64459003_0->64459010_0
86533,15,SB0832,cattle,cattle,64459003_4,64459003_0,64459003,64459003,within,87,-1,91,abattage,477,273,cattle->cattle,2014,4,b2016,281,58,21,202,64459003_0->64459003_4,64459003_0->64459003_4,64459003_0->64459003_4,64459003_0->64459003_4,64459003_0->64459003_4,64459003_0->64459003_4
86534,15,SB0832,badger,cattle,45_d500_64_0,64459003_2,45_d500_64,64459003,cattle,87,87,124,trapping,478,273,cattle->badger,2014,37,b2016,281,58,21,202,64459003_2->45_d500_64_0,64459003_2->45_d500_64_0,64459003_2->45_d500_64_0,NA,64459003_2->45_d500_64_0,NA
86535,15,SB0832,cattle,cattle,64420044_34,64420044_14,64420044,64420044,within,88,89,91,abattage,481,273,cattle->cattle,2014,3,b2016,281,58,21,202,64420044_14->64420044_34,64420044_14->64420044_34,64420044_14->64420044_34,64420044_14->64420044_34,64420044_14->64420044_34,64420044_14->64420044_34
86536,15,SB0832,cattle,cattle,64459003_5,64459003_0,64459003,64459003,within,88,-1,89,demographie,482,273,cattle->cattle,2014,1,b2016,281,58,21,202,64459003_0->64459003_5,64459003_0->64459003_5,64459003_0->64459003_5,64459003_0->64459003_5,64459003_0->64459003_5,64459003_0->64459003_5
86537,15,SB0832,badger,cattle,45_d500_65_0,64459003_0,45_d500_65,64459003,cattle,88,88,137,demographie,483,273,cattle->badger,2014,49,b2016,281,58,21,202,64459003_0->45_d500_65_0,64459003_0->45_d500_65_0,64459003_0->45_d500_65_0,NA,64459003_0->45_d500_65_0,NA
