X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle
40911,15,SB0832,badger,NA,45_d500_99_839_0,NA,45_d500_99_839,NA,initialisation,0,0,78,demographie,15,262,NA->badger,2007,78,b2012,113,20,16,77
40912,15,SB0832,badger,badger,45_d500_99_766_0,45_d500_99_839_0,45_d500_99_766,45_d500_99_839,neighborhood,32,32,100,trapping,155,262,badger->badger,2009,68,b2012,113,20,16,77
40913,15,SB0832,cattle,badger,64420035_0,45_d500_99_766_0,64420035,45_d500_99_766,badger,41,43,53,demographie,225,262,badger->cattle,2010,12,b2012,113,20,16,77
40914,15,SB0832,cattle,badger,64420012_0,45_d500_99_766_0,64420012,45_d500_99_766,badger,46,49,72,abattage,261,262,badger->cattle,2010,26,b2012,113,20,16,77
40915,15,SB0832,cattle,cattle,64420035_1,64420035_0,64420035,64420035,within,46,47,53,demographie,268,262,cattle->cattle,2010,7,b2012,113,20,16,77
40916,15,SB0832,cattle,cattle,64420035_2,64420035_0,64420035,64420035,within,47,48,54,abattage,276,262,cattle->cattle,2010,7,b2012,113,20,16,77
40917,15,SB0832,cattle,cattle,64420035_3,64420035_0,64420035,64420035,within,48,-1,49,demographie,286,262,cattle->cattle,2011,1,b2012,113,20,16,77
40918,15,SB0832,cattle,cattle,64420035_4,64420035_1,64420035,64420035,within,48,53,54,abattage,287,262,cattle->cattle,2011,6,b2012,113,20,16,77
40919,15,SB0832,cattle,cattle,64420035_5,64420035_2,64420035,64420035,within,49,-1,54,abattage,298,262,cattle->cattle,2011,5,b2012,113,20,16,77
40920,15,SB0832,cattle,cattle,64420035_6,64420035_0,64420035,64420035,within,50,51,54,abattage,308,262,cattle->cattle,2011,4,b2012,113,20,16,77
40921,15,SB0832,cattle,cattle,64420035_7,64420035_2,64420035,64420035,within,52,53,54,abattage,334,262,cattle->cattle,2011,2,b2012,113,20,16,77
40922,15,SB0832,cattle,cattle,64420035_8,64420035_2,64420035,64420035,within,52,-1,54,abattage,335,262,cattle->cattle,2011,2,b2012,113,20,16,77
40923,15,SB0832,badger,badger,45_d500_99_766_1,45_d500_99_839_0,45_d500_99_766,45_d500_99_839,neighborhood,54,54,136,demographie,355,262,badger->badger,2011,82,b2012,113,20,16,77
40924,15,SB0832,badger,cattle,45_d500_78_668_0,64420035_4,45_d500_78_668,64420035,cattle,54,54,124,trapping,365,262,cattle->badger,2011,70,b2012,113,20,16,77
40925,15,SB0832,badger,badger,45_d500_152_0,45_d500_99_766_1,45_d500_152,45_d500_99_766,neighborhood,55,55,58,demographie,367,262,badger->badger,2011,3,b2012,113,20,16,77
40926,15,SB0832,cattle,cattle,64420012_1,64420012_0,64420012,64420012,within,55,57,72,abattage,370,262,cattle->cattle,2011,17,b2012,113,20,16,77
40927,15,SB0832,badger,badger,45_d500_99_766_2,45_d500_152_0,45_d500_99_766,45_d500_152,neighborhood,56,56,69,demographie,377,262,badger->badger,2011,13,b2012,113,20,16,77
40928,15,SB0832,cattle,cattle,64420012_3,64420012_0,64420012,64420012,within,63,65,71,demographie,502,262,cattle->cattle,2012,8,b2016,113,20,16,77
40929,15,SB0832,cattle,cattle,64420012_4,64420012_0,64420012,64420012,within,63,64,72,abattage,503,262,cattle->cattle,2012,9,b2016,113,20,16,77
40930,15,SB0832,cattle,cattle,64420012_2,64420012_1,64420012,64420012,within,63,64,72,abattage,504,262,cattle->cattle,2012,9,b2016,113,20,16,77
40931,15,SB0832,cattle,cattle,64420012_5,64420012_0,64420012,64420012,within,64,65,72,abattage,518,262,cattle->cattle,2012,8,b2016,113,20,16,77
40932,15,SB0832,cattle,badger,64002002_0,45_d500_78_668_0,64002002,45_d500_78_668,badger,65,66,101,abattage,529,262,badger->cattle,2012,36,b2016,113,20,16,77
40933,15,SB0832,cattle,cattle,64420012_6,64420012_4,64420012,64420012,within,66,-1,72,abattage,554,262,cattle->cattle,2012,6,b2016,113,20,16,77
40934,15,SB0832,badger,badger,45_d500_99_766_3,45_d500_99_766_1,45_d500_99_766,45_d500_99_766,within,67,67,71,demographie,564,262,badger->badger,2012,4,b2016,113,20,16,77
40935,15,SB0832,badger,cattle,45_d500_78_668_1,64002002_0,45_d500_78_668,64002002,cattle,67,67,104,trapping,565,262,cattle->badger,2012,37,b2016,113,20,16,77
40936,15,SB0832,cattle,cattle,64420012_7,64420012_5,64420012,64420012,within,67,-1,72,abattage,581,262,cattle->cattle,2012,5,b2016,113,20,16,77
40937,15,SB0832,cattle,cattle,64420012_8,64420012_0,64420012,64420012,within,68,69,72,abattage,605,262,cattle->cattle,2012,4,b2016,113,20,16,77
40938,15,SB0832,cattle,cattle,64420012_9,64420012_1,64420012,64420012,within,68,69,72,abattage,606,262,cattle->cattle,2012,4,b2016,113,20,16,77
40939,15,SB0832,cattle,cattle,64420012_10,64420012_3,64420012,64420012,within,68,70,72,abattage,607,262,cattle->cattle,2012,4,b2016,113,20,16,77
40940,15,SB0832,cattle,cattle,64420012_11,64420012_3,64420012,64420012,within,69,70,72,abattage,636,262,cattle->cattle,2012,3,b2016,113,20,16,77
