X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,presence_2,presence_3,presence_4,presence_5,presence_6
109858,15,SB0832,badger,NA,45_d500_124_0,NA,45_d500_124,NA,initialisation,0,0,77,trapping,15,83,NA->badger,2007,77,b2012,282,31,51,200,NA,NA,NA,NA,NA,NA,1,1,1,1,1
109859,15,SB0832,badger,badger,45_d500_124_1,45_d500_124_0,45_d500_124,45_d500_124,within,2,2,89,trapping,19,83,badger->badger,2007,87,b2012,282,31,51,200,45_d500_124_0->45_d500_124_1,45_d500_124_0->45_d500_124_1,45_d500_124_0->45_d500_124_1,NA,45_d500_124_0->45_d500_124_1,NA,1,1,1,1,1
109860,15,SB0832,cattle,badger,64349068_0,45_d500_124_0,64349068,45_d500_124,badger,29,30,56,abattage,244,83,badger->cattle,2009,27,b2012,282,31,51,200,45_d500_124_0->64349068_0,45_d500_124_0->64349068_0,45_d500_124_0->64349068_0,NA,45_d500_124_0->64349068_0,NA,1,1,1,1,1
109861,15,SB0832,cattle,badger,64420047_0,45_d500_124_1,64420047,45_d500_124,badger,32,34,40,demographie,283,83,badger->cattle,2009,8,b2012,282,31,51,200,45_d500_124_1->64420047_0,45_d500_124_1->64420047_0,45_d500_124_1->64420047_0,NA,45_d500_124_1->64420047_0,NA,1,1,1,1,1
109862,15,SB0832,boar,cattle,64349_0,64349068_0,64349,64349068,cattle,34,34,49,demographie,308,83,cattle->boar,2009,15,b2012,282,31,51,200,64349068_0->64349_0,NA,NA,64349068_0->64349_0,NA,NA,1,1,1,1,1
109863,15,SB0832,boar,cattle,64349_1,64349068_0,64349,64349068,cattle,34,34,145,demographie,309,83,cattle->boar,2009,111,b2012,282,31,51,200,64349068_0->64349_1,64349068_0->64349_1,NA,64349068_0->64349_1,NA,64349068_0->64349_1,1,1,1,1,1
109864,15,SB0832,badger,badger,45_d500_124_2,45_d500_124_0,45_d500_124,45_d500_124,within,35,35,49,demographie,321,83,badger->badger,2009,14,b2012,282,31,51,200,45_d500_124_0->45_d500_124_2,NA,45_d500_124_0->45_d500_124_2,NA,NA,NA,0,1,0,0,0
109865,15,SB0832,cattle,cattle,64349068_1,64349068_0,64349068,64349068,within,35,45,56,abattage,334,83,cattle->cattle,2009,21,b2012,282,31,51,200,64349068_0->64349068_1,64349068_0->64349068_1,64349068_0->64349068_1,64349068_0->64349068_1,64349068_0->64349068_1,64349068_0->64349068_1,1,1,1,1,1
109866,15,SB0832,boar,cattle,64349_2,64349068_0,64349,64349068,cattle,35,35,39,demographie,335,83,cattle->boar,2009,4,b2012,282,31,51,200,64349068_0->64349_2,NA,NA,64349068_0->64349_2,NA,NA,0,0,1,0,0
109867,15,SB0832,cattle,cattle,64420047_1,64420047_0,64420047,64420047,within,35,-1,38,demographie,340,83,cattle->cattle,2009,3,b2012,282,31,51,200,64420047_0->64420047_1,64420047_0->64420047_1,64420047_0->64420047_1,64420047_0->64420047_1,64420047_0->64420047_1,64420047_0->64420047_1,1,1,1,1,1
109868,15,SB0832,cattle,cattle,64420047_2,64420047_0,64420047,64420047,within,35,37,49,abattage,341,83,cattle->cattle,2009,14,b2012,282,31,51,200,64420047_0->64420047_2,64420047_0->64420047_2,64420047_0->64420047_2,64420047_0->64420047_2,64420047_0->64420047_2,64420047_0->64420047_2,1,1,1,1,1
109869,15,SB0832,cattle,cattle,64349068_2,64349068_0,64349068,64349068,within,36,37,56,abattage,357,83,cattle->cattle,2010,20,b2012,282,31,51,200,64349068_0->64349068_2,64349068_0->64349068_2,64349068_0->64349068_2,64349068_0->64349068_2,64349068_0->64349068_2,64349068_0->64349068_2,1,1,1,1,1
109870,15,SB0832,boar,cattle,64349_3,64349068_0,64349,64349068,cattle,36,36,76,demographie,358,83,cattle->boar,2010,40,b2012,282,31,51,200,64349068_0->64349_3,64349068_0->64349_3,NA,64349068_0->64349_3,NA,64349068_0->64349_3,1,0,1,0,1
109871,15,SB0832,boar,cattle,64349_4,64349068_0,64349,64349068,cattle,36,36,37,demographie,359,83,cattle->boar,2010,1,b2012,282,31,51,200,64349068_0->64349_4,NA,NA,64349068_0->64349_4,NA,NA,0,0,1,0,0
109872,15,SB0832,cattle,cattle,64420047_3,64420047_0,64420047,64420047,within,36,36,49,abattage,363,83,cattle->cattle,2010,13,b2012,282,31,51,200,64420047_0->64420047_3,64420047_0->64420047_3,64420047_0->64420047_3,64420047_0->64420047_3,64420047_0->64420047_3,64420047_0->64420047_3,1,1,1,1,1
109873,15,SB0832,cattle,cattle,64420047_4,64420047_3,64420047,64420047,within,36,39,49,abattage,364,83,cattle->cattle,2010,13,b2012,282,31,51,200,64420047_3->64420047_4,64420047_3->64420047_4,64420047_3->64420047_4,64420047_3->64420047_4,64420047_3->64420047_4,64420047_3->64420047_4,1,1,1,1,1
109874,15,SB0832,cattle,cattle,64349068_3,64349068_0,64349068,64349068,within,37,44,56,demographie,377,83,cattle->cattle,2010,19,b2012,282,31,51,200,64349068_0->64349068_3,64349068_0->64349068_3,64349068_0->64349068_3,64349068_0->64349068_3,64349068_0->64349068_3,64349068_0->64349068_3,1,1,1,1,1
109875,15,SB0832,cattle,cattle,64420047_5,64420047_2,64420047,64420047,within,37,43,48,demographie,381,83,cattle->cattle,2010,11,b2012,282,31,51,200,64420047_2->64420047_5,64420047_2->64420047_5,64420047_2->64420047_5,64420047_2->64420047_5,64420047_2->64420047_5,64420047_2->64420047_5,1,1,1,1,1
109876,15,SB0832,cattle,cattle,64420047_8,64420047_0,64420047,64420047,within,38,-1,39,demographie,398,83,cattle->cattle,2010,1,b2012,282,31,51,200,64420047_0->64420047_8,64420047_0->64420047_8,64420047_0->64420047_8,64420047_0->64420047_8,64420047_0->64420047_8,64420047_0->64420047_8,1,1,1,1,1
109877,15,SB0832,cattle,cattle,64420047_9,64420047_0,64420047,64420047,within,38,46,49,abattage,399,83,cattle->cattle,2010,11,b2012,282,31,51,200,64420047_0->64420047_9,64420047_0->64420047_9,64420047_0->64420047_9,64420047_0->64420047_9,64420047_0->64420047_9,64420047_0->64420047_9,1,1,1,1,1
109878,15,SB0832,cattle,cattle,64420047_6,64420047_3,64420047,64420047,within,38,41,49,abattage,400,83,cattle->cattle,2010,11,b2012,282,31,51,200,64420047_3->64420047_6,64420047_3->64420047_6,64420047_3->64420047_6,64420047_3->64420047_6,64420047_3->64420047_6,64420047_3->64420047_6,1,1,1,1,1
109879,15,SB0832,cattle,cattle,64420047_7,64420047_3,64420047,64420047,within,38,38,49,abattage,401,83,cattle->cattle,2010,11,b2012,282,31,51,200,64420047_3->64420047_7,64420047_3->64420047_7,64420047_3->64420047_7,64420047_3->64420047_7,64420047_3->64420047_7,64420047_3->64420047_7,1,1,1,1,1
109880,15,SB0832,cattle,cattle,64420047_11,64420047_0,64420047,64420047,within,39,44,49,abattage,416,83,cattle->cattle,2010,10,b2012,282,31,51,200,64420047_0->64420047_11,64420047_0->64420047_11,64420047_0->64420047_11,64420047_0->64420047_11,64420047_0->64420047_11,64420047_0->64420047_11,1,1,1,1,1
109881,15,SB0832,cattle,cattle,64420047_10,64420047_4,64420047,64420047,within,39,44,49,abattage,417,83,cattle->cattle,2010,10,b2012,282,31,51,200,64420047_4->64420047_10,64420047_4->64420047_10,64420047_4->64420047_10,64420047_4->64420047_10,64420047_4->64420047_10,64420047_4->64420047_10,1,1,1,1,1
109882,15,SB0832,cattle,cattle,64420047_12,64420047_4,64420047,64420047,within,40,42,49,abattage,433,83,cattle->cattle,2010,9,b2012,282,31,51,200,64420047_4->64420047_12,64420047_4->64420047_12,64420047_4->64420047_12,64420047_4->64420047_12,64420047_4->64420047_12,64420047_4->64420047_12,1,1,1,1,1
109883,15,SB0832,cattle,cattle,64349068_4,64349068_0,64349068,64349068,within,41,44,56,abattage,445,83,cattle->cattle,2010,15,b2012,282,31,51,200,64349068_0->64349068_4,64349068_0->64349068_4,64349068_0->64349068_4,64349068_0->64349068_4,64349068_0->64349068_4,64349068_0->64349068_4,1,1,1,1,1
109884,15,SB0832,cattle,cattle,64420047_13,64420047_3,64420047,64420047,within,41,43,49,abattage,447,83,cattle->cattle,2010,8,b2012,282,31,51,200,64420047_3->64420047_13,64420047_3->64420047_13,64420047_3->64420047_13,64420047_3->64420047_13,64420047_3->64420047_13,64420047_3->64420047_13,1,1,1,1,1
109885,15,SB0832,cattle,cattle,64349068_5,64349068_2,64349068,64349068,within,42,42,56,abattage,463,83,cattle->cattle,2010,14,b2012,282,31,51,200,64349068_2->64349068_5,64349068_2->64349068_5,64349068_2->64349068_5,64349068_2->64349068_5,64349068_2->64349068_5,64349068_2->64349068_5,1,1,1,1,1
109886,15,SB0832,cattle,cattle,64420047_14,64420047_2,64420047,64420047,within,42,-1,49,abattage,467,83,cattle->cattle,2010,7,b2012,282,31,51,200,64420047_2->64420047_14,64420047_2->64420047_14,64420047_2->64420047_14,64420047_2->64420047_14,64420047_2->64420047_14,64420047_2->64420047_14,1,1,1,1,1
109887,15,SB0832,cattle,cattle,64420047_16,64420047_5,64420047,64420047,within,43,44,45,demographie,482,83,cattle->cattle,2010,2,b2012,282,31,51,200,64420047_5->64420047_16,64420047_5->64420047_16,64420047_5->64420047_16,64420047_5->64420047_16,64420047_5->64420047_16,64420047_5->64420047_16,1,1,1,1,1
109888,15,SB0832,cattle,cattle,64420047_15,64420047_7,64420047,64420047,within,43,45,49,abattage,483,83,cattle->cattle,2010,6,b2012,282,31,51,200,64420047_7->64420047_15,64420047_7->64420047_15,64420047_7->64420047_15,64420047_7->64420047_15,64420047_7->64420047_15,64420047_7->64420047_15,1,1,1,1,1
109889,15,SB0832,boar,cattle,64349_5,64349068_5,64349,64349068,cattle,44,44,72,demographie,496,83,cattle->boar,2010,28,b2012,282,31,51,200,64349068_5->64349_5,64349068_5->64349_5,NA,64349068_5->64349_5,NA,64349068_5->64349_5,1,1,1,1,1
109890,15,SB0832,cattle,cattle,64420047_19,64420047_11,64420047,64420047,within,44,45,49,abattage,501,83,cattle->cattle,2010,5,b2012,282,31,51,200,64420047_11->64420047_19,64420047_11->64420047_19,64420047_11->64420047_19,64420047_11->64420047_19,64420047_11->64420047_19,64420047_11->64420047_19,1,1,1,1,1
109891,15,SB0832,cattle,cattle,64420047_17,64420047_13,64420047,64420047,within,44,45,49,abattage,502,83,cattle->cattle,2010,5,b2012,282,31,51,200,64420047_13->64420047_17,64420047_13->64420047_17,64420047_13->64420047_17,64420047_13->64420047_17,64420047_13->64420047_17,64420047_13->64420047_17,1,1,1,1,1
109892,15,SB0832,cattle,cattle,64420047_20,64420047_2,64420047,64420047,within,44,-1,49,abattage,503,83,cattle->cattle,2010,5,b2012,282,31,51,200,64420047_2->64420047_20,64420047_2->64420047_20,64420047_2->64420047_20,64420047_2->64420047_20,64420047_2->64420047_20,64420047_2->64420047_20,1,1,1,1,1
109893,15,SB0832,badger,cattle,45_d500_99_766_0,64420047_6,45_d500_99_766,64420047,cattle,44,44,127,demographie,504,83,cattle->badger,2010,83,b2012,282,31,51,200,64420047_6->45_d500_99_766_0,64420047_6->45_d500_99_766_0,64420047_6->45_d500_99_766_0,NA,64420047_6->45_d500_99_766_0,NA,1,1,1,1,1
