X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle
6820,15,SB0832,badger,NA,45_d500_99_839_0,NA,45_d500_99_839,NA,initialisation,0,0,79,trapping,15,402,NA->badger,2007,79,b2012,450,70,70,310
6821,15,SB0832,badger,badger,45_d500_123_762_0,45_d500_99_839_0,45_d500_123_762,45_d500_99_839,neighborhood,22,22,92,demographie,213,402,badger->badger,2008,70,b2012,450,70,70,310
6822,15,SB0832,badger,badger,45_d500_99_839_1,45_d500_99_839_0,45_d500_99_839,45_d500_99_839,within,23,23,88,trapping,217,402,badger->badger,2008,65,b2012,450,70,70,310
6823,15,SB0832,cattle,badger,64420035_0,45_d500_123_762_0,64420035,45_d500_123_762,badger,27,-1,29,demographie,276,402,badger->cattle,2009,2,b2012,450,70,70,310
6824,15,SB0832,badger,badger,45_d500_123_762_1,45_d500_123_762_0,45_d500_123_762,45_d500_123_762,within,27,27,67,trapping,277,402,badger->badger,2009,40,b2012,450,70,70,310
6825,15,SB0832,cattle,badger,64420035_1,45_d500_123_762_1,64420035,45_d500_123_762,badger,29,35,65,abattage,289,402,badger->cattle,2009,36,b2012,450,70,70,310
6826,15,SB0832,badger,badger,45_d500_99_869_0,45_d500_99_839_0,45_d500_99_869,45_d500_99_839,neighborhood,29,29,37,demographie,290,402,badger->badger,2009,8,b2012,450,70,70,310
6827,15,SB0832,badger,badger,45_d500_99_869_1,45_d500_99_869_0,45_d500_99_869,45_d500_99_869,within,31,31,41,demographie,310,402,badger->badger,2009,10,b2012,450,70,70,310
6828,15,SB0832,badger,badger,45_d500_99_869_2,45_d500_99_869_0,45_d500_99_869,45_d500_99_869,within,35,35,47,demographie,351,402,badger->badger,2009,12,b2012,450,70,70,310
6829,15,SB0832,cattle,cattle,64420035_2,64420035_1,64420035,64420035,within,36,37,65,abattage,366,402,cattle->cattle,2010,29,b2012,450,70,70,310
6830,15,SB0832,badger,badger,45_d500_99_869_3,45_d500_99_869_1,45_d500_99_869,45_d500_99_869,within,37,37,93,demographie,372,402,badger->badger,2010,56,b2012,450,70,70,310
6831,15,SB0832,badger,badger,45_d500_99_869_4,45_d500_99_869_1,45_d500_99_869,45_d500_99_869,within,38,38,40,demographie,393,402,badger->badger,2010,2,b2012,450,70,70,310
6832,15,SB0832,badger,badger,45_d500_99_869_5,45_d500_99_869_4,45_d500_99_869,45_d500_99_869,within,39,39,68,demographie,402,402,badger->badger,2010,29,b2012,450,70,70,310
6833,15,SB0832,cattle,cattle,64420035_3,64420035_2,64420035,64420035,within,40,44,63,abattage,423,402,cattle->cattle,2010,23,b2012,450,70,70,310
