X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6
28407,13,SB0832,cattle,NA,64420015_0,NA,64420015,NA,initialisation,0,0,13,demographie,13,59,NA->cattle,2007,13,b2012,376,43,31,302,NA,NA,NA,NA,NA,NA
28408,13,SB0832,badger,cattle,45_d500_156_0,64420015_0,45_d500_156,64420015,cattle,4,4,90,trapping,24,59,cattle->badger,2007,86,b2012,376,43,31,302,64420015_0->45_d500_156_0,64420015_0->45_d500_156_0,64420015_0->45_d500_156_0,NA,64420015_0->45_d500_156_0,NA
28409,13,SB0832,badger,cattle,45_d500_152_1,64420015_0,45_d500_152,64420015,cattle,5,5,64,demographie,29,59,cattle->badger,2007,59,b2012,376,43,31,302,64420015_0->45_d500_152_1,64420015_0->45_d500_152_1,64420015_0->45_d500_152_1,NA,64420015_0->45_d500_152_1,NA
28410,13,SB0832,badger,cattle,45_d500_160_0,64420015_0,45_d500_160,64420015,cattle,6,6,29,demographie,32,59,cattle->badger,2007,23,b2012,376,43,31,302,64420015_0->45_d500_160_0,NA,64420015_0->45_d500_160_0,NA,NA,NA
28411,13,SB0832,cattle,cattle,64420015_1,64420015_0,64420015,64420015,within,11,-1,12,demographie,59,59,cattle->cattle,2007,1,b2012,376,43,31,302,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1
28412,13,SB0832,badger,badger,45_d500_160_1,45_d500_160_0,45_d500_160,45_d500_160,within,20,20,89,demographie,139,59,badger->badger,2008,69,b2012,376,43,31,302,45_d500_160_0->45_d500_160_1,64420015_0->45_d500_160_1,45_d500_160_0->45_d500_160_1,NA,64420015_0->45_d500_160_1,NA
28413,13,SB0832,badger,badger,45_d500_160_2,45_d500_160_0,45_d500_160,45_d500_160,within,22,22,46,demographie,173,59,badger->badger,2008,24,b2012,376,43,31,302,45_d500_160_0->45_d500_160_2,NA,45_d500_160_0->45_d500_160_2,NA,NA,NA
28414,13,SB0832,badger,badger,45_d500_152_2,45_d500_152_1,45_d500_152,45_d500_152,within,39,39,124,trapping,458,59,badger->badger,2010,85,b2012,376,43,31,302,45_d500_152_1->45_d500_152_2,45_d500_152_1->45_d500_152_2,45_d500_152_1->45_d500_152_2,NA,45_d500_152_1->45_d500_152_2,NA
28415,13,SB0832,badger,badger,45_d500_160_3,45_d500_160_1,45_d500_160,45_d500_160,within,52,52,83,demographie,821,59,badger->badger,2011,31,b2012,376,43,31,302,45_d500_160_1->45_d500_160_3,45_d500_160_1->45_d500_160_3,45_d500_160_1->45_d500_160_3,NA,45_d500_160_1->45_d500_160_3,NA
28416,13,SB0832,badger,badger,45_d500_160_4,45_d500_160_1,45_d500_160,45_d500_160,within,64,64,157,NA,1208,59,badger->badger,2012,93,b2016,376,43,31,302,45_d500_160_1->45_d500_160_4,45_d500_160_1->45_d500_160_4,45_d500_160_1->45_d500_160_4,NA,45_d500_160_1->45_d500_160_4,NA
28417,13,SB0832,cattle,badger,64201021_0,45_d500_156_0,64201021,45_d500_156,badger,68,-1,72,abattage,1396,59,badger->cattle,2012,4,b2016,376,43,31,302,45_d500_156_0->64201021_0,45_d500_156_0->64201021_0,45_d500_156_0->64201021_0,64420015_0->64201021_0,45_d500_156_0->64201021_0,64420015_0->64201021_0
28418,13,SB0832,cattle,badger,64420009_0,45_d500_160_3,64420009,45_d500_160,badger,87,91,94,demographie,2148,59,badger->cattle,2014,7,b2016,376,43,31,302,45_d500_160_3->64420009_0,45_d500_160_3->64420009_0,45_d500_160_3->64420009_0,64420015_0->64420009_0,45_d500_160_3->64420009_0,64420015_0->64420009_0
28419,13,SB0832,cattle,badger,64420015_2,45_d500_160_1,64420015,45_d500_160,badger,90,93,112,abattage,2234,59,badger->cattle,2014,22,b2016,376,43,31,302,45_d500_160_1->64420015_2,45_d500_160_1->64420015_2,45_d500_160_1->64420015_2,64420015_0->64420015_2,45_d500_160_1->64420015_2,64420015_0->64420015_2
28420,13,SB0832,badger,cattle,45_d500_100_0,64420009_0,45_d500_100,64420009,cattle,92,92,123,demographie,2321,59,cattle->badger,2014,31,b2016,376,43,31,302,64420009_0->45_d500_100_0,64420009_0->45_d500_100_0,64420009_0->45_d500_100_0,NA,64420009_0->45_d500_100_0,NA
28421,13,SB0832,badger,cattle,45_d500_99_716_0,64420009_0,45_d500_99_716,64420009,cattle,92,92,157,NA,2322,59,cattle->badger,2014,65,b2016,376,43,31,302,64420009_0->45_d500_99_716_0,64420009_0->45_d500_99_716_0,64420009_0->45_d500_99_716_0,NA,64420009_0->45_d500_99_716_0,NA
28422,13,SB0832,badger,cattle,45_d500_152_3,64420015_2,45_d500_152,64420015,cattle,94,94,138,trapping,2411,59,cattle->badger,2014,44,b2016,376,43,31,302,64420015_2->45_d500_152_3,64420015_2->45_d500_152_3,64420015_2->45_d500_152_3,NA,64420015_2->45_d500_152_3,NA
28423,13,SB0832,cattle,cattle,64420015_3,64420015_2,64420015,64420015,within,96,98,112,abattage,2537,59,cattle->cattle,2015,16,b2016,376,43,31,302,64420015_2->64420015_3,64420015_2->64420015_3,64420015_2->64420015_3,64420015_2->64420015_3,64420015_2->64420015_3,64420015_2->64420015_3
