X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle
138483,13,SB0832,cattle,NA,64420015_0,NA,64420015,NA,initialisation,0,1,12,abattage,13,90,NA->cattle,2007,12,b2012,363,53,28,282
138484,13,SB0832,cattle,cattle,64420015_1,64420015_0,64420015,64420015,within,4,5,11,demographie,30,90,cattle->cattle,2007,7,b2012,363,53,28,282
138485,13,SB0832,badger,cattle,45_d500_156_1,64420015_0,45_d500_156,64420015,cattle,4,4,88,trapping,31,90,cattle->badger,2007,84,b2012,363,53,28,282
138486,13,SB0832,badger,cattle,45_d500_99_839_0,64420015_0,45_d500_99_839,64420015,cattle,4,4,78,demographie,32,90,cattle->badger,2007,74,b2012,363,53,28,282
138487,13,SB0832,badger,badger,45_d500_156_2,45_d500_156_1,45_d500_156,45_d500_156,within,5,5,22,demographie,37,90,badger->badger,2007,17,b2012,363,53,28,282
138488,13,SB0832,badger,badger,45_d500_99_839_1,45_d500_99_839_0,45_d500_99_839,45_d500_99_839,within,5,5,22,demographie,38,90,badger->badger,2007,17,b2012,363,53,28,282
138489,13,SB0832,badger,cattle,45_d500_152_0,64420015_0,45_d500_152,64420015,cattle,6,6,125,trapping,48,90,cattle->badger,2007,119,b2012,363,53,28,282
138490,13,SB0832,badger,cattle,45_d500_156_3,64420015_0,45_d500_156,64420015,cattle,7,7,56,demographie,59,90,cattle->badger,2007,49,b2012,363,53,28,282
138491,13,SB0832,cattle,cattle,64420015_3,64420015_0,64420015,64420015,within,9,-1,12,abattage,79,90,cattle->cattle,2007,3,b2012,363,53,28,282
138492,13,SB0832,badger,cattle,45_d500_157_858_0,64420015_0,45_d500_157_858,64420015,cattle,9,9,79,demographie,80,90,cattle->badger,2007,70,b2012,363,53,28,282
138493,13,SB0832,cattle,cattle,64420015_2,64420015_1,64420015,64420015,within,9,-1,11,demographie,81,90,cattle->cattle,2007,2,b2012,363,53,28,282
138494,13,SB0832,cattle,cattle,64420015_4,64420015_0,64420015,64420015,within,10,-1,12,abattage,95,90,cattle->cattle,2007,2,b2012,363,53,28,282
138495,13,SB0832,badger,badger,45_d500_157_858_1,45_d500_157_858_0,45_d500_157_858,45_d500_157_858,within,12,12,60,demographie,109,90,badger->badger,2008,48,b2012,363,53,28,282
138496,13,SB0832,badger,badger,45_d500_99_766_0,45_d500_99_839_1,45_d500_99_766,45_d500_99_839,neighborhood,17,17,45,demographie,189,90,badger->badger,2008,28,b2012,363,53,28,282
