X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,presence_2,presence_3,presence_4,presence_5,presence_6
18752,13,SB0832,cattle,NA,64420015_0,NA,64420015,NA,initialisation,0,1,16,abattage,13,56,NA->cattle,2007,16,b2012,458,43,45,370,NA,NA,NA,NA,NA,NA,1,1,1,1,1
18753,13,SB0832,cattle,cattle,64420015_1,64420015_0,64420015,64420015,within,2,3,16,abattage,18,56,cattle->cattle,2007,14,b2012,458,43,45,370,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,1,1,1,1,1
18754,13,SB0832,cattle,cattle,64420015_2,64420015_0,64420015,64420015,within,4,17,18,abattage,23,56,cattle->cattle,2007,14,b2012,458,43,45,370,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,1,1,1,1,1
18755,13,SB0832,badger,cattle,45_d500_157_858_1,64420015_0,45_d500_157_858,64420015,cattle,5,5,51,demographie,24,56,cattle->badger,2007,46,b2012,458,43,45,370,64420015_0->45_d500_157_858_1,NA,64420015_0->45_d500_157_858_1,NA,NA,NA,0,1,0,0,0
18756,13,SB0832,cattle,cattle,64420015_3,64420015_0,64420015,64420015,within,6,7,16,abattage,25,56,cattle->cattle,2007,10,b2012,458,43,45,370,64420015_0->64420015_3,64420015_0->64420015_3,64420015_0->64420015_3,64420015_0->64420015_3,64420015_0->64420015_3,64420015_0->64420015_3,1,1,1,1,1
18757,13,SB0832,cattle,cattle,64420015_4,64420015_1,64420015,64420015,within,6,15,16,abattage,26,56,cattle->cattle,2007,10,b2012,458,43,45,370,64420015_1->64420015_4,64420015_1->64420015_4,64420015_1->64420015_4,64420015_1->64420015_4,64420015_1->64420015_4,64420015_1->64420015_4,1,1,1,1,1
18758,13,SB0832,cattle,cattle,64420015_5,64420015_1,64420015,64420015,within,7,8,16,abattage,32,56,cattle->cattle,2007,9,b2012,458,43,45,370,64420015_1->64420015_5,64420015_1->64420015_5,64420015_1->64420015_5,64420015_1->64420015_5,64420015_1->64420015_5,64420015_1->64420015_5,1,1,1,1,1
18759,13,SB0832,cattle,cattle,64420015_6,64420015_3,64420015,64420015,within,9,18,18,abattage,43,56,cattle->cattle,2007,9,b2012,458,43,45,370,64420015_3->64420015_6,64420015_3->64420015_6,64420015_3->64420015_6,64420015_3->64420015_6,64420015_3->64420015_6,64420015_3->64420015_6,1,1,1,1,1
18760,13,SB0832,cattle,cattle,64420015_7,64420015_3,64420015,64420015,within,10,11,18,abattage,51,56,cattle->cattle,2007,8,b2012,458,43,45,370,64420015_3->64420015_7,64420015_3->64420015_7,64420015_3->64420015_7,64420015_3->64420015_7,64420015_3->64420015_7,64420015_3->64420015_7,1,1,1,1,1
18761,13,SB0832,cattle,cattle,64420015_8,64420015_7,64420015,64420015,within,12,-1,18,abattage,68,56,cattle->cattle,2008,6,b2012,458,43,45,370,64420015_7->64420015_8,64420015_7->64420015_8,64420015_7->64420015_8,64420015_7->64420015_8,64420015_7->64420015_8,64420015_7->64420015_8,1,1,1,1,1
