X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,presence_2,presence_3,presence_4,presence_5,presence_6
69896,13,SB0832,cattle,NA,64420015_0,NA,64420015,NA,initialisation,0,0,13,abattage,13,68,NA->cattle,2007,13,b2012,292,93,24,175,NA,NA,NA,NA,NA,NA,1,1,1,1,1
69897,13,SB0832,cattle,cattle,64420015_1,64420015_0,64420015,64420015,within,3,8,12,demographie,21,68,cattle->cattle,2007,9,b2012,292,93,24,175,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,1,1,1,1,1
69898,13,SB0832,cattle,cattle,64420044_0,64420015_0,64420044,64420015,pasture,5,19,25,abattage,36,68,cattle->cattle,2007,20,b2012,292,93,24,175,64420015_0->64420044_0,64420015_0->64420044_0,64420015_0->64420044_0,64420015_0->64420044_0,64420015_0->64420044_0,64420015_0->64420044_0,1,1,1,1,1
69899,13,SB0832,badger,cattle,45_d500_156_0,64420015_0,45_d500_156,64420015,cattle,10,10,66,demographie,66,68,cattle->badger,2007,56,b2012,292,93,24,175,64420015_0->45_d500_156_0,64420015_0->45_d500_156_0,64420015_0->45_d500_156_0,NA,64420015_0->45_d500_156_0,NA,1,1,1,1,1
69900,13,SB0832,cattle,cattle,64420015_2,64420015_0,64420015,64420015,within,13,-1,13,abattage,104,68,cattle->cattle,2008,0,b2012,292,93,24,175,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,1,1,1,1,1
69901,13,SB0832,badger,badger,45_d500_178_0,45_d500_156_0,45_d500_178,45_d500_156,neighborhood,17,17,92,demographie,138,68,badger->badger,2008,75,b2012,292,93,24,175,45_d500_156_0->45_d500_178_0,45_d500_156_0->45_d500_178_0,45_d500_156_0->45_d500_178_0,NA,45_d500_156_0->45_d500_178_0,NA,1,1,1,1,1
69902,13,SB0832,cattle,cattle,64420044_1,64420044_0,64420044,64420044,within,24,-1,27,abattage,213,68,cattle->cattle,2009,3,b2012,292,93,24,175,64420044_0->64420044_1,64420044_0->64420044_1,64420044_0->64420044_1,64420044_0->64420044_1,64420044_0->64420044_1,64420044_0->64420044_1,1,1,1,1,1
69903,13,SB0832,cattle,cattle,64420044_2,64420044_0,64420044,64420044,within,24,26,27,abattage,214,68,cattle->cattle,2009,3,b2012,292,93,24,175,64420044_0->64420044_2,64420044_0->64420044_2,64420044_0->64420044_2,64420044_0->64420044_2,64420044_0->64420044_2,64420044_0->64420044_2,1,1,1,1,1
69904,13,SB0832,badger,badger,45_d500_176_0,45_d500_178_0,45_d500_176,45_d500_178,neighborhood,31,31,52,demographie,277,68,badger->badger,2009,21,b2012,292,93,24,175,45_d500_178_0->45_d500_176_0,NA,45_d500_178_0->45_d500_176_0,NA,NA,NA,1,1,0,1,0
69905,13,SB0832,badger,badger,45_d500_157_852_1,45_d500_178_0,45_d500_157_852,45_d500_178,neighborhood,32,32,149,demographie,294,68,badger->badger,2009,117,b2012,292,93,24,175,45_d500_178_0->45_d500_157_852_1,45_d500_178_0->45_d500_157_852_1,45_d500_178_0->45_d500_157_852_1,NA,45_d500_178_0->45_d500_157_852_1,NA,1,1,1,1,1
69906,13,SB0832,badger,badger,45_d500_157_852_2,45_d500_156_0,45_d500_157_852,45_d500_156,neighborhood,34,34,58,demographie,311,68,badger->badger,2009,24,b2012,292,93,24,175,45_d500_156_0->45_d500_157_852_2,NA,45_d500_156_0->45_d500_157_852_2,NA,NA,NA,0,1,0,0,0
69907,13,SB0832,badger,badger,45_d500_169_0,45_d500_178_0,45_d500_169,45_d500_178,neighborhood,34,34,157,NA,312,68,badger->badger,2009,123,b2012,292,93,24,175,45_d500_178_0->45_d500_169_0,45_d500_178_0->45_d500_169_0,45_d500_178_0->45_d500_169_0,NA,45_d500_178_0->45_d500_169_0,NA,1,1,1,1,1
69908,13,SB0832,badger,badger,45_d500_176_1,45_d500_176_0,45_d500_176,45_d500_176,within,39,39,68,demographie,366,68,badger->badger,2010,29,b2012,292,93,24,175,45_d500_176_0->45_d500_176_1,45_d500_178_0->45_d500_176_1,45_d500_176_0->45_d500_176_1,NA,45_d500_178_0->45_d500_176_1,NA,1,1,0,1,0
69909,13,SB0832,badger,badger,45_d500_169_1,45_d500_178_0,45_d500_169,45_d500_178,neighborhood,39,39,157,NA,367,68,badger->badger,2010,118,b2012,292,93,24,175,45_d500_178_0->45_d500_169_1,45_d500_178_0->45_d500_169_1,45_d500_178_0->45_d500_169_1,NA,45_d500_178_0->45_d500_169_1,NA,1,1,0,1,0
69910,13,SB0832,badger,badger,45_d500_157_852_3,45_d500_157_852_1,45_d500_157_852,45_d500_157_852,within,40,40,157,NA,374,68,badger->badger,2010,117,b2012,292,93,24,175,45_d500_157_852_1->45_d500_157_852_3,45_d500_157_852_1->45_d500_157_852_3,45_d500_157_852_1->45_d500_157_852_3,NA,45_d500_157_852_1->45_d500_157_852_3,NA,1,1,1,1,1
69911,13,SB0832,badger,badger,45_d500_167_0,45_d500_157_852_3,45_d500_167,45_d500_157_852,neighborhood,42,42,49,demographie,405,68,badger->badger,2010,7,b2012,292,93,24,175,45_d500_157_852_3->45_d500_167_0,NA,45_d500_157_852_3->45_d500_167_0,NA,NA,NA,0,1,0,0,0
69912,13,SB0832,badger,badger,45_d500_169_2,45_d500_169_1,45_d500_169,45_d500_169,within,42,42,49,demographie,407,68,badger->badger,2010,7,b2012,292,93,24,175,45_d500_169_1->45_d500_169_2,NA,45_d500_169_1->45_d500_169_2,NA,NA,NA,0,1,0,0,0
69913,13,SB0832,badger,badger,45_d500_176_2,45_d500_176_1,45_d500_176,45_d500_176,within,43,43,61,demographie,430,68,badger->badger,2010,18,b2012,292,93,24,175,45_d500_176_1->45_d500_176_2,45_d500_176_1->45_d500_176_2,45_d500_176_1->45_d500_176_2,NA,45_d500_176_1->45_d500_176_2,NA,1,1,0,1,0
69914,13,SB0832,badger,badger,45_d500_157_852_4,45_d500_157_852_3,45_d500_157_852,45_d500_157_852,within,50,50,69,demographie,662,68,badger->badger,2011,19,b2012,292,93,24,175,45_d500_157_852_3->45_d500_157_852_4,45_d500_157_852_3->45_d500_157_852_4,45_d500_157_852_3->45_d500_157_852_4,NA,45_d500_157_852_3->45_d500_157_852_4,NA,1,1,0,1,0
69915,13,SB0832,badger,badger,45_d500_157_852_6,45_d500_157_852_3,45_d500_157_852,45_d500_157_852,within,51,51,109,demographie,692,68,badger->badger,2011,58,b2012,292,93,24,175,45_d500_157_852_3->45_d500_157_852_6,45_d500_157_852_3->45_d500_157_852_6,45_d500_157_852_3->45_d500_157_852_6,NA,45_d500_157_852_3->45_d500_157_852_6,NA,1,1,1,1,1
69916,13,SB0832,badger,badger,45_d500_157_852_5,45_d500_157_852_4,45_d500_157_852,45_d500_157_852,within,51,51,53,demographie,693,68,badger->badger,2011,2,b2012,292,93,24,175,45_d500_157_852_4->45_d500_157_852_5,NA,45_d500_157_852_4->45_d500_157_852_5,NA,NA,NA,0,1,0,0,0
69917,13,SB0832,badger,badger,45_d500_176_3,45_d500_176_1,45_d500_176,45_d500_176,within,53,53,63,demographie,760,68,badger->badger,2011,10,b2012,292,93,24,175,45_d500_176_1->45_d500_176_3,45_d500_176_1->45_d500_176_3,45_d500_176_1->45_d500_176_3,NA,45_d500_176_1->45_d500_176_3,NA,1,1,0,1,0
69918,13,SB0832,badger,badger,45_d500_176_4,45_d500_176_1,45_d500_176,45_d500_176,within,53,53,125,demographie,761,68,badger->badger,2011,72,b2012,292,93,24,175,45_d500_176_1->45_d500_176_4,45_d500_176_1->45_d500_176_4,45_d500_176_1->45_d500_176_4,NA,45_d500_176_1->45_d500_176_4,NA,1,1,0,1,0
69919,13,SB0832,badger,badger,45_d500_176_5,45_d500_178_0,45_d500_176,45_d500_178,neighborhood,54,54,74,demographie,805,68,badger->badger,2011,20,b2012,292,93,24,175,45_d500_178_0->45_d500_176_5,45_d500_178_0->45_d500_176_5,45_d500_178_0->45_d500_176_5,NA,45_d500_178_0->45_d500_176_5,NA,1,1,0,1,0
