X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6
123818,13,SB0832,cattle,cattle,64420015_12,64420015_2,64420015,64420015,within,18,-1,23,abattage,160,330,cattle->cattle,2008,5,b2012,235,45,28,162,64420015_2->64420015_12,64420015_2->64420015_12,64420015_2->64420015_12,64420015_2->64420015_12,64420015_2->64420015_12,64420015_2->64420015_12
123819,13,SB0832,cattle,cattle,64420015_14,64420015_1,64420015,64420015,within,19,-1,23,abattage,170,330,cattle->cattle,2008,4,b2012,235,45,28,162,64420015_1->64420015_14,64420015_1->64420015_14,64420015_1->64420015_14,64420015_1->64420015_14,64420015_1->64420015_14,64420015_1->64420015_14
123820,13,SB0832,badger,cattle,45_d500_157_858_4,64420015_1,45_d500_157_858,64420015,cattle,19,19,20,demographie,171,330,cattle->badger,2008,1,b2012,235,45,28,162,64420015_1->45_d500_157_858_4,NA,64420015_1->45_d500_157_858_4,NA,NA,NA
123821,13,SB0832,badger,cattle,45_d500_157_858_3,64420044_1,45_d500_157_858,64420044,cattle,19,19,34,demographie,172,330,cattle->badger,2008,15,b2012,235,45,28,162,64420044_1->45_d500_157_858_3,NA,64420044_1->45_d500_157_858_3,NA,NA,NA
123822,13,SB0832,badger,cattle,45_d500_160_1,64420044_1,45_d500_160,64420044,cattle,19,19,20,demographie,173,330,cattle->badger,2008,1,b2012,235,45,28,162,64420044_1->45_d500_160_1,NA,64420044_1->45_d500_160_1,NA,NA,NA
123823,13,SB0832,badger,cattle,45_d500_163_0,64420044_1,45_d500_163,64420044,cattle,19,19,76,trapping,174,330,cattle->badger,2008,57,b2012,235,45,28,162,64420044_1->45_d500_163_0,64420044_1->45_d500_163_0,64420044_1->45_d500_163_0,NA,64420044_1->45_d500_163_0,NA
123824,13,SB0832,badger,cattle,45_d500_160_2,64420044_1,45_d500_160,64420044,cattle,20,20,70,demographie,186,330,cattle->badger,2008,50,b2012,235,45,28,162,64420044_1->45_d500_160_2,64420044_1->45_d500_160_2,64420044_1->45_d500_160_2,NA,64420044_1->45_d500_160_2,NA
123825,13,SB0832,cattle,cattle,64420015_15,64420015_10,64420015,64420015,within,21,-1,23,abattage,198,330,cattle->cattle,2008,2,b2012,235,45,28,162,64420015_10->64420015_15,64420015_10->64420015_15,64420015_10->64420015_15,64420015_10->64420015_15,64420015_10->64420015_15,64420015_10->64420015_15
123826,13,SB0832,cattle,cattle,64420015_16,64420015_8,64420015,64420015,within,21,-1,23,abattage,199,330,cattle->cattle,2008,2,b2012,235,45,28,162,64420015_8->64420015_16,64420015_8->64420015_16,64420015_8->64420015_16,64420015_8->64420015_16,64420015_8->64420015_16,64420015_8->64420015_16
123827,13,SB0832,badger,cattle,45_d500_163_1,64420044_1,45_d500_163,64420044,cattle,21,21,26,demographie,200,330,cattle->badger,2008,5,b2012,235,45,28,162,64420044_1->45_d500_163_1,NA,64420044_1->45_d500_163_1,NA,NA,NA
123828,13,SB0832,cattle,cattle,64420044_2,64420044_1,64420044,64420044,within,22,23,30,abattage,216,330,cattle->cattle,2008,8,b2012,235,45,28,162,64420044_1->64420044_2,64420044_1->64420044_2,64420044_1->64420044_2,64420044_1->64420044_2,64420044_1->64420044_2,64420044_1->64420044_2
123829,13,SB0832,badger,cattle,45_d500_160_3,64420044_1,45_d500_160,64420044,cattle,22,22,29,demographie,217,330,cattle->badger,2008,7,b2012,235,45,28,162,64420044_1->45_d500_160_3,NA,64420044_1->45_d500_160_3,NA,NA,NA
123830,13,SB0832,badger,cattle,45_d500_163_2,64420044_1,45_d500_163,64420044,cattle,22,22,100,trapping,218,330,cattle->badger,2008,78,b2012,235,45,28,162,64420044_1->45_d500_163_2,64420044_1->45_d500_163_2,64420044_1->45_d500_163_2,NA,64420044_1->45_d500_163_2,NA
123831,13,SB0832,cattle,cattle,64420015_18,64420015_11,64420015,64420015,within,23,23,23,abattage,234,330,cattle->cattle,2008,0,b2012,235,45,28,162,64420015_11->64420015_18,64420015_11->64420015_18,64420015_11->64420015_18,64420015_11->64420015_18,64420015_11->64420015_18,64420015_11->64420015_18
123832,13,SB0832,cattle,cattle,64420015_17,64420015_2,64420015,64420015,within,23,-1,23,abattage,235,330,cattle->cattle,2008,0,b2012,235,45,28,162,64420015_2->64420015_17,64420015_2->64420015_17,64420015_2->64420015_17,64420015_2->64420015_17,64420015_2->64420015_17,64420015_2->64420015_17
123833,13,SB0832,cattle,cattle,64420015_19,64420015_4,64420015,64420015,within,23,-1,23,abattage,236,330,cattle->cattle,2008,0,b2012,235,45,28,162,64420015_4->64420015_19,64420015_4->64420015_19,64420015_4->64420015_19,64420015_4->64420015_19,64420015_4->64420015_19,64420015_4->64420015_19
123834,13,SB0832,cattle,cattle,64420015_20,64420015_8,64420015,64420015,within,23,-1,23,abattage,237,330,cattle->cattle,2008,0,b2012,235,45,28,162,64420015_8->64420015_20,64420015_8->64420015_20,64420015_8->64420015_20,64420015_8->64420015_20,64420015_8->64420015_20,64420015_8->64420015_20
123835,13,SB0832,cattle,cattle,64420044_3,64420044_2,64420044,64420044,within,24,25,30,abattage,252,330,cattle->cattle,2009,6,b2012,235,45,28,162,64420044_2->64420044_3,64420044_2->64420044_3,64420044_2->64420044_3,64420044_2->64420044_3,64420044_2->64420044_3,64420044_2->64420044_3
123836,13,SB0832,cattle,cattle,64420044_4,64420044_2,64420044,64420044,within,28,29,30,abattage,286,330,cattle->cattle,2009,2,b2012,235,45,28,162,64420044_2->64420044_4,64420044_2->64420044_4,64420044_2->64420044_4,64420044_2->64420044_4,64420044_2->64420044_4,64420044_2->64420044_4
123837,13,SB0832,badger,cattle,45_d500_163_3,64420044_3,45_d500_163,64420044,cattle,28,28,72,demographie,287,330,cattle->badger,2009,44,b2012,235,45,28,162,64420044_3->45_d500_163_3,64420044_3->45_d500_163_3,64420044_3->45_d500_163_3,NA,64420044_3->45_d500_163_3,NA
123838,13,SB0832,cattle,cattle,64420015_21,64420044_2,64420015,64420044,pasture,29,35,63,abattage,295,330,cattle->cattle,2009,34,b2012,235,45,28,162,64420044_2->64420015_21,64420044_2->64420015_21,64420044_2->64420015_21,64420044_2->64420015_21,64420044_2->64420015_21,64420044_2->64420015_21
123839,13,SB0832,badger,cattle,45_d500_99_866_0,64420044_3,45_d500_99_866,64420044,cattle,29,29,50,demographie,296,330,cattle->badger,2009,21,b2012,235,45,28,162,64420044_3->45_d500_99_866_0,NA,64420044_3->45_d500_99_866_0,NA,NA,NA
123840,13,SB0832,cattle,cattle,64420044_5,64420044_4,64420044,64420044,within,29,-1,30,abattage,297,330,cattle->cattle,2009,1,b2012,235,45,28,162,64420044_4->64420044_5,64420044_4->64420044_5,64420044_4->64420044_5,64420044_4->64420044_5,64420044_4->64420044_5,64420044_4->64420044_5
123841,13,SB0832,badger,cattle,45_d500_99_866_1,64420044_3,45_d500_99_866,64420044,cattle,30,30,32,demographie,310,330,cattle->badger,2009,2,b2012,235,45,28,162,64420044_3->45_d500_99_866_1,NA,64420044_3->45_d500_99_866_1,NA,NA,NA
123842,13,SB0832,cattle,cattle,64420044_6,64420044_4,64420044,64420044,within,30,-1,30,abattage,311,330,cattle->cattle,2009,0,b2012,235,45,28,162,64420044_4->64420044_6,64420044_4->64420044_6,64420044_4->64420044_6,64420044_4->64420044_6,64420044_4->64420044_6,64420044_4->64420044_6
123843,13,SB0832,cattle,cattle,64420044_7,64420015_21,64420044,64420015,pasture,42,49,65,demographie,417,330,cattle->cattle,2010,23,b2012,235,45,28,162,64420015_21->64420044_7,64420015_21->64420044_7,64420015_21->64420044_7,64420015_21->64420044_7,64420015_21->64420044_7,64420015_21->64420044_7
123844,13,SB0832,badger,cattle,45_d500_156_3,64420015_21,45_d500_156,64420015,cattle,43,43,77,trapping,431,330,cattle->badger,2010,34,b2012,235,45,28,162,64420015_21->45_d500_156_3,64420015_21->45_d500_156_3,64420015_21->45_d500_156_3,NA,64420015_21->45_d500_156_3,NA
123845,13,SB0832,cattle,cattle,64420015_22,64420015_21,64420015,64420015,within,49,53,61,abattage,518,330,cattle->cattle,2011,12,b2012,235,45,28,162,64420015_21->64420015_22,64420015_21->64420015_22,64420015_21->64420015_22,64420015_21->64420015_22,64420015_21->64420015_22,64420015_21->64420015_22
123846,13,SB0832,cattle,cattle,64420015_23,64420015_21,64420015,64420015,within,50,56,63,abattage,527,330,cattle->cattle,2011,13,b2012,235,45,28,162,64420015_21->64420015_23,64420015_21->64420015_23,64420015_21->64420015_23,64420015_21->64420015_23,64420015_21->64420015_23,64420015_21->64420015_23
123847,13,SB0832,badger,cattle,45_d500_99_766_0,64420044_7,45_d500_99_766,64420044,cattle,52,52,73,demographie,541,330,cattle->badger,2011,21,b2012,235,45,28,162,64420044_7->45_d500_99_766_0,64420044_7->45_d500_99_766_0,64420044_7->45_d500_99_766_0,NA,64420044_7->45_d500_99_766_0,NA
123848,13,SB0832,badger,cattle,45_d500_99_766_1,64420044_7,45_d500_99_766,64420044,cattle,52,52,97,demographie,542,330,cattle->badger,2011,45,b2012,235,45,28,162,64420044_7->45_d500_99_766_1,64420044_7->45_d500_99_766_1,64420044_7->45_d500_99_766_1,NA,64420044_7->45_d500_99_766_1,NA
123849,13,SB0832,badger,cattle,45_d500_157_858_5,64420015_22,45_d500_157_858,64420015,cattle,53,53,62,demographie,548,330,cattle->badger,2011,9,b2012,235,45,28,162,64420015_22->45_d500_157_858_5,64420015_22->45_d500_157_858_5,64420015_22->45_d500_157_858_5,NA,64420015_22->45_d500_157_858_5,NA
123850,13,SB0832,badger,cattle,45_d500_157_858_6,64420015_22,45_d500_157_858,64420015,cattle,53,53,76,trapping,549,330,cattle->badger,2011,23,b2012,235,45,28,162,64420015_22->45_d500_157_858_6,64420015_22->45_d500_157_858_6,64420015_22->45_d500_157_858_6,NA,64420015_22->45_d500_157_858_6,NA
123851,13,SB0832,cattle,badger,64420035_0,45_d500_163_2,64420035,45_d500_163,badger,54,56,74,abattage,550,330,badger->cattle,2011,20,b2012,235,45,28,162,45_d500_163_2->64420035_0,45_d500_163_2->64420035_0,45_d500_163_2->64420035_0,64420044_1->64420035_0,45_d500_163_2->64420035_0,64420044_1->64420035_0
123852,13,SB0832,badger,badger,45_d500_61_1,45_d500_163_2,45_d500_61,45_d500_61,within,55,55,77,trapping,562,330,badger->badger,2011,22,b2012,235,45,28,162,45_d500_163_2->45_d500_61_1,45_d500_163_2->45_d500_61_1,45_d500_163_2->45_d500_61_1,NA,45_d500_163_2->45_d500_61_1,NA
123853,13,SB0832,cattle,cattle,64420015_24,64420015_21,64420015,64420015,within,56,-1,63,abattage,575,330,cattle->cattle,2011,7,b2012,235,45,28,162,64420015_21->64420015_24,64420015_21->64420015_24,64420015_21->64420015_24,64420015_21->64420015_24,64420015_21->64420015_24,64420015_21->64420015_24
123854,13,SB0832,cattle,cattle,64420044_8,64420044_7,64420044,64420044,within,56,58,74,abattage,576,330,cattle->cattle,2011,18,b2012,235,45,28,162,64420044_7->64420044_8,64420044_7->64420044_8,64420044_7->64420044_8,64420044_7->64420044_8,64420044_7->64420044_8,64420044_7->64420044_8
123855,13,SB0832,badger,cattle,45_d500_123_762_0,64420035_0,45_d500_123_762,64420035,cattle,57,57,104,trapping,588,330,cattle->badger,2011,47,b2012,235,45,28,162,64420035_0->45_d500_123_762_0,64420035_0->45_d500_123_762_0,64420035_0->45_d500_123_762_0,NA,64420035_0->45_d500_123_762_0,NA
123856,13,SB0832,badger,cattle,45_d500_99_720_0,64420035_0,45_d500_99_720,64420035,cattle,57,57,136,trapping,589,330,cattle->badger,2011,79,b2012,235,45,28,162,64420035_0->45_d500_99_720_0,64420035_0->45_d500_99_720_0,64420035_0->45_d500_99_720_0,NA,64420035_0->45_d500_99_720_0,NA
123857,13,SB0832,badger,cattle,45_d500_99_766_2,64420035_0,45_d500_99_766,64420035,cattle,57,57,114,trapping,590,330,cattle->badger,2011,57,b2012,235,45,28,162,64420035_0->45_d500_99_766_2,64420035_0->45_d500_99_766_2,64420035_0->45_d500_99_766_2,NA,64420035_0->45_d500_99_766_2,NA
123858,13,SB0832,badger,cattle,45_d500_78_668_0,64420035_0,45_d500_78_668,64420035,cattle,58,58,114,trapping,599,330,cattle->badger,2011,56,b2012,235,45,28,162,64420035_0->45_d500_78_668_0,64420035_0->45_d500_78_668_0,64420035_0->45_d500_78_668_0,NA,64420035_0->45_d500_78_668_0,NA
123859,13,SB0832,boar,badger,64306_0,45_d500_78_668_0,64306,45_d500_78_668,badger,59,59,86,demographie,606,330,badger->boar,2011,27,b2012,235,45,28,162,45_d500_78_668_0->64306_0,45_d500_78_668_0->64306_0,NA,64420035_0->64306_0,NA,64420035_0->64306_0
123860,13,SB0832,boar,badger,64359_0,45_d500_61_1,64359,45_d500_61,badger,60,60,61,demographie,622,330,badger->boar,2012,1,b2016,235,45,28,162,45_d500_61_1->64359_0,45_d500_61_1->64359_0,NA,64420044_1->64359_0,NA,64420044_1->64359_0
123861,13,SB0832,boar,boar,64306_1,64306_0,64306,64306,within,60,60,93,demographie,626,330,boar->boar,2012,33,b2016,235,45,28,162,64306_0->64306_1,64306_0->64306_1,NA,64306_0->64306_1,NA,64306_0->64306_1
123862,13,SB0832,cattle,cattle,64420015_25,64420015_21,64420015,64420015,within,60,61,61,abattage,636,330,cattle->cattle,2012,1,b2016,235,45,28,162,64420015_21->64420015_25,64420015_21->64420015_25,64420015_21->64420015_25,64420015_21->64420015_25,64420015_21->64420015_25,64420015_21->64420015_25
123863,13,SB0832,cattle,cattle,64420015_26,64420015_22,64420015,64420015,within,60,-1,63,abattage,637,330,cattle->cattle,2012,3,b2016,235,45,28,162,64420015_22->64420015_26,64420015_22->64420015_26,64420015_22->64420015_26,64420015_22->64420015_26,64420015_22->64420015_26,64420015_22->64420015_26
123864,13,SB0832,cattle,cattle,64420044_9,64420044_7,64420044,64420044,within,60,61,72,abattage,638,330,cattle->cattle,2012,12,b2016,235,45,28,162,64420044_7->64420044_9,64420044_7->64420044_9,64420044_7->64420044_9,64420044_7->64420044_9,64420044_7->64420044_9,64420044_7->64420044_9
123865,13,SB0832,cattle,cattle,64420015_29,64420015_21,64420015,64420015,within,61,-1,63,abattage,659,330,cattle->cattle,2012,2,b2016,235,45,28,162,64420015_21->64420015_29,64420015_21->64420015_29,64420015_21->64420015_29,64420015_21->64420015_29,64420015_21->64420015_29,64420015_21->64420015_29
123866,13,SB0832,cattle,cattle,64420015_27,64420015_23,64420015,64420015,within,61,62,63,abattage,660,330,cattle->cattle,2012,2,b2016,235,45,28,162,64420015_23->64420015_27,64420015_23->64420015_27,64420015_23->64420015_27,64420015_23->64420015_27,64420015_23->64420015_27,64420015_23->64420015_27
123867,13,SB0832,cattle,cattle,64420015_28,64420015_23,64420015,64420015,within,61,-1,63,abattage,661,330,cattle->cattle,2012,2,b2016,235,45,28,162,64420015_23->64420015_28,64420015_23->64420015_28,64420015_23->64420015_28,64420015_23->64420015_28,64420015_23->64420015_28,64420015_23->64420015_28
123868,13,SB0832,cattle,cattle,64420015_30,64420015_23,64420015,64420015,within,62,-1,63,abattage,675,330,cattle->cattle,2012,1,b2016,235,45,28,162,64420015_23->64420015_30,64420015_23->64420015_30,64420015_23->64420015_30,64420015_23->64420015_30,64420015_23->64420015_30,64420015_23->64420015_30
123869,13,SB0832,cattle,cattle,64420015_31,64420015_23,64420015,64420015,within,62,-1,63,abattage,676,330,cattle->cattle,2012,1,b2016,235,45,28,162,64420015_23->64420015_31,64420015_23->64420015_31,64420015_23->64420015_31,64420015_23->64420015_31,64420015_23->64420015_31,64420015_23->64420015_31
123870,13,SB0832,cattle,cattle,64420015_32,64420015_27,64420015,64420015,within,62,-1,63,abattage,677,330,cattle->cattle,2012,1,b2016,235,45,28,162,64420015_27->64420015_32,64420015_27->64420015_32,64420015_27->64420015_32,64420015_27->64420015_32,64420015_27->64420015_32,64420015_27->64420015_32
123871,13,SB0832,cattle,cattle,64420015_33,64420015_27,64420015,64420015,within,62,63,63,abattage,678,330,cattle->cattle,2012,1,b2016,235,45,28,162,64420015_27->64420015_33,64420015_27->64420015_33,64420015_27->64420015_33,64420015_27->64420015_33,64420015_27->64420015_33,64420015_27->64420015_33
123872,13,SB0832,cattle,cattle,64420044_10,64420044_8,64420044,64420044,within,62,63,74,abattage,679,330,cattle->cattle,2012,12,b2016,235,45,28,162,64420044_8->64420044_10,64420044_8->64420044_10,64420044_8->64420044_10,64420044_8->64420044_10,64420044_8->64420044_10,64420044_8->64420044_10
123873,13,SB0832,cattle,cattle,40089001_0,64420035_0,64420035,64420035,within,63,69,92,abattage,697,330,cattle->cattle,2012,29,b2016,235,45,28,162,64420035_0->40089001_0,64420035_0->40089001_0,64420035_0->40089001_0,64420035_0->40089001_0,64420035_0->40089001_0,64420035_0->40089001_0
123874,13,SB0832,badger,cattle,45_d500_99_720_1,64420035_0,45_d500_99_720,64420035,cattle,63,63,77,trapping,698,330,cattle->badger,2012,14,b2016,235,45,28,162,64420035_0->45_d500_99_720_1,64420035_0->45_d500_99_720_1,64420035_0->45_d500_99_720_1,NA,64420035_0->45_d500_99_720_1,NA
123875,13,SB0832,badger,cattle,45_d500_157_858_7,64420044_9,45_d500_157_858,64420044,cattle,63,63,70,demographie,699,330,cattle->badger,2012,7,b2016,235,45,28,162,64420044_9->45_d500_157_858_7,64420044_9->45_d500_157_858_7,64420044_9->45_d500_157_858_7,NA,64420044_9->45_d500_157_858_7,NA
123876,13,SB0832,badger,cattle,45_d500_99_720_2,64420035_0,45_d500_99_720,64420035,cattle,64,64,76,trapping,717,330,cattle->badger,2012,12,b2016,235,45,28,162,64420035_0->45_d500_99_720_2,64420035_0->45_d500_99_720_2,64420035_0->45_d500_99_720_2,NA,64420035_0->45_d500_99_720_2,NA
123877,13,SB0832,cattle,cattle,64420044_11,64420044_10,64420044,64420044,within,64,66,74,abattage,718,330,cattle->cattle,2012,10,b2016,235,45,28,162,64420044_10->64420044_11,64420044_10->64420044_11,64420044_10->64420044_11,64420044_10->64420044_11,64420044_10->64420044_11,64420044_10->64420044_11
123878,13,SB0832,badger,cattle,45_d500_99_766_3,64420044_7,45_d500_99_766,64420044,cattle,64,64,77,trapping,719,330,cattle->badger,2012,13,b2016,235,45,28,162,64420044_7->45_d500_99_766_3,64420044_7->45_d500_99_766_3,64420044_7->45_d500_99_766_3,NA,64420044_7->45_d500_99_766_3,NA
123879,13,SB0832,cattle,badger,64420035_1,45_d500_157_858_2,64420035,45_d500_157_858,badger,65,67,76,abattage,727,330,badger->cattle,2012,11,b2016,235,45,28,162,45_d500_157_858_2->64420035_1,45_d500_157_858_2->64420035_1,45_d500_157_858_2->64420035_1,64420015_6->64420035_1,45_d500_157_858_2->64420035_1,64420015_6->64420035_1
123880,13,SB0832,cattle,cattle,64420047_0,64420035_0,64420047,64420035,pasture,65,69,72,abattage,735,330,cattle->cattle,2012,7,b2016,235,45,28,162,64420035_0->64420047_0,64420035_0->64420047_0,64420035_0->64420047_0,64420035_0->64420047_0,64420035_0->64420047_0,64420035_0->64420047_0
123881,13,SB0832,cattle,cattle,64420044_12,64420044_10,64420044,64420044,within,65,68,72,abattage,736,330,cattle->cattle,2012,7,b2016,235,45,28,162,64420044_10->64420044_12,64420044_10->64420044_12,64420044_10->64420044_12,64420044_10->64420044_12,64420044_10->64420044_12,64420044_10->64420044_12
123882,13,SB0832,badger,cattle,45_d500_156_4,64420044_8,45_d500_156,64420044,cattle,65,65,77,trapping,737,330,cattle->badger,2012,12,b2016,235,45,28,162,64420044_8->45_d500_156_4,64420044_8->45_d500_156_4,64420044_8->45_d500_156_4,NA,64420044_8->45_d500_156_4,NA
123883,13,SB0832,boar,badger,64359_1,45_d500_163_2,64359,45_d500_61,badger,66,66,79,demographie,742,330,badger->boar,2012,13,b2016,235,45,28,162,45_d500_163_2->64359_1,45_d500_163_2->64359_1,NA,64420044_1->64359_1,NA,64420044_1->64359_1
123884,13,SB0832,cattle,cattle,64420044_13,64420044_10,64420044,64420044,within,66,67,74,abattage,757,330,cattle->cattle,2012,8,b2016,235,45,28,162,64420044_10->64420044_13,64420044_10->64420044_13,64420044_10->64420044_13,64420044_10->64420044_13,64420044_10->64420044_13,64420044_10->64420044_13
