X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle
126326,15,SB0832,badger,NA,45_d500_99_766_0,NA,45_d500_99_766,NA,initialisation,0,0,24,demographie,15,438,NA->badger,2007,24,b2012,388,53,119,216
126327,15,SB0832,cattle,badger,64349068_0,45_d500_99_766_0,64349068,45_d500_99_766,badger,21,22,28,abattage,154,438,badger->cattle,2008,7,b2012,388,53,119,216
126328,15,SB0832,badger,cattle,45_d500_192_0,64349068_0,45_d500_192,64349068,cattle,27,27,124,trapping,195,438,cattle->badger,2009,97,b2012,388,53,119,216
126329,15,SB0832,boar,cattle,64349_0,64349068_0,64349,64349068,cattle,27,27,76,demographie,196,438,cattle->boar,2009,49,b2012,388,53,119,216
126330,15,SB0832,badger,cattle,45_d500_190_1526_0,64349068_0,45_d500_190_1526,64349068,cattle,28,28,45,demographie,199,438,cattle->badger,2009,17,b2012,388,53,119,216
126331,15,SB0832,badger,cattle,45_d500_190_1526_1,64349068_0,45_d500_190_1526,64349068,cattle,28,28,115,trapping,200,438,cattle->badger,2009,87,b2012,388,53,119,216
126332,15,SB0832,badger,cattle,45_d500_192_1,64349068_0,45_d500_192,64349068,cattle,28,28,83,demographie,201,438,cattle->badger,2009,55,b2012,388,53,119,216
126333,15,SB0832,cattle,boar,64349013_0,64349_0,64349013,64349,boar,29,36,37,demographie,206,438,boar->cattle,2009,8,b2012,388,53,119,216
126334,15,SB0832,boar,cattle,64349_1,64349068_0,64349,64349068,cattle,29,29,36,demographie,207,438,cattle->boar,2009,7,b2012,388,53,119,216
126335,15,SB0832,boar,cattle,64349_2,64349068_0,64349,64349068,cattle,29,29,31,demographie,208,438,cattle->boar,2009,2,b2012,388,53,119,216
126336,15,SB0832,cattle,boar,64349070_0,64349_1,64349070,64349,boar,30,31,53,abattage,215,438,boar->cattle,2009,23,b2012,388,53,119,216
126337,15,SB0832,badger,cattle,45_d500_159_855_0,64349068_0,45_d500_159_855,64349068,cattle,30,30,106,demographie,216,438,cattle->badger,2009,76,b2012,388,53,119,216
