X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6
23194,13,SB0832,cattle,cattle,64201021_1,64201021_0,64201021,64201021,within,35,-1,37,abattage,300,4,cattle->cattle,2009,2,b2012,216,31,18,167,64201021_0->64201021_1,64201021_0->64201021_1,64201021_0->64201021_1,64201021_0->64201021_1,64201021_0->64201021_1,64201021_0->64201021_1
23195,13,SB0832,cattle,cattle,64281001_1,64281001_0,64281001,64281001,within,35,39,42,demographie,301,4,cattle->cattle,2009,7,b2012,216,31,18,167,64281001_0->64281001_1,64281001_0->64281001_1,64281001_0->64281001_1,64281001_0->64281001_1,64281001_0->64281001_1,64281001_0->64281001_1
23196,13,SB0832,cattle,cattle,64326020_10,64326020_6,64326020,64326020,within,35,-1,38,abattage,305,4,cattle->cattle,2009,3,b2012,216,31,18,167,64326020_6->64326020_10,64326020_6->64326020_10,64326020_6->64326020_10,64326020_6->64326020_10,64326020_6->64326020_10,64326020_6->64326020_10
23197,13,SB0832,cattle,cattle,64201008_1,64201008_0,64201008,64201008,within,37,38,48,abattage,328,4,cattle->cattle,2010,11,b2012,216,31,18,167,64201008_0->64201008_1,64201008_0->64201008_1,64201008_0->64201008_1,64201008_0->64201008_1,64201008_0->64201008_1,64201008_0->64201008_1
23198,13,SB0832,cattle,cattle,64201008_2,64201008_1,64201008,64201008,within,38,39,48,abattage,344,4,cattle->cattle,2010,10,b2012,216,31,18,167,64201008_1->64201008_2,64201008_1->64201008_2,64201008_1->64201008_2,64201008_1->64201008_2,64201008_1->64201008_2,64201008_1->64201008_2
23199,13,SB0832,cattle,badger,64201021_2,45_d500_170_0,64201021,45_d500_170,badger,39,-1,39,abattage,354,4,badger->cattle,2010,0,b2012,216,31,18,167,45_d500_170_0->64201021_2,45_d500_170_0->64201021_2,45_d500_170_0->64201021_2,64201021_0->64201021_2,45_d500_170_0->64201021_2,64201021_0->64201021_2
23200,13,SB0832,badger,badger,45_d500_152_4,45_d500_152_2,45_d500_152,45_d500_152,within,40,40,51,demographie,367,4,badger->badger,2010,11,b2012,216,31,18,167,45_d500_152_2->45_d500_152_4,NA,45_d500_152_2->45_d500_152_4,NA,NA,NA
23201,13,SB0832,cattle,badger,64281008_0,45_d500_170_0,64281008,45_d500_170,badger,40,42,53,demographie,368,4,badger->cattle,2010,13,b2012,216,31,18,167,45_d500_170_0->64281008_0,45_d500_170_0->64281008_0,45_d500_170_0->64281008_0,64201021_0->64281008_0,45_d500_170_0->64281008_0,64201021_0->64281008_0
23202,13,SB0832,badger,cattle,45_d500_171_0,64281001_0,45_d500_171,64281001,cattle,40,40,60,demographie,374,4,cattle->badger,2010,20,b2012,216,31,18,167,64281001_0->45_d500_171_0,64281001_0->45_d500_171_0,64281001_0->45_d500_171_0,NA,64281001_0->45_d500_171_0,NA
23203,13,SB0832,cattle,cattle,64201008_3,64201008_1,64201008,64201008,within,41,45,47,demographie,388,4,cattle->cattle,2010,6,b2012,216,31,18,167,64201008_1->64201008_3,64201008_1->64201008_3,64201008_1->64201008_3,64201008_1->64201008_3,64201008_1->64201008_3,64201008_1->64201008_3
23204,13,SB0832,cattle,cattle,64201008_4,64201008_1,64201008,64201008,within,41,43,48,abattage,389,4,cattle->cattle,2010,7,b2012,216,31,18,167,64201008_1->64201008_4,64201008_1->64201008_4,64201008_1->64201008_4,64201008_1->64201008_4,64201008_1->64201008_4,64201008_1->64201008_4
23205,13,SB0832,badger,cattle,45_d500_170_2,64281001_0,45_d500_170,64281001,cattle,41,41,46,demographie,390,4,cattle->badger,2010,5,b2012,216,31,18,167,64281001_0->45_d500_170_2,NA,64281001_0->45_d500_170_2,NA,NA,NA
23206,13,SB0832,badger,cattle,45_d500_152_5,64420012_0,45_d500_152,64420012,cattle,41,41,47,demographie,391,4,cattle->badger,2010,6,b2012,216,31,18,167,64420012_0->45_d500_152_5,NA,64420012_0->45_d500_152_5,NA,NA,NA
23207,13,SB0832,cattle,cattle,64201008_5,64201008_2,64201008,64201008,within,42,43,47,demographie,400,4,cattle->cattle,2010,5,b2012,216,31,18,167,64201008_2->64201008_5,64201008_2->64201008_5,64201008_2->64201008_5,64201008_2->64201008_5,64201008_2->64201008_5,64201008_2->64201008_5
23208,13,SB0832,cattle,badger,64420015_5,45_d500_152_3,64420015,45_d500_152,badger,43,50,59,demographie,407,4,badger->cattle,2010,16,b2012,216,31,18,167,45_d500_152_3->64420015_5,45_d500_152_1->64420015_5,45_d500_152_3->64420015_5,64420015_0->64420015_5,45_d500_152_1->64420015_5,64420015_0->64420015_5
23209,13,SB0832,cattle,cattle,64281008_1,64281008_0,64281008,64281008,within,43,44,53,demographie,414,4,cattle->cattle,2010,10,b2012,216,31,18,167,64281008_0->64281008_1,64281008_0->64281008_1,64281008_0->64281008_1,64281008_0->64281008_1,64281008_0->64281008_1,64281008_0->64281008_1
23210,13,SB0832,badger,cattle,45_d500_169_0,64281008_0,45_d500_169,64281008,cattle,43,43,113,trapping,415,4,cattle->badger,2010,70,b2012,216,31,18,167,64281008_0->45_d500_169_0,64281008_0->45_d500_169_0,64281008_0->45_d500_169_0,NA,64281008_0->45_d500_169_0,NA
23211,13,SB0832,cattle,badger,64281003_0,45_d500_169_0,64281003,45_d500_169,badger,44,47,54,abattage,423,4,badger->cattle,2010,10,b2012,216,31,18,167,45_d500_169_0->64281003_0,45_d500_169_0->64281003_0,45_d500_169_0->64281003_0,64281008_0->64281003_0,45_d500_169_0->64281003_0,64281008_0->64281003_0
23212,13,SB0832,badger,cattle,45_d500_178_0,64201008_5,45_d500_178,64201008,cattle,44,44,157,NA,425,4,cattle->badger,2010,113,b2012,216,31,18,167,64201008_5->45_d500_178_0,64201008_5->45_d500_178_0,64201008_5->45_d500_178_0,NA,64201008_5->45_d500_178_0,NA
23213,13,SB0832,cattle,badger,64416031_0,45_d500_171_0,64416031,45_d500_171,badger,45,47,64,abattage,440,4,badger->cattle,2010,19,b2012,216,31,18,167,45_d500_171_0->64416031_0,45_d500_171_0->64416031_0,45_d500_171_0->64416031_0,64281001_0->64416031_0,45_d500_171_0->64416031_0,64281001_0->64416031_0
23214,13,SB0832,cattle,cattle,64201008_7,64201008_2,64201008,64201008,within,45,47,48,abattage,444,4,cattle->cattle,2010,3,b2012,216,31,18,167,64201008_2->64201008_7,64201008_2->64201008_7,64201008_2->64201008_7,64201008_2->64201008_7,64201008_2->64201008_7,64201008_2->64201008_7
23215,13,SB0832,cattle,cattle,64201008_6,64201008_3,64201008,64201008,within,45,46,48,abattage,445,4,cattle->cattle,2010,3,b2012,216,31,18,167,64201008_3->64201008_6,64201008_3->64201008_6,64201008_3->64201008_6,64201008_3->64201008_6,64201008_3->64201008_6,64201008_3->64201008_6
23216,13,SB0832,boar,cattle,64281_0,64281008_0,64281,64281008,cattle,45,45,58,demographie,446,4,cattle->boar,2010,13,b2012,216,31,18,167,64281008_0->64281_0,NA,NA,64281008_0->64281_0,NA,NA
23217,13,SB0832,cattle,badger,64420042_0,45_d500_156_0,64420042,45_d500_156,badger,46,51,54,demographie,464,4,badger->cattle,2010,8,b2012,216,31,18,167,45_d500_156_0->64420042_0,64420015_0->64420042_0,45_d500_156_0->64420042_0,64420015_0->64420042_0,64420015_0->64420042_0,64420015_0->64420042_0
23218,13,SB0832,cattle,badger,64420047_0,45_d500_169_0,64420047,45_d500_169,badger,46,58,62,abattage,465,4,badger->cattle,2010,16,b2012,216,31,18,167,45_d500_169_0->64420047_0,45_d500_169_0->64420047_0,45_d500_169_0->64420047_0,64281008_0->64420047_0,45_d500_169_0->64420047_0,64281008_0->64420047_0
23219,13,SB0832,cattle,cattle,64201008_8,64201008_6,64201008,64201008,within,47,-1,48,abattage,480,4,cattle->cattle,2010,1,b2012,216,31,18,167,64201008_6->64201008_8,64201008_6->64201008_8,64201008_6->64201008_8,64201008_6->64201008_8,64201008_6->64201008_8,64201008_6->64201008_8
23220,13,SB0832,cattle,cattle,64281003_1,64281003_0,64281003,64281003,within,48,49,53,demographie,503,4,cattle->cattle,2011,5,b2012,216,31,18,167,64281003_0->64281003_1,64281003_0->64281003_1,64281003_0->64281003_1,64281003_0->64281003_1,64281003_0->64281003_1,64281003_0->64281003_1
23221,13,SB0832,cattle,cattle,64281003_2,64281003_0,64281003,64281003,within,49,-1,52,demographie,527,4,cattle->cattle,2011,3,b2012,216,31,18,167,64281003_0->64281003_2,64281003_0->64281003_2,64281003_0->64281003_2,64281003_0->64281003_2,64281003_0->64281003_2,64281003_0->64281003_2
23222,13,SB0832,cattle,cattle,64281003_3,64281003_0,64281003,64281003,within,49,-1,54,abattage,528,4,cattle->cattle,2011,5,b2012,216,31,18,167,64281003_0->64281003_3,64281003_0->64281003_3,64281003_0->64281003_3,64281003_0->64281003_3,64281003_0->64281003_3,64281003_0->64281003_3
23223,13,SB0832,cattle,cattle,64416031_1,64416031_0,64416031,64416031,within,49,50,63,demographie,545,4,cattle->cattle,2011,14,b2012,216,31,18,167,64416031_0->64416031_1,64416031_0->64416031_1,64416031_0->64416031_1,64416031_0->64416031_1,64416031_0->64416031_1,64416031_0->64416031_1
23224,13,SB0832,badger,badger,45_d500_152_6,45_d500_152_4,45_d500_152,45_d500_152,within,50,50,79,trapping,555,4,badger->badger,2011,29,b2012,216,31,18,167,45_d500_152_4->45_d500_152_6,45_d500_152_2->45_d500_152_6,45_d500_152_4->45_d500_152_6,NA,45_d500_152_2->45_d500_152_6,NA
23225,13,SB0832,cattle,cattle,64281003_4,64281003_0,64281003,64281003,within,50,51,54,abattage,560,4,cattle->cattle,2011,4,b2012,216,31,18,167,64281003_0->64281003_4,64281003_0->64281003_4,64281003_0->64281003_4,64281003_0->64281003_4,64281003_0->64281003_4,64281003_0->64281003_4
23226,13,SB0832,cattle,cattle,64281008_2,64281008_1,64281008,64281008,within,50,53,54,abattage,561,4,cattle->cattle,2011,4,b2012,216,31,18,167,64281008_1->64281008_2,64281008_1->64281008_2,64281008_1->64281008_2,64281008_1->64281008_2,64281008_1->64281008_2,64281008_1->64281008_2
23227,13,SB0832,cattle,cattle,64420012_1,64420012_0,64420012,64420012,within,50,51,62,demographie,574,4,cattle->cattle,2011,12,b2012,216,31,18,167,64420012_0->64420012_1,64420012_0->64420012_1,64420012_0->64420012_1,64420012_0->64420012_1,64420012_0->64420012_1,64420012_0->64420012_1
23228,13,SB0832,cattle,badger,64420015_6,45_d500_152_2,64420015,45_d500_152,badger,51,53,60,abattage,585,4,badger->cattle,2011,9,b2012,216,31,18,167,45_d500_152_2->64420015_6,45_d500_152_2->64420015_6,45_d500_152_2->64420015_6,64420015_0->64420015_6,45_d500_152_2->64420015_6,64420015_0->64420015_6
23229,13,SB0832,cattle,badger,64420015_7,45_d500_152_2,64420015,45_d500_152,badger,52,54,60,abattage,613,4,badger->cattle,2011,8,b2012,216,31,18,167,45_d500_152_2->64420015_7,45_d500_152_2->64420015_7,45_d500_152_2->64420015_7,64420015_0->64420015_7,45_d500_152_2->64420015_7,64420015_0->64420015_7
23230,13,SB0832,cattle,badger,64420012_2,45_d500_152_4,64420012,45_d500_152,badger,52,54,63,abattage,614,4,badger->cattle,2011,11,b2012,216,31,18,167,45_d500_152_4->64420012_2,45_d500_152_2->64420012_2,45_d500_152_4->64420012_2,64420015_0->64420012_2,45_d500_152_2->64420012_2,64420015_0->64420012_2
23231,13,SB0832,cattle,boar,64281001_2,64281_1,64281001,64281,boar,52,62,73,abattage,619,4,boar->cattle,2011,21,b2012,216,31,18,167,64281_1->64281001_2,64281_1->64281001_2,64281003_1->64281001_2,64281_1->64281001_2,64281003_1->64281001_2,64281_1->64281001_2
23232,13,SB0832,cattle,cattle,64281003_5,64281003_0,64281003,64281003,within,52,54,54,abattage,620,4,cattle->cattle,2011,2,b2012,216,31,18,167,64281003_0->64281003_5,64281003_0->64281003_5,64281003_0->64281003_5,64281003_0->64281003_5,64281003_0->64281003_5,64281003_0->64281003_5
23233,13,SB0832,boar,cattle,64281_1,64281003_1,64281,64281003,cattle,52,52,74,demographie,621,4,cattle->boar,2011,22,b2012,216,31,18,167,64281003_1->64281_1,64281003_1->64281_1,NA,64281003_1->64281_1,NA,64281003_1->64281_1
23234,13,SB0832,cattle,cattle,64420042_1,64420042_0,64420042,64420042,within,52,-1,55,abattage,629,4,cattle->cattle,2011,3,b2012,216,31,18,167,64420042_0->64420042_1,64420042_0->64420042_1,64420042_0->64420042_1,64420042_0->64420042_1,64420042_0->64420042_1,64420042_0->64420042_1
23235,13,SB0832,cattle,badger,64420039_1,45_d500_170_0,64420039,45_d500_170,badger,53,-1,61,abattage,656,4,badger->cattle,2011,8,b2012,216,31,18,167,45_d500_170_0->64420039_1,45_d500_170_0->64420039_1,45_d500_170_0->64420039_1,64201021_0->64420039_1,45_d500_170_0->64420039_1,64201021_0->64420039_1
23236,13,SB0832,badger,cattle,45_d500_179_0,64281003_4,45_d500_179,64281003,cattle,53,53,62,demographie,663,4,cattle->badger,2011,9,b2012,216,31,18,167,64281003_4->45_d500_179_0,64281003_4->45_d500_179_0,64281003_4->45_d500_179_0,NA,64281003_4->45_d500_179_0,NA
23237,13,SB0832,cattle,cattle,64420042_2,64420042_0,64420042,64420042,within,53,-1,55,abattage,672,4,cattle->cattle,2011,2,b2012,216,31,18,167,64420042_0->64420042_2,64420042_0->64420042_2,64420042_0->64420042_2,64420042_0->64420042_2,64420042_0->64420042_2,64420042_0->64420042_2
23238,13,SB0832,cattle,cattle,64420015_9,64420015_7,64420015,64420015,within,57,58,60,abattage,809,4,cattle->cattle,2011,3,b2012,216,31,18,167,64420015_7->64420015_9,64420015_7->64420015_9,64420015_7->64420015_9,64420015_7->64420015_9,64420015_7->64420015_9,64420015_7->64420015_9
23239,13,SB0832,cattle,cattle,64420047_6,64420047_0,64420047,64420047,within,58,60,62,abattage,853,4,cattle->cattle,2011,4,b2012,216,31,18,167,64420047_0->64420047_6,64420047_0->64420047_6,64420047_0->64420047_6,64420047_0->64420047_6,64420047_0->64420047_6,64420047_0->64420047_6
23240,13,SB0832,cattle,cattle,64416031_2,64416031_1,64416031,64416031,within,59,61,64,abattage,895,4,cattle->cattle,2011,5,b2012,216,31,18,167,64416031_1->64416031_2,64416031_1->64416031_2,64416031_1->64416031_2,64416031_1->64416031_2,64416031_1->64416031_2,64416031_1->64416031_2
23241,13,SB0832,cattle,cattle,64416031_3,64416031_1,64416031,64416031,within,59,-1,64,abattage,896,4,cattle->cattle,2011,5,b2012,216,31,18,167,64416031_1->64416031_3,64416031_1->64416031_3,64416031_1->64416031_3,64416031_1->64416031_3,64416031_1->64416031_3,64416031_1->64416031_3
23242,13,SB0832,cattle,cattle,64420015_10,64420015_9,64420015,64420015,within,59,-1,60,abattage,897,4,cattle->cattle,2011,1,b2012,216,31,18,167,64420015_9->64420015_10,64420015_9->64420015_10,64420015_9->64420015_10,64420015_9->64420015_10,64420015_9->64420015_10,64420015_9->64420015_10
23243,13,SB0832,cattle,cattle,64420047_7,64420047_0,64420047,64420047,within,59,59,62,abattage,899,4,cattle->cattle,2011,3,b2012,216,31,18,167,64420047_0->64420047_7,64420047_0->64420047_7,64420047_0->64420047_7,64420047_0->64420047_7,64420047_0->64420047_7,64420047_0->64420047_7
23244,13,SB0832,cattle,cattle,64416031_4,64416031_0,64416031,64416031,within,60,-1,64,abattage,940,4,cattle->cattle,2012,4,b2016,216,31,18,167,64416031_0->64416031_4,64416031_0->64416031_4,64416031_0->64416031_4,64416031_0->64416031_4,64416031_0->64416031_4,64416031_0->64416031_4
23245,13,SB0832,cattle,cattle,64416031_5,64416031_1,64416031,64416031,within,60,62,64,abattage,941,4,cattle->cattle,2012,4,b2016,216,31,18,167,64416031_1->64416031_5,64416031_1->64416031_5,64416031_1->64416031_5,64416031_1->64416031_5,64416031_1->64416031_5,64416031_1->64416031_5
23246,13,SB0832,cattle,cattle,64420015_12,64420015_7,64420015,64420015,within,60,-1,60,abattage,942,4,cattle->cattle,2012,0,b2016,216,31,18,167,64420015_7->64420015_12,64420015_7->64420015_12,64420015_7->64420015_12,64420015_7->64420015_12,64420015_7->64420015_12,64420015_7->64420015_12
23247,13,SB0832,cattle,cattle,64420047_8,64420047_7,64420047,64420047,within,60,62,62,abattage,947,4,cattle->cattle,2012,2,b2016,216,31,18,167,64420047_7->64420047_8,64420047_7->64420047_8,64420047_7->64420047_8,64420047_7->64420047_8,64420047_7->64420047_8,64420047_7->64420047_8
23248,13,SB0832,boar,cattle,64416_2,64416031_0,64416,64416031,cattle,61,61,65,demographie,993,4,cattle->boar,2012,4,b2016,216,31,18,167,64416031_0->64416_2,64416031_0->64416_2,NA,64416031_0->64416_2,NA,64416031_0->64416_2
23249,13,SB0832,cattle,cattle,64420012_3,64420012_2,64420012,64420012,within,61,62,63,abattage,994,4,cattle->cattle,2012,2,b2016,216,31,18,167,64420012_2->64420012_3,64420012_2->64420012_3,64420012_2->64420012_3,64420012_2->64420012_3,64420012_2->64420012_3,64420012_2->64420012_3
23250,13,SB0832,cattle,cattle,64416031_6,64416031_2,64416031,64416031,within,62,63,64,abattage,1041,4,cattle->cattle,2012,2,b2016,216,31,18,167,64416031_2->64416031_6,64416031_2->64416031_6,64416031_2->64416031_6,64416031_2->64416031_6,64416031_2->64416031_6,64416031_2->64416031_6
23251,13,SB0832,cattle,cattle,64416031_7,64416031_2,64416031,64416031,within,62,-1,64,abattage,1042,4,cattle->cattle,2012,2,b2016,216,31,18,167,64416031_2->64416031_7,64416031_2->64416031_7,64416031_2->64416031_7,64416031_2->64416031_7,64416031_2->64416031_7,64416031_2->64416031_7
23252,13,SB0832,cattle,cattle,64416031_8,64416031_2,64416031,64416031,within,62,-1,64,demographie,1043,4,cattle->cattle,2012,2,b2016,216,31,18,167,64416031_2->64416031_8,64416031_2->64416031_8,64416031_2->64416031_8,64416031_2->64416031_8,64416031_2->64416031_8,64416031_2->64416031_8
23253,13,SB0832,cattle,cattle,64420012_4,64420012_0,64420012,64420012,within,62,-1,63,abattage,1044,4,cattle->cattle,2012,1,b2016,216,31,18,167,64420012_0->64420012_4,64420012_0->64420012_4,64420012_0->64420012_4,64420012_0->64420012_4,64420012_0->64420012_4,64420012_0->64420012_4
23254,13,SB0832,cattle,cattle,64420047_13,64420047_6,64420047,64420047,within,62,-1,62,abattage,1048,4,cattle->cattle,2012,0,b2016,216,31,18,167,64420047_6->64420047_13,64420047_6->64420047_13,64420047_6->64420047_13,64420047_6->64420047_13,64420047_6->64420047_13,64420047_6->64420047_13
23255,13,SB0832,cattle,cattle,64420047_14,64420047_7,64420047,64420047,within,62,-1,62,abattage,1049,4,cattle->cattle,2012,0,b2016,216,31,18,167,64420047_7->64420047_14,64420047_7->64420047_14,64420047_7->64420047_14,64420047_7->64420047_14,64420047_7->64420047_14,64420047_7->64420047_14
23256,13,SB0832,cattle,badger,64201021_3,45_d500_170_0,64201021,45_d500_170,badger,65,67,76,abattage,1168,4,badger->cattle,2012,11,b2016,216,31,18,167,45_d500_170_0->64201021_3,45_d500_170_0->64201021_3,45_d500_170_0->64201021_3,64201021_0->64201021_3,45_d500_170_0->64201021_3,64201021_0->64201021_3
23257,13,SB0832,cattle,badger,64281003_6,45_d500_169_0,64281003,45_d500_169,badger,67,71,78,demographie,1269,4,badger->cattle,2012,11,b2016,216,31,18,167,45_d500_169_0->64281003_6,45_d500_169_0->64281003_6,45_d500_169_0->64281003_6,64281008_0->64281003_6,45_d500_169_0->64281003_6,64281008_0->64281003_6
