X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,presence_2,presence_3,presence_4,presence_5,presence_6
73978,13,SB0832,cattle,NA,64420015_0,NA,64420015,NA,initialisation,0,4,24,abattage,13,168,NA->cattle,2007,24,b2012,205,26,34,145,NA,NA,NA,NA,NA,NA,1,1,1,1,1
73979,13,SB0832,badger,cattle,45_d500_157_858_0,64420015_0,45_d500_157_858,64420015,cattle,7,7,80,trapping,47,168,cattle->badger,2007,73,b2012,205,26,34,145,64420015_0->45_d500_157_858_0,64420015_0->45_d500_157_858_0,64420015_0->45_d500_157_858_0,NA,64420015_0->45_d500_157_858_0,NA,1,1,1,1,1
73980,13,SB0832,badger,cattle,45_d500_99_839_0,64420015_0,45_d500_99_839,64420015,cattle,7,7,76,trapping,48,168,cattle->badger,2007,69,b2012,205,26,34,145,64420015_0->45_d500_99_839_0,64420015_0->45_d500_99_839_0,64420015_0->45_d500_99_839_0,NA,64420015_0->45_d500_99_839_0,NA,1,1,1,1,1
73981,13,SB0832,badger,cattle,45_d500_160_0,64420015_0,45_d500_160,64420015,cattle,9,9,12,demographie,72,168,cattle->badger,2007,3,b2012,205,26,34,145,64420015_0->45_d500_160_0,NA,64420015_0->45_d500_160_0,NA,NA,NA,0,1,0,0,0
73982,13,SB0832,cattle,cattle,64420015_1,64420015_0,64420015,64420015,within,11,-1,14,demographie,87,168,cattle->cattle,2007,3,b2012,205,26,34,145,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,1,1,1,1,1
73983,13,SB0832,cattle,cattle,64420015_2,64420015_0,64420015,64420015,within,13,15,23,demographie,104,168,cattle->cattle,2008,10,b2012,205,26,34,145,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,1,1,1,1,1
73984,13,SB0832,cattle,badger,64326020_2,45_d500_157_858_0,64326020,45_d500_157_858,badger,17,18,30,abattage,131,168,badger->cattle,2008,13,b2012,205,26,34,145,45_d500_157_858_0->64326020_2,45_d500_157_858_0->64326020_2,45_d500_157_858_0->64326020_2,64420015_0->64326020_2,45_d500_157_858_0->64326020_2,64420015_0->64326020_2,1,1,1,1,1
73985,13,SB0832,cattle,cattle,64326020_7,64326020_2,64326020,64326020,within,25,-1,30,abattage,244,168,cattle->cattle,2009,5,b2012,205,26,34,145,64326020_2->64326020_7,64326020_2->64326020_7,64326020_2->64326020_7,64326020_2->64326020_7,64326020_2->64326020_7,64326020_2->64326020_7,1,1,1,1,1
73986,13,SB0832,cattle,cattle,64326020_9,64326020_2,64326020,64326020,within,26,-1,28,abattage,258,168,cattle->cattle,2009,2,b2012,205,26,34,145,64326020_2->64326020_9,64326020_2->64326020_9,64326020_2->64326020_9,64326020_2->64326020_9,64326020_2->64326020_9,64326020_2->64326020_9,1,1,1,1,1
73987,13,SB0832,cattle,badger,64420002_0,45_d500_99_839_0,64420002,45_d500_99_839,badger,34,35,36,demographie,365,168,badger->cattle,2009,2,b2012,205,26,34,145,45_d500_99_839_0->64420002_0,45_d500_99_839_0->64420002_0,45_d500_99_839_0->64420002_0,64420015_0->64420002_0,45_d500_99_839_0->64420002_0,64420015_0->64420002_0,1,1,1,1,1
