X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6
109557,15,SB0832,badger,NA,45_d500_124_0,NA,45_d500_124,NA,initialisation,0,0,5,demographie,15,279,NA->badger,2007,5,b2012,489,34,118,337,NA,NA,NA,NA,NA,NA
109558,15,SB0832,badger,badger,45_d500_124_1,45_d500_124_0,45_d500_124,45_d500_124,within,3,3,31,demographie,26,279,badger->badger,2007,28,b2012,489,34,118,337,45_d500_124_0->45_d500_124_1,NA,45_d500_124_0->45_d500_124_1,NA,NA,NA
109559,15,SB0832,badger,badger,45_d500_124_2,45_d500_124_0,45_d500_124,45_d500_124,within,4,4,103,trapping,30,279,badger->badger,2007,99,b2012,489,34,118,337,45_d500_124_0->45_d500_124_2,NA,45_d500_124_0->45_d500_124_2,NA,NA,NA
109560,15,SB0832,cattle,badger,64349068_0,45_d500_124_1,64349068,45_d500_124,badger,6,11,13,abattage,36,279,badger->cattle,2007,7,b2012,489,34,118,337,45_d500_124_1->64349068_0,NA,45_d500_124_1->64349068_0,NA,NA,NA
109561,15,SB0832,cattle,cattle,64349068_2,64349068_0,64349068,64349068,within,12,14,15,abattage,72,279,cattle->cattle,2008,3,b2012,489,34,118,337,64349068_0->64349068_2,64349068_0->64349068_2,64349068_0->64349068_2,64349068_0->64349068_2,64349068_0->64349068_2,64349068_0->64349068_2
109562,15,SB0832,cattle,cattle,64349068_3,64349068_2,64349068,64349068,within,15,-1,15,abattage,89,279,cattle->cattle,2008,0,b2012,489,34,118,337,64349068_2->64349068_3,64349068_2->64349068_3,64349068_2->64349068_3,64349068_2->64349068_3,64349068_2->64349068_3,64349068_2->64349068_3
109563,15,SB0832,boar,cattle,64349_0,64349068_2,64349,64349068,cattle,16,16,18,demographie,94,279,cattle->boar,2008,2,b2012,489,34,118,337,64349068_2->64349_0,NA,NA,64349068_2->64349_0,NA,NA
109564,15,SB0832,boar,cattle,64349_1,64349068_0,64349,64349068,cattle,17,17,77,demographie,99,279,cattle->boar,2008,60,b2012,489,34,118,337,64349068_0->64349_1,64349068_0->64349_1,NA,64349068_0->64349_1,NA,64349068_0->64349_1
109565,15,SB0832,cattle,boar,64349068_4,64349_1,64349068,64349,boar,30,34,63,abattage,146,279,boar->cattle,2009,33,b2012,489,34,118,337,64349_1->64349068_4,64349_1->64349068_4,64349068_0->64349068_4,64349_1->64349068_4,64349068_0->64349068_4,64349_1->64349068_4
109566,15,SB0832,cattle,cattle,64349068_5,64349068_4,64349068,64349068,within,36,37,61,abattage,180,279,cattle->cattle,2010,25,b2012,489,34,118,337,64349068_4->64349068_5,64349068_4->64349068_5,64349068_4->64349068_5,64349068_4->64349068_5,64349068_4->64349068_5,64349068_4->64349068_5
109567,15,SB0832,cattle,cattle,64349068_6,64349068_4,64349068,64349068,within,36,38,61,abattage,181,279,cattle->cattle,2010,25,b2012,489,34,118,337,64349068_4->64349068_6,64349068_4->64349068_6,64349068_4->64349068_6,64349068_4->64349068_6,64349068_4->64349068_6,64349068_4->64349068_6
109568,15,SB0832,cattle,cattle,64349068_7,64349068_4,64349068,64349068,within,40,-1,61,abattage,206,279,cattle->cattle,2010,21,b2012,489,34,118,337,64349068_4->64349068_7,64349068_4->64349068_7,64349068_4->64349068_7,64349068_4->64349068_7,64349068_4->64349068_7,64349068_4->64349068_7
109569,15,SB0832,cattle,cattle,64349068_8,64349068_5,64349068,64349068,within,40,42,61,abattage,207,279,cattle->cattle,2010,21,b2012,489,34,118,337,64349068_5->64349068_8,64349068_5->64349068_8,64349068_5->64349068_8,64349068_5->64349068_8,64349068_5->64349068_8,64349068_5->64349068_8
109570,15,SB0832,badger,badger,45_d500_171_0,45_d500_124_2,45_d500_171,45_d500_124,neighborhood,43,43,91,demographie,234,279,badger->badger,2010,48,b2012,489,34,118,337,45_d500_124_2->45_d500_171_0,45_d500_124_2->45_d500_171_0,45_d500_124_2->45_d500_171_0,NA,45_d500_124_2->45_d500_171_0,NA
109571,15,SB0832,cattle,cattle,64349068_9,64349068_6,64349068,64349068,within,44,47,61,abattage,248,279,cattle->cattle,2010,17,b2012,489,34,118,337,64349068_6->64349068_9,64349068_6->64349068_9,64349068_6->64349068_9,64349068_6->64349068_9,64349068_6->64349068_9,64349068_6->64349068_9
109572,15,SB0832,boar,cattle,64349_2,64349068_8,64349,64349068,cattle,46,46,47,demographie,273,279,cattle->boar,2010,1,b2012,489,34,118,337,64349068_8->64349_2,NA,NA,64349068_8->64349_2,NA,NA
109573,15,SB0832,boar,cattle,64349_3,64349068_6,64349,64349068,cattle,48,48,49,demographie,292,279,cattle->boar,2011,1,b2012,489,34,118,337,64349068_6->64349_3,NA,NA,64349068_6->64349_3,NA,NA
109574,15,SB0832,boar,cattle,64349_4,64349068_6,64349,64349068,cattle,48,48,78,demographie,293,279,cattle->boar,2011,30,b2012,489,34,118,337,64349068_6->64349_4,64349068_6->64349_4,NA,64349068_6->64349_4,NA,64349068_6->64349_4
109575,15,SB0832,boar,cattle,64349_5,64349068_6,64349,64349068,cattle,48,48,56,demographie,294,279,cattle->boar,2011,8,b2012,489,34,118,337,64349068_6->64349_5,NA,NA,64349068_6->64349_5,NA,NA
109576,15,SB0832,cattle,cattle,64349068_11,64349068_8,64349068,64349068,within,49,52,61,abattage,312,279,cattle->cattle,2011,12,b2012,489,34,118,337,64349068_8->64349068_11,64349068_8->64349068_11,64349068_8->64349068_11,64349068_8->64349068_11,64349068_8->64349068_11,64349068_8->64349068_11
