X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle
131262,13,SB0832,cattle,NA,64420015_0,NA,64420015,NA,initialisation,0,1,3,abattage,13,36,NA->cattle,2007,3,b2012,118,29,18,71
131263,13,SB0832,cattle,cattle,64420015_1,64420015_0,64420015,64420015,within,2,-1,5,abattage,17,36,cattle->cattle,2007,3,b2012,118,29,18,71
131264,13,SB0832,cattle,cattle,64420015_2,64420015_0,64420015,64420015,within,2,-1,3,demographie,18,36,cattle->cattle,2007,1,b2012,118,29,18,71
131265,13,SB0832,badger,cattle,45_d500_160_0,64420015_0,45_d500_160,64420015,cattle,4,4,137,trapping,27,36,cattle->badger,2007,133,b2012,118,29,18,71
131266,13,SB0832,badger,cattle,45_d500_156_0,64420015_0,45_d500_156,64420015,cattle,5,5,97,demographie,32,36,cattle->badger,2007,92,b2012,118,29,18,71
131267,13,SB0832,badger,cattle,45_d500_156_1,64420015_0,45_d500_156,64420015,cattle,5,5,51,demographie,33,36,cattle->badger,2007,46,b2012,118,29,18,71
131268,13,SB0832,cattle,badger,64420035_0,45_d500_160_0,64420035,45_d500_160,badger,40,41,64,abattage,315,36,badger->cattle,2010,24,b2012,118,29,18,71
131269,13,SB0832,badger,cattle,45_d500_157_858_0,64420035_0,45_d500_157_858,64420035,cattle,44,44,76,trapping,353,36,cattle->badger,2010,32,b2012,118,29,18,71
131270,13,SB0832,cattle,cattle,64420035_1,64420035_0,64420035,64420035,within,46,47,66,abattage,382,36,cattle->cattle,2010,20,b2012,118,29,18,71
131271,13,SB0832,badger,cattle,45_d500_163_0,64420035_0,45_d500_163,64420035,cattle,46,46,77,trapping,383,36,cattle->badger,2010,31,b2012,118,29,18,71
131272,13,SB0832,badger,cattle,45_d500_99_866_0,64420035_0,45_d500_99_866,64420035,cattle,46,46,56,demographie,384,36,cattle->badger,2010,10,b2012,118,29,18,71
131273,13,SB0832,cattle,cattle,64420035_2,64420035_0,64420035,64420035,within,49,53,64,abattage,418,36,cattle->cattle,2011,15,b2012,118,29,18,71
131274,13,SB0832,cattle,cattle,64420035_3,64420035_1,64420035,64420035,within,50,51,64,abattage,429,36,cattle->cattle,2011,14,b2012,118,29,18,71
131275,13,SB0832,cattle,cattle,64420035_4,64420035_1,64420035,64420035,within,50,52,64,abattage,430,36,cattle->cattle,2011,14,b2012,118,29,18,71
131276,13,SB0832,badger,cattle,45_d500_78_668_0,64420035_1,45_d500_78_668,64420035,cattle,52,52,85,demographie,448,36,cattle->badger,2011,33,b2012,118,29,18,71
131277,13,SB0832,cattle,cattle,64420035_5,64420035_2,64420035,64420035,within,57,59,64,abattage,508,36,cattle->cattle,2011,7,b2012,118,29,18,71
131278,13,SB0832,badger,cattle,45_d500_157_858_1,64420035_3,45_d500_157_858,64420035,cattle,57,57,79,trapping,509,36,cattle->badger,2011,22,b2012,118,29,18,71
131279,13,SB0832,badger,cattle,45_d500_159_855_0,64420035_0,45_d500_159_855,64420035,cattle,58,58,62,demographie,530,36,cattle->badger,2011,4,b2012,118,29,18,71
131280,13,SB0832,cattle,cattle,64420035_6,64420035_3,64420035,64420035,within,58,59,64,abattage,531,36,cattle->cattle,2011,6,b2012,118,29,18,71
131281,13,SB0832,cattle,cattle,64420035_8,64420035_2,64420035,64420035,within,59,63,64,abattage,551,36,cattle->cattle,2011,5,b2012,118,29,18,71
131282,13,SB0832,cattle,cattle,64420035_7,64420035_5,64420035,64420035,within,59,61,64,abattage,552,36,cattle->cattle,2011,5,b2012,118,29,18,71
131283,13,SB0832,cattle,cattle,64420035_9,64420035_5,64420035,64420035,within,60,-1,64,abattage,572,36,cattle->cattle,2012,4,b2016,118,29,18,71
131284,13,SB0832,cattle,cattle,64420035_10,64420035_3,64420035,64420035,within,61,66,66,abattage,603,36,cattle->cattle,2012,5,b2016,118,29,18,71
131285,13,SB0832,cattle,cattle,64420035_12,64420035_3,64420035,64420035,within,61,-1,66,abattage,604,36,cattle->cattle,2012,5,b2016,118,29,18,71
131286,13,SB0832,cattle,cattle,64420035_11,64420035_5,64420035,64420035,within,61,64,64,abattage,605,36,cattle->cattle,2012,3,b2016,118,29,18,71
131287,13,SB0832,cattle,cattle,64420035_13,64420035_1,64420035,64420035,within,62,63,66,abattage,637,36,cattle->cattle,2012,4,b2016,118,29,18,71
131288,13,SB0832,cattle,cattle,64420035_15,64420035_2,64420035,64420035,within,62,64,64,abattage,638,36,cattle->cattle,2012,2,b2016,118,29,18,71
131289,13,SB0832,cattle,cattle,64420035_14,64420035_4,64420035,64420035,within,62,63,66,abattage,639,36,cattle->cattle,2012,4,b2016,118,29,18,71
131290,13,SB0832,cattle,cattle,64420035_16,64420035_5,64420035,64420035,within,62,63,64,abattage,640,36,cattle->cattle,2012,2,b2016,118,29,18,71
131291,13,SB0832,cattle,cattle,40089001_0,64420035_0,64420035,64420035,within,63,67,87,demographie,659,36,cattle->cattle,2012,24,b2016,118,29,18,71
131292,13,SB0832,badger,cattle,45_d500_99_866_1,64420035_13,45_d500_99_866,64420035,cattle,63,63,75,demographie,660,36,cattle->badger,2012,12,b2016,118,29,18,71
131293,13,SB0832,cattle,cattle,64420035_20,64420035_1,64420035,64420035,within,64,64,64,abattage,686,36,cattle->cattle,2012,0,b2016,118,29,18,71
131294,13,SB0832,badger,cattle,45_d500_163_1,64420035_11,45_d500_163,64420035,cattle,64,64,157,NA,687,36,cattle->badger,2012,93,b2016,118,29,18,71
131295,13,SB0832,cattle,cattle,64420035_17,64420035_14,64420035,64420035,within,64,-1,66,abattage,688,36,cattle->cattle,2012,2,b2016,118,29,18,71
131296,13,SB0832,cattle,cattle,64420035_19,64420035_6,64420035,64420035,within,64,64,64,abattage,689,36,cattle->cattle,2012,0,b2016,118,29,18,71
131297,13,SB0832,badger,cattle,45_d500_99_866_2,64420035_6,45_d500_99_866,64420035,cattle,64,64,80,trapping,690,36,cattle->badger,2012,16,b2016,118,29,18,71
131298,13,SB0832,cattle,cattle,64420035_18,64420035_7,64420035,64420035,within,64,-1,66,abattage,691,36,cattle->cattle,2012,2,b2016,118,29,18,71
131299,13,SB0832,badger,cattle,45_d500_99_866_3,64420035_0,45_d500_99_866,64420035,cattle,65,65,86,demographie,709,36,cattle->badger,2012,21,b2016,118,29,18,71
131300,13,SB0832,cattle,cattle,64420035_21,64420035_14,64420035,64420035,within,65,-1,66,abattage,710,36,cattle->cattle,2012,1,b2016,118,29,18,71
131301,13,SB0832,badger,cattle,45_d500_78_668_1,64420035_7,45_d500_78_668,64420035,cattle,67,67,124,demographie,749,36,cattle->badger,2012,57,b2016,118,29,18,71
131302,13,SB0832,cattle,badger,64420009_0,45_d500_160_0,64420009,45_d500_160,badger,69,71,86,abattage,792,36,badger->cattle,2012,17,b2016,118,29,18,71
131303,13,SB0832,cattle,cattle,40089001_1,40089001_0,40089001,40089001,within,70,72,88,abattage,814,36,cattle->cattle,2012,18,b2016,118,29,18,71
131304,13,SB0832,boar,cattle,40089_1,40089001_0,40089,40089001,cattle,72,72,75,demographie,890,36,cattle->boar,2013,3,b2016,118,29,18,71
131305,13,SB0832,boar,cattle,40089_0,40089001_1,40089,40089001,cattle,72,72,120,demographie,891,36,cattle->boar,2013,48,b2016,118,29,18,71
131306,13,SB0832,cattle,cattle,40089001_2,40089001_0,40089001,40089001,within,73,74,88,abattage,923,36,cattle->cattle,2013,15,b2016,118,29,18,71
131307,13,SB0832,cattle,cattle,40089001_3,40089001_0,40089001,40089001,within,73,76,88,abattage,924,36,cattle->cattle,2013,15,b2016,118,29,18,71
131308,13,SB0832,cattle,cattle,64420009_1,64420009_0,64420009,64420009,within,73,74,84,abattage,959,36,cattle->cattle,2013,11,b2016,118,29,18,71
131309,13,SB0832,cattle,cattle,64420009_2,64420009_0,64420009,64420009,within,73,75,84,abattage,960,36,cattle->cattle,2013,11,b2016,118,29,18,71
131310,13,SB0832,badger,cattle,45_d500_155_880_0,64420009_0,45_d500_155_880,64420009,cattle,75,75,157,NA,1001,36,cattle->badger,2013,82,b2016,118,29,18,71
131311,13,SB0832,badger,cattle,45_d500_57_715_0,64420009_1,45_d500_57_715,64420009,cattle,76,76,78,trapping,1009,36,cattle->badger,2013,2,b2016,118,29,18,71
131312,13,SB0832,badger,cattle,45_d500_99_869_0,64420009_2,45_d500_99_869,64420009,cattle,76,76,157,NA,1010,36,cattle->badger,2013,81,b2016,118,29,18,71
131313,13,SB0832,badger,cattle,45_d500_99_866_4,64420009_0,45_d500_99_866,64420009,cattle,77,77,149,trapping,1023,36,cattle->badger,2013,72,b2016,118,29,18,71
131314,13,SB0832,badger,cattle,2_d500_9_0,40089001_3,2_d500_9,40089001,cattle,78,78,100,trapping,1026,36,cattle->badger,2013,22,b2016,118,29,18,71
131315,13,SB0832,badger,cattle,45_d500_99_866_5,64420009_1,45_d500_99_866,64420009,cattle,78,78,91,trapping,1033,36,cattle->badger,2013,13,b2016,118,29,18,71
131316,13,SB0832,cattle,cattle,64359187_0,64420009_1,64359187,64420009,pasture,79,81,84,abattage,1035,36,cattle->cattle,2013,5,b2016,118,29,18,71
131317,13,SB0832,boar,boar,40089_2,40089_0,40089,40089,within,80,80,98,demographie,1039,36,boar->boar,2013,18,b2016,118,29,18,71
131318,13,SB0832,cattle,badger,40203015_0,2_d500_9_0,40203015,2_d500_9,badger,82,89,109,abattage,1053,36,badger->cattle,2013,27,b2016,118,29,18,71
131319,13,SB0832,badger,cattle,45_d500_99_869_1,64420009_0,45_d500_99_869,64420009,cattle,82,82,91,trapping,1060,36,cattle->badger,2013,9,b2016,118,29,18,71
131320,13,SB0832,cattle,cattle,64420009_3,64420009_2,64420009,64420009,within,82,-1,84,abattage,1061,36,cattle->cattle,2013,2,b2016,118,29,18,71
131321,13,SB0832,cattle,cattle,40089001_4,40089001_1,40089001,40089001,within,83,85,88,abattage,1066,36,cattle->cattle,2013,5,b2016,118,29,18,71
131322,13,SB0832,cattle,cattle,64420009_6,64420009_0,64420009,64420009,within,83,85,86,abattage,1074,36,cattle->cattle,2013,3,b2016,118,29,18,71
