X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle
18788,13,SB0832,cattle,cattle,64420047_2,64420047_0,64420047,64420047,within,36,42,46,abattage,253,56,cattle->cattle,2010,10,b2012,458,43,45,370
18789,13,SB0832,cattle,cattle,64420047_3,64420047_1,64420047,64420047,within,37,42,46,abattage,269,56,cattle->cattle,2010,9,b2012,458,43,45,370
18790,13,SB0832,cattle,cattle,64420047_4,64420047_1,64420047,64420047,within,38,40,46,abattage,290,56,cattle->cattle,2010,8,b2012,458,43,45,370
18791,13,SB0832,badger,cattle,45_d500_152_1,64420047_1,45_d500_152,64420047,cattle,39,39,124,trapping,311,56,cattle->badger,2010,85,b2012,458,43,45,370
18792,13,SB0832,badger,cattle,45_d500_169_0,64420047_1,45_d500_169,64420047,cattle,39,39,101,trapping,312,56,cattle->badger,2010,62,b2012,458,43,45,370
18793,13,SB0832,cattle,cattle,64420047_5,64420047_1,64420047,64420047,within,40,44,46,abattage,330,56,cattle->cattle,2010,6,b2012,458,43,45,370
18794,13,SB0832,badger,cattle,45_d500_156_1,64420047_1,45_d500_156,64420047,cattle,40,40,49,demographie,331,56,cattle->badger,2010,9,b2012,458,43,45,370
18795,13,SB0832,badger,cattle,45_d500_99_766_1,64420047_0,45_d500_99_766,64420047,cattle,41,41,76,trapping,357,56,cattle->badger,2010,35,b2012,458,43,45,370
18796,13,SB0832,cattle,cattle,64420047_7,64420047_1,64420047,64420047,within,41,-1,46,abattage,358,56,cattle->cattle,2010,5,b2012,458,43,45,370
18797,13,SB0832,cattle,cattle,64420047_8,64420047_1,64420047,64420047,within,41,-1,42,demographie,359,56,cattle->cattle,2010,1,b2012,458,43,45,370
18798,13,SB0832,cattle,cattle,64420047_6,64420047_4,64420047,64420047,within,41,43,46,abattage,360,56,cattle->cattle,2010,5,b2012,458,43,45,370
18799,13,SB0832,cattle,cattle,64420047_9,64420047_0,64420047,64420047,within,42,-1,46,abattage,373,56,cattle->cattle,2010,4,b2012,458,43,45,370
18800,13,SB0832,cattle,cattle,64420047_10,64420047_1,64420047,64420047,within,42,-1,46,abattage,374,56,cattle->cattle,2010,4,b2012,458,43,45,370
18801,13,SB0832,badger,badger,45_d500_160_2,45_d500_160_0,45_d500_160,45_d500_160,within,43,43,48,demographie,380,56,badger->badger,2010,5,b2012,458,43,45,370
18802,13,SB0832,cattle,cattle,64420047_12,64420047_0,64420047,64420047,within,43,44,46,abattage,391,56,cattle->cattle,2010,3,b2012,458,43,45,370
18803,13,SB0832,cattle,cattle,64420047_11,64420047_4,64420047,64420047,within,43,43,45,demographie,392,56,cattle->cattle,2010,2,b2012,458,43,45,370
18804,13,SB0832,cattle,cattle,64420038_0,64420047_5,64420038,64420047,pasture,44,46,65,abattage,413,56,cattle->cattle,2010,21,b2012,458,43,45,370
18805,13,SB0832,cattle,cattle,64420047_14,64420047_0,64420047,64420047,within,45,-1,46,abattage,426,56,cattle->cattle,2010,1,b2012,458,43,45,370
18806,13,SB0832,cattle,cattle,64420047_19,64420047_0,64420047,64420047,within,45,-1,46,abattage,427,56,cattle->cattle,2010,1,b2012,458,43,45,370
18807,13,SB0832,cattle,cattle,64420035_0,64420047_12,64420035,64420047,pasture,45,47,54,abattage,428,56,cattle->cattle,2010,9,b2012,458,43,45,370
18808,13,SB0832,cattle,cattle,64420047_16,64420047_12,64420047,64420047,within,45,-1,46,abattage,429,56,cattle->cattle,2010,1,b2012,458,43,45,370
18809,13,SB0832,badger,cattle,45_d500_156_2,64420047_12,45_d500_156,64420047,cattle,45,45,111,demographie,430,56,cattle->badger,2010,66,b2012,458,43,45,370
18810,13,SB0832,cattle,cattle,64420047_15,64420047_2,64420047,64420047,within,45,-1,46,abattage,431,56,cattle->cattle,2010,1,b2012,458,43,45,370
18811,13,SB0832,cattle,cattle,64420038_1,64420047_4,64420038,64420047,pasture,45,56,65,abattage,432,56,cattle->cattle,2010,20,b2012,458,43,45,370
18812,13,SB0832,cattle,cattle,64420047_17,64420047_4,64420047,64420047,within,45,46,46,abattage,433,56,cattle->cattle,2010,1,b2012,458,43,45,370
18813,13,SB0832,cattle,cattle,64420047_18,64420047_4,64420047,64420047,within,45,-1,46,abattage,434,56,cattle->cattle,2010,1,b2012,458,43,45,370
18814,13,SB0832,cattle,cattle,64420047_13,64420047_6,64420047,64420047,within,45,-1,46,abattage,435,56,cattle->cattle,2010,1,b2012,458,43,45,370
18815,13,SB0832,cattle,cattle,64420047_22,64420047_1,64420047,64420047,within,46,-1,46,abattage,451,56,cattle->cattle,2010,0,b2012,458,43,45,370
18816,13,SB0832,cattle,cattle,64420035_1,64420047_12,64420035,64420047,pasture,46,47,54,abattage,452,56,cattle->cattle,2010,8,b2012,458,43,45,370
18817,13,SB0832,cattle,cattle,64420038_2,64420047_3,64420038,64420047,pasture,46,47,65,abattage,453,56,cattle->cattle,2010,19,b2012,458,43,45,370
18818,13,SB0832,cattle,cattle,64420047_20,64420047_3,64420047,64420047,within,46,46,46,abattage,454,56,cattle->cattle,2010,0,b2012,458,43,45,370
18819,13,SB0832,cattle,cattle,64420047_21,64420047_3,64420047,64420047,within,46,-1,46,abattage,455,56,cattle->cattle,2010,0,b2012,458,43,45,370
18820,13,SB0832,cattle,cattle,64420047_23,64420047_3,64420047,64420047,within,46,-1,46,abattage,456,56,cattle->cattle,2010,0,b2012,458,43,45,370
18821,13,SB0832,cattle,cattle,64420039_0,64420047_4,64420039,64420047,pasture,46,49,63,abattage,457,56,cattle->cattle,2010,17,b2012,458,43,45,370
18822,13,SB0832,cattle,cattle,64420038_3,64420038_0,64420038,64420038,within,47,60,65,abattage,477,56,cattle->cattle,2010,18,b2012,458,43,45,370
18823,13,SB0832,cattle,cattle,64420038_5,64420038_0,64420038,64420038,within,47,53,65,abattage,478,56,cattle->cattle,2010,18,b2012,458,43,45,370
18824,13,SB0832,cattle,cattle,64420038_4,64420038_2,64420038,64420038,within,47,51,65,abattage,479,56,cattle->cattle,2010,18,b2012,458,43,45,370
18825,13,SB0832,cattle,cattle,64420035_2,64420035_0,64420035,64420035,within,48,51,53,demographie,501,56,cattle->cattle,2011,5,b2012,458,43,45,370
18826,13,SB0832,cattle,cattle,64420038_6,64420038_0,64420038,64420038,within,48,52,65,abattage,502,56,cattle->cattle,2011,17,b2012,458,43,45,370
18827,13,SB0832,cattle,cattle,64420038_7,64420038_2,64420038,64420038,within,48,48,65,abattage,503,56,cattle->cattle,2011,17,b2012,458,43,45,370
18828,13,SB0832,cattle,cattle,64420035_3,64420035_0,64420035,64420035,within,49,51,54,abattage,521,56,cattle->cattle,2011,5,b2012,458,43,45,370
18829,13,SB0832,cattle,cattle,64420035_4,64420035_0,64420035,64420035,within,49,-1,53,demographie,522,56,cattle->cattle,2011,4,b2012,458,43,45,370
18830,13,SB0832,cattle,cattle,64420038_8,64420038_0,64420038,64420038,within,49,50,65,abattage,523,56,cattle->cattle,2011,16,b2012,458,43,45,370
18831,13,SB0832,cattle,cattle,64420035_7,64420035_0,64420035,64420035,within,50,51,54,abattage,550,56,cattle->cattle,2011,4,b2012,458,43,45,370
18832,13,SB0832,cattle,cattle,64420035_5,64420035_1,64420035,64420035,within,50,53,54,abattage,551,56,cattle->cattle,2011,4,b2012,458,43,45,370
18833,13,SB0832,cattle,cattle,64420035_6,64420035_1,64420035,64420035,within,50,54,54,abattage,552,56,cattle->cattle,2011,4,b2012,458,43,45,370
18834,13,SB0832,cattle,cattle,64420035_8,64420035_1,64420035,64420035,within,50,53,54,abattage,553,56,cattle->cattle,2011,4,b2012,458,43,45,370
18835,13,SB0832,cattle,cattle,64420035_9,64420035_1,64420035,64420035,within,50,53,54,abattage,554,56,cattle->cattle,2011,4,b2012,458,43,45,370
18836,13,SB0832,cattle,cattle,64420039_1,64420039_0,64420039,64420039,within,50,51,63,abattage,555,56,cattle->cattle,2011,13,b2012,458,43,45,370
18837,13,SB0832,badger,badger,45_d500_169_1,45_d500_169_0,45_d500_169,45_d500_169,within,52,52,88,trapping,585,56,badger->badger,2011,36,b2012,458,43,45,370
18838,13,SB0832,badger,cattle,45_d500_99_839_0,64420035_1,45_d500_99_839,64420035,cattle,52,52,116,trapping,598,56,cattle->badger,2011,64,b2012,458,43,45,370
18839,13,SB0832,cattle,cattle,64420035_10,64420035_3,64420035,64420035,within,52,-1,54,abattage,599,56,cattle->cattle,2011,2,b2012,458,43,45,370
18840,13,SB0832,cattle,cattle,64420038_11,64420038_0,64420038,64420038,within,53,55,65,abattage,617,56,cattle->cattle,2011,12,b2012,458,43,45,370
18841,13,SB0832,cattle,cattle,64420038_9,64420038_6,64420038,64420038,within,53,63,65,abattage,618,56,cattle->cattle,2011,12,b2012,458,43,45,370
18842,13,SB0832,cattle,cattle,64420038_10,64420038_6,64420038,64420038,within,53,63,65,abattage,619,56,cattle->cattle,2011,12,b2012,458,43,45,370
18843,13,SB0832,cattle,cattle,64420039_2,64420038_6,64420039,64420038,pasture,53,-1,56,demographie,620,56,cattle->cattle,2011,3,b2012,458,43,45,370
18844,13,SB0832,cattle,cattle,64420039_4,64420038_6,64420039,64420038,pasture,53,60,63,abattage,621,56,cattle->cattle,2011,10,b2012,458,43,45,370
18845,13,SB0832,cattle,cattle,64420039_3,64420038_7,64420039,64420038,pasture,53,55,62,demographie,622,56,cattle->cattle,2011,9,b2012,458,43,45,370
18846,13,SB0832,cattle,cattle,64420035_11,64420035_9,64420035,64420035,within,54,-1,54,abattage,636,56,cattle->cattle,2011,0,b2012,458,43,45,370
18847,13,SB0832,cattle,cattle,64420038_13,64420038_4,64420038,64420038,within,54,58,65,abattage,637,56,cattle->cattle,2011,11,b2012,458,43,45,370
18848,13,SB0832,cattle,cattle,64420038_14,64420038_4,64420038,64420038,within,54,-1,65,abattage,638,56,cattle->cattle,2011,11,b2012,458,43,45,370
18849,13,SB0832,cattle,cattle,64420038_12,64420038_5,64420038,64420038,within,54,55,65,abattage,639,56,cattle->cattle,2011,11,b2012,458,43,45,370
18850,13,SB0832,badger,cattle,45_d500_124_0,64420039_1,45_d500_124,64420039,cattle,54,54,89,demographie,640,56,cattle->badger,2011,35,b2012,458,43,45,370
18851,13,SB0832,cattle,cattle,64420039_5,64420038_2,64420039,64420038,pasture,55,58,63,abattage,653,56,cattle->cattle,2011,8,b2012,458,43,45,370
18852,13,SB0832,cattle,cattle,64420038_16,64420038_6,64420038,64420038,within,55,58,65,abattage,654,56,cattle->cattle,2011,10,b2012,458,43,45,370
18853,13,SB0832,cattle,cattle,64420038_18,64420038_6,64420038,64420038,within,55,60,65,abattage,655,56,cattle->cattle,2011,10,b2012,458,43,45,370
18854,13,SB0832,cattle,cattle,64420038_15,64420038_7,64420038,64420038,within,55,56,65,abattage,656,56,cattle->cattle,2011,10,b2012,458,43,45,370
18855,13,SB0832,cattle,cattle,64420038_17,64420038_7,64420038,64420038,within,55,57,65,abattage,657,56,cattle->cattle,2011,10,b2012,458,43,45,370
18856,13,SB0832,badger,cattle,45_d500_159_855_0,64420035_7,45_d500_159_855,64420035,cattle,56,56,90,trapping,675,56,cattle->badger,2011,34,b2012,458,43,45,370
18857,13,SB0832,cattle,cattle,64420038_20,64420038_1,64420038,64420038,within,56,61,65,abattage,676,56,cattle->cattle,2011,9,b2012,458,43,45,370
18858,13,SB0832,cattle,cattle,64420038_19,64420038_6,64420038,64420038,within,56,57,65,abattage,677,56,cattle->cattle,2011,9,b2012,458,43,45,370
18859,13,SB0832,badger,cattle,45_d500_99_766_2,64420039_0,45_d500_99_766,64420039,cattle,56,56,88,trapping,678,56,cattle->badger,2011,32,b2012,458,43,45,370
18860,13,SB0832,cattle,cattle,64556051_0,64420039_1,64556051,64420039,pasture,56,61,68,demographie,679,56,cattle->cattle,2011,12,b2012,458,43,45,370
18861,13,SB0832,cattle,cattle,64420038_21,64420038_8,64420038,64420038,within,57,58,64,demographie,699,56,cattle->cattle,2011,7,b2012,458,43,45,370
18862,13,SB0832,cattle,cattle,64420038_22,64420038_4,64420038,64420038,within,58,-1,65,abattage,729,56,cattle->cattle,2011,7,b2012,458,43,45,370
18863,13,SB0832,cattle,cattle,64420038_24,64420038_4,64420038,64420038,within,59,61,65,abattage,751,56,cattle->cattle,2011,6,b2012,458,43,45,370
18864,13,SB0832,cattle,cattle,64420038_25,64420038_4,64420038,64420038,within,59,61,65,abattage,752,56,cattle->cattle,2011,6,b2012,458,43,45,370
18865,13,SB0832,cattle,cattle,64420038_27,64420038_4,64420038,64420038,within,59,-1,65,abattage,753,56,cattle->cattle,2011,6,b2012,458,43,45,370
18866,13,SB0832,cattle,cattle,64420038_23,64420038_7,64420038,64420038,within,59,-1,65,abattage,754,56,cattle->cattle,2011,6,b2012,458,43,45,370
18867,13,SB0832,cattle,cattle,64420038_26,64420038_8,64420038,64420038,within,59,-1,65,abattage,755,56,cattle->cattle,2011,6,b2012,458,43,45,370
18868,13,SB0832,cattle,cattle,64420039_7,64420039_0,64420039,64420039,within,59,62,63,abattage,756,56,cattle->cattle,2011,4,b2012,458,43,45,370
18869,13,SB0832,cattle,cattle,64420039_8,64420039_1,64420039,64420039,within,59,61,63,abattage,757,56,cattle->cattle,2011,4,b2012,458,43,45,370
18870,13,SB0832,cattle,cattle,64420039_6,64420039_3,64420039,64420039,within,59,63,63,abattage,758,56,cattle->cattle,2011,4,b2012,458,43,45,370
18871,13,SB0832,cattle,cattle,64420038_29,64420038_13,64420038,64420038,within,60,65,65,abattage,789,56,cattle->cattle,2012,5,b2016,458,43,45,370
18872,13,SB0832,cattle,cattle,64420038_30,64420038_16,64420038,64420038,within,60,63,65,abattage,790,56,cattle->cattle,2012,5,b2016,458,43,45,370
18873,13,SB0832,cattle,cattle,64420038_28,64420038_2,64420038,64420038,within,60,64,65,abattage,791,56,cattle->cattle,2012,5,b2016,458,43,45,370
18874,13,SB0832,cattle,cattle,64420038_31,64420038_6,64420038,64420038,within,60,-1,65,abattage,792,56,cattle->cattle,2012,5,b2016,458,43,45,370
18875,13,SB0832,cattle,cattle,64420039_9,64420039_3,64420039,64420039,within,60,62,63,abattage,793,56,cattle->cattle,2012,3,b2016,458,43,45,370
18876,13,SB0832,cattle,cattle,64420038_33,64420038_15,64420038,64420038,within,61,-1,65,abattage,817,56,cattle->cattle,2012,4,b2016,458,43,45,370
18877,13,SB0832,cattle,cattle,64420038_36,64420038_25,64420038,64420038,within,61,-1,65,abattage,818,56,cattle->cattle,2012,4,b2016,458,43,45,370
18878,13,SB0832,cattle,cattle,64420038_34,64420038_3,64420038,64420038,within,61,65,65,abattage,819,56,cattle->cattle,2012,4,b2016,458,43,45,370
18879,13,SB0832,cattle,cattle,64420038_35,64420038_3,64420038,64420038,within,61,63,65,abattage,820,56,cattle->cattle,2012,4,b2016,458,43,45,370
18880,13,SB0832,cattle,cattle,64420038_32,64420038_4,64420038,64420038,within,61,64,65,abattage,821,56,cattle->cattle,2012,4,b2016,458,43,45,370
18881,13,SB0832,cattle,cattle,64420039_10,64420039_3,64420039,64420039,within,61,-1,63,abattage,822,56,cattle->cattle,2012,2,b2016,458,43,45,370
18882,13,SB0832,cattle,cattle,64420039_11,64420039_3,64420039,64420039,within,61,63,63,abattage,823,56,cattle->cattle,2012,2,b2016,458,43,45,370
18883,13,SB0832,cattle,cattle,64420039_12,64420039_5,64420039,64420039,within,61,61,63,abattage,824,56,cattle->cattle,2012,2,b2016,458,43,45,370
18884,13,SB0832,cattle,cattle,64420038_37,64420038_16,64420038,64420038,within,62,-1,65,abattage,845,56,cattle->cattle,2012,3,b2016,458,43,45,370
18885,13,SB0832,cattle,cattle,64420038_39,64420038_24,64420038,64420038,within,62,63,65,abattage,846,56,cattle->cattle,2012,3,b2016,458,43,45,370
18886,13,SB0832,cattle,cattle,64420038_40,64420038_6,64420038,64420038,within,62,63,65,abattage,847,56,cattle->cattle,2012,3,b2016,458,43,45,370
18887,13,SB0832,cattle,cattle,64420038_38,64420038_8,64420038,64420038,within,62,63,65,abattage,848,56,cattle->cattle,2012,3,b2016,458,43,45,370
18888,13,SB0832,cattle,cattle,64420039_13,64420039_4,64420039,64420039,within,62,-1,63,abattage,849,56,cattle->cattle,2012,1,b2016,458,43,45,370
18889,13,SB0832,cattle,cattle,64556051_1,64556051_0,64556051,64556051,within,62,68,69,abattage,855,56,cattle->cattle,2012,7,b2016,458,43,45,370
18890,13,SB0832,cattle,cattle,64556051_2,64556051_0,64556051,64556051,within,62,66,69,abattage,856,56,cattle->cattle,2012,7,b2016,458,43,45,370
18891,13,SB0832,cattle,cattle,64420038_41,64420038_11,64420038,64420038,within,63,65,65,abattage,872,56,cattle->cattle,2012,2,b2016,458,43,45,370
18892,13,SB0832,badger,cattle,45_d500_123_762_0,64556051_0,45_d500_123_762,64556051,cattle,63,63,77,trapping,874,56,cattle->badger,2012,14,b2016,458,43,45,370
18893,13,SB0832,badger,cattle,45_d500_140_0,64556051_0,45_d500_140,64556051,cattle,63,63,115,trapping,875,56,cattle->badger,2012,52,b2016,458,43,45,370
18894,13,SB0832,cattle,cattle,64420038_43,64420038_15,64420038,64420038,within,64,65,65,abattage,890,56,cattle->cattle,2012,1,b2016,458,43,45,370
18895,13,SB0832,cattle,cattle,64420038_42,64420038_25,64420038,64420038,within,64,-1,65,abattage,891,56,cattle->cattle,2012,1,b2016,458,43,45,370
18896,13,SB0832,cattle,cattle,64420047_24,64420038_30,64420047,64420038,pasture,64,66,70,demographie,892,56,cattle->cattle,2012,6,b2016,458,43,45,370
18897,13,SB0832,badger,cattle,45_d500_129_807_0,64556051_0,45_d500_129_807,64556051,cattle,64,64,98,demographie,897,56,cattle->badger,2012,34,b2016,458,43,45,370
18898,13,SB0832,badger,cattle,45_d500_151_0,64556051_0,45_d500_151,64556051,cattle,64,64,77,trapping,898,56,cattle->badger,2012,13,b2016,458,43,45,370
18899,13,SB0832,boar,cattle,64556_0,64556051_0,64556,64556051,cattle,64,64,113,demographie,899,56,cattle->boar,2012,49,b2016,458,43,45,370
18900,13,SB0832,cattle,cattle,64420038_49,64420038_13,64420038,64420038,within,65,-1,65,abattage,918,56,cattle->cattle,2012,0,b2016,458,43,45,370
18901,13,SB0832,cattle,cattle,64420038_46,64420038_28,64420038,64420038,within,65,-1,65,abattage,919,56,cattle->cattle,2012,0,b2016,458,43,45,370
18902,13,SB0832,cattle,cattle,64420038_48,64420038_28,64420038,64420038,within,65,-1,65,abattage,920,56,cattle->cattle,2012,0,b2016,458,43,45,370
18903,13,SB0832,cattle,cattle,64420038_47,64420038_43,64420038,64420038,within,65,-1,65,abattage,921,56,cattle->cattle,2012,0,b2016,458,43,45,370
18904,13,SB0832,cattle,cattle,64420038_44,64420038_6,64420038,64420038,within,65,65,65,abattage,922,56,cattle->cattle,2012,0,b2016,458,43,45,370
18905,13,SB0832,cattle,cattle,64420038_45,64420038_6,64420038,64420038,within,65,-1,65,abattage,923,56,cattle->cattle,2012,0,b2016,458,43,45,370
18906,13,SB0832,cattle,cattle,64420038_50,64420038_6,64420038,64420038,within,65,-1,65,abattage,924,56,cattle->cattle,2012,0,b2016,458,43,45,370
18907,13,SB0832,badger,cattle,45_d500_170_0,64420038_6,45_d500_170,64420038,cattle,65,65,157,NA,925,56,cattle->badger,2012,92,b2016,458,43,45,370
18908,13,SB0832,cattle,boar,64556051_3,64556_0,64556051,64556,boar,65,67,69,abattage,930,56,boar->cattle,2012,4,b2016,458,43,45,370
18909,13,SB0832,badger,cattle,45_d500_140_1,64556051_0,45_d500_140,64556051,cattle,65,65,67,demographie,931,56,cattle->badger,2012,2,b2016,458,43,45,370
18910,13,SB0832,badger,badger,45_d500_129_807_1,45_d500_129_807_0,45_d500_129_807,45_d500_129_807,within,66,66,126,trapping,933,56,badger->badger,2012,60,b2016,458,43,45,370
18911,13,SB0832,badger,badger,45_d500_168_0,45_d500_169_0,45_d500_168,45_d500_169,neighborhood,66,66,71,demographie,934,56,badger->badger,2012,5,b2016,458,43,45,370
18912,13,SB0832,cattle,cattle,64521015_0,64420038_8,64521015,64420038,pasture,66,69,76,abattage,958,56,cattle->cattle,2012,10,b2016,458,43,45,370
18913,13,SB0832,badger,cattle,45_d500_154_0,64556051_0,45_d500_154,64556051,cattle,66,66,89,trapping,966,56,cattle->badger,2012,23,b2016,458,43,45,370
18914,13,SB0832,badger,cattle,45_d500_195_2,64556051_2,45_d500_195,64556051,cattle,67,67,84,demographie,992,56,cattle->badger,2012,17,b2016,458,43,45,370
18915,13,SB0832,cattle,cattle,64420047_25,64420047_24,64420047,64420047,within,68,-1,71,abattage,1018,56,cattle->cattle,2012,3,b2016,458,43,45,370
18916,13,SB0832,badger,badger,45_d500_129_807_2,45_d500_129_807_1,45_d500_129_807,45_d500_129_807,within,69,69,104,trapping,1025,56,badger->badger,2012,35,b2016,458,43,45,370
18917,13,SB0832,cattle,cattle,64420047_26,64420047_24,64420047,64420047,within,69,-1,71,abattage,1047,56,cattle->cattle,2012,2,b2016,458,43,45,370
18918,13,SB0832,cattle,cattle,64521015_1,64521015_0,64521015,64521015,within,71,-1,76,abattage,1119,56,cattle->cattle,2012,5,b2016,458,43,45,370
18919,13,SB0832,badger,badger,45_d500_151_1,45_d500_151_0,45_d500_151,45_d500_151,within,73,73,99,demographie,1172,56,badger->badger,2013,26,b2016,458,43,45,370
18920,13,SB0832,cattle,cattle,64521015_2,64521015_0,64521015,64521015,within,73,-1,76,abattage,1205,56,cattle->cattle,2013,3,b2016,458,43,45,370
18921,13,SB0832,cattle,cattle,64521015_3,64521015_0,64521015,64521015,within,74,78,78,abattage,1238,56,cattle->cattle,2013,4,b2016,458,43,45,370
