X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,presence_2,presence_3,presence_4,presence_5,presence_6
129496,13,SB0832,cattle,NA,64420015_0,NA,64420015,NA,initialisation,0,6,15,abattage,13,332,NA->cattle,2007,15,b2012,245,63,34,148,NA,NA,NA,NA,NA,NA,1,1,1,1,1
129497,13,SB0832,cattle,cattle,64420015_1,64420015_0,64420015,64420015,within,7,10,12,demographie,68,332,cattle->cattle,2007,5,b2012,245,63,34,148,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,1,1,1,1,1
129498,13,SB0832,badger,cattle,45_d500_157_858_0,64420015_0,45_d500_157_858,64420015,cattle,9,9,27,demographie,96,332,cattle->badger,2007,18,b2012,245,63,34,148,64420015_0->45_d500_157_858_0,NA,64420015_0->45_d500_157_858_0,NA,NA,NA,0,1,0,0,0
129499,13,SB0832,badger,cattle,45_d500_160_1,64420015_0,45_d500_160,64420015,cattle,10,10,77,trapping,110,332,cattle->badger,2007,67,b2012,245,63,34,148,64420015_0->45_d500_160_1,64420015_0->45_d500_160_1,64420015_0->45_d500_160_1,NA,64420015_0->45_d500_160_1,NA,1,1,1,1,1
129500,13,SB0832,cattle,cattle,64420015_2,64420015_0,64420015,64420015,within,11,13,15,abattage,121,332,cattle->cattle,2007,4,b2012,245,63,34,148,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,1,1,1,1,1
129501,13,SB0832,cattle,cattle,64420015_3,64420015_0,64420015,64420015,within,12,-1,17,abattage,144,332,cattle->cattle,2008,5,b2012,245,63,34,148,64420015_0->64420015_3,64420015_0->64420015_3,64420015_0->64420015_3,64420015_0->64420015_3,64420015_0->64420015_3,64420015_0->64420015_3,1,1,1,1,1
129502,13,SB0832,cattle,cattle,64420015_4,64420015_0,64420015,64420015,within,13,-1,15,abattage,151,332,cattle->cattle,2008,2,b2012,245,63,34,148,64420015_0->64420015_4,64420015_0->64420015_4,64420015_0->64420015_4,64420015_0->64420015_4,64420015_0->64420015_4,64420015_0->64420015_4,1,1,1,1,1
129503,13,SB0832,badger,cattle,45_d500_99_839_0,64420015_0,45_d500_99_839,64420015,cattle,15,15,18,demographie,173,332,cattle->badger,2008,3,b2012,245,63,34,148,64420015_0->45_d500_99_839_0,NA,64420015_0->45_d500_99_839_0,NA,NA,NA,0,1,0,0,0
129504,13,SB0832,badger,cattle,45_d500_156_0,64420015_1,45_d500_156,64420015,cattle,16,16,125,trapping,189,332,cattle->badger,2008,109,b2012,245,63,34,148,64420015_1->45_d500_156_0,64420015_1->45_d500_156_0,64420015_1->45_d500_156_0,NA,64420015_1->45_d500_156_0,NA,1,1,1,1,1
129505,13,SB0832,badger,cattle,45_d500_160_2,64420015_0,45_d500_160,64420015,cattle,17,17,157,NA,201,332,cattle->badger,2008,140,b2012,245,63,34,148,64420015_0->45_d500_160_2,64420015_0->45_d500_160_2,64420015_0->45_d500_160_2,NA,64420015_0->45_d500_160_2,NA,1,1,1,1,1
129506,13,SB0832,badger,cattle,45_d500_99_839_1,64420015_2,45_d500_99_839,64420015,cattle,17,17,19,demographie,202,332,cattle->badger,2008,2,b2012,245,63,34,148,64420015_2->45_d500_99_839_1,NA,64420015_2->45_d500_99_839_1,NA,NA,NA,0,1,0,0,0
129507,13,SB0832,cattle,badger,64201021_0,45_d500_156_0,64201021,45_d500_156,badger,19,20,48,abattage,218,332,badger->cattle,2008,29,b2012,245,63,34,148,45_d500_156_0->64201021_0,45_d500_156_0->64201021_0,45_d500_156_0->64201021_0,64420015_1->64201021_0,45_d500_156_0->64201021_0,64420015_1->64201021_0,1,1,1,1,1
129508,13,SB0832,badger,cattle,45_d500_156_1,64201021_0,45_d500_156,64201021,cattle,21,21,37,demographie,247,332,cattle->badger,2008,16,b2012,245,63,34,148,64201021_0->45_d500_156_1,NA,64201021_0->45_d500_156_1,NA,NA,NA,0,1,0,0,0
129509,13,SB0832,badger,cattle,45_d500_177_0,64201021_0,45_d500_177,64201021,cattle,22,22,79,demographie,261,332,cattle->badger,2008,57,b2012,245,63,34,148,64201021_0->45_d500_177_0,64201021_0->45_d500_177_0,64201021_0->45_d500_177_0,NA,64201021_0->45_d500_177_0,NA,1,1,1,1,1
129510,13,SB0832,badger,cattle,45_d500_170_0,64201021_0,45_d500_170,64201021,cattle,27,27,88,trapping,364,332,cattle->badger,2009,61,b2012,245,63,34,148,64201021_0->45_d500_170_0,64201021_0->45_d500_170_0,64201021_0->45_d500_170_0,NA,64201021_0->45_d500_170_0,NA,1,1,1,1,1
129511,13,SB0832,badger,cattle,45_d500_176_0,64201021_0,45_d500_176,64201021,cattle,27,27,63,demographie,365,332,cattle->badger,2009,36,b2012,245,63,34,148,64201021_0->45_d500_176_0,64201021_0->45_d500_176_0,64201021_0->45_d500_176_0,NA,64201021_0->45_d500_176_0,NA,1,1,1,1,1
129512,13,SB0832,badger,cattle,45_d500_156_2,64201021_0,45_d500_156,64201021,cattle,28,28,51,demographie,385,332,cattle->badger,2009,23,b2012,245,63,34,148,64201021_0->45_d500_156_2,NA,64201021_0->45_d500_156_2,NA,NA,NA,0,1,0,0,0
129513,13,SB0832,badger,cattle,45_d500_170_1,64201021_0,45_d500_170,64201021,cattle,28,28,31,demographie,386,332,cattle->badger,2009,3,b2012,245,63,34,148,64201021_0->45_d500_170_1,NA,64201021_0->45_d500_170_1,NA,NA,NA,0,1,0,0,0
129514,13,SB0832,badger,cattle,45_d500_176_1,64201021_0,45_d500_176,64201021,cattle,29,29,79,trapping,403,332,cattle->badger,2009,50,b2012,245,63,34,148,64201021_0->45_d500_176_1,64201021_0->45_d500_176_1,64201021_0->45_d500_176_1,NA,64201021_0->45_d500_176_1,NA,1,1,0,1,0
129515,13,SB0832,cattle,badger,64201008_0,45_d500_177_0,64201008,45_d500_177,badger,31,34,37,abattage,421,332,badger->cattle,2009,6,b2012,245,63,34,148,45_d500_177_0->64201008_0,45_d500_177_0->64201008_0,45_d500_177_0->64201008_0,64201021_0->64201008_0,45_d500_177_0->64201008_0,64201021_0->64201008_0,1,1,1,1,1
129516,13,SB0832,cattle,cattle,64201021_1,64201021_0,64201021,64201021,within,31,47,48,abattage,431,332,cattle->cattle,2009,17,b2012,245,63,34,148,64201021_0->64201021_1,64201021_0->64201021_1,64201021_0->64201021_1,64201021_0->64201021_1,64201021_0->64201021_1,64201021_0->64201021_1,1,1,1,1,1
129517,13,SB0832,cattle,cattle,64201021_2,64201021_0,64201021,64201021,within,31,43,48,demographie,432,332,cattle->cattle,2009,17,b2012,245,63,34,148,64201021_0->64201021_2,64201021_0->64201021_2,64201021_0->64201021_2,64201021_0->64201021_2,64201021_0->64201021_2,64201021_0->64201021_2,1,1,1,1,1
129518,13,SB0832,cattle,cattle,64201014_0,64201021_0,64201014,64201021,pasture,32,41,67,abattage,443,332,cattle->cattle,2009,35,b2012,245,63,34,148,64201021_0->64201014_0,64201021_0->64201014_0,64201021_0->64201014_0,64201021_0->64201014_0,64201021_0->64201014_0,64201021_0->64201014_0,1,1,1,1,1
129519,13,SB0832,cattle,cattle,64201021_3,64201021_0,64201021,64201021,within,33,35,48,abattage,463,332,cattle->cattle,2009,15,b2012,245,63,34,148,64201021_0->64201021_3,64201021_0->64201021_3,64201021_0->64201021_3,64201021_0->64201021_3,64201021_0->64201021_3,64201021_0->64201021_3,1,1,1,1,1
129520,13,SB0832,cattle,cattle,64201008_1,64201008_0,64201008,64201008,within,37,38,39,abattage,574,332,cattle->cattle,2010,2,b2012,245,63,34,148,64201008_0->64201008_1,64201008_0->64201008_1,64201008_0->64201008_1,64201008_0->64201008_1,64201008_0->64201008_1,64201008_0->64201008_1,1,1,1,1,1
129521,13,SB0832,cattle,cattle,64201008_2,64201008_0,64201008,64201008,within,37,-1,39,abattage,575,332,cattle->cattle,2010,2,b2012,245,63,34,148,64201008_0->64201008_2,64201008_0->64201008_2,64201008_0->64201008_2,64201008_0->64201008_2,64201008_0->64201008_2,64201008_0->64201008_2,1,1,1,1,1
129522,13,SB0832,cattle,cattle,64201021_4,64201021_0,64201021,64201021,within,37,39,47,demographie,576,332,cattle->cattle,2010,10,b2012,245,63,34,148,64201021_0->64201021_4,64201021_0->64201021_4,64201021_0->64201021_4,64201021_0->64201021_4,64201021_0->64201021_4,64201021_0->64201021_4,1,1,1,1,1
129523,13,SB0832,cattle,cattle,64201021_5,64201021_3,64201021,64201021,within,38,40,48,abattage,618,332,cattle->cattle,2010,10,b2012,245,63,34,148,64201021_3->64201021_5,64201021_3->64201021_5,64201021_3->64201021_5,64201021_3->64201021_5,64201021_3->64201021_5,64201021_3->64201021_5,1,1,1,1,1
129524,13,SB0832,badger,cattle,45_d500_177_1,64201021_4,45_d500_177,64201021,cattle,41,41,70,demographie,691,332,cattle->badger,2010,29,b2012,245,63,34,148,64201021_4->45_d500_177_1,64201021_4->45_d500_177_1,64201021_4->45_d500_177_1,NA,64201021_4->45_d500_177_1,NA,1,1,0,1,0
129525,13,SB0832,badger,cattle,45_d500_178_0,64201008_1,45_d500_178,64201008,cattle,42,42,71,demographie,715,332,cattle->badger,2010,29,b2012,245,63,34,148,64201008_1->45_d500_178_0,64201008_1->45_d500_178_0,64201008_1->45_d500_178_0,NA,64201008_1->45_d500_178_0,NA,1,1,0,1,0
129526,13,SB0832,badger,cattle,45_d500_156_3,64201014_0,45_d500_156,64201014,cattle,42,42,90,trapping,716,332,cattle->badger,2010,48,b2012,245,63,34,148,64201014_0->45_d500_156_3,64201014_0->45_d500_156_3,64201014_0->45_d500_156_3,NA,64201014_0->45_d500_156_3,NA,1,1,0,1,0
129527,13,SB0832,badger,badger,45_d500_160_3,45_d500_160_1,45_d500_160,45_d500_160,within,43,43,100,trapping,730,332,badger->badger,2010,57,b2012,245,63,34,148,45_d500_160_1->45_d500_160_3,45_d500_160_1->45_d500_160_3,45_d500_160_1->45_d500_160_3,NA,45_d500_160_1->45_d500_160_3,NA,1,1,1,1,1
129528,13,SB0832,badger,cattle,45_d500_178_1,64201014_0,45_d500_178,64201014,cattle,43,43,69,demographie,736,332,cattle->badger,2010,26,b2012,245,63,34,148,64201014_0->45_d500_178_1,64201014_0->45_d500_178_1,64201014_0->45_d500_178_1,NA,64201014_0->45_d500_178_1,NA,1,1,0,1,0
129529,13,SB0832,badger,cattle,45_d500_177_2,64201021_4,45_d500_177,64201021,cattle,43,43,157,NA,737,332,cattle->badger,2010,114,b2012,245,63,34,148,64201021_4->45_d500_177_2,64201021_4->45_d500_177_2,64201021_4->45_d500_177_2,NA,64201021_4->45_d500_177_2,NA,1,1,0,1,0
129530,13,SB0832,cattle,cattle,64201021_6,64201021_2,64201021,64201021,within,44,46,48,abattage,768,332,cattle->cattle,2010,4,b2012,245,63,34,148,64201021_2->64201021_6,64201021_2->64201021_6,64201021_2->64201021_6,64201021_2->64201021_6,64201021_2->64201021_6,64201021_2->64201021_6,1,1,1,1,1
129531,13,SB0832,cattle,cattle,64201021_7,64201021_1,64201021,64201021,within,47,-1,48,abattage,844,332,cattle->cattle,2010,1,b2012,245,63,34,148,64201021_1->64201021_7,64201021_1->64201021_7,64201021_1->64201021_7,64201021_1->64201021_7,64201021_1->64201021_7,64201021_1->64201021_7,1,1,1,1,1
129532,13,SB0832,cattle,cattle,64201021_8,64201021_5,64201021,64201021,within,48,-1,48,abattage,871,332,cattle->cattle,2011,0,b2012,245,63,34,148,64201021_5->64201021_8,64201021_5->64201021_8,64201021_5->64201021_8,64201021_5->64201021_8,64201021_5->64201021_8,64201021_5->64201021_8,1,1,1,1,1
129533,13,SB0832,cattle,cattle,64201014_1,64201014_0,64201014,64201014,within,49,50,67,abattage,899,332,cattle->cattle,2011,18,b2012,245,63,34,148,64201014_0->64201014_1,64201014_0->64201014_1,64201014_0->64201014_1,64201014_0->64201014_1,64201014_0->64201014_1,64201014_0->64201014_1,1,1,1,1,1
129534,13,SB0832,cattle,cattle,64201014_2,64201014_0,64201014,64201014,within,50,53,67,abattage,924,332,cattle->cattle,2011,17,b2012,245,63,34,148,64201014_0->64201014_2,64201014_0->64201014_2,64201014_0->64201014_2,64201014_0->64201014_2,64201014_0->64201014_2,64201014_0->64201014_2,1,1,1,1,1
129535,13,SB0832,badger,cattle,45_d500_178_2,64201014_1,45_d500_178,64201014,cattle,52,52,60,demographie,964,332,cattle->badger,2011,8,b2012,245,63,34,148,64201014_1->45_d500_178_2,64201014_1->45_d500_178_2,64201014_1->45_d500_178_2,NA,64201014_1->45_d500_178_2,NA,1,1,0,1,0
129536,13,SB0832,badger,cattle,45_d500_169_0,64201014_2,45_d500_169,64201014,cattle,53,53,61,demographie,988,332,cattle->badger,2011,8,b2012,245,63,34,148,64201014_2->45_d500_169_0,64201014_2->45_d500_169_0,64201014_2->45_d500_169_0,NA,64201014_2->45_d500_169_0,NA,1,1,0,1,0
