X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle
12224,15,SB0832,badger,NA,45_d500_160_0,NA,45_d500_160,NA,initialisation,0,0,55,demographie,15,154,NA->badger,2007,55,b2012,321,52,46,223
12225,15,SB0832,badger,badger,45_d500_160_1,45_d500_160_0,45_d500_160,45_d500_160,within,2,2,49,demographie,18,154,badger->badger,2007,47,b2012,321,52,46,223
12226,15,SB0832,cattle,badger,64310006_0,45_d500_160_1,64310006,45_d500_160,badger,33,39,60,abattage,130,154,badger->cattle,2009,27,b2012,321,52,46,223
12227,15,SB0832,badger,badger,45_d500_160_2,45_d500_160_0,45_d500_160,45_d500_160,within,39,39,60,demographie,145,154,badger->badger,2010,21,b2012,321,52,46,223
12228,15,SB0832,badger,badger,45_d500_160_3,45_d500_160_1,45_d500_160,45_d500_160,within,41,41,92,trapping,152,154,badger->badger,2010,51,b2012,321,52,46,223
12229,15,SB0832,badger,badger,45_d500_99_866_0,45_d500_160_1,45_d500_99_866,45_d500_160,neighborhood,41,41,115,trapping,153,154,badger->badger,2010,74,b2012,321,52,46,223
12230,15,SB0832,cattle,cattle,64310006_1,64310006_0,64310006,64310006,within,41,49,52,demographie,156,154,cattle->cattle,2010,11,b2012,321,52,46,223
12231,15,SB0832,badger,badger,45_d500_160_4,45_d500_160_1,45_d500_160,45_d500_160,within,42,42,60,demographie,161,154,badger->badger,2010,18,b2012,321,52,46,223
12232,15,SB0832,boar,cattle,64310_0,64310006_0,64310,64310006,cattle,44,44,69,demographie,170,154,cattle->boar,2010,25,b2012,321,52,46,223
12233,15,SB0832,boar,cattle,64310_1,64310006_0,64310,64310006,cattle,44,44,50,demographie,171,154,cattle->boar,2010,6,b2012,321,52,46,223
12234,15,SB0832,boar,cattle,64310_2,64310006_0,64310,64310006,cattle,45,45,83,demographie,177,154,cattle->boar,2010,38,b2012,321,52,46,223
12235,15,SB0832,cattle,cattle,64310006_2,64310006_0,64310006,64310006,within,47,56,60,abattage,189,154,cattle->cattle,2010,13,b2012,321,52,46,223
12236,15,SB0832,cattle,cattle,64310006_3,64310006_0,64310006,64310006,within,48,52,60,abattage,201,154,cattle->cattle,2011,12,b2012,321,52,46,223
12237,15,SB0832,boar,cattle,64310_3,64310006_0,64310,64310006,cattle,48,48,51,demographie,202,154,cattle->boar,2011,3,b2012,321,52,46,223
12238,15,SB0832,cattle,cattle,64310006_4,64310006_1,64310006,64310006,within,51,58,59,demographie,226,154,cattle->cattle,2011,8,b2012,321,52,46,223
12239,15,SB0832,badger,badger,45_d500_160_5,45_d500_160_0,45_d500_160,45_d500_160,within,52,52,100,trapping,230,154,badger->badger,2011,48,b2012,321,52,46,223
12240,15,SB0832,cattle,cattle,64310006_5,64310006_3,64310006,64310006,within,53,-1,56,demographie,239,154,cattle->cattle,2011,3,b2012,321,52,46,223
12241,15,SB0832,cattle,badger,64420015_1,45_d500_160_4,64420015,45_d500_160,badger,54,55,83,abattage,250,154,badger->cattle,2011,29,b2012,321,52,46,223
12242,15,SB0832,badger,badger,45_d500_99_866_1,45_d500_99_866_0,45_d500_99_866,45_d500_99_866,within,54,54,65,demographie,251,154,badger->badger,2011,11,b2012,321,52,46,223
12243,15,SB0832,boar,cattle,64310_4,64310006_1,64310,64310006,cattle,54,54,98,demographie,255,154,cattle->boar,2011,44,b2012,321,52,46,223
12244,15,SB0832,boar,cattle,64310_5,64310006_0,64310,64310006,cattle,57,57,62,demographie,293,154,cattle->boar,2011,5,b2012,321,52,46,223
12245,15,SB0832,badger,badger,45_d500_160_6,45_d500_160_5,45_d500_160,45_d500_160,within,58,58,91,trapping,306,154,badger->badger,2011,33,b2012,321,52,46,223
12246,15,SB0832,cattle,cattle,64310006_7,64310006_0,64310006,64310006,within,58,60,60,abattage,309,154,cattle->cattle,2011,2,b2012,321,52,46,223
12247,15,SB0832,cattle,cattle,64310006_6,64310006_3,64310006,64310006,within,58,-1,60,abattage,310,154,cattle->cattle,2011,2,b2012,321,52,46,223
12248,15,SB0832,cattle,cattle,64420015_2,64420015_1,64420015,64420015,within,59,64,83,abattage,344,154,cattle->cattle,2011,24,b2012,321,52,46,223
12249,15,SB0832,cattle,badger,64420047_0,45_d500_99_866_1,64420047,45_d500_99_866,badger,66,67,84,abattage,453,154,badger->cattle,2012,18,b2016,321,52,46,223
12250,15,SB0832,badger,cattle,45_d500_99_839_0,64420015_1,45_d500_99_839,64420015,cattle,68,68,87,demographie,517,154,cattle->badger,2012,19,b2016,321,52,46,223
12251,15,SB0832,cattle,cattle,64420047_1,64420047_0,64420047,64420047,within,68,71,84,abattage,518,154,cattle->cattle,2012,16,b2016,321,52,46,223
12252,15,SB0832,badger,cattle,45_d500_124_0,64420047_0,45_d500_124,64420047,cattle,68,68,88,trapping,519,154,cattle->badger,2012,20,b2016,321,52,46,223
12253,15,SB0832,badger,cattle,45_d500_124_1,64420047_0,45_d500_124,64420047,cattle,68,68,86,demographie,520,154,cattle->badger,2012,18,b2016,321,52,46,223
12254,15,SB0832,cattle,cattle,64420044_0,64420015_1,64420044,64420015,pasture,69,70,75,demographie,556,154,cattle->cattle,2012,6,b2016,321,52,46,223
12255,15,SB0832,cattle,cattle,64420044_1,64420044_0,64420044,64420044,within,71,73,76,demographie,608,154,cattle->cattle,2012,5,b2016,321,52,46,223
12256,15,SB0832,cattle,cattle,64420047_2,64420047_0,64420047,64420047,within,71,72,84,demographie,609,154,cattle->cattle,2012,13,b2016,321,52,46,223
12257,15,SB0832,cattle,cattle,64420047_3,64420047_0,64420047,64420047,within,71,72,84,abattage,610,154,cattle->cattle,2012,13,b2016,321,52,46,223
12258,15,SB0832,badger,badger,45_d500_124_2,45_d500_124_0,45_d500_124,45_d500_124,within,72,72,150,trapping,612,154,badger->badger,2013,78,b2016,321,52,46,223
12259,15,SB0832,cattle,cattle,64420015_3,64420015_1,64420015,64420015,within,72,74,83,abattage,633,154,cattle->cattle,2013,11,b2016,321,52,46,223
12260,15,SB0832,cattle,cattle,64420015_4,64420015_2,64420015,64420015,within,72,-1,83,abattage,634,154,cattle->cattle,2013,11,b2016,321,52,46,223
12261,15,SB0832,cattle,cattle,64420015_5,64420015_1,64420015,64420015,within,73,73,83,abattage,666,154,cattle->cattle,2013,10,b2016,321,52,46,223
12262,15,SB0832,cattle,cattle,64420047_4,64420047_1,64420047,64420047,within,73,75,84,abattage,667,154,cattle->cattle,2013,11,b2016,321,52,46,223
12263,15,SB0832,cattle,cattle,64420047_5,64420047_2,64420047,64420047,within,74,75,82,demographie,684,154,cattle->cattle,2013,8,b2016,321,52,46,223
12264,15,SB0832,cattle,cattle,64420015_7,64420015_5,64420015,64420015,within,76,-1,83,abattage,709,154,cattle->cattle,2013,7,b2016,321,52,46,223
12265,15,SB0832,badger,cattle,45_d500_157_858_0,64420015_5,45_d500_157_858,64420015,cattle,76,76,93,demographie,710,154,cattle->badger,2013,17,b2016,321,52,46,223
12266,15,SB0832,cattle,cattle,64420015_6,64420044_0,64420015,64420044,pasture,76,78,83,abattage,711,154,cattle->cattle,2013,7,b2016,321,52,46,223
12267,15,SB0832,cattle,cattle,64420047_6,64420047_3,64420047,64420047,within,76,77,84,abattage,712,154,cattle->cattle,2013,8,b2016,321,52,46,223
12268,15,SB0832,badger,badger,45_d500_157_858_2,45_d500_157_858_0,45_d500_157_858,45_d500_157_858,within,77,77,115,demographie,715,154,badger->badger,2013,38,b2016,321,52,46,223
12269,15,SB0832,badger,badger,45_d500_157_858_3,45_d500_157_858_2,45_d500_157_858,45_d500_157_858,within,77,77,150,demographie,716,154,badger->badger,2013,73,b2016,321,52,46,223
12270,15,SB0832,badger,badger,45_d500_157_858_1,45_d500_160_6,45_d500_157_858,45_d500_160,neighborhood,77,77,104,trapping,717,154,badger->badger,2013,27,b2016,321,52,46,223
12271,15,SB0832,cattle,cattle,64420035_0,64420047_0,64420035,64420047,pasture,77,79,83,abattage,733,154,cattle->cattle,2013,6,b2016,321,52,46,223
12272,15,SB0832,cattle,cattle,64281001_0,64420047_4,64281001,64420047,pasture,77,78,99,demographie,734,154,cattle->cattle,2013,22,b2016,321,52,46,223
12273,15,SB0832,cattle,cattle,64420035_1,64420047_4,64420035,64420047,pasture,77,83,85,abattage,735,154,cattle->cattle,2013,8,b2016,321,52,46,223
12274,15,SB0832,cattle,cattle,64420038_0,64420047_4,64420038,64420047,pasture,77,87,98,abattage,736,154,cattle->cattle,2013,21,b2016,321,52,46,223
12275,15,SB0832,cattle,cattle,64420035_2,64420047_6,64420035,64420047,pasture,77,-1,85,abattage,737,154,cattle->cattle,2013,8,b2016,321,52,46,223
