X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle
30073,13,SB0832,cattle,NA,64420015_0,NA,64420015,NA,initialisation,0,2,14,demographie,13,306,NA->cattle,2007,14,b2012,359,40,47,272
30074,13,SB0832,cattle,cattle,64420015_1,64420015_0,64420015,64420015,within,9,24,29,abattage,54,306,cattle->cattle,2007,20,b2012,359,40,47,272
30075,13,SB0832,cattle,cattle,64420015_2,64420015_0,64420015,64420015,within,10,13,29,abattage,60,306,cattle->cattle,2007,19,b2012,359,40,47,272
30076,13,SB0832,cattle,cattle,64420015_3,64420015_0,64420015,64420015,within,12,-1,14,demographie,73,306,cattle->cattle,2008,2,b2012,359,40,47,272
30077,13,SB0832,cattle,cattle,64420015_4,64420015_0,64420015,64420015,within,12,18,27,abattage,74,306,cattle->cattle,2008,15,b2012,359,40,47,272
30078,13,SB0832,cattle,cattle,64420015_5,64420015_0,64420015,64420015,within,12,13,27,abattage,75,306,cattle->cattle,2008,15,b2012,359,40,47,272
30079,13,SB0832,cattle,cattle,64420015_6,64420015_2,64420015,64420015,within,14,15,27,abattage,92,306,cattle->cattle,2008,13,b2012,359,40,47,272
30080,13,SB0832,cattle,cattle,64420015_7,64420015_2,64420015,64420015,within,14,20,29,abattage,93,306,cattle->cattle,2008,15,b2012,359,40,47,272
30081,13,SB0832,cattle,cattle,64420015_8,64420015_2,64420015,64420015,within,15,-1,19,demographie,98,306,cattle->cattle,2008,4,b2012,359,40,47,272
30082,13,SB0832,cattle,cattle,64420015_9,64420015_6,64420015,64420015,within,18,24,27,abattage,123,306,cattle->cattle,2008,9,b2012,359,40,47,272
30083,13,SB0832,cattle,cattle,64420015_10,64420015_6,64420015,64420015,within,18,-1,27,abattage,124,306,cattle->cattle,2008,9,b2012,359,40,47,272
30084,13,SB0832,cattle,cattle,64420015_13,64420015_4,64420015,64420015,within,19,-1,27,abattage,129,306,cattle->cattle,2008,8,b2012,359,40,47,272
30085,13,SB0832,cattle,cattle,64420015_11,64420015_5,64420015,64420015,within,19,19,27,abattage,130,306,cattle->cattle,2008,8,b2012,359,40,47,272
30086,13,SB0832,cattle,cattle,64420015_12,64420015_5,64420015,64420015,within,19,29,29,abattage,131,306,cattle->cattle,2008,10,b2012,359,40,47,272
30087,13,SB0832,cattle,cattle,64420015_14,64420015_2,64420015,64420015,within,20,-1,27,abattage,140,306,cattle->cattle,2008,7,b2012,359,40,47,272
30088,13,SB0832,cattle,cattle,64420015_15,64420015_7,64420015,64420015,within,21,22,27,abattage,153,306,cattle->cattle,2008,6,b2012,359,40,47,272
30089,13,SB0832,cattle,cattle,64420015_17,64420015_11,64420015,64420015,within,22,23,27,abattage,163,306,cattle->cattle,2008,5,b2012,359,40,47,272
30090,13,SB0832,cattle,cattle,64420015_16,64420015_2,64420015,64420015,within,22,23,27,abattage,164,306,cattle->cattle,2008,5,b2012,359,40,47,272
30091,13,SB0832,cattle,cattle,64420015_20,64420015_16,64420015,64420015,within,23,-1,27,abattage,173,306,cattle->cattle,2008,4,b2012,359,40,47,272
30092,13,SB0832,cattle,cattle,64420015_19,64420015_17,64420015,64420015,within,23,-1,27,abattage,174,306,cattle->cattle,2008,4,b2012,359,40,47,272
30093,13,SB0832,cattle,cattle,64420015_18,64420015_6,64420015,64420015,within,23,-1,27,abattage,175,306,cattle->cattle,2008,4,b2012,359,40,47,272
30094,13,SB0832,cattle,cattle,64420015_22,64420015_15,64420015,64420015,within,24,-1,29,abattage,185,306,cattle->cattle,2009,5,b2012,359,40,47,272
30095,13,SB0832,cattle,cattle,40089001_0,64420015_4,64420015,64420015,within,24,24,50,abattage,186,306,cattle->cattle,2009,26,b2012,359,40,47,272
30096,13,SB0832,cattle,cattle,64420015_21,64420015_6,64420015,64420015,within,24,26,27,abattage,187,306,cattle->cattle,2009,3,b2012,359,40,47,272
30097,13,SB0832,cattle,cattle,64420015_24,64420015_15,64420015,64420015,within,25,-1,27,abattage,196,306,cattle->cattle,2009,2,b2012,359,40,47,272
30098,13,SB0832,cattle,cattle,64420015_26,64420015_17,64420015,64420015,within,25,28,29,abattage,197,306,cattle->cattle,2009,4,b2012,359,40,47,272
30099,13,SB0832,cattle,cattle,64420015_23,64420015_4,64420015,64420015,within,25,27,27,abattage,198,306,cattle->cattle,2009,2,b2012,359,40,47,272
