X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle
86485,15,SB0832,cattle,cattle,64420044_9,64420044_4,64420044,64420044,within,71,77,91,abattage,348,273,cattle->cattle,2012,20,b2016,281,58,21,202
86486,15,SB0832,cattle,cattle,64420044_7,64420044_6,64420044,64420044,within,71,74,91,abattage,349,273,cattle->cattle,2012,20,b2016,281,58,21,202
86487,15,SB0832,cattle,cattle,64420035_2,64420035_1,64420035,64420035,within,73,74,84,abattage,360,273,cattle->cattle,2013,11,b2016,281,58,21,202
86488,15,SB0832,cattle,cattle,64420044_10,64420044_4,64420044,64420044,within,73,77,91,abattage,361,273,cattle->cattle,2013,18,b2016,281,58,21,202
86489,15,SB0832,cattle,cattle,64420044_11,64420044_2,64420044,64420044,within,74,78,91,abattage,367,273,cattle->cattle,2013,17,b2016,281,58,21,202
86490,15,SB0832,cattle,cattle,64420044_12,64420044_0,64420044,64420044,within,75,78,91,abattage,371,273,cattle->cattle,2013,16,b2016,281,58,21,202
86491,15,SB0832,cattle,cattle,64420035_3,64420035_2,64420035,64420035,within,76,82,84,abattage,376,273,cattle->cattle,2013,8,b2016,281,58,21,202
86492,15,SB0832,cattle,badger,64420042_0,45_d500_160_1,64420042,45_d500_160,badger,77,80,83,abattage,380,273,badger->cattle,2013,6,b2016,281,58,21,202
86493,15,SB0832,cattle,cattle,64420044_13,64420044_4,64420044,64420044,within,77,78,91,abattage,382,273,cattle->cattle,2013,14,b2016,281,58,21,202
86494,15,SB0832,badger,cattle,45_d500_124_0,64420035_1,45_d500_124,64420035,cattle,78,78,113,trapping,386,273,cattle->badger,2013,35,b2016,281,58,21,202
86495,15,SB0832,badger,cattle,45_d500_78_668_0,64420035_2,45_d500_78_668,64420035,cattle,78,78,157,NA,387,273,cattle->badger,2013,79,b2016,281,58,21,202
86496,15,SB0832,badger,cattle,45_d500_78_668_1,64420035_2,45_d500_78_668,64420035,cattle,78,78,88,demographie,388,273,cattle->badger,2013,10,b2016,281,58,21,202
86497,15,SB0832,badger,cattle,45_d500_78_668_2,64420035_2,45_d500_78_668,64420035,cattle,78,78,80,trapping,389,273,cattle->badger,2013,2,b2016,281,58,21,202
86498,15,SB0832,badger,cattle,45_d500_164_0,64459003_0,45_d500_164,64459003,cattle,78,78,157,NA,390,273,cattle->badger,2013,79,b2016,281,58,21,202
86499,15,SB0832,cattle,cattle,64420044_14,64420044_10,64420044,64420044,within,79,81,91,abattage,395,273,cattle->cattle,2013,12,b2016,281,58,21,202
86500,15,SB0832,badger,cattle,45_d500_158_0,64459003_0,45_d500_158,64459003,cattle,79,79,152,trapping,396,273,cattle->badger,2013,73,b2016,281,58,21,202
86501,15,SB0832,cattle,badger,64420044_17,45_d500_157_858_0,64420044,45_d500_157_858,badger,80,82,91,abattage,400,273,badger->cattle,2013,11,b2016,281,58,21,202
86502,15,SB0832,cattle,cattle,64420044_16,64420044_10,64420044,64420044,within,80,81,91,abattage,405,273,cattle->cattle,2013,11,b2016,281,58,21,202
86503,15,SB0832,cattle,cattle,64420044_15,64420044_11,64420044,64420044,within,80,-1,91,abattage,406,273,cattle->cattle,2013,11,b2016,281,58,21,202
86504,15,SB0832,cattle,cattle,64420044_18,64420044_5,64420044,64420044,within,80,81,91,abattage,407,273,cattle->cattle,2013,11,b2016,281,58,21,202
86505,15,SB0832,badger,cattle,45_d500_163_1,64420044_7,45_d500_163,64420044,cattle,80,80,140,trapping,408,273,cattle->badger,2013,60,b2016,281,58,21,202
86506,15,SB0832,cattle,cattle,64459003_1,64459003_0,64459003,64459003,within,80,86,90,demographie,409,273,cattle->cattle,2013,10,b2016,281,58,21,202
86507,15,SB0832,cattle,cattle,64420035_4,64420035_1,64420035,64420035,within,81,84,84,abattage,417,273,cattle->cattle,2013,3,b2016,281,58,21,202
86508,15,SB0832,badger,cattle,56_d500_6_0,64420042_0,56_d500_6,64420042,cattle,81,81,85,demographie,418,273,cattle->badger,2013,4,b2016,281,58,21,202
86509,15,SB0832,cattle,cattle,64420044_20,64420044_10,64420044,64420044,within,81,84,91,abattage,419,273,cattle->cattle,2013,10,b2016,281,58,21,202
86510,15,SB0832,cattle,cattle,64420044_19,64420044_12,64420044,64420044,within,81,89,91,abattage,420,273,cattle->cattle,2013,10,b2016,281,58,21,202
86511,15,SB0832,cattle,cattle,64459003_2,64459003_0,64459003,64459003,within,81,83,91,abattage,421,273,cattle->cattle,2013,10,b2016,281,58,21,202
86512,15,SB0832,badger,cattle,45_d500_159_855_0,64420035_0,45_d500_159_855,64420035,cattle,82,82,142,demographie,425,273,cattle->badger,2013,60,b2016,281,58,21,202
86513,15,SB0832,badger,cattle,45_d500_156_3,64420042_0,45_d500_156,64420042,cattle,82,82,100,trapping,426,273,cattle->badger,2013,18,b2016,281,58,21,202
86514,15,SB0832,badger,cattle,45_d500_167_0,64459003_0,45_d500_167,64459003,cattle,82,82,84,demographie,427,273,cattle->badger,2013,2,b2016,281,58,21,202
86515,15,SB0832,cattle,cattle,64420035_5,64420035_2,64420035,64420035,within,83,-1,84,abattage,436,273,cattle->cattle,2013,1,b2016,281,58,21,202
86516,15,SB0832,cattle,cattle,64420035_6,64420035_3,64420035,64420035,within,83,84,84,abattage,437,273,cattle->cattle,2013,1,b2016,281,58,21,202
86517,15,SB0832,cattle,cattle,64420044_24,64420044_0,64420044,64420044,within,83,88,91,abattage,438,273,cattle->cattle,2013,8,b2016,281,58,21,202
86518,15,SB0832,cattle,cattle,64420044_25,64420044_5,64420044,64420044,within,83,-1,91,abattage,439,273,cattle->cattle,2013,8,b2016,281,58,21,202
86519,15,SB0832,cattle,cattle,64420044_22,64420044_8,64420044,64420044,within,83,88,91,abattage,440,273,cattle->cattle,2013,8,b2016,281,58,21,202
86520,15,SB0832,cattle,cattle,64420044_21,64420044_9,64420044,64420044,within,83,84,91,abattage,441,273,cattle->cattle,2013,8,b2016,281,58,21,202
86521,15,SB0832,cattle,cattle,64420044_23,64420044_9,64420044,64420044,within,83,87,91,abattage,442,273,cattle->cattle,2013,8,b2016,281,58,21,202
86522,15,SB0832,cattle,cattle,64420035_7,64420035_2,64420035,64420035,within,84,-1,84,abattage,453,273,cattle->cattle,2014,0,b2016,281,58,21,202
86523,15,SB0832,cattle,cattle,64420044_26,64420044_18,64420044,64420044,within,84,89,90,demographie,454,273,cattle->cattle,2014,6,b2016,281,58,21,202
86524,15,SB0832,cattle,cattle,64459003_3,64459003_2,64459003,64459003,within,84,87,91,abattage,455,273,cattle->cattle,2014,7,b2016,281,58,21,202
86525,15,SB0832,cattle,cattle,64420044_28,64420044_0,64420044,64420044,within,85,87,91,abattage,464,273,cattle->cattle,2014,6,b2016,281,58,21,202
86526,15,SB0832,cattle,cattle,64420044_31,64420044_5,64420044,64420044,within,85,89,91,abattage,465,273,cattle->cattle,2014,6,b2016,281,58,21,202
86527,15,SB0832,cattle,cattle,64420044_27,64420044_7,64420044,64420044,within,85,85,91,abattage,466,273,cattle->cattle,2014,6,b2016,281,58,21,202
86528,15,SB0832,cattle,cattle,64420044_29,64420044_8,64420044,64420044,within,85,88,91,abattage,467,273,cattle->cattle,2014,6,b2016,281,58,21,202
86529,15,SB0832,cattle,cattle,64420044_30,64420044_9,64420044,64420044,within,85,90,91,abattage,468,273,cattle->cattle,2014,6,b2016,281,58,21,202
86530,15,SB0832,cattle,cattle,64420044_32,64420044_0,64420044,64420044,within,86,90,91,abattage,473,273,cattle->cattle,2014,5,b2016,281,58,21,202
86531,15,SB0832,cattle,cattle,64420044_33,64420044_16,64420044,64420044,within,86,90,91,abattage,474,273,cattle->cattle,2014,5,b2016,281,58,21,202
86532,15,SB0832,cattle,badger,64459010_0,45_d500_164_0,64459010,45_d500_164,badger,87,89,98,abattage,475,273,badger->cattle,2014,11,b2016,281,58,21,202
86533,15,SB0832,cattle,cattle,64459003_4,64459003_0,64459003,64459003,within,87,-1,91,abattage,477,273,cattle->cattle,2014,4,b2016,281,58,21,202
86534,15,SB0832,badger,cattle,45_d500_64_0,64459003_2,45_d500_64,64459003,cattle,87,87,124,trapping,478,273,cattle->badger,2014,37,b2016,281,58,21,202
86535,15,SB0832,cattle,cattle,64420044_34,64420044_14,64420044,64420044,within,88,89,91,abattage,481,273,cattle->cattle,2014,3,b2016,281,58,21,202
86536,15,SB0832,cattle,cattle,64459003_5,64459003_0,64459003,64459003,within,88,-1,89,demographie,482,273,cattle->cattle,2014,1,b2016,281,58,21,202
86537,15,SB0832,badger,cattle,45_d500_65_0,64459003_0,45_d500_65,64459003,cattle,88,88,137,demographie,483,273,cattle->badger,2014,49,b2016,281,58,21,202
86538,15,SB0832,cattle,cattle,64420044_35,64420044_6,64420044,64420044,within,89,-1,91,abattage,488,273,cattle->cattle,2014,2,b2016,281,58,21,202
86539,15,SB0832,cattle,cattle,64459003_6,64459003_0,64459003,64459003,within,89,-1,91,abattage,489,273,cattle->cattle,2014,2,b2016,281,58,21,202
86540,15,SB0832,badger,cattle,45_d500_164_1,64459003_0,45_d500_164,64459003,cattle,89,89,112,demographie,490,273,cattle->badger,2014,23,b2016,281,58,21,202
86541,15,SB0832,cattle,cattle,64459003_7,64459003_2,64459003,64459003,within,89,90,91,abattage,491,273,cattle->cattle,2014,2,b2016,281,58,21,202
86542,15,SB0832,cattle,cattle,64420044_37,64420044_10,64420044,64420044,within,90,90,91,abattage,496,273,cattle->cattle,2014,1,b2016,281,58,21,202
86543,15,SB0832,cattle,cattle,64420044_38,64420044_20,64420044,64420044,within,90,-1,91,abattage,497,273,cattle->cattle,2014,1,b2016,281,58,21,202
86544,15,SB0832,cattle,cattle,64420044_36,64420044_33,64420044,64420044,within,90,-1,91,abattage,498,273,cattle->cattle,2014,1,b2016,281,58,21,202
86545,15,SB0832,cattle,cattle,64459003_8,64459003_3,64459003,64459003,within,90,-1,91,abattage,499,273,cattle->cattle,2014,1,b2016,281,58,21,202
86546,15,SB0832,cattle,cattle,64459010_1,64459010_0,64459010,64459010,within,90,-1,95,demographie,500,273,cattle->cattle,2014,5,b2016,281,58,21,202
86547,15,SB0832,cattle,cattle,64459010_2,64459010_0,64459010,64459010,within,90,-1,94,demographie,501,273,cattle->cattle,2014,4,b2016,281,58,21,202
86548,15,SB0832,cattle,cattle,64459003_9,64459003_0,64459003,64459003,within,91,-1,91,abattage,505,273,cattle->cattle,2014,0,b2016,281,58,21,202
86549,15,SB0832,cattle,cattle,64459003_10,64459003_7,64459003,64459003,within,91,-1,91,abattage,506,273,cattle->cattle,2014,0,b2016,281,58,21,202
86550,15,SB0832,badger,cattle,45_d500_65_1,64459003_3,45_d500_65,64459003,cattle,92,92,97,demographie,512,273,cattle->badger,2014,5,b2016,281,58,21,202
86551,15,SB0832,cattle,cattle,64459010_3,64459010_0,64459010,64459010,within,92,96,98,abattage,513,273,cattle->cattle,2014,6,b2016,281,58,21,202
86552,15,SB0832,badger,cattle,45_d500_167_1,64459003_0,45_d500_167,64459003,cattle,93,93,157,NA,518,273,cattle->badger,2014,64,b2016,281,58,21,202
86553,15,SB0832,cattle,cattle,64459010_4,64459010_0,64459010,64459010,within,93,-1,94,demographie,519,273,cattle->cattle,2014,1,b2016,281,58,21,202
86554,15,SB0832,cattle,badger,64449006_0,45_d500_167_1,64449006,45_d500_167,badger,94,101,127,abattage,523,273,badger->cattle,2014,33,b2016,281,58,21,202
86555,15,SB0832,cattle,cattle,64459010_5,64459010_0,64459010,64459010,within,94,-1,98,abattage,524,273,cattle->cattle,2014,4,b2016,281,58,21,202
86556,15,SB0832,cattle,cattle,64459010_6,64459010_0,64459010,64459010,within,94,96,98,abattage,525,273,cattle->cattle,2014,4,b2016,281,58,21,202
86557,15,SB0832,cattle,cattle,64459010_7,64459010_0,64459010,64459010,within,94,-1,100,abattage,526,273,cattle->cattle,2014,6,b2016,281,58,21,202
86558,15,SB0832,cattle,cattle,64459010_8,64459010_3,64459010,64459010,within,98,-1,98,abattage,542,273,cattle->cattle,2015,0,b2016,281,58,21,202
86559,15,SB0832,cattle,badger,64420009_0,45_d500_163_0,64420009,45_d500_163,badger,100,103,107,abattage,549,273,badger->cattle,2015,7,b2016,281,58,21,202
86560,15,SB0832,cattle,badger,64459003_11,45_d500_64_0,64459003,45_d500_64,badger,100,-1,101,demographie,550,273,badger->cattle,2015,1,b2016,281,58,21,202
86561,15,SB0832,boar,badger,64306_0,45_d500_78_668_0,64306,45_d500_78_668,badger,102,102,108,demographie,559,273,badger->boar,2015,6,b2016,281,58,21,202
86562,15,SB0832,badger,cattle,45_d500_218_0,64449006_0,45_d500_218,64449006,cattle,102,102,148,trapping,561,273,cattle->badger,2015,46,b2016,281,58,21,202
86563,15,SB0832,badger,cattle,45_d500_220_0,64449006_0,45_d500_220,64449006,cattle,102,102,157,NA,562,273,cattle->badger,2015,55,b2016,281,58,21,202
86564,15,SB0832,badger,cattle,45_d500_59_0,64449006_0,45_d500_59,64449006,cattle,104,104,121,demographie,577,273,cattle->badger,2015,17,b2016,281,58,21,202
86565,15,SB0832,badger,cattle,45_d500_57_687_0,64420009_0,45_d500_57_687,64420009,cattle,105,105,112,trapping,583,273,cattle->badger,2015,7,b2016,281,58,21,202
86566,15,SB0832,cattle,cattle,64449006_1,64449006_0,64449006,64449006,within,105,112,127,abattage,584,273,cattle->cattle,2015,22,b2016,281,58,21,202
86567,15,SB0832,badger,cattle,45_d500_219_0,64449006_0,45_d500_219,64449006,cattle,105,105,109,demographie,585,273,cattle->badger,2015,4,b2016,281,58,21,202
86568,15,SB0832,badger,cattle,45_d500_57_605_0,64420009_0,45_d500_57_605,64420009,cattle,106,106,114,trapping,591,273,cattle->badger,2015,8,b2016,281,58,21,202
86569,15,SB0832,badger,cattle,45_d500_57_687_1,64420009_0,45_d500_57_687,64420009,cattle,106,106,149,trapping,592,273,cattle->badger,2015,43,b2016,281,58,21,202
86570,15,SB0832,cattle,cattle,64449006_2,64449006_0,64449006,64449006,within,106,107,126,demographie,593,273,cattle->cattle,2015,20,b2016,281,58,21,202
86571,15,SB0832,cattle,cattle,64449006_3,64449006_0,64449006,64449006,within,110,-1,116,demographie,623,273,cattle->cattle,2016,6,s2016,281,58,21,202
86572,15,SB0832,badger,badger,45_d500_99_766_3,45_d500_99_766_2,45_d500_99_766,45_d500_99_766,within,111,111,124,trapping,626,273,badger->badger,2016,13,s2016,281,58,21,202
86573,15,SB0832,cattle,cattle,64449006_4,64449006_0,64449006,64449006,within,111,112,127,abattage,629,273,cattle->cattle,2016,16,s2016,281,58,21,202
86574,15,SB0832,cattle,badger,64165002_0,45_d500_57_605_0,64165002,45_d500_57_605,badger,113,118,119,demographie,642,273,badger->cattle,2016,6,s2016,281,58,21,202
86575,15,SB0832,badger,cattle,45_d500_55_0,64449006_4,45_d500_55,64449006,cattle,113,113,124,trapping,648,273,cattle->badger,2016,11,s2016,281,58,21,202
86576,15,SB0832,cattle,cattle,64449006_5,64449006_1,64449006,64449006,within,114,117,127,abattage,656,273,cattle->cattle,2016,13,s2016,281,58,21,202
86577,15,SB0832,cattle,cattle,64449006_6,64449006_2,64449006,64449006,within,114,115,126,demographie,657,273,cattle->cattle,2016,12,s2016,281,58,21,202
86578,15,SB0832,boar,badger,64359_0,45_d500_57_605_0,64359,45_d500_57_605,badger,116,116,123,demographie,664,273,badger->boar,2016,7,s2016,281,58,21,202
86579,15,SB0832,cattle,badger,64420002_0,45_d500_99_766_2,64420002,45_d500_99_766,badger,116,-1,119,abattage,665,273,badger->cattle,2016,3,s2016,281,58,21,202
86580,15,SB0832,cattle,badger,64508019_0,45_d500_218_0,64508019,45_d500_218,badger,117,-1,121,abattage,674,273,badger->cattle,2016,4,s2016,281,58,21,202
86581,15,SB0832,badger,cattle,45_d500_219_1,64449006_4,45_d500_219,64449006,cattle,117,117,157,NA,686,273,cattle->badger,2016,40,s2016,281,58,21,202
86582,15,SB0832,cattle,cattle,64449006_7,64449006_1,64449006,64449006,within,118,119,127,abattage,694,273,cattle->cattle,2016,9,s2016,281,58,21,202
86583,15,SB0832,cattle,cattle,64449006_8,64449006_1,64449006,64449006,within,119,125,126,demographie,700,273,cattle->cattle,2016,7,s2016,281,58,21,202
86584,15,SB0832,cattle,cattle,64449006_10,64449006_5,64449006,64449006,within,119,123,127,abattage,701,273,cattle->cattle,2016,8,s2016,281,58,21,202
86585,15,SB0832,cattle,cattle,64449006_9,64449006_6,64449006,64449006,within,119,120,127,abattage,702,273,cattle->cattle,2016,8,s2016,281,58,21,202
86586,15,SB0832,cattle,cattle,64449006_13,64449006_1,64449006,64449006,within,120,123,127,abattage,712,273,cattle->cattle,2017,7,s2016,281,58,21,202
86587,15,SB0832,cattle,cattle,64449006_11,64449006_9,64449006,64449006,within,120,125,127,abattage,713,273,cattle->cattle,2017,7,s2016,281,58,21,202
86588,15,SB0832,cattle,cattle,64449006_12,64449006_9,64449006,64449006,within,120,123,127,abattage,714,273,cattle->cattle,2017,7,s2016,281,58,21,202
86589,15,SB0832,cattle,cattle,64449006_16,64449006_1,64449006,64449006,within,121,121,127,abattage,725,273,cattle->cattle,2017,6,s2016,281,58,21,202
86590,15,SB0832,cattle,cattle,64449006_17,64449006_16,64449006,64449006,within,121,126,127,abattage,726,273,cattle->cattle,2017,6,s2016,281,58,21,202
86591,15,SB0832,cattle,cattle,64449006_15,64449006_5,64449006,64449006,within,121,122,127,abattage,727,273,cattle->cattle,2017,6,s2016,281,58,21,202
86592,15,SB0832,cattle,cattle,64449006_18,64449006_7,64449006,64449006,within,121,123,127,abattage,728,273,cattle->cattle,2017,6,s2016,281,58,21,202
86593,15,SB0832,cattle,cattle,64449006_14,64449006_9,64449006,64449006,within,121,122,127,abattage,729,273,cattle->cattle,2017,6,s2016,281,58,21,202
86594,15,SB0832,cattle,cattle,64449006_19,64449006_1,64449006,64449006,within,122,122,127,abattage,736,273,cattle->cattle,2017,5,s2016,281,58,21,202
86595,15,SB0832,cattle,cattle,64449006_20,64449006_16,64449006,64449006,within,122,123,127,abattage,737,273,cattle->cattle,2017,5,s2016,281,58,21,202
86596,15,SB0832,cattle,badger,64420046_0,45_d500_159_855_0,64420046,45_d500_159_855,badger,123,126,145,abattage,738,273,badger->cattle,2017,22,s2016,281,58,21,202
86597,15,SB0832,cattle,cattle,64449006_21,64449006_18,64449006,64449006,within,123,-1,127,abattage,744,273,cattle->cattle,2017,4,s2016,281,58,21,202
86598,15,SB0832,badger,cattle,45_d500_220_1,64449006_7,45_d500_220,64449006,cattle,123,123,155,demographie,745,273,cattle->badger,2017,32,s2016,281,58,21,202
86599,15,SB0832,cattle,cattle,64449006_22,64449006_12,64449006,64449006,within,124,-1,127,abattage,752,273,cattle->cattle,2017,3,s2016,281,58,21,202
86600,15,SB0832,cattle,badger,64556500_0,45_d500_159_855_0,64556500,45_d500_159_855,badger,126,128,147,abattage,762,273,badger->cattle,2017,21,s2016,281,58,21,202
86601,15,SB0832,cattle,cattle,64449006_23,64449006_16,64449006,64449006,within,126,-1,127,abattage,764,273,cattle->cattle,2017,1,s2016,281,58,21,202
86602,15,SB0832,cattle,cattle,64449006_24,64449006_4,64449006,64449006,within,127,-1,127,abattage,767,273,cattle->cattle,2017,0,s2016,281,58,21,202
86603,15,SB0832,cattle,badger,64508019_1,45_d500_220_0,64508019,45_d500_220,badger,128,-1,133,demographie,770,273,badger->cattle,2017,5,s2016,281,58,21,202
86604,15,SB0832,boar,badger,64359_1,45_d500_57_687_1,64359,45_d500_57_687,badger,128,128,141,demographie,771,273,badger->boar,2017,13,s2016,281,58,21,202
86605,15,SB0832,cattle,cattle,64508019_2,64449006_10,64508019,64449006,pasture,128,132,141,demographie,778,273,cattle->cattle,2017,13,s2016,281,58,21,202
86606,15,SB0832,cattle,cattle,64556500_1,64556500_0,64556500,64556500,within,132,134,149,abattage,797,273,cattle->cattle,2018,17,s2016,281,58,21,202
86607,15,SB0832,boar,cattle,64556_0,64556500_0,64556,64556500,cattle,132,132,157,NA,798,273,cattle->boar,2018,25,s2016,281,58,21,202
86608,15,SB0832,badger,badger,45_d500_78_668_3,45_d500_78_668_0,45_d500_78_668,45_d500_78_668,within,133,133,157,NA,801,273,badger->badger,2018,24,s2016,281,58,21,202
86609,15,SB0832,cattle,cattle,64420046_1,64420046_0,64420046,64420046,within,133,134,143,abattage,807,273,cattle->cattle,2018,10,s2016,281,58,21,202
86610,15,SB0832,cattle,cattle,64508019_3,64508019_2,64508019,64508019,within,133,-1,137,demographie,809,273,cattle->cattle,2018,4,s2016,281,58,21,202
86611,15,SB0832,cattle,cattle,64508019_4,64508019_2,64508019,64508019,within,133,139,142,abattage,810,273,cattle->cattle,2018,9,s2016,281,58,21,202
86612,15,SB0832,cattle,cattle,64508019_5,64508019_2,64508019,64508019,within,133,137,142,abattage,811,273,cattle->cattle,2018,9,s2016,281,58,21,202
86613,15,SB0832,cattle,cattle,64556500_2,64556500_0,64556500,64556500,within,133,-1,133,abattage,812,273,cattle->cattle,2018,0,s2016,281,58,21,202
86614,15,SB0832,boar,cattle,64556_1,64556500_0,64556,64556500,cattle,133,133,138,demographie,813,273,cattle->boar,2018,5,s2016,281,58,21,202
86615,15,SB0832,boar,badger,64359_2,45_d500_57_687_1,64359,45_d500_57_687,badger,134,134,157,NA,815,273,badger->boar,2018,23,s2016,281,58,21,202
86616,15,SB0832,boar,badger,64306_1,45_d500_78_668_0,64306,45_d500_78_668,badger,135,135,157,NA,825,273,badger->boar,2018,22,s2016,281,58,21,202
86617,15,SB0832,cattle,cattle,64508019_6,64508019_2,64508019,64508019,within,135,139,142,abattage,832,273,cattle->cattle,2018,7,s2016,281,58,21,202
