X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,presence_2,presence_3,presence_4,presence_5,presence_6
77331,13,SB0832,cattle,NA,64420015_0,NA,64420015,NA,initialisation,0,1,15,abattage,13,169,NA->cattle,2007,15,b2012,130,53,18,59,NA,NA,NA,NA,NA,NA,1,1,1,1,1
77332,13,SB0832,badger,cattle,45_d500_157_858_0,64420015_0,45_d500_157_858,64420015,cattle,3,3,151,trapping,25,169,cattle->badger,2007,148,b2012,130,53,18,59,64420015_0->45_d500_157_858_0,64420015_0->45_d500_157_858_0,64420015_0->45_d500_157_858_0,NA,64420015_0->45_d500_157_858_0,NA,1,1,0,1,0
77333,13,SB0832,badger,cattle,45_d500_152_0,64420015_0,45_d500_152,64420015,cattle,5,5,25,demographie,33,169,cattle->badger,2007,20,b2012,130,53,18,59,64420015_0->45_d500_152_0,NA,64420015_0->45_d500_152_0,NA,NA,NA,0,1,0,0,0
77334,13,SB0832,badger,cattle,45_d500_99_839_0,64420015_0,45_d500_99_839,64420015,cattle,5,5,10,demographie,34,169,cattle->badger,2007,5,b2012,130,53,18,59,64420015_0->45_d500_99_839_0,NA,64420015_0->45_d500_99_839_0,NA,NA,NA,0,1,0,0,0
77335,13,SB0832,badger,cattle,45_d500_157_858_1,64420015_0,45_d500_157_858,64420015,cattle,6,6,29,demographie,40,169,cattle->badger,2007,23,b2012,130,53,18,59,64420015_0->45_d500_157_858_1,NA,64420015_0->45_d500_157_858_1,NA,NA,NA,0,1,0,0,0
77336,13,SB0832,badger,cattle,45_d500_99_839_1,64420015_0,45_d500_99_839,64420015,cattle,6,6,82,demographie,41,169,cattle->badger,2007,76,b2012,130,53,18,59,64420015_0->45_d500_99_839_1,64420015_0->45_d500_99_839_1,64420015_0->45_d500_99_839_1,NA,64420015_0->45_d500_99_839_1,NA,1,1,1,1,1
77337,13,SB0832,badger,cattle,45_d500_157_858_2,64420015_0,45_d500_157_858,64420015,cattle,9,9,19,demographie,55,169,cattle->badger,2007,10,b2012,130,53,18,59,64420015_0->45_d500_157_858_2,NA,64420015_0->45_d500_157_858_2,NA,NA,NA,0,1,0,0,0
77338,13,SB0832,cattle,cattle,64420015_1,64420015_0,64420015,64420015,within,11,-1,15,abattage,74,169,cattle->cattle,2007,4,b2012,130,53,18,59,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,1,1,1,1,1
77339,13,SB0832,badger,cattle,45_d500_160_1,64420015_0,45_d500_160,64420015,cattle,15,15,106,demographie,109,169,cattle->badger,2008,91,b2012,130,53,18,59,64420015_0->45_d500_160_1,64420015_0->45_d500_160_1,64420015_0->45_d500_160_1,NA,64420015_0->45_d500_160_1,NA,1,1,0,1,0
77340,13,SB0832,badger,cattle,45_d500_152_1,64420015_0,45_d500_152,64420015,cattle,18,18,157,NA,121,169,cattle->badger,2008,139,b2012,130,53,18,59,64420015_0->45_d500_152_1,64420015_0->45_d500_152_1,64420015_0->45_d500_152_1,NA,64420015_0->45_d500_152_1,NA,1,1,1,1,1
77341,13,SB0832,badger,cattle,45_d500_157_858_3,64420015_0,45_d500_157_858,64420015,cattle,18,18,31,demographie,122,169,cattle->badger,2008,13,b2012,130,53,18,59,64420015_0->45_d500_157_858_3,NA,64420015_0->45_d500_157_858_3,NA,NA,NA,0,1,0,0,0
77342,13,SB0832,badger,badger,45_d500_157_858_4,45_d500_157_858_0,45_d500_157_858,45_d500_157_858,within,28,28,122,demographie,149,169,badger->badger,2009,94,b2012,130,53,18,59,45_d500_157_858_0->45_d500_157_858_4,45_d500_157_858_0->45_d500_157_858_4,45_d500_157_858_0->45_d500_157_858_4,NA,45_d500_157_858_0->45_d500_157_858_4,NA,1,1,0,1,0
77343,13,SB0832,badger,badger,45_d500_157_858_5,45_d500_157_858_0,45_d500_157_858,45_d500_157_858,within,33,33,44,demographie,159,169,badger->badger,2009,11,b2012,130,53,18,59,45_d500_157_858_0->45_d500_157_858_5,NA,45_d500_157_858_0->45_d500_157_858_5,NA,NA,NA,0,1,0,0,0
77344,13,SB0832,cattle,badger,64420038_0,45_d500_152_1,64420038,45_d500_152,badger,65,68,73,abattage,270,169,badger->cattle,2012,8,b2016,130,53,18,59,45_d500_152_1->64420038_0,45_d500_152_1->64420038_0,45_d500_152_1->64420038_0,64420015_0->64420038_0,45_d500_152_1->64420038_0,64420015_0->64420038_0,1,1,1,1,1
77345,13,SB0832,badger,cattle,45_d500_124_0,64420038_0,45_d500_124,64420038,cattle,69,69,88,demographie,279,169,cattle->badger,2012,19,b2016,130,53,18,59,64420038_0->45_d500_124_0,64420038_0->45_d500_124_0,64420038_0->45_d500_124_0,NA,64420038_0->45_d500_124_0,NA,1,1,0,1,0
77346,13,SB0832,cattle,cattle,64420038_1,64420038_0,64420038,64420038,within,72,-1,75,abattage,294,169,cattle->cattle,2013,3,b2016,130,53,18,59,64420038_0->64420038_1,64420038_0->64420038_1,64420038_0->64420038_1,64420038_0->64420038_1,64420038_0->64420038_1,64420038_0->64420038_1,1,1,1,1,1
77347,13,SB0832,cattle,cattle,64420038_2,64420038_0,64420038,64420038,within,73,-1,75,abattage,305,169,cattle->cattle,2013,2,b2016,130,53,18,59,64420038_0->64420038_2,64420038_0->64420038_2,64420038_0->64420038_2,64420038_0->64420038_2,64420038_0->64420038_2,64420038_0->64420038_2,1,1,1,1,1
77348,13,SB0832,cattle,cattle,64420038_3,64420038_0,64420038,64420038,within,73,75,75,abattage,306,169,cattle->cattle,2013,2,b2016,130,53,18,59,64420038_0->64420038_3,64420038_0->64420038_3,64420038_0->64420038_3,64420038_0->64420038_3,64420038_0->64420038_3,64420038_0->64420038_3,1,1,1,1,1
77349,13,SB0832,cattle,badger,64420002_0,45_d500_99_839_1,64420002,45_d500_99_839,badger,77,78,87,abattage,323,169,badger->cattle,2013,10,b2016,130,53,18,59,45_d500_99_839_1->64420002_0,45_d500_99_839_1->64420002_0,45_d500_99_839_1->64420002_0,64420015_0->64420002_0,45_d500_99_839_1->64420002_0,64420015_0->64420002_0,1,1,1,1,1
77350,13,SB0832,badger,cattle,45_d500_151_0,64420002_0,45_d500_151,64420002,cattle,79,79,135,demographie,335,169,cattle->badger,2013,56,b2016,130,53,18,59,64420002_0->45_d500_151_0,64420002_0->45_d500_151_0,64420002_0->45_d500_151_0,NA,64420002_0->45_d500_151_0,NA,1,1,0,1,0
77351,13,SB0832,badger,cattle,45_d500_99_720_0,64420002_0,45_d500_99_720,64420002,cattle,79,79,82,demographie,336,169,cattle->badger,2013,3,b2016,130,53,18,59,64420002_0->45_d500_99_720_0,64420002_0->45_d500_99_720_0,64420002_0->45_d500_99_720_0,NA,64420002_0->45_d500_99_720_0,NA,1,1,0,1,0
77352,13,SB0832,cattle,cattle,64420002_1,64420002_0,64420002,64420002,within,80,81,85,abattage,338,169,cattle->cattle,2013,5,b2016,130,53,18,59,64420002_0->64420002_1,64420002_0->64420002_1,64420002_0->64420002_1,64420002_0->64420002_1,64420002_0->64420002_1,64420002_0->64420002_1,1,1,1,1,1
77353,13,SB0832,cattle,cattle,64420002_2,64420002_0,64420002,64420002,within,80,81,85,abattage,339,169,cattle->cattle,2013,5,b2016,130,53,18,59,64420002_0->64420002_2,64420002_0->64420002_2,64420002_0->64420002_2,64420002_0->64420002_2,64420002_0->64420002_2,64420002_0->64420002_2,1,1,1,1,1
77354,13,SB0832,badger,cattle,45_d500_151_1,64420002_0,45_d500_151,64420002,cattle,80,80,102,demographie,340,169,cattle->badger,2013,22,b2016,130,53,18,59,64420002_0->45_d500_151_1,64420002_0->45_d500_151_1,64420002_0->45_d500_151_1,NA,64420002_0->45_d500_151_1,NA,1,1,1,1,1
77355,13,SB0832,badger,cattle,45_d500_123_762_0,64420002_1,45_d500_123_762,64420002,cattle,81,81,88,demographie,342,169,cattle->badger,2013,7,b2016,130,53,18,59,64420002_1->45_d500_123_762_0,64420002_1->45_d500_123_762_0,64420002_1->45_d500_123_762_0,NA,64420002_1->45_d500_123_762_0,NA,1,1,0,1,0
77356,13,SB0832,badger,cattle,45_d500_151_2,64420002_2,45_d500_151,64420002,cattle,81,81,97,demographie,343,169,cattle->badger,2013,16,b2016,130,53,18,59,64420002_2->45_d500_151_2,64420002_2->45_d500_151_2,64420002_2->45_d500_151_2,NA,64420002_2->45_d500_151_2,NA,1,1,0,1,0
77357,13,SB0832,badger,cattle,45_d500_105_726_0,64420002_2,45_d500_105_726,64420002,cattle,82,82,102,trapping,346,169,cattle->badger,2013,20,b2016,130,53,18,59,64420002_2->45_d500_105_726_0,64420002_2->45_d500_105_726_0,64420002_2->45_d500_105_726_0,NA,64420002_2->45_d500_105_726_0,NA,1,1,0,1,0
77358,13,SB0832,cattle,cattle,64420002_3,64420002_1,64420002,64420002,within,83,84,85,abattage,351,169,cattle->cattle,2013,2,b2016,130,53,18,59,64420002_1->64420002_3,64420002_1->64420002_3,64420002_1->64420002_3,64420002_1->64420002_3,64420002_1->64420002_3,64420002_1->64420002_3,1,1,1,1,1
77359,13,SB0832,badger,badger,45_d500_151_3,45_d500_151_1,45_d500_151,45_d500_151,within,85,85,93,demographie,357,169,badger->badger,2014,8,b2016,130,53,18,59,45_d500_151_1->45_d500_151_3,45_d500_151_1->45_d500_151_3,45_d500_151_1->45_d500_151_3,NA,45_d500_151_1->45_d500_151_3,NA,1,1,0,1,0
77360,13,SB0832,badger,cattle,45_d500_151_4,64420002_1,45_d500_151,64420002,cattle,88,88,157,NA,367,169,cattle->badger,2014,69,b2016,130,53,18,59,64420002_1->45_d500_151_4,64420002_1->45_d500_151_4,64420002_1->45_d500_151_4,NA,64420002_1->45_d500_151_4,NA,1,1,0,1,0
77361,13,SB0832,badger,cattle,45_d500_105_726_1,64420002_1,45_d500_105_726,64420002,cattle,89,89,95,demographie,368,169,cattle->badger,2014,6,b2016,130,53,18,59,64420002_1->45_d500_105_726_1,64420002_1->45_d500_105_726_1,64420002_1->45_d500_105_726_1,NA,64420002_1->45_d500_105_726_1,NA,1,1,0,1,0
77362,13,SB0832,boar,badger,64556_0,45_d500_151_1,64556,45_d500_151,badger,99,99,121,demographie,402,169,badger->boar,2015,22,b2016,130,53,18,59,45_d500_151_1->64556_0,45_d500_151_1->64556_0,NA,64420002_0->64556_0,NA,64420002_0->64556_0,1,1,1,1,1
77363,13,SB0832,cattle,boar,64556034_0,64556_0,64556034,64556,boar,100,102,109,abattage,405,169,boar->cattle,2015,9,b2016,130,53,18,59,64556_0->64556034_0,64556_0->64556034_0,45_d500_151_1->64556034_0,64556_0->64556034_0,45_d500_151_1->64556034_0,64556_0->64556034_0,1,1,1,1,1
77364,13,SB0832,cattle,boar,64556500_0,64556_0,64556500,64556,boar,103,109,111,abattage,413,169,boar->cattle,2015,8,b2016,130,53,18,59,64556_0->64556500_0,64556_0->64556500_0,45_d500_151_1->64556500_0,64556_0->64556500_0,45_d500_151_1->64556500_0,64556_0->64556500_0,1,1,1,1,1
77365,13,SB0832,badger,cattle,45_d500_109_844_0,64556034_0,45_d500_109_844,64556034,cattle,103,103,127,trapping,414,169,cattle->badger,2015,24,b2016,130,53,18,59,64556034_0->45_d500_109_844_0,64556034_0->45_d500_109_844_0,64556034_0->45_d500_109_844_0,NA,64556034_0->45_d500_109_844_0,NA,1,1,0,1,0
77366,13,SB0832,badger,cattle,45_d500_109_734_0,64556034_0,45_d500_109_734,64556034,cattle,104,104,148,trapping,417,169,cattle->badger,2015,44,b2016,130,53,18,59,64556034_0->45_d500_109_734_0,64556034_0->45_d500_109_734_0,64556034_0->45_d500_109_734_0,NA,64556034_0->45_d500_109_734_0,NA,1,1,0,1,0
77367,13,SB0832,badger,cattle,45_d500_132_811_0,64556034_0,45_d500_132_811,64556034,cattle,104,104,113,trapping,418,169,cattle->badger,2015,9,b2016,130,53,18,59,64556034_0->45_d500_132_811_0,64556034_0->45_d500_132_811_0,64556034_0->45_d500_132_811_0,NA,64556034_0->45_d500_132_811_0,NA,1,1,0,1,0
77368,13,SB0832,badger,cattle,45_d500_105_726_2,64556034_0,45_d500_105_726,64556034,cattle,105,105,157,NA,422,169,cattle->badger,2015,52,b2016,130,53,18,59,64556034_0->45_d500_105_726_2,64556034_0->45_d500_105_726_2,64556034_0->45_d500_105_726_2,NA,64556034_0->45_d500_105_726_2,NA,1,1,1,1,1
77369,13,SB0832,badger,cattle,45_d500_109_734_1,64556034_0,45_d500_109_734,64556034,cattle,105,105,111,demographie,423,169,cattle->badger,2015,6,b2016,130,53,18,59,64556034_0->45_d500_109_734_1,64556034_0->45_d500_109_734_1,64556034_0->45_d500_109_734_1,NA,64556034_0->45_d500_109_734_1,NA,1,1,0,1,0
77370,13,SB0832,badger,cattle,45_d500_109_844_1,64556034_0,45_d500_109_844,64556034,cattle,105,105,126,demographie,424,169,cattle->badger,2015,21,b2016,130,53,18,59,64556034_0->45_d500_109_844_1,64556034_0->45_d500_109_844_1,64556034_0->45_d500_109_844_1,NA,64556034_0->45_d500_109_844_1,NA,1,1,0,1,0
77371,13,SB0832,cattle,boar,64556034_1,64556_0,64556034,64556,boar,106,108,111,abattage,427,169,boar->cattle,2015,5,b2016,130,53,18,59,64556_0->64556034_1,64556_0->64556034_1,45_d500_151_1->64556034_1,64556_0->64556034_1,45_d500_151_1->64556034_1,64556_0->64556034_1,1,1,1,1,1
77372,13,SB0832,cattle,cattle,64556034_2,64556034_0,64556034,64556034,within,107,109,111,abattage,429,169,cattle->cattle,2015,4,b2016,130,53,18,59,64556034_0->64556034_2,64556034_0->64556034_2,64556034_0->64556034_2,64556034_0->64556034_2,64556034_0->64556034_2,64556034_0->64556034_2,1,1,1,1,1
77373,13,SB0832,cattle,cattle,64556034_3,64556034_0,64556034,64556034,within,107,110,111,abattage,430,169,cattle->cattle,2015,4,b2016,130,53,18,59,64556034_0->64556034_3,64556034_0->64556034_3,64556034_0->64556034_3,64556034_0->64556034_3,64556034_0->64556034_3,64556034_0->64556034_3,1,1,1,1,1
77374,13,SB0832,cattle,cattle,64556034_4,64556034_0,64556034,64556034,within,108,-1,111,abattage,431,169,cattle->cattle,2016,3,s2016,130,53,18,59,64556034_0->64556034_4,64556034_0->64556034_4,64556034_0->64556034_4,64556034_0->64556034_4,64556034_0->64556034_4,64556034_0->64556034_4,1,1,1,1,1
77375,13,SB0832,cattle,cattle,64556034_5,64556034_0,64556034,64556034,within,109,-1,109,abattage,432,169,cattle->cattle,2016,0,s2016,130,53,18,59,64556034_0->64556034_5,64556034_0->64556034_5,64556034_0->64556034_5,64556034_0->64556034_5,64556034_0->64556034_5,64556034_0->64556034_5,1,1,1,1,1
77376,13,SB0832,cattle,cattle,64556034_6,64556034_1,64556034,64556034,within,110,-1,111,demographie,434,169,cattle->cattle,2016,1,s2016,130,53,18,59,64556034_1->64556034_6,64556034_1->64556034_6,64556034_1->64556034_6,64556034_1->64556034_6,64556034_1->64556034_6,64556034_1->64556034_6,1,1,1,1,1
77377,13,SB0832,cattle,cattle,64556034_7,64556034_1,64556034,64556034,within,110,-1,111,abattage,435,169,cattle->cattle,2016,1,s2016,130,53,18,59,64556034_1->64556034_7,64556034_1->64556034_7,64556034_1->64556034_7,64556034_1->64556034_7,64556034_1->64556034_7,64556034_1->64556034_7,1,1,1,1,1
77378,13,SB0832,cattle,cattle,64556500_1,64556500_0,64556500,64556500,within,110,-1,113,abattage,436,169,cattle->cattle,2016,3,s2016,130,53,18,59,64556500_0->64556500_1,64556500_0->64556500_1,64556500_0->64556500_1,64556500_0->64556500_1,64556500_0->64556500_1,64556500_0->64556500_1,1,1,1,1,1
