X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle
115291,13,SB0832,cattle,NA,64420015_0,NA,64420015,NA,initialisation,0,0,15,abattage,13,181,NA->cattle,2007,15,b2012,336,48,48,240
115292,13,SB0832,cattle,cattle,64420015_1,64420015_0,64420015,64420015,within,2,15,15,abattage,22,181,cattle->cattle,2007,13,b2012,336,48,48,240
115293,13,SB0832,badger,cattle,45_d500_152_0,64420015_0,45_d500_152,64420015,cattle,4,4,46,demographie,34,181,cattle->badger,2007,42,b2012,336,48,48,240
115294,13,SB0832,cattle,badger,64420015_2,45_d500_152_0,64420015,45_d500_152,badger,5,9,15,abattage,37,181,badger->cattle,2007,10,b2012,336,48,48,240
115295,13,SB0832,badger,badger,45_d500_152_1,45_d500_152_0,45_d500_152,45_d500_152,within,6,6,10,demographie,46,181,badger->badger,2007,4,b2012,336,48,48,240
115296,13,SB0832,cattle,badger,64420012_0,45_d500_152_1,64420012,45_d500_152,badger,8,-1,15,abattage,60,181,badger->cattle,2007,7,b2012,336,48,48,240
115297,13,SB0832,cattle,cattle,64420015_3,64420015_0,64420015,64420015,within,11,11,15,abattage,94,181,cattle->cattle,2007,4,b2012,336,48,48,240
115298,13,SB0832,cattle,cattle,64420015_4,64420015_0,64420015,64420015,within,12,15,15,abattage,111,181,cattle->cattle,2008,3,b2012,336,48,48,240
115299,13,SB0832,cattle,cattle,64420015_7,64420015_2,64420015,64420015,within,13,-1,17,abattage,129,181,cattle->cattle,2008,4,b2012,336,48,48,240
115300,13,SB0832,cattle,cattle,64420015_5,64420015_3,64420015,64420015,within,13,15,15,abattage,130,181,cattle->cattle,2008,2,b2012,336,48,48,240
115301,13,SB0832,cattle,cattle,64420015_6,64420015_3,64420015,64420015,within,13,-1,15,abattage,131,181,cattle->cattle,2008,2,b2012,336,48,48,240
115302,13,SB0832,cattle,cattle,64420015_8,64420015_3,64420015,64420015,within,13,-1,15,abattage,132,181,cattle->cattle,2008,2,b2012,336,48,48,240
115303,13,SB0832,cattle,cattle,64420015_9,64420015_0,64420015,64420015,within,14,-1,17,abattage,146,181,cattle->cattle,2008,3,b2012,336,48,48,240
115304,13,SB0832,cattle,cattle,64420015_10,64420015_0,64420015,64420015,within,14,-1,17,abattage,147,181,cattle->cattle,2008,3,b2012,336,48,48,240
115305,13,SB0832,cattle,cattle,64420015_11,64420015_3,64420015,64420015,within,14,-1,15,abattage,148,181,cattle->cattle,2008,1,b2012,336,48,48,240
115306,13,SB0832,cattle,badger,64420039_0,45_d500_152_0,64420039,45_d500_152,badger,22,32,57,abattage,188,181,badger->cattle,2008,35,b2012,336,48,48,240
115307,13,SB0832,badger,badger,45_d500_152_2,45_d500_152_0,45_d500_152,45_d500_152,within,24,24,52,demographie,207,181,badger->badger,2009,28,b2012,336,48,48,240
115308,13,SB0832,badger,badger,45_d500_152_3,45_d500_152_0,45_d500_152,45_d500_152,within,29,29,56,demographie,266,181,badger->badger,2009,27,b2012,336,48,48,240
115309,13,SB0832,cattle,cattle,64420039_1,64420039_0,64420039,64420039,within,34,35,57,abattage,303,181,cattle->cattle,2009,23,b2012,336,48,48,240
115310,13,SB0832,badger,badger,45_d500_152_4,45_d500_152_2,45_d500_152,45_d500_152,within,35,35,124,trapping,307,181,badger->badger,2009,89,b2012,336,48,48,240
115311,13,SB0832,cattle,cattle,64420039_2,64420039_0,64420039,64420039,within,36,39,57,abattage,319,181,cattle->cattle,2010,21,b2012,336,48,48,240
115312,13,SB0832,cattle,cattle,64420039_4,64420039_0,64420039,64420039,within,37,-1,57,abattage,329,181,cattle->cattle,2010,20,b2012,336,48,48,240
115313,13,SB0832,cattle,cattle,64420039_3,64420039_1,64420039,64420039,within,37,46,57,abattage,330,181,cattle->cattle,2010,20,b2012,336,48,48,240
115314,13,SB0832,cattle,cattle,64420039_5,64420039_1,64420039,64420039,within,37,-1,57,abattage,331,181,cattle->cattle,2010,20,b2012,336,48,48,240
115315,13,SB0832,cattle,cattle,64420039_8,64420039_0,64420039,64420039,within,38,39,57,abattage,339,181,cattle->cattle,2010,19,b2012,336,48,48,240
115316,13,SB0832,cattle,cattle,64420039_6,64420039_1,64420039,64420039,within,38,42,57,abattage,340,181,cattle->cattle,2010,19,b2012,336,48,48,240
115317,13,SB0832,cattle,cattle,64420039_7,64420039_1,64420039,64420039,within,38,43,57,abattage,341,181,cattle->cattle,2010,19,b2012,336,48,48,240
115318,13,SB0832,cattle,cattle,64420039_9,64420039_8,64420039,64420039,within,40,41,57,abattage,361,181,cattle->cattle,2010,17,b2012,336,48,48,240
115319,13,SB0832,cattle,cattle,64420039_11,64420039_1,64420039,64420039,within,41,42,57,abattage,367,181,cattle->cattle,2010,16,b2012,336,48,48,240
115320,13,SB0832,cattle,cattle,64420039_10,64420039_2,64420039,64420039,within,41,45,57,abattage,368,181,cattle->cattle,2010,16,b2012,336,48,48,240
115321,13,SB0832,cattle,cattle,64420039_12,64420039_9,64420039,64420039,within,41,-1,46,demographie,369,181,cattle->cattle,2010,5,b2012,336,48,48,240
115322,13,SB0832,cattle,cattle,64420039_13,64420039_8,64420039,64420039,within,43,52,57,abattage,387,181,cattle->cattle,2010,14,b2012,336,48,48,240
115323,13,SB0832,cattle,cattle,64420039_14,64420039_1,64420039,64420039,within,45,48,57,abattage,405,181,cattle->cattle,2010,12,b2012,336,48,48,240
115324,13,SB0832,cattle,cattle,64420039_15,64420039_9,64420039,64420039,within,46,47,57,abattage,417,181,cattle->cattle,2010,11,b2012,336,48,48,240
115325,13,SB0832,cattle,cattle,64420039_16,64420039_0,64420039,64420039,within,47,-1,51,demographie,426,181,cattle->cattle,2010,4,b2012,336,48,48,240
115326,13,SB0832,cattle,cattle,64420039_18,64420039_3,64420039,64420039,within,47,57,57,abattage,427,181,cattle->cattle,2010,10,b2012,336,48,48,240
115327,13,SB0832,cattle,cattle,64420039_17,64420039_6,64420039,64420039,within,47,57,57,abattage,428,181,cattle->cattle,2010,10,b2012,336,48,48,240
115328,13,SB0832,cattle,cattle,64420039_23,64420039_1,64420039,64420039,within,48,57,57,abattage,442,181,cattle->cattle,2011,9,b2012,336,48,48,240
115329,13,SB0832,cattle,cattle,64420039_19,64420039_2,64420039,64420039,within,48,51,57,abattage,443,181,cattle->cattle,2011,9,b2012,336,48,48,240
115330,13,SB0832,cattle,cattle,64420039_21,64420039_2,64420039,64420039,within,48,51,57,abattage,444,181,cattle->cattle,2011,9,b2012,336,48,48,240
115331,13,SB0832,cattle,cattle,64420039_22,64420039_6,64420039,64420039,within,48,50,57,abattage,445,181,cattle->cattle,2011,9,b2012,336,48,48,240
115332,13,SB0832,cattle,cattle,64420039_20,64420039_8,64420039,64420039,within,48,48,57,abattage,446,181,cattle->cattle,2011,9,b2012,336,48,48,240
115333,13,SB0832,badger,badger,45_d500_152_5,45_d500_152_3,45_d500_152,45_d500_152,within,49,49,91,demographie,459,181,badger->badger,2011,42,b2012,336,48,48,240
115334,13,SB0832,cattle,cattle,64420039_27,64420039_0,64420039,64420039,within,49,50,57,abattage,465,181,cattle->cattle,2011,8,b2012,336,48,48,240
115335,13,SB0832,cattle,cattle,64420039_29,64420039_1,64420039,64420039,within,49,53,57,abattage,466,181,cattle->cattle,2011,8,b2012,336,48,48,240
115336,13,SB0832,cattle,cattle,64420039_26,64420039_11,64420039,64420039,within,49,50,57,abattage,467,181,cattle->cattle,2011,8,b2012,336,48,48,240
115337,13,SB0832,cattle,cattle,64420039_25,64420039_14,64420039,64420039,within,49,57,57,abattage,468,181,cattle->cattle,2011,8,b2012,336,48,48,240
115338,13,SB0832,cattle,cattle,64420039_24,64420039_15,64420039,64420039,within,49,52,56,demographie,469,181,cattle->cattle,2011,7,b2012,336,48,48,240
115339,13,SB0832,cattle,cattle,64420039_28,64420039_20,64420039,64420039,within,49,-1,57,abattage,470,181,cattle->cattle,2011,8,b2012,336,48,48,240
115340,13,SB0832,cattle,cattle,64420039_30,64420039_3,64420039,64420039,within,49,-1,57,abattage,471,181,cattle->cattle,2011,8,b2012,336,48,48,240
115341,13,SB0832,cattle,cattle,64420039_32,64420039_3,64420039,64420039,within,49,-1,57,abattage,472,181,cattle->cattle,2011,8,b2012,336,48,48,240
115342,13,SB0832,cattle,cattle,40027023_0,64420039_7,64420039,64420039,within,49,52,73,abattage,473,181,cattle->cattle,2011,24,b2012,336,48,48,240
115343,13,SB0832,cattle,cattle,64420039_31,64420039_7,64420039,64420039,within,49,54,57,abattage,474,181,cattle->cattle,2011,8,b2012,336,48,48,240
115344,13,SB0832,cattle,cattle,64420039_34,64420039_0,64420039,64420039,within,50,-1,57,abattage,499,181,cattle->cattle,2011,7,b2012,336,48,48,240
115345,13,SB0832,cattle,cattle,64420039_35,64420039_10,64420039,64420039,within,50,51,56,demographie,500,181,cattle->cattle,2011,6,b2012,336,48,48,240
115346,13,SB0832,cattle,cattle,64420039_38,64420039_10,64420039,64420039,within,50,52,57,abattage,501,181,cattle->cattle,2011,7,b2012,336,48,48,240
115347,13,SB0832,cattle,cattle,64420039_36,64420039_22,64420039,64420039,within,50,-1,57,abattage,502,181,cattle->cattle,2011,7,b2012,336,48,48,240
115348,13,SB0832,cattle,cattle,64420039_39,64420039_27,64420039,64420039,within,50,56,57,abattage,503,181,cattle->cattle,2011,7,b2012,336,48,48,240
115349,13,SB0832,cattle,cattle,64420039_33,64420039_7,64420039,64420039,within,50,-1,57,abattage,504,181,cattle->cattle,2011,7,b2012,336,48,48,240
115350,13,SB0832,cattle,cattle,64420039_37,64420039_7,64420039,64420039,within,50,56,57,abattage,505,181,cattle->cattle,2011,7,b2012,336,48,48,240
115351,13,SB0832,cattle,cattle,64420039_41,64420039_22,64420039,64420039,within,51,-1,57,abattage,520,181,cattle->cattle,2011,6,b2012,336,48,48,240
115352,13,SB0832,cattle,cattle,64420039_40,64420039_6,64420039,64420039,within,51,52,57,abattage,521,181,cattle->cattle,2011,6,b2012,336,48,48,240
115353,13,SB0832,cattle,cattle,64420039_44,64420039_14,64420039,64420039,within,52,-1,57,abattage,530,181,cattle->cattle,2011,5,b2012,336,48,48,240
115354,13,SB0832,cattle,cattle,64420039_45,64420039_35,64420039,64420039,within,52,57,57,abattage,531,181,cattle->cattle,2011,5,b2012,336,48,48,240
115355,13,SB0832,cattle,cattle,64420039_42,64420039_6,64420039,64420039,within,52,53,57,abattage,532,181,cattle->cattle,2011,5,b2012,336,48,48,240
