X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle
18698,15,SB0832,badger,NA,45_d500_99_839_0,NA,45_d500_99_839,NA,initialisation,0,0,21,demographie,15,554,NA->badger,2007,21,b2012,369,36,124,209
18699,15,SB0832,badger,badger,45_d500_99_839_1,45_d500_99_839_0,45_d500_99_839,45_d500_99_839,within,4,4,31,demographie,21,554,badger->badger,2007,27,b2012,369,36,124,209
18700,15,SB0832,badger,badger,45_d500_99_839_2,45_d500_99_839_0,45_d500_99_839,45_d500_99_839,within,14,14,37,demographie,86,554,badger->badger,2008,23,b2012,369,36,124,209
18701,15,SB0832,badger,badger,45_d500_99_839_3,45_d500_99_839_1,45_d500_99_839,45_d500_99_839,within,26,26,32,demographie,159,554,badger->badger,2009,6,b2012,369,36,124,209
18702,15,SB0832,cattle,badger,64420035_0,45_d500_99_839_2,64420035,45_d500_99_839,badger,31,32,44,demographie,198,554,badger->cattle,2009,13,b2012,369,36,124,209
18703,15,SB0832,badger,cattle,45_d500_159_855_0,64420035_0,45_d500_159_855,64420035,cattle,33,33,79,demographie,215,554,cattle->badger,2009,46,b2012,369,36,124,209
18704,15,SB0832,cattle,cattle,64420035_1,64420035_0,64420035,64420035,within,37,41,44,demographie,268,554,cattle->cattle,2010,7,b2012,369,36,124,209
18705,15,SB0832,badger,cattle,45_d500_99_766_0,64420035_0,45_d500_99_766,64420035,cattle,39,39,43,demographie,294,554,cattle->badger,2010,4,b2012,369,36,124,209
18706,15,SB0832,badger,cattle,45_d500_99_866_0,64420035_0,45_d500_99_866,64420035,cattle,40,40,77,trapping,305,554,cattle->badger,2010,37,b2012,369,36,124,209
18707,15,SB0832,badger,cattle,45_d500_99_839_4,64420035_1,45_d500_99_839,64420035,cattle,43,43,127,trapping,326,554,cattle->badger,2010,84,b2012,369,36,124,209
18708,15,SB0832,cattle,badger,64420009_0,45_d500_99_866_0,64420009,45_d500_99_866,badger,51,53,75,abattage,458,554,badger->cattle,2011,24,b2012,369,36,124,209
18709,15,SB0832,cattle,cattle,64420009_1,64420009_0,64420009,64420009,within,54,59,73,demographie,562,554,cattle->cattle,2011,19,b2012,369,36,124,209
18710,15,SB0832,badger,cattle,45_d500_100_0,64420009_0,45_d500_100,64420009,cattle,56,56,76,trapping,619,554,cattle->badger,2011,20,b2012,369,36,124,209
18711,15,SB0832,badger,cattle,45_d500_57_715_0,64420009_0,45_d500_57_715,64420009,cattle,57,57,96,demographie,650,554,cattle->badger,2011,39,b2012,369,36,124,209
18712,15,SB0832,cattle,badger,64359056_0,45_d500_57_715_0,64359056,45_d500_57_715,badger,58,66,83,abattage,664,554,badger->cattle,2011,25,b2012,369,36,124,209
18713,15,SB0832,badger,cattle,45_d500_162_0,64420009_0,45_d500_162,64420009,cattle,58,58,116,trapping,681,554,cattle->badger,2011,58,b2012,369,36,124,209
18714,15,SB0832,badger,cattle,45_d500_99_869_0,64420009_0,45_d500_99_869,64420009,cattle,58,58,61,demographie,682,554,cattle->badger,2011,3,b2012,369,36,124,209
18715,15,SB0832,cattle,cattle,64420009_2,64420009_0,64420009,64420009,within,60,63,75,abattage,757,554,cattle->cattle,2012,15,b2016,369,36,124,209
18716,15,SB0832,cattle,cattle,64420009_3,64420009_0,64420009,64420009,within,61,62,75,abattage,798,554,cattle->cattle,2012,14,b2016,369,36,124,209
18717,15,SB0832,cattle,cattle,64420009_4,64420009_1,64420009,64420009,within,62,69,74,demographie,840,554,cattle->cattle,2012,12,b2016,369,36,124,209
18718,15,SB0832,cattle,cattle,64324242_0,64420009_3,64420009,64420009,within,62,63,77,demographie,841,554,cattle->cattle,2012,15,b2016,369,36,124,209
18719,15,SB0832,cattle,badger,64420002_0,45_d500_159_855_0,64420002,45_d500_159_855,badger,63,65,75,abattage,866,554,badger->cattle,2012,12,b2016,369,36,124,209
18720,15,SB0832,cattle,cattle,64420009_5,64420009_2,64420009,64420009,within,63,73,75,abattage,879,554,cattle->cattle,2012,12,b2016,369,36,124,209
18721,15,SB0832,cattle,cattle,64420009_6,64420009_2,64420009,64420009,within,63,67,75,abattage,880,554,cattle->cattle,2012,12,b2016,369,36,124,209
18722,15,SB0832,badger,cattle,45_d500_99_869_1,64420009_2,45_d500_99_869,64420009,cattle,63,63,92,demographie,881,554,cattle->badger,2012,29,b2016,369,36,124,209
18723,15,SB0832,cattle,cattle,64420009_7,64420009_0,64420009,64420009,within,64,66,75,abattage,923,554,cattle->cattle,2012,11,b2016,369,36,124,209
18724,15,SB0832,boar,cattle,64324_0,64324242_0,64324,64324242,cattle,65,65,66,demographie,941,554,cattle->boar,2012,1,b2016,369,36,124,209
18725,15,SB0832,badger,cattle,45_d500_99_869_2,64420009_0,45_d500_99_869,64420009,cattle,65,65,105,demographie,956,554,cattle->badger,2012,40,b2016,369,36,124,209
18726,15,SB0832,cattle,cattle,64420009_8,64420009_0,64420009,64420009,within,66,67,75,abattage,986,554,cattle->cattle,2012,9,b2016,369,36,124,209
18727,15,SB0832,cattle,badger,64420042_0,45_d500_57_715_0,64420042,45_d500_57_715,badger,67,69,74,abattage,990,554,badger->cattle,2012,7,b2016,369,36,124,209
18728,15,SB0832,boar,cattle,64324_1,64324242_0,64324,64324242,cattle,67,67,83,demographie,997,554,cattle->boar,2012,16,b2016,369,36,124,209
18729,15,SB0832,badger,cattle,45_d500_48_0,64359056_0,45_d500_48,64359056,cattle,67,67,87,demographie,1001,554,cattle->badger,2012,20,b2016,369,36,124,209
18730,15,SB0832,badger,cattle,45_d500_100_2,64420009_2,45_d500_100,64420009,cattle,67,67,94,demographie,1013,554,cattle->badger,2012,27,b2016,369,36,124,209
18731,15,SB0832,cattle,cattle,64420009_10,64420009_6,64420009,64420009,within,67,70,75,abattage,1014,554,cattle->cattle,2012,8,b2016,369,36,124,209
18732,15,SB0832,boar,cattle,64324_2,64324242_0,64324,64324242,cattle,68,68,87,demographie,1028,554,cattle->boar,2012,19,b2016,369,36,124,209
18733,15,SB0832,cattle,cattle,64359061_7,64359056_0,64359061,64359056,pasture,68,70,76,abattage,1035,554,cattle->cattle,2012,8,b2016,369,36,124,209
18734,15,SB0832,cattle,cattle,64420009_13,64420009_7,64420009,64420009,within,68,69,75,abattage,1044,554,cattle->cattle,2012,7,b2016,369,36,124,209
18735,15,SB0832,cattle,cattle,64420009_11,64420009_8,64420009,64420009,within,68,-1,75,abattage,1045,554,cattle->cattle,2012,7,b2016,369,36,124,209
18736,15,SB0832,cattle,cattle,64420009_12,64420009_8,64420009,64420009,within,68,68,75,abattage,1046,554,cattle->cattle,2012,7,b2016,369,36,124,209
18737,15,SB0832,boar,cattle,64324_4,64324242_0,64324,64324242,cattle,70,70,84,demographie,1107,554,cattle->boar,2012,14,b2016,369,36,124,209
18738,15,SB0832,boar,cattle,64324_5,64324242_0,64324,64324242,cattle,70,70,74,demographie,1108,554,cattle->boar,2012,4,b2016,369,36,124,209
18739,15,SB0832,cattle,cattle,64197023_1,64359061_7,64197023,64359061,pasture,70,72,75,demographie,1116,554,cattle->cattle,2012,5,b2016,369,36,124,209
18740,15,SB0832,cattle,cattle,64420028_0,64420009_13,64420028,64420009,pasture,70,72,74,abattage,1129,554,cattle->cattle,2012,4,b2016,369,36,124,209
18741,15,SB0832,cattle,cattle,64420009_15,64420009_4,64420009,64420009,within,70,71,75,abattage,1130,554,cattle->cattle,2012,5,b2016,369,36,124,209
18742,15,SB0832,cattle,cattle,64420009_14,64420009_6,64420009,64420009,within,70,72,75,abattage,1131,554,cattle->cattle,2012,5,b2016,369,36,124,209
18743,15,SB0832,cattle,cattle,64420042_1,64420042_0,64420042,64420042,within,70,-1,74,abattage,1132,554,cattle->cattle,2012,4,b2016,369,36,124,209
18744,15,SB0832,badger,cattle,56_d500_3_0,64420042_0,56_d500_3,64420042,cattle,70,70,157,NA,1133,554,cattle->badger,2012,87,b2016,369,36,124,209
18745,15,SB0832,boar,boar,64324_6,64324_1,64324,64324,within,71,71,97,demographie,1168,554,boar->boar,2012,26,b2016,369,36,124,209
18746,15,SB0832,cattle,cattle,64420002_1,64420002_0,64420002,64420002,within,71,75,75,abattage,1181,554,cattle->cattle,2012,4,b2016,369,36,124,209
18747,15,SB0832,cattle,cattle,64420009_16,64420009_4,64420009,64420009,within,71,74,75,abattage,1182,554,cattle->cattle,2012,4,b2016,369,36,124,209
18748,15,SB0832,cattle,cattle,64420042_2,64420042_0,64420042,64420042,within,71,-1,76,abattage,1183,554,cattle->cattle,2012,5,b2016,369,36,124,209
18749,15,SB0832,cattle,cattle,64420009_18,64420009_12,64420009,64420009,within,72,73,75,abattage,1231,554,cattle->cattle,2013,3,b2016,369,36,124,209
18750,15,SB0832,cattle,cattle,64420009_17,64420009_2,64420009,64420009,within,72,-1,75,abattage,1232,554,cattle->cattle,2013,3,b2016,369,36,124,209
18751,15,SB0832,cattle,cattle,64420009_19,64420009_3,64420009,64420009,within,72,-1,73,demographie,1233,554,cattle->cattle,2013,1,b2016,369,36,124,209
18752,15,SB0832,cattle,cattle,64420009_21,64420009_6,64420009,64420009,within,72,73,75,abattage,1234,554,cattle->cattle,2013,3,b2016,369,36,124,209
18753,15,SB0832,cattle,cattle,64420009_22,64420009_6,64420009,64420009,within,72,74,75,abattage,1235,554,cattle->cattle,2013,3,b2016,369,36,124,209
18754,15,SB0832,cattle,cattle,64420009_23,64420009_6,64420009,64420009,within,72,-1,75,abattage,1236,554,cattle->cattle,2013,3,b2016,369,36,124,209
18755,15,SB0832,cattle,cattle,64420009_20,64420009_7,64420009,64420009,within,72,-1,75,abattage,1237,554,cattle->cattle,2013,3,b2016,369,36,124,209
18756,15,SB0832,badger,badger,45_d500_48_1,45_d500_48_0,45_d500_48,45_d500_48,within,73,73,79,trapping,1248,554,badger->badger,2013,6,b2016,369,36,124,209
18757,15,SB0832,boar,cattle,64324_7,64324242_0,64324,64324242,cattle,73,73,83,demographie,1267,554,cattle->boar,2013,10,b2016,369,36,124,209
18758,15,SB0832,boar,cattle,64324_8,64324242_0,64324,64324242,cattle,73,73,83,demographie,1268,554,cattle->boar,2013,10,b2016,369,36,124,209
