X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle
13174,13,SB0832,cattle,NA,64420015_0,NA,64420015,NA,initialisation,0,0,10,abattage,13,205,NA->cattle,2007,10,b2012,218,61,31,126
13175,13,SB0832,cattle,cattle,64420015_1,64420015_0,64420015,64420015,within,1,2,10,abattage,17,205,cattle->cattle,2007,9,b2012,218,61,31,126
13176,13,SB0832,badger,cattle,45_d500_156_0,64420015_0,45_d500_156,64420015,cattle,3,3,39,demographie,24,205,cattle->badger,2007,36,b2012,218,61,31,126
13177,13,SB0832,badger,cattle,45_d500_99_839_0,64420015_1,45_d500_99_839,64420015,cattle,3,3,89,trapping,25,205,cattle->badger,2007,86,b2012,218,61,31,126
13178,13,SB0832,cattle,badger,64420015_2,45_d500_156_0,64420015,45_d500_156,badger,4,5,10,abattage,28,205,badger->cattle,2007,6,b2012,218,61,31,126
13179,13,SB0832,cattle,cattle,64420015_3,64420015_0,64420015,64420015,within,4,7,9,demographie,32,205,cattle->cattle,2007,5,b2012,218,61,31,126
13180,13,SB0832,badger,cattle,45_d500_152_0,64420015_1,45_d500_152,64420015,cattle,4,4,78,trapping,33,205,cattle->badger,2007,74,b2012,218,61,31,126
13181,13,SB0832,cattle,cattle,64420015_4,64420015_1,64420015,64420015,within,5,6,10,abattage,42,205,cattle->cattle,2007,5,b2012,218,61,31,126
13182,13,SB0832,badger,cattle,45_d500_152_1,64420015_4,45_d500_152,64420015,cattle,6,6,52,demographie,50,205,cattle->badger,2007,46,b2012,218,61,31,126
13183,13,SB0832,badger,cattle,45_d500_160_1,64420015_4,45_d500_160,64420015,cattle,6,6,12,demographie,51,205,cattle->badger,2007,6,b2012,218,61,31,126
13184,13,SB0832,badger,badger,45_d500_160_2,45_d500_152_0,45_d500_160,45_d500_152,neighborhood,7,7,84,demographie,59,205,badger->badger,2007,77,b2012,218,61,31,126
13185,13,SB0832,cattle,cattle,64420015_5,64420015_2,64420015,64420015,within,7,-1,10,abattage,66,205,cattle->cattle,2007,3,b2012,218,61,31,126
13186,13,SB0832,badger,cattle,45_d500_160_3,64420015_0,45_d500_160,64420015,cattle,8,8,36,demographie,73,205,cattle->badger,2007,28,b2012,218,61,31,126
13187,13,SB0832,badger,cattle,45_d500_156_1,64420015_2,45_d500_156,64420015,cattle,8,8,73,demographie,74,205,cattle->badger,2007,65,b2012,218,61,31,126
13188,13,SB0832,badger,badger,45_d500_152_2,45_d500_152_1,45_d500_152,45_d500_152,within,10,10,50,demographie,85,205,badger->badger,2007,40,b2012,218,61,31,126
13189,13,SB0832,cattle,cattle,64420015_7,64420015_1,64420015,64420015,within,10,-1,10,abattage,89,205,cattle->cattle,2007,0,b2012,218,61,31,126
13190,13,SB0832,cattle,cattle,64420015_6,64420015_2,64420015,64420015,within,10,-1,10,abattage,90,205,cattle->cattle,2007,0,b2012,218,61,31,126
13191,13,SB0832,badger,badger,45_d500_156_2,45_d500_156_0,45_d500_156,45_d500_156,within,29,29,92,trapping,226,205,badger->badger,2009,63,b2012,218,61,31,126
13192,13,SB0832,cattle,badger,64420012_0,45_d500_160_2,64420012,45_d500_160,badger,45,48,58,demographie,306,205,badger->cattle,2010,13,b2012,218,61,31,126
13193,13,SB0832,cattle,cattle,64420012_1,64420012_0,64420012,64420012,within,50,-1,52,demographie,325,205,cattle->cattle,2011,2,b2012,218,61,31,126
13194,13,SB0832,cattle,cattle,64420012_2,64420012_0,64420012,64420012,within,50,57,59,abattage,326,205,cattle->cattle,2011,9,b2012,218,61,31,126
13195,13,SB0832,cattle,cattle,64420012_3,64420012_0,64420012,64420012,within,50,52,59,abattage,327,205,cattle->cattle,2011,9,b2012,218,61,31,126
13196,13,SB0832,badger,cattle,45_d500_124_0,64420012_0,45_d500_124,64420012,cattle,52,52,157,NA,334,205,cattle->badger,2011,105,b2012,218,61,31,126
13197,13,SB0832,badger,cattle,45_d500_124_1,64420012_3,45_d500_124,64420012,cattle,52,52,85,demographie,335,205,cattle->badger,2011,33,b2012,218,61,31,126
13198,13,SB0832,badger,cattle,45_d500_124_2,64420012_0,45_d500_124,64420012,cattle,53,53,67,demographie,342,205,cattle->badger,2011,14,b2012,218,61,31,126
13199,13,SB0832,cattle,badger,64420039_0,45_d500_152_0,64420039,45_d500_152,badger,58,60,73,abattage,364,205,badger->cattle,2011,15,b2012,218,61,31,126
13200,13,SB0832,badger,badger,45_d500_156_3,45_d500_156_1,45_d500_156,45_d500_156,within,62,62,99,demographie,386,205,badger->badger,2012,37,b2016,218,61,31,126
13201,13,SB0832,badger,cattle,45_d500_170_0,64420039_0,45_d500_170,64420039,cattle,63,63,68,trapping,396,205,cattle->badger,2012,5,b2016,218,61,31,126
13202,13,SB0832,badger,cattle,45_d500_99_766_0,64420039_0,45_d500_99_766,64420039,cattle,63,63,75,demographie,397,205,cattle->badger,2012,12,b2016,218,61,31,126
13203,13,SB0832,badger,cattle,45_d500_99_839_1,64420039_0,45_d500_99_839,64420039,cattle,63,63,112,trapping,398,205,cattle->badger,2012,49,b2016,218,61,31,126
13204,13,SB0832,cattle,cattle,64420039_1,64420039_0,64420039,64420039,within,64,-1,71,abattage,400,205,cattle->cattle,2012,7,b2016,218,61,31,126
13205,13,SB0832,badger,cattle,45_d500_124_3,64420039_0,45_d500_124,64420039,cattle,64,64,92,trapping,401,205,cattle->badger,2012,28,b2016,218,61,31,126
13206,13,SB0832,badger,cattle,45_d500_170_1,64420039_0,45_d500_170,64420039,cattle,64,64,80,trapping,402,205,cattle->badger,2012,16,b2016,218,61,31,126
13207,13,SB0832,badger,cattle,45_d500_99_766_1,64420039_0,45_d500_99_766,64420039,cattle,64,64,150,demographie,403,205,cattle->badger,2012,86,b2016,218,61,31,126
13208,13,SB0832,badger,badger,45_d500_171_0,45_d500_124_3,45_d500_171,45_d500_124,neighborhood,65,65,157,NA,406,205,badger->badger,2012,92,b2016,218,61,31,126
13209,13,SB0832,cattle,cattle,64420039_2,64420039_0,64420039,64420039,within,65,67,73,abattage,409,205,cattle->cattle,2012,8,b2016,218,61,31,126
13210,13,SB0832,cattle,cattle,64420039_3,64420039_0,64420039,64420039,within,65,66,71,abattage,410,205,cattle->cattle,2012,6,b2016,218,61,31,126
13211,13,SB0832,badger,cattle,45_d500_99_766_2,64420039_0,45_d500_99_766,64420039,cattle,65,65,78,trapping,411,205,cattle->badger,2012,13,b2016,218,61,31,126
13212,13,SB0832,cattle,cattle,64420039_4,64420039_2,64420039,64420039,within,68,-1,71,abattage,427,205,cattle->cattle,2012,3,b2016,218,61,31,126
