X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle
11169,15,SB0832,badger,NA,45_d500_169_0,NA,45_d500_169,NA,initialisation,0,0,67,demographie,15,403,NA->badger,2007,67,b2012,319,33,40,246
11170,15,SB0832,boar,badger,64281_0,45_d500_169_0,64281,45_d500_169,badger,30,30,49,demographie,158,403,badger->boar,2009,19,b2012,319,33,40,246
11171,15,SB0832,cattle,boar,64281003_0,64281_0,64281003,64281,boar,34,36,49,abattage,209,403,boar->cattle,2009,15,b2012,319,33,40,246
11172,15,SB0832,cattle,cattle,64281003_1,64281003_0,64281003,64281003,within,38,40,51,abattage,275,403,cattle->cattle,2010,13,b2012,319,33,40,246
11173,15,SB0832,cattle,cattle,64281003_2,64281003_0,64281003,64281003,within,40,42,49,abattage,310,403,cattle->cattle,2010,9,b2012,319,33,40,246
11174,15,SB0832,boar,cattle,64281_1,64281003_1,64281,64281003,cattle,40,40,51,demographie,311,403,cattle->boar,2010,11,b2012,319,33,40,246
11175,15,SB0832,boar,cattle,64281_2,64281003_0,64281,64281003,cattle,41,41,97,demographie,321,403,cattle->boar,2010,56,b2012,319,33,40,246
11176,15,SB0832,badger,cattle,45_d500_170_0,64281003_0,45_d500_170,64281003,cattle,42,42,114,trapping,339,403,cattle->badger,2010,72,b2012,319,33,40,246
11177,15,SB0832,cattle,cattle,64281003_3,64281003_2,64281003,64281003,within,43,47,51,abattage,356,403,cattle->cattle,2010,8,b2012,319,33,40,246
11178,15,SB0832,cattle,cattle,64416031_0,64281003_0,64416031,64281003,pasture,44,45,59,demographie,381,403,cattle->cattle,2010,15,b2012,319,33,40,246
11179,15,SB0832,boar,cattle,64416_0,64416031_0,64416,64416031,cattle,47,47,85,demographie,463,403,cattle->boar,2010,38,b2012,319,33,40,246
11180,15,SB0832,cattle,cattle,64281003_4,64281003_2,64281003,64281003,within,48,-1,49,abattage,494,403,cattle->cattle,2011,1,b2012,319,33,40,246
11181,15,SB0832,cattle,cattle,64416031_1,64416031_0,64416031,64416031,within,49,51,60,abattage,551,403,cattle->cattle,2011,11,b2012,319,33,40,246
11182,15,SB0832,cattle,cattle,64281003_5,64281003_3,64281003,64281003,within,50,51,51,abattage,587,403,cattle->cattle,2011,1,b2012,319,33,40,246
11183,15,SB0832,cattle,cattle,64366032_0,64416031_0,64416031,64416031,within,50,53,63,demographie,604,403,cattle->cattle,2011,13,b2012,319,33,40,246
11184,15,SB0832,boar,cattle,64416_1,64416031_1,64416,64416031,cattle,51,51,82,demographie,646,403,cattle->boar,2011,31,b2012,319,33,40,246
11185,15,SB0832,cattle,cattle,64366035_0,64366032_0,64366035,64366032,pasture,55,63,70,abattage,770,403,cattle->cattle,2011,15,b2012,319,33,40,246
