X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,presence_2,presence_3,presence_4,presence_5,presence_6
79310,15,SB0832,badger,badger,45_d500_99_866_1,45_d500_99_866_0,45_d500_99_866,45_d500_99_866,within,56,56,103,trapping,1244,317,badger->badger,2011,47,b2012,175,27,69,79,45_d500_99_866_0->45_d500_99_866_1,45_d500_99_866_0->45_d500_99_866_1,45_d500_99_866_0->45_d500_99_866_1,NA,45_d500_99_866_0->45_d500_99_866_1,NA,1,1,1,1,1
79311,15,SB0832,badger,badger,45_d500_99_766_1,45_d500_159_855_1,45_d500_99_766,45_d500_159_855,neighborhood,58,58,75,demographie,1347,317,badger->badger,2011,17,b2012,175,27,69,79,45_d500_159_855_1->45_d500_99_766_1,45_d500_159_855_1->45_d500_99_766_1,45_d500_159_855_1->45_d500_99_766_1,NA,45_d500_159_855_1->45_d500_99_766_1,NA,1,1,1,1,1
79312,15,SB0832,badger,badger,45_d500_182_1,45_d500_182_0,45_d500_182,45_d500_182,within,58,58,80,trapping,1348,317,badger->badger,2011,22,b2012,175,27,69,79,45_d500_182_0->45_d500_182_1,45_d500_182_0->45_d500_182_1,45_d500_182_0->45_d500_182_1,NA,45_d500_182_0->45_d500_182_1,NA,1,1,1,1,1
79313,15,SB0832,badger,badger,45_d500_99_866_2,45_d500_99_866_1,45_d500_99_866,45_d500_99_866,within,62,62,157,NA,1640,317,badger->badger,2012,95,b2016,175,27,69,79,45_d500_99_866_1->45_d500_99_866_2,45_d500_99_866_1->45_d500_99_866_2,45_d500_99_866_1->45_d500_99_866_2,NA,45_d500_99_866_1->45_d500_99_866_2,NA,1,1,1,1,1
79314,15,SB0832,badger,badger,45_d500_159_855_2,45_d500_159_855_0,45_d500_159_855,45_d500_159_855,within,64,64,67,demographie,1766,317,badger->badger,2012,3,b2016,175,27,69,79,45_d500_159_855_0->45_d500_159_855_2,45_d500_159_855_0->45_d500_159_855_2,45_d500_159_855_0->45_d500_159_855_2,NA,45_d500_159_855_0->45_d500_159_855_2,NA,1,1,0,1,0
79315,15,SB0832,boar,badger,64416_0,45_d500_182_0,64416,45_d500_182,badger,64,64,157,NA,1767,317,badger->boar,2012,93,b2016,175,27,69,79,45_d500_182_0->64416_0,45_d500_182_0->64416_0,NA,64420035_1->64416_0,NA,64420035_1->64416_0,1,1,1,1,1
79316,15,SB0832,cattle,badger,64420047_0,45_d500_99_766_1,64420047,45_d500_99_766,badger,64,-1,67,demographie,1768,317,badger->cattle,2012,3,b2016,175,27,69,79,45_d500_99_766_1->64420047_0,45_d500_99_766_1->64420047_0,45_d500_99_766_1->64420047_0,64420035_0->64420047_0,45_d500_99_766_1->64420047_0,64420035_0->64420047_0,1,1,1,1,1
79317,15,SB0832,boar,cattle,64349_0,64349068_0,64349,64349068,cattle,65,65,87,demographie,1897,317,cattle->boar,2012,22,b2016,175,27,69,79,64349068_0->64349_0,64349068_0->64349_0,NA,64349068_0->64349_0,NA,64349068_0->64349_0,1,0,1,0,1
79318,15,SB0832,boar,cattle,64349_1,64349068_0,64349,64349068,cattle,66,66,67,demographie,1973,317,cattle->boar,2012,1,b2016,175,27,69,79,64349068_0->64349_1,64349068_0->64349_1,NA,64349068_0->64349_1,NA,64349068_0->64349_1,1,0,1,0,1
79319,15,SB0832,cattle,cattle,64349068_1,64349068_0,64349068,64349068,within,68,81,87,abattage,2140,317,cattle->cattle,2012,19,b2016,175,27,69,79,64349068_0->64349068_1,64349068_0->64349068_1,64349068_0->64349068_1,64349068_0->64349068_1,64349068_0->64349068_1,64349068_0->64349068_1,1,1,1,1,1
79320,15,SB0832,badger,badger,45_d500_151_0,45_d500_159_855_0,45_d500_151,45_d500_159_855,neighborhood,69,69,90,trapping,2185,317,badger->badger,2012,21,b2016,175,27,69,79,45_d500_159_855_0->45_d500_151_0,45_d500_159_855_0->45_d500_151_0,45_d500_159_855_0->45_d500_151_0,NA,45_d500_159_855_0->45_d500_151_0,NA,1,1,1,1,1
79321,15,SB0832,badger,cattle,45_d500_192_0,64349068_0,45_d500_192,64349068,cattle,70,70,90,trapping,2279,317,cattle->badger,2012,20,b2016,175,27,69,79,64349068_0->45_d500_192_0,64349068_0->45_d500_192_0,64349068_0->45_d500_192_0,NA,64349068_0->45_d500_192_0,NA,1,1,1,1,1
79322,15,SB0832,badger,badger,45_d500_151_1,45_d500_151_0,45_d500_151,45_d500_151,within,71,71,157,NA,2341,317,badger->badger,2012,86,b2016,175,27,69,79,45_d500_151_0->45_d500_151_1,45_d500_151_0->45_d500_151_1,45_d500_151_0->45_d500_151_1,NA,45_d500_151_0->45_d500_151_1,NA,1,1,1,1,1
79323,15,SB0832,cattle,cattle,64349068_2,64349068_0,64349068,64349068,within,71,75,87,abattage,2382,317,cattle->cattle,2012,16,b2016,175,27,69,79,64349068_0->64349068_2,64349068_0->64349068_2,64349068_0->64349068_2,64349068_0->64349068_2,64349068_0->64349068_2,64349068_0->64349068_2,1,1,1,1,1
79324,15,SB0832,cattle,cattle,64349068_3,64349068_0,64349068,64349068,within,71,73,87,abattage,2383,317,cattle->cattle,2012,16,b2016,175,27,69,79,64349068_0->64349068_3,64349068_0->64349068_3,64349068_0->64349068_3,64349068_0->64349068_3,64349068_0->64349068_3,64349068_0->64349068_3,1,1,1,1,1
79325,15,SB0832,boar,cattle,64349_2,64349068_0,64349,64349068,cattle,71,71,86,demographie,2384,317,cattle->boar,2012,15,b2016,175,27,69,79,64349068_0->64349_2,64349068_0->64349_2,NA,64349068_0->64349_2,NA,64349068_0->64349_2,1,0,1,0,1
79326,15,SB0832,boar,cattle,64349_3,64349068_0,64349,64349068,cattle,71,71,76,demographie,2385,317,cattle->boar,2012,5,b2016,175,27,69,79,64349068_0->64349_3,64349068_0->64349_3,NA,64349068_0->64349_3,NA,64349068_0->64349_3,1,0,1,0,1
79327,15,SB0832,boar,badger,64349_6,45_d500_192_0,64349,45_d500_192,badger,72,72,142,demographie,2447,317,badger->boar,2013,70,b2016,175,27,69,79,45_d500_192_0->64349_6,45_d500_192_0->64349_6,NA,64349068_0->64349_6,NA,64349068_0->64349_6,1,0,1,0,1
79328,15,SB0832,cattle,cattle,64349068_4,64349068_0,64349068,64349068,within,72,75,89,abattage,2497,317,cattle->cattle,2013,17,b2016,175,27,69,79,64349068_0->64349068_4,64349068_0->64349068_4,64349068_0->64349068_4,64349068_0->64349068_4,64349068_0->64349068_4,64349068_0->64349068_4,1,1,1,1,1
79329,15,SB0832,boar,cattle,64349_4,64349068_0,64349,64349068,cattle,72,72,87,demographie,2498,317,cattle->boar,2013,15,b2016,175,27,69,79,64349068_0->64349_4,64349068_0->64349_4,NA,64349068_0->64349_4,NA,64349068_0->64349_4,1,1,1,1,1
79330,15,SB0832,boar,cattle,64349_5,64349068_0,64349,64349068,cattle,72,72,157,NA,2499,317,cattle->boar,2013,85,b2016,175,27,69,79,64349068_0->64349_5,64349068_0->64349_5,NA,64349068_0->64349_5,NA,64349068_0->64349_5,1,1,1,1,1
79331,15,SB0832,cattle,cattle,64349068_5,64349068_3,64349068,64349068,within,73,-1,89,abattage,2604,317,cattle->cattle,2013,16,b2016,175,27,69,79,64349068_3->64349068_5,64349068_3->64349068_5,64349068_3->64349068_5,64349068_3->64349068_5,64349068_3->64349068_5,64349068_3->64349068_5,1,1,1,1,1
79332,15,SB0832,badger,badger,45_d500_151_2,45_d500_151_0,45_d500_151,45_d500_151,within,74,74,77,trapping,2659,317,badger->badger,2013,3,b2016,175,27,69,79,45_d500_151_0->45_d500_151_2,45_d500_151_0->45_d500_151_2,45_d500_151_0->45_d500_151_2,NA,45_d500_151_0->45_d500_151_2,NA,1,1,0,1,0
79333,15,SB0832,badger,badger,45_d500_192_1,45_d500_192_0,45_d500_192,45_d500_192,within,74,74,104,trapping,2660,317,badger->badger,2013,30,b2016,175,27,69,79,45_d500_192_0->45_d500_192_1,45_d500_192_0->45_d500_192_1,45_d500_192_0->45_d500_192_1,NA,45_d500_192_0->45_d500_192_1,NA,1,1,1,1,1
79334,15,SB0832,cattle,cattle,64349068_6,64349068_0,64349068,64349068,within,74,79,87,abattage,2693,317,cattle->cattle,2013,13,b2016,175,27,69,79,64349068_0->64349068_6,64349068_0->64349068_6,64349068_0->64349068_6,64349068_0->64349068_6,64349068_0->64349068_6,64349068_0->64349068_6,1,1,1,1,1
79335,15,SB0832,cattle,badger,64420035_2,45_d500_182_1,64420035,45_d500_182,badger,75,76,99,abattage,2738,317,badger->cattle,2013,24,b2016,175,27,69,79,45_d500_182_1->64420035_2,45_d500_182_1->64420035_2,45_d500_182_1->64420035_2,64420035_1->64420035_2,45_d500_182_1->64420035_2,64420035_1->64420035_2,1,1,1,1,1
79336,15,SB0832,cattle,badger,64349068_7,45_d500_192_0,64349068,45_d500_192,badger,75,79,89,abattage,2739,317,badger->cattle,2013,14,b2016,175,27,69,79,45_d500_192_0->64349068_7,45_d500_192_0->64349068_7,45_d500_192_0->64349068_7,64349068_0->64349068_7,45_d500_192_0->64349068_7,64349068_0->64349068_7,1,1,1,1,1
79337,15,SB0832,cattle,boar,64349001_0,64349_4,64349001,64349,boar,75,80,88,abattage,2759,317,boar->cattle,2013,13,b2016,175,27,69,79,64349_4->64349001_0,64349_4->64349001_0,64349068_0->64349001_0,64349_4->64349001_0,64349068_0->64349001_0,64349_4->64349001_0,1,1,1,1,1
79338,15,SB0832,boar,cattle,64349_7,64349068_4,64349,64349068,cattle,76,76,77,demographie,2809,317,cattle->boar,2013,1,b2016,175,27,69,79,64349068_4->64349_7,64349068_4->64349_7,NA,64349068_4->64349_7,NA,64349068_4->64349_7,1,0,1,0,1
79339,15,SB0832,cattle,badger,64420035_3,45_d500_124_0,64420035,45_d500_124,badger,77,84,97,abattage,2849,317,badger->cattle,2013,20,b2016,175,27,69,79,45_d500_124_0->64420035_3,45_d500_124_0->64420035_3,45_d500_124_0->64420035_3,NA,45_d500_124_0->64420035_3,NA,1,1,1,1,1
79340,15,SB0832,cattle,badger,64349068_9,45_d500_159_855_1,64349068,45_d500_159_855,badger,77,82,87,abattage,2850,317,badger->cattle,2013,10,b2016,175,27,69,79,45_d500_159_855_1->64349068_9,45_d500_159_855_1->64349068_9,45_d500_159_855_1->64349068_9,64420035_0->64349068_9,45_d500_159_855_1->64349068_9,64420035_0->64349068_9,1,1,1,1,1
79341,15,SB0832,boar,badger,64349_8,45_d500_192_1,64349,45_d500_192,badger,77,77,87,demographie,2851,317,badger->boar,2013,10,b2016,175,27,69,79,45_d500_192_1->64349_8,45_d500_192_1->64349_8,NA,64349068_0->64349_8,NA,64349068_0->64349_8,1,0,1,0,1
79342,15,SB0832,cattle,cattle,64349068_8,64349068_3,64349068,64349068,within,77,-1,89,abattage,2879,317,cattle->cattle,2013,12,b2016,175,27,69,79,64349068_3->64349068_8,64349068_3->64349068_8,64349068_3->64349068_8,64349068_3->64349068_8,64349068_3->64349068_8,64349068_3->64349068_8,1,1,1,1,1
79343,15,SB0832,badger,cattle,45_d500_182_2,64420035_2,45_d500_182,64420035,cattle,77,77,154,demographie,2887,317,cattle->badger,2013,77,b2016,175,27,69,79,64420035_2->45_d500_182_2,64420035_2->45_d500_182_2,64420035_2->45_d500_182_2,NA,64420035_2->45_d500_182_2,NA,1,1,1,1,1
79344,15,SB0832,badger,cattle,45_d500_157_858_0,64420035_2,45_d500_157_858,64420035,cattle,78,78,103,trapping,2948,317,cattle->badger,2013,25,b2016,175,27,69,79,64420035_2->45_d500_157_858_0,64420035_2->45_d500_157_858_0,64420035_2->45_d500_157_858_0,NA,64420035_2->45_d500_157_858_0,NA,1,1,0,1,0
79345,15,SB0832,boar,boar,64349_10,64349_0,64349,64349,within,80,80,90,demographie,3040,317,boar->boar,2013,10,b2016,175,27,69,79,64349_0->64349_10,64349_0->64349_10,NA,64349_0->64349_10,NA,64349_0->64349_10,1,0,1,0,1
79346,15,SB0832,boar,cattle,64349_11,64349068_0,64349,64349068,cattle,80,80,100,demographie,3041,317,cattle->boar,2013,20,b2016,175,27,69,79,64349068_0->64349_11,64349068_0->64349_11,NA,64349068_0->64349_11,NA,64349068_0->64349_11,1,0,1,0,1
79347,15,SB0832,boar,cattle,64349_13,64349068_2,64349,64349068,cattle,81,81,85,demographie,3086,317,cattle->boar,2013,4,b2016,175,27,69,79,64349068_2->64349_13,64349068_2->64349_13,NA,64349068_2->64349_13,NA,64349068_2->64349_13,1,0,1,0,1
79348,15,SB0832,boar,cattle,64349_14,64349068_2,64349,64349068,cattle,81,81,86,demographie,3087,317,cattle->boar,2013,5,b2016,175,27,69,79,64349068_2->64349_14,64349068_2->64349_14,NA,64349068_2->64349_14,NA,64349068_2->64349_14,1,0,1,0,1
79349,15,SB0832,boar,cattle,64349_12,64349068_3,64349,64349068,cattle,81,81,157,NA,3088,317,cattle->boar,2013,76,b2016,175,27,69,79,64349068_3->64349_12,64349068_3->64349_12,NA,64349068_3->64349_12,NA,64349068_3->64349_12,1,1,1,1,1
79350,15,SB0832,badger,badger,45_d500_99_766_2,45_d500_99_766_0,45_d500_99_766,45_d500_99_766,within,82,82,101,trapping,3120,317,badger->badger,2013,19,b2016,175,27,69,79,45_d500_99_766_0->45_d500_99_766_2,45_d500_99_766_0->45_d500_99_766_2,45_d500_99_766_0->45_d500_99_766_2,NA,45_d500_99_766_0->45_d500_99_766_2,NA,1,1,1,1,1
79351,15,SB0832,badger,cattle,45_d500_160_2,64420035_2,45_d500_160,64420035,cattle,82,82,97,demographie,3151,317,cattle->badger,2013,15,b2016,175,27,69,79,64420035_2->45_d500_160_2,64420035_2->45_d500_160_2,64420035_2->45_d500_160_2,NA,64420035_2->45_d500_160_2,NA,1,1,0,1,0
79352,15,SB0832,boar,cattle,64349_16,64349001_0,64349,64349001,cattle,83,83,86,demographie,3218,317,cattle->boar,2013,3,b2016,175,27,69,79,64349001_0->64349_16,64349001_0->64349_16,NA,64349001_0->64349_16,NA,64349001_0->64349_16,1,0,1,0,1
79353,15,SB0832,cattle,cattle,64349068_11,64349068_1,64349068,64349068,within,83,85,87,abattage,3219,317,cattle->cattle,2013,4,b2016,175,27,69,79,64349068_1->64349068_11,64349068_1->64349068_11,64349068_1->64349068_11,64349068_1->64349068_11,64349068_1->64349068_11,64349068_1->64349068_11,1,1,1,1,1
79354,15,SB0832,cattle,cattle,64349068_10,64349068_2,64349068,64349068,within,83,89,89,abattage,3220,317,cattle->cattle,2013,6,b2016,175,27,69,79,64349068_2->64349068_10,64349068_2->64349068_10,64349068_2->64349068_10,64349068_2->64349068_10,64349068_2->64349068_10,64349068_2->64349068_10,1,1,1,1,1
79355,15,SB0832,cattle,cattle,64349068_12,64349068_4,64349068,64349068,within,83,85,89,abattage,3221,317,cattle->cattle,2013,6,b2016,175,27,69,79,64349068_4->64349068_12,64349068_4->64349068_12,64349068_4->64349068_12,64349068_4->64349068_12,64349068_4->64349068_12,64349068_4->64349068_12,1,1,1,1,1
79356,15,SB0832,cattle,cattle,64349001_1,64349001_0,64349001,64349001,within,84,-1,88,abattage,3291,317,cattle->cattle,2014,4,b2016,175,27,69,79,64349001_0->64349001_1,64349001_0->64349001_1,64349001_0->64349001_1,64349001_0->64349001_1,64349001_0->64349001_1,64349001_0->64349001_1,1,1,1,1,1
79357,15,SB0832,boar,cattle,64349_17,64349001_0,64349,64349001,cattle,84,84,97,demographie,3292,317,cattle->boar,2014,13,b2016,175,27,69,79,64349001_0->64349_17,64349001_0->64349_17,NA,64349001_0->64349_17,NA,64349001_0->64349_17,1,0,1,0,1
79358,15,SB0832,cattle,cattle,64349068_14,64349068_2,64349068,64349068,within,84,85,89,abattage,3293,317,cattle->cattle,2014,5,b2016,175,27,69,79,64349068_2->64349068_14,64349068_2->64349068_14,64349068_2->64349068_14,64349068_2->64349068_14,64349068_2->64349068_14,64349068_2->64349068_14,1,1,1,1,1
79359,15,SB0832,cattle,cattle,64349068_13,64349068_7,64349068,64349068,within,84,-1,87,abattage,3294,317,cattle->cattle,2014,3,b2016,175,27,69,79,64349068_7->64349068_13,64349068_7->64349068_13,64349068_7->64349068_13,64349068_7->64349068_13,64349068_7->64349068_13,64349068_7->64349068_13,1,1,1,1,1
79360,15,SB0832,cattle,cattle,64349068_16,64349068_7,64349068,64349068,within,84,-1,89,abattage,3295,317,cattle->cattle,2014,5,b2016,175,27,69,79,64349068_7->64349068_16,64349068_7->64349068_16,64349068_7->64349068_16,64349068_7->64349068_16,64349068_7->64349068_16,64349068_7->64349068_16,1,1,1,1,1
79361,15,SB0832,cattle,cattle,64349068_15,64349068_9,64349068,64349068,within,84,86,87,abattage,3296,317,cattle->cattle,2014,3,b2016,175,27,69,79,64349068_9->64349068_15,64349068_9->64349068_15,64349068_9->64349068_15,64349068_9->64349068_15,64349068_9->64349068_15,64349068_9->64349068_15,1,1,1,1,1
79362,15,SB0832,cattle,cattle,64349001_2,64349001_0,64349001,64349001,within,85,-1,90,abattage,3372,317,cattle->cattle,2014,5,b2016,175,27,69,79,64349001_0->64349001_2,64349001_0->64349001_2,64349001_0->64349001_2,64349001_0->64349001_2,64349001_0->64349001_2,64349001_0->64349001_2,1,1,1,1,1
79363,15,SB0832,boar,cattle,64349_18,64349001_0,64349,64349001,cattle,85,85,87,demographie,3373,317,cattle->boar,2014,2,b2016,175,27,69,79,64349001_0->64349_18,64349001_0->64349_18,NA,64349001_0->64349_18,NA,64349001_0->64349_18,1,0,1,0,1
79364,15,SB0832,cattle,cattle,64349068_17,64349068_6,64349068,64349068,within,85,89,89,abattage,3374,317,cattle->cattle,2014,4,b2016,175,27,69,79,64349068_6->64349068_17,64349068_6->64349068_17,64349068_6->64349068_17,64349068_6->64349068_17,64349068_6->64349068_17,64349068_6->64349068_17,1,1,1,1,1
79365,15,SB0832,cattle,cattle,64349068_18,64349068_1,64349068,64349068,within,86,-1,87,abattage,3430,317,cattle->cattle,2014,1,b2016,175,27,69,79,64349068_1->64349068_18,64349068_1->64349068_18,64349068_1->64349068_18,64349068_1->64349068_18,64349068_1->64349068_18,64349068_1->64349068_18,1,1,1,1,1
79366,15,SB0832,cattle,cattle,64349068_19,64349068_14,64349068,64349068,within,86,-1,87,abattage,3431,317,cattle->cattle,2014,1,b2016,175,27,69,79,64349068_14->64349068_19,64349068_14->64349068_19,64349068_14->64349068_19,64349068_14->64349068_19,64349068_14->64349068_19,64349068_14->64349068_19,1,1,1,1,1
79367,15,SB0832,cattle,cattle,64349068_20,64349068_14,64349068,64349068,within,86,-1,87,abattage,3432,317,cattle->cattle,2014,1,b2016,175,27,69,79,64349068_14->64349068_20,64349068_14->64349068_20,64349068_14->64349068_20,64349068_14->64349068_20,64349068_14->64349068_20,64349068_14->64349068_20,1,1,1,1,1
79368,15,SB0832,cattle,cattle,64349068_21,64349068_6,64349068,64349068,within,86,87,87,abattage,3433,317,cattle->cattle,2014,1,b2016,175,27,69,79,64349068_6->64349068_21,64349068_6->64349068_21,64349068_6->64349068_21,64349068_6->64349068_21,64349068_6->64349068_21,64349068_6->64349068_21,1,1,1,1,1
79369,15,SB0832,cattle,cattle,64349068_22,64349068_6,64349068,64349068,within,86,-1,89,abattage,3434,317,cattle->cattle,2014,3,b2016,175,27,69,79,64349068_6->64349068_22,64349068_6->64349068_22,64349068_6->64349068_22,64349068_6->64349068_22,64349068_6->64349068_22,64349068_6->64349068_22,1,1,1,1,1
79370,15,SB0832,cattle,cattle,64349068_23,64349068_9,64349068,64349068,within,86,-1,87,abattage,3435,317,cattle->cattle,2014,1,b2016,175,27,69,79,64349068_9->64349068_23,64349068_9->64349068_23,64349068_9->64349068_23,64349068_9->64349068_23,64349068_9->64349068_23,64349068_9->64349068_23,1,1,1,1,1
79371,15,SB0832,cattle,badger,64420035_4,45_d500_99_766_2,64420035,45_d500_99_766,badger,88,-1,95,demographie,3514,317,badger->cattle,2014,7,b2016,175,27,69,79,45_d500_99_766_2->64420035_4,45_d500_99_766_2->64420035_4,45_d500_99_766_2->64420035_4,64420035_0->64420035_4,45_d500_99_766_2->64420035_4,64420035_0->64420035_4,1,1,1,1,1
79372,15,SB0832,badger,cattle,45_d500_190_1526_0,64349068_1,45_d500_190_1526,64349068,cattle,88,88,113,trapping,3529,317,cattle->badger,2014,25,b2016,175,27,69,79,64349068_1->45_d500_190_1526_0,64349068_1->45_d500_190_1526_0,64349068_1->45_d500_190_1526_0,NA,64349068_1->45_d500_190_1526_0,NA,1,1,1,1,1
79373,15,SB0832,cattle,cattle,64420039_0,64420035_3,64420039,64420035,pasture,88,91,97,abattage,3543,317,cattle->cattle,2014,9,b2016,175,27,69,79,64420035_3->64420039_0,64420035_3->64420039_0,64420035_3->64420039_0,64420035_3->64420039_0,64420035_3->64420039_0,64420035_3->64420039_0,1,1,1,1,1
79374,15,SB0832,boar,cattle,64349_19,64349001_0,64349,64349001,cattle,89,89,94,demographie,3576,317,cattle->boar,2014,5,b2016,175,27,69,79,64349001_0->64349_19,64349001_0->64349_19,NA,64349001_0->64349_19,NA,64349001_0->64349_19,1,0,1,0,1
79375,15,SB0832,boar,cattle,64349_20,64349001_0,64349,64349001,cattle,89,89,102,demographie,3577,317,cattle->boar,2014,13,b2016,175,27,69,79,64349001_0->64349_20,64349001_0->64349_20,NA,64349001_0->64349_20,NA,64349001_0->64349_20,1,0,1,0,1
79376,15,SB0832,boar,cattle,64349_21,64349068_0,64349,64349068,cattle,89,89,90,demographie,3578,317,cattle->boar,2014,1,b2016,175,27,69,79,64349068_0->64349_21,64349068_0->64349_21,NA,64349068_0->64349_21,NA,64349068_0->64349_21,1,0,1,0,1
79377,15,SB0832,badger,badger,45_d500_182_3,45_d500_182_2,45_d500_182,45_d500_182,within,90,90,106,demographie,3607,317,badger->badger,2014,16,b2016,175,27,69,79,45_d500_182_2->45_d500_182_3,45_d500_182_2->45_d500_182_3,45_d500_182_2->45_d500_182_3,NA,45_d500_182_2->45_d500_182_3,NA,1,1,0,1,0
