X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,presence_2,presence_3,presence_4,presence_5,presence_6
86178,13,SB0832,cattle,cattle,64420015_10,64420015_0,64420015,64420015,within,21,23,35,abattage,129,19,cattle->cattle,2008,14,b2012,157,17,29,111,64420015_0->64420015_10,64420015_0->64420015_10,64420015_0->64420015_10,64420015_0->64420015_10,64420015_0->64420015_10,64420015_0->64420015_10,1,1,1,1,1
86179,13,SB0832,cattle,cattle,64420015_9,64420015_6,64420015,64420015,within,21,30,35,abattage,130,19,cattle->cattle,2008,14,b2012,157,17,29,111,64420015_6->64420015_9,64420015_6->64420015_9,64420015_6->64420015_9,64420015_6->64420015_9,64420015_6->64420015_9,64420015_6->64420015_9,1,1,1,1,1
86180,13,SB0832,cattle,cattle,64420015_11,64420015_2,64420015,64420015,within,22,27,35,abattage,132,19,cattle->cattle,2008,13,b2012,157,17,29,111,64420015_2->64420015_11,64420015_2->64420015_11,64420015_2->64420015_11,64420015_2->64420015_11,64420015_2->64420015_11,64420015_2->64420015_11,1,1,1,1,1
86181,13,SB0832,cattle,cattle,64420015_12,64420015_10,64420015,64420015,within,24,27,35,abattage,139,19,cattle->cattle,2009,11,b2012,157,17,29,111,64420015_10->64420015_12,64420015_10->64420015_12,64420015_10->64420015_12,64420015_10->64420015_12,64420015_10->64420015_12,64420015_10->64420015_12,1,1,1,1,1
86182,13,SB0832,cattle,cattle,64420015_13,64420015_2,64420015,64420015,within,25,-1,27,demographie,143,19,cattle->cattle,2009,2,b2012,157,17,29,111,64420015_2->64420015_13,64420015_2->64420015_13,64420015_2->64420015_13,64420015_2->64420015_13,64420015_2->64420015_13,64420015_2->64420015_13,1,1,1,1,1
86183,13,SB0832,cattle,cattle,64420015_14,64420015_2,64420015,64420015,within,26,30,35,abattage,145,19,cattle->cattle,2009,9,b2012,157,17,29,111,64420015_2->64420015_14,64420015_2->64420015_14,64420015_2->64420015_14,64420015_2->64420015_14,64420015_2->64420015_14,64420015_2->64420015_14,1,1,1,1,1
86184,13,SB0832,cattle,cattle,40089001_0,64420015_3,64420015,64420015,within,26,27,54,abattage,146,19,cattle->cattle,2009,28,b2012,157,17,29,111,64420015_3->40089001_0,64420015_3->40089001_0,64420015_3->40089001_0,64420015_3->40089001_0,64420015_3->40089001_0,64420015_3->40089001_0,1,1,1,1,1
86185,13,SB0832,badger,cattle,19_d500_24_0,40089001_0,19_d500_24,40089001,cattle,28,28,113,trapping,153,19,cattle->badger,2009,85,b2012,157,17,29,111,40089001_0->19_d500_24_0,40089001_0->19_d500_24_0,40089001_0->19_d500_24_0,NA,40089001_0->19_d500_24_0,NA,1,1,1,1,1
86186,13,SB0832,badger,cattle,2_d500_43_0,40089001_0,2_d500_43,40089001,cattle,28,28,90,demographie,154,19,cattle->badger,2009,62,b2012,157,17,29,111,40089001_0->2_d500_43_0,40089001_0->2_d500_43_0,40089001_0->2_d500_43_0,NA,40089001_0->2_d500_43_0,NA,1,1,0,1,0
86187,13,SB0832,cattle,cattle,64420015_15,64420015_0,64420015,64420015,within,28,35,35,abattage,157,19,cattle->cattle,2009,7,b2012,157,17,29,111,64420015_0->64420015_15,64420015_0->64420015_15,64420015_0->64420015_15,64420015_0->64420015_15,64420015_0->64420015_15,64420015_0->64420015_15,1,1,1,1,1
86188,13,SB0832,cattle,cattle,40089001_1,40089001_0,40089001,40089001,within,29,31,54,abattage,162,19,cattle->cattle,2009,25,b2012,157,17,29,111,40089001_0->40089001_1,40089001_0->40089001_1,40089001_0->40089001_1,40089001_0->40089001_1,40089001_0->40089001_1,40089001_0->40089001_1,1,1,1,1,1
86189,13,SB0832,badger,cattle,19_d500_24_1,40089001_0,19_d500_24,40089001,cattle,29,29,32,demographie,163,19,cattle->badger,2009,3,b2012,157,17,29,111,40089001_0->19_d500_24_1,NA,40089001_0->19_d500_24_1,NA,NA,NA,0,1,0,0,0
86190,13,SB0832,badger,cattle,2_d500_43_1,40089001_0,2_d500_43,40089001,cattle,29,29,104,trapping,164,19,cattle->badger,2009,75,b2012,157,17,29,111,40089001_0->2_d500_43_1,40089001_0->2_d500_43_1,40089001_0->2_d500_43_1,NA,40089001_0->2_d500_43_1,NA,1,1,0,1,0
86191,13,SB0832,badger,cattle,2_d500_9_0,40089001_0,2_d500_9,40089001,cattle,29,29,54,demographie,165,19,cattle->badger,2009,25,b2012,157,17,29,111,40089001_0->2_d500_9_0,NA,40089001_0->2_d500_9_0,NA,NA,NA,1,1,1,1,1
86192,13,SB0832,cattle,cattle,40270058_0,64420015_2,64420015,64420015,within,29,30,73,abattage,167,19,cattle->cattle,2009,44,b2012,157,17,29,111,64420015_2->40270058_0,64420015_2->40270058_0,64420015_2->40270058_0,64420015_2->40270058_0,64420015_2->40270058_0,64420015_2->40270058_0,1,1,1,1,1
86193,13,SB0832,cattle,cattle,64420015_16,64420015_6,64420015,64420015,within,29,33,35,abattage,168,19,cattle->cattle,2009,6,b2012,157,17,29,111,64420015_6->64420015_16,64420015_6->64420015_16,64420015_6->64420015_16,64420015_6->64420015_16,64420015_6->64420015_16,64420015_6->64420015_16,1,1,1,1,1
86194,13,SB0832,badger,cattle,2_d500_43_2,40089001_0,2_d500_43,40089001,cattle,30,30,92,demographie,173,19,cattle->badger,2009,62,b2012,157,17,29,111,40089001_0->2_d500_43_2,40089001_0->2_d500_43_2,40089001_0->2_d500_43_2,NA,40089001_0->2_d500_43_2,NA,1,1,0,1,0
86195,13,SB0832,cattle,cattle,64420015_17,64420015_11,64420015,64420015,within,31,32,34,demographie,184,19,cattle->cattle,2009,3,b2012,157,17,29,111,64420015_11->64420015_17,64420015_11->64420015_17,64420015_11->64420015_17,64420015_11->64420015_17,64420015_11->64420015_17,64420015_11->64420015_17,1,1,1,1,1
86196,13,SB0832,cattle,cattle,40089001_2,40089001_1,40089001,40089001,within,32,33,54,abattage,193,19,cattle->cattle,2009,22,b2012,157,17,29,111,40089001_1->40089001_2,40089001_1->40089001_2,40089001_1->40089001_2,40089001_1->40089001_2,40089001_1->40089001_2,40089001_1->40089001_2,1,1,1,1,1
86197,13,SB0832,cattle,cattle,40089001_3,40089001_1,40089001,40089001,within,32,40,54,abattage,194,19,cattle->cattle,2009,22,b2012,157,17,29,111,40089001_1->40089001_3,40089001_1->40089001_3,40089001_1->40089001_3,40089001_1->40089001_3,40089001_1->40089001_3,40089001_1->40089001_3,1,1,1,1,1
86198,13,SB0832,cattle,cattle,64420015_18,64420015_1,64420015,64420015,within,32,33,35,abattage,195,19,cattle->cattle,2009,3,b2012,157,17,29,111,64420015_1->64420015_18,64420015_1->64420015_18,64420015_1->64420015_18,64420015_1->64420015_18,64420015_1->64420015_18,64420015_1->64420015_18,1,1,1,1,1
86199,13,SB0832,cattle,cattle,40089001_4,40089001_2,40089001,40089001,within,33,34,54,abattage,202,19,cattle->cattle,2009,21,b2012,157,17,29,111,40089001_2->40089001_4,40089001_2->40089001_4,40089001_2->40089001_4,40089001_2->40089001_4,40089001_2->40089001_4,40089001_2->40089001_4,1,1,1,1,1
86200,13,SB0832,cattle,cattle,64420015_20,64420015_12,64420015,64420015,within,33,34,35,abattage,203,19,cattle->cattle,2009,2,b2012,157,17,29,111,64420015_12->64420015_20,64420015_12->64420015_20,64420015_12->64420015_20,64420015_12->64420015_20,64420015_12->64420015_20,64420015_12->64420015_20,1,1,1,1,1
86201,13,SB0832,cattle,cattle,64420015_19,64420015_4,64420015,64420015,within,33,35,35,abattage,204,19,cattle->cattle,2009,2,b2012,157,17,29,111,64420015_4->64420015_19,64420015_4->64420015_19,64420015_4->64420015_19,64420015_4->64420015_19,64420015_4->64420015_19,64420015_4->64420015_19,1,1,1,1,1
86202,13,SB0832,cattle,cattle,64420015_22,64420015_3,64420015,64420015,within,34,35,35,abattage,213,19,cattle->cattle,2009,1,b2012,157,17,29,111,64420015_3->64420015_22,64420015_3->64420015_22,64420015_3->64420015_22,64420015_3->64420015_22,64420015_3->64420015_22,64420015_3->64420015_22,1,1,1,1,1
86203,13,SB0832,cattle,cattle,64420015_21,64420015_9,64420015,64420015,within,34,-1,35,abattage,214,19,cattle->cattle,2009,1,b2012,157,17,29,111,64420015_9->64420015_21,64420015_9->64420015_21,64420015_9->64420015_21,64420015_9->64420015_21,64420015_9->64420015_21,64420015_9->64420015_21,1,1,1,1,1
86204,13,SB0832,boar,cattle,40270_0,40270058_0,40270,40270058,cattle,35,35,37,demographie,222,19,cattle->boar,2009,2,b2012,157,17,29,111,40270058_0->40270_0,NA,NA,40270058_0->40270_0,NA,NA,0,0,1,0,0
86205,13,SB0832,cattle,cattle,64420015_23,64420015_11,64420015,64420015,within,35,-1,35,abattage,224,19,cattle->cattle,2009,0,b2012,157,17,29,111,64420015_11->64420015_23,64420015_11->64420015_23,64420015_11->64420015_23,64420015_11->64420015_23,64420015_11->64420015_23,64420015_11->64420015_23,1,1,1,1,1
86206,13,SB0832,cattle,cattle,64420015_24,64420015_20,64420015,64420015,within,35,-1,35,abattage,225,19,cattle->cattle,2009,0,b2012,157,17,29,111,64420015_20->64420015_24,64420015_20->64420015_24,64420015_20->64420015_24,64420015_20->64420015_24,64420015_20->64420015_24,64420015_20->64420015_24,1,1,1,1,1
86207,13,SB0832,boar,cattle,40270_1,40270058_0,40270,40270058,cattle,36,36,47,demographie,236,19,cattle->boar,2010,11,b2012,157,17,29,111,40270058_0->40270_1,NA,NA,40270058_0->40270_1,NA,NA,0,0,1,0,0
86208,13,SB0832,cattle,cattle,40089001_5,40089001_0,40089001,40089001,within,37,40,54,abattage,244,19,cattle->cattle,2010,17,b2012,157,17,29,111,40089001_0->40089001_5,40089001_0->40089001_5,40089001_0->40089001_5,40089001_0->40089001_5,40089001_0->40089001_5,40089001_0->40089001_5,1,1,1,1,1
86209,13,SB0832,cattle,cattle,40089001_6,40089001_0,40089001,40089001,within,37,38,54,abattage,245,19,cattle->cattle,2010,17,b2012,157,17,29,111,40089001_0->40089001_6,40089001_0->40089001_6,40089001_0->40089001_6,40089001_0->40089001_6,40089001_0->40089001_6,40089001_0->40089001_6,1,1,1,1,1
86210,13,SB0832,cattle,cattle,40270058_1,40270058_0,40270058,40270058,within,38,40,73,abattage,256,19,cattle->cattle,2010,35,b2012,157,17,29,111,40270058_0->40270058_1,40270058_0->40270058_1,40270058_0->40270058_1,40270058_0->40270058_1,40270058_0->40270058_1,40270058_0->40270058_1,1,1,1,1,1
86211,13,SB0832,cattle,cattle,40089001_7,40089001_0,40089001,40089001,within,39,40,54,abattage,266,19,cattle->cattle,2010,15,b2012,157,17,29,111,40089001_0->40089001_7,40089001_0->40089001_7,40089001_0->40089001_7,40089001_0->40089001_7,40089001_0->40089001_7,40089001_0->40089001_7,1,1,1,1,1
86212,13,SB0832,cattle,cattle,40089001_8,40089001_0,40089001,40089001,within,39,43,54,abattage,267,19,cattle->cattle,2010,15,b2012,157,17,29,111,40089001_0->40089001_8,40089001_0->40089001_8,40089001_0->40089001_8,40089001_0->40089001_8,40089001_0->40089001_8,40089001_0->40089001_8,1,1,1,1,1
86213,13,SB0832,cattle,cattle,40089001_9,40089001_4,40089001,40089001,within,39,46,54,abattage,268,19,cattle->cattle,2010,15,b2012,157,17,29,111,40089001_4->40089001_9,40089001_4->40089001_9,40089001_4->40089001_9,40089001_4->40089001_9,40089001_4->40089001_9,40089001_4->40089001_9,1,1,1,1,1
86214,13,SB0832,cattle,cattle,40089001_10,40089001_2,40089001,40089001,within,41,43,54,abattage,286,19,cattle->cattle,2010,13,b2012,157,17,29,111,40089001_2->40089001_10,40089001_2->40089001_10,40089001_2->40089001_10,40089001_2->40089001_10,40089001_2->40089001_10,40089001_2->40089001_10,1,1,1,1,1
86215,13,SB0832,cattle,cattle,40089001_11,40089001_7,40089001,40089001,within,41,-1,51,demographie,287,19,cattle->cattle,2010,10,b2012,157,17,29,111,40089001_7->40089001_11,40089001_7->40089001_11,40089001_7->40089001_11,40089001_7->40089001_11,40089001_7->40089001_11,40089001_7->40089001_11,1,1,1,1,1
86216,13,SB0832,cattle,cattle,40089001_12,40089001_7,40089001,40089001,within,41,46,54,abattage,288,19,cattle->cattle,2010,13,b2012,157,17,29,111,40089001_7->40089001_12,40089001_7->40089001_12,40089001_7->40089001_12,40089001_7->40089001_12,40089001_7->40089001_12,40089001_7->40089001_12,1,1,1,1,1
86217,13,SB0832,boar,cattle,40270_2,40270058_0,40270,40270058,cattle,41,41,91,demographie,290,19,cattle->boar,2010,50,b2012,157,17,29,111,40270058_0->40270_2,40270058_0->40270_2,NA,40270058_0->40270_2,NA,40270058_0->40270_2,1,1,1,1,1
86218,13,SB0832,cattle,cattle,40089001_15,40089001_3,40089001,40089001,within,42,45,54,abattage,300,19,cattle->cattle,2010,12,b2012,157,17,29,111,40089001_3->40089001_15,40089001_3->40089001_15,40089001_3->40089001_15,40089001_3->40089001_15,40089001_3->40089001_15,40089001_3->40089001_15,1,1,1,1,1
86219,13,SB0832,cattle,cattle,40089001_13,40089001_7,40089001,40089001,within,42,43,54,abattage,301,19,cattle->cattle,2010,12,b2012,157,17,29,111,40089001_7->40089001_13,40089001_7->40089001_13,40089001_7->40089001_13,40089001_7->40089001_13,40089001_7->40089001_13,40089001_7->40089001_13,1,1,1,1,1
86220,13,SB0832,cattle,cattle,40089001_14,40089001_7,40089001,40089001,within,42,51,54,abattage,302,19,cattle->cattle,2010,12,b2012,157,17,29,111,40089001_7->40089001_14,40089001_7->40089001_14,40089001_7->40089001_14,40089001_7->40089001_14,40089001_7->40089001_14,40089001_7->40089001_14,1,1,1,1,1
86221,13,SB0832,boar,cattle,40270_3,40270058_1,40270,40270058,cattle,42,42,64,demographie,303,19,cattle->boar,2010,22,b2012,157,17,29,111,40270058_1->40270_3,40270058_1->40270_3,NA,40270058_1->40270_3,NA,40270058_1->40270_3,1,0,1,0,1
86222,13,SB0832,cattle,cattle,40089001_16,40089001_13,40089001,40089001,within,43,48,54,abattage,310,19,cattle->cattle,2010,11,b2012,157,17,29,111,40089001_13->40089001_16,40089001_13->40089001_16,40089001_13->40089001_16,40089001_13->40089001_16,40089001_13->40089001_16,40089001_13->40089001_16,1,1,1,1,1
86223,13,SB0832,cattle,cattle,40089001_17,40089001_0,40089001,40089001,within,44,52,54,abattage,325,19,cattle->cattle,2010,10,b2012,157,17,29,111,40089001_0->40089001_17,40089001_0->40089001_17,40089001_0->40089001_17,40089001_0->40089001_17,40089001_0->40089001_17,40089001_0->40089001_17,1,1,1,1,1
86224,13,SB0832,cattle,cattle,40089001_20,40089001_1,40089001,40089001,within,44,45,54,abattage,326,19,cattle->cattle,2010,10,b2012,157,17,29,111,40089001_1->40089001_20,40089001_1->40089001_20,40089001_1->40089001_20,40089001_1->40089001_20,40089001_1->40089001_20,40089001_1->40089001_20,1,1,1,1,1
86225,13,SB0832,cattle,cattle,40089001_18,40089001_3,40089001,40089001,within,44,44,53,demographie,327,19,cattle->cattle,2010,9,b2012,157,17,29,111,40089001_3->40089001_18,40089001_3->40089001_18,40089001_3->40089001_18,40089001_3->40089001_18,40089001_3->40089001_18,40089001_3->40089001_18,1,1,1,1,1
86226,13,SB0832,cattle,cattle,40089001_21,40089001_4,40089001,40089001,within,44,-1,48,demographie,328,19,cattle->cattle,2010,4,b2012,157,17,29,111,40089001_4->40089001_21,40089001_4->40089001_21,40089001_4->40089001_21,40089001_4->40089001_21,40089001_4->40089001_21,40089001_4->40089001_21,1,1,1,1,1
86227,13,SB0832,badger,cattle,2_d500_43_3,40089001_4,2_d500_43,40089001,cattle,44,44,66,demographie,329,19,cattle->badger,2010,22,b2012,157,17,29,111,40089001_4->2_d500_43_3,40089001_4->2_d500_43_3,40089001_4->2_d500_43_3,NA,40089001_4->2_d500_43_3,NA,1,1,0,1,0
86228,13,SB0832,cattle,cattle,40089001_22,40089001_5,40089001,40089001,within,44,45,54,abattage,330,19,cattle->cattle,2010,10,b2012,157,17,29,111,40089001_5->40089001_22,40089001_5->40089001_22,40089001_5->40089001_22,40089001_5->40089001_22,40089001_5->40089001_22,40089001_5->40089001_22,1,1,1,1,1
86229,13,SB0832,cattle,cattle,40089001_19,40089001_7,40089001,40089001,within,44,45,54,abattage,331,19,cattle->cattle,2010,10,b2012,157,17,29,111,40089001_7->40089001_19,40089001_7->40089001_19,40089001_7->40089001_19,40089001_7->40089001_19,40089001_7->40089001_19,40089001_7->40089001_19,1,1,1,1,1
86230,13,SB0832,cattle,cattle,40089001_23,40089001_1,40089001,40089001,within,45,50,54,abattage,342,19,cattle->cattle,2010,9,b2012,157,17,29,111,40089001_1->40089001_23,40089001_1->40089001_23,40089001_1->40089001_23,40089001_1->40089001_23,40089001_1->40089001_23,40089001_1->40089001_23,1,1,1,1,1
86231,13,SB0832,boar,cattle,40089_0,40089001_12,40089,40089001,cattle,46,46,53,demographie,349,19,cattle->boar,2010,7,b2012,157,17,29,111,40089001_12->40089_0,NA,NA,40089001_12->40089_0,NA,NA,1,1,1,1,1
86232,13,SB0832,cattle,cattle,40089001_24,40089001_1,40089001,40089001,within,47,-1,54,abattage,360,19,cattle->cattle,2010,7,b2012,157,17,29,111,40089001_1->40089001_24,40089001_1->40089001_24,40089001_1->40089001_24,40089001_1->40089001_24,40089001_1->40089001_24,40089001_1->40089001_24,1,1,1,1,1
86233,13,SB0832,cattle,cattle,40089001_28,40089001_13,40089001,40089001,within,47,-1,51,demographie,361,19,cattle->cattle,2010,4,b2012,157,17,29,111,40089001_13->40089001_28,40089001_13->40089001_28,40089001_13->40089001_28,40089001_13->40089001_28,40089001_13->40089001_28,40089001_13->40089001_28,1,1,1,1,1
86234,13,SB0832,cattle,cattle,40089001_26,40089001_20,40089001,40089001,within,47,50,54,abattage,362,19,cattle->cattle,2010,7,b2012,157,17,29,111,40089001_20->40089001_26,40089001_20->40089001_26,40089001_20->40089001_26,40089001_20->40089001_26,40089001_20->40089001_26,40089001_20->40089001_26,1,1,1,1,1
86235,13,SB0832,cattle,cattle,40089001_27,40089001_7,40089001,40089001,within,47,52,54,abattage,363,19,cattle->cattle,2010,7,b2012,157,17,29,111,40089001_7->40089001_27,40089001_7->40089001_27,40089001_7->40089001_27,40089001_7->40089001_27,40089001_7->40089001_27,40089001_7->40089001_27,1,1,1,1,1
86236,13,SB0832,cattle,cattle,40089001_25,40089001_8,40089001,40089001,within,47,51,54,abattage,364,19,cattle->cattle,2010,7,b2012,157,17,29,111,40089001_8->40089001_25,40089001_8->40089001_25,40089001_8->40089001_25,40089001_8->40089001_25,40089001_8->40089001_25,40089001_8->40089001_25,1,1,1,1,1
86237,13,SB0832,boar,cattle,40270_5,40270058_0,40270,40270058,cattle,47,47,74,demographie,365,19,cattle->boar,2010,27,b2012,157,17,29,111,40270058_0->40270_5,40270058_0->40270_5,NA,40270058_0->40270_5,NA,40270058_0->40270_5,1,0,1,0,1
86238,13,SB0832,boar,cattle,40270_6,40270058_0,40270,40270058,cattle,47,47,48,demographie,366,19,cattle->boar,2010,1,b2012,157,17,29,111,40270058_0->40270_6,NA,NA,40270058_0->40270_6,NA,NA,1,1,1,1,1
86239,13,SB0832,boar,cattle,40270_4,40270058_1,40270,40270058,cattle,47,47,73,demographie,367,19,cattle->boar,2010,26,b2012,157,17,29,111,40270058_1->40270_4,40270058_1->40270_4,NA,40270058_1->40270_4,NA,40270058_1->40270_4,1,0,1,0,1
86240,13,SB0832,cattle,cattle,40089001_29,40089001_7,40089001,40089001,within,48,50,54,abattage,374,19,cattle->cattle,2011,6,b2012,157,17,29,111,40089001_7->40089001_29,40089001_7->40089001_29,40089001_7->40089001_29,40089001_7->40089001_29,40089001_7->40089001_29,40089001_7->40089001_29,1,1,1,1,1
86241,13,SB0832,cattle,cattle,40089001_31,40089001_30,40089001,40089001,within,49,-1,54,abattage,387,19,cattle->cattle,2011,5,b2012,157,17,29,111,40089001_30->40089001_31,40089001_30->40089001_31,40089001_30->40089001_31,40089001_30->40089001_31,40089001_30->40089001_31,40089001_30->40089001_31,1,1,1,1,1
86242,13,SB0832,cattle,cattle,40089001_30,40089001_6,40089001,40089001,within,49,49,54,abattage,388,19,cattle->cattle,2011,5,b2012,157,17,29,111,40089001_6->40089001_30,40089001_6->40089001_30,40089001_6->40089001_30,40089001_6->40089001_30,40089001_6->40089001_30,40089001_6->40089001_30,1,1,1,1,1
86243,13,SB0832,boar,boar,40089_1,40089_0,40089,40089,within,50,50,116,demographie,396,19,boar->boar,2011,66,b2012,157,17,29,111,40089_0->40089_1,40089001_12->40089_1,NA,40089_0->40089_1,NA,40089001_12->40089_1,1,0,1,0,1
86244,13,SB0832,cattle,cattle,40089001_32,40089001_0,40089001,40089001,within,50,-1,54,abattage,397,19,cattle->cattle,2011,4,b2012,157,17,29,111,40089001_0->40089001_32,40089001_0->40089001_32,40089001_0->40089001_32,40089001_0->40089001_32,40089001_0->40089001_32,40089001_0->40089001_32,1,1,1,1,1
86245,13,SB0832,cattle,cattle,40089001_33,40089001_16,40089001,40089001,within,50,53,54,abattage,398,19,cattle->cattle,2011,4,b2012,157,17,29,111,40089001_16->40089001_33,40089001_16->40089001_33,40089001_16->40089001_33,40089001_16->40089001_33,40089001_16->40089001_33,40089001_16->40089001_33,1,1,1,1,1
86246,13,SB0832,cattle,cattle,40089001_34,40089001_8,40089001,40089001,within,50,51,54,abattage,399,19,cattle->cattle,2011,4,b2012,157,17,29,111,40089001_8->40089001_34,40089001_8->40089001_34,40089001_8->40089001_34,40089001_8->40089001_34,40089001_8->40089001_34,40089001_8->40089001_34,1,1,1,1,1
86247,13,SB0832,boar,badger,40089_2,19_d500_24_0,40089,19_d500_24,badger,51,51,80,demographie,407,19,badger->boar,2011,29,b2012,157,17,29,111,19_d500_24_0->40089_2,19_d500_24_0->40089_2,NA,40089001_0->40089_2,NA,40089001_0->40089_2,1,0,1,0,1
86248,13,SB0832,cattle,cattle,40089001_37,40089001_19,40089001,40089001,within,51,-1,54,abattage,410,19,cattle->cattle,2011,3,b2012,157,17,29,111,40089001_19->40089001_37,40089001_19->40089001_37,40089001_19->40089001_37,40089001_19->40089001_37,40089001_19->40089001_37,40089001_19->40089001_37,1,1,1,1,1
86249,13,SB0832,cattle,cattle,40089001_36,40089001_23,40089001,40089001,within,51,-1,54,abattage,411,19,cattle->cattle,2011,3,b2012,157,17,29,111,40089001_23->40089001_36,40089001_23->40089001_36,40089001_23->40089001_36,40089001_23->40089001_36,40089001_23->40089001_36,40089001_23->40089001_36,1,1,1,1,1
86250,13,SB0832,cattle,cattle,40089001_35,40089001_3,40089001,40089001,within,51,-1,54,abattage,412,19,cattle->cattle,2011,3,b2012,157,17,29,111,40089001_3->40089001_35,40089001_3->40089001_35,40089001_3->40089001_35,40089001_3->40089001_35,40089001_3->40089001_35,40089001_3->40089001_35,1,1,1,1,1
86251,13,SB0832,badger,badger,2_d500_9_2,2_d500_9_0,2_d500_9,2_d500_9,within,52,52,60,demographie,425,19,badger->badger,2011,8,b2012,157,17,29,111,2_d500_9_0->2_d500_9_2,40089001_0->2_d500_9_2,2_d500_9_0->2_d500_9_2,NA,40089001_0->2_d500_9_2,NA,1,1,1,1,1
86252,13,SB0832,cattle,boar,40089077_0,40089_0,40089077,40089,boar,52,55,70,demographie,428,19,boar->cattle,2011,18,b2012,157,17,29,111,40089_0->40089077_0,40089001_12->40089077_0,40089001_12->40089077_0,40089_0->40089077_0,40089001_12->40089077_0,40089001_12->40089077_0,1,1,1,1,1
86253,13,SB0832,cattle,cattle,40089001_38,40089001_0,40089001,40089001,within,52,-1,54,abattage,429,19,cattle->cattle,2011,2,b2012,157,17,29,111,40089001_0->40089001_38,40089001_0->40089001_38,40089001_0->40089001_38,40089001_0->40089001_38,40089001_0->40089001_38,40089001_0->40089001_38,1,1,1,1,1
86254,13,SB0832,cattle,cattle,40089001_39,40089001_14,40089001,40089001,within,52,-1,54,abattage,430,19,cattle->cattle,2011,2,b2012,157,17,29,111,40089001_14->40089001_39,40089001_14->40089001_39,40089001_14->40089001_39,40089001_14->40089001_39,40089001_14->40089001_39,40089001_14->40089001_39,1,1,1,1,1
