X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6
183203,13,SB0832,cattle,NA,64420015_0,NA,64420015,NA,initialisation,0,0,22,abattage,13,150,NA->cattle,2007,22,b2012,392,93,69,230,NA,NA,NA,NA,NA,NA
183204,13,SB0832,cattle,cattle,64420015_1,64420015_0,64420015,64420015,within,5,8,21,demographie,28,150,cattle->cattle,2007,16,b2012,392,93,69,230,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1
183205,13,SB0832,badger,cattle,45_d500_99_839_0,64420015_0,45_d500_99_839,64420015,cattle,10,10,37,demographie,61,150,cattle->badger,2007,27,b2012,392,93,69,230,64420015_0->45_d500_99_839_0,NA,64420015_0->45_d500_99_839_0,NA,NA,NA
183206,13,SB0832,cattle,cattle,64420015_2,64420015_1,64420015,64420015,within,10,11,22,abattage,62,150,cattle->cattle,2007,12,b2012,392,93,69,230,64420015_1->64420015_2,64420015_1->64420015_2,64420015_1->64420015_2,64420015_1->64420015_2,64420015_1->64420015_2,64420015_1->64420015_2
183207,13,SB0832,cattle,cattle,64420015_3,64420015_0,64420015,64420015,within,11,22,22,abattage,65,150,cattle->cattle,2007,11,b2012,392,93,69,230,64420015_0->64420015_3,64420015_0->64420015_3,64420015_0->64420015_3,64420015_0->64420015_3,64420015_0->64420015_3,64420015_0->64420015_3
183208,13,SB0832,cattle,cattle,64420015_4,64420015_0,64420015,64420015,within,11,13,22,abattage,66,150,cattle->cattle,2007,11,b2012,392,93,69,230,64420015_0->64420015_4,64420015_0->64420015_4,64420015_0->64420015_4,64420015_0->64420015_4,64420015_0->64420015_4,64420015_0->64420015_4
183209,13,SB0832,cattle,cattle,64420015_5,64420015_0,64420015,64420015,within,14,19,22,abattage,86,150,cattle->cattle,2008,8,b2012,392,93,69,230,64420015_0->64420015_5,64420015_0->64420015_5,64420015_0->64420015_5,64420015_0->64420015_5,64420015_0->64420015_5,64420015_0->64420015_5
183210,13,SB0832,cattle,cattle,64420015_6,64420015_0,64420015,64420015,within,15,17,22,abattage,91,150,cattle->cattle,2008,7,b2012,392,93,69,230,64420015_0->64420015_6,64420015_0->64420015_6,64420015_0->64420015_6,64420015_0->64420015_6,64420015_0->64420015_6,64420015_0->64420015_6
183211,13,SB0832,cattle,cattle,64420015_8,64420015_2,64420015,64420015,within,15,19,21,demographie,92,150,cattle->cattle,2008,6,b2012,392,93,69,230,64420015_2->64420015_8,64420015_2->64420015_8,64420015_2->64420015_8,64420015_2->64420015_8,64420015_2->64420015_8,64420015_2->64420015_8
183212,13,SB0832,cattle,cattle,64420015_7,64420015_4,64420015,64420015,within,15,17,22,abattage,93,150,cattle->cattle,2008,7,b2012,392,93,69,230,64420015_4->64420015_7,64420015_4->64420015_7,64420015_4->64420015_7,64420015_4->64420015_7,64420015_4->64420015_7,64420015_4->64420015_7
183213,13,SB0832,cattle,cattle,64420015_9,64420015_1,64420015,64420015,within,18,19,22,abattage,108,150,cattle->cattle,2008,4,b2012,392,93,69,230,64420015_1->64420015_9,64420015_1->64420015_9,64420015_1->64420015_9,64420015_1->64420015_9,64420015_1->64420015_9,64420015_1->64420015_9
183214,13,SB0832,badger,cattle,45_d500_160_0,64420015_2,45_d500_160,64420015,cattle,18,18,99,demographie,109,150,cattle->badger,2008,81,b2012,392,93,69,230,64420015_2->45_d500_160_0,64420015_2->45_d500_160_0,64420015_2->45_d500_160_0,NA,64420015_2->45_d500_160_0,NA
183215,13,SB0832,cattle,cattle,64420015_10,64420015_4,64420015,64420015,within,18,20,22,abattage,110,150,cattle->cattle,2008,4,b2012,392,93,69,230,64420015_4->64420015_10,64420015_4->64420015_10,64420015_4->64420015_10,64420015_4->64420015_10,64420015_4->64420015_10,64420015_4->64420015_10
183216,13,SB0832,cattle,cattle,64420015_11,64420015_8,64420015,64420015,within,19,21,22,abattage,115,150,cattle->cattle,2008,3,b2012,392,93,69,230,64420015_8->64420015_11,64420015_8->64420015_11,64420015_8->64420015_11,64420015_8->64420015_11,64420015_8->64420015_11,64420015_8->64420015_11
