X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle
31738,15,SB0832,badger,NA,45_d500_99_766_0,NA,45_d500_99_766,NA,initialisation,0,0,151,trapping,15,159,NA->badger,2007,151,b2012,344,24,108,212
31739,15,SB0832,cattle,badger,64349068_0,45_d500_99_766_0,64349068,45_d500_99_766,badger,54,63,99,abattage,879,159,badger->cattle,2011,45,b2012,344,24,108,212
31740,15,SB0832,boar,cattle,64349_1,64349068_0,64349,64349068,cattle,65,65,82,demographie,1412,159,cattle->boar,2012,17,b2016,344,24,108,212
31741,15,SB0832,boar,cattle,64349_2,64349068_0,64349,64349068,cattle,66,66,91,demographie,1488,159,cattle->boar,2012,25,b2016,344,24,108,212
31742,15,SB0832,boar,cattle,64349_3,64349068_0,64349,64349068,cattle,67,67,84,demographie,1567,159,cattle->boar,2012,17,b2016,344,24,108,212
31743,15,SB0832,boar,cattle,64349_4,64349068_0,64349,64349068,cattle,67,67,89,demographie,1568,159,cattle->boar,2012,22,b2016,344,24,108,212
31744,15,SB0832,boar,cattle,64349_5,64349068_0,64349,64349068,cattle,68,68,74,demographie,1641,159,cattle->boar,2012,6,b2016,344,24,108,212
31745,15,SB0832,boar,cattle,64349_6,64349068_0,64349,64349068,cattle,70,70,121,demographie,1797,159,cattle->boar,2012,51,b2016,344,24,108,212
31746,15,SB0832,cattle,cattle,64349068_1,64349068_0,64349068,64349068,within,72,73,97,abattage,1960,159,cattle->cattle,2013,25,b2016,344,24,108,212
31747,15,SB0832,boar,cattle,64349_7,64349068_0,64349,64349068,cattle,73,73,92,demographie,2057,159,cattle->boar,2013,19,b2016,344,24,108,212
31748,15,SB0832,boar,cattle,64349_9,64349068_0,64349,64349068,cattle,76,76,118,demographie,2265,159,cattle->boar,2013,42,b2016,344,24,108,212
31749,15,SB0832,boar,cattle,64349_11,64349068_0,64349,64349068,cattle,77,77,112,demographie,2330,159,cattle->boar,2013,35,b2016,344,24,108,212
31750,15,SB0832,boar,cattle,64349_10,64349068_1,64349,64349068,cattle,77,77,87,demographie,2331,159,cattle->boar,2013,10,b2016,344,24,108,212
31751,15,SB0832,boar,cattle,64349_12,64349068_1,64349,64349068,cattle,77,77,109,demographie,2332,159,cattle->boar,2013,32,b2016,344,24,108,212
31752,15,SB0832,cattle,boar,64349068_2,64349_10,64349068,64349,boar,79,83,97,abattage,2453,159,boar->cattle,2013,18,b2016,344,24,108,212
31753,15,SB0832,boar,cattle,64349_13,64349068_0,64349,64349068,cattle,79,79,117,demographie,2454,159,cattle->boar,2013,38,b2016,344,24,108,212
31754,15,SB0832,cattle,boar,64349068_3,64349_13,64349068,64349,boar,80,84,97,abattage,2523,159,boar->cattle,2013,17,b2016,344,24,108,212
31755,15,SB0832,cattle,boar,64075006_0,64349_1,64075006,64075,boar,82,83,109,abattage,2630,159,boar->cattle,2013,27,b2016,344,24,108,212
31756,15,SB0832,cattle,cattle,64349068_4,64349068_1,64349068,64349068,within,82,92,97,abattage,2636,159,cattle->cattle,2013,15,b2016,344,24,108,212
31757,15,SB0832,boar,cattle,64349_15,64349068_0,64349,64349068,cattle,83,83,86,demographie,2715,159,cattle->boar,2013,3,b2016,344,24,108,212
31758,15,SB0832,cattle,cattle,64349068_5,64349068_2,64349068,64349068,within,84,90,97,abattage,2788,159,cattle->cattle,2014,13,b2016,344,24,108,212
31759,15,SB0832,boar,cattle,64349_16,64349068_3,64349,64349068,cattle,84,84,133,demographie,2789,159,cattle->boar,2014,49,b2016,344,24,108,212
31760,15,SB0832,cattle,cattle,64349068_7,64349068_0,64349068,64349068,within,86,99,99,abattage,2931,159,cattle->cattle,2014,13,b2016,344,24,108,212
31761,15,SB0832,cattle,cattle,64349068_6,64349068_3,64349068,64349068,within,86,87,99,abattage,2932,159,cattle->cattle,2014,13,b2016,344,24,108,212
31762,15,SB0832,cattle,boar,64349062_0,64349_2,64349062,64349,boar,87,91,112,abattage,2977,159,boar->cattle,2014,25,b2016,344,24,108,212
31763,15,SB0832,cattle,cattle,64349068_8,64349068_1,64349068,64349068,within,87,92,97,abattage,2978,159,cattle->cattle,2014,10,b2016,344,24,108,212
31764,15,SB0832,cattle,cattle,64349068_9,64349068_0,64349068,64349068,within,89,95,97,abattage,3034,159,cattle->cattle,2014,8,b2016,344,24,108,212
31765,15,SB0832,cattle,cattle,64176007_0,64075006_0,64176007,64075006,pasture,91,92,98,abattage,3094,159,cattle->cattle,2014,7,b2016,344,24,108,212
31766,15,SB0832,boar,cattle,64349_19,64349068_3,64349,64349068,cattle,91,91,137,demographie,3100,159,cattle->boar,2014,46,b2016,344,24,108,212
31767,15,SB0832,badger,cattle,45_d500_189_1,64075006_0,45_d500_189,64075006,cattle,92,92,98,demographie,3130,159,cattle->badger,2014,6,b2016,344,24,108,212
31768,15,SB0832,boar,boar,64349_20,64349_6,64349,64349,within,92,92,93,demographie,3141,159,boar->boar,2014,1,b2016,344,24,108,212
31769,15,SB0832,badger,cattle,49_d500_6_1534_1,64349062_0,49_d500_6_1534,64349062,cattle,92,92,157,NA,3142,159,cattle->badger,2014,65,b2016,344,24,108,212
31770,15,SB0832,cattle,cattle,64176007_1,64075006_0,64176007,64075006,pasture,93,95,97,demographie,3167,159,cattle->cattle,2014,4,b2016,344,24,108,212
31771,15,SB0832,cattle,cattle,64176007_2,64075006_0,64176007,64075006,pasture,93,95,98,abattage,3168,159,cattle->cattle,2014,5,b2016,344,24,108,212
31772,15,SB0832,cattle,boar,64349021_0,64349_16,64349021,64349,boar,93,94,113,abattage,3173,159,boar->cattle,2014,20,b2016,344,24,108,212
31773,15,SB0832,cattle,cattle,64349068_10,64349068_1,64349068,64349068,within,93,93,97,abattage,3174,159,cattle->cattle,2014,4,b2016,344,24,108,212
31774,15,SB0832,boar,cattle,64349_21,64349068_2,64349,64349068,cattle,94,94,107,demographie,3221,159,cattle->boar,2014,13,b2016,344,24,108,212
31775,15,SB0832,cattle,cattle,64349068_11,64349068_8,64349068,64349068,within,94,-1,99,abattage,3222,159,cattle->cattle,2014,5,b2016,344,24,108,212
31776,15,SB0832,cattle,cattle,64176007_3,64176007_1,64176007,64176007,within,95,96,98,abattage,3266,159,cattle->cattle,2014,3,b2016,344,24,108,212
31777,15,SB0832,cattle,cattle,64176007_4,64176007_1,64176007,64176007,within,95,96,98,abattage,3267,159,cattle->cattle,2014,3,b2016,344,24,108,212
31778,15,SB0832,boar,cattle,64349_23,64349062_0,64349,64349062,cattle,95,95,110,demographie,3279,159,cattle->boar,2014,15,b2016,344,24,108,212
