X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6
106526,15,SB0832,badger,NA,45_d500_169_0,NA,45_d500_169,NA,initialisation,0,0,127,trapping,15,629,NA->badger,2007,127,b2012,449,61,91,297,NA,NA,NA,NA,NA,NA
106527,15,SB0832,boar,badger,64281_0,45_d500_169_0,64281,45_d500_169,badger,6,6,31,demographie,57,629,badger->boar,2007,25,b2012,449,61,91,297,45_d500_169_0->64281_0,NA,NA,NA,NA,NA
106528,15,SB0832,cattle,badger,64201007_0,45_d500_169_0,64201007,45_d500_169,badger,28,29,35,abattage,318,629,badger->cattle,2009,7,b2012,449,61,91,297,45_d500_169_0->64201007_0,45_d500_169_0->64201007_0,45_d500_169_0->64201007_0,NA,45_d500_169_0->64201007_0,NA
106529,15,SB0832,badger,cattle,45_d500_178_0,64201007_0,45_d500_178,64201007,cattle,30,30,77,trapping,349,629,cattle->badger,2009,47,b2012,449,61,91,297,64201007_0->45_d500_178_0,64201007_0->45_d500_178_0,64201007_0->45_d500_178_0,NA,64201007_0->45_d500_178_0,NA
106530,15,SB0832,cattle,cattle,64201007_1,64201007_0,64201007,64201007,within,31,-1,35,abattage,364,629,cattle->cattle,2009,4,b2012,449,61,91,297,64201007_0->64201007_1,64201007_0->64201007_1,64201007_0->64201007_1,64201007_0->64201007_1,64201007_0->64201007_1,64201007_0->64201007_1
106531,15,SB0832,badger,cattle,45_d500_178_1,64201007_0,45_d500_178,64201007,cattle,31,31,89,trapping,365,629,cattle->badger,2009,58,b2012,449,61,91,297,64201007_0->45_d500_178_1,64201007_0->45_d500_178_1,64201007_0->45_d500_178_1,NA,64201007_0->45_d500_178_1,NA
106532,15,SB0832,cattle,badger,64326020_0,45_d500_178_1,64326020,45_d500_178,badger,33,37,64,demographie,404,629,badger->cattle,2009,31,b2012,449,61,91,297,45_d500_178_1->64326020_0,45_d500_178_1->64326020_0,45_d500_178_1->64326020_0,64201007_0->64326020_0,45_d500_178_1->64326020_0,64201007_0->64326020_0
106533,15,SB0832,cattle,cattle,64201007_2,64201007_0,64201007,64201007,within,33,37,37,abattage,405,629,cattle->cattle,2009,4,b2012,449,61,91,297,64201007_0->64201007_2,64201007_0->64201007_2,64201007_0->64201007_2,64201007_0->64201007_2,64201007_0->64201007_2,64201007_0->64201007_2
106534,15,SB0832,cattle,cattle,64201007_3,64201007_0,64201007,64201007,within,34,-1,35,abattage,422,629,cattle->cattle,2009,1,b2012,449,61,91,297,64201007_0->64201007_3,64201007_0->64201007_3,64201007_0->64201007_3,64201007_0->64201007_3,64201007_0->64201007_3,64201007_0->64201007_3
106535,15,SB0832,badger,cattle,45_d500_157_852_0,64326020_0,45_d500_157_852,64326020,cattle,39,39,103,trapping,563,629,cattle->badger,2010,64,b2012,449,61,91,297,64326020_0->45_d500_157_852_0,64326020_0->45_d500_157_852_0,64326020_0->45_d500_157_852_0,NA,64326020_0->45_d500_157_852_0,NA
106536,15,SB0832,badger,cattle,45_d500_61_0,64326020_0,45_d500_61,64326020,cattle,39,39,45,demographie,564,629,cattle->badger,2010,6,b2012,449,61,91,297,64326020_0->45_d500_61_0,NA,64326020_0->45_d500_61_0,NA,NA,NA
106537,15,SB0832,badger,cattle,45_d500_61_1,64326020_0,45_d500_61,64326020,cattle,42,42,89,trapping,666,629,cattle->badger,2010,47,b2012,449,61,91,297,64326020_0->45_d500_61_1,64326020_0->45_d500_61_1,64326020_0->45_d500_61_1,NA,64326020_0->45_d500_61_1,NA
106538,15,SB0832,badger,cattle,45_d500_62_0,64326020_0,45_d500_62,64326020,cattle,43,43,157,NA,704,629,cattle->badger,2010,114,b2012,449,61,91,297,64326020_0->45_d500_62_0,64326020_0->45_d500_62_0,64326020_0->45_d500_62_0,NA,64326020_0->45_d500_62_0,NA
106539,15,SB0832,badger,cattle,45_d500_164_0,64326020_0,45_d500_164,64326020,cattle,45,45,157,NA,796,629,cattle->badger,2010,112,b2012,449,61,91,297,64326020_0->45_d500_164_0,64326020_0->45_d500_164_0,64326020_0->45_d500_164_0,NA,64326020_0->45_d500_164_0,NA
106540,15,SB0832,badger,cattle,45_d500_61_2,64326020_0,45_d500_61,64326020,cattle,45,45,91,trapping,797,629,cattle->badger,2010,46,b2012,449,61,91,297,64326020_0->45_d500_61_2,64326020_0->45_d500_61_2,64326020_0->45_d500_61_2,NA,64326020_0->45_d500_61_2,NA
106541,15,SB0832,badger,cattle,45_d500_157_852_1,64326020_0,45_d500_157_852,64326020,cattle,46,46,50,demographie,832,629,cattle->badger,2010,4,b2012,449,61,91,297,64326020_0->45_d500_157_852_1,NA,64326020_0->45_d500_157_852_1,NA,NA,NA
106542,15,SB0832,badger,cattle,45_d500_157_852_2,64326020_0,45_d500_157_852,64326020,cattle,46,46,48,demographie,833,629,cattle->badger,2010,2,b2012,449,61,91,297,64326020_0->45_d500_157_852_2,NA,64326020_0->45_d500_157_852_2,NA,NA,NA
106543,15,SB0832,badger,cattle,45_d500_61_3,64326020_0,45_d500_61,64326020,cattle,46,46,54,demographie,834,629,cattle->badger,2010,8,b2012,449,61,91,297,64326020_0->45_d500_61_3,NA,64326020_0->45_d500_61_3,NA,NA,NA
106544,15,SB0832,cattle,cattle,64326020_1,64326020_0,64326020,64326020,within,49,55,65,abattage,980,629,cattle->cattle,2011,16,b2012,449,61,91,297,64326020_0->64326020_1,64326020_0->64326020_1,64326020_0->64326020_1,64326020_0->64326020_1,64326020_0->64326020_1,64326020_0->64326020_1
106545,15,SB0832,cattle,cattle,64326020_2,64326020_0,64326020,64326020,within,50,50,65,abattage,1026,629,cattle->cattle,2011,15,b2012,449,61,91,297,64326020_0->64326020_2,64326020_0->64326020_2,64326020_0->64326020_2,64326020_0->64326020_2,64326020_0->64326020_2,64326020_0->64326020_2
106546,15,SB0832,cattle,cattle,64449010_0,64326020_0,64449010,64326020,pasture,52,53,62,demographie,1123,629,cattle->cattle,2011,10,b2012,449,61,91,297,64326020_0->64449010_0,64326020_0->64449010_0,64326020_0->64449010_0,64326020_0->64449010_0,64326020_0->64449010_0,64326020_0->64449010_0
106547,15,SB0832,badger,cattle,45_d500_164_1,64326020_2,45_d500_164,64326020,cattle,52,52,80,demographie,1124,629,cattle->badger,2011,28,b2012,449,61,91,297,64326020_2->45_d500_164_1,64326020_2->45_d500_164_1,64326020_2->45_d500_164_1,NA,64326020_2->45_d500_164_1,NA
106548,15,SB0832,badger,cattle,45_d500_167_0,64326020_0,45_d500_167,64326020,cattle,53,53,157,NA,1183,629,cattle->badger,2011,104,b2012,449,61,91,297,64326020_0->45_d500_167_0,64326020_0->45_d500_167_0,64326020_0->45_d500_167_0,NA,64326020_0->45_d500_167_0,NA
106549,15,SB0832,badger,cattle,45_d500_156_0,64326020_2,45_d500_156,64326020,cattle,53,53,76,demographie,1184,629,cattle->badger,2011,23,b2012,449,61,91,297,64326020_2->45_d500_156_0,64326020_2->45_d500_156_0,64326020_2->45_d500_156_0,NA,64326020_2->45_d500_156_0,NA
106550,15,SB0832,badger,cattle,45_d500_167_1,64326020_0,45_d500_167,64326020,cattle,54,54,62,demographie,1242,629,cattle->badger,2011,8,b2012,449,61,91,297,64326020_0->45_d500_167_1,64326020_0->45_d500_167_1,64326020_0->45_d500_167_1,NA,64326020_0->45_d500_167_1,NA
106551,15,SB0832,badger,cattle,45_d500_49_0,64449010_0,45_d500_49,64449010,cattle,57,57,79,trapping,1442,629,cattle->badger,2011,22,b2012,449,61,91,297,64449010_0->45_d500_49_0,64449010_0->45_d500_49_0,64449010_0->45_d500_49_0,NA,64449010_0->45_d500_49_0,NA
106552,15,SB0832,cattle,cattle,64326020_3,64449010_0,64326020,64449010,pasture,58,60,65,abattage,1504,629,cattle->cattle,2011,7,b2012,449,61,91,297,64449010_0->64326020_3,64449010_0->64326020_3,64449010_0->64326020_3,64449010_0->64326020_3,64449010_0->64326020_3,64449010_0->64326020_3
106553,15,SB0832,cattle,cattle,64326020_4,64326020_2,64326020,64326020,within,59,60,65,abattage,1549,629,cattle->cattle,2011,6,b2012,449,61,91,297,64326020_2->64326020_4,64326020_2->64326020_4,64326020_2->64326020_4,64326020_2->64326020_4,64326020_2->64326020_4,64326020_2->64326020_4
106554,15,SB0832,cattle,cattle,64449010_1,64449010_0,64449010,64449010,within,59,60,63,abattage,1564,629,cattle->cattle,2011,4,b2012,449,61,91,297,64449010_0->64449010_1,64449010_0->64449010_1,64449010_0->64449010_1,64449010_0->64449010_1,64449010_0->64449010_1,64449010_0->64449010_1
106555,15,SB0832,cattle,cattle,64326020_6,64326020_0,64326020,64326020,within,61,64,65,abattage,1678,629,cattle->cattle,2012,4,b2016,449,61,91,297,64326020_0->64326020_6,64326020_0->64326020_6,64326020_0->64326020_6,64326020_0->64326020_6,64326020_0->64326020_6,64326020_0->64326020_6
106556,15,SB0832,cattle,cattle,64326020_7,64326020_0,64326020,64326020,within,61,63,65,abattage,1679,629,cattle->cattle,2012,4,b2016,449,61,91,297,64326020_0->64326020_7,64326020_0->64326020_7,64326020_0->64326020_7,64326020_0->64326020_7,64326020_0->64326020_7,64326020_0->64326020_7
106557,15,SB0832,cattle,cattle,64326020_5,64326020_2,64326020,64326020,within,61,62,65,abattage,1680,629,cattle->cattle,2012,4,b2016,449,61,91,297,64326020_2->64326020_5,64326020_2->64326020_5,64326020_2->64326020_5,64326020_2->64326020_5,64326020_2->64326020_5,64326020_2->64326020_5
106558,15,SB0832,cattle,cattle,64449010_2,64449010_0,64449010,64449010,within,61,-1,63,abattage,1707,629,cattle->cattle,2012,2,b2016,449,61,91,297,64449010_0->64449010_2,64449010_0->64449010_2,64449010_0->64449010_2,64449010_0->64449010_2,64449010_0->64449010_2,64449010_0->64449010_2
106559,15,SB0832,cattle,cattle,64449010_3,64449010_1,64449010,64449010,within,61,-1,63,abattage,1708,629,cattle->cattle,2012,2,b2016,449,61,91,297,64449010_1->64449010_3,64449010_1->64449010_3,64449010_1->64449010_3,64449010_1->64449010_3,64449010_1->64449010_3,64449010_1->64449010_3
106560,15,SB0832,cattle,cattle,64326020_8,64326020_1,64326020,64326020,within,62,-1,65,abattage,1761,629,cattle->cattle,2012,3,b2016,449,61,91,297,64326020_1->64326020_8,64326020_1->64326020_8,64326020_1->64326020_8,64326020_1->64326020_8,64326020_1->64326020_8,64326020_1->64326020_8
106561,15,SB0832,cattle,cattle,64326020_9,64326020_2,64326020,64326020,within,62,63,65,abattage,1762,629,cattle->cattle,2012,3,b2016,449,61,91,297,64326020_2->64326020_9,64326020_2->64326020_9,64326020_2->64326020_9,64326020_2->64326020_9,64326020_2->64326020_9,64326020_2->64326020_9
106562,15,SB0832,cattle,cattle,64326020_11,64326020_2,64326020,64326020,within,62,64,65,abattage,1763,629,cattle->cattle,2012,3,b2016,449,61,91,297,64326020_2->64326020_11,64326020_2->64326020_11,64326020_2->64326020_11,64326020_2->64326020_11,64326020_2->64326020_11,64326020_2->64326020_11
106563,15,SB0832,cattle,cattle,64326020_12,64326020_4,64326020,64326020,within,62,63,65,abattage,1764,629,cattle->cattle,2012,3,b2016,449,61,91,297,64326020_4->64326020_12,64326020_4->64326020_12,64326020_4->64326020_12,64326020_4->64326020_12,64326020_4->64326020_12,64326020_4->64326020_12
106564,15,SB0832,cattle,cattle,64326020_10,64326020_5,64326020,64326020,within,62,-1,65,abattage,1765,629,cattle->cattle,2012,3,b2016,449,61,91,297,64326020_5->64326020_10,64326020_5->64326020_10,64326020_5->64326020_10,64326020_5->64326020_10,64326020_5->64326020_10,64326020_5->64326020_10
106565,15,SB0832,cattle,cattle,64449010_4,64449010_1,64449010,64449010,within,62,-1,63,abattage,1788,629,cattle->cattle,2012,1,b2016,449,61,91,297,64449010_1->64449010_4,64449010_1->64449010_4,64449010_1->64449010_4,64449010_1->64449010_4,64449010_1->64449010_4,64449010_1->64449010_4
106566,15,SB0832,cattle,badger,64201002_0,45_d500_169_0,64201002,45_d500_169,badger,63,70,72,abattage,1821,629,badger->cattle,2012,9,b2016,449,61,91,297,45_d500_169_0->64201002_0,45_d500_169_0->64201002_0,45_d500_169_0->64201002_0,NA,45_d500_169_0->64201002_0,NA
106567,15,SB0832,cattle,cattle,40007015_7,64449010_1,40007015,64449010,pasture,64,-1,72,abattage,1927,629,cattle->cattle,2012,8,b2016,449,61,91,297,64449010_1->40007015_7,64449010_1->40007015_7,64449010_1->40007015_7,64449010_1->40007015_7,64449010_1->40007015_7,64449010_1->40007015_7
106568,15,SB0832,cattle,cattle,64449012_0,64449010_1,64449012,64449010,pasture,64,65,76,abattage,1928,629,cattle->cattle,2012,12,b2016,449,61,91,297,64449010_1->64449012_0,64449010_1->64449012_0,64449010_1->64449012_0,64449010_1->64449012_0,64449010_1->64449012_0,64449010_1->64449012_0
106569,15,SB0832,badger,cattle,45_d500_157_852_3,64326020_12,45_d500_157_852,64326020,cattle,67,67,76,trapping,2082,629,cattle->badger,2012,9,b2016,449,61,91,297,64326020_12->45_d500_157_852_3,64326020_12->45_d500_157_852_3,64326020_12->45_d500_157_852_3,NA,64326020_12->45_d500_157_852_3,NA
106570,15,SB0832,cattle,cattle,40007015_14,64449012_0,40007015,64449012,pasture,68,72,72,abattage,2192,629,cattle->cattle,2012,4,b2016,449,61,91,297,64449012_0->40007015_14,64449012_0->40007015_14,64449012_0->40007015_14,64449012_0->40007015_14,64449012_0->40007015_14,64449012_0->40007015_14
106571,15,SB0832,badger,cattle,45_d500_218_0,64449012_0,45_d500_218,64449012,cattle,68,68,77,trapping,2193,629,cattle->badger,2012,9,b2016,449,61,91,297,64449012_0->45_d500_218_0,64449012_0->45_d500_218_0,64449012_0->45_d500_218_0,NA,64449012_0->45_d500_218_0,NA
106572,15,SB0832,badger,cattle,45_d500_218_1,64449012_0,45_d500_218,64449012,cattle,68,68,74,demographie,2194,629,cattle->badger,2012,6,b2016,449,61,91,297,64449012_0->45_d500_218_1,64449012_0->45_d500_218_1,64449012_0->45_d500_218_1,NA,64449012_0->45_d500_218_1,NA
106573,15,SB0832,cattle,cattle,64449012_1,64449012_0,64449012,64449012,within,71,72,74,abattage,2395,629,cattle->cattle,2012,3,b2016,449,61,91,297,64449012_0->64449012_1,64449012_0->64449012_1,64449012_0->64449012_1,64449012_0->64449012_1,64449012_0->64449012_1,64449012_0->64449012_1
106574,15,SB0832,boar,badger,64359_1,45_d500_49_0,64359,45_d500_49,badger,73,73,107,demographie,2545,629,badger->boar,2013,34,b2016,449,61,91,297,45_d500_49_0->64359_1,45_d500_49_0->64359_1,NA,64449010_0->64359_1,NA,64449010_0->64359_1
106575,15,SB0832,cattle,cattle,64422068_0,64449012_0,64422068,64449012,pasture,76,77,93,abattage,2771,629,cattle->cattle,2013,17,b2016,449,61,91,297,64449012_0->64422068_0,64449012_0->64422068_0,64449012_0->64422068_0,64449012_0->64422068_0,64449012_0->64422068_0,64449012_0->64422068_0
106576,15,SB0832,cattle,cattle,64422068_1,64449012_0,64422068,64449012,pasture,76,83,92,demographie,2772,629,cattle->cattle,2013,16,b2016,449,61,91,297,64449012_0->64422068_1,64449012_0->64422068_1,64449012_0->64422068_1,64449012_0->64422068_1,64449012_0->64422068_1,64449012_0->64422068_1
106577,15,SB0832,cattle,badger,64201014_0,45_d500_156_0,64201014,45_d500_156,badger,77,78,85,abattage,2801,629,badger->cattle,2013,8,b2016,449,61,91,297,45_d500_156_0->64201014_0,45_d500_156_0->64201014_0,45_d500_156_0->64201014_0,64326020_2->64201014_0,45_d500_156_0->64201014_0,64326020_2->64201014_0
106578,15,SB0832,boar,badger,64281_1,45_d500_169_0,64281,45_d500_169,badger,77,77,89,demographie,2802,629,badger->boar,2013,12,b2016,449,61,91,297,45_d500_169_0->64281_1,45_d500_169_0->64281_1,NA,NA,NA,NA
106579,15,SB0832,cattle,boar,64359108_1,64359_1,64359108,64359,boar,77,81,86,abattage,2821,629,boar->cattle,2013,9,b2016,449,61,91,297,64359_1->64359108_1,64359_1->64359108_1,45_d500_49_0->64359108_1,64359_1->64359108_1,45_d500_49_0->64359108_1,64359_1->64359108_1
106580,15,SB0832,badger,cattle,45_d500_55_0,64449012_0,45_d500_55,64449012,cattle,77,77,140,trapping,2829,629,cattle->badger,2013,63,b2016,449,61,91,297,64449012_0->45_d500_55_0,64449012_0->45_d500_55_0,64449012_0->45_d500_55_0,NA,64449012_0->45_d500_55_0,NA
106581,15,SB0832,boar,cattle,64422_0,64422068_0,64422,64422068,cattle,78,78,83,demographie,2865,629,cattle->boar,2013,5,b2016,449,61,91,297,64422068_0->64422_0,64422068_0->64422_0,NA,64422068_0->64422_0,NA,64422068_0->64422_0
106582,15,SB0832,boar,cattle,64422_1,64422068_0,64422,64422068,cattle,78,78,87,demographie,2866,629,cattle->boar,2013,9,b2016,449,61,91,297,64422068_0->64422_1,64422068_0->64422_1,NA,64422068_0->64422_1,NA,64422068_0->64422_1
106583,15,SB0832,boar,cattle,64422_2,64422068_0,64422,64422068,cattle,78,78,113,demographie,2867,629,cattle->boar,2013,35,b2016,449,61,91,297,64422068_0->64422_2,64422068_0->64422_2,NA,64422068_0->64422_2,NA,64422068_0->64422_2
106584,15,SB0832,badger,cattle,45_d500_177_0,64201014_0,45_d500_177,64201014,cattle,79,79,157,NA,2893,629,cattle->badger,2013,78,b2016,449,61,91,297,64201014_0->45_d500_177_0,64201014_0->45_d500_177_0,64201014_0->45_d500_177_0,NA,64201014_0->45_d500_177_0,NA
106585,15,SB0832,cattle,cattle,64422009_0,64422068_0,64422009,64422068,pasture,80,82,95,abattage,2969,629,cattle->cattle,2013,15,b2016,449,61,91,297,64422068_0->64422009_0,64422068_0->64422009_0,64422068_0->64422009_0,64422068_0->64422009_0,64422068_0->64422009_0,64422068_0->64422009_0
106586,15,SB0832,cattle,cattle,64422068_2,64422068_0,64422068,64422068,within,80,84,93,abattage,2970,629,cattle->cattle,2013,13,b2016,449,61,91,297,64422068_0->64422068_2,64422068_0->64422068_2,64422068_0->64422068_2,64422068_0->64422068_2,64422068_0->64422068_2,64422068_0->64422068_2
106587,15,SB0832,cattle,boar,64508020_0,64359_1,64508020,64508,boar,80,82,86,abattage,2975,629,boar->cattle,2013,6,b2016,449,61,91,297,64359_1->64508020_0,64359_1->64508020_0,45_d500_49_0->64508020_0,64359_1->64508020_0,45_d500_49_0->64508020_0,64359_1->64508020_0
106588,15,SB0832,cattle,cattle,64201014_1,64201014_0,64201014,64201014,within,81,-1,83,demographie,3001,629,cattle->cattle,2013,2,b2016,449,61,91,297,64201014_0->64201014_1,64201014_0->64201014_1,64201014_0->64201014_1,64201014_0->64201014_1,64201014_0->64201014_1,64201014_0->64201014_1
106589,15,SB0832,cattle,cattle,40007015_24,64422068_0,40007015,64422068,pasture,81,88,88,abattage,3018,629,cattle->cattle,2013,7,b2016,449,61,91,297,64422068_0->40007015_24,64422068_0->40007015_24,64422068_0->40007015_24,64422068_0->40007015_24,64422068_0->40007015_24,64422068_0->40007015_24
106590,15,SB0832,cattle,cattle,64422068_3,64422068_0,64422068,64422068,within,81,92,93,abattage,3019,629,cattle->cattle,2013,12,b2016,449,61,91,297,64422068_0->64422068_3,64422068_0->64422068_3,64422068_0->64422068_3,64422068_0->64422068_3,64422068_0->64422068_3,64422068_0->64422068_3
