X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6
125258,13,SB0832,cattle,NA,64420015_0,NA,64420015,NA,initialisation,0,2,16,abattage,13,88,NA->cattle,2007,16,b2012,278,34,34,210,NA,NA,NA,NA,NA,NA
125259,13,SB0832,badger,cattle,45_d500_152_0,64420015_0,45_d500_152,64420015,cattle,3,3,57,demographie,20,88,cattle->badger,2007,54,b2012,278,34,34,210,64420015_0->45_d500_152_0,NA,64420015_0->45_d500_152_0,NA,NA,NA
125260,13,SB0832,cattle,cattle,64420015_1,64420015_0,64420015,64420015,within,4,6,16,abattage,25,88,cattle->cattle,2007,12,b2012,278,34,34,210,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1
125261,13,SB0832,badger,cattle,45_d500_99_839_0,64420015_0,45_d500_99_839,64420015,cattle,7,7,14,demographie,38,88,cattle->badger,2007,7,b2012,278,34,34,210,64420015_0->45_d500_99_839_0,NA,64420015_0->45_d500_99_839_0,NA,NA,NA
125262,13,SB0832,badger,cattle,45_d500_152_1,64420015_1,45_d500_152,64420015,cattle,8,8,50,demographie,41,88,cattle->badger,2007,42,b2012,278,34,34,210,64420015_1->45_d500_152_1,NA,64420015_1->45_d500_152_1,NA,NA,NA
125263,13,SB0832,badger,cattle,45_d500_156_0,64420015_0,45_d500_156,64420015,cattle,9,9,56,demographie,48,88,cattle->badger,2007,47,b2012,278,34,34,210,64420015_0->45_d500_156_0,NA,64420015_0->45_d500_156_0,NA,NA,NA
125264,13,SB0832,cattle,cattle,64420015_2,64420015_1,64420015,64420015,within,12,-1,14,demographie,62,88,cattle->cattle,2008,2,b2012,278,34,34,210,64420015_1->64420015_2,64420015_1->64420015_2,64420015_1->64420015_2,64420015_1->64420015_2,64420015_1->64420015_2,64420015_1->64420015_2
125265,13,SB0832,cattle,cattle,64420015_3,64420015_1,64420015,64420015,within,12,13,16,abattage,63,88,cattle->cattle,2008,4,b2012,278,34,34,210,64420015_1->64420015_3,64420015_1->64420015_3,64420015_1->64420015_3,64420015_1->64420015_3,64420015_1->64420015_3,64420015_1->64420015_3
125266,13,SB0832,cattle,cattle,64420015_4,64420015_1,64420015,64420015,within,12,13,16,abattage,64,88,cattle->cattle,2008,4,b2012,278,34,34,210,64420015_1->64420015_4,64420015_1->64420015_4,64420015_1->64420015_4,64420015_1->64420015_4,64420015_1->64420015_4,64420015_1->64420015_4
125267,13,SB0832,cattle,cattle,64420015_6,64420015_3,64420015,64420015,within,13,14,15,demographie,69,88,cattle->cattle,2008,2,b2012,278,34,34,210,64420015_3->64420015_6,64420015_3->64420015_6,64420015_3->64420015_6,64420015_3->64420015_6,64420015_3->64420015_6,64420015_3->64420015_6
125268,13,SB0832,cattle,cattle,64420015_5,64420015_4,64420015,64420015,within,13,14,16,abattage,70,88,cattle->cattle,2008,3,b2012,278,34,34,210,64420015_4->64420015_5,64420015_4->64420015_5,64420015_4->64420015_5,64420015_4->64420015_5,64420015_4->64420015_5,64420015_4->64420015_5
125269,13,SB0832,cattle,cattle,64420015_7,64420015_1,64420015,64420015,within,14,15,16,abattage,73,88,cattle->cattle,2008,2,b2012,278,34,34,210,64420015_1->64420015_7,64420015_1->64420015_7,64420015_1->64420015_7,64420015_1->64420015_7,64420015_1->64420015_7,64420015_1->64420015_7
125270,13,SB0832,cattle,cattle,64420015_8,64420015_1,64420015,64420015,within,14,16,16,abattage,74,88,cattle->cattle,2008,2,b2012,278,34,34,210,64420015_1->64420015_8,64420015_1->64420015_8,64420015_1->64420015_8,64420015_1->64420015_8,64420015_1->64420015_8,64420015_1->64420015_8
125271,13,SB0832,cattle,cattle,64420015_9,64420015_6,64420015,64420015,within,14,-1,16,abattage,75,88,cattle->cattle,2008,2,b2012,278,34,34,210,64420015_6->64420015_9,64420015_6->64420015_9,64420015_6->64420015_9,64420015_6->64420015_9,64420015_6->64420015_9,64420015_6->64420015_9
125272,13,SB0832,badger,cattle,45_d500_99_839_1,64420015_8,45_d500_99_839,64420015,cattle,16,16,61,demographie,87,88,cattle->badger,2008,45,b2012,278,34,34,210,64420015_8->45_d500_99_839_1,64420015_8->45_d500_99_839_1,64420015_8->45_d500_99_839_1,NA,64420015_8->45_d500_99_839_1,NA
125273,13,SB0832,badger,badger,45_d500_152_2,45_d500_152_1,45_d500_152,45_d500_152,within,19,19,80,trapping,95,88,badger->badger,2008,61,b2012,278,34,34,210,45_d500_152_1->45_d500_152_2,64420015_1->45_d500_152_2,45_d500_152_1->45_d500_152_2,NA,64420015_1->45_d500_152_2,NA
125274,13,SB0832,badger,badger,45_d500_152_3,45_d500_152_1,45_d500_152,45_d500_152,within,42,42,48,demographie,196,88,badger->badger,2010,6,b2012,278,34,34,210,45_d500_152_1->45_d500_152_3,NA,45_d500_152_1->45_d500_152_3,NA,NA,NA
125275,13,SB0832,cattle,badger,64420009_0,45_d500_99_839_1,64420009,45_d500_99_839,badger,45,47,48,demographie,212,88,badger->cattle,2010,3,b2012,278,34,34,210,45_d500_99_839_1->64420009_0,45_d500_99_839_1->64420009_0,45_d500_99_839_1->64420009_0,64420015_8->64420009_0,45_d500_99_839_1->64420009_0,64420015_8->64420009_0
125276,13,SB0832,badger,badger,45_d500_152_4,45_d500_152_0,45_d500_152,45_d500_152,within,52,52,78,demographie,239,88,badger->badger,2011,26,b2012,278,34,34,210,45_d500_152_0->45_d500_152_4,64420015_0->45_d500_152_4,45_d500_152_0->45_d500_152_4,NA,64420015_0->45_d500_152_4,NA
125277,13,SB0832,cattle,badger,64420039_0,45_d500_152_2,64420039,45_d500_152,badger,52,53,59,abattage,240,88,badger->cattle,2011,7,b2012,278,34,34,210,45_d500_152_2->64420039_0,45_d500_152_2->64420039_0,45_d500_152_2->64420039_0,64420015_1->64420039_0,45_d500_152_2->64420039_0,64420015_1->64420039_0
125278,13,SB0832,badger,badger,45_d500_170_0,45_d500_156_0,45_d500_170,45_d500_156,neighborhood,52,52,125,trapping,241,88,badger->badger,2011,73,b2012,278,34,34,210,45_d500_156_0->45_d500_170_0,64420015_0->45_d500_170_0,45_d500_156_0->45_d500_170_0,NA,64420015_0->45_d500_170_0,NA
125279,13,SB0832,boar,badger,64281_0,45_d500_170_0,64281,45_d500_170,badger,52,52,68,demographie,243,88,badger->boar,2011,16,b2012,278,34,34,210,45_d500_170_0->64281_0,45_d500_170_0->64281_0,NA,64420015_0->64281_0,NA,64420015_0->64281_0
125280,13,SB0832,cattle,cattle,64420047_0,64420039_0,64420047,64420039,pasture,57,58,75,abattage,263,88,cattle->cattle,2011,18,b2012,278,34,34,210,64420039_0->64420047_0,64420039_0->64420047_0,64420039_0->64420047_0,64420039_0->64420047_0,64420039_0->64420047_0,64420039_0->64420047_0
125281,13,SB0832,cattle,cattle,64420047_1,64420047_0,64420047,64420047,within,59,62,75,abattage,274,88,cattle->cattle,2011,16,b2012,278,34,34,210,64420047_0->64420047_1,64420047_0->64420047_1,64420047_0->64420047_1,64420047_0->64420047_1,64420047_0->64420047_1,64420047_0->64420047_1
125282,13,SB0832,cattle,cattle,64420047_2,64420047_0,64420047,64420047,within,60,61,63,demographie,281,88,cattle->cattle,2012,3,b2016,278,34,34,210,64420047_0->64420047_2,64420047_0->64420047_2,64420047_0->64420047_2,64420047_0->64420047_2,64420047_0->64420047_2,64420047_0->64420047_2
125283,13,SB0832,cattle,cattle,64420047_3,64420047_2,64420047,64420047,within,61,64,75,abattage,288,88,cattle->cattle,2012,14,b2016,278,34,34,210,64420047_2->64420047_3,64420047_2->64420047_3,64420047_2->64420047_3,64420047_2->64420047_3,64420047_2->64420047_3,64420047_2->64420047_3
125284,13,SB0832,cattle,cattle,64420047_4,64420047_1,64420047,64420047,within,63,-1,68,demographie,304,88,cattle->cattle,2012,5,b2016,278,34,34,210,64420047_1->64420047_4,64420047_1->64420047_4,64420047_1->64420047_4,64420047_1->64420047_4,64420047_1->64420047_4,64420047_1->64420047_4
125285,13,SB0832,cattle,cattle,64420047_5,64420047_1,64420047,64420047,within,64,69,75,demographie,307,88,cattle->cattle,2012,11,b2016,278,34,34,210,64420047_1->64420047_5,64420047_1->64420047_5,64420047_1->64420047_5,64420047_1->64420047_5,64420047_1->64420047_5,64420047_1->64420047_5
125286,13,SB0832,cattle,cattle,64420047_6,64420047_0,64420047,64420047,within,65,-1,72,demographie,316,88,cattle->cattle,2012,7,b2016,278,34,34,210,64420047_0->64420047_6,64420047_0->64420047_6,64420047_0->64420047_6,64420047_0->64420047_6,64420047_0->64420047_6,64420047_0->64420047_6
125287,13,SB0832,cattle,cattle,64420047_8,64420047_1,64420047,64420047,within,65,-1,73,abattage,317,88,cattle->cattle,2012,8,b2016,278,34,34,210,64420047_1->64420047_8,64420047_1->64420047_8,64420047_1->64420047_8,64420047_1->64420047_8,64420047_1->64420047_8,64420047_1->64420047_8
125288,13,SB0832,cattle,cattle,64420047_7,64420047_3,64420047,64420047,within,65,-1,73,abattage,318,88,cattle->cattle,2012,8,b2016,278,34,34,210,64420047_3->64420047_7,64420047_3->64420047_7,64420047_3->64420047_7,64420047_3->64420047_7,64420047_3->64420047_7,64420047_3->64420047_7
125289,13,SB0832,cattle,cattle,64420047_10,64420047_1,64420047,64420047,within,67,68,73,abattage,331,88,cattle->cattle,2012,6,b2016,278,34,34,210,64420047_1->64420047_10,64420047_1->64420047_10,64420047_1->64420047_10,64420047_1->64420047_10,64420047_1->64420047_10,64420047_1->64420047_10
125290,13,SB0832,cattle,cattle,64420047_9,64420047_3,64420047,64420047,within,67,67,73,abattage,332,88,cattle->cattle,2012,6,b2016,278,34,34,210,64420047_3->64420047_9,64420047_3->64420047_9,64420047_3->64420047_9,64420047_3->64420047_9,64420047_3->64420047_9,64420047_3->64420047_9
125291,13,SB0832,cattle,cattle,64420047_11,64420047_9,64420047,64420047,within,67,-1,73,abattage,333,88,cattle->cattle,2012,6,b2016,278,34,34,210,64420047_9->64420047_11,64420047_9->64420047_11,64420047_9->64420047_11,64420047_9->64420047_11,64420047_9->64420047_11,64420047_9->64420047_11
125292,13,SB0832,cattle,cattle,64420047_12,64420047_1,64420047,64420047,within,69,-1,72,demographie,348,88,cattle->cattle,2012,3,b2016,278,34,34,210,64420047_1->64420047_12,64420047_1->64420047_12,64420047_1->64420047_12,64420047_1->64420047_12,64420047_1->64420047_12,64420047_1->64420047_12
