X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,presence_2,presence_3,presence_4,presence_5,presence_6
58534,15,SB0832,badger,NA,45_d500_99_766_0,NA,45_d500_99_766,NA,initialisation,0,0,10,demographie,15,214,NA->badger,2007,10,b2012,301,50,50,201,NA,NA,NA,NA,NA,NA,1,1,1,1,1
58535,15,SB0832,badger,badger,45_d500_99_766_1,45_d500_99_766_0,45_d500_99_766,45_d500_99_766,within,2,2,149,trapping,17,214,badger->badger,2007,147,b2012,301,50,50,201,45_d500_99_766_0->45_d500_99_766_1,NA,45_d500_99_766_0->45_d500_99_766_1,NA,NA,NA,1,1,1,1,1
58536,15,SB0832,badger,badger,45_d500_151_0,45_d500_99_766_0,45_d500_151,45_d500_99_766,neighborhood,9,9,23,demographie,64,214,badger->badger,2007,14,b2012,301,50,50,201,45_d500_99_766_0->45_d500_151_0,NA,45_d500_99_766_0->45_d500_151_0,NA,NA,NA,0,1,0,0,0
58537,15,SB0832,badger,badger,45_d500_99_866_0,45_d500_99_766_1,45_d500_99_866,45_d500_99_766,neighborhood,20,20,126,trapping,198,214,badger->badger,2008,106,b2012,301,50,50,201,45_d500_99_766_1->45_d500_99_866_0,45_d500_99_766_1->45_d500_99_866_0,45_d500_99_766_1->45_d500_99_866_0,NA,45_d500_99_766_1->45_d500_99_866_0,NA,1,1,0,1,0
58538,15,SB0832,cattle,badger,64420035_0,45_d500_99_766_1,64420035,45_d500_99_766,badger,28,29,43,demographie,421,214,badger->cattle,2009,15,b2012,301,50,50,201,45_d500_99_766_1->64420035_0,45_d500_99_766_1->64420035_0,45_d500_99_766_1->64420035_0,NA,45_d500_99_766_1->64420035_0,NA,1,1,1,1,1
58539,15,SB0832,badger,cattle,45_d500_157_858_0,64420035_0,45_d500_157_858,64420035,cattle,30,30,65,trapping,502,214,cattle->badger,2009,35,b2012,301,50,50,201,64420035_0->45_d500_157_858_0,64420035_0->45_d500_157_858_0,64420035_0->45_d500_157_858_0,NA,64420035_0->45_d500_157_858_0,NA,1,1,0,1,0
58540,15,SB0832,badger,cattle,45_d500_182_0,64420035_0,45_d500_182,64420035,cattle,31,31,33,demographie,532,214,cattle->badger,2009,2,b2012,301,50,50,201,64420035_0->45_d500_182_0,NA,64420035_0->45_d500_182_0,NA,NA,NA,0,1,0,0,0
58541,15,SB0832,cattle,cattle,64420035_1,64420035_0,64420035,64420035,within,32,34,44,abattage,554,214,cattle->cattle,2009,12,b2012,301,50,50,201,64420035_0->64420035_1,64420035_0->64420035_1,64420035_0->64420035_1,64420035_0->64420035_1,64420035_0->64420035_1,64420035_0->64420035_1,1,1,1,1,1
58542,15,SB0832,badger,cattle,45_d500_124_0,64420035_0,45_d500_124,64420035,cattle,32,32,92,trapping,555,214,cattle->badger,2009,60,b2012,301,50,50,201,64420035_0->45_d500_124_0,64420035_0->45_d500_124_0,64420035_0->45_d500_124_0,NA,64420035_0->45_d500_124_0,NA,1,1,0,1,0
58543,15,SB0832,badger,cattle,45_d500_99_839_0,64420035_0,45_d500_99_839,64420035,cattle,32,32,86,demographie,556,214,cattle->badger,2009,54,b2012,301,50,50,201,64420035_0->45_d500_99_839_0,64420035_0->45_d500_99_839_0,64420035_0->45_d500_99_839_0,NA,64420035_0->45_d500_99_839_0,NA,1,1,0,1,0
58544,15,SB0832,badger,cattle,45_d500_159_855_0,64420035_0,45_d500_159_855,64420035,cattle,33,33,103,trapping,578,214,cattle->badger,2009,70,b2012,301,50,50,201,64420035_0->45_d500_159_855_0,64420035_0->45_d500_159_855_0,64420035_0->45_d500_159_855_0,NA,64420035_0->45_d500_159_855_0,NA,1,1,1,1,1
58545,15,SB0832,badger,badger,45_d500_124_1,45_d500_124_0,45_d500_124,45_d500_124,within,38,38,77,trapping,689,214,badger->badger,2010,39,b2012,301,50,50,201,45_d500_124_0->45_d500_124_1,45_d500_124_0->45_d500_124_1,45_d500_124_0->45_d500_124_1,NA,45_d500_124_0->45_d500_124_1,NA,1,1,0,1,0
58546,15,SB0832,cattle,cattle,64420035_2,64420035_1,64420035,64420035,within,38,42,44,abattage,701,214,cattle->cattle,2010,6,b2012,301,50,50,201,64420035_1->64420035_2,64420035_1->64420035_2,64420035_1->64420035_2,64420035_1->64420035_2,64420035_1->64420035_2,64420035_1->64420035_2,1,1,1,1,1
58547,15,SB0832,badger,badger,45_d500_157_858_1,45_d500_157_858_0,45_d500_157_858,45_d500_157_858,within,40,40,43,demographie,733,214,badger->badger,2010,3,b2012,301,50,50,201,45_d500_157_858_0->45_d500_157_858_1,NA,45_d500_157_858_0->45_d500_157_858_1,NA,NA,NA,0,1,0,0,0
