X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle
10771,13,SB0832,cattle,NA,64420015_0,NA,64420015,NA,initialisation,0,0,21,abattage,13,153,NA->cattle,2007,21,b2012,336,52,55,229
10772,13,SB0832,cattle,cattle,64420015_1,64420015_0,64420015,64420015,within,2,3,21,abattage,20,153,cattle->cattle,2007,19,b2012,336,52,55,229
10773,13,SB0832,badger,cattle,45_d500_157_858_1,64420015_1,45_d500_157_858,64420015,cattle,4,4,5,demographie,27,153,cattle->badger,2007,1,b2012,336,52,55,229
10774,13,SB0832,cattle,cattle,64420015_2,64420015_0,64420015,64420015,within,6,13,21,abattage,40,153,cattle->cattle,2007,15,b2012,336,52,55,229
10775,13,SB0832,badger,cattle,45_d500_156_0,64420015_0,45_d500_156,64420015,cattle,6,6,18,demographie,41,153,cattle->badger,2007,12,b2012,336,52,55,229
10776,13,SB0832,badger,cattle,45_d500_156_1,64420015_1,45_d500_156,64420015,cattle,9,9,90,trapping,69,153,cattle->badger,2007,81,b2012,336,52,55,229
10777,13,SB0832,cattle,cattle,64420015_3,64420015_0,64420015,64420015,within,11,12,21,abattage,91,153,cattle->cattle,2007,10,b2012,336,52,55,229
10778,13,SB0832,cattle,cattle,64420015_4,64420015_0,64420015,64420015,within,12,13,21,abattage,101,153,cattle->cattle,2008,9,b2012,336,52,55,229
10779,13,SB0832,cattle,cattle,64420015_5,64420015_2,64420015,64420015,within,13,15,21,abattage,115,153,cattle->cattle,2008,8,b2012,336,52,55,229
10780,13,SB0832,cattle,cattle,64420015_6,64420015_3,64420015,64420015,within,13,15,20,demographie,116,153,cattle->cattle,2008,7,b2012,336,52,55,229
10781,13,SB0832,cattle,cattle,64420015_8,64420015_2,64420015,64420015,within,14,15,21,abattage,120,153,cattle->cattle,2008,7,b2012,336,52,55,229
10782,13,SB0832,cattle,cattle,64420015_7,64420015_3,64420015,64420015,within,14,14,21,abattage,121,153,cattle->cattle,2008,7,b2012,336,52,55,229
10783,13,SB0832,cattle,cattle,64420015_9,64420015_3,64420015,64420015,within,16,17,21,abattage,150,153,cattle->cattle,2008,5,b2012,336,52,55,229
10784,13,SB0832,cattle,cattle,64420015_10,64420015_5,64420015,64420015,within,16,19,21,abattage,151,153,cattle->cattle,2008,5,b2012,336,52,55,229
10785,13,SB0832,cattle,cattle,64420044_0,64420015_0,64420044,64420015,pasture,17,26,49,demographie,164,153,cattle->cattle,2008,32,b2012,336,52,55,229
10786,13,SB0832,cattle,cattle,64420015_11,64420015_2,64420015,64420015,within,17,20,21,abattage,165,153,cattle->cattle,2008,4,b2012,336,52,55,229
10787,13,SB0832,cattle,cattle,64420015_12,64420015_3,64420015,64420015,within,17,18,21,abattage,166,153,cattle->cattle,2008,4,b2012,336,52,55,229
