X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,presence_2,presence_3,presence_4,presence_5,presence_6
38650,13,SB0832,cattle,NA,64420015_0,NA,64420015,NA,initialisation,0,6,15,abattage,13,110,NA->cattle,2007,15,b2012,256,33,27,196,NA,NA,NA,NA,NA,NA,1,1,1,1,1
38651,13,SB0832,badger,cattle,45_d500_99_839_0,64420015_0,45_d500_99_839,64420015,cattle,7,7,79,demographie,45,110,cattle->badger,2007,72,b2012,256,33,27,196,64420015_0->45_d500_99_839_0,64420015_0->45_d500_99_839_0,64420015_0->45_d500_99_839_0,NA,64420015_0->45_d500_99_839_0,NA,1,1,1,1,1
38652,13,SB0832,badger,cattle,45_d500_156_0,64420015_0,45_d500_156,64420015,cattle,8,8,29,demographie,50,110,cattle->badger,2007,21,b2012,256,33,27,196,64420015_0->45_d500_156_0,NA,64420015_0->45_d500_156_0,NA,NA,NA,0,1,0,0,0
38653,13,SB0832,cattle,cattle,64420015_1,64420015_0,64420015,64420015,within,14,-1,15,abattage,94,110,cattle->cattle,2008,1,b2012,256,33,27,196,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,1,1,1,1,1
38654,13,SB0832,cattle,badger,64420035_10,45_d500_99_839_0,64420035,45_d500_99_839,badger,42,46,61,abattage,312,110,badger->cattle,2010,19,b2012,256,33,27,196,45_d500_99_839_0->64420035_10,45_d500_99_839_0->64420035_10,45_d500_99_839_0->64420035_10,64420015_0->64420035_10,45_d500_99_839_0->64420035_10,64420015_0->64420035_10,1,1,1,1,1
38655,13,SB0832,cattle,cattle,64420035_11,64420035_10,64420035,64420035,within,48,54,63,abattage,436,110,cattle->cattle,2011,15,b2012,256,33,27,196,64420035_10->64420035_11,64420035_10->64420035_11,64420035_10->64420035_11,64420035_10->64420035_11,64420035_10->64420035_11,64420035_10->64420035_11,1,1,1,1,1
38656,13,SB0832,cattle,cattle,64420035_12,64420035_10,64420035,64420035,within,52,57,63,abattage,528,110,cattle->cattle,2011,11,b2012,256,33,27,196,64420035_10->64420035_12,64420035_10->64420035_12,64420035_10->64420035_12,64420035_10->64420035_12,64420035_10->64420035_12,64420035_10->64420035_12,1,1,1,1,1
38657,13,SB0832,badger,cattle,45_d500_78_668_0,64420035_10,45_d500_78_668,64420035,cattle,52,52,114,trapping,529,110,cattle->badger,2011,62,b2012,256,33,27,196,64420035_10->45_d500_78_668_0,64420035_10->45_d500_78_668_0,64420035_10->45_d500_78_668_0,NA,64420035_10->45_d500_78_668_0,NA,1,1,1,1,1
38658,13,SB0832,cattle,cattle,64420035_13,64420035_10,64420035,64420035,within,53,56,61,abattage,555,110,cattle->cattle,2011,8,b2012,256,33,27,196,64420035_10->64420035_13,64420035_10->64420035_13,64420035_10->64420035_13,64420035_10->64420035_13,64420035_10->64420035_13,64420035_10->64420035_13,1,1,1,1,1
38659,13,SB0832,badger,cattle,45_d500_99_766_0,64420035_10,45_d500_99_766,64420035,cattle,53,53,94,demographie,556,110,cattle->badger,2011,41,b2012,256,33,27,196,64420035_10->45_d500_99_766_0,64420035_10->45_d500_99_766_0,64420035_10->45_d500_99_766_0,NA,64420035_10->45_d500_99_766_0,NA,1,1,1,1,1
38660,13,SB0832,badger,cattle,45_d500_123_762_0,64420035_10,45_d500_123_762,64420035,cattle,54,54,149,trapping,591,110,cattle->badger,2011,95,b2012,256,33,27,196,64420035_10->45_d500_123_762_0,64420035_10->45_d500_123_762_0,64420035_10->45_d500_123_762_0,NA,64420035_10->45_d500_123_762_0,NA,1,1,1,1,1
38661,13,SB0832,badger,cattle,45_d500_159_855_0,64420035_13,45_d500_159_855,64420035,cattle,57,57,149,trapping,688,110,cattle->badger,2011,92,b2012,256,33,27,196,64420035_13->45_d500_159_855_0,64420035_13->45_d500_159_855_0,64420035_13->45_d500_159_855_0,NA,64420035_13->45_d500_159_855_0,NA,1,1,0,1,0
38662,13,SB0832,cattle,cattle,64420035_14,64420035_13,64420035,64420035,within,58,60,61,abattage,714,110,cattle->cattle,2011,3,b2012,256,33,27,196,64420035_13->64420035_14,64420035_13->64420035_14,64420035_13->64420035_14,64420035_13->64420035_14,64420035_13->64420035_14,64420035_13->64420035_14,1,1,1,1,1
38663,13,SB0832,cattle,cattle,64420035_17,64420035_11,64420035,64420035,within,59,62,63,abattage,754,110,cattle->cattle,2011,4,b2012,256,33,27,196,64420035_11->64420035_17,64420035_11->64420035_17,64420035_11->64420035_17,64420035_11->64420035_17,64420035_11->64420035_17,64420035_11->64420035_17,1,1,1,1,1
38664,13,SB0832,cattle,cattle,64420035_16,64420035_12,64420035,64420035,within,59,63,63,abattage,755,110,cattle->cattle,2011,4,b2012,256,33,27,196,64420035_12->64420035_16,64420035_12->64420035_16,64420035_12->64420035_16,64420035_12->64420035_16,64420035_12->64420035_16,64420035_12->64420035_16,1,1,1,1,1
