X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,presence_2,presence_3,presence_4,presence_5,presence_6
174893,15,SB0832,badger,NA,45_d500_152_0,NA,45_d500_152,NA,initialisation,0,0,109,demographie,15,147,NA->badger,2007,109,b2012,192,39,33,120,NA,NA,NA,NA,NA,NA,1,1,1,1,1
174894,15,SB0832,cattle,badger,64420012_0,45_d500_152_0,64420012,45_d500_152,badger,27,28,52,demographie,209,147,badger->cattle,2009,25,b2012,192,39,33,120,45_d500_152_0->64420012_0,45_d500_152_0->64420012_0,45_d500_152_0->64420012_0,NA,45_d500_152_0->64420012_0,NA,1,1,1,1,1
174895,15,SB0832,cattle,cattle,64420047_0,64420012_0,64420047,64420012,pasture,31,32,36,demographie,245,147,cattle->cattle,2009,5,b2012,192,39,33,120,64420012_0->64420047_0,64420012_0->64420047_0,64420012_0->64420047_0,64420012_0->64420047_0,64420012_0->64420047_0,64420012_0->64420047_0,1,1,1,1,1
174896,15,SB0832,badger,cattle,45_d500_124_0,64420012_0,45_d500_124,64420012,cattle,31,31,137,demographie,246,147,cattle->badger,2009,106,b2012,192,39,33,120,64420012_0->45_d500_124_0,64420012_0->45_d500_124_0,64420012_0->45_d500_124_0,NA,64420012_0->45_d500_124_0,NA,1,1,0,1,0
174897,15,SB0832,badger,cattle,45_d500_124_1,64420012_0,45_d500_124,64420012,cattle,32,32,71,demographie,253,147,cattle->badger,2009,39,b2012,192,39,33,120,64420012_0->45_d500_124_1,64420012_0->45_d500_124_1,64420012_0->45_d500_124_1,NA,64420012_0->45_d500_124_1,NA,1,1,1,1,1
174898,15,SB0832,badger,cattle,45_d500_99_766_0,64420047_0,45_d500_99_766,64420047,cattle,33,33,45,demographie,260,147,cattle->badger,2009,12,b2012,192,39,33,120,64420047_0->45_d500_99_766_0,NA,64420047_0->45_d500_99_766_0,NA,NA,NA,1,1,0,1,0
174899,15,SB0832,cattle,cattle,64420012_1,64420047_0,64420012,64420047,pasture,34,41,53,abattage,269,147,cattle->cattle,2009,19,b2012,192,39,33,120,64420047_0->64420012_1,64420047_0->64420012_1,64420047_0->64420012_1,64420047_0->64420012_1,64420047_0->64420012_1,64420047_0->64420012_1,1,1,1,1,1
174900,15,SB0832,cattle,cattle,64420047_1,64420047_0,64420047,64420047,within,34,-1,37,abattage,270,147,cattle->cattle,2009,3,b2012,192,39,33,120,64420047_0->64420047_1,64420047_0->64420047_1,64420047_0->64420047_1,64420047_0->64420047_1,64420047_0->64420047_1,64420047_0->64420047_1,1,1,1,1,1
174901,15,SB0832,badger,cattle,45_d500_124_2,64420047_0,45_d500_124,64420047,cattle,34,34,60,demographie,271,147,cattle->badger,2009,26,b2012,192,39,33,120,64420047_0->45_d500_124_2,64420047_0->45_d500_124_2,64420047_0->45_d500_124_2,NA,64420047_0->45_d500_124_2,NA,1,1,0,1,0
174902,15,SB0832,badger,badger,45_d500_124_3,45_d500_124_1,45_d500_124,45_d500_124,within,36,36,41,demographie,284,147,badger->badger,2010,5,b2012,192,39,33,120,45_d500_124_1->45_d500_124_3,NA,45_d500_124_1->45_d500_124_3,NA,NA,NA,0,1,0,0,0
174903,15,SB0832,badger,badger,45_d500_124_4,45_d500_124_0,45_d500_124,45_d500_124,within,40,40,65,demographie,311,147,badger->badger,2010,25,b2012,192,39,33,120,45_d500_124_0->45_d500_124_4,45_d500_124_0->45_d500_124_4,45_d500_124_0->45_d500_124_4,NA,45_d500_124_0->45_d500_124_4,NA,1,1,0,1,0
174904,15,SB0832,badger,badger,45_d500_124_5,45_d500_124_1,45_d500_124,45_d500_124,within,41,41,79,trapping,318,147,badger->badger,2010,38,b2012,192,39,33,120,45_d500_124_1->45_d500_124_5,45_d500_124_1->45_d500_124_5,45_d500_124_1->45_d500_124_5,NA,45_d500_124_1->45_d500_124_5,NA,1,1,1,1,1
174905,15,SB0832,badger,badger,45_d500_99_766_1,45_d500_99_766_0,45_d500_99_766,45_d500_99_766,within,41,41,62,demographie,319,147,badger->badger,2010,21,b2012,192,39,33,120,45_d500_99_766_0->45_d500_99_766_1,64420047_0->45_d500_99_766_1,45_d500_99_766_0->45_d500_99_766_1,NA,64420047_0->45_d500_99_766_1,NA,1,1,0,1,0
174906,15,SB0832,badger,cattle,45_d500_99_866_0,64420012_1,45_d500_99_866,64420012,cattle,42,42,90,trapping,339,147,cattle->badger,2010,48,b2012,192,39,33,120,64420012_1->45_d500_99_866_0,64420012_1->45_d500_99_866_0,64420012_1->45_d500_99_866_0,NA,64420012_1->45_d500_99_866_0,NA,1,1,1,1,1
174907,15,SB0832,cattle,badger,64349068_0,45_d500_124_5,64349068,45_d500_124,badger,43,45,61,abattage,340,147,badger->cattle,2010,18,b2012,192,39,33,120,45_d500_124_5->64349068_0,45_d500_124_5->64349068_0,45_d500_124_5->64349068_0,64420012_0->64349068_0,45_d500_124_5->64349068_0,64420012_0->64349068_0,1,1,1,1,1
174908,15,SB0832,badger,cattle,45_d500_99_866_1,64420012_1,45_d500_99_866,64420012,cattle,44,44,76,trapping,355,147,cattle->badger,2010,32,b2012,192,39,33,120,64420012_1->45_d500_99_866_1,64420012_1->45_d500_99_866_1,64420012_1->45_d500_99_866_1,NA,64420012_1->45_d500_99_866_1,NA,1,1,0,1,0
174909,15,SB0832,cattle,badger,64420039_0,45_d500_152_0,64420039,45_d500_152,badger,45,46,66,abattage,359,147,badger->cattle,2010,21,b2012,192,39,33,120,45_d500_152_0->64420039_0,45_d500_152_0->64420039_0,45_d500_152_0->64420039_0,NA,45_d500_152_0->64420039_0,NA,1,1,1,1,1
174910,15,SB0832,boar,cattle,64349_0,64349068_0,64349,64349068,cattle,46,46,61,demographie,378,147,cattle->boar,2010,15,b2012,192,39,33,120,64349068_0->64349_0,64349068_0->64349_0,NA,64349068_0->64349_0,NA,64349068_0->64349_0,1,0,1,0,1
174911,15,SB0832,badger,cattle,45_d500_160_0,64420012_0,45_d500_160,64420012,cattle,46,46,65,demographie,380,147,cattle->badger,2010,19,b2012,192,39,33,120,64420012_0->45_d500_160_0,64420012_0->45_d500_160_0,64420012_0->45_d500_160_0,NA,64420012_0->45_d500_160_0,NA,1,1,0,1,0
174912,15,SB0832,boar,cattle,64349_1,64349068_0,64349,64349068,cattle,48,48,63,demographie,402,147,cattle->boar,2011,15,b2012,192,39,33,120,64349068_0->64349_1,64349068_0->64349_1,NA,64349068_0->64349_1,NA,64349068_0->64349_1,1,0,1,0,1
174913,15,SB0832,cattle,cattle,64420012_2,64420012_1,64420012,64420012,within,48,-1,53,abattage,403,147,cattle->cattle,2011,5,b2012,192,39,33,120,64420012_1->64420012_2,64420012_1->64420012_2,64420012_1->64420012_2,64420012_1->64420012_2,64420012_1->64420012_2,64420012_1->64420012_2,1,1,1,1,1
174914,15,SB0832,cattle,cattle,64420039_1,64420039_0,64420039,64420039,within,48,50,66,abattage,405,147,cattle->cattle,2011,18,b2012,192,39,33,120,64420039_0->64420039_1,64420039_0->64420039_1,64420039_0->64420039_1,64420039_0->64420039_1,64420039_0->64420039_1,64420039_0->64420039_1,1,1,1,1,1
174915,15,SB0832,cattle,cattle,64420012_3,64420012_0,64420012,64420012,within,49,51,53,abattage,422,147,cattle->cattle,2011,4,b2012,192,39,33,120,64420012_0->64420012_3,64420012_0->64420012_3,64420012_0->64420012_3,64420012_0->64420012_3,64420012_0->64420012_3,64420012_0->64420012_3,1,1,1,1,1
174916,15,SB0832,cattle,cattle,64420012_4,64420012_0,64420012,64420012,within,49,-1,53,abattage,423,147,cattle->cattle,2011,4,b2012,192,39,33,120,64420012_0->64420012_4,64420012_0->64420012_4,64420012_0->64420012_4,64420012_0->64420012_4,64420012_0->64420012_4,64420012_0->64420012_4,1,1,1,1,1
174917,15,SB0832,cattle,cattle,64420039_2,64420039_0,64420039,64420039,within,49,50,66,abattage,424,147,cattle->cattle,2011,17,b2012,192,39,33,120,64420039_0->64420039_2,64420039_0->64420039_2,64420039_0->64420039_2,64420039_0->64420039_2,64420039_0->64420039_2,64420039_0->64420039_2,1,1,1,1,1
174918,15,SB0832,cattle,cattle,64420012_5,64420012_0,64420012,64420012,within,50,-1,53,abattage,435,147,cattle->cattle,2011,3,b2012,192,39,33,120,64420012_0->64420012_5,64420012_0->64420012_5,64420012_0->64420012_5,64420012_0->64420012_5,64420012_0->64420012_5,64420012_0->64420012_5,1,1,1,1,1
174919,15,SB0832,cattle,cattle,64349068_1,64349068_0,64349068,64349068,within,51,54,60,demographie,442,147,cattle->cattle,2011,9,b2012,192,39,33,120,64349068_0->64349068_1,64349068_0->64349068_1,64349068_0->64349068_1,64349068_0->64349068_1,64349068_0->64349068_1,64349068_0->64349068_1,1,1,1,1,1
174920,15,SB0832,boar,cattle,64349_2,64349068_0,64349,64349068,cattle,51,51,58,demographie,443,147,cattle->boar,2011,7,b2012,192,39,33,120,64349068_0->64349_2,NA,NA,64349068_0->64349_2,NA,NA,0,0,1,0,0
174921,15,SB0832,badger,cattle,45_d500_99_766_2,64420012_3,45_d500_99_766,64420012,cattle,52,52,124,trapping,461,147,cattle->badger,2011,72,b2012,192,39,33,120,64420012_3->45_d500_99_766_2,64420012_3->45_d500_99_766_2,64420012_3->45_d500_99_766_2,NA,64420012_3->45_d500_99_766_2,NA,1,1,0,1,0
174922,15,SB0832,cattle,cattle,64420039_3,64420039_1,64420039,64420039,within,53,54,66,abattage,474,147,cattle->cattle,2011,13,b2012,192,39,33,120,64420039_1->64420039_3,64420039_1->64420039_3,64420039_1->64420039_3,64420039_1->64420039_3,64420039_1->64420039_3,64420039_1->64420039_3,1,1,1,1,1
