X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle
127006,15,SB0832,badger,NA,45_d500_169_0,NA,45_d500_169,NA,initialisation,0,0,68,demographie,15,89,NA->badger,2007,68,b2012,126,17,26,83
127007,15,SB0832,badger,badger,45_d500_169_1,45_d500_169_0,45_d500_169,45_d500_169,within,6,6,46,demographie,37,89,badger->badger,2007,40,b2012,126,17,26,83
127008,15,SB0832,boar,badger,64281_0,45_d500_169_0,64281,45_d500_169,badger,18,18,30,demographie,94,89,badger->boar,2008,12,b2012,126,17,26,83
127009,15,SB0832,badger,badger,45_d500_170_0,45_d500_169_1,45_d500_170,45_d500_169,neighborhood,28,28,51,demographie,119,89,badger->badger,2009,23,b2012,126,17,26,83
127010,15,SB0832,cattle,badger,64420039_0,45_d500_170_0,64420039,45_d500_170,badger,33,42,53,demographie,136,89,badger->cattle,2009,20,b2012,126,17,26,83
127011,15,SB0832,cattle,badger,64281001_1,45_d500_169_1,64281001,45_d500_169,badger,40,45,54,abattage,174,89,badger->cattle,2010,14,b2012,126,17,26,83
127012,15,SB0832,cattle,badger,64281001_0,45_d500_170_0,64281001,45_d500_170,badger,40,41,53,demographie,175,89,badger->cattle,2010,13,b2012,126,17,26,83
127013,15,SB0832,boar,badger,64281_1,45_d500_170_0,64281,45_d500_170,badger,41,41,65,demographie,179,89,badger->boar,2010,24,b2012,126,17,26,83
127014,15,SB0832,cattle,badger,64201021_0,45_d500_169_0,64201021,45_d500_169,badger,45,51,76,abattage,203,89,badger->cattle,2010,31,b2012,126,17,26,83
127015,15,SB0832,badger,badger,45_d500_169_2,45_d500_169_1,45_d500_169,45_d500_169,within,45,45,55,demographie,204,89,badger->badger,2010,10,b2012,126,17,26,83
127016,15,SB0832,badger,badger,45_d500_170_1,45_d500_169_1,45_d500_170,45_d500_169,neighborhood,45,45,102,trapping,205,89,badger->badger,2010,57,b2012,126,17,26,83
127017,15,SB0832,badger,cattle,45_d500_181_0,64281001_0,45_d500_181,64281001,cattle,45,45,91,trapping,208,89,cattle->badger,2010,46,b2012,126,17,26,83
127018,15,SB0832,cattle,cattle,64281001_2,64281001_1,64281001,64281001,within,48,50,54,abattage,241,89,cattle->cattle,2011,6,b2012,126,17,26,83
