X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle
129014,15,SB0832,badger,NA,45_d500_152_0,NA,45_d500_152,NA,initialisation,0,0,47,demographie,15,133,NA->badger,2007,47,b2012,346,22,43,281
129015,15,SB0832,cattle,badger,64420038_0,45_d500_152_0,64420038,45_d500_152,badger,4,6,16,abattage,22,133,badger->cattle,2007,12,b2012,346,22,43,281
129016,15,SB0832,cattle,cattle,64420038_1,64420038_0,64420038,64420038,within,9,13,15,demographie,56,133,cattle->cattle,2007,6,b2012,346,22,43,281
129017,15,SB0832,badger,cattle,45_d500_124_0,64420038_1,45_d500_124,64420038,cattle,19,19,52,demographie,143,133,cattle->badger,2008,33,b2012,346,22,43,281
129018,15,SB0832,cattle,badger,64420035_0,45_d500_124_0,64420035,45_d500_124,badger,28,32,44,abattage,201,133,badger->cattle,2009,16,b2012,346,22,43,281
129019,15,SB0832,badger,cattle,45_d500_159_855_0,64420035_0,45_d500_159_855,64420035,cattle,33,33,76,demographie,242,133,cattle->badger,2009,43,b2012,346,22,43,281
129020,15,SB0832,badger,cattle,45_d500_99_766_0,64420035_0,45_d500_99_766,64420035,cattle,33,33,114,trapping,243,133,cattle->badger,2009,81,b2012,346,22,43,281
129021,15,SB0832,cattle,cattle,64420035_1,64420035_0,64420035,64420035,within,34,-1,44,abattage,248,133,cattle->cattle,2009,10,b2012,346,22,43,281
129022,15,SB0832,cattle,cattle,64420035_2,64420035_0,64420035,64420035,within,41,42,43,demographie,327,133,cattle->cattle,2010,2,b2012,346,22,43,281
129023,15,SB0832,badger,cattle,45_d500_182_0,64420035_0,45_d500_182,64420035,cattle,42,42,69,demographie,334,133,cattle->badger,2010,27,b2012,346,22,43,281
129024,15,SB0832,cattle,badger,64420035_3,45_d500_124_0,64420035,45_d500_124,badger,44,-1,44,abattage,346,133,badger->cattle,2010,0,b2012,346,22,43,281
129025,15,SB0832,badger,badger,45_d500_99_766_1,45_d500_99_766_0,45_d500_99_766,45_d500_99_766,within,49,49,76,trapping,407,133,badger->badger,2011,27,b2012,346,22,43,281
