X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle
154062,13,SB0832,cattle,cattle,64420039_13,64420039_0,64420039,64420039,within,32,33,37,abattage,243,339,cattle->cattle,2009,5,b2012,327,32,61,234
154063,13,SB0832,badger,cattle,45_d500_170_1,64420039_0,45_d500_170,64420039,cattle,32,32,157,NA,244,339,cattle->badger,2009,125,b2012,327,32,61,234
154064,13,SB0832,badger,cattle,45_d500_123_762_1,64420039_3,45_d500_123_762,64420039,cattle,32,32,39,demographie,245,339,cattle->badger,2009,7,b2012,327,32,61,234
154065,13,SB0832,cattle,cattle,64397011_0,64420039_5,64420039,64420039,within,32,41,51,abattage,246,339,cattle->cattle,2009,19,b2012,327,32,61,234
154066,13,SB0832,badger,badger,45_d500_157_858_1,45_d500_157_858_0,45_d500_157_858,45_d500_157_858,within,33,33,84,demographie,253,339,badger->badger,2009,51,b2012,327,32,61,234
154067,13,SB0832,cattle,cattle,64420039_14,64420039_13,64420039,64420039,within,33,36,37,abattage,256,339,cattle->cattle,2009,4,b2012,327,32,61,234
154068,13,SB0832,cattle,cattle,64420039_15,64420039_2,64420039,64420039,within,34,-1,37,abattage,267,339,cattle->cattle,2009,3,b2012,327,32,61,234
154069,13,SB0832,cattle,cattle,64420039_16,64420039_4,64420039,64420039,within,34,35,37,abattage,268,339,cattle->cattle,2009,3,b2012,327,32,61,234
154070,13,SB0832,badger,cattle,45_d500_170_2,64420039_7,45_d500_170,64420039,cattle,34,34,53,demographie,269,339,cattle->badger,2009,19,b2012,327,32,61,234
154071,13,SB0832,cattle,cattle,64420039_18,64420039_0,64420039,64420039,within,35,37,37,abattage,276,339,cattle->cattle,2009,2,b2012,327,32,61,234
154072,13,SB0832,cattle,cattle,64420039_19,64420039_0,64420039,64420039,within,35,35,37,abattage,277,339,cattle->cattle,2009,2,b2012,327,32,61,234
154073,13,SB0832,cattle,cattle,64420039_17,64420039_10,64420039,64420039,within,35,-1,37,demographie,278,339,cattle->cattle,2009,2,b2012,327,32,61,234
154074,13,SB0832,cattle,cattle,64420039_22,64420039_11,64420039,64420039,within,35,37,37,abattage,279,339,cattle->cattle,2009,2,b2012,327,32,61,234
154075,13,SB0832,cattle,cattle,64420039_21,64420039_12,64420039,64420039,within,35,36,37,demographie,280,339,cattle->cattle,2009,2,b2012,327,32,61,234
154076,13,SB0832,cattle,cattle,64420039_20,64420039_9,64420039,64420039,within,35,-1,37,abattage,281,339,cattle->cattle,2009,2,b2012,327,32,61,234
154077,13,SB0832,cattle,cattle,64420039_23,64420039_10,64420039,64420039,within,36,-1,37,abattage,288,339,cattle->cattle,2010,1,b2012,327,32,61,234
154078,13,SB0832,cattle,cattle,64420039_24,64420039_16,64420039,64420039,within,36,-1,37,abattage,289,339,cattle->cattle,2010,1,b2012,327,32,61,234
154079,13,SB0832,cattle,cattle,64420039_25,64420039_7,64420039,64420039,within,36,-1,37,abattage,290,339,cattle->cattle,2010,1,b2012,327,32,61,234
154080,13,SB0832,cattle,cattle,64326020_1,64326020_0,64326020,64326020,within,37,38,52,abattage,301,339,cattle->cattle,2010,15,b2012,327,32,61,234
154081,13,SB0832,cattle,cattle,64326020_2,64326020_0,64326020,64326020,within,37,42,52,abattage,302,339,cattle->cattle,2010,15,b2012,327,32,61,234
154082,13,SB0832,cattle,cattle,64420039_27,64420039_0,64420039,64420039,within,37,-1,37,abattage,305,339,cattle->cattle,2010,0,b2012,327,32,61,234
154083,13,SB0832,cattle,cattle,64420039_26,64420039_14,64420039,64420039,within,37,37,37,abattage,306,339,cattle->cattle,2010,0,b2012,327,32,61,234
154084,13,SB0832,badger,badger,45_d500_99_839_1,45_d500_99_839_0,45_d500_99_839,45_d500_99_839,within,38,38,113,trapping,308,339,badger->badger,2010,75,b2012,327,32,61,234
154085,13,SB0832,cattle,cattle,64397011_1,64397011_0,64397011,64397011,within,42,47,51,abattage,351,339,cattle->cattle,2010,9,b2012,327,32,61,234
154086,13,SB0832,cattle,cattle,64326020_3,64326020_2,64326020,64326020,within,43,50,52,abattage,363,339,cattle->cattle,2010,9,b2012,327,32,61,234
154087,13,SB0832,cattle,cattle,64397011_2,64397011_0,64397011,64397011,within,43,47,51,abattage,366,339,cattle->cattle,2010,8,b2012,327,32,61,234
154088,13,SB0832,cattle,badger,64420047_0,45_d500_99_866_0,64420047,45_d500_99_866,badger,45,49,59,abattage,381,339,badger->cattle,2010,14,b2012,327,32,61,234
154089,13,SB0832,cattle,cattle,64397011_3,64397011_0,64397011,64397011,within,45,47,50,demographie,389,339,cattle->cattle,2010,5,b2012,327,32,61,234
154090,13,SB0832,badger,cattle,3_d500_258_0,64397011_0,3_d500_258,64397011,cattle,46,46,91,trapping,399,339,cattle->badger,2010,45,b2012,327,32,61,234
154091,13,SB0832,cattle,cattle,64326020_4,64326020_2,64326020,64326020,within,47,48,52,abattage,405,339,cattle->cattle,2010,5,b2012,327,32,61,234
154092,13,SB0832,cattle,cattle,64326020_7,64326020_0,64326020,64326020,within,48,-1,52,abattage,413,339,cattle->cattle,2011,4,b2012,327,32,61,234
154093,13,SB0832,cattle,cattle,64326020_6,64326020_1,64326020,64326020,within,48,50,52,abattage,414,339,cattle->cattle,2011,4,b2012,327,32,61,234
154094,13,SB0832,cattle,cattle,40082021_0,64326020_2,64326020,64326020,within,48,53,89,abattage,415,339,cattle->cattle,2011,41,b2012,327,32,61,234
154095,13,SB0832,cattle,cattle,64326020_5,64326020_2,64326020,64326020,within,48,49,52,abattage,416,339,cattle->cattle,2011,4,b2012,327,32,61,234
154096,13,SB0832,cattle,cattle,64326020_9,64326020_1,64326020,64326020,within,49,50,51,demographie,436,339,cattle->cattle,2011,2,b2012,327,32,61,234
154097,13,SB0832,cattle,cattle,64326020_8,64326020_2,64326020,64326020,within,49,50,52,abattage,437,339,cattle->cattle,2011,3,b2012,327,32,61,234
154098,13,SB0832,cattle,cattle,64397011_5,64397011_0,64397011,64397011,within,49,-1,51,abattage,439,339,cattle->cattle,2011,2,b2012,327,32,61,234
154099,13,SB0832,cattle,cattle,64397011_4,64397011_1,64397011,64397011,within,49,-1,51,abattage,440,339,cattle->cattle,2011,2,b2012,327,32,61,234
154100,13,SB0832,cattle,cattle,64397011_6,64397011_1,64397011,64397011,within,49,51,51,abattage,441,339,cattle->cattle,2011,2,b2012,327,32,61,234
154101,13,SB0832,cattle,cattle,64326020_10,64326020_5,64326020,64326020,within,50,51,52,abattage,448,339,cattle->cattle,2011,2,b2012,327,32,61,234
154102,13,SB0832,cattle,cattle,64397011_8,64397011_0,64397011,64397011,within,50,-1,51,abattage,452,339,cattle->cattle,2011,1,b2012,327,32,61,234
154103,13,SB0832,cattle,cattle,64397011_7,64397011_2,64397011,64397011,within,50,-1,51,abattage,453,339,cattle->cattle,2011,1,b2012,327,32,61,234
154104,13,SB0832,cattle,cattle,64420047_1,64420047_0,64420047,64420047,within,50,54,59,abattage,454,339,cattle->cattle,2011,9,b2012,327,32,61,234
154105,13,SB0832,cattle,cattle,64397011_9,64397011_1,64397011,64397011,within,51,-1,51,abattage,464,339,cattle->cattle,2011,0,b2012,327,32,61,234
154106,13,SB0832,cattle,cattle,64420047_2,64420047_0,64420047,64420047,within,52,-1,59,abattage,481,339,cattle->cattle,2011,7,b2012,327,32,61,234
154107,13,SB0832,cattle,cattle,64420047_3,64420047_0,64420047,64420047,within,53,-1,59,abattage,494,339,cattle->cattle,2011,6,b2012,327,32,61,234
154108,13,SB0832,cattle,cattle,40082021_1,40082021_0,40082021,40082021,within,54,58,89,abattage,500,339,cattle->cattle,2011,35,b2012,327,32,61,234
154109,13,SB0832,cattle,cattle,64420047_4,64420047_0,64420047,64420047,within,54,55,59,abattage,508,339,cattle->cattle,2011,5,b2012,327,32,61,234
154110,13,SB0832,cattle,cattle,64420047_5,64420047_0,64420047,64420047,within,55,61,61,abattage,513,339,cattle->cattle,2011,6,b2012,327,32,61,234
154111,13,SB0832,cattle,cattle,64420047_6,64420047_4,64420047,64420047,within,56,-1,57,demographie,532,339,cattle->cattle,2011,1,b2012,327,32,61,234
154112,13,SB0832,cattle,cattle,64420047_7,64420047_4,64420047,64420047,within,56,-1,59,abattage,533,339,cattle->cattle,2011,3,b2012,327,32,61,234
154113,13,SB0832,cattle,cattle,64420047_8,64420047_0,64420047,64420047,within,57,-1,59,abattage,545,339,cattle->cattle,2011,2,b2012,327,32,61,234
154114,13,SB0832,cattle,cattle,64420047_9,64420047_0,64420047,64420047,within,57,-1,59,abattage,546,339,cattle->cattle,2011,2,b2012,327,32,61,234
154115,13,SB0832,boar,cattle,40082_0,40082021_1,40082,40082021,cattle,58,58,97,demographie,551,339,cattle->boar,2011,39,b2012,327,32,61,234
154116,13,SB0832,cattle,cattle,40082021_2,40082021_0,40082021,40082021,within,59,66,89,demographie,566,339,cattle->cattle,2011,30,b2012,327,32,61,234
154117,13,SB0832,cattle,cattle,64420047_10,64420047_4,64420047,64420047,within,59,-1,59,abattage,575,339,cattle->cattle,2011,0,b2012,327,32,61,234
154118,13,SB0832,cattle,cattle,40082021_3,40082021_0,40082021,40082021,within,62,-1,63,demographie,607,339,cattle->cattle,2012,1,b2016,327,32,61,234
154119,13,SB0832,cattle,badger,64326020_11,45_d500_157_858_0,64326020,45_d500_157_858,badger,63,66,74,demographie,626,339,badger->cattle,2012,11,b2016,327,32,61,234
154120,13,SB0832,cattle,badger,64420009_0,45_d500_99_866_0,64420009,45_d500_99_866,badger,64,65,72,abattage,655,339,badger->cattle,2012,8,b2016,327,32,61,234
154121,13,SB0832,cattle,badger,64420035_0,45_d500_99_866_0,64420035,45_d500_99_866,badger,64,65,77,abattage,656,339,badger->cattle,2012,13,b2016,327,32,61,234
154122,13,SB0832,badger,cattle,27_d500_191_0,40082021_1,27_d500_191,40082021,cattle,65,65,157,NA,683,339,cattle->badger,2012,92,b2016,327,32,61,234
154123,13,SB0832,badger,cattle,45_d500_160_0,64420009_0,45_d500_160,64420009,cattle,66,66,135,demographie,727,339,cattle->badger,2012,69,b2016,327,32,61,234
154124,13,SB0832,badger,cattle,45_d500_160_1,64420009_0,45_d500_160,64420009,cattle,66,66,74,demographie,728,339,cattle->badger,2012,8,b2016,327,32,61,234
154125,13,SB0832,badger,cattle,45_d500_57_715_0,64420009_0,45_d500_57_715,64420009,cattle,67,67,86,demographie,749,339,cattle->badger,2012,19,b2016,327,32,61,234
154126,13,SB0832,cattle,cattle,40082021_4,40082021_0,40082021,40082021,within,68,70,89,abattage,761,339,cattle->cattle,2012,21,b2016,327,32,61,234
154127,13,SB0832,badger,cattle,45_d500_157_858_2,64326020_11,45_d500_157_858,64326020,cattle,68,68,74,demographie,773,339,cattle->badger,2012,6,b2016,327,32,61,234
154128,13,SB0832,badger,cattle,45_d500_160_2,64420009_0,45_d500_160,64420009,cattle,68,68,69,demographie,783,339,cattle->badger,2012,1,b2016,327,32,61,234
154129,13,SB0832,badger,cattle,45_d500_99_716_0,64420009_0,45_d500_99_716,64420009,cattle,68,68,133,demographie,784,339,cattle->badger,2012,65,b2016,327,32,61,234
154130,13,SB0832,cattle,cattle,64420035_1,64420035_0,64420035,64420035,within,68,72,75,abattage,785,339,cattle->cattle,2012,7,b2016,327,32,61,234
154131,13,SB0832,badger,cattle,45_d500_160_3,64420009_0,45_d500_160,64420009,cattle,69,69,87,demographie,805,339,cattle->badger,2012,18,b2016,327,32,61,234
154132,13,SB0832,cattle,cattle,40082021_5,40082021_0,40082021,40082021,within,71,-1,76,demographie,838,339,cattle->cattle,2012,5,b2016,327,32,61,234
154133,13,SB0832,cattle,cattle,64420035_2,64420035_0,64420035,64420035,within,71,-1,77,abattage,856,339,cattle->cattle,2012,6,b2016,327,32,61,234
154134,13,SB0832,cattle,cattle,40082021_7,40082021_0,40082021,40082021,within,72,78,89,abattage,869,339,cattle->cattle,2013,17,b2016,327,32,61,234
154135,13,SB0832,cattle,cattle,40082021_8,40082021_1,40082021,40082021,within,72,77,89,abattage,870,339,cattle->cattle,2013,17,b2016,327,32,61,234
154136,13,SB0832,cattle,cattle,40082021_6,40082021_2,40082021,40082021,within,72,73,89,abattage,871,339,cattle->cattle,2013,17,b2016,327,32,61,234
154137,13,SB0832,boar,cattle,40082_1,40082021_4,40082,40082021,cattle,72,72,85,demographie,872,339,cattle->boar,2013,13,b2016,327,32,61,234
154138,13,SB0832,cattle,cattle,64326020_12,64326020_11,64326020,64326020,within,73,75,75,abattage,919,339,cattle->cattle,2013,2,b2016,327,32,61,234
154139,13,SB0832,cattle,cattle,64420035_3,64420035_0,64420035,64420035,within,73,-1,73,abattage,924,339,cattle->cattle,2013,0,b2016,327,32,61,234
154140,13,SB0832,cattle,cattle,40082021_10,40082021_2,40082021,40082021,within,74,81,89,abattage,933,339,cattle->cattle,2013,15,b2016,327,32,61,234
154141,13,SB0832,cattle,cattle,40082021_9,40082021_4,40082021,40082021,within,74,74,89,abattage,934,339,cattle->cattle,2013,15,b2016,327,32,61,234
154142,13,SB0832,cattle,cattle,64420035_4,64420035_1,64420035,64420035,within,74,-1,75,abattage,948,339,cattle->cattle,2013,1,b2016,327,32,61,234
154143,13,SB0832,badger,cattle,27_d500_191_1,40082021_1,27_d500_191,40082021,cattle,75,75,127,trapping,961,339,cattle->badger,2013,52,b2016,327,32,61,234
154144,13,SB0832,cattle,cattle,40082021_11,40082021_2,40082021,40082021,within,76,78,89,abattage,976,339,cattle->cattle,2013,13,b2016,327,32,61,234
154145,13,SB0832,cattle,cattle,40091066_0,40082021_6,40082021,40082021,within,76,78,95,abattage,977,339,cattle->cattle,2013,19,b2016,327,32,61,234
154146,13,SB0832,boar,badger,40082_2,27_d500_191_0,40082,27_d500_191,badger,78,78,89,demographie,1012,339,badger->boar,2013,11,b2016,327,32,61,234
154147,13,SB0832,cattle,boar,40082002_0,40082_3,40082002,40082,boar,79,85,97,abattage,1042,339,boar->cattle,2013,18,b2016,327,32,61,234
154148,13,SB0832,boar,cattle,40082_3,40082021_2,40082,40082021,cattle,79,79,87,demographie,1043,339,cattle->boar,2013,8,b2016,327,32,61,234
154149,13,SB0832,cattle,cattle,40082021_12,40082021_0,40082021,40082021,within,80,84,89,abattage,1063,339,cattle->cattle,2013,9,b2016,327,32,61,234
154150,13,SB0832,boar,cattle,40082_4,40082021_1,40082,40082021,cattle,80,80,119,demographie,1064,339,cattle->boar,2013,39,b2016,327,32,61,234
154151,13,SB0832,boar,cattle,40091_4,40091066_0,40091,40091066,cattle,80,80,85,demographie,1065,339,cattle->boar,2013,5,b2016,327,32,61,234
154152,13,SB0832,badger,cattle,45_d500_78_668_0,64420035_0,45_d500_78_668,64420035,cattle,80,80,139,trapping,1072,339,cattle->badger,2013,59,b2016,327,32,61,234
154153,13,SB0832,boar,cattle,40091_5,40091066_0,40091,40091066,cattle,82,82,95,demographie,1105,339,cattle->boar,2013,13,b2016,327,32,61,234
154154,13,SB0832,cattle,badger,64253028_0,45_d500_99_716_0,64253028,45_d500_99_716,badger,82,85,124,abattage,1107,339,badger->cattle,2013,42,b2016,327,32,61,234
154155,13,SB0832,cattle,cattle,40082021_14,40082021_1,40082021,40082021,within,83,84,89,abattage,1123,339,cattle->cattle,2013,6,b2016,327,32,61,234
154156,13,SB0832,cattle,cattle,40082021_16,40082021_10,40082021,40082021,within,83,84,89,abattage,1124,339,cattle->cattle,2013,6,b2016,327,32,61,234
154157,13,SB0832,cattle,cattle,40082021_18,40082021_11,40082021,40082021,within,83,84,89,abattage,1125,339,cattle->cattle,2013,6,b2016,327,32,61,234
154158,13,SB0832,cattle,cattle,40082021_15,40082021_4,40082021,40082021,within,83,-1,89,abattage,1126,339,cattle->cattle,2013,6,b2016,327,32,61,234
154159,13,SB0832,cattle,cattle,40082021_13,40082021_8,40082021,40082021,within,83,89,89,abattage,1127,339,cattle->cattle,2013,6,b2016,327,32,61,234
154160,13,SB0832,cattle,cattle,40082021_17,40082021_9,40082021,40082021,within,83,84,89,abattage,1128,339,cattle->cattle,2013,6,b2016,327,32,61,234
154161,13,SB0832,cattle,cattle,40082021_21,40082021_17,40082021,40082021,within,84,85,89,abattage,1150,339,cattle->cattle,2014,5,b2016,327,32,61,234
154162,13,SB0832,cattle,cattle,40082021_19,40082021_2,40082021,40082021,within,84,-1,89,abattage,1151,339,cattle->cattle,2014,5,b2016,327,32,61,234
154163,13,SB0832,cattle,cattle,40082021_20,40082021_6,40082021,40082021,within,84,88,89,abattage,1152,339,cattle->cattle,2014,5,b2016,327,32,61,234
154164,13,SB0832,cattle,cattle,40082021_22,40082021_1,40082021,40082021,within,85,85,89,abattage,1182,339,cattle->cattle,2014,4,b2016,327,32,61,234
154165,13,SB0832,cattle,cattle,40082021_27,40082021_1,40082021,40082021,within,85,88,89,abattage,1183,339,cattle->cattle,2014,4,b2016,327,32,61,234
154166,13,SB0832,cattle,cattle,40082021_28,40082021_10,40082021,40082021,within,85,86,89,abattage,1184,339,cattle->cattle,2014,4,b2016,327,32,61,234
154167,13,SB0832,cattle,cattle,40082021_24,40082021_11,40082021,40082021,within,85,86,89,abattage,1185,339,cattle->cattle,2014,4,b2016,327,32,61,234
154168,13,SB0832,cattle,cattle,40082021_25,40082021_17,40082021,40082021,within,85,87,88,demographie,1186,339,cattle->cattle,2014,3,b2016,327,32,61,234
154169,13,SB0832,cattle,cattle,40082021_26,40082021_18,40082021,40082021,within,85,-1,89,abattage,1187,339,cattle->cattle,2014,4,b2016,327,32,61,234
154170,13,SB0832,cattle,cattle,40082021_23,40082021_4,40082021,40082021,within,85,-1,89,abattage,1188,339,cattle->cattle,2014,4,b2016,327,32,61,234
154171,13,SB0832,cattle,cattle,40082021_32,40082021_12,40082021,40082021,within,86,89,89,abattage,1220,339,cattle->cattle,2014,3,b2016,327,32,61,234
154172,13,SB0832,cattle,cattle,40082021_30,40082021_17,40082021,40082021,within,86,-1,89,abattage,1221,339,cattle->cattle,2014,3,b2016,327,32,61,234
154173,13,SB0832,cattle,cattle,40082021_31,40082021_4,40082021,40082021,within,86,89,89,abattage,1222,339,cattle->cattle,2014,3,b2016,327,32,61,234
154174,13,SB0832,cattle,cattle,40082021_29,40082021_6,40082021,40082021,within,86,-1,89,abattage,1223,339,cattle->cattle,2014,3,b2016,327,32,61,234
154175,13,SB0832,cattle,boar,40082004_0,40082_4,40082004,40082,boar,87,90,99,abattage,1240,339,boar->cattle,2014,12,b2016,327,32,61,234
154176,13,SB0832,cattle,cattle,40082002_1,40082002_0,40082002,40082002,within,87,-1,89,demographie,1241,339,cattle->cattle,2014,2,b2016,327,32,61,234
154177,13,SB0832,cattle,cattle,40189030_0,40082021_21,40082021,40082021,within,87,91,100,abattage,1242,339,cattle->cattle,2014,13,b2016,327,32,61,234
154178,13,SB0832,boar,cattle,40082_5,40082002_0,40082,40082002,cattle,88,88,112,demographie,1275,339,cattle->boar,2014,24,b2016,327,32,61,234
154179,13,SB0832,boar,cattle,40082_6,40082002_0,40082,40082002,cattle,88,88,95,demographie,1276,339,cattle->boar,2014,7,b2016,327,32,61,234
154180,13,SB0832,cattle,cattle,40082021_33,40082021_24,40082021,40082021,within,88,-1,89,abattage,1277,339,cattle->cattle,2014,1,b2016,327,32,61,234
154181,13,SB0832,cattle,cattle,40082021_34,40082021_9,40082021,40082021,within,89,89,89,abattage,1294,339,cattle->cattle,2014,0,b2016,327,32,61,234
154182,13,SB0832,boar,boar,40082_8,40082_5,40082,40082,within,90,90,126,demographie,1308,339,boar->boar,2014,36,b2016,327,32,61,234
154183,13,SB0832,boar,cattle,40082_7,40082002_0,40082,40082002,cattle,90,90,151,demographie,1309,339,cattle->boar,2014,61,b2016,327,32,61,234
154184,13,SB0832,cattle,badger,64420009_1,45_d500_99_839_1,64420009,45_d500_99_839,badger,90,91,95,abattage,1312,339,badger->cattle,2014,5,b2016,327,32,61,234
154185,13,SB0832,cattle,boar,40082004_2,40082_2,40082004,40082,boar,91,92,98,demographie,1334,339,boar->cattle,2014,7,b2016,327,32,61,234
154186,13,SB0832,cattle,cattle,40082004_1,40082004_0,40082004,40082004,within,91,93,99,abattage,1335,339,cattle->cattle,2014,8,b2016,327,32,61,234
154187,13,SB0832,cattle,cattle,40091066_1,40091066_0,40091066,40091066,within,91,-1,95,abattage,1336,339,cattle->cattle,2014,4,b2016,327,32,61,234
154188,13,SB0832,cattle,cattle,40091066_2,40091066_0,40091066,40091066,within,91,93,94,demographie,1337,339,cattle->cattle,2014,3,b2016,327,32,61,234
154189,13,SB0832,cattle,badger,64420028_0,45_d500_99_866_0,64420028,45_d500_99_866,badger,91,94,100,abattage,1338,339,badger->cattle,2014,9,b2016,327,32,61,234
154190,13,SB0832,badger,cattle,27_d500_192_0,40082004_0,27_d500_192,40082004,cattle,92,92,94,demographie,1361,339,cattle->badger,2014,2,b2016,327,32,61,234
154191,13,SB0832,boar,cattle,40082_9,40082004_0,40082,40082004,cattle,92,92,145,demographie,1362,339,cattle->boar,2014,53,b2016,327,32,61,234
154192,13,SB0832,boar,cattle,40189_1,40189030_0,40189,40189030,cattle,92,92,95,demographie,1363,339,cattle->boar,2014,3,b2016,327,32,61,234
154193,13,SB0832,cattle,cattle,64420009_2,64420009_1,64420009,64420009,within,92,93,94,demographie,1381,339,cattle->cattle,2014,2,b2016,327,32,61,234
154194,13,SB0832,cattle,cattle,40082002_2,40082002_0,40082002,40082002,within,93,-1,94,demographie,1389,339,cattle->cattle,2014,1,b2016,327,32,61,234
154195,13,SB0832,badger,cattle,27_d500_190_0,40082004_0,27_d500_190,40082004,cattle,93,93,112,trapping,1390,339,cattle->badger,2014,19,b2016,327,32,61,234
154196,13,SB0832,badger,cattle,27_d500_67_1,40082004_1,27_d500_67,40082004,cattle,93,93,138,demographie,1391,339,cattle->badger,2014,45,b2016,327,32,61,234
154197,13,SB0832,cattle,cattle,40082002_3,40082002_0,40082002,40082002,within,94,96,97,abattage,1410,339,cattle->cattle,2014,3,b2016,327,32,61,234
154198,13,SB0832,boar,cattle,40091_8,40091066_0,40091,40091066,cattle,94,94,108,demographie,1412,339,cattle->boar,2014,14,b2016,327,32,61,234
154199,13,SB0832,boar,cattle,64253_0,64253028_0,64253,64253028,cattle,94,94,105,demographie,1417,339,cattle->boar,2014,11,b2016,327,32,61,234
154200,13,SB0832,cattle,cattle,64253028_1,64253028_0,64253028,64253028,within,95,96,124,abattage,1443,339,cattle->cattle,2014,29,b2016,327,32,61,234
154201,13,SB0832,cattle,cattle,64253028_2,64253028_0,64253028,64253028,within,95,99,124,abattage,1444,339,cattle->cattle,2014,29,b2016,327,32,61,234
154202,13,SB0832,cattle,cattle,64420028_1,64420028_0,64420028,64420028,within,95,-1,98,abattage,1456,339,cattle->cattle,2014,3,b2016,327,32,61,234
154203,13,SB0832,cattle,cattle,40082004_3,40082004_1,40082004,40082004,within,96,99,99,abattage,1462,339,cattle->cattle,2015,3,b2016,327,32,61,234
154204,13,SB0832,boar,cattle,40091_9,40091066_2,40091,40091066,cattle,96,96,100,demographie,1463,339,cattle->boar,2015,4,b2016,327,32,61,234
154205,13,SB0832,cattle,cattle,40189030_1,40189030_0,40189030,40189030,within,96,-1,100,abattage,1464,339,cattle->cattle,2015,4,b2016,327,32,61,234
154206,13,SB0832,cattle,cattle,40189030_2,40189030_0,40189030,40189030,within,96,98,99,demographie,1465,339,cattle->cattle,2015,3,b2016,327,32,61,234
154207,13,SB0832,cattle,cattle,64420028_2,64420028_0,64420028,64420028,within,96,-1,98,abattage,1485,339,cattle->cattle,2015,2,b2016,327,32,61,234
154208,13,SB0832,boar,cattle,40091_10,40091066_0,40091,40091066,cattle,97,97,105,demographie,1491,339,cattle->boar,2015,8,b2016,327,32,61,234
154209,13,SB0832,boar,cattle,64253_2,64253028_0,64253,64253028,cattle,97,97,131,demographie,1498,339,cattle->boar,2015,34,b2016,327,32,61,234
