from,to,time,support,generations
21,1,17,0.3988888888888889,1
12,2,15,0.12777777777777777,1
25,3,60,0.135,1
6,4,76,0.14166666666666666,1
12,5,17,0.09888888888888889,1
121,6,77,0.11722222222222223,1
12,7,9,0.20666666666666667,1
12,8,17,0.11666666666666667,1
12,9,17,0.0961111111111111,1
12,10,17,0.10888888888888888,1
12,11,17,0.105,1
NA,12,7,0.17555555555555555,NA
12,13,17,0.10611111111111111,1
12,14,16,0.10222222222222223,1
12,15,17,0.10777777777777778,1
25,16,68,0.15555555555555556,1
25,17,56,0.10388888888888889,1
16,18,80,0.12,1
12,19,17,0.115,1
35,20,23,0.15,1
1,21,18,0.5855555555555556,1
7,22,17,0.10666666666666667,1
12,23,17,0.10111111111111111,1
99,24,71,0.12555555555555556,1
99,25,60,0.10555555555555556,1
12,26,17,0.10222222222222223,1
12,27,17,0.10777777777777778,1
20,28,25,0.21888888888888888,1
126,29,92,0.04388888888888889,1
7,30,17,0.10222222222222223,1
12,31,17,0.105,1
12,32,17,0.10111111111111111,1
12,33,17,0.10722222222222222,1
20,34,25,0.22166666666666668,1
20,35,25,0.20722222222222222,1
35,36,38,0.17944444444444443,1
42,37,58,0.07388888888888889,1
20,38,25,0.1922222222222222,1
20,39,25,0.20666666666666667,1
59,40,60,0.0661111111111111,1
117,41,71,0.03111111111111111,1
59,42,55,0.08666666666666667,1
42,43,58,0.07611111111111112,1
65,44,67,0.04055555555555555,1
86,45,83,0.030555555555555555,1
42,46,56,0.0811111111111111,1
42,47,70,0.030555555555555555,1
57,48,69,0.23222222222222222,1
57,49,73,0.10333333333333333,1
59,50,58,0.07555555555555556,1
43,51,68,0.034444444444444444,1
148,52,96,0.1338888888888889,1
166,53,131,0.18,1
158,54,103,0.05388888888888889,1
158,55,101,0.05555555555555555,1
112,56,79,0.07,1
36,57,57,0.24222222222222223,1
56,58,85,0.04833333333333333,1
42,59,55,0.09666666666666666,1
42,60,58,0.07888888888888888,1
50,61,66,0.04388888888888889,1
42,62,58,0.08444444444444445,1
59,63,58,0.07722222222222222,1
42,64,58,0.07666666666666666,1
42,65,58,0.085,1
42,66,58,0.08777777777777777,1
42,67,58,0.08722222222222223,1
42,68,58,0.075,1
