from,to,time,support,generations
5,1,7,0.1322222222222222,1
5,2,7.5,0.1272222222222222,1
31,3,38,0.09333333333333334,1
5,4,8,0.14055555555555554,1
NA,5,1,0.07666666666666666,NA
5,6,7,0.135,1
5,7,7,0.1461111111111111,1
5,8,7,0.14277777777777778,1
5,9,10,0.09833333333333333,1
5,10,7,0.12833333333333333,1
5,11,7,0.13,1
5,12,7,0.13111111111111112,1
5,13,10,0.11,1
5,14,10,0.10722222222222222,1
5,15,7,0.1288888888888889,1
31,16,50,0.043333333333333335,1
31,17,43,0.08333333333333333,1
3,18,48,0.05,1
31,19,50,0.03833333333333333,1
104,20,113,0.0961111111111111,1
3,21,50,0.03611111111111111,1
31,22,50,0.04,1
48,23,53,0.02722222222222222,1
31,24,50,0.043333333333333335,1
31,25,50,0.03833333333333333,1
35,26,50,0.035555555555555556,1
31,27,50,0.042777777777777776,1
35,28,50,0.03777777777777778,1
3,29,50,0.041666666666666664,1
3,30,50,0.04055555555555555,1
3,31,38,0.11055555555555556,1
35,32,50,0.03222222222222222,1
31,33,50,0.03388888888888889,1
31,34,50,0.035555555555555556,1
31,35,42,0.09277777777777778,1
84,36,51,0.4861111111111111,1
3,37,50,0.042222222222222223,1
3,38,50,0.04055555555555555,1
3,39,50,0.03722222222222222,1
31,40,50,0.03888888888888889,1
31,41,50,0.03666666666666667,1
3,42,50,0.03611111111111111,1
127,43,80,0.028888888888888888,1
129,44,53,0.04833333333333333,1
3,45,50,0.03777777777777778,1
3,46,50,0.04111111111111111,1
35,47,50,0.04,1
31,48,48,0.04722222222222222,1
31,49,52,0.028888888888888888,1
31,50,50,0.042777777777777776,1
31,51,50,0.04111111111111111,1
113,52,65,0.3427777777777778,1
3,53,50,0.03833333333333333,1
3,54,50,0.03944444444444444,1
31,55,48,0.050555555555555555,1
31,56,50,0.03944444444444444,1
3,57,50,0.035,1
3,58,50,0.03888888888888889,1
3,59,50,0.03666666666666667,1
31,60,50,0.035,1
17,61,52,0.027777777777777776,1
3,62,50,0.03888888888888889,1
31,63,50,0.03388888888888889,1
31,64,50,0.03722222222222222,1
35,65,50,0.04111111111111111,1
31,66,50,0.04,1
3,67,50,0.042777777777777776,1
17,68,53,0.03166666666666667,1
3,69,50,0.03666666666666667,1
31,70,50,0.03333333333333333,1
94,71,77,0.022222222222222223,1
3,72,50,0.034444444444444444,1
3,73,50,0.03722222222222222,1
3,74,50,0.035555555555555556,1
3,75,50,0.04555555555555556,1
56,76,64,0.021111111111111112,1
108,77,74,0.023333333333333334,1
31,78,50,0.035555555555555556,1
31,79,50,0.03944444444444444,1
143,80,74,0.11222222222222222,1
82,81,64,0.018333333333333333,1
3,82,50,0.035,1
77,83,77,0.025555555555555557,1
36,84,51,0.48944444444444446,1
3,85,50,0.041666666666666664,1
3,86,50,0.034444444444444444,1
40,87,64,0.018333333333333333,1
37,88,64,0.017777777777777778,1
101,89,92,0.75,1
63,90,64,0.017777777777777778,1
56,91,64,0.01611111111111111,1
51,92,64,0.019444444444444445,1
30,93,64,0.017222222222222222,1
51,94,64,0.01611111111111111,1
27,95,64,0.017222222222222222,1
46,96,62,0.02277777777777778,1
125,97,78,0.021111111111111112,1
77,98,78,0.028888888888888888,1
115,99,79,0.02388888888888889,1
44,100,64,0.6133333333333333,1
89,101,82,0.23777777777777778,1
123,102,64,0.01888888888888889,1
64,103,64,0.017222222222222222,1
107,104,102,0.06777777777777778,1
63,105,64,0.017777777777777778,1
241,106,141,0.14944444444444444,1
156,107,92,0.04888888888888889,1
38,108,64,0.017777777777777778,1
22,109,64,0.020555555555555556,1
72,110,64,0.017777777777777778,1
117,111,65,0.3705555555555556,1
67,112,64,0.018333333333333333,1
52,113,64,0.33111111111111113,1
97,114,81,0.02722222222222222,1
77,115,78,0.026111111111111113,1
41,116,64,0.017222222222222222,1
111,117,63,0.2966666666666667,1
79,118,64,0.017777777777777778,1
80,119,81,0.1461111111111111,1
16,120,64,0.020555555555555556,1
117,121,65,0.3827777777777778,1
105,122,64,0.017777777777777778,1
16,123,64,0.017777777777777778,1
74,124,64,0.019444444444444445,1
67,125,64,0.018333333333333333,1
63,126,64,0.016666666666666666,1
136,127,71,0.02,1
25,128,64,0.016666666666666666,1
44,129,64,0.6205555555555555,1
56,130,64,0.018333333333333333,1
29,131,64,0.017777777777777778,1
52,132,65,0.33555555555555555,1
26,133,64,0.017777777777777778,1
26,134,64,0.01611111111111111,1
21,135,64,0.016666666666666666,1
70,136,64,0.017777777777777778,1
20,137,115,0.11777777777777777,1
80,138,81,0.15055555555555555,1
80,139,82,0.15222222222222223,1
146,140,81,0.3711111111111111,1
143,141,84,0.11833333333333333,1
170,142,106,0.055,1
80,143,78,0.19277777777777777,1
80,144,81,0.14944444444444444,1
80,145,81,0.1461111111111111,1
140,146,82,0.6266666666666667,1
140,147,86,0.61,1
80,148,81,0.14,1
80,149,84,0.10833333333333334,1
80,150,81,0.1288888888888889,1
80,151,81,0.1322222222222222,1
80,152,81,0.13777777777777778,1
150,153,91,0.08,1
160,154,92,0.042222222222222223,1
99,155,83,0.03277777777777778,1
83,156,85,0.030555555555555555,1
155,157,90,0.04,1
207,158,149,0.025,1
142,159,112,0.049444444444444444,1
83,160,85,0.03111111111111111,1
114,161,87,0.03888888888888889,1
182,162,122,0.03833333333333333,1
149,163,93,0.07611111111111112,1
99,164,85,0.03277777777777778,1
139,165,91,0.07777777777777778,1
164,166,93,0.04555555555555556,1
164,167,92,0.04611111111111111,1
189,168,112,0.04555555555555556,1
153,169,95,0.07111111111111111,1
153,170,98,0.06777777777777778,1
173,171,109,0.050555555555555555,1
277,172,148,0.21055555555555555,1
165,173,97,0.07055555555555555,1
163,174,103,0.075,1
169,175,106,0.05388888888888889,1
169,176,100,0.06388888888888888,1
173,177,106,0.05444444444444444,1
173,178,104,0.057777777777777775,1
173,179,104,0.05722222222222222,1
176,180,107,0.06277777777777778,1
178,181,114,0.04611111111111111,1
189,182,111,0.04666666666666667,1
178,183,114,0.04777777777777778,1
223,184,140,0.03,1
176,185,109,0.05444444444444444,1
173,186,104,0.058333333333333334,1
