post,mu,pi
-9532.210229957363,1e-4,0.9
-2689.184014588586,9.432818918319389e-4,0.9460083862269388
-2562.2796677367464,7.879487052454633e-4,0.9854758694874979
-2632.6203580556976,7.322603144851949e-4,0.9863450806442675
-2581.126346299772,5.416908688553136e-4,0.9872543827742035
-2585.065962713506,6.237768566012435e-4,0.995271501819456
-2566.4861105635114,4.5741064461616763e-4,0.9940792766320424
-2596.9240452731933,4.446657389430531e-4,0.9914432096338979
-2617.6150359629146,5.686625651177449e-4,0.9953585366839734
-2609.296310706671,5.607525392292373e-4,0.9953585366839734
-2577.56660251102,5.995225661270159e-4,0.9974141487024145
-2563.8089794171087,7.425908097685252e-4,0.9994763449414116
-2576.3795117199493,6.889789508539426e-4,0.9994763449414116
-2603.6601902007837,5.644808771493403e-4,0.9974271256546651
-2584.613143718554,4.997408378627518e-4,0.9985643381815383
-2627.7285690603085,6.823145200443146e-4,0.9949224643615749
-2605.3276952726355,7.008102033733359e-4,0.9940238696372489
-2616.771335647824,5.697968818875356e-4,0.9940238696372489
-2570.4875602909797,7.063958620680442e-4,0.9918912456392093
-2629.07990849465,5.897281971975765e-4,0.9942257240615283
-2609.5937542076035,8.048114678649864e-4,0.9942257240615283
-2618.7470012387907,4.3659157003687215e-4,0.9847167099499432
-2596.7931426448145,6.664531552228217e-4,0.9975131554244618
-2609.906840441697,6.230510264517666e-4,0.9847582375496937
-2614.7895524967475,5.77760866666939e-4,0.9890235256376549
-2594.829301974983,6.902144355092752e-4,0.9890235256376549
-2614.06865535994,6.75980568985814e-4,0.9824605389620114
-2590.934340921157,5.149519799375308e-4,0.9994326450935037
-2594.0426348982505,6.193298608079898e-4,0.9981615571695723
-2597.8196489315123,6.851853628578754e-4,0.9981615571695723
-2533.7832357005677,6.368304515565499e-4,0.99788142025787685
-2593.0425130890308,8.52392535873389e-4,0.9917321843120834
-2638.994914970542,4.677553831148172e-4,0.9919302068213129
-2633.4991021039405,8.206460593736913e-4,0.9911098152320641
-2638.9552057448614,7.14836880618168e-4,0.9936578247296106
-2569.8862353518,8.177980320822614e-4,0.997122002356981
-2591.3512125999628,5.503150050556917e-4,0.9881592523069676
