from,to,time,support,generations
6,1,4,0.14666666666666667,1
6,2,4,0.1638888888888889,1
13,3,30,0.3422222222222222,1
51,4,83,0.12111111111111111,1
6,5,4,0.14444444444444443,1
NA,6,2,0.11277777777777778,NA
36,7,72,0.09055555555555556,1
6,8,4,0.155,1
13,9,43,0.5344444444444445,1
6,10,7,0.1338888888888889,1
21,11,63,0.24222222222222223,1
6,12,4,0.15888888888888889,1
10,13,30,0.14666666666666667,1
37,14,69,0.10277777777777777,1
13,15,18,0.14444444444444443,1
6,16,4,0.15888888888888889,1
6,17,4,0.16055555555555556,1
53,18,87,0.11833333333333333,1
20,19,52,0.575,1
9,20,47,0.31555555555555553,1
20,21,54,0.44166666666666665,1
20,22,54,0.4361111111111111,1
54,23,129,0.12333333333333334,1
11,24,69.5,0.35333333333333333,1
19,25,60,0.2544444444444444,1
28,26,67,0.11333333333333333,1
60,27,92,0.6072222222222222,1
9,28,59,0.21888888888888888,1
43,29,70,0.10888888888888888,1
80,30,106,0.055,1
28,31,65,0.15388888888888888,1
4,32,86,0.1338888888888889,1
7,33,74,0.08444444444444445,1
49,34,117,0.08833333333333333,1
184,35,147,0.4855555555555556,1
28,36,67,0.10388888888888889,1
28,37,65,0.13333333333333333,1
36,38,72,0.09666666666666666,1
28,39,65,0.14333333333333334,1
87,40,132,0.105,1
28,41,65,0.14222222222222222,1
28,42,65,0.14888888888888888,1
28,43,65,0.1461111111111111,1
28,44,65,0.14055555555555554,1
27,45,96,0.41555555555555557,1
33,46,80,0.10277777777777777,1
84,47,123,0.11333333333333333,1
32,48,93,0.15388888888888888,1
84,49,125,0.11777777777777777,1
61,50,99,0.11833333333333333,1
38,51,77,0.09388888888888888,1
18,52,94,0.9594444444444444,1
7,53,78,0.10722222222222222,1
70,54,126,0.1411111111111111,1
56,55,115,0.06166666666666667,1
65,56,113,0.06388888888888888,1
46,57,86,0.11666666666666667,1
95,58,128,0.4066666666666667,1
61,59,102,0.075,1
14,60,88,0.495,1
4,61,91,0.14777777777777779,1
68,62,103,0.07444444444444444,1
67,63,104,0.06388888888888888,1
68,64,103,0.06833333333333333,1
75,65,108,0.05,1
23,66,140,1,1
48,67,99,0.10888888888888888,1
61,68,97.5,0.12277777777777778,1
67,69,103,0.08166666666666667,1
72,70,125,0.11277777777777778,1
62,71,106,0.05277777777777778,1
56,72,116,0.07611111111111112,1
48,73,103,0.07944444444444444,1
50,74,105,0.055,1
67,75,103,0.07166666666666667,1
68,76,104,0.06777777777777778,1
50,77,105,0.058888888888888886,1
50,78,102,0.06944444444444445,1
48,79,103,0.07,1
50,80,104,0.06055555555555556,1
67,81,105,0.06,1
68,82,105,0.06111111111111111,1
92,83,115.5,0.23277777777777778,1
49,84,124,0.10555555555555556,1
92,85,120,0.21777777777777776,1
83,86,122,0.19722222222222222,1
85,87,125,0.1738888888888889,1
142,88,152,0.019444444444444445,1
87,89,133,0.09555555555555556,1
109,90,145,0.03,1
92,91,115,0.22277777777777777,1
93,92,115,0.20722222222222222,1
92,93,115,0.21944444444444444,1
87,94,134,0.08611111111111111,1
58,95,120,0.21722222222222223,1
87,96,131,0.10722222222222222,1
86,97,130,0.11555555555555555,1
86,98,131,0.10666666666666667,1
86,99,130,0.12444444444444444,1
96,100,135,0.06777777777777778,1
87,101,130,0.11888888888888889,1
202,102,151,0.022222222222222223,1
146,103,150,0.021666666666666667,1
87,104,131,0.105,1
136,105,151,0.021111111111111112,1
143,106,146,0.02722222222222222,1
97,107,135,0.07555555555555556,1
167,108,151,0.02,1
40,109,139,0.05,1
40,110,139,0.059444444444444446,1
40,111,143,0.03166666666666667,1
96,112,140,0.04388888888888889,1
196,113,151,0.3572222222222222,1
107,114,142,0.03777777777777778,1
104,115,139,0.04833333333333333,1
110,116,146,0.025555555555555557,1
204,117,151,0.1,1
107,118,144,0.028333333333333332,1
94,119,140,0.045,1
94,120,141,0.03888888888888889,1
40,121,140,0.04611111111111111,1
110,122,144,0.027777777777777776,1
168,123,150,0.020555555555555556,1
96,124,142,0.03611111111111111,1
175,125,151,0.021111111111111112,1
94,126,140,0.045,1
122,127,151,0.01888888888888889,1
95,128,135,0.5488888888888889,1
101,129,139,0.050555555555555555,1
198,130,147,0.1438888888888889,1
89,131,139,0.05388888888888889,1
107,132,141,0.03944444444444444,1
161,133,151,0.020555555555555556,1
124,134,151,0.017222222222222222,1
101,135,139,0.050555555555555555,1
107,136,142,0.03333333333333333,1
96,137,140,0.04611111111111111,1
100,138,144,0.028333333333333332,1
144,139,144,0.028888888888888888,1
107,140,141,0.041666666666666664,1
152,141,151,0.018333333333333333,1
89,142,143,0.028333333333333332,1
101,143,140,0.041666666666666664,1
96,144,140,0.04722222222222222,1
126,145,150,0.018333333333333333,1
110,146,145,0.02666666666666667,1
144,147,143,0.03111111111111111,1
152,148,151,0.01888888888888889,1
110,149,144,0.03166666666666667,1
100,150,144,0.027777777777777776,1
110,151,147,0.02722222222222222,1
107,152,144,0.026111111111111113,1
204,153,151,0.11166666666666666,1
204,154,151,0.10388888888888889,1
140,155,151,0.01888888888888889,1
168,156,151,0.018333333333333333,1
166,157,151,0.017777777777777778,1
122,158,151,0.01888888888888889,1
94,159,143,0.03,1
99,160,143,0.03,1
119,161,144,0.028888888888888888,1
132,162,150,0.019444444444444445,1
146,163,151,0.025,1
160,164,150.5,0.019444444444444445,1
111,165,151,0.02,1
110,166,144,0.029444444444444443,1
107,167,144,0.02722222222222222,1
96,168,144,0.03222222222222222,1
150,169,150,0.01888888888888889,1
168,170,149,0.021666666666666667,1
196,171,151,0.36777777777777776,1
204,172,151,0.09444444444444444,1
204,173,153,0.09277777777777778,1
122,174,147.5,0.022222222222222223,1
100,175,144,0.027777777777777776,1
146,176,151,0.017777777777777778,1
118,177,151,0.02,1
204,178,151,0.09666666666666666,1
142,179,150,0.018333333333333333,1
138,180,150,0.01888888888888889,1
116,181,151,0.021111111111111112,1
139,182,151,0.019444444444444445,1
211,183,151,0.355,1
35,184,148,0.5133333333333333,1
204,185,150,0.1,1
136,186,149,0.021666666666666667,1
204,187,151,0.09777777777777778,1
204,188,151,0.10222222222222223,1
204,189,151,0.10222222222222223,1
175,190,150,0.01888888888888889,1
90,191,150,0.02,1
90,192,150,0.019444444444444445,1
121,193,147,0.029444444444444443,1
175,194,151,0.017222222222222222,1
111,195,150,0.02,1
171,196,148,0.17666666666666667,1
196,197,151,0.3688888888888889,1
130,198,152,0.8144444444444444,1
140,199,151,0.019444444444444445,1
204,200,151,0.1,1
121,201,150,0.01888888888888889,1
112,202,147,0.026111111111111113,1
204,203,151,0.08944444444444444,1
209,204,147,0.07055555555555555,1
193,205,151,0.01888888888888889,1
106,206,151,0.021111111111111112,1
152,207,151,0.020555555555555556,1
204,208,151,0.10277777777777777,1
204,209,150,0.08555555555555555,1
139,210,151,0.020555555555555556,1
218,211,151,0.3383333333333333,1
204,212,151,0.11055555555555556,1
149,213,151,0.020555555555555556,1
152,214,151,0.020555555555555556,1
170,215,151,0.018333333333333333,1
111,216,150,0.022222222222222223,1
116,217,150,0.016666666666666666,1
183,218,151,0.34055555555555556,1
