infected,id,ances,weight,date,ances.date,sp,sp_infector,infector
64420015_0,1,NA,NA,2008-02-29T23:00:00Z,NA,cattle,NA,NA
64420015_1,2,1,0,2009-05-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_2,3,1,0,2009-05-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_3,4,NA,NA,2008-02-29T23:00:00Z,NA,cattle,NA,NA
64420015_4,5,1,0,2009-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_5,6,1,0,2009-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_6,7,1,0,2009-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_7,8,1,0,2009-05-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_8,9,1,0,2008-07-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_9,10,1,0,2009-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_10,11,1,0.005882715782320496,2009-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_13,12,1,0,2009-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_11,13,1,0,2009-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_12,14,1,0,2009-05-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_14,15,1,0,2009-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_15,16,1,0,2009-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_17,17,1,0,2009-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_16,18,1,0,2009-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_20,19,1,0,2009-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_19,20,1,0,2009-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_18,21,1,0,2009-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_22,22,1,0,2009-05-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40089001_0,23,1,0,2011-02-28T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_21,24,1,0,2009-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_24,25,1,0,2009-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_26,26,1,0,2009-05-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_23,27,1,0,2009-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_28,28,1,0,2009-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_25,29,1,0,2009-05-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_27,30,1,0,2009-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40089001_1,31,1,0.005882715782320496,2011-02-28T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_29,32,1,0,2009-05-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64420015_30,33,1,0,2009-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40089_0,34,1,0.005882715782320496,2013-11-30T23:00:00Z,2008-02-29T23:00:00Z,boar,cattle,64420015_0
40089_1,35,1,0.005882715782320496,2017-03-31T22:00:00Z,2008-02-29T23:00:00Z,boar,cattle,64420015_0
40089001_2,36,1,0.005882715782320496,2011-02-28T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40089001_3,37,1,0.0058738442171612695,2011-01-31T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40089001_4,38,1,0,2011-02-28T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40002_6,39,1,0.005882715782320496,2011-06-30T22:00:00Z,2008-02-29T23:00:00Z,boar,cattle,64420015_0
40089001_5,40,1,0.005882715782320496,2011-02-28T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40089001_6,41,37,0,2011-02-28T23:00:00Z,2011-01-31T23:00:00Z,cattle,cattle,40089001_3
40089001_8,42,1,0.005882715782320496,2011-02-28T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40089001_10,43,1,0.005882715782320496,2011-02-28T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40089001_9,44,1,0.005882715782320496,2011-02-28T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40089001_7,45,1,0.005882715782320496,2011-02-28T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40002_7,46,39,0.005882715782320496,2014-06-30T22:00:00Z,2011-06-30T22:00:00Z,boar,boar,40002_6
40089001_11,47,1,0,2011-02-28T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40089001_13,48,1,0,2011-02-28T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40089001_12,49,37,0,2011-02-28T23:00:00Z,2011-01-31T23:00:00Z,cattle,cattle,40089001_3
40089001_16,50,1,0.005882715782320496,2011-02-28T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40089001_17,51,1,0.005882715782320496,2011-02-28T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40089001_14,52,1,0.005882715782320496,2011-02-28T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40089001_15,53,1,0.005882715782320496,2011-02-28T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40054035_0,54,1,0,2012-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40089_2,55,1,0,2012-06-30T22:00:00Z,2008-02-29T23:00:00Z,boar,cattle,64420015_0
40089126_0,56,1,0,2013-07-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40089126_1,57,1,0,2013-06-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40089126_2,58,1,0,2013-07-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40089126_3,59,1,0,2013-07-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40089126_4,60,1,0,2013-07-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40089126_5,61,1,0,2013-07-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40089126_7,62,1,0,2013-07-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40089126_6,63,1,0,2013-07-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
40089_3,64,1,0,2014-06-30T22:00:00Z,2008-02-29T23:00:00Z,boar,cattle,64420015_0
64359189_0,65,1,0.0058738442171612695,2016-01-31T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_0
64359189_1,66,65,0,2016-02-29T23:00:00Z,2016-01-31T23:00:00Z,cattle,cattle,64359189_0
64359_0,67,65,0.005882715782320496,2018-05-31T22:00:00Z,2016-01-31T23:00:00Z,boar,cattle,64359189_0
64359189_2,68,65,0,2016-02-29T23:00:00Z,2016-01-31T23:00:00Z,cattle,cattle,64359189_0
64359189_3,69,65,0.005882715782320496,2016-02-29T23:00:00Z,2016-01-31T23:00:00Z,cattle,cattle,64359189_0
64359_1,70,65,0,2020-01-31T23:00:00Z,2016-01-31T23:00:00Z,boar,cattle,64359189_0
64359_2,71,65,0,2017-01-31T23:00:00Z,2016-01-31T23:00:00Z,boar,cattle,64359189_0
64428022_0,72,65,0,2017-04-30T22:00:00Z,2016-01-31T23:00:00Z,cattle,cattle,64359189_0
64359189_4,73,65,0,2016-02-29T23:00:00Z,2016-01-31T23:00:00Z,cattle,cattle,64359189_0
64359189_6,74,65,0,2016-02-29T23:00:00Z,2016-01-31T23:00:00Z,cattle,cattle,64359189_0
64359189_5,75,65,0.005882715782320496,2016-02-29T23:00:00Z,2016-01-31T23:00:00Z,cattle,cattle,64359189_0
64359189_9,76,65,0,2016-02-29T23:00:00Z,2016-01-31T23:00:00Z,cattle,cattle,64359189_0
64359189_7,77,65,0,2016-02-29T23:00:00Z,2016-01-31T23:00:00Z,cattle,cattle,64359189_0
64359189_8,78,65,0,2016-02-29T23:00:00Z,2016-01-31T23:00:00Z,cattle,cattle,64359189_0
64328033_0,79,65,0,2017-04-30T22:00:00Z,2016-01-31T23:00:00Z,cattle,cattle,64359189_0
