infected,id,ances,weight,date,ances.date,sp,sp_infector,infector
64420015_0,1,4,0,2008-01-31T23:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
45_d500_156_0,2,9,0,2014-06-30T22:00:00Z,2012-12-31T23:00:00Z,badger,cattle,64201021_0
45_d500_152_1,3,4,0,2012-04-30T22:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
64420015_1,4,NA,NA,2007-12-31T23:00:00Z,NA,cattle,NA,NA
45_d500_160_1,5,4,0.005873842078136144,2014-05-31T22:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
45_d500_152_2,6,4,0,2017-04-30T22:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
45_d500_160_3,7,4,0.005873842078136144,2013-11-30T23:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
45_d500_160_4,8,4,0.005882696632875241,2020-01-31T23:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
64201021_0,9,4,0.005882696632875241,2012-12-31T23:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64420009_0,10,7,0,2014-10-31T23:00:00Z,2013-11-30T23:00:00Z,cattle,badger,45_d500_160_3
64420015_2,11,22,0,2016-04-30T22:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64420044_0
45_d500_100_0,12,7,0,2017-03-31T22:00:00Z,2013-11-30T23:00:00Z,badger,badger,45_d500_160_3
45_d500_99_716_0,13,7,0.005882696632875241,2020-01-31T23:00:00Z,2013-11-30T23:00:00Z,badger,badger,45_d500_160_3
45_d500_152_3,14,18,0,2018-06-30T22:00:00Z,2015-05-31T22:00:00Z,badger,badger,45_d500_152_4
64420015_3,15,22,0,2016-04-30T22:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64420044_0
64420015_4,16,22,0,2016-06-30T22:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64420044_0
64359001_0,17,7,0.005873842078136144,2016-02-29T23:00:00Z,2013-11-30T23:00:00Z,cattle,badger,45_d500_160_3
45_d500_152_4,18,5,0.01183599311452272,2015-05-31T22:00:00Z,2014-05-31T22:00:00Z,badger,badger,45_d500_160_1
45_d500_152_5,19,18,0,2015-06-30T22:00:00Z,2015-05-31T22:00:00Z,badger,badger,45_d500_152_4
64420015_5,20,22,0,2016-04-30T22:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64420044_0
64420039_0,21,18,0,2018-03-31T22:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420044_0,22,5,0.005882696632875241,2016-02-29T23:00:00Z,2014-05-31T22:00:00Z,cattle,badger,45_d500_160_1
64420015_6,23,22,0,2016-06-30T22:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64420044_0
45_d500_138_0,24,7,0,2020-01-31T23:00:00Z,2013-11-30T23:00:00Z,badger,badger,45_d500_160_3
64420015_7,25,22,0,2016-04-30T22:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64420044_0
64556_4,26,7,0,2016-03-31T22:00:00Z,2013-11-30T23:00:00Z,boar,badger,45_d500_160_3
64359001_1,27,17,0,2016-04-30T22:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64359001_0
64420015_8,28,22,0,2016-06-30T22:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64420044_0
64420015_9,29,22,0,2016-04-30T22:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64420044_0
64359001_2,30,7,0.005873842078136144,2016-02-29T23:00:00Z,2013-11-30T23:00:00Z,cattle,badger,45_d500_160_3
64359_1,31,250,0,2020-01-31T23:00:00Z,2019-08-31T22:00:00Z,boar,cattle,64359110_3
64420015_10,32,22,0,2016-04-30T22:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64420044_0
64420015_12,33,22,0,2016-04-30T22:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64420044_0
64420015_13,34,22,0,2016-04-30T22:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64420044_0
64420015_11,35,22,0,2016-04-30T22:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64420044_0
64359001_3,36,7,0.005873842078136144,2016-02-29T23:00:00Z,2013-11-30T23:00:00Z,cattle,badger,45_d500_160_3
64359001_4,37,17,0,2016-04-30T22:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64359001_0
64359001_5,38,17,0,2016-04-30T22:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64359001_0
64420015_15,39,22,0,2016-06-30T22:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64420044_0
64420015_14,40,22,0,2016-04-30T22:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64420044_0
64420039_1,41,18,0.005882696632875241,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420039_2,42,18,0,2017-06-30T22:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420039_3,43,18,0,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64359_2,44,17,0,2019-03-31T22:00:00Z,2016-02-29T23:00:00Z,boar,cattle,64359001_0
64359_3,45,17,0,2017-04-30T22:00:00Z,2016-02-29T23:00:00Z,boar,cattle,64359001_0
64359108_0,46,17,0,2017-01-31T23:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64359001_0
64420039_4,47,18,0,2017-06-30T22:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64359_5,48,17,0,2017-06-30T22:00:00Z,2016-02-29T23:00:00Z,boar,cattle,64359001_0
64359_4,49,17,0.005882696632875241,2019-03-31T22:00:00Z,2016-02-29T23:00:00Z,boar,cattle,64359001_0
64420039_6,50,41,0,2017-06-30T22:00:00Z,2017-02-28T23:00:00Z,cattle,cattle,64420039_1
64420039_7,51,41,0,2017-09-30T22:00:00Z,2017-02-28T23:00:00Z,cattle,cattle,64420039_1
64420039_5,52,18,0,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64359211_0,53,17,0.005873842078136144,2017-12-31T23:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64359001_0
64359_6,54,17,0,2017-07-31T22:00:00Z,2016-02-29T23:00:00Z,boar,cattle,64359001_0
64420035_0,55,18,0,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420002_0,56,18,0,2017-11-30T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420039_8,57,18,0,2017-06-30T22:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
45_d500_42_571_0,58,294,0,2020-01-31T23:00:00Z,2019-11-30T23:00:00Z,badger,boar,64359_23
64420035_1,59,18,0.005882696632875241,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420039_9,60,18,0,2017-06-30T22:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420039_10,61,41,0,2017-06-30T22:00:00Z,2017-02-28T23:00:00Z,cattle,cattle,64420039_1
64420038_0,62,18,0,2016-12-31T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420039_11,63,18,0,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
45_d500_100_1,64,7,0,2019-02-28T23:00:00Z,2013-11-30T23:00:00Z,badger,badger,45_d500_160_3
64420039_13,65,18,0,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420039_12,66,18,0.005882696632875241,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420035_2,67,18,0,2017-04-30T22:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420039_14,68,41,0,2017-06-30T22:00:00Z,2017-02-28T23:00:00Z,cattle,cattle,64420039_1
64420039_15,69,18,0.005882696632875241,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420039_16,70,41,0,2017-06-30T22:00:00Z,2017-02-28T23:00:00Z,cattle,cattle,64420039_1
64359_7,71,17,0,2018-02-28T23:00:00Z,2016-02-29T23:00:00Z,boar,cattle,64359001_0
64420002_1,72,18,0,2017-11-30T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420002_2,73,18,0,2017-11-30T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420035_3,74,18,0,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420035_4,75,18,0,2017-04-30T22:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420039_17,76,18,0.005882696632875241,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420039_18,77,41,0,2017-06-30T22:00:00Z,2017-02-28T23:00:00Z,cattle,cattle,64420039_1
64420039_22,78,18,0.005882696632875241,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420039_23,79,41,0,2017-04-30T22:00:00Z,2017-02-28T23:00:00Z,cattle,cattle,64420039_1
64420039_19,80,18,0.005882696632875241,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420039_20,81,41,0,2017-06-30T22:00:00Z,2017-02-28T23:00:00Z,cattle,cattle,64420039_1
64420039_21,82,18,0,2017-09-30T22:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64359108_1,83,17,0,2017-01-31T23:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64359001_0
64359108_2,84,17,0,2017-01-31T23:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64359001_0
64420039_24,85,18,0,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420039_26,86,18,0,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420039_25,87,18,0,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
45_d500_100_2,88,7,0,2017-05-31T22:00:00Z,2013-11-30T23:00:00Z,badger,badger,45_d500_160_3
64420035_5,89,18,0,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420035_8,90,18,0,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420035_7,91,41,0,2017-04-30T22:00:00Z,2017-02-28T23:00:00Z,cattle,cattle,64420039_1
64420035_6,92,18,0,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420039_34,93,18,0.005882696632875241,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420039_29,94,18,0,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420039_27,95,18,0.005882696632875241,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420039_31,96,18,0.005882696632875241,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420039_32,97,41,0,2017-06-30T22:00:00Z,2017-02-28T23:00:00Z,cattle,cattle,64420039_1
64420039_33,98,18,0.005882696632875241,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420039_28,99,18,0,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420039_30,100,18,0,2017-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
45_d500_39_552_0,101,17,0,2020-01-31T23:00:00Z,2016-02-29T23:00:00Z,badger,cattle,64359001_0
64359110_0,102,17,0,2018-01-31T23:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64359001_0
64420039_37,103,41,0,2017-06-30T22:00:00Z,2017-02-28T23:00:00Z,cattle,cattle,64420039_1
64420039_35,104,18,0,2017-06-30T22:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420039_36,105,18,0,2017-06-30T22:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64359167_0,106,17,0,2018-03-31T22:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64359001_0
64420002_3,107,18,0.005873842078136144,2018-01-31T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64420035_9,108,18,0,2017-04-30T22:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64556051_2,109,41,0,2018-12-31T23:00:00Z,2017-02-28T23:00:00Z,cattle,cattle,64420039_1
64420047_0,110,18,0,2017-12-31T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64359040_0,111,17,0,2018-02-28T23:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64359001_0
64420047_2,112,41,0.005882696632875241,2017-12-31T23:00:00Z,2017-02-28T23:00:00Z,cattle,cattle,64420039_1
64420047_1,113,18,0,2017-12-31T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
45_d500_95_695_0,114,17,0,2017-07-31T22:00:00Z,2016-02-29T23:00:00Z,badger,cattle,64359001_0
64359204_0,115,17,0,2018-02-28T23:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64359001_0
64359187_0,116,17,0,2018-02-28T23:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64359001_0
64420039_38,117,41,0,2017-06-30T22:00:00Z,2017-02-28T23:00:00Z,cattle,cattle,64420039_1
64420039_40,118,41,0,2017-06-30T22:00:00Z,2017-02-28T23:00:00Z,cattle,cattle,64420039_1
64420039_39,119,18,0,2017-08-31T22:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64149009_0,120,7,0,2017-11-30T23:00:00Z,2013-11-30T23:00:00Z,cattle,badger,45_d500_160_3
64306004_0,121,17,0,2018-11-30T23:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64359001_0
64359167_1,122,17,0,2018-06-30T22:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64359001_0
45_d500_105_726_0,123,18,0,2018-07-31T22:00:00Z,2015-05-31T22:00:00Z,badger,badger,45_d500_152_4
64420039_41,124,41,0,2017-09-30T22:00:00Z,2017-02-28T23:00:00Z,cattle,cattle,64420039_1
64420047_3,125,41,0,2017-12-31T23:00:00Z,2017-02-28T23:00:00Z,cattle,cattle,64420039_1
64420002_4,126,18,0,2018-01-31T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
45_d500_95_695_1,127,17,0,2020-01-31T23:00:00Z,2016-02-29T23:00:00Z,badger,cattle,64359001_0
64420038_1,128,18,0,2018-02-28T23:00:00Z,2015-05-31T22:00:00Z,cattle,badger,45_d500_152_4
64359_8,129,7,0,2018-05-31T22:00:00Z,2013-11-30T23:00:00Z,boar,badger,45_d500_160_3
64149009_1,130,7,0,2017-11-30T23:00:00Z,2013-11-30T23:00:00Z,cattle,badger,45_d500_160_3
45_d500_101_0,131,7,0,2018-04-30T22:00:00Z,2013-11-30T23:00:00Z,badger,badger,45_d500_160_3
64359061_0,132,17,0,2018-01-31T23:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64359001_0
64359056_0,133,7,0,2017-11-30T23:00:00Z,2013-11-30T23:00:00Z,cattle,badger,45_d500_160_3
64359167_2,134,17,0,2018-06-30T22:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64359001_0
64359211_1,135,17,0,2018-07-31T22:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64359001_0
64359211_2,136,17,0,2017-12-31T23:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64359001_0
64359211_3,137,17,0,2017-12-31T23:00:00Z,2016-02-29T23:00:00Z,cattle,cattle,64359001_0
64359211_4,138,7,0,2017-12-31T23:00:00Z,2013-11-30T23:00:00Z,cattle,badger,45_d500_160_3
